replay_phase,plan_row_id,context_id,candidate_id,agent_count,budget_role,solver_internal_time_limit_sec,process_hard_timeout_sec,expected_process_hard_timeout_sec,explicit_internal_budget,explicit_hard_timeout,uniform_30s_budget_contract_met,large_agent_30s_budget_contract_met,row_budget_audit_decision,row_budget_audit_failures,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000209,g567_stage2a_label_train_00017,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_d0ce3a352b92,64,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000210,g567_stage2a_label_train_00018,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_e0ebb2d2d3ff,64,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000211,g567_stage2a_label_train_00019,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_dfead26dea6e,64,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000212,g567_stage2a_label_train_00020,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_28ac013cd96a,64,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000213,g567_stage2a_label_train_00021,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_a415fa718caa,64,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000214,g567_stage2a_label_train_00022,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_17649a9c7b15,64,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000215,g567_stage2a_label_train_00023,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_48084fbbba40,64,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000216,g567_stage2a_label_train_00024,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_587244b8a28c,64,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000217,g567_stage2a_label_train_00025,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_80b1a28d11ed,64,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000218,g567_stage2a_label_train_00026,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_ec88739b5b87,64,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000219,g567_stage2a_label_train_00027,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_d3c788d8ded4,64,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000220,g567_stage2a_label_train_00028,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_535d5122610e,64,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000221,g567_stage2a_label_train_00029,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_451a37b6f67c,64,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000222,g567_stage2a_label_train_00030,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_0f0d97bfefeb,64,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000223,g567_stage2a_label_train_00031,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_237b2ec82713,64,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000224,g567_stage2a_label_train_00032,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_1c1a34f6ea67,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000225,g567_stage2a_label_train_00033,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_f6c21e49c5e9,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000226,g567_stage2a_label_train_00034,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_59c5d85ca1d3,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000227,g567_stage2a_label_train_00035,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_1d0ad21680e4,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000228,g567_stage2a_label_train_00036,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_9a0baa0701ab,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000229,g567_stage2a_label_train_00037,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_a6368cb148d6,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000230,g567_stage2a_label_train_00038,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_73de66dca9b2,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000231,g567_stage2a_label_train_00039,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_7cb88f85a9cc,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000232,g567_stage2a_label_train_00040,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_170749431e90,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000233,g567_stage2a_label_train_00041,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_19a6218d40ba,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000234,g567_stage2a_label_train_00042,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_533526c18b75,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000235,g567_stage2a_label_train_00043,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_90236871a3e2,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000236,g567_stage2a_label_train_00044,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_008c99b504c1,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000237,g567_stage2a_label_train_00045,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_a4b1d814edff,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000238,g567_stage2a_label_train_00046,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_f1964cb99a46,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000239,g567_stage2a_label_train_00047,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_97010446df5b,128,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000240,g567_stage2a_label_train_00048,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_922f4bfb22f7,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000241,g567_stage2a_label_train_00049,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_9e304b8bb2c0,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000242,g567_stage2a_label_train_00050,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_a9f6966c040d,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000243,g567_stage2a_label_train_00051,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_8f42a98ca83f,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000244,g567_stage2a_label_train_00052,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_b58717ec008a,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000245,g567_stage2a_label_train_00053,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_38b14bce7de2,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000246,g567_stage2a_label_train_00054,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_2037c7f521c5,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000247,g567_stage2a_label_train_00055,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_550403e3ae5d,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000248,g567_stage2a_label_train_00056,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_c01f0f027e18,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000249,g567_stage2a_label_train_00057,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_56623dfc3ddc,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000250,g567_stage2a_label_train_00058,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_7a8dbbb20dff,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000251,g567_stage2a_label_train_00059,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_162a6a236897,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000252,g567_stage2a_label_train_00060,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_37bfe054a638,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000253,g567_stage2a_label_train_00061,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_e16ed5619cc9,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000254,g567_stage2a_label_train_00062,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_0603d6384d44,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567_stage2a_diagnostic_a5_label_train_00000255,g567_stage2a_label_train_00063,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_15776bb9d739,256,uniform_30s_all_agent_tiers_primary_exact,30.0,60.0,60.0,True,True,True,True,pass,,False,False,False,False,False
