candidate_id,materialized_method,tier,canonical_report_id,solver_alias,registry_alias,underlying_method,role,required_force_additive,required_enable_dual_channel,expected_updateparams_fingerprint,source,source_sha256,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,generated_theta_uid,registry_role,replay_phase,method,variant_id,actor_training_seed
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_17649a9c7b15,,,,,,,,,,,,,False,False,False,False,False,1.2524186372756958,1.1664296388626099,1.256667971611023,0.7207565307617188,0.7623911499977112,1.03659188747406,0.7028543949127197,0.9812272191047668,1.0,0.6711648106575012,0.6383817195892334,0.3515132963657379,0.9417165517807007,1.0,10.847915649414062,1,0,0,1c75bec3fbe1e0829c62573a949e981d8e8ceea17a7e0a376ccf10379b7c772d,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_48084fbbba40,,,,,,,,,,,,,False,False,False,False,False,1.2511409521102905,1.168205976486206,1.2624236345291138,0.7206808924674988,0.7618989944458008,1.0373551845550537,0.7033873796463013,0.9813407063484192,1.0,0.6716762185096741,0.640090823173523,0.35197532176971436,0.9402379989624023,1.0,10.84536075592041,1,0,0,d727be388eb49a68866d7416757fdc3a9d8b78b0e812b60c7670502e98397464,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_587244b8a28c,,,,,,,,,,,,,False,False,False,False,False,1.2469391822814941,1.1818876266479492,1.307214379310608,0.7270939350128174,0.7561782002449036,1.0294712781906128,0.7067270278930664,0.9812963604927063,1.0,0.6794571876525879,0.6431887149810791,0.3412121534347534,0.8952198624610901,1.0,10.841681480407715,1,0,0,fcbda62943b8c17b405ac78e7e25b3d0948d41f88c22f515138e8d4d22a33131,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_80b1a28d11ed,,,,,,,,,,,,,False,False,False,False,False,1.2528139352798462,1.173508644104004,1.2612159252166748,0.7281944155693054,0.7634766101837158,1.0262763500213623,0.7070590257644653,0.9810609817504883,1.0,0.6782799363136292,0.6423277854919434,0.3406173288822174,0.905747652053833,1.0,10.834197044372559,1,0,0,d5d124202952f1540e2d11ea1c4b98eea55ba054ab5638399465f1731c2fa3d9,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_ec88739b5b87,,,,,,,,,,,,,False,False,False,False,False,1.2522135972976685,1.1711229085922241,1.2630184888839722,0.7251227498054504,0.76402747631073,1.0317885875701904,0.7054961323738098,0.981218695640564,1.0,0.6750285625457764,0.6412378549575806,0.3442029058933258,0.9223656058311462,1.0,10.836379051208496,1,0,0,c4a4605842cd365dc5648f21b6aa0952c8c8695bd8bdba82c3f4f5fb77a21df3,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_d3c788d8ded4,,,,,,,,,,,,,False,False,False,False,False,1.252218246459961,1.166542649269104,1.2578333616256714,0.7217617034912109,0.7603825926780701,1.0381313562393188,0.7022724151611328,0.9811674952507019,1.0,0.6694127321243286,0.6371586322784424,0.35359716415405273,0.9422941207885742,1.0,10.848297119140625,1,0,0,3ad9257d6b23a98d7da6944cc0ea92f464784d22c09881381833fecdb1001ca5,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_535d5122610e,,,,,,,,,,,,,False,False,False,False,False,1.2533177137374878,1.165306568145752,1.2531616687774658,0.7206031680107117,0.7614580988883972,1.035891056060791,0.7024285197257996,0.9810725450515747,1.0,0.6697978377342224,0.6356887817382812,0.3519415855407715,0.9447464942932129,1.0,10.853485107421875,1,0,0,8a0c6bc78c34c6e53d50c1d0975fec45361091d8e78121c6da51a571fa07fee0,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_451a37b6f67c,,,,,,,,,,,,,False,False,False,False,False,1.2528867721557617,1.1657991409301758,1.2550159692764282,0.721109926700592,0.7617852091789246,1.0367475748062134,0.7025561332702637,0.9811489582061768,1.0,0.6701366901397705,0.636950671672821,0.3519607186317444,0.9431860446929932,1.0,10.849396705627441,1,0,0,b6e34824e5922737a5d696a8c6dd97d2aec1521607f9b0f339d346f82b3b0c16,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_0f0d97bfefeb,,,,,,,,,,,,,False,False,False,False,False,1.2524560689926147,1.168104648590088,1.256784200668335,0.7177758812904358,0.7610486745834351,1.0331534147262573,0.7043666243553162,0.9811855554580688,1.0,0.6714419722557068,0.6359409689903259,0.3522976040840149,0.9484517574310303,1.0,10.86170482635498,1,0,0,2f4063b7960918b4efbe3c77e9c94bf9cd4e3deb3ea49e577c39a32b45ba82e2,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_237b2ec82713,,,,,,,,,,,,,False,False,False,False,False,1.252422571182251,1.1682714223861694,1.2565698623657227,0.7182901501655579,0.7613022923469543,1.0328257083892822,0.7044528126716614,0.9811776876449585,1.0,0.6718717217445374,0.6364526152610779,0.3516784906387329,0.9474343061447144,1.0,10.860422134399414,1,0,0,21504d27c15472a582d5ed5bae154ba5c2d922ba8dc10d2fbb864943ad3f879e,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_1c1a34f6ea67,,,,,,,,,,,,,False,False,False,False,False,1.2525590658187866,1.1659735441207886,1.255063533782959,0.7194372415542603,0.7599794864654541,1.036424994468689,0.7020274996757507,0.9810859560966492,1.0,0.6696765422821045,0.6342574954032898,0.3542562425136566,0.9466617703437805,1.0,10.864229202270508,1,0,0,53d07045b5a7d465d796fe1ee37e56a1e219b8a6c17ff6c7646b46ac5e64d89c,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_f6c21e49c5e9,,,,,,,,,,,,,False,False,False,False,False,1.2524709701538086,1.1660279035568237,1.2552584409713745,0.7194254398345947,0.7600095868110657,1.0364521741867065,0.7019641399383545,0.9810962080955505,1.0,0.6698300242424011,0.6344927549362183,0.3542885482311249,0.9467639327049255,1.0,10.863991737365723,1,0,0,8b2c8b760dfb3c7fe08152fd31c60118864bdab3ef62b3aa648c4842e85ae8b2,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_59c5d85ca1d3,,,,,,,,,,,,,False,False,False,False,False,1.2524526119232178,1.1661086082458496,1.2552964687347412,0.7194567322731018,0.7600036859512329,1.0364201068878174,0.701993465423584,0.9810951352119446,1.0,0.6699010133743286,0.6345831751823425,0.3542368710041046,0.9467291831970215,1.0,10.86397933959961,1,0,0,06a823c8ce5884ce913dc638da4eb596cbfa5a6a6e3740a429794d3331f70c71,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_1d0ad21680e4,,,,,,,,,,,,,False,False,False,False,False,1.2524114847183228,1.1662516593933105,1.2555267810821533,0.719277560710907,0.7598856091499329,1.0364593267440796,0.7020469903945923,0.9810983538627625,1.0,0.6698500514030457,0.6345426440238953,0.3544299304485321,0.947081983089447,1.0,10.864638328552246,1,0,0,0c95e133180c90177b399205010e4dc28bf0572ee65b43c4af6dd34519fdd4e7,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_9a0baa0701ab,,,,,,,,,,,,,False,False,False,False,False,1.249529480934143,1.1678295135498047,1.2639459371566772,0.7243175506591797,0.7606292366981506,1.0396660566329956,0.7031861543655396,0.9812804460525513,1.0,0.6714766621589661,0.6406041383743286,0.35258668661117554,0.929169237613678,1.0,10.843193054199219,1,0,0,57082227ca57b270830692f5bceaaa18b2f4f9b131a58316c45ecb9ab31c36f5,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_a6368cb148d6,,,,,,,,,,,,,False,False,False,False,False,1.2524526119232178,1.1659729480743408,1.255268931388855,0.7193783521652222,0.7598111033439636,1.0366888046264648,0.7017777562141418,0.981090784072876,1.0,0.6696823239326477,0.6343979835510254,0.35461458563804626,0.9469167590141296,1.0,10.864636421203613,1,0,0,79d09a9870ddbcfccac4a3b08bb493b72f0bba015c9decb810f8f662377aa3b7,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_73de66dca9b2,,,,,,,,,,,,,False,False,False,False,False,1.2524327039718628,1.1661492586135864,1.255452275276184,0.7192359566688538,0.7597508430480957,1.036625862121582,0.7019146680831909,0.9810925722122192,1.0,0.6696774959564209,0.6343671679496765,0.35467708110809326,0.9471790194511414,1.0,10.865134239196777,1,0,0,4f0e3a939df134b2f82781a2a6c4750d9643601924e7a97b38bc3dc04d1bc90a,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
