g567_evaluation_uid,g567_dataset_row_id,split,map,map_family,agents,budget_ms,candidate_uid,theta_id,variant_id,labelv54_development_safe,labelv54_positive,labelv54_harmful,labelv54_quality_tie,labelv54_applied_margin,stable_label_supported,measurement_confidence,replicate_group_id,replicate_count,supported_regression_A,supported_regression_B,supported_regression_C,supported_gain_A,supported_gain_B,supported_gain_C,safe_A,safe_B,safe_C,primary_safe_AB,stretch_safe_ABC,quality_safe_A,quality_safe_B,quality_safe_C,positive_A,positive_B,positive_C,joint_positive_AB,joint_positive_ABC,delta_vs_additive,delta_vs_static_flow,delta_vs_g556,actor_success,additive_success,static_flow_success,g556_success,actor_ratio,additive_ratio,static_flow_ratio,g556_ratio,success_gain_vs_additive,success_regression_vs_additive,success_gain_vs_static_flow,success_regression_vs_static_flow,success_gain_vs_g556,success_regression_vs_g556,actor_runtime_ms,additive_runtime_ms,static_flow_runtime_ms,g556_runtime_ms,actor_expanded_nodes,g556_expanded_nodes,actor_low_level_pibt_calls,g556_low_level_pibt_calls,replicate_confidence,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,pareto_safe_AB,labelv54_primary_training_candidate
7827f209f15a77745fb1db2adf19ac75088678aa12c91bd002aedaf24073c680,g567_stage2a_label_train_00023,LABEL_TRAIN,g567-room-24x24-a-v2,room,64,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_48084fbbba40,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_48084fbbba40,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,False,True,0.043,True,single_run_both_success_or_both_failure,124c8973238a1fa3990f7b8ea72b7721c6088e1cd414fc467439434e8c8ed684,1,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,-0.04028021014999994,0.0105078809100001,-0.03940455341000004,True,True,True,True,1.66637478109,1.70665499124,1.65586690018,1.7057793345,False,False,False,False,False,False,87.724776,73.819636,97.303455,98.320557,659,642,41644,40304,single_exact_row,1.2511409521102905,1.168205976486206,1.2624236345291138,0.7206808924674988,0.7618989944458008,1.0373551845550537,0.7033873796463013,0.9813407063484192,1.0,0.6716762185096741,0.640090823173523,0.35197532176971436,0.9402379989624023,1.0,10.84536075592041,False,False,False,False,False,True,True
890b5e35055227617682b9ce9c03d82f54d05448263a48ceed6af82c1e97db3c,g567_stage2a_label_train_00039,LABEL_TRAIN,g567-spiral-40x40-a-v0,spiral,128,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_7cb88f85a9cc,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_7cb88f85a9cc,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,True,False,0.043,True,single_run_both_success_or_both_failure,523a87f783ef04ae10261259dcef2b0f878812e9ed53037aa49c600b0ae59d6f,1,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,0.12784398699999988,0.10157096424,0.06229685807000007,True,True,True,True,1.6048212351,1.4769772481,1.50325027086,1.54252437703,False,False,False,False,False,False,361.53597,266.777748,359.862459,349.5024,1038,918,144909,119456,single_exact_row,1.248295545578003,1.1683909893035889,1.2687443494796753,0.7223784923553467,0.7597686648368835,1.0398973226547241,0.7037158012390137,0.9813984632492065,1.0,0.6704133749008179,0.6391478180885315,0.3554469048976898,0.9340574145317078,1.0,10.847023963928223,False,False,False,False,False,False,False
30d434f4f20f598b130c372120ea112cb5f8d490a77698d6aecd8b64b077d0c7,g567_stage2a_label_train_00037,LABEL_TRAIN,g567-spiral-40x40-a-v1,spiral,128,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_a6368cb148d6,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_a6368cb148d6,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,False,True,0.043,True,single_run_both_success_or_both_failure,641624816ca29f634a7679cdeee871ba468ac6b3ac3b9f8d5fcbe53eea56d45b,1,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,-0.038977993279999845,0.008951883630000212,0.02834763148000019,True,True,True,True,1.20085788885,1.23983588213,1.19190600522,1.17251025737,False,False,False,False,False,False,329.82015,247.908038,333.833038,328.369173,904,910,114065,115343,single_exact_row,1.2524526119232178,1.1659729480743408,1.255268931388855,0.7193783521652222,0.7598111033439636,1.0366888046264648,0.7017777562141418,0.981090784072876,1.0,0.6696823239326477,0.6343979835510254,0.35461458563804626,0.9469167590141296,1.0,10.864636421203613,False,False,False,False,False,True,True
de5dd2d3f904b958268ab4e49709ccb22fc8c3043b58aa9b1b3718acdc7e6524,g567_stage2a_label_train_00005,LABEL_TRAIN,g567-string-32x24-a-v0,irregular_bottleneck,32,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_f028a21db717,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_f028a21db717,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,False,True,0.043,True,single_run_both_success_or_both_failure,9cce4173fc6ce60f75a5b07e60fa0beaf9757920ea8782c02d14536b6c177234,1,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,-0.026049204049999997,-0.020260492040000022,-0.039073806079999995,True,True,True,True,1.18958031838,1.21562952243,1.20984081042,1.22865412446,False,False,False,False,False,False,25.095548,22.539981,27.121758,25.171667,450,476,13974,15100,single_exact_row,1.2540030479431152,1.1704366207122803,1.2475051879882812,0.7235089540481567,0.767864465713501,1.0205481052398682,0.7089566588401794,0.9810192584991455,1.0,0.6750675439834595,0.6371726393699646,0.3422417938709259,0.927940309047699,1.0,10.84445571899414,False,False,False,False,False,True,True
38179254c7e235354a84a04fd87fde82c3af9053522a22f46831dd4be8a24c9c,g567_stage2a_label_train_00006,LABEL_TRAIN,g567-string-32x24-a-v2,irregular_bottleneck,32,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_818631de0bee,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_818631de0bee,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,False,True,0.043,True,single_run_both_success_or_both_failure,a5ad97ab1a31c37cdfb8f647c91536fcd23755d2152335191583e596619c0551,1,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,-0.011688311689999953,-0.0038961039000000586,0.011688311679999952,True,True,True,True,1.14545454545,1.15714285714,1.14935064935,1.13376623377,False,False,False,False,False,False,25.118145,20.446938,24.903855,28.731631,468,470,14627,14720,single_exact_row,1.2537685632705688,1.172725796699524,1.243241548538208,0.72647625207901,0.7714975476264954,1.014111042022705,0.7109907269477844,0.9809810519218445,1.0,0.6776859164237976,0.6397188901901245,0.33916398882865906,0.9188905954360962,1.0,10.835162162780762,False,False,False,False,False,True,True
4861bf954636ef004e65b78f0795a0febf6ff16827f052e5aba16aa6134bbb27,g567_stage2a_label_train_00007,LABEL_TRAIN,g567-tree-32x32-a-v1,tree,32,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_ad935ea2f637,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_ad935ea2f637,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,False,True,0.043,True,single_run_both_success_or_both_failure,74567c927bc4887a09333d1227543b3132b148a656ed148a7e6ed8f21d528c5c,1,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,0.011235955059999858,0.02434456928999995,0.02434456928999995,True,True,True,True,1.11985018727,1.10861423221,1.09550561798,1.09550561798,False,False,False,False,False,False,26.462033,22.428678,26.845335,31.741817,335,315,10398,9696,single_exact_row,1.2494511604309082,1.1748820543289185,1.281545639038086,0.7237048149108887,0.7620009183883667,1.0331376791000366,0.7055501937866211,0.9814152717590332,1.0,0.675138533115387,0.6423467397689819,0.3449440598487854,0.9214556813240051,1.0,10.837364196777344,False,False,False,False,False,True,True
3c7e491378b7e9d4cac0eaa46d9032f0a481e6355195de0bf42cac8e3a064008,g567_stage2a_label_train_00008,LABEL_TRAIN,g567-tree-32x32-a-v1,tree,32,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_56c6781efb74,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_56c6781efb74,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,True,False,0.043,True,single_run_both_success_or_both_failure,44f6a926d55f5af192a566c6e36602005edb53f1705965360a0451d59baa455e,1,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,0.0,0.007792207790000116,0.04935064935,True,True,True,True,1.22597402597,1.22597402597,1.21818181818,1.17662337662,False,False,False,False,False,False,26.977263,23.861225,33.867905,27.681744,499,504,15521,15773,single_exact_row,1.2539745569229126,1.1697590351104736,1.2493646144866943,0.72207111120224,0.7663200497627258,1.0232206583023071,0.7081610560417175,0.9810478091239929,1.0,0.6739544868469238,0.6361674666404724,0.34391966462135315,0.9321267008781433,1.0,10.848760604858398,False,False,False,False,False,True,True
d55019a7a1001e99934f076a74a2c20fba9111b36cc2d5f4bc664bdecff1e85a,g567_stage2a_label_train_00009,LABEL_TRAIN,g567-tree-32x32-a-v1,tree,32,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_92596e8e25bd,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_92596e8e25bd,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,False,True,0.043,True,single_run_both_success_or_both_failure,0da91253df084b6a4e1b890f422a4466e3560bf6ebe0f63781c48a34020859c7,1,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,0.006437768239999864,-0.008583690990000115,0.006437768239999864,True,True,True,True,1.14806866953,1.14163090129,1.15665236052,1.14163090129,False,False,False,False,False,False,25.456679,22.623723,26.205671,26.120868,313,295,9787,9149,single_exact_row,1.251358151435852,1.1721912622451782,1.2669049501419067,0.7250727415084839,0.7643115520477295,1.0324758291244507,0.7055472731590271,0.9812945127487183,1.0,0.6754987239837646,0.6427090167999268,0.34369954466819763,0.9214202761650085,1.0,10.834502220153809,False,False,False,False,False,True,True
d16026f5ae341b5a794cb224e39aa3e401d8dfaa8491ab0af5a90a8a97379c8a,g567_stage2a_label_train_00010,LABEL_TRAIN,g567-tree-32x32-a-v3,tree,32,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_add24705f66c,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_add24705f66c,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,False,False,0.043,True,single_run_both_success_or_both_failure,4396b137d568d2f1b6913afcbc30e9cfea327919ad3e7c9907d192be6988f2fe,1,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False,-0.013853904290000107,-0.056675062980000135,-0.017632241820000116,True,True,True,True,1.20528967254,1.21914357683,1.26196473552,1.22292191436,False,False,False,False,False,False,27.015417,27.290271,29.338584,26.994462,514,535,15937,16604,single_exact_row,1.2531332969665527,1.1740533113479614,1.2470042705535889,0.7249414324760437,0.7690514922142029,1.018642544746399,0.709696888923645,0.981043815612793,1.0,0.6766560077667236,0.6389984488487244,0.3404768705368042,0.9233977794647217,1.0,10.84129524230957,False,False,False,False,False,True,True
be96c8b4acd91e13008eeb5f11a6c85f53aac0c22902b3a94903e8b8777225a4,g567_stage2a_label_train_00017,LABEL_TRAIN,g567-tunnel-24x24-a-v0,tunnel,64,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_d0ce3a352b92,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_d0ce3a352b92,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,False,True,0.043,True,single_run_both_success_or_both_failure,a0abca193fcaf01544f70e941c5a8bf6ccb0c6fc3edea34f84c1d2bf82828d89,1,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,nan,nan,nan,False,False,False,False,,,,,False,False,False,False,False,False,38186.51202,37679.0329,37897.803073,41113.809405,54620,56616,21811818,22429725,single_exact_row,1.2530966997146606,1.1718978881835938,1.247316598892212,0.726289689540863,0.7695441842079163,1.0197608470916748,0.7092554569244385,0.9810248017311096,1.0,0.6771612763404846,0.6404542922973633,0.3408045172691345,0.9234216809272766,1.0,10.836957931518555,False,False,False,False,False,True,True
9dce004eb034547a459819ec5488670fb456a36fef5c2a7c74cc74f9400f9e0f,g567_stage2a_label_train_00019,LABEL_TRAIN,g567-tunnel-24x24-a-v1,tunnel,64,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_dfead26dea6e,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_dfead26dea6e,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,True,False,False,0.043,True,single_run_both_success_or_both_failure,303e9fe3be8b17acc62efdfbb678c790e8bd3e4966f2604ab86a3574ed9911f3,1,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,-1.3907103825099998,-0.21038251365999971,-0.01092896173999991,True,True,True,True,1.87249544627,3.26320582878,2.08287795993,1.88342440801,False,False,False,False,False,False,52.251292,187.340349,58.446458,53.139283,842,875,55651,55910,single_exact_row,1.2523527145385742,1.17301344871521,1.251643419265747,0.7243771553039551,0.766842782497406,1.024404525756836,0.7078601121902466,0.981097936630249,1.0,0.6758739352226257,0.6396570205688477,0.3425265848636627,0.9295101165771484,1.0,10.843667984008789,False,False,False,False,False,True,True
48f4509565f17d0127ff8b7159e9aaa80047e0ce20bddeafd6213acef21dbd9c,g567_stage2a_label_train_00018,LABEL_TRAIN,g567-tunnel-24x24-a-v1,tunnel,64,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_e0ebb2d2d3ff,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_e0ebb2d2d3ff,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,True,False,0.043,True,single_run_both_success_or_both_failure,63159daaa104ace8199455d5d8040e3807f1f7e478ada31018f5ce334493a13c,1,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,True,False,False,False,0.2486535008999997,-0.20107719928000023,0.15619389587,True,True,True,True,2.31418312388,2.06552962298,2.51526032316,2.15798922801,False,False,False,False,False,False,57.451509,166.470298,83.825225,55.318388,1025,929,67068,59680,single_exact_row,1.2522330284118652,1.1739094257354736,1.2494808435440063,0.7259951233863831,0.7687671780586243,1.02150559425354,0.7088995575904846,0.9810744524002075,1.0,0.6771212816238403,0.640911877155304,0.34088391065597534,0.9251742959022522,1.0,10.838701248168945,False,False,False,False,False,False,False
bf7aa818b739ceb7d8fde3cd2f0f61b396b65a0a77decd7ce34b6aa7f5c0b894,g567_stage2a_label_train_00024,LABEL_TRAIN,g567-tunnel-64x32-a-v0,tunnel,64,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_587244b8a28c,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_587244b8a28c,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,False,True,0.043,True,single_run_both_success_or_both_failure,17996967430afcaff4a8e9624f4ff49d1bb608142fd2709a728c4a65d7d37a53,1,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,0.011124121779999996,0.00117096019000007,-0.03103044497000007,True,True,True,True,1.15632318501,1.14519906323,1.15515222482,1.18735362998,False,False,False,False,False,False,84.55736,71.951065,86.84602,96.291661,697,684,43812,42977,single_exact_row,1.2469391822814941,1.1818876266479492,1.307214379310608,0.7270939350128174,0.7561782002449036,1.0294712781906128,0.7067270278930664,0.9812963604927063,1.0,0.6794571876525879,0.6431887149810791,0.3412121534347534,0.8952198624610901,1.0,10.841681480407715,False,False,False,False,False,True,True
39bbbc2f5d36ae84e045718bffdfcf9df85243d06a07f2ee8d631b4fab0bac95,g567_stage2a_label_train_00025,LABEL_TRAIN,g567-tunnel-64x32-a-v3,tunnel,64,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_80b1a28d11ed,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_80b1a28d11ed,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,False,True,0.043,True,single_run_both_success_or_both_failure,9d60e2d0e79781b07ae11466fe3e091a1b25f154c1fdb7ba186ca2d5bb5ce979,1,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,0.010058675600000067,0.03939647945999991,0.010058675600000067,True,True,True,True,1.23554065381,1.22548197821,1.19614417435,1.22548197821,False,False,False,False,False,False,83.080404,68.822051,92.954108,89.902624,550,560,34424,35067,single_exact_row,1.2528139352798462,1.173508644104004,1.2612159252166748,0.7281944155693054,0.7634766101837158,1.0262763500213623,0.7070590257644653,0.9810609817504883,1.0,0.6782799363136292,0.6423277854919434,0.3406173288822174,0.905747652053833,1.0,10.834197044372559,False,False,False,False,False,True,True
f06fe440359e7cef85e7095184cf897b848e25717d68db19ae5615ebac3db9aa,g567_stage2a_label_train_00016,LABEL_TRAIN,g567-warehouse-20x10-a-v1,warehouse,64,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_88c48e91d132,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_88c48e91d132,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,True,False,False,0.043,True,single_run_both_success_or_both_failure,3491e6dc58c07a6333a29e2eea25c0036c39fbc4663c9033e9d78f253bc3bbb4,1,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,-0.41244239632000035,-0.53801843318,-0.52419354839,True,True,True,True,3.31105990783,3.72350230415,3.84907834101,3.83525345622,False,False,False,False,False,False,41.841391,43.064672,47.816539,48.346089,1117,1309,76554,87939,single_exact_row,1.2527492046356201,1.1674916744232178,1.2551771402359009,0.719306230545044,0.7622248530387878,1.0329630374908447,0.7042326331138611,0.9811635613441467,1.0,0.6719130277633667,0.6368838548660278,0.35050874948501587,0.9455195665359497,1.0,10.856263160705566,False,False,False,False,False,True,True
fc0bde233826d9369788d1ee6343304e308ad3f6a5cfc3d6459ee7c4efa843d6,g567_stage2a_label_train_00022,LABEL_TRAIN,g567-warehouse-32x24-a-v2,warehouse,64,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_17649a9c7b15,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_17649a9c7b15,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,True,False,0.043,True,single_run_both_success_or_both_failure,fa650cb1635c8e8be079e3462157c9937346c12b1be7f3a7aab89accbbf3fa38,1,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,0.20708446865999997,0.09627611262000002,0.06902815621999991,True,True,True,True,1.81380563124,1.60672116258,1.71752951862,1.74477747502,False,False,False,False,False,False,74.09387,63.185917,85.755102,77.465961,654,685,46217,47059,single_exact_row,1.2524186372756958,1.1664296388626099,1.256667971611023,0.7207565307617188,0.7623911499977112,1.03659188747406,0.7028543949127197,0.9812272191047668,1.0,0.6711648106575012,0.6383817195892334,0.3515132963657379,0.9417165517807007,1.0,10.847915649414062,False,False,False,False,False,False,False
7fd7a4d00dea7e1c0d65cbdfc378cebf3f0b406235b2392797fdcfd3a2c6f1f5,g567_stage2a_label_train_00030,LABEL_TRAIN,g567-warehouse-48x32-a-v1,warehouse,64,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_0f0d97bfefeb,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_0f0d97bfefeb,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,False,True,0.043,True,single_run_both_success_or_both_failure,0dcf27d59f179cb06c0b608f0f9f8f90fbc5bf1e14a1ed70cae617936a00d218,1,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,-0.03059071729999996,0.002461322079999828,0.022151898730000008,True,True,True,True,1.08368495077,1.11427566807,1.08122362869,1.06153305204,False,False,False,False,False,False,146.664462,121.341053,152.229706,148.157646,921,915,58176,57790,single_exact_row,1.2524560689926147,1.168104648590088,1.256784200668335,0.7177758812904358,0.7610486745834351,1.0331534147262573,0.7043666243553162,0.9811855554580688,1.0,0.6714419722557068,0.6359409689903259,0.3522976040840149,0.9484517574310303,1.0,10.86170482635498,False,False,False,False,False,True,True
23114d764dd58d8d1c4f555dbb8d5b492a7975a9c63fac7c0bb46fcbcea880fe,g567_stage2a_label_train_00031,LABEL_TRAIN,g567-warehouse-48x32-a-v2,warehouse,64,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_237b2ec82713,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_237b2ec82713,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,False,True,0.043,True,single_run_both_success_or_both_failure,70176525aa673dad49c77caed50713600c90e635bccad1b7101b07fe3ed6fff6,1,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,-0.020855807260000025,-0.011147069399999987,0.014742898239999969,True,True,True,True,1.08594030924,1.1067961165,1.09708737864,1.071197411,False,False,False,False,False,False,149.941293,117.600177,150.843579,148.180119,906,903,57216,57213,single_exact_row,1.252422571182251,1.1682714223861694,1.2565698623657227,0.7182901501655579,0.7613022923469543,1.0328257083892822,0.7044528126716614,0.9811776876449585,1.0,0.6718717217445374,0.6364526152610779,0.3516784906387329,0.9474343061447144,1.0,10.860422134399414,False,False,False,False,False,True,True
8a8402fd0be288cfbfff5933d9a73e9aa3f295055727f734f644f879fc7a42e9,g567_stage2a_label_train_00027,LABEL_TRAIN,room_32_32_4,room,64,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_d3c788d8ded4,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_d3c788d8ded4,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,True,False,0.043,True,single_run_both_success_or_both_failure,f8fc69bd28bb1750335f49ff2fbfd2d00829adb05a40eb288194898c28e0e090,1,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,0.07175177763999985,0.09631544926000002,0.04460245637000004,True,True,True,True,1.48416289593,1.41241111829,1.38784744667,1.43956043956,False,False,False,False,False,False,95.098835,80.444969,102.205496,94.916823,730,703,46828,44637,single_exact_row,1.252218246459961,1.166542649269104,1.2578333616256714,0.7217617034912109,0.7603825926780701,1.0381313562393188,0.7022724151611328,0.9811674952507019,1.0,0.6694127321243286,0.6371586322784424,0.35359716415405273,0.9422941207885742,1.0,10.848297119140625,False,False,False,False,False,False,False
607936e438760b6771f55a21827ce5a81e87c527345c98c45e1064c304167087,g567_stage2a_label_train_00042,LABEL_TRAIN,sortation_small,public_other,128,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_533526c18b75,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_533526c18b75,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,True,False,0.043,True,single_run_both_success_or_both_failure,7a6c53baf0f7ed4106665792a9a9ca21fd4a639ba066c07a79aeab2eb6ea6727,1,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,0.1754037971100002,0.11703032021000004,0.07707565883000012,True,True,True,True,1.54236327572,1.36695947861,1.42533295551,1.46528761689,False,False,False,False,False,False,424.110966,354.833064,439.879661,438.402937,836,838,105106,107470,single_exact_row,1.2527384757995605,1.1650431156158447,1.2517844438552856,0.7262182831764221,0.7619863152503967,1.0385507345199585,0.7010816335678101,0.9809706211090088,1.0,0.6717802882194519,0.6395111680030823,0.34942498803138733,0.9285513758659363,1.0,10.844582557678223,False,False,False,False,False,False,False
376b4083535265a5a7a38627f62015047222a57b7f2a1f526287873fb18d488d,g567_stage2a_label_train_00041,LABEL_TRAIN,sortation_small,public_other,128,30000,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_19a6218d40ba,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_19a6218d40ba,SELECTED_ACTOR_PRIMARY_30S_EXACT,True,False,True,False,0.043,True,single_run_both_success_or_both_failure,bdee28b490cd322312e1fa833b3a74a082fc45ee8bf4ca22fbd244eaaaca0089,1,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,0.14325068870000002,0.09311294765000011,0.04104683195000014,True,True,True,True,1.58898071625,1.44573002755,1.4958677686,1.5479338843,False,False,False,False,False,False,426.388592,354.092665,429.937591,426.896836,874,912,115724,120354,single_exact_row,1.2518571615219116,1.1658040285110474,1.2548547983169556,0.7266396284103394,0.7615458369255066,1.0394729375839233,0.7018511295318604,0.981056272983551,1.0,0.6716983914375305,0.6402298212051392,0.35023608803749084,0.9250825047492981,1.0,10.841891288757324,False,False,False,False,False,False,False
