plan_row_id,replay_phase,context_id,g567_dataset_row_id,g567_instance_uid,g567_evaluation_uid,g567_identity_digest,g567_scenario_sha256,g567_physical_map_sha256,g567_assignment_sha256,split,map,map_family,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,budget_role,ltm_max_iterations,horizon_id,scientific_horizon_id,solver_execution_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,variant_id,actor_training_seed,expected_updateparams_fingerprint,replicate_id,replicate_group_id,execution_order_index,cpu_affinity,worker_count,OMP_NUM_THREADS,MKL_NUM_THREADS,OPENBLAS_NUM_THREADS,host_load_snapshot,solver_internal_time_limit_sec,process_hard_timeout_sec,method_start_timestamp,method_end_timestamp,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
g567_stage2a_diagnostic_a5_label_train_00000132,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00044,g567_stage2a_label_train_00044,be9053c686c2425a52018dacf3356333fbfaaf78fabb8318490a5895bb091284,c8f55fdd6541ce519c2e4e5471eb93269e31e76110b57ec24386bc741c53ffb4,92ee88de840ac5c0c93dfaf69637553361dc1fd239a95a2bc08fc871415218f2,2dcadc8c1a640c1e85c292119002a3ae02ec56d7342c681ee9232937b7f2d7e8,a0a6d9bce5dc1ab295a8414ea3cbc411e813d9312c72f8c7539e380eac55e87e,858c31f7b1be4c9cefe6d11f9a92e88f874b1bc4bdd5a453a6817c6e1d4570a6,LABEL_TRAIN,g567-islands-48x48-a-v0,islands,128,128,567001948,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,7f8d8e19875bb30d1bcb298e4a762b702947b0245b5e6a1bea38b86c651606ee,132,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g567_stage2a_diagnostic_a5_label_train_00000133,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00044,g567_stage2a_label_train_00044,be9053c686c2425a52018dacf3356333fbfaaf78fabb8318490a5895bb091284,c8f55fdd6541ce519c2e4e5471eb93269e31e76110b57ec24386bc741c53ffb4,fb987a8b7ddd6a6d3c7033431df1ebce62c2b548aefbdef58ec0a458fd844c8f,2dcadc8c1a640c1e85c292119002a3ae02ec56d7342c681ee9232937b7f2d7e8,a0a6d9bce5dc1ab295a8414ea3cbc411e813d9312c72f8c7539e380eac55e87e,858c31f7b1be4c9cefe6d11f9a92e88f874b1bc4bdd5a453a6817c6e1d4570a6,LABEL_TRAIN,g567-islands-48x48-a-v0,islands,128,128,567001948,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,7e15e5677d507a3438b7b2f7ea590cc58d9f6bc98e0e92959f9467b26d465d70,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,7723260e1c5e0232b4f57153ef80e1408da38ccebf7c5fdf07a71d26832d9f1c,133,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000134,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00044,g567_stage2a_label_train_00044,be9053c686c2425a52018dacf3356333fbfaaf78fabb8318490a5895bb091284,c8f55fdd6541ce519c2e4e5471eb93269e31e76110b57ec24386bc741c53ffb4,fc097c743ed5e5da921f9e91c11f66706737dc64fa48774b020abe3f730c3e3c,2dcadc8c1a640c1e85c292119002a3ae02ec56d7342c681ee9232937b7f2d7e8,a0a6d9bce5dc1ab295a8414ea3cbc411e813d9312c72f8c7539e380eac55e87e,858c31f7b1be4c9cefe6d11f9a92e88f874b1bc4bdd5a453a6817c6e1d4570a6,LABEL_TRAIN,g567-islands-48x48-a-v0,islands,128,128,567001948,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,8f079ca2c04de159a541490a59f88c674850ef5ee581328832579a2e8cdf996f,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,bfc81b2f6fc91cdc11ffb6b118624561d01b3e884d68d250c48d383f83d9f643,134,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000135,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00045,g567_stage2a_label_train_00045,0c6c55b39b4c3d2cabf8a5eadae2e29ab97b4ef27d7333db0d11cc5758421b12,89115c26cf5c16fd4b09bbdccb5542f3cfa1418e0bb47ae305feb6d810e0f5ba,bdebbe1d35860dd580eb51d19c3d395435b32c2cdcea753b2cf36a9e91ae3d73,81f4bfadd82320afc18579ab255095b2d306faef9996ceacb271a213cf79b5d5,4546dd9be7b302a86003f592f7c09d554a3aa11aeb8b2ad627a26b3605c496f4,750b73a1d3548ad4f4a578b10fc5a0f88c6d3c1416dc827304ad639cb5b30cac,LABEL_TRAIN,g567-chambers-64x48-a-v2,chambers,128,128,567000442,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,2c41889642029df08ab3d5084f4cdb1c1ae0e12adf8d3260a4c6b981d09eb14a,135,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g567_stage2a_diagnostic_a5_label_train_00000136,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00045,g567_stage2a_label_train_00045,0c6c55b39b4c3d2cabf8a5eadae2e29ab97b4ef27d7333db0d11cc5758421b12,89115c26cf5c16fd4b09bbdccb5542f3cfa1418e0bb47ae305feb6d810e0f5ba,15faeaa9d51f3bb815179ca78eebc78c6e6b1fb3c3f709a42c110c6b36265c36,81f4bfadd82320afc18579ab255095b2d306faef9996ceacb271a213cf79b5d5,4546dd9be7b302a86003f592f7c09d554a3aa11aeb8b2ad627a26b3605c496f4,750b73a1d3548ad4f4a578b10fc5a0f88c6d3c1416dc827304ad639cb5b30cac,LABEL_TRAIN,g567-chambers-64x48-a-v2,chambers,128,128,567000442,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,035098196b2d6ed31f0965d2b8a37a272d7be4bcc5977fc8e0b734d387ad8b3b,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,7a0c76aebbe7fe3f67846b7558919316707e15795dee8475e687d3ab757dc6c0,136,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000137,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00045,g567_stage2a_label_train_00045,0c6c55b39b4c3d2cabf8a5eadae2e29ab97b4ef27d7333db0d11cc5758421b12,89115c26cf5c16fd4b09bbdccb5542f3cfa1418e0bb47ae305feb6d810e0f5ba,6f9373c8fcc840250ffa4b8ac479af8c24c0801c3fcb356e64ce1c568c3d7bd1,81f4bfadd82320afc18579ab255095b2d306faef9996ceacb271a213cf79b5d5,4546dd9be7b302a86003f592f7c09d554a3aa11aeb8b2ad627a26b3605c496f4,750b73a1d3548ad4f4a578b10fc5a0f88c6d3c1416dc827304ad639cb5b30cac,LABEL_TRAIN,g567-chambers-64x48-a-v2,chambers,128,128,567000442,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,a6e9d351f89a84f42072f72f7937ec4b5084fbb2b096d9b39dabd881a923e498,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,e11dd9e55bb2c1386dd8a131cbaa0c1ff245d1cafe222170b237ccf879e4adad,137,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000138,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00046,g567_stage2a_label_train_00046,908fa9cf9039a96680f66a7bbfa105002f932f6aef0aa83c698dbebdb0a71e3a,0a755baafdea9f905410436e2c21a120ce3c72af6cbd9f0dbb5fffa52e50827a,c1c919f55818f51bd54072fcf8235016d78202bc6647b6cbb44eed676ac5f2a7,39668b71e7c3e4587e85411aff408cc9d7f4e16ac42a4e780de2292ef27af542,b8750c97b6e547b2d62f58b66f08bb8d8dc0fe1f373c08c4320e330076a5f203,3ef96990258dd6950488b5c32103997bf61e0219902a8ea5cae096a0ed62df4f,LABEL_TRAIN,g567-lanes-64x48-a-v2,lanes,128,128,567002194,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,51afcf6f70800994a62bd33e990ea419494e450db568bcfa59c2bfa52fb2d599,138,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g567_stage2a_diagnostic_a5_label_train_00000139,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00046,g567_stage2a_label_train_00046,908fa9cf9039a96680f66a7bbfa105002f932f6aef0aa83c698dbebdb0a71e3a,0a755baafdea9f905410436e2c21a120ce3c72af6cbd9f0dbb5fffa52e50827a,9b3ae0dbf9116549771db7f186ab7dccec8552ca1804210c184fff25e7ebadda,39668b71e7c3e4587e85411aff408cc9d7f4e16ac42a4e780de2292ef27af542,b8750c97b6e547b2d62f58b66f08bb8d8dc0fe1f373c08c4320e330076a5f203,3ef96990258dd6950488b5c32103997bf61e0219902a8ea5cae096a0ed62df4f,LABEL_TRAIN,g567-lanes-64x48-a-v2,lanes,128,128,567002194,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,31e70d4b93869447c5c44faba0e8077b6174ce54fd20764ef7a1fcd301c4667e,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,2a20acd21cdb801c70d290bc905c971f3ad57bbf3d768387b22608c84c187d9f,139,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000140,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00046,g567_stage2a_label_train_00046,908fa9cf9039a96680f66a7bbfa105002f932f6aef0aa83c698dbebdb0a71e3a,0a755baafdea9f905410436e2c21a120ce3c72af6cbd9f0dbb5fffa52e50827a,a66360d3e200ddd3106d85450a92be54c114c6643f3ffcc3c5daaaedacb85c76,39668b71e7c3e4587e85411aff408cc9d7f4e16ac42a4e780de2292ef27af542,b8750c97b6e547b2d62f58b66f08bb8d8dc0fe1f373c08c4320e330076a5f203,3ef96990258dd6950488b5c32103997bf61e0219902a8ea5cae096a0ed62df4f,LABEL_TRAIN,g567-lanes-64x48-a-v2,lanes,128,128,567002194,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,c8b6f82bfc1479685792171589b037fcc8507245cc8aee0b68fe1d560a4cecc4,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,8e05e16e46518caeb84e88103ff80a453b724d38f74d8dbb7a078b6a48d3ba16,140,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000141,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00047,g567_stage2a_label_train_00047,ee230b44b9100712343311a7ba277c518b305c45831831a25a2036c808daedb8,b89d98f5052e722c038830e9de69050994384273ce38d5b6ad0ddb19deb8b18a,38bb60e41c2cbc2ac8b742289138b359761f81bb64dc7da34b8fb317a3b192b6,280b43488eda49bebff322f73cca4822469aa1f7feb40c74b34476f91154cdd3,65cea9344a741c39b0b5237186c2d3a772d3769f968aeef6754360a2d36d6eab,7c41284aa327acb76e54919f32d9988633878230f6af51f9fed547376d8bf561,LABEL_TRAIN,g567-lanes-64x48-a-v1,lanes,128,128,567000353,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,a82c3320e67c5d70094b32f24d25b0c20ce19d0976107dd28fecdf91331eee01,141,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g567_stage2a_diagnostic_a5_label_train_00000142,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00047,g567_stage2a_label_train_00047,ee230b44b9100712343311a7ba277c518b305c45831831a25a2036c808daedb8,b89d98f5052e722c038830e9de69050994384273ce38d5b6ad0ddb19deb8b18a,a7be6783e5ff8bfc87e8a192c29ceb24349076cea9d881a2d6774c116fb9f329,280b43488eda49bebff322f73cca4822469aa1f7feb40c74b34476f91154cdd3,65cea9344a741c39b0b5237186c2d3a772d3769f968aeef6754360a2d36d6eab,7c41284aa327acb76e54919f32d9988633878230f6af51f9fed547376d8bf561,LABEL_TRAIN,g567-lanes-64x48-a-v1,lanes,128,128,567000353,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,d29223f0fda6ac2898f3d4f2aa553c8c601266978132ee090f192fd0844e127c,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,c73274a329c775ed07c1641f4f1e10b1efedeebb14e90ba81cd062f862000feb,142,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000143,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00047,g567_stage2a_label_train_00047,ee230b44b9100712343311a7ba277c518b305c45831831a25a2036c808daedb8,b89d98f5052e722c038830e9de69050994384273ce38d5b6ad0ddb19deb8b18a,8ee29b3b2d552041fbe72ce7c9afca013b9b3953347c9ce913a544260b166ce0,280b43488eda49bebff322f73cca4822469aa1f7feb40c74b34476f91154cdd3,65cea9344a741c39b0b5237186c2d3a772d3769f968aeef6754360a2d36d6eab,7c41284aa327acb76e54919f32d9988633878230f6af51f9fed547376d8bf561,LABEL_TRAIN,g567-lanes-64x48-a-v1,lanes,128,128,567000353,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,339c5ba7a0c1f6cb47fee1b0c9506fe5509790231b8151f1d67e67aa9c7bc392,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,4d07b20d7e419a78e2ba50b3e103971e57f7509b6888b576c3d4922a5f031b14,143,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000144,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00048,g567_stage2a_label_train_00048,56e50d8be83e9604595d22e7bae060c82346330f95412ff84d68a8d7ea5d4616,ef704ff8903e37196b0b3c5236ce020a7032b5eb58f729d6608b98f3efd3e575,d8a0f49f469e6c3dbf2daff55c3f20dfd8acfd021510536d27bd2178ee2a3965,93ce5bc0cb0be0cbdd245d64a062cd52d1a7d087e54e2bbf41059a7d3346db84,1b3d72a358329a9a37d0aed62ad2668ee7882c4c745c73dc8b4f5d75493c79c4,5ca90eb2d74f5e2ab131ca7db68bff5ede95d7ce043adbdd8e54ef4e2a1f5fa6,LABEL_TRAIN,den312d,game,256,256,567000463,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,157b6ac2641c923f02e0b3ae42e8247a57b9720c3029b38e272c668f70f0d756,144,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g567_stage2a_diagnostic_a5_label_train_00000145,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00048,g567_stage2a_label_train_00048,56e50d8be83e9604595d22e7bae060c82346330f95412ff84d68a8d7ea5d4616,ef704ff8903e37196b0b3c5236ce020a7032b5eb58f729d6608b98f3efd3e575,06ec985095ce22f70fcbef781429a8b93db13857132b75308618b1d7c640d2be,93ce5bc0cb0be0cbdd245d64a062cd52d1a7d087e54e2bbf41059a7d3346db84,1b3d72a358329a9a37d0aed62ad2668ee7882c4c745c73dc8b4f5d75493c79c4,5ca90eb2d74f5e2ab131ca7db68bff5ede95d7ce043adbdd8e54ef4e2a1f5fa6,LABEL_TRAIN,den312d,game,256,256,567000463,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,731939b1d83fd8654e95bbc8941d6b1933dfcc42017717af8635207ac5cae2c3,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,c6b10b5b8825da2f2e5bcae40e2cb44e4f432340d351866101408ee1c7ee5520,145,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
