g567_instance_uid,g567_evaluation_uid,map,map_family,width,height,free_cells,solver_seed,scenario_sha256,physical_map_sha256,assignment_sha256,pair_count,agent_count,start_goal_regime,nominal_budget_ms,base_time_limit_sec,solver_internal_time_limit_sec,process_hard_timeout_sec,budget_role,budget_contract,ltm_max_iterations,agent_density,scenario_bank_source,map_source_type,benchmark_source_path,benchmark_source_sha256,context_generation_stage,feature_materialization_stage,raw_map_path,raw_scenario_path,path_found_rate,path_found_rate_source,component_size,reachability_mode,distance_mode,start_goal_overlap_count,own_start_goal_match_count,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,split,blind_locked,diagnostic_only,scenario_source_type,official_scenario_consumed,g567_dataset_row_id,replay_scenario_path,replay_scenario_sha256
d2d0df5d524dad6f28bc2a511f7373cfeef71c94aeeae7a2f3aad5a91e39e8f9,8a8402fd0be288cfbfff5933d9a73e9aa3f295055727f734f644f879fc7a42e9,room_32_32_4,room,32,32,682,567000787,20ae75b269b0c577c58278e247e18707903d26458c90ebe97f2e9fcaa322b5ec,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,f0aa65e998ba921ce900d0d5891d37cfcfcba43570a3fdeb2a7a714da9bd2db3,64,64,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.093841642228739,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,external/benchmarks/movingai_mapf/extracted/mapf-map/room-32-32-4.map,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/room_32_32_4.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/room_32_32_4-random-567000787.scen,1.0,same_connected_component_no_path_materialization,682,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_derived_on_public_parent_map,False,g567_stage2a_label_train_00027,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/room_32_32_4-random-567000787.scen,20ae75b269b0c577c58278e247e18707903d26458c90ebe97f2e9fcaa322b5ec
702d482e73ea609a55fedb1fdabe7c417c7a905db53cdab39192c25bbacc6f30,3a62d40d175cb16cb25cbffdb8261d99931b6ad23386998274480d8597a0bd75,g567-cross-32x32-a-v2,cross,32,32,779,567000478,ebe6a74ff3acc8e9c042d80eb240e0944d9114dd29c1a78b92e9b7b6ead4f0a1,13fb60beb514fae0802af8f9e61987581a68d9c7cfdaff53ed69c98ec8b257cf,f5e42e5e3887ca4c0cd3d5fc5b2ae002762d45a3da02789cc893add368275f45,64,64,central_choke_point,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.0821566110397946,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-cross-32x32-a-v2.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-cross-32x32-a-v2-random-567000478.scen,1.0,same_connected_component_no_path_materialization,774,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00028,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-cross-32x32-a-v2-random-567000478.scen,ebe6a74ff3acc8e9c042d80eb240e0944d9114dd29c1a78b92e9b7b6ead4f0a1
3695b0e91da267b32d168afe4aa73f88901e1d528df7a03fcfca5e0fc9f91f55,d1c507e8e42e816804c368b9b7e7f554fe18fce14238771c97c93daceef18581,g567-city-32x32-a-v2,city,32,32,780,567001626,1fb05c021a64322152666a842f0d76c66d7ec7cb28ba38d8eaba0adfb8263ac6,43a7227cdad426d2008b716a6046e311f1acca35b36a7ce9c1a9f7b7e4009de2,992942524d064eea36aa1e999a9d0031101312f28d6dc9e9dc27243678230146,64,64,central_choke_point,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.08205128205128205,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-city-32x32-a-v2.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-city-32x32-a-v2-random-567001626.scen,1.0,same_connected_component_no_path_materialization,774,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00029,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-city-32x32-a-v2-random-567001626.scen,1fb05c021a64322152666a842f0d76c66d7ec7cb28ba38d8eaba0adfb8263ac6
896e64cbafe61bbc52dad05e0045717c3803af560568d5ac9ee1ee8f77162fcd,7fd7a4d00dea7e1c0d65cbdfc378cebf3f0b406235b2392797fdcfd3a2c6f1f5,g567-warehouse-48x32-a-v1,warehouse,48,32,960,567000893,6b4bacb9374e089d4878f6293eed53af0daa0d05c7a68eb00803676b014dfd6c,258e695e8279a17bdd912f718763bf932d9fe4a56f10bb5b89eda4297213e034,1d7ac35be89ad14e870fa442e47ced092c7cb662a67b4b5e4294d743b7193289,64,64,adversarial_opposing_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.06666666666666667,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-warehouse-48x32-a-v1.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-warehouse-48x32-a-v1-random-567000893.scen,1.0,same_connected_component_no_path_materialization,960,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00030,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-warehouse-48x32-a-v1-random-567000893.scen,6b4bacb9374e089d4878f6293eed53af0daa0d05c7a68eb00803676b014dfd6c
0f4de18a71f8802c1ddfb707b073241bbbead613d414b2843ec09a66fb979d3c,23114d764dd58d8d1c4f555dbb8d5b492a7975a9c63fac7c0bb46fcbcea880fe,g567-warehouse-48x32-a-v2,warehouse,48,32,960,567001734,f10d3290e8858d415cf879b50d9dd6c9f7ca7b46db5613d3a44e1d585c4b2427,258e695e8279a17bdd912f718763bf932d9fe4a56f10bb5b89eda4297213e034,34ff23f6691d0ec4d8538ceb98fbf4fd1e050fe65dfc5c3d372812cb21377254,64,64,opposite_side_cross_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.06666666666666667,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-warehouse-48x32-a-v2.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-warehouse-48x32-a-v2-random-567001734.scen,1.0,same_connected_component_no_path_materialization,960,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00031,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-warehouse-48x32-a-v2-random-567001734.scen,f10d3290e8858d415cf879b50d9dd6c9f7ca7b46db5613d3a44e1d585c4b2427
1a9aad3cc6cc8506f08a9e3be6db6ea4e7ef93afd29418c952cd3f54feda621a,e1dc2f4c164e3d8befff28a36c28383ed2188f4e4d6dc37b0a0d869c96b568d9,g567-lanes-48x32-a-v3,lanes,48,32,1158,567001431,0dbfe2f5343ff94f6de933788fd8bd93a76cf7773558d757676753b62272db2f,e90605af056e994417a0f5bd2a4f4ce518a434d85525e81914cb506a42a80559,00f1a2d223dffed27bda2619b9220ca4a091d77eb8906a757f41c4ab6ead1253,128,128,adversarial_opposing_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.11053540587219343,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-lanes-48x32-a-v3.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-lanes-48x32-a-v3-random-567001431.scen,1.0,same_connected_component_no_path_materialization,1142,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00032,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-lanes-48x32-a-v3-random-567001431.scen,0dbfe2f5343ff94f6de933788fd8bd93a76cf7773558d757676753b62272db2f
2b76a3651b2d83ecdfeb8c14d1ae385b7df526b0b8d080f96c873dde20363914,83ec017e6d02e7d6536cc3298e96eaf70b7caf1bf851445b9458cc08dc3c8dfa,g567-lanes-48x32-a-v1,lanes,48,32,1175,567000933,ecb5aa0715b80996e655e3a5242eff6f4a2965d210c0c2b2ee225cb57bd92d76,1a84d8087e3df77a60f1a99d5286f1e921e4334387ccd730bb14fba07518cff4,99dcfd890cb881fa14e3116ef38b7561da233d0ecfb8f2b205f161bef7a20950,128,128,adversarial_opposing_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.10893617021276596,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-lanes-48x32-a-v1.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-lanes-48x32-a-v1-random-567000933.scen,1.0,same_connected_component_no_path_materialization,1164,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00033,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-lanes-48x32-a-v1-random-567000933.scen,ecb5aa0715b80996e655e3a5242eff6f4a2965d210c0c2b2ee225cb57bd92d76
c12f57e13080ae66c2a241c8d8cb4f06ad664ee741d3b71dd9072ef1d54a2343,814408151ee80f8a9230bf9178ba2b8d581ad4c44cd6fa6aead2353bbc4aa1ea,g567-lanes-48x32-a-v1,lanes,48,32,1175,567000137,b2a70a45dd28b7431c7394bb6ae6b512e7b9b4d0e1365b545dc4151b8dac3a4e,1a84d8087e3df77a60f1a99d5286f1e921e4334387ccd730bb14fba07518cff4,69f8ba7a47e3fc5eb5b3763be4ecf003e6044a1bf6f17102e61d4ba429c467f7,128,128,opposite_side_cross_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.10893617021276596,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-lanes-48x32-a-v1.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-lanes-48x32-a-v1-random-567000137.scen,1.0,same_connected_component_no_path_materialization,1164,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00034,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-lanes-48x32-a-v1-random-567000137.scen,b2a70a45dd28b7431c7394bb6ae6b512e7b9b4d0e1365b545dc4151b8dac3a4e
d448b313caeba672ef30e606d5a8c87a5bbb67c028afce228a884d86a3d2f10c,7cf2d2d079380bd56f6ddb34019f22ea7f99e8fe8d4bfaff95eecdd2dcd52a1f,g567-lanes-48x32-a-v1,lanes,48,32,1175,567000601,09526381d343fe28cce2494fdb07c8d9bfb91d07f7e82174479f79a9b6b986d9,1a84d8087e3df77a60f1a99d5286f1e921e4334387ccd730bb14fba07518cff4,bb4cd03987bd9c365f14610619242c9cfbdd83736562080e3d5d814eb7c93554,128,128,adversarial_opposing_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.10893617021276596,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-lanes-48x32-a-v1.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-lanes-48x32-a-v1-random-567000601.scen,1.0,same_connected_component_no_path_materialization,1164,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00035,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-lanes-48x32-a-v1-random-567000601.scen,09526381d343fe28cce2494fdb07c8d9bfb91d07f7e82174479f79a9b6b986d9
eec54dbd5afd30f88de97d7ab9ee572355be6ef6ef5164880889e3596e2c98c0,beec0eeb607c02b5b7e9eb8307841ff6a3f08e239a2ce1e33e6dc5ed673c1a6d,g567-chambers-48x32-a-v0,chambers,48,32,1180,567000524,b05e674b323636117a4447adfdee3298dafb522f34b523e2e8fe0a0f3239c784,ffbc74a0dbf945b3cdb01c58ab6b838f0115a0f29108048a0b7c82e2f7b287c6,7f8bde355765fde77723ec1738b06fed9bf103cbeed74e35c641c9484159f5d0,128,128,central_choke_point,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.10847457627118644,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-chambers-48x32-a-v0.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-chambers-48x32-a-v0-random-567000524.scen,1.0,same_connected_component_no_path_materialization,1176,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00036,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-chambers-48x32-a-v0-random-567000524.scen,b05e674b323636117a4447adfdee3298dafb522f34b523e2e8fe0a0f3239c784
b94929158aed3b30e56304e6c550ea7a82812874464afa594b1a36be852c9f3a,30d434f4f20f598b130c372120ea112cb5f8d490a77698d6aecd8b64b077d0c7,g567-spiral-40x40-a-v1,spiral,40,40,1212,567000277,0c66dc2685c177136ce42da6f4842e92f8a11bbf59f4015470885a12e7749bb1,398520b18b754af7c0b465df881fc7382d80204c991f172b07993af84eecd614,de46cceb3010681764d5261f69f1e00ffdce720d8bbf9318d4f95793abd336f6,128,128,adversarial_opposing_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.10561056105610561,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-spiral-40x40-a-v1.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-spiral-40x40-a-v1-random-567000277.scen,1.0,same_connected_component_no_path_materialization,1188,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00037,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-spiral-40x40-a-v1-random-567000277.scen,0c66dc2685c177136ce42da6f4842e92f8a11bbf59f4015470885a12e7749bb1
fd3aa5874893304f1d410f017b8026481e8b2758f53b44a2029f368455bd5e19,aa43ac69dc2ad81931b0b6d6f8a5b2e42d513c51204199741c974efb372281f4,g567-plaza-40x40-a-v1,plaza,40,40,1216,567000769,eed99dcd1c5b80b032ea4167caf465967d3bbeb68c4410eec6b66ac8f8f077ce,0cf81a9fa98a6225bf6f3c178696a9cb1c517d0e33fd93b72b6038cde5c2aea4,4df5282d32a1f37d1cad0a1c2f887f9fa4863062eaae3bf02ea1dcc6676f436d,128,128,adversarial_opposing_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.10526315789473684,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-plaza-40x40-a-v1.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-plaza-40x40-a-v1-random-567000769.scen,1.0,same_connected_component_no_path_materialization,1187,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00038,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-plaza-40x40-a-v1-random-567000769.scen,eed99dcd1c5b80b032ea4167caf465967d3bbeb68c4410eec6b66ac8f8f077ce
ac28dc67d2bd3d5ef9c0373aec07f3326abebb172ae2fd40fdeded0a6c8a8a90,890b5e35055227617682b9ce9c03d82f54d05448263a48ceed6af82c1e97db3c,g567-spiral-40x40-a-v0,spiral,40,40,1224,567000028,58c27d7a820ee30ac5f7109b724114ed211f8a4404d0202b89b3612c6c0b4ea8,a442ad6e72175ba17fef7b259a9ccf2a71416e66663b2a9c3468720870c50c0d,a102b9e6bf528db88c7b1661de0e052678250e8d93ca810ed333cef93b38069d,128,128,central_choke_point,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.10457516339869281,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-spiral-40x40-a-v0.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-spiral-40x40-a-v0-random-567000028.scen,1.0,same_connected_component_no_path_materialization,1213,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00039,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-spiral-40x40-a-v0-random-567000028.scen,58c27d7a820ee30ac5f7109b724114ed211f8a4404d0202b89b3612c6c0b4ea8
39dc3d161427d93a9df4107f3dc9a3423521bb9d8a320767159d4fe4bb44a61e,7336a7aca562f750b4434aabf8ac10b4b42da52f5cf640d31321907fc83c59df,g567-plaza-40x40-a-v0,plaza,40,40,1234,567002112,be33b0063a17bf86e722ea46f050c6ed239c4624b5040f50d536b48fb1a6fe50,8ff59594e1dc5df0a19f35e89a777a2ec918d996d148468a7c1ea4a62cfd33e9,9447b491c1a22858bda90f7cce09ad979ec68ac1c95765943b90cc1651fece7f,128,128,warehouse_aisle_to_aisle,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.10372771474878444,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-plaza-40x40-a-v0.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-plaza-40x40-a-v0-random-567002112.scen,1.0,same_connected_component_no_path_materialization,1224,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00040,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-plaza-40x40-a-v0-random-567002112.scen,be33b0063a17bf86e722ea46f050c6ed239c4624b5040f50d536b48fb1a6fe50
1753cc7ef02b4fc23de96849151ea064f87730c88d6ae71f48b852cd2fceaa86,376b4083535265a5a7a38627f62015047222a57b7f2a1f526287873fb18d488d,sortation_small,public_other,57,33,1564,567002136,83cfff313ff0ba1a5356b9e1dd326784c6f7dd8f1fe5348deec8a5d79be0715e,686d810cf2eb8cab83894af390eb5c5d0f2960b8c84e52176841583740a3c96f,8e4a327ad02a80698eb60c2371edaa4f241709a754b93c86a15507c691ec2cc0,128,128,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.08184143222506395,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,external/benchmarks/lorr_benchmark_archive/2023 Competition/Problem Generator/script/sortation_small.map,9e0fc2185c06f36974d5422ddebe654d6aade647571bffd3ac0205b6bc81db71,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/sortation_small.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/sortation_small-random-567002136.scen,1.0,same_connected_component_no_path_materialization,1564,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_derived_on_public_parent_map,False,g567_stage2a_label_train_00041,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/sortation_small-random-567002136.scen,83cfff313ff0ba1a5356b9e1dd326784c6f7dd8f1fe5348deec8a5d79be0715e
4a2f1117a0c121f4897e4e59273381cdfaf5dc9cea7d5f163c9ba63dbf064089,607936e438760b6771f55a21827ce5a81e87c527345c98c45e1064c304167087,sortation_small,public_other,57,33,1564,567001162,be46b87d5bc4cdff751c298e52e644c9783f2e5afac0d5cd7cef6375466c060c,686d810cf2eb8cab83894af390eb5c5d0f2960b8c84e52176841583740a3c96f,b12c51a6c9d6a1d0602579638961690888d21008add99fa9cc744e9c40b4e3e7,128,128,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.08184143222506395,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,external/benchmarks/lorr_benchmark_archive/2023 Competition/Problem Generator/script/sortation_small.map,9e0fc2185c06f36974d5422ddebe654d6aade647571bffd3ac0205b6bc81db71,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/sortation_small.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/sortation_small-random-567001162.scen,1.0,same_connected_component_no_path_materialization,1564,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_derived_on_public_parent_map,False,g567_stage2a_label_train_00042,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/sortation_small-random-567001162.scen,be46b87d5bc4cdff751c298e52e644c9783f2e5afac0d5cd7cef6375466c060c
fb6a00248f8edd8ec607fafaf8dc75bebd3af72252a9be9132708d1d5262c074,c04ecc0bc8f855598d9a877a985e4311015f38c02656b8e56f56c926909bdf61,g567-islands-48x48-a-v2,islands,48,48,1777,567000854,05f823c2796149f541371bb63b61e601abc638778213a304c7272faafa2756f2,6b2b0e01876bb505cfa8d2b46d90eb453c8e4c448e4e34e30b59b75e95206826,d18707e81053f67b0c5ef304ba9dfd3d05874ceca8e64c9a22fe0d0ea8ef1612,128,128,central_choke_point,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.07203151378728194,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-islands-48x48-a-v2.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-islands-48x48-a-v2-random-567000854.scen,1.0,same_connected_component_no_path_materialization,1770,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00043,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-islands-48x48-a-v2-random-567000854.scen,05f823c2796149f541371bb63b61e601abc638778213a304c7272faafa2756f2
