rule_id,map_width,map_height,obstacle_ratio_min,obstacle_ratio_max,agents,predicted_margin_ratio,nearest_support_count,min_support_neighbors,min_predicted_margin_ratio,feature_values,source,map,instance_id,iteration
block_heavy,32.0,32.0,0.1901953125,0.2101953125,100,0.022280471820000036,10,5,0.001,100;819;0.1221001221;32;32;0.2001953125;2;1;1.28178243775;0;1;5700;524;225;2789;0.0919298245614;0.0394736842105;5.24;57;2015;34;7.00753016026;7.29017377786,closed_loop_rule_utility_train,random-32-32-20,6,2
block_heavy,32.0,32.0,0.1901953125,0.2101953125,100,0.022280471820000036,10,5,0.001,100;819;0.1221001221;32;32;0.2001953125;3;1;1.28178243775;1;1;5200;491;221;2365;0.0944230769231;0.0425;4.91;52;2205;34;6.95294498438;7.43578227142,closed_loop_rule_utility_train,random-32-32-20,6,3
block_heavy,32.0,32.0,0.1901953125,0.2101953125,100,0.006152389970000005,10,5,0.001,100;819;0.1221001221;32;32;0.2001953125;0;0;0;1;1;5500;547;238;2920;0.0994545454545;0.0432727272727;5.47;55;0;0;6.97613675404;0,closed_loop_rule_utility_train,random-32-32-20,7,0
block_heavy,32.0,32.0,0.1901953125,0.2101953125,100,0.006152389970000005,10,5,0.001,100;819;0.1221001221;32;32;0.2001953125;1;1;1.25130146711;0;1;6600;518;209;3800;0.0784848484848;0.0316666666667;5.18;66;1444;19;6.90775431429;6.97613675404,closed_loop_rule_utility_train,random-32-32-20,7,1
block_heavy,32.0,32.0,0.1901953125,0.2101953125,100,0.006152389970000005,10,5,0.001,100;819;0.1221001221;32;32;0.2001953125;2;1;1.25130146711;0;1;22900;588;283;19901;0.0256768558952;0.0123580786026;5.88;229;2022;19;6.7494586083;7.34929764464,closed_loop_rule_utility_train,random-32-32-20,7,2
block_heavy,32.0,32.0,0.1901953125,0.2101953125,100,0.006152389970000005,10,5,0.001,100;819;0.1221001221;32;32;0.2001953125;3;1;1.25130146711;1;1;5500;417;180;3029;0.0758181818182;0.0327272727273;4.17;55;2238;107;7.05384158567;7.42367649845,closed_loop_rule_utility_train,random-32-32-20,7,3
block_heavy,32.0,32.0,0.1901953125,0.2101953125,100,0.02789699571000015,10,5,0.001,100;819;0.1221001221;32;32;0.2001953125;0;0;0;1;1;5900;635;292;3035;0.107627118644;0.0494915254237;6.35;59;0;0;6.96432828512;0,closed_loop_rule_utility_train,random-32-32-20,9,0
block_heavy,32.0,32.0,0.1901953125,0.2101953125,100,0.02789699571000015,10,5,0.001,100;819;0.1221001221;32;32;0.2001953125;1;1;1.25793991416;0;1;6900;557;246;3679;0.0807246376812;0.035652173913;5.57;69;1464;18;6.88648335828;6.96432828512,closed_loop_rule_utility_train,random-32-32-20,9,1
block_heavy,32.0,32.0,0.1901953125,0.2101953125,100,0.02789699571000015,10,5,0.001,100;819;0.1221001221;32;32;0.2001953125;2;1;1.25793991416;0;1;6100;465;198;3214;0.0762295081967;0.0324590163934;4.65;61;2089;23;6.99368056417;7.3670880388,closed_loop_rule_utility_train,random-32-32-20,9,2
block_heavy,32.0,32.0,0.1901953125,0.2101953125,100,0.02789699571000015,10,5,0.001,100;819;0.1221001221;32;32;0.2001953125;3;1;1.25793991416;0;1;38500;716;362;34941;0.0185974025974;0.0094025974026;7.16;385;2253;27;6.56581417929;7.48619489613,closed_loop_rule_utility_train,random-32-32-20,9,3
block_heavy,32.0,32.0,0.1901953125,0.2101953125,100,0.027667984189999828,10,5,0.001,100;819;0.1221001221;32;32;0.2001953125;0;0;0;1;1;5700;720;331;2798;0.126315789474;0.0580701754386;7.2;57;0;0;6.92756094504;0,closed_loop_rule_utility_train,random-32-32-20,10,0
block_heavy,32.0,32.0,0.1901953125,0.2101953125,100,0.027667984189999828,10,5,0.001,100;819;0.1221001221;32;32;0.2001953125;1;1;1.30522617479;0;1;54400;941;509;50104;0.0172977941176;0.00935661764706;9.41;544;1447;23;6.56247623698;6.92756094504,closed_loop_rule_utility_train,random-32-32-20,10,1
block_heavy,32.0,32.0,0.1901953125,0.2101953125,100,0.027667984189999828,10,5,0.001,100;819;0.1221001221;32;32;0.2001953125;2;1;1.30522617479;1;1;5300;599;262;2494;0.113018867925;0.0494339622642;5.99;53;2097;172;6.94262641838;7.1619731622,closed_loop_rule_utility_train,random-32-32-20,10,2
block_heavy,32.0,32.0,0.1901953125,0.2101953125,100,0.027667984189999828,10,5,0.001,100;819;0.1221001221;32;32;0.2001953125;3;1;1.25516029864;0;1;5900;546;224;3109;0.0925423728814;0.0379661016949;5.46;59;2163;172;7.04636548957;7.2951673299,closed_loop_rule_utility_train,random-32-32-20,10,3
