context_source_id,normalized_context_key,budget_ms,map,map_family,map_agent_group,agents,seed,scenario_path,map_path,source,namespace,contains_original_gold_anchor,generated_metadata_only,generated_solver_executable,ids_166_205_untouched,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
warehouse-10-20-10-2-1|a50|s158|it0|5c14c618caae|b2000,warehouse-10-20-10-2-1|a50|s158|it0|5c14c618caae,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,158,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-158.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,generated_g532_solver_executable,generated_g532,False,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s159|it0|fdef3a36bead|b1000,warehouse-10-20-10-2-1|a50|s159|it0|fdef3a36bead,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,159,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-159.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,generated_g532_solver_executable,generated_g532,False,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s159|it0|fdef3a36bead|b2000,warehouse-10-20-10-2-1|a50|s159|it0|fdef3a36bead,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,159,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-159.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,generated_g532_solver_executable,generated_g532,False,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s146|it0|df6163fb0eba|b1000,warehouse-10-20-10-2-1|a100|s146|it0|df6163fb0eba,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,146,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-146.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s146|it0|df6163fb0eba|b2000,warehouse-10-20-10-2-1|a100|s146|it0|df6163fb0eba,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,146,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-146.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s147|it0|341f0b7f0702|b1000,warehouse-10-20-10-2-1|a100|s147|it0|341f0b7f0702,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,147,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-147.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s147|it0|341f0b7f0702|b2000,warehouse-10-20-10-2-1|a100|s147|it0|341f0b7f0702,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,147,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-147.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s148|it0|1435228e2ed4|b1000,warehouse-10-20-10-2-1|a100|s148|it0|1435228e2ed4,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,148,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-148.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s148|it0|1435228e2ed4|b2000,warehouse-10-20-10-2-1|a100|s148|it0|1435228e2ed4,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,148,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-148.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s149|it0|f862f7d22be7|b1000,warehouse-10-20-10-2-1|a100|s149|it0|f862f7d22be7,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,149,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-149.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s149|it0|f862f7d22be7|b2000,warehouse-10-20-10-2-1|a100|s149|it0|f862f7d22be7,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,149,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-149.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s150|it0|ccbccb8fac05|b1000,warehouse-10-20-10-2-1|a100|s150|it0|ccbccb8fac05,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,150,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-150.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s150|it0|ccbccb8fac05|b2000,warehouse-10-20-10-2-1|a100|s150|it0|ccbccb8fac05,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,150,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-150.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s151|it0|64d6140d55c0|b1000,warehouse-10-20-10-2-1|a100|s151|it0|64d6140d55c0,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,151,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-151.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s151|it0|64d6140d55c0|b2000,warehouse-10-20-10-2-1|a100|s151|it0|64d6140d55c0,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,151,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-151.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s152|it0|c98434f85d15|b1000,warehouse-10-20-10-2-1|a100|s152|it0|c98434f85d15,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,152,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-152.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s152|it0|c98434f85d15|b2000,warehouse-10-20-10-2-1|a100|s152|it0|c98434f85d15,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,152,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-152.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s153|it0|4eff33fcaf68|b1000,warehouse-10-20-10-2-1|a100|s153|it0|4eff33fcaf68,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,153,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-153.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s153|it0|4eff33fcaf68|b2000,warehouse-10-20-10-2-1|a100|s153|it0|4eff33fcaf68,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,153,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-153.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s154|it0|d598f4b39c5a|b1000,warehouse-10-20-10-2-1|a100|s154|it0|d598f4b39c5a,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,154,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-154.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s154|it0|d598f4b39c5a|b2000,warehouse-10-20-10-2-1|a100|s154|it0|d598f4b39c5a,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,154,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-154.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s155|it0|ffb5c7f8fea4|b1000,warehouse-10-20-10-2-1|a100|s155|it0|ffb5c7f8fea4,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,155,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-155.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s155|it0|ffb5c7f8fea4|b2000,warehouse-10-20-10-2-1|a100|s155|it0|ffb5c7f8fea4,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,155,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-155.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,g529_original_gold_anchor,observed_gold_anchor,True,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s156|it0|77f1cfdc07d5|b1000,warehouse-10-20-10-2-1|a100|s156|it0|77f1cfdc07d5,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,156,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-156.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,generated_g532_solver_executable,generated_g532,False,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s156|it0|77f1cfdc07d5|b2000,warehouse-10-20-10-2-1|a100|s156|it0|77f1cfdc07d5,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,156,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-156.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,generated_g532_solver_executable,generated_g532,False,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s157|it0|ae23af80d10d|b1000,warehouse-10-20-10-2-1|a100|s157|it0|ae23af80d10d,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,157,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-157.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,generated_g532_solver_executable,generated_g532,False,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s157|it0|ae23af80d10d|b2000,warehouse-10-20-10-2-1|a100|s157|it0|ae23af80d10d,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,157,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-157.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,generated_g532_solver_executable,generated_g532,False,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s158|it0|71670e8f70ab|b1000,warehouse-10-20-10-2-1|a100|s158|it0|71670e8f70ab,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,158,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-158.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,generated_g532_solver_executable,generated_g532,False,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s158|it0|71670e8f70ab|b2000,warehouse-10-20-10-2-1|a100|s158|it0|71670e8f70ab,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,158,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-158.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,generated_g532_solver_executable,generated_g532,False,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s159|it0|a5890d6f7d7f|b1000,warehouse-10-20-10-2-1|a100|s159|it0|a5890d6f7d7f,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,159,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-159.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,generated_g532_solver_executable,generated_g532,False,False,True,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s159|it0|a5890d6f7d7f|b2000,warehouse-10-20-10-2-1|a100|s159|it0|a5890d6f7d7f,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,159,outputs/tmp/phase5p5_repair5g532_real_context_scenarios/warehouse-10-20-10-2-1-random-159.scen,external/lacam2/scripts/map/warehouse-10-20-10-2-1.map,generated_g532_solver_executable,generated_g532,False,False,True,True,False,False,False,False,False
