selector_type,min_support_count,min_effective_neighbors,max_neighbor_distance,min_predicted_margin,max_candidate_worse_rate,max_group_worse_rate,min_fold_agreement,non_additive_budget,additive_fallback_threshold,support_rows,better,equal,worse,better_minus_worse,mean_delta_ratio_vs_ltm,ratio_worse_than_ltm_groups,success_worse_than_ltm_groups,zero_nonadditive_groups,selected_nonadditive_cases,additive_fallback_cases,additive_fallback_rate,support_primary_passed,selected_candidate_distribution
knn_utility,5,3,1.5,0.0,0.25,0.0,0,1.0,0.0,120,23,73,24,-1,-0.00017048499834166898,1,0,2,74,46,0.38333333333333336,False,"{""additive_ltm"": 46, ""c075_b075_w100_d100"": 2, ""c075_b100_w075_d100"": 2, ""c075_b100_w100_d090"": 2, ""c075_b100_w100_d095"": 1, ""c075_b100_w125_d090"": 2, ""c075_b100_w125_d100"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 4, ""c100_b075_w125_d100"": 7, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w100_d090"": 2, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 3, ""c100_b125_w100_d100"": 1, ""c100_b150_w100_d100"": 3, ""c125_b075_w100_d100"": 3, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 3, ""c125_b100_w125_d100"": 2, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 7}"
knn_utility,5,5,1.5,0.0,0.25,0.0,0,1.0,0.0,120,23,73,24,-1,-0.00017048499834166898,1,0,2,74,46,0.38333333333333336,False,"{""additive_ltm"": 46, ""c075_b075_w100_d100"": 2, ""c075_b100_w075_d100"": 2, ""c075_b100_w100_d090"": 2, ""c075_b100_w100_d095"": 1, ""c075_b100_w125_d090"": 2, ""c075_b100_w125_d100"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 4, ""c100_b075_w125_d100"": 7, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w100_d090"": 2, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 3, ""c100_b125_w100_d100"": 1, ""c100_b150_w100_d100"": 3, ""c125_b075_w100_d100"": 3, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 3, ""c125_b100_w125_d100"": 2, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 7}"
knn_utility,5,3,999.0,0.0,0.25,0.0,0,1.0,0.0,120,25,70,25,0,-4.911490142500326e-05,1,0,2,77,43,0.35833333333333334,False,"{""additive_ltm"": 43, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 2, ""c075_b100_w075_d100"": 2, ""c075_b100_w100_d090"": 3, ""c075_b100_w100_d095"": 1, ""c075_b100_w125_d090"": 2, ""c075_b100_w125_d100"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 4, ""c100_b075_w125_d100"": 7, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 2, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 3, ""c100_b125_w100_d100"": 1, ""c100_b150_w100_d100"": 3, ""c125_b075_w100_d100"": 3, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 3, ""c125_b100_w125_d100"": 2, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 7}"
knn_utility,5,5,999.0,0.0,0.25,0.0,0,1.0,0.0,120,25,70,25,0,-4.911490142500326e-05,1,0,2,77,43,0.35833333333333334,False,"{""additive_ltm"": 43, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 2, ""c075_b100_w075_d100"": 2, ""c075_b100_w100_d090"": 3, ""c075_b100_w100_d095"": 1, ""c075_b100_w125_d090"": 2, ""c075_b100_w125_d100"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 4, ""c100_b075_w125_d100"": 7, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 2, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 3, ""c100_b125_w100_d100"": 1, ""c100_b150_w100_d100"": 3, ""c125_b075_w100_d100"": 3, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 3, ""c125_b100_w125_d100"": 2, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 7}"
knn_utility,5,3,1.5,0.003,0.25,0.0,0,1.0,0.003,120,22,74,24,-2,-9.402524175002498e-06,1,0,2,71,49,0.4083333333333333,False,"{""additive_ltm"": 49, ""c075_b075_w100_d100"": 2, ""c075_b100_w075_d100"": 1, ""c075_b100_w100_d090"": 2, ""c075_b100_w125_d090"": 2, ""c075_b100_w125_d100"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 4, ""c100_b075_w125_d100"": 7, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w100_d090"": 2, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 3, ""c100_b125_w100_d100"": 1, ""c100_b150_w100_d100"": 3, ""c125_b075_w100_d100"": 2, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 3, ""c125_b100_w125_d100"": 2, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 7}"
knn_utility,5,5,1.5,0.003,0.25,0.0,0,1.0,0.003,120,22,74,24,-2,-9.402524175002498e-06,1,0,2,71,49,0.4083333333333333,False,"{""additive_ltm"": 49, ""c075_b075_w100_d100"": 2, ""c075_b100_w075_d100"": 1, ""c075_b100_w100_d090"": 2, ""c075_b100_w125_d090"": 2, ""c075_b100_w125_d100"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 4, ""c100_b075_w125_d100"": 7, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w100_d090"": 2, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 3, ""c100_b125_w100_d100"": 1, ""c100_b150_w100_d100"": 3, ""c125_b075_w100_d100"": 2, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 3, ""c125_b100_w125_d100"": 2, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 7}"
candidate_risk_capped,5,3,1.5,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,5,3,1.5,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,5,3,1.5,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,5,3,1.5,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,5,3,999.0,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,5,3,999.0,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,5,3,999.0,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,5,3,999.0,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,5,5,1.5,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,5,5,1.5,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,5,5,1.5,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,5,5,1.5,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,5,5,999.0,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,5,5,999.0,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,5,5,999.0,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,5,5,999.0,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,3,1.5,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,3,1.5,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,3,1.5,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,3,1.5,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,3,999.0,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,3,999.0,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,3,999.0,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,3,999.0,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,5,1.5,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,5,1.5,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,5,1.5,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,5,1.5,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,5,999.0,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,5,999.0,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,5,999.0,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
candidate_risk_capped,20,5,999.0,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,5,3,999.0,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,5,3,999.0,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,5,3,999.0,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,5,3,999.0,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,5,5,999.0,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,5,5,999.0,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,5,5,999.0,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,5,5,999.0,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,20,3,999.0,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,20,3,999.0,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,20,3,999.0,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,20,3,999.0,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,20,5,999.0,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,20,5,999.0,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,20,5,999.0,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
group_balanced_utility,20,5,999.0,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,5,3,999.0,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,5,3,999.0,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,5,3,999.0,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,5,3,999.0,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,5,5,999.0,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,5,5,999.0,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,5,5,999.0,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,5,5,999.0,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,20,3,999.0,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,20,3,999.0,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,20,3,999.0,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,20,3,999.0,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,20,5,999.0,0.0,0.25,0.0,0,1.0,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,20,5,999.0,0.0,0.25,0.0,0,0.5,0.0,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,20,5,999.0,0.003,0.25,0.0,0,1.0,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
radius_neighbor_abstain,20,5,999.0,0.003,0.25,0.0,0,0.5,0.003,120,0,119,1,-1,7.2971394999991425e-06,1,0,5,1,119,0.9916666666666667,False,"{""additive_ltm"": 119, ""c100_b100_w075_d090"": 1}"
knn_utility,20,3,1.5,0.0,0.5,0.5,0,1.0,0.0,120,20,71,29,-9,9.449020232499642e-05,2,0,1,78,42,0.35,False,"{""additive_ltm"": 42, ""c075_b125_w125_d095"": 5, ""c100_b075_w100_d090"": 2, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 19, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 3, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 1}"
knn_utility,20,5,1.5,0.0,0.5,0.5,0,1.0,0.0,120,20,71,29,-9,9.449020232499642e-05,2,0,1,78,42,0.35,False,"{""additive_ltm"": 42, ""c075_b125_w125_d095"": 5, ""c100_b075_w100_d090"": 2, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 19, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 3, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 1}"
knn_utility,5,3,999.0,0.003,0.25,0.0,0,1.0,0.003,120,24,71,25,-1,0.00011196757274166321,1,0,2,74,46,0.38333333333333336,False,"{""additive_ltm"": 46, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 2, ""c075_b100_w075_d100"": 1, ""c075_b100_w100_d090"": 3, ""c075_b100_w125_d090"": 2, ""c075_b100_w125_d100"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 4, ""c100_b075_w125_d100"": 7, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 2, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 3, ""c100_b125_w100_d100"": 1, ""c100_b150_w100_d100"": 3, ""c125_b075_w100_d100"": 2, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 3, ""c125_b100_w125_d100"": 2, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 7}"
knn_utility,5,5,999.0,0.003,0.25,0.0,0,1.0,0.003,120,24,71,25,-1,0.00011196757274166321,1,0,2,74,46,0.38333333333333336,False,"{""additive_ltm"": 46, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 2, ""c075_b100_w075_d100"": 1, ""c075_b100_w100_d090"": 3, ""c075_b100_w125_d090"": 2, ""c075_b100_w125_d100"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 4, ""c100_b075_w125_d100"": 7, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 2, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 3, ""c100_b125_w100_d100"": 1, ""c100_b150_w100_d100"": 3, ""c125_b075_w100_d100"": 2, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 3, ""c125_b100_w125_d100"": 2, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 7}"
knn_utility,20,3,999.0,0.0,0.5,0.5,0,1.0,0.0,120,22,68,30,-8,0.00011623672657499566,2,0,0,84,36,0.3,False,"{""additive_ltm"": 36, ""c075_b125_w125_d095"": 5, ""c100_b075_w100_d090"": 4, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 20, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 4, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 2, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 2}"
