min_predicted_margin,min_support_count,max_neighbor_distance,min_fold_agreement,max_rule_risk,rule_risk_caps,non_additive_budget,allow_commit_heavy,rows,selected_nonadditive_rows,better,equal,worse,mean_delta_ratio_vs_ltm,ratio_worse_than_ltm_groups,success_worse_than_ltm_groups,zero_nonadditive_groups,total_groups,selected_rule_distribution,passes_primary_goal
0.005,4,3.0,2,0.25,"{""commit_heavy"": 0.0}",2,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,2,0.25,"{""commit_heavy"": 0.1}",2,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,2,0.25,"{""commit_heavy"": 0.0}",3,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,2,0.25,"{""commit_heavy"": 0.1}",3,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,2,0.25,"{""commit_heavy"": 0.0}",99,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,2,0.25,"{""commit_heavy"": 0.1}",99,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.0,"{""commit_heavy"": 0.0}",1,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.0,"{""commit_heavy"": 0.0}",1,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.0,"{""commit_heavy"": 0.0}",2,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.0,"{""commit_heavy"": 0.0}",2,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.0,"{""commit_heavy"": 0.0}",3,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.0,"{""commit_heavy"": 0.0}",3,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.0,"{""commit_heavy"": 0.0}",99,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.0,"{""commit_heavy"": 0.0}",99,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.1,"{""commit_heavy"": 0.0}",1,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.1,"{""commit_heavy"": 0.1}",1,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.1,"{""commit_heavy"": 0.0}",2,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.1,"{""commit_heavy"": 0.1}",2,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.1,"{""commit_heavy"": 0.0}",3,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.1,"{""commit_heavy"": 0.1}",3,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.1,"{""commit_heavy"": 0.0}",99,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.1,"{""commit_heavy"": 0.1}",99,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.25,"{""commit_heavy"": 0.0}",1,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.25,"{""commit_heavy"": 0.1}",1,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.25,"{""commit_heavy"": 0.0}",2,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.25,"{""commit_heavy"": 0.1}",2,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.25,"{""commit_heavy"": 0.0}",3,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.25,"{""commit_heavy"": 0.1}",3,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.25,"{""commit_heavy"": 0.0}",99,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,3,0.25,"{""commit_heavy"": 0.1}",99,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.0,"{""commit_heavy"": 0.0}",1,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.0,"{""commit_heavy"": 0.0}",1,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.0,"{""commit_heavy"": 0.0}",2,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.0,"{""commit_heavy"": 0.0}",2,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.0,"{""commit_heavy"": 0.0}",3,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.0,"{""commit_heavy"": 0.0}",3,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.0,"{""commit_heavy"": 0.0}",99,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.0,"{""commit_heavy"": 0.0}",99,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.1,"{""commit_heavy"": 0.0}",1,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.1,"{""commit_heavy"": 0.1}",1,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.1,"{""commit_heavy"": 0.0}",2,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.1,"{""commit_heavy"": 0.1}",2,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.1,"{""commit_heavy"": 0.0}",3,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.1,"{""commit_heavy"": 0.1}",3,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.1,"{""commit_heavy"": 0.0}",99,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.1,"{""commit_heavy"": 0.1}",99,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.25,"{""commit_heavy"": 0.0}",1,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.25,"{""commit_heavy"": 0.1}",1,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.25,"{""commit_heavy"": 0.0}",2,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.25,"{""commit_heavy"": 0.1}",2,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.25,"{""commit_heavy"": 0.0}",3,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.25,"{""commit_heavy"": 0.1}",3,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.25,"{""commit_heavy"": 0.0}",99,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,3.0,4,0.25,"{""commit_heavy"": 0.1}",99,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,1,0.0,"{""commit_heavy"": 0.0}",1,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,1,0.0,"{""commit_heavy"": 0.0}",1,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,1,0.0,"{""commit_heavy"": 0.0}",2,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,1,0.0,"{""commit_heavy"": 0.0}",2,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,1,0.0,"{""commit_heavy"": 0.0}",3,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,1,0.0,"{""commit_heavy"": 0.0}",3,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,1,0.0,"{""commit_heavy"": 0.0}",99,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,1,0.0,"{""commit_heavy"": 0.0}",99,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,1,0.1,"{""commit_heavy"": 0.0}",1,False,2100,30,30,2070,0,-0.00035979785021904705,0,0,4,6,"{'block_heavy': 16, 'wait_heavy': 14}",True
0.005,4,1000000000.0,1,0.1,"{""commit_heavy"": 0.1}",1,True,2100,30,30,2070,0,-0.00035979785021904705,0,0,4,6,"{'block_heavy': 16, 'wait_heavy': 14}",True
0.005,4,1000000000.0,1,0.1,"{""commit_heavy"": 0.0}",2,False,2100,45,45,2055,0,-0.0005396967753285705,0,0,4,6,"{'block_heavy': 24, 'wait_heavy': 21}",True
0.005,4,1000000000.0,1,0.1,"{""commit_heavy"": 0.1}",2,True,2100,45,45,2055,0,-0.0005396967753285705,0,0,4,6,"{'block_heavy': 24, 'wait_heavy': 21}",True
0.005,4,1000000000.0,1,0.1,"{""commit_heavy"": 0.0}",3,False,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,1,0.1,"{""commit_heavy"": 0.1}",3,True,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,1,0.1,"{""commit_heavy"": 0.0}",99,False,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,1,0.1,"{""commit_heavy"": 0.1}",99,True,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,1,0.25,"{""commit_heavy"": 0.0}",1,False,2100,222,222,1878,0,-0.0024726334110580952,0,0,3,6,"{'block_heavy': 124, 'block_light': 26, 'decay_090': 16, 'decay_095': 8, 'wait_heavy': 36, 'wait_light': 12}",True
0.005,4,1000000000.0,1,0.25,"{""commit_heavy"": 0.1}",1,True,2100,222,222,1878,0,-0.0024726334110580952,0,0,3,6,"{'block_heavy': 124, 'block_light': 26, 'decay_090': 16, 'decay_095': 8, 'wait_heavy': 36, 'wait_light': 12}",True
0.005,4,1000000000.0,1,0.25,"{""commit_heavy"": 0.0}",2,False,2100,333,333,1767,0,-0.0037089501165871426,0,0,3,6,"{'block_heavy': 186, 'block_light': 39, 'decay_090': 24, 'decay_095': 12, 'wait_heavy': 54, 'wait_light': 18}",True
0.005,4,1000000000.0,1,0.25,"{""commit_heavy"": 0.1}",2,True,2100,333,333,1767,0,-0.0037089501165871426,0,0,3,6,"{'block_heavy': 186, 'block_light': 39, 'decay_090': 24, 'decay_095': 12, 'wait_heavy': 54, 'wait_light': 18}",True
0.005,4,1000000000.0,1,0.25,"{""commit_heavy"": 0.0}",3,False,2100,444,444,1656,0,-0.0049452668221161905,0,0,3,6,"{'block_heavy': 248, 'block_light': 52, 'decay_090': 32, 'decay_095': 16, 'wait_heavy': 72, 'wait_light': 24}",True
0.005,4,1000000000.0,1,0.25,"{""commit_heavy"": 0.1}",3,True,2100,444,444,1656,0,-0.0049452668221161905,0,0,3,6,"{'block_heavy': 248, 'block_light': 52, 'decay_090': 32, 'decay_095': 16, 'wait_heavy': 72, 'wait_light': 24}",True
0.005,4,1000000000.0,1,0.25,"{""commit_heavy"": 0.0}",99,False,2100,444,444,1656,0,-0.0049452668221161905,0,0,3,6,"{'block_heavy': 248, 'block_light': 52, 'decay_090': 32, 'decay_095': 16, 'wait_heavy': 72, 'wait_light': 24}",True
0.005,4,1000000000.0,1,0.25,"{""commit_heavy"": 0.1}",99,True,2100,444,444,1656,0,-0.0049452668221161905,0,0,3,6,"{'block_heavy': 248, 'block_light': 52, 'decay_090': 32, 'decay_095': 16, 'wait_heavy': 72, 'wait_light': 24}",True
0.005,4,1000000000.0,2,0.0,"{""commit_heavy"": 0.0}",1,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,2,0.0,"{""commit_heavy"": 0.0}",1,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,2,0.0,"{""commit_heavy"": 0.0}",2,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,2,0.0,"{""commit_heavy"": 0.0}",2,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,2,0.0,"{""commit_heavy"": 0.0}",3,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,2,0.0,"{""commit_heavy"": 0.0}",3,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,2,0.0,"{""commit_heavy"": 0.0}",99,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,2,0.0,"{""commit_heavy"": 0.0}",99,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,2,0.1,"{""commit_heavy"": 0.0}",1,False,2100,30,30,2070,0,-0.00035979785021904705,0,0,4,6,"{'block_heavy': 16, 'wait_heavy': 14}",True
0.005,4,1000000000.0,2,0.1,"{""commit_heavy"": 0.1}",1,True,2100,30,30,2070,0,-0.00035979785021904705,0,0,4,6,"{'block_heavy': 16, 'wait_heavy': 14}",True
0.005,4,1000000000.0,2,0.1,"{""commit_heavy"": 0.0}",2,False,2100,45,45,2055,0,-0.0005396967753285705,0,0,4,6,"{'block_heavy': 24, 'wait_heavy': 21}",True
0.005,4,1000000000.0,2,0.1,"{""commit_heavy"": 0.1}",2,True,2100,45,45,2055,0,-0.0005396967753285705,0,0,4,6,"{'block_heavy': 24, 'wait_heavy': 21}",True
0.005,4,1000000000.0,2,0.1,"{""commit_heavy"": 0.0}",3,False,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,2,0.1,"{""commit_heavy"": 0.1}",3,True,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,2,0.1,"{""commit_heavy"": 0.0}",99,False,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,2,0.1,"{""commit_heavy"": 0.1}",99,True,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,2,0.25,"{""commit_heavy"": 0.0}",1,False,2100,204,204,1896,0,-0.0022607561406266666,0,0,3,6,"{'block_heavy': 124, 'block_light': 24, 'decay_095': 8, 'wait_heavy': 36, 'wait_light': 12}",True
0.005,4,1000000000.0,2,0.25,"{""commit_heavy"": 0.1}",1,True,2100,204,204,1896,0,-0.0022607561406266666,0,0,3,6,"{'block_heavy': 124, 'block_light': 24, 'decay_095': 8, 'wait_heavy': 36, 'wait_light': 12}",True
0.005,4,1000000000.0,2,0.25,"{""commit_heavy"": 0.0}",2,False,2100,306,306,1794,0,-0.0033911342109399995,0,0,3,6,"{'block_heavy': 186, 'block_light': 36, 'decay_095': 12, 'wait_heavy': 54, 'wait_light': 18}",True
0.005,4,1000000000.0,2,0.25,"{""commit_heavy"": 0.1}",2,True,2100,306,306,1794,0,-0.0033911342109399995,0,0,3,6,"{'block_heavy': 186, 'block_light': 36, 'decay_095': 12, 'wait_heavy': 54, 'wait_light': 18}",True
0.005,4,1000000000.0,2,0.25,"{""commit_heavy"": 0.0}",3,False,2100,408,408,1692,0,-0.004521512281253333,0,0,3,6,"{'block_heavy': 248, 'block_light': 48, 'decay_095': 16, 'wait_heavy': 72, 'wait_light': 24}",True
0.005,4,1000000000.0,2,0.25,"{""commit_heavy"": 0.1}",3,True,2100,408,408,1692,0,-0.004521512281253333,0,0,3,6,"{'block_heavy': 248, 'block_light': 48, 'decay_095': 16, 'wait_heavy': 72, 'wait_light': 24}",True
0.005,4,1000000000.0,2,0.25,"{""commit_heavy"": 0.0}",99,False,2100,408,408,1692,0,-0.004521512281253333,0,0,3,6,"{'block_heavy': 248, 'block_light': 48, 'decay_095': 16, 'wait_heavy': 72, 'wait_light': 24}",True
0.005,4,1000000000.0,2,0.25,"{""commit_heavy"": 0.1}",99,True,2100,408,408,1692,0,-0.004521512281253333,0,0,3,6,"{'block_heavy': 248, 'block_light': 48, 'decay_095': 16, 'wait_heavy': 72, 'wait_light': 24}",True
0.005,4,1000000000.0,3,0.0,"{""commit_heavy"": 0.0}",1,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,3,0.0,"{""commit_heavy"": 0.0}",1,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,3,0.0,"{""commit_heavy"": 0.0}",2,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,3,0.0,"{""commit_heavy"": 0.0}",2,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,3,0.0,"{""commit_heavy"": 0.0}",3,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,3,0.0,"{""commit_heavy"": 0.0}",3,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,3,0.0,"{""commit_heavy"": 0.0}",99,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,3,0.0,"{""commit_heavy"": 0.0}",99,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,3,0.1,"{""commit_heavy"": 0.0}",1,False,2100,30,30,2070,0,-0.00035979785021904705,0,0,4,6,"{'block_heavy': 16, 'wait_heavy': 14}",True
0.005,4,1000000000.0,3,0.1,"{""commit_heavy"": 0.1}",1,True,2100,30,30,2070,0,-0.00035979785021904705,0,0,4,6,"{'block_heavy': 16, 'wait_heavy': 14}",True
0.005,4,1000000000.0,3,0.1,"{""commit_heavy"": 0.0}",2,False,2100,45,45,2055,0,-0.0005396967753285705,0,0,4,6,"{'block_heavy': 24, 'wait_heavy': 21}",True
0.005,4,1000000000.0,3,0.1,"{""commit_heavy"": 0.1}",2,True,2100,45,45,2055,0,-0.0005396967753285705,0,0,4,6,"{'block_heavy': 24, 'wait_heavy': 21}",True
0.005,4,1000000000.0,3,0.1,"{""commit_heavy"": 0.0}",3,False,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,3,0.1,"{""commit_heavy"": 0.1}",3,True,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,3,0.1,"{""commit_heavy"": 0.0}",99,False,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,3,0.1,"{""commit_heavy"": 0.1}",99,True,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,3,0.25,"{""commit_heavy"": 0.0}",1,False,2100,162,162,1938,0,-0.0016968193559123807,0,0,3,6,"{'block_heavy': 124, 'block_light': 24, 'wait_heavy': 14}",True
0.005,4,1000000000.0,3,0.25,"{""commit_heavy"": 0.1}",1,True,2100,162,162,1938,0,-0.0016968193559123807,0,0,3,6,"{'block_heavy': 124, 'block_light': 24, 'wait_heavy': 14}",True
0.005,4,1000000000.0,3,0.25,"{""commit_heavy"": 0.0}",2,False,2100,243,243,1857,0,-0.002545229033868571,0,0,3,6,"{'block_heavy': 186, 'block_light': 36, 'wait_heavy': 21}",True
0.005,4,1000000000.0,3,0.25,"{""commit_heavy"": 0.1}",2,True,2100,243,243,1857,0,-0.002545229033868571,0,0,3,6,"{'block_heavy': 186, 'block_light': 36, 'wait_heavy': 21}",True
0.005,4,1000000000.0,3,0.25,"{""commit_heavy"": 0.0}",3,False,2100,324,324,1776,0,-0.0033936387118247615,0,0,3,6,"{'block_heavy': 248, 'block_light': 48, 'wait_heavy': 28}",True
0.005,4,1000000000.0,3,0.25,"{""commit_heavy"": 0.1}",3,True,2100,324,324,1776,0,-0.0033936387118247615,0,0,3,6,"{'block_heavy': 248, 'block_light': 48, 'wait_heavy': 28}",True
0.005,4,1000000000.0,3,0.25,"{""commit_heavy"": 0.0}",99,False,2100,324,324,1776,0,-0.0033936387118247615,0,0,3,6,"{'block_heavy': 248, 'block_light': 48, 'wait_heavy': 28}",True
0.005,4,1000000000.0,3,0.25,"{""commit_heavy"": 0.1}",99,True,2100,324,324,1776,0,-0.0033936387118247615,0,0,3,6,"{'block_heavy': 248, 'block_light': 48, 'wait_heavy': 28}",True
0.005,4,1000000000.0,4,0.0,"{""commit_heavy"": 0.0}",1,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,4,0.0,"{""commit_heavy"": 0.0}",1,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,4,0.0,"{""commit_heavy"": 0.0}",2,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,4,0.0,"{""commit_heavy"": 0.0}",2,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,4,0.0,"{""commit_heavy"": 0.0}",3,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,4,0.0,"{""commit_heavy"": 0.0}",3,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,4,0.0,"{""commit_heavy"": 0.0}",99,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,4,0.0,"{""commit_heavy"": 0.0}",99,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,4,1000000000.0,4,0.1,"{""commit_heavy"": 0.0}",1,False,2100,30,30,2070,0,-0.00035979785021904705,0,0,4,6,"{'block_heavy': 16, 'wait_heavy': 14}",True
0.005,4,1000000000.0,4,0.1,"{""commit_heavy"": 0.1}",1,True,2100,30,30,2070,0,-0.00035979785021904705,0,0,4,6,"{'block_heavy': 16, 'wait_heavy': 14}",True
0.005,4,1000000000.0,4,0.1,"{""commit_heavy"": 0.0}",2,False,2100,45,45,2055,0,-0.0005396967753285705,0,0,4,6,"{'block_heavy': 24, 'wait_heavy': 21}",True
0.005,4,1000000000.0,4,0.1,"{""commit_heavy"": 0.1}",2,True,2100,45,45,2055,0,-0.0005396967753285705,0,0,4,6,"{'block_heavy': 24, 'wait_heavy': 21}",True
0.005,4,1000000000.0,4,0.1,"{""commit_heavy"": 0.0}",3,False,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,4,0.1,"{""commit_heavy"": 0.1}",3,True,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,4,0.1,"{""commit_heavy"": 0.0}",99,False,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,4,0.1,"{""commit_heavy"": 0.1}",99,True,2100,60,60,2040,0,-0.0007195957004380941,0,0,4,6,"{'block_heavy': 32, 'wait_heavy': 28}",True
0.005,4,1000000000.0,4,0.25,"{""commit_heavy"": 0.0}",1,False,2100,108,108,1992,0,-0.000965058615957142,0,0,4,6,"{'block_heavy': 94, 'wait_heavy': 14}",True
0.005,4,1000000000.0,4,0.25,"{""commit_heavy"": 0.1}",1,True,2100,108,108,1992,0,-0.000965058615957142,0,0,4,6,"{'block_heavy': 94, 'wait_heavy': 14}",True
0.005,4,1000000000.0,4,0.25,"{""commit_heavy"": 0.0}",2,False,2100,162,162,1938,0,-0.001447587923935713,0,0,4,6,"{'block_heavy': 141, 'wait_heavy': 21}",True
0.005,4,1000000000.0,4,0.25,"{""commit_heavy"": 0.1}",2,True,2100,162,162,1938,0,-0.001447587923935713,0,0,4,6,"{'block_heavy': 141, 'wait_heavy': 21}",True
0.005,4,1000000000.0,4,0.25,"{""commit_heavy"": 0.0}",3,False,2100,216,216,1884,0,-0.001930117231914284,0,0,4,6,"{'block_heavy': 188, 'wait_heavy': 28}",True
0.005,4,1000000000.0,4,0.25,"{""commit_heavy"": 0.1}",3,True,2100,216,216,1884,0,-0.001930117231914284,0,0,4,6,"{'block_heavy': 188, 'wait_heavy': 28}",True
0.005,4,1000000000.0,4,0.25,"{""commit_heavy"": 0.0}",99,False,2100,216,216,1884,0,-0.001930117231914284,0,0,4,6,"{'block_heavy': 188, 'wait_heavy': 28}",True
0.005,4,1000000000.0,4,0.25,"{""commit_heavy"": 0.1}",99,True,2100,216,216,1884,0,-0.001930117231914284,0,0,4,6,"{'block_heavy': 188, 'wait_heavy': 28}",True
0.005,8,0.25,1,0.0,"{""commit_heavy"": 0.0}",1,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.0,"{""commit_heavy"": 0.0}",1,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.0,"{""commit_heavy"": 0.0}",2,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.0,"{""commit_heavy"": 0.0}",2,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.0,"{""commit_heavy"": 0.0}",3,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.0,"{""commit_heavy"": 0.0}",3,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.0,"{""commit_heavy"": 0.0}",99,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.0,"{""commit_heavy"": 0.0}",99,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.1,"{""commit_heavy"": 0.0}",1,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.1,"{""commit_heavy"": 0.1}",1,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.1,"{""commit_heavy"": 0.0}",2,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.1,"{""commit_heavy"": 0.1}",2,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.1,"{""commit_heavy"": 0.0}",3,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.1,"{""commit_heavy"": 0.1}",3,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.1,"{""commit_heavy"": 0.0}",99,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.1,"{""commit_heavy"": 0.1}",99,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.25,"{""commit_heavy"": 0.0}",1,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.25,"{""commit_heavy"": 0.1}",1,True,2100,0,0,2100,0,0.0,0,0,6,6,{},False
0.005,8,0.25,1,0.25,"{""commit_heavy"": 0.0}",2,False,2100,0,0,2100,0,0.0,0,0,6,6,{},False
