split,checkpoint_id,run_id,map_name,agents,seed,iteration,top_k,safety_scope,target_rule,target_in_candidates,top1_among_candidates,selected_decision,selected_rule,selection_reason,candidate_rules,safe_candidate_rules,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,oracle_best_safe_rule,utility_regret_to_oracle,selected_harmful,has_high_margin_nonadditive_opportunity,opportunity_margin
validation,empty-48-48__a50__i5__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a50__i5__phase4_phase4-full-repair5-expand5000,empty-48-48,50,5,2,3,per_rule,commit_heavy,True,True,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[""commit_heavy"", ""wait_heavy"", ""block_heavy""]",0.0286396181384,0.0,0.0286396181384,0.0286396181384,0.0,0.0286396181384,commit_heavy,0.0,False,True,0.01
validation,empty-48-48__a50__i5__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a50__i5__phase4_phase4-full-repair5-expand5000,empty-48-48,50,5,3,3,per_rule,wait_heavy,True,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.0035799522673,False,False,0.01
validation,empty-48-48__a50__i6__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a50__i6__phase4_phase4-full-repair5-expand5000,empty-48-48,50,6,0,3,per_rule,wait_light,True,False,defer_ltm,additive_ltm,low_opportunity,"[""wait_heavy"", ""block_heavy"", ""wait_light""]","[""wait_heavy"", ""block_heavy"", ""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.00866551126516,False,False,0.01
validation,empty-48-48__a50__i6__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a50__i6__phase4_phase4-full-repair5-expand5000,empty-48-48,50,6,1,3,per_rule,block_heavy,True,False,defer_ltm,additive_ltm,low_opportunity,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.00577700751011,False,False,0.01
validation,empty-48-48__a50__i6__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a50__i6__phase4_phase4-full-repair5-expand5000,empty-48-48,50,6,2,3,per_rule,block_light,False,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[""block_heavy"", ""wait_heavy"", ""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.0,False,False,0.01
validation,empty-48-48__a50__i6__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a50__i6__phase4_phase4-full-repair5-expand5000,empty-48-48,50,6,3,3,per_rule,commit_heavy,False,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[""block_heavy"", ""wait_heavy"", ""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.00115540150202,False,False,0.01
validation,empty-48-48__a50__i7__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a50__i7__phase4_phase4-full-repair5-expand5000,empty-48-48,50,7,0,3,per_rule,block_heavy,True,False,defer_ltm,additive_ltm,low_opportunity,"[""wait_heavy"", ""block_heavy"", ""decay_090""]","[""wait_heavy"", ""block_heavy"", ""decay_090""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0,False,False,0.01
validation,empty-48-48__a50__i7__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a50__i7__phase4_phase4-full-repair5-expand5000,empty-48-48,50,7,1,3,per_rule,commit_heavy,True,True,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[""commit_heavy"", ""wait_heavy"", ""block_heavy""]",0.01617076326,0.0,0.01617076326,0.01617076326,0.0,0.01617076326,commit_heavy,0.0,False,False,0.01
validation,empty-48-48__a50__i7__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a50__i7__phase4_phase4-full-repair5-expand5000,empty-48-48,50,7,2,3,per_rule,block_light,False,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[""commit_heavy"", ""wait_heavy"", ""block_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.00452781371281,False,False,0.01
validation,empty-48-48__a50__i7__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a50__i7__phase4_phase4-full-repair5-expand5000,empty-48-48,50,7,3,3,per_rule,commit_heavy,True,True,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[""commit_heavy"", ""wait_heavy"", ""block_heavy""]",0.0375161707633,0.0,0.0375161707633,0.0375161707633,0.0,0.0375161707633,commit_heavy,0.0,False,True,0.01
validation,empty-48-48__a50__i8__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a50__i8__phase4_phase4-full-repair5-expand5000,empty-48-48,50,8,0,3,per_rule,block_heavy,True,False,defer_ltm,additive_ltm,low_opportunity,"[""wait_heavy"", ""block_heavy"", ""decay_090""]","[""wait_heavy"", ""block_heavy"", ""decay_090""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0104744300678,False,False,0.01
validation,empty-48-48__a50__i8__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a50__i8__phase4_phase4-full-repair5-expand5000,empty-48-48,50,8,1,3,per_rule,block_heavy,True,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[""commit_heavy"", ""wait_heavy"", ""block_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.00492914356131,False,False,0.01
validation,empty-48-48__a50__i8__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a50__i8__phase4_phase4-full-repair5-expand5000,empty-48-48,50,8,2,3,per_rule,commit_heavy,True,True,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[""commit_heavy"", ""wait_heavy"", ""block_heavy""]",0.0178681454097,0.0,0.0178681454097,0.0178681454097,0.0,0.0178681454097,commit_heavy,0.0,False,False,0.01
validation,empty-48-48__a50__i8__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a50__i8__phase4_phase4-full-repair5-expand5000,empty-48-48,50,8,3,3,per_rule,decay_090,False,False,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[""commit_heavy"", ""wait_heavy"", ""block_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,decay_090,0.00308071472582,False,False,0.01
validation,empty-48-48__a50__i9__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a50__i9__phase4_phase4-full-repair5-expand5000,empty-48-48,50,9,0,3,per_rule,block_heavy,True,False,defer_ltm,additive_ltm,low_opportunity,"[""wait_heavy"", ""block_heavy"", ""decay_090""]","[""wait_heavy"", ""block_heavy"", ""decay_090""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0208741030659,False,True,0.01
validation,empty-48-48__a50__i9__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a50__i9__phase4_phase4-full-repair5-expand5000,empty-48-48,50,9,1,3,per_rule,decay_095,False,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,decay_095,0.00130463144162,False,False,0.01
validation,empty-48-48__a50__i9__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a50__i9__phase4_phase4-full-repair5-expand5000,empty-48-48,50,9,2,3,per_rule,wait_light,False,False,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[""commit_heavy"", ""wait_heavy"", ""block_heavy""]",0.00652315720809,0.0,0.00652315720809,0.00652315720809,0.0,0.00652315720809,wait_light,0.0006523157208099999,False,False,0.01
validation,empty-48-48__a50__i9__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a50__i9__phase4_phase4-full-repair5-expand5000,empty-48-48,50,9,3,3,per_rule,block_heavy,True,False,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.0280495759948,0.0,0.0280495759948,0.0280495759948,0.0,0.0280495759948,block_heavy,0.027397260274000003,False,True,0.01
validation,maze-32-32-4__a100__i10__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i10__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,10,0,3,per_rule,block_heavy,True,False,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_heavy"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0647650222118,False,True,0.01
validation,maze-32-32-4__a100__i10__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i10__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,10,1,3,per_rule,block_light,True,False,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_light"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.0292260930559,False,True,0.01
validation,maze-32-32-4__a100__i10__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i10__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,10,2,3,per_rule,block_heavy,False,False,defer_ltm,additive_ltm,no_safe_candidate,"[""commit_heavy"", ""decay_095"", ""decay_090""]",[],0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.1,False,True,0.01
validation,maze-32-32-4__a100__i10__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i10__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,10,3,3,per_rule,,False,False,defer_ltm,additive_ltm,no_safe_candidate,"[""commit_heavy"", ""decay_095"", ""decay_090""]",[],0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False,False,0.01
validation,maze-32-32-4__a100__i11__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i11__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,11,0,3,per_rule,block_heavy,True,False,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_heavy"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0039457459926,False,False,0.01
validation,maze-32-32-4__a100__i11__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i11__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,11,1,3,per_rule,commit_heavy,True,False,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_light"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.0473489519112,False,True,0.01
validation,maze-32-32-4__a100__i11__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i11__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,11,2,3,per_rule,block_heavy,False,False,use_nonadditive,wait_light,safe_reranker_score,"[""commit_heavy"", ""decay_095"", ""wait_light""]","[""wait_light""]",0.0549938347719,0.0,0.0549938347719,0.0549938347719,0.0,0.0549938347719,block_heavy,0.003205918618999999,False,True,0.01
validation,maze-32-32-4__a100__i11__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i11__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,11,3,3,per_rule,wait_heavy,False,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[""wait_light"", ""decay_095""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.0332922318126,False,True,0.01
validation,maze-32-32-4__a100__i12__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i12__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,12,0,3,per_rule,wait_light,True,True,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_heavy"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0462257192033,False,True,0.01
validation,maze-32-32-4__a100__i12__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i12__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,12,1,3,per_rule,commit_heavy,True,False,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_light"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,-0.000245881485124,False,False,0.01
validation,maze-32-32-4__a100__i12__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i12__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,12,2,3,per_rule,wait_heavy,False,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.000491762970248,False,False,0.01
validation,maze-32-32-4__a100__i12__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i12__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,12,3,3,per_rule,decay_095,True,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[""wait_light"", ""decay_095""]",0.0,0.0,0.0,0.0,0.0,0.0,decay_095,0.0071305630686,False,False,0.01
validation,maze-32-32-4__a100__i13__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i13__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,13,0,3,per_rule,wait_light,True,True,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_heavy"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.014409221902,False,False,0.01
validation,maze-32-32-4__a100__i13__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i13__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,13,1,3,per_rule,decay_095,False,False,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_light"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,decay_095,0.0248281977389,False,True,0.01
validation,maze-32-32-4__a100__i13__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i13__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,13,2,3,per_rule,wait_light,True,False,defer_ltm,additive_ltm,no_safe_candidate,"[""commit_heavy"", ""wait_light"", ""decay_095""]",[],0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0259365994236,False,True,0.01
validation,maze-32-32-4__a100__i13__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i13__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,13,3,3,per_rule,decay_095,True,False,use_nonadditive,wait_light,safe_reranker_score,"[""commit_heavy"", ""decay_095"", ""wait_light""]","[""wait_light""]",0.0232764353802,0.0,0.0232764353802,0.0232764353802,0.0,0.0232764353802,decay_095,0.013744180891100001,False,True,0.01
validation,maze-32-32-4__a100__i14__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i14__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,14,0,3,per_rule,block_heavy,True,False,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_heavy"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0168199147791,False,False,0.01
validation,maze-32-32-4__a100__i14__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i14__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,14,1,3,per_rule,commit_heavy,True,False,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_light"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.0,False,False,0.01
validation,maze-32-32-4__a100__i14__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i14__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,14,2,3,per_rule,block_heavy,False,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,-0.0107647454586,False,False,0.01
validation,maze-32-32-4__a100__i14__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i14__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,14,3,3,per_rule,wait_heavy,False,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.0215294909172,False,True,0.01
validation,maze-32-32-4__a100__i15__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i15__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,15,0,3,per_rule,block_heavy,True,False,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_heavy"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0233066278223,False,True,0.01
validation,maze-32-32-4__a100__i15__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i15__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,15,1,3,per_rule,block_light,True,False,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_light"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.0400582665696,False,True,0.01
validation,maze-32-32-4__a100__i15__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i15__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,15,2,3,per_rule,wait_heavy,False,False,defer_ltm,additive_ltm,no_safe_candidate,"[""commit_heavy"", ""decay_095"", ""wait_light""]",[],0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.0487982520029,False,True,0.01
validation,maze-32-32-4__a100__i15__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i15__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,15,3,3,per_rule,wait_heavy,False,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,-0.00339888322408,False,False,0.01
validation,maze-32-32-4__a100__i16__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i16__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,16,0,3,per_rule,block_heavy,True,False,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_heavy"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.00207134637514,False,False,0.01
validation,maze-32-32-4__a100__i16__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i16__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,16,1,3,per_rule,decay_095,False,False,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_light"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,decay_095,-0.00391254315305,False,False,0.01
validation,maze-32-32-4__a100__i16__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i16__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,16,2,3,per_rule,decay_095,True,False,defer_ltm,additive_ltm,no_safe_candidate,"[""commit_heavy"", ""decay_095"", ""wait_light""]",[],0.0,0.0,0.0,0.0,0.0,0.0,decay_095,0.0237054085155,False,True,0.01
validation,maze-32-32-4__a100__i16__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i16__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,16,3,3,per_rule,block_heavy,False,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0119677790564,False,False,0.01
validation,maze-32-32-4__a100__i17__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i17__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,17,0,3,per_rule,decay_095,False,False,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_heavy"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,decay_095,0.0,False,False,0.01
validation,maze-32-32-4__a100__i17__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i17__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,17,1,3,per_rule,decay_095,False,False,use_nonadditive,wait_light,safe_reranker_score,"[""wait_light"", ""block_light"", ""commit_heavy""]","[""wait_light""]",0.0215730337079,0.0,0.0215730337079,0.0215730337079,0.0,0.0215730337079,decay_095,0.006067415730300001,False,True,0.01
validation,maze-32-32-4__a100__i17__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i17__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,17,2,3,per_rule,commit_heavy,True,True,use_nonadditive,wait_light,safe_reranker_score,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[""wait_light""]",0.0186516853933,0.0,0.0186516853933,0.0186516853933,0.0,0.0186516853933,commit_heavy,0.018426966292099996,False,True,0.01
validation,maze-32-32-4__a100__i17__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i17__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,17,3,3,per_rule,decay_090,False,False,use_nonadditive,wait_light,safe_reranker_score,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[""wait_light""]",0.0368539325843,0.0,0.0368539325843,0.0368539325843,0.0,0.0368539325843,decay_090,0.003820224719099999,False,True,0.01
validation,maze-32-32-4__a100__i18__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i18__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,18,0,3,per_rule,wait_light,True,True,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_heavy"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0210343974264,False,True,0.01
validation,maze-32-32-4__a100__i18__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i18__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,18,1,3,per_rule,block_light,True,False,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_light"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.0160851274437,False,False,0.01
validation,maze-32-32-4__a100__i18__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i18__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,18,2,3,per_rule,commit_heavy,True,True,defer_ltm,additive_ltm,no_safe_candidate,"[""commit_heavy"", ""wait_light"", ""decay_095""]",[],0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.00544419698095,False,False,0.01
validation,maze-32-32-4__a100__i18__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i18__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,18,3,3,per_rule,wait_heavy,False,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[""wait_light"", ""decay_095""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.0118782479584,False,False,0.01
validation,maze-32-32-4__a100__i19__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i19__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,19,0,3,per_rule,wait_light,True,True,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_heavy"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0253132191255,False,True,0.01
validation,maze-32-32-4__a100__i19__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i19__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,19,1,3,per_rule,wait_heavy,False,False,use_nonadditive,wait_light,safe_reranker_score,"[""wait_light"", ""block_light"", ""commit_heavy""]","[""wait_light""]",0.0107389414472,0.0,0.0107389414472,0.0107389414472,0.0,0.0107389414472,wait_heavy,0.0232677064689,False,True,0.01
validation,maze-32-32-4__a100__i19__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i19__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,19,2,3,per_rule,decay_095,True,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,decay_095,0.0383533623114,False,True,0.01
validation,maze-32-32-4__a100__i19__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i19__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,19,3,3,per_rule,wait_heavy,False,False,use_nonadditive,wait_light,safe_reranker_score,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[""wait_light""]",0.000767067246229,0.0,0.000767067246229,0.000767067246229,0.0,0.000767067246229,wait_heavy,0.004858092559451001,False,False,0.01
validation,maze-32-32-4__a100__i1__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i1__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,1,0,3,per_rule,wait_light,True,True,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_heavy"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0229296527159,False,True,0.01
validation,maze-32-32-4__a100__i1__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a100__i1__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,1,1,3,per_rule,wait_light,True,True,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_light"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0345057880677,False,True,0.01
validation,maze-32-32-4__a100__i1__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a100__i1__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,1,2,3,per_rule,decay_095,True,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,decay_095,0.0175868210151,False,False,0.01
validation,maze-32-32-4__a100__i1__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a100__i1__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,1,3,3,per_rule,commit_heavy,True,True,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[""wait_light"", ""decay_095""]",0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.0318343722173,False,True,0.01
validation,maze-32-32-4__a100__i20__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a100__i20__phase4_phase4-full-repair5-expand5000,maze-32-32-4,100,20,0,3,per_rule,wait_light,True,True,defer_ltm,additive_ltm,no_safe_candidate,"[""wait_light"", ""block_heavy"", ""commit_heavy""]",[],0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0254519505233,False,True,0.01
