checkpoint_context_proxy,map,agents,seed,iteration,edge_from_id,edge_to_id,traffic_c_raw,traffic_f_raw,traffic_c_weight,traffic_f_weight,ltm_additive_update_proxy,oracle_safe_parameterized_update_proxy,residual_target,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
14650fb0739d0383,random-32-32-20,50,155,0,471,496,4.75,1,4.31818181818,1.42857142857,4.31818181818,3.818181818181,-0.499999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,372,373,4.5,3,4.09090909091,4.28571428571,4.09090909091,2.590909090912,-1.499999999998,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,428,427,4.5,2,4.09090909091,2.85714285714,4.09090909091,3.090909090911,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,527,528,11,4,10,5.71428571429,10,7.999999999999,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,471,452,9.75,3,8.86363636364,4.28571428571,8.86363636364,7.363636363641,-1.499999999998,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,373,372,9.25,1,8.40909090909,1.42857142857,8.40909090909,7.909090909091,-0.499999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,584,583,9.25,1,8.40909090909,1.42857142857,8.40909090909,7.909090909091,-0.499999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,633,660,9,4,8.18181818182,5.71428571429,8.18181818182,6.181818181819,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,660,661,9,4,8.18181818182,5.71428571429,8.18181818182,6.181818181819,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,532,557,8.75,7,7.95454545455,10,7.95454545455,4.45454545455,-3.5,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,557,578,8.75,7,7.95454545455,10,7.95454545455,4.45454545455,-3.5,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,584,585,8,2,7.27272727273,2.85714285714,7.27272727273,6.272727272731,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,427,402,7.75,3,7.04545454545,4.28571428571,7.04545454545,5.545454545452,-1.499999999998,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,528,529,7.75,4,7.04545454545,5.71428571429,7.04545454545,5.045454545449,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,660,633,7.75,3,7.04545454545,4.28571428571,7.04545454545,5.545454545452,-1.499999999998,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,118,117,7.25,1,6.59090909091,1.42857142857,6.59090909091,6.090909090911,-0.499999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,550,549,7.25,1,6.59090909091,1.42857142857,6.59090909091,6.090909090911,-0.499999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,550,551,7.25,2,6.59090909091,2.85714285714,6.59090909091,5.590909090911,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,452,427,7,4,6.36363636364,5.71428571429,6.36363636364,4.363636363639,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,582,583,7,3,6.36363636364,4.28571428571,6.36363636364,4.863636363642,-1.499999999998,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,661,662,7,4,6.36363636364,5.71428571429,6.36363636364,4.363636363639,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,93,92,6.5,2,5.90909090909,2.85714285714,5.90909090909,4.909090909091,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,427,452,6.5,3,5.90909090909,4.28571428571,5.90909090909,4.409090909091,-1.499999999998,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,443,464,6.5,2,5.90909090909,2.85714285714,5.90909090909,4.909090909091,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,483,459,6.5,2,5.90909090909,2.85714285714,5.90909090909,4.909090909091,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,551,550,6.5,2,5.90909090909,2.85714285714,5.90909090909,4.909090909091,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,585,584,6.5,2,5.90909090909,2.85714285714,5.90909090909,4.909090909091,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,585,586,6.5,2,5.90909090909,2.85714285714,5.90909090909,4.909090909091,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,586,585,6.5,2,5.90909090909,2.85714285714,5.90909090909,4.909090909091,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,586,587,6.5,2,5.90909090909,2.85714285714,5.90909090909,4.909090909091,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,633,606,6.5,3,5.90909090909,4.28571428571,5.90909090909,4.409090909091,-1.499999999998,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,701,676,6.5,2,5.90909090909,2.85714285714,5.90909090909,4.909090909091,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,402,372,6.25,5,5.68181818182,7.14285714286,5.68181818182,3.181818181819,-2.500000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,439,459,6.25,5,5.68181818182,7.14285714286,5.68181818182,3.181818181819,-2.500000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,606,633,6.25,5,5.68181818182,7.14285714286,5.68181818182,3.181818181819,-2.500000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,527,502,6,1,5.45454545455,1.42857142857,5.45454545455,4.95454545455,-0.499999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,94,93,5.75,3,5.22727272727,4.28571428571,5.22727272727,3.727272727272,-1.499999999998,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,372,347,5.75,3,5.22727272727,4.28571428571,5.22727272727,3.727272727272,-1.499999999998,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,383,410,5.75,3,5.22727272727,4.28571428571,5.22727272727,3.727272727272,-1.499999999998,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,411,439,5.75,4,5.22727272727,5.71428571429,5.22727272727,3.227272727269,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,482,483,5.75,3,5.22727272727,4.28571428571,5.22727272727,3.727272727272,-1.499999999998,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,502,527,5.75,3,5.22727272727,4.28571428571,5.22727272727,3.727272727272,-1.499999999998,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,661,660,5.75,3,5.22727272727,4.28571428571,5.22727272727,3.727272727272,-1.499999999998,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,730,701,5.75,3,5.22727272727,4.28571428571,5.22727272727,3.727272727272,-1.499999999998,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,373,348,5.5,2,5,2.85714285714,5,4.000000000001,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,373,374,5.5,1,5,1.42857142857,5,4.500000000001,-0.499999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,483,482,5.25,1,4.77272727273,1.42857142857,4.77272727273,4.272727272731,-0.499999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,528,527,5.25,2,4.77272727273,2.85714285714,4.77272727273,3.772727272731,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,528,554,5.25,0,4.77272727273,0,4.77272727273,4.77272727273,-0.0,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,551,552,5.25,2,4.77272727273,2.85714285714,4.77272727273,3.772727272731,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,556,531,5.25,2,4.77272727273,2.85714285714,4.77272727273,3.772727272731,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,587,586,5.25,1,4.77272727273,1.42857142857,4.77272727273,4.272727272731,-0.499999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,496,471,5,4,4.54545454545,5.71428571429,4.54545454545,2.545454545449,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,529,530,5,4,4.54545454545,5.71428571429,4.54545454545,2.545454545449,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,530,531,5,4,4.54545454545,5.71428571429,4.54545454545,2.545454545449,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,531,532,5,4,4.54545454545,5.71428571429,4.54545454545,2.545454545449,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,578,579,5,4,4.54545454545,5.71428571429,4.54545454545,2.545454545449,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,578,606,5,4,4.54545454545,5.71428571429,4.54545454545,2.545454545449,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,579,580,5,4,4.54545454545,5.71428571429,4.54545454545,2.545454545449,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,580,581,5,4,4.54545454545,5.71428571429,4.54545454545,2.545454545449,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,606,578,5,4,4.54545454545,5.71428571429,4.54545454545,2.545454545449,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,662,686,5,4,4.54545454545,5.71428571429,4.54545454545,2.545454545449,-2.000000000001,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,118,119,4.75,1,4.31818181818,1.42857142857,4.31818181818,3.818181818181,-0.499999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,471,472,4.75,2,4.31818181818,2.85714285714,4.31818181818,3.318181818181,-0.999999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,471,496,4.75,1,4.31818181818,1.42857142857,4.31818181818,3.818181818181,-0.499999999999,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,372,373,4.5,3,4.09090909091,4.28571428571,4.09090909091,2.590909090912,-1.499999999998,False,False,False,False,False
14650fb0739d0383,random-32-32-20,50,155,0,428,427,4.5,2,4.09090909091,2.85714285714,4.09090909091,3.090909090911,-0.999999999999,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,384,385,71.75,9,10,4.5,10,8.425,-1.575,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,386,385,53.75,12,7.49128919861,6,7.49128919861,5.39128919861,-2.1,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,388,387,51.5,15,7.17770034843,7.5,7.17770034843,4.55270034843,-2.625,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,754,768,49.75,14,6.93379790941,7,6.93379790941,4.48379790941,-2.45,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,387,386,49.25,14,6.86411149826,7,6.86411149826,4.41411149826,-2.45,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,385,376,47.5,20,6.62020905923,10,6.62020905923,3.12020905923,-3.5,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,389,388,45.25,13,6.30662020906,6.5,6.30662020906,4.03162020906,-2.275,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,390,389,45.25,17,6.30662020906,8.5,6.30662020906,3.33162020906,-2.975,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,541,513,45.25,18,6.30662020906,9,6.30662020906,3.15662020906,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,569,541,45.25,10,6.30662020906,5,6.30662020906,4.55662020906,-1.75,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,700,729,44.75,16,6.23693379791,8,6.23693379791,3.43693379791,-2.8,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,729,754,44.75,15,6.23693379791,7.5,6.23693379791,3.61193379791,-2.625,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,376,347,43.75,17,6.09756097561,8.5,6.09756097561,3.12256097561,-2.975,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,376,385,43.75,17,6.09756097561,8.5,6.09756097561,3.12256097561,-2.975,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,769,768,43.25,17,6.02787456446,8.5,6.02787456446,3.05287456446,-2.975,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,769,770,43.25,18,6.02787456446,9,6.02787456446,2.87787456446,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,768,769,43,20,5.99303135889,10,5.99303135889,2.49303135889,-3.5,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,513,505,42,16,5.85365853659,8,5.85365853659,3.05365853659,-2.8,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,767,768,41.5,7,5.78397212544,3.5,5.78397212544,4.55897212544,-1.225,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,770,769,40.5,19,5.64459930314,9.5,5.64459930314,2.31959930314,-3.325,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,415,385,39.25,13,5.47038327526,6.5,5.47038327526,3.19538327526,-2.275,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,375,376,38,2,5.29616724739,1,5.29616724739,4.94616724739,-0.35,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,770,771,38,17,5.29616724739,8.5,5.29616724739,2.32116724739,-2.975,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,347,376,37.75,20,5.26132404181,10,5.26132404181,1.76132404181,-3.5,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,385,386,37.5,10,5.22648083624,5,5.22648083624,3.47648083624,-1.75,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,772,771,37.25,18,5.19163763066,9,5.19163763066,2.04163763066,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,375,384,36.75,6,5.12195121951,3,5.12195121951,4.07195121951,-1.05,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,771,770,36.5,18,5.08710801394,9,5.08710801394,1.93710801394,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,348,347,36,17,5.01742160279,8.5,5.01742160279,2.04242160279,-2.975,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,387,388,35.5,6,4.94773519164,3,4.94773519164,3.89773519164,-1.05,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,391,390,35.5,14,4.94773519164,7,4.94773519164,2.49773519164,-2.45,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,388,389,35.25,8,4.91289198606,4,4.91289198606,3.51289198606,-1.4,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,754,753,34.75,7,4.84320557491,3.5,4.84320557491,3.61820557491,-1.225,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,772,773,34.75,16,4.84320557491,8,4.84320557491,2.04320557491,-2.8,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,755,785,34.5,12,4.80836236934,6,4.80836236934,2.70836236934,-2.1,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,773,772,34.5,18,4.80836236934,9,4.80836236934,1.65836236934,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,416,415,34,6,4.73867595819,3,4.73867595819,3.68867595819,-1.05,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,771,772,34,17,4.73867595819,8.5,4.73867595819,1.76367595819,-2.975,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,349,348,33.5,14,4.66898954704,7,4.66898954704,2.21898954704,-2.45,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,780,779,33.25,18,4.63414634146,9,4.63414634146,1.48414634146,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,387,417,33,3,4.59930313589,1.5,4.59930313589,4.07430313589,-0.525,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,505,513,33,16,4.59930313589,8,4.59930313589,1.79930313589,-2.8,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,270,271,32.5,18,4.52961672474,9,4.52961672474,1.37961672474,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,386,387,32.5,7,4.52961672474,3.5,4.52961672474,3.30461672474,-1.225,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,774,773,32.5,18,4.52961672474,9,4.52961672474,1.37961672474,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,775,774,32.5,18,4.52961672474,9,4.52961672474,1.37961672474,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,776,775,32.5,18,4.52961672474,9,4.52961672474,1.37961672474,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,777,776,32.5,18,4.52961672474,9,4.52961672474,1.37961672474,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,778,777,32.5,18,4.52961672474,9,4.52961672474,1.37961672474,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,779,778,32.5,18,4.52961672474,9,4.52961672474,1.37961672474,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,784,783,32.5,19,4.52961672474,9.5,4.52961672474,1.20461672474,-3.325,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,786,785,32,8,4.45993031359,4,4.45993031359,3.05993031359,-1.4,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,269,270,31.75,19,4.42508710801,9.5,4.42508710801,1.10008710801,-3.325,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,416,386,31.5,6,4.39024390244,3,4.39024390244,3.34024390244,-1.05,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,385,415,31.25,10,4.35540069686,5,4.35540069686,2.60540069686,-1.75,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,782,781,31.25,18,4.35540069686,9,4.35540069686,1.20540069686,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,785,784,31.25,19,4.35540069686,9.5,4.35540069686,1.03040069686,-3.325,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,773,774,30.75,16,4.28571428571,8,4.28571428571,1.48571428571,-2.8,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,780,781,30.75,15,4.28571428571,7.5,4.28571428571,1.66071428571,-2.625,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,271,272,30.5,18,4.25087108014,9,4.25087108014,1.10087108014,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,384,375,30.5,4,4.25087108014,2,4.25087108014,3.55087108014,-0.7,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,384,414,30.5,3,4.25087108014,1.5,4.25087108014,3.72587108014,-0.525,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,417,387,30.5,7,4.25087108014,3.5,4.25087108014,3.02587108014,-1.225,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,505,475,30.5,11,4.25087108014,5.5,4.25087108014,2.32587108014,-1.925,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,384,385,71.75,9,10,4.5,10,8.425,-1.575,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,386,385,53.75,12,7.49128919861,6,7.49128919861,5.39128919861,-2.1,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,388,387,51.5,15,7.17770034843,7.5,7.17770034843,4.55270034843,-2.625,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,754,768,49.75,14,6.93379790941,7,6.93379790941,4.48379790941,-2.45,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,387,386,49.25,14,6.86411149826,7,6.86411149826,4.41411149826,-2.45,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,385,376,47.5,20,6.62020905923,10,6.62020905923,3.12020905923,-3.5,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,389,388,45.25,13,6.30662020906,6.5,6.30662020906,4.03162020906,-2.275,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,390,389,45.25,17,6.30662020906,8.5,6.30662020906,3.33162020906,-2.975,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,541,513,45.25,18,6.30662020906,9,6.30662020906,3.15662020906,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,569,541,45.25,10,6.30662020906,5,6.30662020906,4.55662020906,-1.75,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,700,729,44.75,16,6.23693379791,8,6.23693379791,3.43693379791,-2.8,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,729,754,44.75,15,6.23693379791,7.5,6.23693379791,3.61193379791,-2.625,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,376,347,43.75,17,6.09756097561,8.5,6.09756097561,3.12256097561,-2.975,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,376,385,43.75,17,6.09756097561,8.5,6.09756097561,3.12256097561,-2.975,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,769,768,43.25,17,6.02787456446,8.5,6.02787456446,3.05287456446,-2.975,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,769,770,43.25,18,6.02787456446,9,6.02787456446,2.87787456446,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,768,769,43,20,5.99303135889,10,5.99303135889,2.49303135889,-3.5,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,513,505,42,16,5.85365853659,8,5.85365853659,3.05365853659,-2.8,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,767,768,41.5,7,5.78397212544,3.5,5.78397212544,4.55897212544,-1.225,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,770,769,40.5,19,5.64459930314,9.5,5.64459930314,2.31959930314,-3.325,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,415,385,39.25,13,5.47038327526,6.5,5.47038327526,3.19538327526,-2.275,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,375,376,38,2,5.29616724739,1,5.29616724739,4.94616724739,-0.35,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,770,771,38,17,5.29616724739,8.5,5.29616724739,2.32116724739,-2.975,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,347,376,37.75,20,5.26132404181,10,5.26132404181,1.76132404181,-3.5,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,385,386,37.5,10,5.22648083624,5,5.22648083624,3.47648083624,-1.75,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,772,771,37.25,18,5.19163763066,9,5.19163763066,2.04163763066,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,375,384,36.75,6,5.12195121951,3,5.12195121951,4.07195121951,-1.05,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,771,770,36.5,18,5.08710801394,9,5.08710801394,1.93710801394,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,348,347,36,17,5.01742160279,8.5,5.01742160279,2.04242160279,-2.975,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,387,388,35.5,6,4.94773519164,3,4.94773519164,3.89773519164,-1.05,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,391,390,35.5,14,4.94773519164,7,4.94773519164,2.49773519164,-2.45,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,388,389,35.25,8,4.91289198606,4,4.91289198606,3.51289198606,-1.4,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,754,753,34.75,7,4.84320557491,3.5,4.84320557491,3.61820557491,-1.225,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,772,773,34.75,16,4.84320557491,8,4.84320557491,2.04320557491,-2.8,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,755,785,34.5,12,4.80836236934,6,4.80836236934,2.70836236934,-2.1,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,773,772,34.5,18,4.80836236934,9,4.80836236934,1.65836236934,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,416,415,34,6,4.73867595819,3,4.73867595819,3.68867595819,-1.05,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,771,772,34,17,4.73867595819,8.5,4.73867595819,1.76367595819,-2.975,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,349,348,33.5,14,4.66898954704,7,4.66898954704,2.21898954704,-2.45,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,780,779,33.25,18,4.63414634146,9,4.63414634146,1.48414634146,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,387,417,33,3,4.59930313589,1.5,4.59930313589,4.07430313589,-0.525,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,505,513,33,16,4.59930313589,8,4.59930313589,1.79930313589,-2.8,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,270,271,32.5,18,4.52961672474,9,4.52961672474,1.37961672474,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,386,387,32.5,7,4.52961672474,3.5,4.52961672474,3.30461672474,-1.225,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,774,773,32.5,18,4.52961672474,9,4.52961672474,1.37961672474,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,775,774,32.5,18,4.52961672474,9,4.52961672474,1.37961672474,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,776,775,32.5,18,4.52961672474,9,4.52961672474,1.37961672474,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,777,776,32.5,18,4.52961672474,9,4.52961672474,1.37961672474,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,778,777,32.5,18,4.52961672474,9,4.52961672474,1.37961672474,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,779,778,32.5,18,4.52961672474,9,4.52961672474,1.37961672474,-3.15,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,784,783,32.5,19,4.52961672474,9.5,4.52961672474,1.20461672474,-3.325,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,786,785,32,8,4.45993031359,4,4.45993031359,3.05993031359,-1.4,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,146,0,269,270,31.75,19,4.42508710801,9.5,4.42508710801,1.10008710801,-3.325,False,False,False,False,False
