group_type,group_value,threshold,sample_count,harmful_count,predicted_harmful_count,tp,fp,fn,precision,recall,f1,fallback_rate,mean_delta_no_gate,mean_delta_after_gate,mean_delta_loss_from_gate
validation_iteration,0,0.55,120,51,49,30,19,21,0.6122448979591837,0.5882352941176471,0.6000000000000001,0.4083333333333333,0.030360726729813065,0.027374517921847655,0.0029862088079654105
validation_iteration,0,0.6,120,51,43,28,15,23,0.6511627906976745,0.5490196078431373,0.5957446808510639,0.35833333333333334,0.030360726729813065,0.02718224795912432,0.003178478770688744
validation_iteration,0,0.65,120,51,34,22,12,29,0.6470588235294118,0.43137254901960786,0.5176470588235293,0.2833333333333333,0.030360726729813065,0.02820818931967682,0.002152537410136244
validation_iteration,0,0.7,120,51,29,19,10,32,0.6551724137931034,0.37254901960784315,0.47500000000000003,0.24166666666666667,0.030360726729813065,0.028212598115504986,0.0021481286143080792
validation_iteration,0,0.75,120,51,23,14,9,37,0.6086956521739131,0.27450980392156865,0.37837837837837845,0.19166666666666668,0.030360726729813065,0.02908291326829332,0.0012778134615197452
validation_iteration,0,0.8,120,51,16,10,6,41,0.625,0.19607843137254902,0.29850746268656714,0.13333333333333333,0.030360726729813065,0.029211220205617235,0.0011495065241958306
validation_iteration,0,0.85,120,51,11,6,5,45,0.5454545454545454,0.11764705882352941,0.1935483870967742,0.09166666666666666,0.030360726729813065,0.029510667354853904,0.0008500593749591612
validation_iteration,0,0.9,120,51,8,4,4,47,0.5,0.0784313725490196,0.13559322033898305,0.06666666666666667,0.030360726729813065,0.02925884649633807,0.0011018802334749958
validation_iteration,0,0.95,120,51,7,4,3,47,0.5714285714285714,0.0784313725490196,0.13793103448275862,0.058333333333333334,0.030360726729813065,0.02925884649633807,0.0011018802334749958
validation_iteration,0,1.0,120,51,0,0,0,51,0.0,0.0,0.0,0.0,0.030360726729813065,0.030360726729813065,0.0
validation_iteration,1,0.0,120,47,120,47,73,0,0.39166666666666666,1.0,0.562874251497006,1.0,-0.034580919731086485,0.0,-0.034580919731086485
validation_iteration,1,0.05,120,47,95,44,51,3,0.4631578947368421,0.9361702127659575,0.6197183098591549,0.7916666666666666,-0.034580919731086485,0.00967135267408545,-0.04425227240517193
validation_iteration,1,0.1,120,47,91,43,48,4,0.4725274725274725,0.9148936170212766,0.6231884057971014,0.7583333333333333,-0.034580919731086485,0.009498329217157703,-0.044079248948244186
validation_iteration,1,0.15,120,47,85,41,44,6,0.4823529411764706,0.8723404255319149,0.6212121212121212,0.7083333333333334,-0.034580919731086485,0.009331279639833035,-0.043912199370919516
validation_iteration,1,0.2,120,47,79,39,40,8,0.4936708860759494,0.8297872340425532,0.6190476190476191,0.6583333333333333,-0.034580919731086485,0.009568791351924285,-0.04414971108301077
validation_iteration,1,0.25,120,47,72,38,34,9,0.5277777777777778,0.8085106382978723,0.638655462184874,0.6,-0.034580919731086485,0.010087635640006951,-0.04466855537109343
validation_iteration,1,0.3,120,47,67,36,31,11,0.5373134328358209,0.7659574468085106,0.631578947368421,0.5583333333333333,-0.034580919731086485,0.011480783388966952,-0.046061703120053435
validation_iteration,1,0.35,120,47,63,36,27,11,0.5714285714285714,0.7659574468085106,0.6545454545454545,0.525,-0.034580919731086485,0.011733695616341034,-0.04631461534742752
validation_iteration,1,0.4,120,47,60,35,25,12,0.5833333333333334,0.7446808510638298,0.6542056074766355,0.5,-0.034580919731086485,0.011751379430897869,-0.04633229916198435
validation_iteration,1,0.45,120,47,57,32,25,15,0.5614035087719298,0.6808510638297872,0.6153846153846153,0.475,-0.034580919731086485,0.011261947296104533,-0.045842867027191016
validation_iteration,1,0.5,120,47,50,28,22,19,0.56,0.5957446808510638,0.577319587628866,0.4166666666666667,-0.034580919731086485,0.003260687397687785,-0.03784160712877427
validation_iteration,1,0.55,120,47,45,26,19,21,0.5777777777777777,0.5531914893617021,0.5652173913043478,0.375,-0.034580919731086485,0.0038388106385092847,-0.03841973036959577
validation_iteration,1,0.6,120,47,42,25,17,22,0.5952380952380952,0.5319148936170213,0.5617977528089887,0.35,-0.034580919731086485,0.003974318119066367,-0.03855523785015285
validation_iteration,1,0.65,120,47,38,23,15,24,0.6052631578947368,0.48936170212765956,0.5411764705882353,0.31666666666666665,-0.034580919731086485,0.003871502932151451,-0.03845242266323794
validation_iteration,1,0.7,120,47,35,21,14,26,0.6,0.44680851063829785,0.5121951219512195,0.2916666666666667,-0.034580919731086485,0.004198813575417282,-0.038779733306503764
validation_iteration,1,0.75,120,47,29,19,10,28,0.6551724137931034,0.40425531914893614,0.4999999999999999,0.24166666666666667,-0.034580919731086485,0.0035572608033543917,-0.038138180534440874
validation_iteration,1,0.8,120,47,25,15,10,32,0.6,0.3191489361702128,0.4166666666666667,0.20833333333333334,-0.034580919731086485,0.003185210059580225,-0.03776612979066671
validation_iteration,1,0.85,120,47,21,13,8,34,0.6190476190476191,0.2765957446808511,0.38235294117647056,0.175,-0.034580919731086485,0.0035975779029641746,-0.03817849763405066
validation_iteration,1,0.9,120,47,19,12,7,35,0.631578947368421,0.2553191489361702,0.3636363636363636,0.15833333333333333,-0.034580919731086485,0.0036429108564335084,-0.03822383058751999
validation_iteration,1,0.95,120,47,17,10,7,37,0.5882352941176471,0.2127659574468085,0.3125,0.14166666666666666,-0.034580919731086485,-4.533912834149163e-05,-0.034535580602744996
validation_iteration,1,1.0,120,47,9,6,3,41,0.6666666666666666,0.1276595744680851,0.21428571428571427,0.075,-0.034580919731086485,-0.005502087642213158,-0.029078832088873328
validation_iteration,2,0.0,110,45,110,45,65,0,0.4090909090909091,1.0,0.5806451612903226,1.0,0.013833479850338544,0.0,0.013833479850338544
validation_iteration,2,0.05,110,45,89,39,50,6,0.43820224719101125,0.8666666666666667,0.582089552238806,0.8090909090909091,0.013833479850338544,0.009515328412298501,0.004318151438040043
validation_iteration,2,0.1,110,45,76,35,41,10,0.4605263157894737,0.7777777777777778,0.5785123966942148,0.6909090909090909,0.013833479850338544,0.008251162678313965,0.0055823171720245784
validation_iteration,2,0.15,110,45,61,30,31,15,0.4918032786885246,0.6666666666666666,0.5660377358490566,0.5545454545454546,0.013833479850338544,0.009031237315184057,0.004802242535154487
validation_iteration,2,0.2,110,45,57,30,27,15,0.5263157894736842,0.6666666666666666,0.5882352941176471,0.5181818181818182,0.013833479850338544,0.009450116466512965,0.0043833633838255785
validation_iteration,2,0.25,110,45,54,30,24,15,0.5555555555555556,0.6666666666666666,0.606060606060606,0.4909090909090909,0.013833479850338544,0.009506560972376692,0.004326918877961852
validation_iteration,2,0.3,110,45,50,29,21,16,0.58,0.6444444444444445,0.6105263157894737,0.45454545454545453,0.013833479850338544,0.009667464847811875,0.0041660150025266685
validation_iteration,2,0.35,110,45,47,28,19,17,0.5957446808510638,0.6222222222222222,0.608695652173913,0.42727272727272725,0.013833479850338544,0.009853232398327331,0.0039802474520112124
validation_iteration,2,0.4,110,45,43,25,18,20,0.5813953488372093,0.5555555555555556,0.5681818181818183,0.39090909090909093,0.013833479850338544,0.009185080926305877,0.004648398924032666
validation_iteration,2,0.45,110,45,39,25,14,20,0.6410256410256411,0.5555555555555556,0.5952380952380952,0.35454545454545455,0.013833479850338544,0.009351471802309785,0.004482008048028759
validation_iteration,2,0.5,110,45,37,24,13,21,0.6486486486486487,0.5333333333333333,0.5853658536585367,0.33636363636363636,0.013833479850338544,0.00960696564236642,0.004226514207972123
validation_iteration,2,0.55,110,45,33,21,12,24,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.3,0.013833479850338544,0.008962036030110058,0.004871443820228485
validation_iteration,2,0.6,110,45,28,19,9,26,0.6785714285714286,0.4222222222222222,0.5205479452054794,0.2545454545454545,0.013833479850338544,0.008902027441781878,0.004931452408556665
validation_iteration,2,0.65,110,45,25,16,9,29,0.64,0.35555555555555557,0.4571428571428572,0.22727272727272727,0.013833479850338544,0.008864616293259605,0.004968863557078939
validation_iteration,2,0.7,110,45,24,15,9,30,0.625,0.3333333333333333,0.43478260869565216,0.21818181818181817,0.013833479850338544,0.008674979229425058,0.0051585006209134854
validation_iteration,2,0.75,110,45,24,15,9,30,0.625,0.3333333333333333,0.43478260869565216,0.21818181818181817,0.013833479850338544,0.008674979229425058,0.0051585006209134854
validation_iteration,2,0.8,110,45,21,15,6,30,0.7142857142857143,0.3333333333333333,0.4545454545454545,0.19090909090909092,0.013833479850338544,0.00870533284909424,0.005128147001244303
validation_iteration,2,0.85,110,45,17,14,3,31,0.8235294117647058,0.3111111111111111,0.45161290322580644,0.15454545454545454,0.013833479850338544,0.008488929156512184,0.005344550693826359
validation_iteration,2,0.9,110,45,16,13,3,32,0.8125,0.28888888888888886,0.4262295081967213,0.14545454545454545,0.013833479850338544,0.008464852109963186,0.005368627740375357
validation_iteration,2,0.95,110,45,14,11,3,34,0.7857142857142857,0.24444444444444444,0.3728813559322034,0.12727272727272726,0.013833479850338544,0.008410252055363094,0.005423227794975449
validation_iteration,2,1.0,110,45,2,1,1,44,0.5,0.022222222222222223,0.0425531914893617,0.01818181818181818,0.013833479850338544,0.017302443319302183,-0.003468963468963639
validation_iteration,3,0.0,108,38,108,38,70,0,0.35185185185185186,1.0,0.5205479452054794,1.0,0.0027523412023932503,0.0,0.0027523412023932503
validation_iteration,3,0.05,108,38,81,32,49,6,0.3950617283950617,0.8421052631578947,0.5378151260504201,0.75,0.0027523412023932503,-0.005847341749761111,0.008599682952154361
validation_iteration,3,0.1,108,38,66,27,39,11,0.4090909090909091,0.7105263157894737,0.5192307692307692,0.6111111111111112,0.0027523412023932503,-0.006303451567471288,0.009055792769864538
validation_iteration,3,0.15,108,38,55,23,32,15,0.41818181818181815,0.6052631578947368,0.49462365591397855,0.5092592592592593,0.0027523412023932503,-0.006244131193933973,0.008996472396327223
validation_iteration,3,0.2,108,38,49,22,27,16,0.4489795918367347,0.5789473684210527,0.5057471264367815,0.4537037037037037,0.0027523412023932503,-0.005992834752322769,0.008745175954716019
validation_iteration,3,0.25,108,38,42,19,23,19,0.4523809523809524,0.5,0.47500000000000003,0.3888888888888889,0.0027523412023932503,-0.00578032989514388,0.00853267109753713
validation_iteration,3,0.3,108,38,37,18,19,20,0.4864864864864865,0.47368421052631576,0.4799999999999999,0.3425925925925926,0.0027523412023932503,-0.005520959454977306,0.008273300657370556
validation_iteration,3,0.35,108,38,34,16,18,22,0.47058823529411764,0.42105263157894735,0.4444444444444444,0.3148148148148148,0.0027523412023932503,-0.005608910881787863,0.008361252084181113
validation_iteration,3,0.4,108,38,32,16,16,22,0.5,0.42105263157894735,0.45714285714285713,0.2962962962962963,0.0027523412023932503,-0.005201660382775825,0.007954001585169075
validation_iteration,3,0.45,108,38,30,15,15,23,0.5,0.39473684210526316,0.4411764705882353,0.2777777777777778,0.0027523412023932503,-0.005511800620100825,0.008264141822494075
validation_iteration,3,0.5,108,38,27,15,12,23,0.5555555555555556,0.39473684210526316,0.46153846153846156,0.25,0.0027523412023932503,-0.0053721931634202694,0.00812453436581352
validation_iteration,3,0.55,108,38,24,15,9,23,0.625,0.39473684210526316,0.48387096774193544,0.2222222222222222,0.0027523412023932503,-0.00538249840466601,0.00813483960705926
validation_iteration,3,0.6,108,38,23,15,8,23,0.6521739130434783,0.39473684210526316,0.49180327868852464,0.21296296296296297,0.0027523412023932503,-0.00538249840466601,0.00813483960705926
validation_iteration,3,0.65,108,38,22,14,8,24,0.6363636363636364,0.3684210526315789,0.4666666666666667,0.2037037037037037,0.0027523412023932503,-0.00538249840466601,0.00813483960705926
validation_iteration,3,0.7,108,38,22,14,8,24,0.6363636363636364,0.3684210526315789,0.4666666666666667,0.2037037037037037,0.0027523412023932503,-0.00538249840466601,0.00813483960705926
validation_iteration,3,0.75,108,38,21,14,7,24,0.6666666666666666,0.3684210526315789,0.4745762711864407,0.19444444444444445,0.0027523412023932503,-0.00538249840466601,0.00813483960705926
validation_iteration,3,0.8,108,38,20,14,6,24,0.7,0.3684210526315789,0.48275862068965514,0.18518518518518517,0.0027523412023932503,-0.004712048991838232,0.007464390194231483
validation_iteration,3,0.85,108,38,20,14,6,24,0.7,0.3684210526315789,0.48275862068965514,0.18518518518518517,0.0027523412023932503,-0.004712048991838232,0.007464390194231483
validation_iteration,3,0.9,108,38,19,14,5,24,0.7368421052631579,0.3684210526315789,0.49122807017543857,0.17592592592592593,0.0027523412023932503,-0.004712048991838232,0.007464390194231483
validation_iteration,3,0.95,108,38,17,13,4,25,0.7647058823529411,0.34210526315789475,0.4727272727272727,0.1574074074074074,0.0027523412023932503,-0.0035971331128743433,0.006349474315267594
validation_iteration,3,1.0,108,38,2,2,0,36,1.0,0.05263157894736842,0.1,0.018518518518518517,0.0027523412023932503,0.0027523412023932503,0.0
validation_map,empty-48-48,0.0,240,49,240,49,191,0,0.20416666666666666,1.0,0.3391003460207613,1.0,0.0060142327187139724,0.0,0.0060142327187139724
validation_map,empty-48-48,0.05,240,49,156,38,118,11,0.24358974358974358,0.7755102040816326,0.3707317073170731,0.65,0.0060142327187139724,0.002822925147777967,0.0031913075709360055
validation_map,empty-48-48,0.1,240,49,133,35,98,14,0.2631578947368421,0.7142857142857143,0.3846153846153846,0.5541666666666667,0.0060142327187139724,0.0030763289290462255,0.002937903789667747
validation_map,empty-48-48,0.15,240,49,107,28,79,21,0.2616822429906542,0.5714285714285714,0.358974358974359,0.44583333333333336,0.0060142327187139724,0.003743884665167267,0.0022703480535467054
validation_map,empty-48-48,0.2,240,49,88,24,64,25,0.2727272727272727,0.4897959183673469,0.35036496350364965,0.36666666666666664,0.0060142327187139724,0.004065402084082434,0.0019488306346315386
validation_map,empty-48-48,0.25,240,49,72,22,50,27,0.3055555555555556,0.4489795918367347,0.3636363636363636,0.3,0.0060142327187139724,0.004428330613841793,0.0015859021048721797
validation_map,empty-48-48,0.3,240,49,63,19,44,30,0.30158730158730157,0.3877551020408163,0.33928571428571425,0.2625,0.0060142327187139724,0.004764668377329668,0.0012495643413843044
validation_map,empty-48-48,0.35,240,49,58,19,39,30,0.3275862068965517,0.3877551020408163,0.35514018691588783,0.24166666666666667,0.0060142327187139724,0.004891124491016708,0.001123108227697264
validation_map,empty-48-48,0.4,240,49,54,18,36,31,0.3333333333333333,0.3673469387755102,0.34951456310679613,0.225,0.0060142327187139724,0.004949118664506292,0.0010651140542076807
validation_map,empty-48-48,0.45,240,49,49,17,32,32,0.3469387755102041,0.3469387755102041,0.3469387755102041,0.20416666666666666,0.0060142327187139724,0.005050563235192958,0.0009636694835210144
validation_map,empty-48-48,0.5,240,49,41,13,28,36,0.3170731707317073,0.2653061224489796,0.2888888888888889,0.17083333333333334,0.0060142327187139724,0.005136909339530042,0.0008773233791839301
validation_map,empty-48-48,0.55,240,49,34,10,24,39,0.29411764705882354,0.20408163265306123,0.24096385542168677,0.14166666666666666,0.0060142327187139724,0.00542597095994079,0.0005882617587731828
validation_map,empty-48-48,0.6,240,49,23,9,14,40,0.391304347826087,0.1836734693877551,0.25,0.09583333333333334,0.0060142327187139724,0.005505023424656123,0.0005092092940578493
validation_map,empty-48-48,0.65,240,49,18,6,12,43,0.3333333333333333,0.12244897959183673,0.17910447761194032,0.075,0.0060142327187139724,0.005592171843977414,0.0004220608747365585
validation_map,empty-48-48,0.7,240,49,14,3,11,46,0.21428571428571427,0.061224489795918366,0.09523809523809523,0.058333333333333334,0.0060142327187139724,0.005602466419446164,0.0004117662992678085
validation_map,empty-48-48,0.75,240,49,11,3,8,46,0.2727272727272727,0.061224489795918366,0.1,0.04583333333333333,0.0060142327187139724,0.005792840490416997,0.00022139222829697502
validation_map,empty-48-48,0.8,240,49,10,3,7,46,0.3,0.061224489795918366,0.10169491525423728,0.041666666666666664,0.0060142327187139724,0.005792840490416997,0.00022139222829697502
validation_map,empty-48-48,0.85,240,49,6,3,3,46,0.5,0.061224489795918366,0.1090909090909091,0.025,0.0060142327187139724,0.005945584784527723,6.864793418624986e-05
validation_map,empty-48-48,0.9,240,49,3,1,2,48,0.3333333333333333,0.02040816326530612,0.03846153846153846,0.0125,0.0060142327187139724,0.005980402741063598,3.3829977650374696e-05
validation_map,empty-48-48,0.95,240,49,1,0,1,49,0.0,0.0,0.0,0.004166666666666667,0.0060142327187139724,0.0060142327187139724,0.0
validation_map,empty-48-48,1.0,240,49,0,0,0,49,0.0,0.0,0.0,0.0,0.0060142327187139724,0.0060142327187139724,0.0
validation_map,maze-32-32-4,0.0,218,132,218,132,86,0,0.6055045871559633,1.0,0.7542857142857143,1.0,-0.0006004742167360233,0.0,-0.0006004742167360233
validation_map,maze-32-32-4,0.05,218,132,201,126,75,6,0.6268656716417911,0.9545454545454546,0.7567567567567568,0.9220183486238532,-0.0006004742167360233,0.004474262876685409,-0.005074737093421432
validation_map,maze-32-32-4,0.1,218,132,186,118,68,14,0.6344086021505376,0.8939393939393939,0.7421383647798742,0.8532110091743119,-0.0006004742167360233,0.008200413427313437,-0.00880088764404946
validation_map,maze-32-32-4,0.15,218,132,173,110,63,22,0.6358381502890174,0.8333333333333334,0.7213114754098361,0.7935779816513762,-0.0006004742167360233,0.007963157934348482,-0.008563632151084506
validation_map,maze-32-32-4,0.2,218,132,168,108,60,24,0.6428571428571429,0.8181818181818182,0.7200000000000001,0.7706422018348624,-0.0006004742167360233,0.008071388866747565,-0.008671863083483588
validation_map,maze-32-32-4,0.25,218,132,165,105,60,27,0.6363636363636364,0.7954545454545454,0.7070707070707071,0.7568807339449541,-0.0006004742167360233,0.008057209151833023,-0.008657683368569046
validation_map,maze-32-32-4,0.3,218,132,159,104,55,28,0.6540880503144654,0.7878787878787878,0.7147766323024055,0.7293577981651376,-0.0006004742167360233,0.008629201165224813,-0.009229675381960836
validation_map,maze-32-32-4,0.35,218,132,153,101,52,31,0.6601307189542484,0.7651515151515151,0.7087719298245614,0.7018348623853211,-0.0006004742167360233,0.00889499166222417,-0.009495465878960193
validation_map,maze-32-32-4,0.4,218,132,147,98,49,34,0.6666666666666666,0.7424242424242424,0.7025089605734767,0.6743119266055045,-0.0006004742167360233,0.008759741848518942,-0.009360216065254966
validation_map,maze-32-32-4,0.45,218,132,140,94,46,38,0.6714285714285714,0.7121212121212122,0.6911764705882353,0.6422018348623854,-0.0006004742167360233,0.008420297546911279,-0.009020771763647302
validation_map,maze-32-32-4,0.5,218,132,127,87,40,45,0.6850393700787402,0.6590909090909091,0.6718146718146718,0.5825688073394495,-0.0006004742167360233,0.013545693804849213,-0.014146168021585236
validation_map,maze-32-32-4,0.55,218,132,117,82,35,50,0.7008547008547008,0.6212121212121212,0.6586345381526104,0.536697247706422,-0.0006004742167360233,0.013063672167271646,-0.01366414638400767
validation_map,maze-32-32-4,0.6,218,132,113,78,35,54,0.6902654867256637,0.5909090909090909,0.636734693877551,0.518348623853211,-0.0006004742167360233,0.01291511696494261,-0.013515591181678633
validation_map,maze-32-32-4,0.65,218,132,101,69,32,63,0.6831683168316832,0.5227272727272727,0.5922746781115881,0.463302752293578,-0.0006004742167360233,0.013308439413850636,-0.01390891363058666
validation_map,maze-32-32-4,0.7,218,132,96,66,30,66,0.6875,0.5,0.5789473684210527,0.44036697247706424,-0.0006004742167360233,0.013384015365946874,-0.013984489582682898
validation_map,maze-32-32-4,0.75,218,132,86,59,27,73,0.686046511627907,0.44696969696969696,0.5412844036697247,0.3944954128440367,-0.0006004742167360233,0.013300353479038862,-0.013900827695774885
validation_map,maze-32-32-4,0.8,218,132,72,51,21,81,0.7083333333333334,0.38636363636363635,0.5,0.3302752293577982,-0.0006004742167360233,0.013513647873419504,-0.014114122090155527
validation_map,maze-32-32-4,0.85,218,132,63,44,19,88,0.6984126984126984,0.3333333333333333,0.4512820512820513,0.2889908256880734,-0.0006004742167360233,0.013628119260318011,-0.014228593477054035
validation_map,maze-32-32-4,0.9,218,132,59,42,17,90,0.711864406779661,0.3181818181818182,0.43979057591623033,0.2706422018348624,-0.0006004742167360233,0.013463975529608927,-0.01406444974634495
validation_map,maze-32-32-4,0.95,218,132,54,38,16,94,0.7037037037037037,0.2878787878787879,0.40860215053763443,0.24770642201834864,-0.0006004742167360233,0.011921295328292414,-0.012521769545028438
validation_map,maze-32-32-4,1.0,218,132,13,9,4,123,0.6923076923076923,0.06818181818181818,0.12413793103448277,0.05963302752293578,-0.0006004742167360233,0.0171566167568915,-0.017757090973627522
