theta_id,map_family,agents,nominal_budget_ms,rows,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g549_theta_549001227,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001227,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001228,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001228,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001229,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001229,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001230,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001230,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001231,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001231,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001232,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001232,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001233,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001233,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001234,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001234,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001235,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001235,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001236,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001236,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001237,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001237,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001238,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001238,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001239,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001239,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001240,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001240,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001241,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001241,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001242,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001242,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001243,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001243,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001244,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001244,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001245,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001245,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001246,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001246,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001247,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001247,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001248,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001248,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001249,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001249,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001250,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001250,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001251,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001251,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001252,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001252,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001253,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001253,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001254,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001254,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001255,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001255,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001256,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001256,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001257,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001257,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001258,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001258,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001259,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001259,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001260,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001260,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001261,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001261,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001262,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001262,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001263,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001263,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001264,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001264,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001265,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001265,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001266,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001266,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001267,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001267,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001268,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001268,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001269,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001269,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001270,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001270,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001271,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001271,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001272,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001272,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001273,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001273,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001274,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001274,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001275,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001275,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001276,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001276,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001277,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001277,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001278,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001278,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001279,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001279,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001280,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001280,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001281,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001281,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001282,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001282,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001283,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001283,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001284,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001284,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001285,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001285,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001286,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001286,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001287,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001287,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001288,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001288,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001289,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001289,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001290,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001290,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001291,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001291,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001292,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001292,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001293,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001293,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001294,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001294,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001295,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001295,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001296,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001296,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001297,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001297,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001298,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001298,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001299,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001299,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001300,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001300,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001301,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001301,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001302,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001302,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001303,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001303,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001304,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001304,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001305,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001305,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001306,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001306,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001307,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001307,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001308,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001308,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001309,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001309,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001310,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001310,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001311,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001311,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001312,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001312,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001313,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001313,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001314,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001314,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001315,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001315,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001316,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001316,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001317,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001317,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001318,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001318,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001319,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001319,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001320,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001320,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001321,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001321,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001322,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001322,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001323,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001323,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001324,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001324,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001325,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001325,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001326,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001326,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001327,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001327,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001328,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001328,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001329,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001329,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001330,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001330,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001331,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001331,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001332,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001332,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001333,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001333,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001334,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001334,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001335,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001335,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001336,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001336,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001337,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001337,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001338,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001338,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001339,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001339,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001340,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001340,random,100,2000,18,False,False,False,False,False
repair5g549_theta_549001341,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001341,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001342,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001342,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001343,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001343,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001344,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001344,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001345,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001345,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001346,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001346,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001347,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001347,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001348,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001348,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001349,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001349,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001350,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001350,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001351,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001351,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001352,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001352,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001353,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001353,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001354,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001354,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001355,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001355,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001356,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001356,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001357,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001357,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001358,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001358,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001359,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001359,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001360,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001360,random,100,2000,17,False,False,False,False,False
repair5g549_theta_549001361,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001361,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001362,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001362,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001363,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001363,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001364,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001364,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001365,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001365,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001366,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001366,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001367,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001367,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001368,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001368,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001369,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001369,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001370,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001370,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001371,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001371,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001372,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001372,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001373,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001373,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001374,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001374,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001375,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001375,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001376,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001376,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001377,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001377,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001378,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001378,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001379,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001379,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001380,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001380,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001381,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001381,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001382,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001382,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001383,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001383,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001384,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001384,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001385,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001385,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001386,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001386,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001387,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001387,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001388,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001388,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001389,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001389,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001390,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001390,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001391,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001391,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001392,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001392,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001393,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001393,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001394,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001394,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001395,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001395,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001396,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001396,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001397,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001397,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001398,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001398,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001399,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001399,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001400,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001400,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001401,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001401,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001402,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001402,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001403,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001403,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001404,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001404,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001405,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001405,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001406,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001406,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001407,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001407,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001408,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001408,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001409,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001409,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001410,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001410,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001411,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001411,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001412,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001412,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001413,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001413,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001414,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001414,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001415,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001415,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001416,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001416,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001417,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001417,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001418,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001418,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001419,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001419,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001420,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001420,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001421,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001421,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001422,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001422,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001423,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001423,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001424,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001424,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001425,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001425,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001426,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001426,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001427,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001427,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001428,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001428,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001429,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001429,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001430,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001430,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001431,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001431,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001432,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001432,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001433,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001433,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001434,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001434,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001435,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001435,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001436,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001436,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001437,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001437,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001438,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001438,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001439,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001439,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001440,random,50,2000,10,False,False,False,False,False
repair5g549_theta_549001440,random,100,2000,14,False,False,False,False,False
repair5g549_theta_549001441,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001441,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001442,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001442,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001443,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001443,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001444,random,50,2000,12,False,False,False,False,False
