candidate_id,stage,candidate_family,candidate_rows,raw_generated_rows,success_regression_count_vs_static_flow,success_gain_count_vs_static_flow,success_rate_delta_vs_static_flow,both_success_quality_pairs_vs_static_flow,both_success_quality_delta_mean_vs_static_flow,bootstrap_ci_upper,better_count_vs_static_flow,worse_count_vs_static_flow,support_strata,support_seed_blocks,fingerprint_match_rate,candidate_recognized_all,cost_finite_all,theta_in_bounds_all,shortlist_ready,not_ready_reason,distance_from_current_static_flow,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_c00948,stage2,,2081,2081,1,1,-0.998558385392,2077,0.00238683644027,0.00340807356938,747,935,140,200,1,True,True,True,False,success_regression,1.02607642219,1.25,1.23054446492,1.25,0.75,0.75,1.06222392472,0.350839734152,0.970942925318,1,0.916766762661,0.310446579107,0.336497316497,0.701310841936,1,10.4683958684,1,0,0,False,False,False,False,False
g554_c00018,stage2,,2081,2081,1,0,-0.998558385392,2077,0.00257714167766,0.00352561797688,713,939,140,200,1,True,True,True,False,success_regression,0.0290036165,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.0290036165,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02484,stage2,,2081,2081,1,1,-0.998558385392,2077,0.00261596355617,0.00360609916061,716,931,140,200,1,True,True,True,False,success_regression,0.0914384789342,1.25,1.30816490191,1.25,0.75,0.75,1,0,0.95,1,1,0,0.314074754075,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00024,stage2,,2081,2081,1,0,-0.998558385392,2077,0.00388293963627,0.00484957943485,685,988,140,200,1,True,True,True,False,success_regression,0.17,1.25,1.1,1.25,0.75,0.75,1,0,0.95,1,1.05,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00033,stage2,,2081,2081,1,0,-0.998558385392,2077,0.00533217299195,0.0063140375488,634,1025,140,200,1,True,True,True,False,success_regression,0.213727235619,1.25,1.23265004515,1.25,0.75,0.75,0.983188011313,0.0164296804922,0.961421261734,1,1.01573563449,0,0.344392799393,0.730002214377,1,10.9098397848,1,0,0,False,False,False,False,False
g554_c00019,stage2,,2081,2081,1,1,-0.998558385392,2077,0.00544518913271,0.00649754220161,650,1045,140,200,1,True,True,True,False,success_regression,0.661322780094,1.25,1.19068923756,1.25,0.75,0.75,1.02511700012,0,0.988826728827,1,0.952545202545,0,0.369889179889,0.699069324069,0.964477189477,10.8062493812,1,0,0,False,False,False,False,False
g554_c00007,stage2,,2081,2081,1,1,-0.998558385392,2077,0.00583688301046,0.00689953597373,629,1074,140,200,1,True,True,True,False,success_regression,1.5497067359,1.25,1.16564383332,1.25,0.75,0.75,0.950125248625,0.677927440431,0.9825,1,1.0478179864,0.65,0.373264646465,0.723384959635,1,10.7995765766,1,0,0,False,False,False,False,False
g554_c00054,stage2,,2081,2081,1,1,-0.998558385392,2077,0.00653588011872,0.00754149193155,603,1096,140,200,1,True,True,True,False,success_regression,0.1,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00064,stage2,,2081,2081,1,1,-0.998558385392,2077,0.0069683031626,0.00801492821625,596,1116,140,200,1,True,True,True,False,success_regression,1.25073708596,1.25,1.30197683323,1.25,0.75,0.75,0.972566453816,0.411596530347,0.992211605962,1,0.977182352182,0.440823768353,0.324223284223,0.703632563008,1,10.7861667987,1,0,0,False,False,False,False,False
g554_c00059,stage2,,2081,2081,1,3,-0.998558385392,2077,0.179960258744,0.185422030953,11,2065,140,200,1,True,True,True,False,success_regression,7.15086493836,0.583889083889,0.704822704823,1.97068047068,1.17845367845,0.576818076818,0.471217971218,0.865567115567,0.921608121608,0.923632023632,0.505781005781,1.42886092886,0.798906398906,0.526876526877,0.68562968563,11.8757958758,0,1,0,False,False,False,False,False
g554_c02500,stage2,,2081,2081,2,3,-0.998558385392,2076,-0.0138895490154,-0.0124112142475,1236,584,140,200,1,True,True,True,False,success_regression,5.71376562626,0.161397161397,0.705603955604,1.29535654536,0.88420963421,0.707646457646,1.21671121671,1.13042738043,0.9666995667,0.961138661139,0.50306000306,1.2328962329,0.138682538683,0.46546021546,0.432874932875,10.1048621049,1,0,0,False,False,False,False,False
g554_c00023,stage2,,2081,2081,2,0,-0.998558385392,2076,-0.000757470523006,0.000205082597972,838,803,140,200,1,True,True,True,False,success_regression,0.193333333333,1.25,1.25,1.25,0.75,0.75,1.05,0.2,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01044,stage2,,2081,2081,2,1,-0.998558385392,2076,0.00492826477231,0.0059607966221,662,1040,140,200,1,True,True,True,False,success_regression,1.57240572896,1.25,1.30900002775,1.25,0.75,0.75,1.0325537638,0.630032133939,0.9649499037,1,1.03664432414,1.0686008628,0.374095664096,0.721942331317,1,10.806528644,1,0,0,False,False,False,False,False
g554_c02544,stage2,,2081,2081,2,1,-0.998558385392,2076,0.00820086202407,0.00923142148931,556,1168,140,200,1,True,True,True,False,success_regression,0.036028011028,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.704964986215,1,11,1,0,0,False,False,False,False,False
g554_c00008,stage2,,2081,2081,3,1,-0.998558385392,2075,0.00692722109222,0.00801142615335,611,1108,140,200,1,True,True,True,False,success_regression,0.93971135843,1.25,1.26891726085,1.25,0.75,0.75,1.06239206739,0.16434026559,0.918642552943,1,0.958399976453,0.2275,0.370883678484,0.687420537421,0.977137943138,11.552074217,1,0,0,False,False,False,False,False
g554_c01056,stage2,,2081,2081,3,1,-0.998558385392,2075,0.00846079319839,0.00950671578003,534,1173,140,200,1,True,True,True,False,success_regression,1.70044754098,1.25,1.21854276354,1.25,0.75,0.75,0.931323739324,0.633048773592,0.977478641629,1,0.987188938188,0.65,0.32873003393,0.696881605631,0.851151790701,10.4616748177,1,0,0,False,False,False,False,False
g554_c01068,stage2,,2081,2081,3,1,-0.998558385392,2075,0.00963044047755,0.0107069716461,532,1210,140,200,1,True,True,True,False,success_regression,1.84657276099,1.25,0.950234845149,1.25,0.75,0.75,1.07672545923,0.599753666004,0.9175,1,0.980642293978,0.80815423869,0.310026052026,0.698748147498,1,11.4068451308,1,0,0,False,False,False,False,False
g554_c02538,stage2,,2081,2081,3,1,-0.998558385392,2075,0.0182688060052,0.0194300835758,350,1484,140,200,1,True,True,True,False,success_regression,2.10355997344,1.25,1.46799105065,1.25,0.75,0.75,1.02808306558,0.952083061458,0.975758361383,1,1.12722062357,0.775977548045,0.324333804334,0.716037950413,0.950408937909,10.5148710524,1,0,0,False,False,False,False,False
g554_c02526,stage2,,2081,2081,4,2,-0.998558385392,2074,0.0187434110655,0.0202704187761,486,1343,140,200,1,True,True,True,False,success_regression,4.36269107519,0.497847497847,1.13288063288,2.15142065142,0.818735818736,1.11755286755,1.14770514771,0.41266041266,0.91691001691,0.997737397737,0.78348028348,1.27923727924,0.0889512889513,0.750964250964,0.54703029703,10.1802661803,1,0,0,False,False,False,False,False
g554_c01002,stage2,,2081,2081,5,1,-0.998558385392,2073,0.00676290128594,0.0078341503379,605,1113,140,200,1,True,True,True,False,success_regression,2.54080959151,1.25,1.29682329682,1.25,0.75,0.75,0.9696004446,0.576474597247,0.983316533317,1,0.976120148585,1,0.375557235557,0.688448563449,0.371329006263,11.3151094776,1,0,0,False,False,False,False,False
g554_c00055,stage2,,2081,2081,5,1,-0.998558385392,2073,0.0156454787785,0.0168217198747,413,1382,140,200,1,True,True,True,False,success_regression,0.2675,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,0.65,1,11,1,0,0,False,False,False,False,False
g554_c00040,stage2,,2081,2081,10,0,-0.998558385392,2068,0.0238319899225,0.0250432054506,284,1573,140,200,1,True,True,True,False,success_regression,0.3075,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,0.6,1,11,1,0,0,False,False,False,False,False
g554_c00025,stage2,,2081,2081,11,0,-0.998558385392,2067,0.0319410864068,0.033286457004,198,1719,140,200,1,True,True,True,False,success_regression,0.3475,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,0.55,1,11,1,0,0,False,False,False,False,False
g554_c00012,stage2,,2081,2081,13,0,-0.998558385392,2065,0.0406501686631,0.0420678941694,132,1832,140,200,1,True,True,True,False,success_regression,0.3875,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,0.5,1,11,1,0,0,False,False,False,False,False
g554_c01020,stage2,,2081,2081,13,1,-0.998558385392,2065,0.0569850720386,0.0591888999968,187,1785,140,200,1,True,True,True,False,success_regression,4.38890880141,0.795048795049,0.875445375445,1.32011207011,0.954340954341,0.86361011361,1.0633975634,0.423334173334,0.918968918969,0.935666535667,1.09781859782,0.414888414888,0.0866632866633,0.544775294775,0.782519282519,8.89922489922,0,1,0,False,False,False,False,False
g554_c00044,stage2,,2081,2081,26,1,-0.998558385392,2052,0.101212433441,0.10346490774,14,2032,140,200,1,True,True,True,False,success_regression,4.33215074465,1.45392295392,1.4161959162,1.51532651533,0.988347238347,1.33966658967,0.321070821071,0.554639304639,0.901009301009,0.996675896676,0.992258492258,0.111670611671,0.331638731639,1.26481226481,0.368761868762,10.5764785765,0,0,1,False,False,False,False,False
