map,agents,seed,scen,split_bucket,candidate_id,alpha_commit,alpha_block,alpha_wait_spillover,rho_decay,force_additive,construction,old_equivalent_rule,success,sum_of_loss_ratio,delta_ratio_vs_ltm,delta_ratio_vs_repair5e5,expanded_delta_vs_ltm,low_level_pibt_delta_vs_ltm,ttfs_delta_vs_ltm,better_vs_ltm,equal_vs_ltm,worse_vs_ltm
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,additive_ltm,1.0,1.0,1.0,1.0,True,exact_additive_anchor,additive_ltm,True,1.1421686747,0.0,0.0,0.0,0.0,-19.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c050_b100_w100_d100,0.5,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.1421686747,0.0,0.0,-88.0,-17276.0,-22.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c075_b075_w100_d100,0.75,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.1421686747,0.0,0.0,-106.0,-19774.0,-12.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c075_b075_w125_d095,0.75,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.1421686747,0.0,0.0,-105.0,-19726.0,-20.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c075_b100_w075_d100,0.75,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.1421686747,0.0,0.0,10.0,-114.0,-22.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c075_b100_w100_d090,0.75,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.1421686747,0.0,0.0,-4.0,-68.0,-16.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c075_b100_w100_d095,0.75,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.1421686747,0.0,0.0,-10.0,383.0,-11.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c075_b100_w100_d100,0.75,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.1421686747,0.0,0.0,-103.0,-19625.0,-16.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c075_b100_w125_d090,0.75,1.0,1.25,0.9,False,conservative_decay_combo,,True,1.1421686747,0.0,0.0,-101.0,-19480.0,-14.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c075_b100_w125_d100,0.75,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.1421686747,0.0,0.0,-108.0,-19874.0,-16.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c075_b125_w100_d090,0.75,1.25,1.0,0.9,False,conservative_decay_combo,,True,1.1421686747,0.0,0.0,-7.0,-1650.0,-13.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c075_b125_w100_d100,0.75,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.1421686747,0.0,0.0,-6.0,81.0,-15.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c075_b125_w125_d095,0.75,1.25,1.25,0.95,False,conservative_decay_combo,,True,1.1421686747,0.0,0.0,-108.0,-19872.0,-17.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b050_w100_d100,1.0,0.5,1.0,1.0,False,one_axis_alpha_block,block_light,True,1.1421686747,0.0,0.0,-104.0,-19672.0,-21.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b075_w075_d100,1.0,0.75,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.1421686747,0.0,0.0,0.0,-125.0,-24.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b075_w100_d090,1.0,0.75,1.0,0.9,False,decay_interaction_alpha_block,,True,1.1421686747,0.0,0.0,2.0,-996.0,-20.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b075_w100_d095,1.0,0.75,1.0,0.95,False,decay_interaction_alpha_block,,True,1.1421686747,0.0,0.0,-101.0,-19430.0,-16.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b075_w100_d100,1.0,0.75,1.0,1.0,False,one_axis_alpha_block,,True,1.1421686747,0.0,0.0,-5.0,-1168.0,-20.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b075_w125_d090,1.0,0.75,1.25,0.9,False,conservative_decay_combo,,True,1.1421686747,0.0,0.0,-106.0,-19777.0,-13.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b075_w125_d100,1.0,0.75,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.1421686747,0.0,0.0,-108.0,-19872.0,-17.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b100_w050_d100,1.0,1.0,0.5,1.0,False,one_axis_alpha_wait_spillover,wait_light,True,1.1421686747,0.0,0.0,-10.0,-190.0,-18.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b100_w075_d090,1.0,1.0,0.75,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.1421686747,0.0,0.0,-2.0,-350.0,-10.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b100_w075_d095,1.0,1.0,0.75,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.1421686747,0.0,0.0,-10.0,-68.0,-19.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b100_w075_d100,1.0,1.0,0.75,1.0,False,one_axis_alpha_wait_spillover,,True,1.1421686747,0.0,0.0,-5.0,131.0,-14.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b100_w100_d090,1.0,1.0,1.0,0.9,False,one_axis_rho_decay,decay_090,True,1.1421686747,0.0,0.0,-5.0,333.0,-12.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b100_w100_d095,1.0,1.0,1.0,0.95,False,one_axis_rho_decay,decay_095,True,1.1421686747,0.0,0.0,-4.0,-773.0,-10.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b100_w125_d090,1.0,1.0,1.25,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.1421686747,0.0,0.0,-14.0,-604.0,-11.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b100_w125_d095,1.0,1.0,1.25,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.1421686747,0.0,0.0,10.0,-108.0,-13.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b100_w125_d100,1.0,1.0,1.25,1.0,False,one_axis_alpha_wait_spillover,,True,1.1421686747,0.0,0.0,-99.0,-19236.0,-15.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b100_w150_d100,1.0,1.0,1.5,1.0,False,one_axis_alpha_wait_spillover,wait_heavy,True,1.1421686747,0.0,0.0,-8.0,-1594.0,-13.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b125_w075_d100,1.0,1.25,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.13172690763,-0.010441767069999885,-0.010441767069999885,-99.0,-18747.0,1.0,True,False,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b125_w100_d090,1.0,1.25,1.0,0.9,False,decay_interaction_alpha_block,,True,1.1421686747,0.0,0.0,-7.0,-1670.0,-16.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b125_w100_d095,1.0,1.25,1.0,0.95,False,decay_interaction_alpha_block,,True,1.1421686747,0.0,0.0,-106.0,-19778.0,-11.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b125_w100_d100,1.0,1.25,1.0,1.0,False,one_axis_alpha_block,,True,1.1421686747,0.0,0.0,-3.0,-18.0,-17.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b125_w125_d100,1.0,1.25,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.1421686747,0.0,0.0,-11.0,-792.0,-21.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c100_b150_w100_d100,1.0,1.5,1.0,1.0,False,one_axis_alpha_block,block_heavy,True,1.1421686747,0.0,0.0,-102.0,-19433.0,-15.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c125_b075_w100_d090,1.25,0.75,1.0,0.9,False,conservative_decay_combo,,True,1.1421686747,0.0,0.0,10.0,-318.0,-17.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c125_b075_w100_d100,1.25,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.1421686747,0.0,0.0,4.0,75.0,-16.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c125_b075_w125_d095,1.25,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.1421686747,0.0,0.0,-13.0,-2595.0,-14.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c125_b100_w075_d100,1.25,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.1421686747,0.0,0.0,-21.0,-213.0,-19.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c125_b100_w100_d090,1.25,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.1421686747,0.0,0.0,-79.0,-16718.0,-15.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c125_b100_w100_d095,1.25,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.1421686747,0.0,0.0,14.0,310.0,-12.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c125_b100_w100_d100,1.25,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.1421686747,0.0,0.0,0.0,398.0,-24.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c125_b100_w125_d100,1.25,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.1421686747,0.0,0.0,-11.0,46.0,-20.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c125_b125_w075_d095,1.25,1.25,0.75,0.95,False,conservative_decay_combo,,True,1.1421686747,0.0,0.0,-3.0,-900.0,-18.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c125_b125_w100_d100,1.25,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.1421686747,0.0,0.0,-5.0,-28.0,-11.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c150_b100_w100_d100,1.5,1.0,1.0,1.0,False,one_axis_alpha_commit,commit_heavy,True,1.1421686747,0.0,0.0,-34.0,-6731.0,-18.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,additive_ltm,1.0,1.0,1.0,1.0,True,exact_additive_anchor,additive_ltm,True,1.1545215101,0.0,0.0,0.0,0.0,-1.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c050_b100_w100_d100,0.5,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.1545215101,0.0,0.0,-1.0,-39.0,2.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c075_b075_w100_d100,0.75,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.1545215101,0.0,0.0,2.0,111.0,1.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c075_b075_w125_d095,0.75,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.1545215101,0.0,0.0,1.0,61.0,1.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c075_b100_w075_d100,0.75,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.1545215101,0.0,0.0,1.0,59.0,0.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c075_b100_w100_d090,0.75,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.1545215101,0.0,0.0,5.0,457.0,6.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c075_b100_w100_d095,0.75,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.1545215101,0.0,0.0,-1.0,-39.0,1.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c075_b100_w100_d100,0.75,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.1545215101,0.0,0.0,-1.0,-39.0,8.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c075_b100_w125_d090,0.75,1.0,1.25,0.9,False,conservative_decay_combo,,True,1.1545215101,0.0,0.0,1.0,61.0,2.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c075_b100_w125_d100,0.75,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.1545215101,0.0,0.0,1.0,55.0,-1.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c075_b125_w100_d090,0.75,1.25,1.0,0.9,False,conservative_decay_combo,,True,1.1545215101,0.0,0.0,1.0,61.0,1.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c075_b125_w100_d100,0.75,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.1545215101,0.0,0.0,-1.0,-39.0,5.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c075_b125_w125_d095,0.75,1.25,1.25,0.95,False,conservative_decay_combo,,True,1.1545215101,0.0,0.0,1.0,61.0,4.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c100_b050_w100_d100,1.0,0.5,1.0,1.0,False,one_axis_alpha_block,block_light,True,1.1545215101,0.0,0.0,13.0,1477.0,3.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c100_b075_w075_d100,1.0,0.75,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.1545215101,0.0,0.0,5.0,310.0,-1.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c100_b075_w100_d090,1.0,0.75,1.0,0.9,False,decay_interaction_alpha_block,,True,1.1545215101,0.0,0.0,-1.0,-39.0,3.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c100_b075_w100_d095,1.0,0.75,1.0,0.95,False,decay_interaction_alpha_block,,True,1.1545215101,0.0,0.0,9.0,984.0,-1.0,False,True,False
random-32-32-20,50,22,random-32-32-20-random-22.scen,final_holdout,c100_b075_w100_d100,1.0,0.75,1.0,1.0,False,one_axis_alpha_block,,True,1.1545215101,0.0,0.0,7.0,393.0,2.0,False,True,False
