candidate_id,registry_row_id,candidate_family,theta_cluster,source_model,distance_from_g554_c00051,theta_in_bounds,goal_projection_mode,predicted_regression_risk_vs_g554_c00051,predicted_success_gain_rate_vs_g554_c00051,predicted_quality_delta_vs_g554_c00051,support_coverage,pareto_score,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,selected_for_solver
g556_c072361,g556_c072361,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.145545535359,True,flow_shield,0.0367750646339,0.00795520625959,-0.00858296383512,0.920315089055,0.0362111859709,1.25,1.10667095941,1.25,0.75,0.75,1.09898941348,0.660021343059,0.984134940795,1,0.690311342066,0.65,0.298487472679,0.808684663112,1,10.6284794107,1,0,0,False,False,False,False,False,True
g556_c066643,g556_c066643,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.113741558782,True,flow_shield,0.0367780116671,0.00964581645254,-0.00978263245208,0.70976322071,0.026881787654,1.25,1.14646203879,1.25,0.75,0.75,1.03998854324,0.704917550245,0.981013698459,1,0.66412656012,0.65,0.320621843876,0.842844363758,1,10.6468383196,1,0,0,False,False,False,False,False,True
g556_c034903,g556_c034903,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.114969963079,True,flow_shield,0.036780655096,0.0101594016946,-0.00397826464124,0.711068466795,0.0211413604329,1.25,1.14755254551,1.25,0.75,0.75,1.08395326659,0.665718697216,0.983918371745,1,0.653120333639,0.65,0.314148935295,0.820187704853,1,10.624722858,1,0,0,False,False,False,False,False,True
g556_c051555,g556_c051555,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.117609487187,True,flow_shield,0.0367806808608,0.00739579985659,-0.00295785910638,0.88601669195,0.0288683532735,1.25,1.12492882839,1.25,0.75,0.75,1.06828910759,0.706113288533,0.982086233641,1,0.663821009537,0.65,0.303380718799,0.827857520594,0.974687698937,10.7805628305,1,0,0,False,False,False,False,False,True
g556_c038595,g556_c038595,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.145052548845,True,flow_shield,0.0367823667734,0.00430871068827,-0.0042780957137,0.77485677543,0.0246297510985,1.25,1.10010163787,1.25,0.75,0.75,1.00253226886,0.640175981345,0.98341332246,1,0.668872406383,0.65,0.298604800327,0.824638095252,1,10.7499246184,1,0,0,False,False,False,False,False,True
g556_c024708,g556_c024708,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.14311021067,True,flow_shield,0.0367904448288,0.00758855045835,-0.00526562978311,0.914240357279,0.0325824252327,1.25,1.11398153123,1.25,0.75,0.75,1.02929350857,0.675511900337,0.980335504893,1,0.648827738517,0.65,0.325897006451,0.802448351821,1,10.8216408672,1,0,0,False,False,False,False,False,True
g556_c047158,g556_c047158,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.130286151644,True,flow_shield,0.0367944872669,0.0106560310437,-0.00928172002733,0.855793032621,0.0336741280249,1.25,1.15926171601,1.25,0.75,0.75,1.07804684906,0.662827323391,0.981588105986,1,0.697592529722,0.65,0.302238879025,0.817365552695,0.983576144272,10.7535586395,1,0,0,False,False,False,False,False,True
g556_c003736,g556_c003736,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0985609093214,True,flow_shield,0.0368055164842,0.00720031626455,-0.00236782678151,0.718727443818,0.0199014407303,1.25,1.12271154379,1.25,0.75,0.75,1.03557349323,0.668329791883,0.981038962983,1,0.67132983501,0.65,0.3060138189,0.801883653515,0.981662537012,10.6986769321,1,0,0,False,False,False,False,False,True
g556_c097939,g556_c097939,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0963648049108,True,flow_shield,0.0368057865036,0.00348860604958,-0.00458127847415,0.844474816576,0.0284021260511,1.25,1.11256834922,1.25,0.75,0.75,1.06987494183,0.679821159909,0.982081030257,1,0.657357889926,0.65,0.313361574457,0.800362511829,1,10.8300214821,1,0,0,False,False,False,False,False,True
g556_c066421,g556_c066421,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.137183795459,True,flow_shield,0.0368134468216,0.00695722734201,-0.00416491238423,0.747891856324,0.0231527817897,1.25,1.15549406544,1.25,0.75,0.75,1.09010661563,0.661624766998,0.981667607497,1,0.66222989031,0.65,0.327337747728,0.787329785927,1,10.7710934029,1,0,0,False,False,False,False,False,True
g556_c044047,g556_c044047,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.136614826176,True,flow_shield,0.0368163820346,0.00597016562708,-0.00803713768052,0.731258906223,0.0261918919744,1.25,1.16542892189,1.25,0.75,0.75,1.04194598711,0.66507076666,0.983871451286,1,0.693900225299,0.65,0.292359463063,0.824809652237,1,10.6280984958,1,0,0,False,False,False,False,False,True
g556_c072280,g556_c072280,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.146682636944,True,flow_shield,0.0368227333903,0.00793871796455,-0.00576700096802,0.831587605237,0.0289350145347,1.25,1.16450754965,1.25,0.75,0.75,1.05915308499,0.697063945681,0.979830608608,1,0.661831722505,0.65,0.293743673311,0.777646703726,1,10.7959690762,1,0,0,False,False,False,False,False,True
g556_c040804,g556_c040804,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.104456669141,True,flow_shield,0.0368234763816,0.00191090233303,-0.00647737712033,0.896968159096,0.0329140468843,1.25,1.12637441155,1.25,0.75,0.75,1.08054680531,0.695565397051,0.980707553127,1,0.680178819464,0.65,0.30551711919,0.789480236351,1,10.6215661254,1,0,0,False,False,False,False,False,True
g556_c045799,g556_c045799,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0986733764753,True,flow_shield,0.0368316405543,0.00823916252727,-0.00573083929,0.78946323161,0.0267881805934,1.25,1.13744024085,1.25,0.75,0.75,1.03147600877,0.700942177796,0.984988059286,1,0.66795328114,0.65,0.300168273237,0.792268990484,1,10.7398686005,1,0,0,False,False,False,False,False,True
g556_c074512,g556_c074512,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.130932666188,True,flow_shield,0.0368366601075,0.007477969713,-0.0109383155081,0.94034002898,0.0395369869033,1.25,1.11062064256,1.25,0.75,0.75,1.04878908959,0.665711103489,0.984687515737,1,0.68747327258,0.65,0.302208687915,0.778746511677,1,10.6405552865,1,0,0,False,False,False,False,False,True
g556_c075526,g556_c075526,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0930163634487,True,flow_shield,0.0368371251382,0.00460836599665,-0.00447389415082,0.8228998813,0.0272003256467,1.25,1.14282098721,1.25,0.75,0.75,1.03831566201,0.664973648202,0.98138995133,1,0.660064759806,0.65,0.301526909161,0.810114024449,0.990927699092,10.7392788323,1,0,0,False,False,False,False,False,True
g556_c028261,g556_c028261,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.133799679609,True,flow_shield,0.0368430540523,0.00293950135859,-0.00287979861758,0.756574830276,0.0222870131052,1.25,1.16303328657,1.25,0.75,0.75,1.02833737994,0.661599555824,0.980979236462,1,0.69133650199,0.65,0.294554254079,0.831966554517,1,10.7478231447,1,0,0,False,False,False,False,False,True
g556_c075358,g556_c075358,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0932147243657,True,flow_shield,0.0368459501839,0.007580462955,-0.00868648642851,0.851892294323,0.0328581260527,1.25,1.13810939134,1.25,0.75,0.75,1.01356598075,0.709833827371,0.982159224722,1,0.659207465378,0.65,0.313632459244,0.835881542772,1,10.705036817,1,0,0,False,False,False,False,False,True
g556_c083581,g556_c083581,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.133401109806,True,flow_shield,0.0368543312386,0.00613689538031,-0.0061176246171,0.937299288102,0.0345554234029,1.25,1.16309522639,1.25,0.75,0.75,1.07269310262,0.714671299109,0.981805619583,1,0.659995977512,0.65,0.327102256435,0.825801874261,0.992043133246,10.6676710071,1,0,0,False,False,False,False,False,True
g556_c012076,g556_c012076,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.127865856392,True,flow_shield,0.0368598226186,0.00229965943503,-0.0110274656976,0.923687578937,0.0387819333352,1.25,1.10569582046,1.25,0.75,0.75,1.02849245023,0.6905243153,0.983524188927,1,0.654726178321,0.65,0.322678175707,0.830579791177,0.99340824915,10.7848077157,1,0,0,False,False,False,False,False,True
g556_c034516,g556_c034516,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.146068766791,True,flow_shield,0.036872186283,0.0103273135336,-0.00292342111474,0.727921916234,0.0208834237849,1.25,1.10321321478,1.25,0.75,0.75,1.07601395391,0.713128559987,0.984217533547,1,0.668524894425,0.65,0.332165246846,0.801296945276,1,10.6187799598,1,0,0,False,False,False,False,False,True
g556_c050959,g556_c050959,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.102898920305,True,flow_shield,0.0368746005965,0.00834225741713,-0.00610856148731,0.933583549249,0.0343504386515,1.25,1.14340076797,1.25,0.75,0.75,1.07464360002,0.720885029217,0.984132543202,1,0.671197832407,0.65,0.316478682705,0.805313790725,1,10.6400026521,1,0,0,False,False,False,False,False,True
g556_c005023,g556_c005023,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.130574944287,True,flow_shield,0.036876709852,0.00392294012877,-0.00716195000611,0.729802910591,0.0252137406097,1.25,1.09783094968,1.25,0.75,0.75,1.03707470223,0.6494410198,0.983372430683,1,0.679083533749,0.65,0.304081380697,0.800348235622,1,10.6015644874,1,0,0,False,False,False,False,False,True
g556_c015190,g556_c015190,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0893611719071,True,flow_shield,0.0368786985622,0.00635404289188,-0.0108248807054,0.83772008684,0.0342715357663,1.25,1.12915706258,1.25,0.75,0.75,1.0384668953,0.66493913893,0.984383870848,1,0.666491393026,0.65,0.308620021881,0.804801002888,1,10.8004740587,1,0,0,False,False,False,False,False,True
g556_c008038,g556_c008038,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.129417970741,True,flow_shield,0.0368809739761,0.00813759616412,-0.00293151362848,0.829867860396,0.0259844196602,1.25,1.14645125257,1.25,0.75,0.75,1.02543123016,0.708402797914,0.984811142967,1,0.66200986797,0.65,0.329006537122,0.806549104519,1,10.7844987546,1,0,0,False,False,False,False,False,True
g556_c060451,g556_c060451,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.127492042521,True,flow_shield,0.0368817158543,0.00647300744848,-0.00664798028107,0.940974777076,0.0352558612077,1.25,1.14545364806,1.25,0.75,0.75,1.02933613019,0.695760640216,0.984548493855,1,0.680635073095,0.65,0.314688053677,0.784903384456,0.985992198273,10.7983993849,1,0,0,False,False,False,False,False,True
g556_c099533,g556_c099533,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.148712975873,True,flow_shield,0.036888385297,0.00556381682874,-0.00211005090381,0.721735934792,0.0197526549949,1.25,1.10750037317,1.25,0.75,0.75,1.06760470239,0.698082575125,0.980974249027,1,0.660855494434,0.65,0.333486490482,0.785574649317,1,10.6038362566,1,0,0,False,False,False,False,False,True
g556_c021202,g556_c021202,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.118602139196,True,flow_shield,0.036890478429,0.00780386964289,-0.00793303621588,0.897616157152,0.034368604859,1.25,1.12763426714,1.25,0.75,0.75,1.0810855212,0.674055155332,0.981286316641,1,0.654728450815,0.65,0.30186397615,0.829265963869,0.988659537146,10.7806738481,1,0,0,False,False,False,False,False,True
g556_c062749,g556_c062749,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.135876309359,True,flow_shield,0.0368958983701,0.00922144829037,-0.00661145751466,0.867353997938,0.0315312082265,1.25,1.10508252042,1.25,0.75,0.75,1.01869893536,0.699332613875,0.979957832227,1,0.687990672028,0.65,0.314923638571,0.804157620444,0.985377692117,10.6891242528,1,0,0,False,False,False,False,False,True
g556_c044308,g556_c044308,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.105355426932,True,flow_shield,0.0368967730493,0.00649412209894,-0.00701754921836,0.932282803152,0.0351833028513,1.25,1.12372410825,1.25,0.75,0.75,1.06049387397,0.67035424581,0.983185518343,1,0.653551792345,0.65,0.324375575815,0.840552933758,1,10.65937531,1,0,0,False,False,False,False,False,True
g556_c010780,g556_c010780,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.12265787701,True,flow_shield,0.0368982534023,0.00350855365385,-0.00574448553159,0.775233024301,0.0260570100455,1.25,1.14635668285,1.25,0.75,0.75,1.02671109682,0.655611341914,0.980181765705,1,0.681719097343,0.65,0.318909617013,0.839559345488,1,10.7554316238,1,0,0,False,False,False,False,False,True
g556_c041473,g556_c041473,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.145873962393,True,flow_shield,0.0369016612978,0.00920873951377,-0.0101842037473,0.774903525289,0.0304785493629,1.25,1.1415250836,1.25,0.75,0.75,1.08653865734,0.656662114386,0.98005996212,1,0.660681282956,0.65,0.329803380331,0.842316095968,1,10.7571590687,1,0,0,False,False,False,False,False,True
g556_c084706,g556_c084706,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.125620363136,True,flow_shield,0.0369019524937,0.00409945338564,-0.0101168949293,0.784927245218,0.0309122809434,1.25,1.15873668009,1.25,0.75,0.75,1.03434620141,0.676089064855,0.981147431308,1,0.697312495563,0.65,0.326181469197,0.822463503026,0.993353439315,10.772706712,1,0,0,False,False,False,False,False,True
g556_c014734,g556_c014734,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.13199488201,True,flow_shield,0.0369031193297,0.00931961189097,-0.00789978796665,0.726843919468,0.0257904242752,1.25,1.12021179004,1.25,0.75,0.75,1.04817511143,0.664160633141,0.981114119958,1,0.668778882663,0.65,0.320636756631,0.781136713256,0.979016416701,10.6662754093,1,0,0,False,False,False,False,False,True
g556_c080085,g556_c080085,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.146068481798,True,flow_shield,0.0369094448724,0.0113447241878,-0.0102302200493,0.904240637278,0.0369875294771,1.25,1.12082061071,1.25,0.75,0.75,1.07304487332,0.671801031469,0.981732199903,1,0.698830180509,0.65,0.329057364969,0.803038300052,0.980363864908,10.8077778848,1,0,0,False,False,False,False,False,True
g556_c064009,g556_c064009,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.112457512643,True,flow_shield,0.0369107422705,0.00687700110398,-0.0110687907436,0.807574427277,0.0329921409722,1.25,1.12173617171,1.25,0.75,0.75,1.01386389786,0.64885417656,0.982155833532,1,0.696687723937,0.65,0.315426290663,0.806611373082,1,10.7538211227,1,0,0,False,False,False,False,False,True
g556_c057463,g556_c057463,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.120492088515,True,flow_shield,0.0369130102594,0.00473140620079,-0.00830519523444,0.808808173575,0.0302890987835,1.25,1.11259857475,1.25,0.75,0.75,1.02447641477,0.69614761093,0.983654346537,1,0.679395709313,0.65,0.295263107952,0.787837206905,0.989903102791,10.6956296033,1,0,0,False,False,False,False,False,True
g556_c093355,g556_c093355,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.129683693443,True,flow_shield,0.0369158541013,0.00712959478697,-0.00281692680174,0.771633035101,0.0229406515061,1.25,1.15721081904,1.25,0.75,0.75,1.09188538755,0.671008636347,0.982168372495,1,0.667962978611,0.65,0.323777900408,0.838850175741,0.989618692394,10.661390286,1,0,0,False,False,False,False,False,True
g556_c051778,g556_c051778,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.134921484235,True,flow_shield,0.0369164592704,0.00354609251162,-0.00607055362134,0.842834571496,0.0297540525609,1.25,1.12431068149,1.25,0.75,0.75,1.0883848848,0.673928663837,0.984361165017,1,0.680847708457,0.65,0.307899471643,0.786284045314,0.987663768509,10.6033559861,1,0,0,False,False,False,False,False,True
g556_c006559,g556_c006559,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0988536559463,True,flow_shield,0.0369217006862,0.00355228628588,-0.00442860235667,0.811545915362,0.0265450477817,1.25,1.14973794458,1.25,0.75,0.75,1.03616278971,0.703457810874,0.983749132003,1,0.684133002601,0.65,0.308685415685,0.842096381627,0.997944809291,10.6753414141,1,0,0,False,False,False,False,False,True
g556_c016543,g556_c016543,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.146398597817,True,flow_shield,0.0369218258969,0.00421784366316,-0.00541901413192,0.833978598064,0.0286570310867,1.25,1.12062100756,1.25,0.75,0.75,1.08527846312,0.698145731185,0.980669020893,1,0.646124006628,0.65,0.289485742884,0.788368067812,1,10.7614294839,1,0,0,False,False,False,False,False,True
g556_c017629,g556_c017629,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.12383061851,True,flow_shield,0.0369229374315,0.00761181792354,-0.00335262447212,0.808655674033,0.025323939458,1.25,1.14443631361,1.25,0.75,0.75,1.02142164394,0.661421921357,0.983709401622,1,0.663671408986,0.65,0.328708481616,0.783619707057,1,10.70337444,1,0,0,False,False,False,False,False,True
g556_c096676,g556_c096676,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.113413744761,True,flow_shield,0.0369236845293,0.0117587617472,-0.0114422309183,0.896048911853,0.0377828342463,1.25,1.11837650117,1.25,0.75,0.75,1.06695966982,0.678269533314,0.981471851084,1,0.684158135026,0.65,0.29334389971,0.788037625054,0.991875446874,10.6619768142,1,0,0,False,False,False,False,False,True
g556_c027046,g556_c027046,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.128918580251,True,flow_shield,0.036926393282,0.00652855389403,-0.00981601115095,0.77771651685,0.0302386403525,1.25,1.09722672524,1.25,0.75,0.75,1.0412519407,0.700481629178,0.983027819917,1,0.678854412437,0.65,0.293429415853,0.776783955065,1,10.7908492436,1,0,0,False,False,False,False,False,True
g556_c079153,g556_c079153,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.110405898798,True,flow_shield,0.0369285506171,0.00982887320637,-0.00733395680808,0.799064952805,0.0288229291398,1.25,1.14754543866,1.25,0.75,0.75,1.0746852579,0.662304565584,0.980700886397,1,0.692103963688,0.65,0.307159254264,0.841320190206,1,10.7408275477,1,0,0,False,False,False,False,False,True
g556_c093877,g556_c093877,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0785309419169,True,flow_shield,0.0369290811645,0.00261718218869,-0.00793654015785,0.891164926505,0.0340302459009,1.25,1.12034035153,1.25,0.75,0.75,1.04320271484,0.692589359104,0.983569472292,1,0.668583571749,0.65,0.297458039367,0.831516069618,1,10.6885054946,1,0,0,False,False,False,False,False,True
g556_c093814,g556_c093814,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0866172151523,True,flow_shield,0.0369356846937,0.0107960246344,-0.00498627011618,0.851060546818,0.0290714551103,1.25,1.12947934598,1.25,0.75,0.75,1.04783313345,0.663178744211,0.982022116184,1,0.684094617716,0.65,0.319365015646,0.845099053869,1,10.7621834936,1,0,0,False,False,False,False,False,True
g556_c079093,g556_c079093,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.137553883329,True,flow_shield,0.0369508324259,0.0109293184957,-0.0080041105997,0.828804113588,0.0309689000661,1.25,1.11420673805,1.25,0.75,0.75,1.0103520319,0.657433940821,0.983723127231,1,0.658541458376,0.65,0.318942846513,0.828809150239,1,10.793697951,1,0,0,False,False,False,False,False,True
g556_c060130,g556_c060130,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.124589440235,True,flow_shield,0.0369510956674,0.00950105146424,-0.00351477751366,0.770535288394,0.0235659940997,1.25,1.1259245004,1.25,0.75,0.75,1.03351326441,0.653531102529,0.9829332527,1,0.69448677154,0.65,0.301076764911,0.834856085848,1,10.6130733649,1,0,0,False,False,False,False,False,True
g556_c021904,g556_c021904,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.101446470649,True,flow_shield,0.036951328644,0.0103507177504,-0.00569560008823,0.919432841701,0.0331915778513,1.25,1.12660014212,1.25,0.75,0.75,1.02046061557,0.670798796351,0.984340862227,1,0.661304708586,0.65,0.32134056372,0.818779307828,1,10.7651014648,1,0,0,False,False,False,False,False,True
g556_c017575,g556_c017575,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.108372859892,True,flow_shield,0.0369531324425,0.00787556615679,-0.00969562885808,0.774397276808,0.0299389264772,1.25,1.14605144314,1.25,0.75,0.75,1.07430513279,0.672276170044,0.984287314638,1,0.682640267079,0.65,0.321397983548,0.831758084517,0.993044003368,10.7667947198,1,0,0,False,False,False,False,False,True
g556_c094858,g556_c094858,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.122876113867,True,flow_shield,0.0369532859894,0.00837243389845,-0.00735493598771,0.805277934166,0.0291421897013,1.25,1.14175004667,1.25,0.75,0.75,1.03361970109,0.682613820281,0.984635161345,1,0.695053119841,0.65,0.327390309571,0.795090650769,0.995885592968,10.7857311129,1,0,0,False,False,False,False,False,True
g556_c076444,g556_c076444,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.11544751366,True,flow_shield,0.0369736438795,0.00529538133985,-0.00480265951202,0.743112620662,0.0234714686054,1.25,1.15743598711,1.25,0.75,0.75,1.046815979,0.663566980547,0.980950320649,1,0.698617019149,0.65,0.305738518526,0.822688558601,0.996497343633,10.7845492365,1,0,0,False,False,False,False,False,True
g556_c075394,g556_c075394,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.108692994931,True,flow_shield,0.0369740068598,0.0103173044592,-0.0112800736967,0.906797879606,0.0381329642472,1.25,1.15160172337,1.25,0.75,0.75,1.04559065218,0.662549075475,0.981415142055,1,0.703723011831,0.65,0.301005873924,0.798321149203,1,10.6951313027,1,0,0,False,False,False,False,False,True
g556_c052930,g556_c052930,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.136420195746,True,flow_shield,0.0369796579623,0.00821561250866,-0.0107506234331,0.901750644748,0.0373483266894,1.25,1.14533389467,1.25,0.75,0.75,1.02989358777,0.65644763378,0.984235663993,1,0.696318473045,0.65,0.303828164657,0.820561181233,0.99231339756,10.8159546323,1,0,0,False,False,False,False,False,True
g556_c065068,g556_c065068,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.087519404945,True,flow_shield,0.0369827892022,0.0108961688107,-0.00641005926731,0.824135377594,0.0291254335459,1.25,1.12195275294,1.25,0.75,0.75,1.02924804296,0.679730369556,0.984022193433,1,0.688646466561,0.65,0.315041572617,0.8103136551,0.996497191758,10.6598362606,1,0,0,False,False,False,False,False,True
g556_c052180,g556_c052180,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.12696966159,True,flow_shield,0.0369846666958,0.00553487550712,-0.00412147500808,0.871869734391,0.0292226283797,1.25,1.14223238897,1.25,0.75,0.75,1.02200663093,0.679399986173,0.981575323774,1,0.66810994817,0.65,0.324747431499,0.790781323072,0.983230933432,10.7923140532,1,0,0,False,False,False,False,False,True
g556_c025120,g556_c025120,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.115980948067,True,flow_shield,0.0369853123258,0.00595296102471,-0.0120794373737,0.706661730015,0.0289198677115,1.25,1.13944602233,1.25,0.75,0.75,1.04657759372,0.681991210899,0.980205502483,1,0.693018218945,0.65,0.317940717519,0.845664355923,1,10.6052670403,1,0,0,False,False,False,False,False,True
g556_c068941,g556_c068941,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.142275911169,True,flow_shield,0.0369902698685,0.00748422164314,-0.00414680604559,0.918531844404,0.0315782633316,1.25,1.17081088324,1.25,0.75,0.75,1.04037422733,0.700532962774,0.979519229342,1,0.657091076727,0.65,0.307967792238,0.796245125431,0.986595401964,10.7496035193,1,0,0,False,False,False,False,False,True
g556_c028315,g556_c028315,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.148432906696,True,flow_shield,0.0369925323814,0.0099379029695,-0.00416477494969,0.715640453079,0.0214505314129,1.25,1.16906115349,1.25,0.75,0.75,1.01908777469,0.703614767278,0.985351019847,1,0.685504789486,0.65,0.291522314375,0.801691684091,1,10.754704344,1,0,0,False,False,False,False,False,True
g556_c023133,g556_c023133,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.141534243404,True,flow_shield,0.0369929892622,0.00879902410172,-0.00934425546321,0.832124603626,0.0324539910134,1.25,1.10771417503,1.25,0.75,0.75,1.01421453981,0.73128418802,0.981859668321,1,0.667777001669,0.65,0.319686909881,0.80858210342,1,10.8297565389,1,0,0,False,False,False,False,False,True
g556_c052621,g556_c052621,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.100445561169,True,flow_shield,0.0369934142708,0.00764727543192,-0.00950620139388,0.745391113827,0.0282790499498,1.25,1.16155206852,1.25,0.75,0.75,1.03653582734,0.693318356917,0.983460559118,1,0.666838814484,0.65,0.318466890341,0.798854495728,1,10.6349758152,1,0,0,False,False,False,False,False,True
g556_c015928,g556_c015928,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0892989596054,True,flow_shield,0.0369953899642,0.00750406598305,-0.0107507075654,0.825989372032,0.0335524811848,1.25,1.13714791048,1.25,0.75,0.75,1.02611409486,0.699412323011,0.984513042961,1,0.680519310942,0.65,0.317401527537,0.838951762936,1,10.7292788723,1,0,0,False,False,False,False,False,True
g556_c083509,g556_c083509,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0933437949707,True,flow_shield,0.0370003624993,0.00666585363494,-0.00916845776962,0.938959283122,0.0376162406761,1.25,1.12010328661,1.25,0.75,0.75,1.06167963316,0.663848454702,0.984697105909,1,0.68525984422,0.65,0.304743481511,0.803033886315,1,10.6716464752,1,0,0,False,False,False,False,False,True
g556_c080377,g556_c080377,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.128624194117,True,flow_shield,0.0370014333939,0.00491631352907,-0.00409456147635,0.92084983745,0.0316363366519,1.25,1.16451702525,1.25,0.75,0.75,1.03606751375,0.661934497944,0.983190854677,1,0.67239681531,0.65,0.294067821538,0.828811408982,0.990378149491,10.6460232821,1,0,0,False,False,False,False,False,True
