candidate_id,theta_family,candidate_rows,paired_rows,success_regression_count_vs_static_flow,success_gain_count_vs_static_flow,success_rate_delta_vs_static_flow,both_success_quality_pairs_vs_static_flow,both_success_quality_delta_mean_vs_static_flow,both_success_quality_delta_median_vs_static_flow,better_count_vs_static_flow,worse_count_vs_static_flow,support_strata,support_seed_blocks,fingerprint_match_rate,candidate_recognized_all,cost_finite_all,theta_in_bounds_all,global_fixed_support_gate_passed,stage1_validation_ready,not_ready_reason,source_rounds,distance_from_current_static_flow,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g549_theta_549000068,g546_g548_safe_no_gain_neighborhood,28,28,0,2,0.0714285714286,20,-0.0155149255794,-0.023475010067,16,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.91376949913,1.25,1.25,1.25,0.75,0.75,1,0.724525250949,0.95,1,0.902063295873,1,0.35,0.75,0.572840554319,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001991,static_flow_local_perturbation_fulltheta,28,28,0,0,0,20,-0.015340260109,-0.00723209774,14,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.3307506985,1.25,1.25,1.25,0.75,0.75,1,0.769043661913,0.95,1,0.874867850264,0.885575428849,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000040,negative_control,28,28,0,0,0,22,-0.0152490578505,-0.00848896434,16,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.5249020502,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.06159087682,0.728208043584,0.35,0.75,1,8.28864342271,0,0,1,False,False,False,False,False
repair5g549_theta_549000008,g546_g548_safe_no_gain_neighborhood,28,28,0,0,0,22,-0.0150810959907,-0.01568627451,18,2,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.03991535684,1.25,1.25,1.25,0.75,0.75,1,0.695458009084,0.95,1,0.972872204256,1,0.35,0.75,0.407684134632,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000031,static_flow_local_perturbation_fulltheta,28,28,0,0,0,22,-0.0149934230754,-0.01358234295,18,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.84779526441,1.25,1.25,1.25,0.75,0.75,1,1.22716074568,0.95,1,0.801066797866,1.0007001986,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001993,alpha_flow_wait_progress_sweep,28,28,0,0,0,20,-0.014625933696,-0.02026762849,14,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.627489745021,1.25,1.25,1.25,0.75,0.75,1,0.423456653087,0.95,1,1,0.433086633827,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000048,g546_g548_safe_no_gain_neighborhood,28,28,0,2,0.0714285714286,20,-0.0144798182953,-0.010139588195,16,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.06810560712,1.25,1.25,1.25,0.75,0.75,1,0.501271697457,0.95,1,0.823731302537,1,0.35,0.75,0.381885336229,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001960,negative_control,28,28,0,0,0,20,-0.014254094067,-0.01976969547,14,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,3.1436998126,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.29882140236,1.21545956908,0.35,0.75,1,8.06171187658,0,0,1,False,False,False,False,False
repair5g549_theta_549001987,g543_true_near_signal_neighborhood,28,28,0,0,0,20,-0.013892868637,-0.01221780457,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.26813999705,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.108011983976,0.653970592059,0.729789040422,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000012,lambda_flow_lambda_cong_sweep,28,28,0,0,0,22,-0.0138470340536,-0.01056910569,16,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.969931660137,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.843708312583,0.0204599590801,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000035,goal_projection_mode_ablation,28,28,0,0,0,22,-0.0137115672436,-0.01764705882,18,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.73500013,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.652500195,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549001709,surrogate_guided_theta_if_model_exists,28,28,0,2,0.0714285714286,16,-0.0136019227206,-0.0139115914625,14,2,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.60673756652,1.25,1.10911043178,1.25,0.75,0.75,1,1,0.95,1,0.76265497469,0.685021329957,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001731,static_flow_local_perturbation_fulltheta,28,28,0,0,0,14,-0.0131063870029,-0.01348547718,10,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.55752108496,1.25,1.25,1.25,0.75,0.75,1,1.25,0.95,1,0.938116723767,0.743456713087,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001256,alpha_cong_commit_nonprogress_sweep,28,28,0,0,0,20,-0.013055285056,-0.010764559205,16,4,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.98451243098,1.25,1.74838625323,1.25,0.75,0.75,1,1,0.95,1,0.880863238274,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000032,lambda_flow_lambda_cong_sweep,28,28,0,0,0,22,-0.0129330901215,-0.01712654615,18,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.40895278209,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.909718180564,0.778006443987,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001338,g546_g548_safe_no_gain_neighborhood,28,28,0,0,0,18,-0.0126784965611,-0.01592039801,12,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.6883674966,1.25,1.25,1.25,0.75,0.75,1,0.363494573011,0.95,1,0.934927230146,1,0.35,0.75,0.500625698749,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001259,surrogate_guided_theta_if_model_exists,28,28,0,0,0,20,-0.012635625726,-0.017925503965,16,4,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.21180339639,1.25,0.700407449185,1.25,0.75,0.75,1,1,0.95,1,0.9057498885,1.31681886636,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001270,negative_control,28,28,0,0,0,20,-0.01252939186,-0.01259021299,14,6,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.65144179712,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.674650650699,1.32142985714,0.35,0.75,1,10.4194431611,0,0,1,False,False,False,False,False
repair5g549_theta_549001995,goal_projection_mode_ablation,28,28,0,0,0,20,-0.012357666631,-0.02302744002,14,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.8557018886,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.833552832894,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000089,surrogate_guided_theta_if_model_exists,28,28,0,0,0,18,-0.012176363921,-0.01717305152,12,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.46126145747,1.25,1.41246802506,1.25,0.75,0.75,1,1,0.95,1,0.828720442559,0.540011219978,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001973,alpha_flow_wait_progress_sweep,28,28,0,0,0,20,-0.011958000446,0.00480260343,8,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.894598210804,1.25,1.25,1.25,0.75,0.75,1,0.791837166326,0.95,1,1,0.391692716615,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001518,g546_g548_safe_no_gain_neighborhood,28,28,0,2,0.0714285714286,16,-0.0117167469604,-0.0121532878665,12,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.81164134005,1.25,1.25,1.25,0.75,0.75,1,0.523417053166,0.95,1,0.7742001016,1,0.35,0.75,0.624669150662,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001929,surrogate_guided_theta_if_model_exists,28,28,0,0,0,20,-0.011579955444,-0.009989704875,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.79276663447,1.25,1.4850519299,1.25,0.75,0.75,1,1,0.95,1,1.13457503085,1.00522508955,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001323,alpha_flow_wait_progress_sweep,28,28,0,0,0,18,-0.0114044820256,-0.00581878637,12,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.25302549395,1.25,1.25,1.25,0.75,0.75,1,0.675781148438,0.95,1,1,1.0686008628,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001966,alpha_cong_commit_nonprogress_sweep,28,28,0,0,0,20,-0.011261854887,0.0044373872,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.08979062042,1.25,0.557048635903,1.25,0.75,0.75,1,1,0.95,1,0.931237137526,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000029,surrogate_guided_theta_if_model_exists,28,28,0,0,0,22,-0.0112614974919,-0.01334519573,16,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.24589500821,1.25,0.986681776636,1.25,0.75,0.75,1,1,0.95,1,0.877114745771,0.168532762934,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001331,static_flow_local_perturbation_fulltheta,28,28,0,0,0,18,-0.0111840970333,-0.01393034826,14,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.44510802978,1.25,1.25,1.25,0.75,0.75,1,1.08318923362,0.95,1,0.889912820174,0.702704194592,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001681,static_flow_local_perturbation_fulltheta,28,28,0,0,0,18,-0.0111032222891,-0.00193050193,10,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.55504820991,1.25,1.25,1.25,0.75,0.75,1,1.17979204042,0.95,1,1.03022613955,0.871482657035,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001591,static_flow_local_perturbation_fulltheta,28,28,0,0,0,12,-0.01088187177,-0.005643787175,10,2,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.51759280482,1.25,1.25,1.25,0.75,0.75,1,1.08797662405,0.95,1,0.820990358019,0.702302795394,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001325,goal_projection_mode_ablation,28,28,0,0,0,18,-0.0108798884256,0.00340136055,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.92719674561,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.94079511841,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549001071,static_flow_local_perturbation_fulltheta,28,28,0,1,0.0357142857143,21,-0.0104832250452,-0.00473036897,11,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.46390407219,1.25,1.25,1.25,0.75,0.75,1,0.920521158958,0.95,1,0.993172613655,1.08098963802,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001997,g543_true_near_signal_neighborhood,28,28,0,0,0,20,-0.010339723369,-0.01581035223,16,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.61452029596,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.518251963496,0.699793000414,0.710277829444,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002028,g546_g548_safe_no_gain_neighborhood,28,28,0,0,0,22,-0.0101747760536,-0.01228389445,16,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.80980964371,1.25,1.25,1.25,0.75,0.75,1,0.877926344147,0.95,1,0.938718672563,1,0.35,0.75,0.715359569281,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001299,surrogate_guided_theta_if_model_exists,28,28,0,0,0,20,-0.010064843377,-0.011297705105,14,4,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.82315581369,1.25,0.982060335879,1.25,0.75,0.75,1,1,0.95,1,0.887445925108,1.04437501125,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000057,g543_true_near_signal_neighborhood,28,28,0,0,0,20,-0.0097354766793,-0.009980735685,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.53752794161,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.637876524247,0.55788978422,0.815518368963,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001333,alpha_flow_wait_progress_sweep,28,28,0,0,0,18,-0.00971494953222,-0.00552721088,10,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.01573996852,1.25,1.25,1.25,0.75,0.75,1,0.755745988508,0.95,1,1,0.61671476657,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001980,negative_control,28,28,0,0,0,20,-0.009698835091,-0.0103328855,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.21089367821,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.662146675707,0.428361643277,0.35,0.75,1,9.85013629973,0,0,1,False,False,False,False,False
repair5g549_theta_549000013,alpha_flow_wait_progress_sweep,28,28,0,0,0,22,-0.00965212768164,-0.01138211382,12,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.22347455305,1.25,1.25,1.25,0.75,0.75,1,1.10377529245,0.95,1,1,0.510681478637,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001051,static_flow_local_perturbation_fulltheta,28,28,0,3,0.107142857143,21,-0.00949369465143,-0.00964066608,13,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.70033339933,1.25,1.25,1.25,0.75,0.75,1,1.25,0.95,1,0.887464225072,0.881696436607,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001562,lambda_flow_lambda_cong_sweep,28,28,0,0,0,14,-0.00945397447143,-0.00509337861,10,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.61345837308,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.820896358207,0.951532096936,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001967,g543_true_near_signal_neighborhood,28,28,0,0,0,20,-0.009132023732,0.02717504533,6,14,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.4178977892,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.125389549221,0.20639498721,1.193498113,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001999,surrogate_guided_theta_if_model_exists,28,28,0,0,0,20,-0.00908552021,-0.003522486005,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.12337237325,1.25,0.716710416579,1.25,0.75,0.75,1,1,0.95,1,0.932135435729,1.24331421337,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001265,goal_projection_mode_ablation,28,28,0,0,0,20,-0.009068809893,-0.018133122835,16,4,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.80357699285,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.755365489269,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549001057,g543_true_near_signal_neighborhood,28,28,0,3,0.107142857143,21,-0.00903837881048,0.00514740291,9,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.66144229378,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.885186429627,0.215096469807,0.878360743279,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001290,negative_control,28,28,0,0,0,20,-0.009010855705,-0.015288011485,14,6,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.54996500007,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.686646626707,0.357287285425,0.35,0.75,1,8.20631958736,0,0,1,False,False,False,False,False
repair5g549_theta_549002011,static_flow_local_perturbation_fulltheta,28,28,0,0,0,20,-0.008914743601,-0.01169658367,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.6842999514,1.25,1.25,1.25,0.75,0.75,1,1.18555802888,0.95,1,0.85356009288,0.884120431759,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001726,alpha_cong_commit_nonprogress_sweep,28,28,0,2,0.0714285714286,14,-0.00849799809571,-0.00731182796,12,0,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.80553918892,1.25,1.13228998542,1.25,0.75,0.75,1,1,0.95,1,0.755295489409,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000090,negative_control,28,28,0,2,0.0714285714286,18,-0.00842416136156,0.00266903915,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.82521844956,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.00217299565,1.32930334139,0.35,0.75,1,8.45262709475,0,0,1,False,False,False,False,False
repair5g549_theta_549001729,surrogate_guided_theta_if_model_exists,28,28,0,2,0.0714285714286,14,-0.00825742937143,-0.01419354839,10,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.83160363679,1.25,0.973077553845,1.25,0.75,0.75,1,1,0.95,1,0.905594688811,1.07349055302,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000098,g546_g548_safe_no_gain_neighborhood,28,28,0,0,0,18,-0.00789854712344,-0.01334519573,10,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.04849029635,1.25,1.25,1.25,0.75,0.75,1,0.226511246978,0.95,1,0.791716916566,1,0.35,0.75,0.255751338497,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001971,static_flow_local_perturbation_fulltheta,28,28,0,0,0,20,-0.007877893395,-0.00491393436,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.42684222632,1.25,1.25,1.25,0.75,0.75,1,0.954205691589,0.95,1,0.960034679931,0.935268529463,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001978,g546_g548_safe_no_gain_neighborhood,28,28,0,0,0,20,-0.0078585543,-0.001352707145,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.83712826575,1.25,1.25,1.25,0.75,0.75,1,0.575543148914,0.95,1,1.17204155592,1,0.35,0.75,0.596510856978,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000075,goal_projection_mode_ablation,28,28,0,2,0.0714285714286,20,-0.0077340065181,-0.00481708257,14,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.78197703605,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.722965554069,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549001996,alpha_cong_commit_nonprogress_sweep,28,28,0,0,0,20,-0.007572148139,-0.011019996005,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.65300249399,1.25,1.0833500833,1.25,0.75,0.75,1,1,0.95,1,0.946984106032,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000108,g546_g548_safe_no_gain_neighborhood,28,28,0,0,0,18,-0.00743400300111,-0.01851851852,14,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.04176052648,1.25,1.25,1.25,0.75,0.75,1,0.281910636179,0.95,1,0.759365831268,1,0.35,0.75,0.318301613397,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002015,goal_projection_mode_ablation,28,28,0,0,0,20,-0.006860341591,-0.000525585445,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.72084215832,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.631263237474,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549001277,g543_true_near_signal_neighborhood,28,28,0,0,0,20,-0.006718325848,-0.010412583365,12,8,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.54401172864,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.710773978452,0.251912396175,0.934441131118,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001933,alpha_flow_wait_progress_sweep,28,28,0,0,0,20,-0.006693398664,-0.002688172045,10,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.913078173844,1.25,1.25,1.25,0.75,0.75,1,0.441569116862,0.95,1,1,0.839734320531,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000065,goal_projection_mode_ablation,28,28,0,2,0.0714285714286,20,-0.0064209015646,0.001814570805,8,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.71071717857,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.616075767848,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549001983,alpha_flow_wait_progress_sweep,28,28,0,0,0,20,-0.006327155246,-0.012140632575,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.52001495997,1.25,1.25,1.25,0.75,0.75,1,0.135603478793,0.95,1,1,0.617298265403,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001077,g543_true_near_signal_neighborhood,28,28,0,0,0,21,-0.0063215735519,-0.00438212095,13,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.24799441234,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.363119473761,0.463562472875,0.670047909904,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001683,alpha_flow_wait_progress_sweep,28,28,0,0,0,18,-0.00605861552278,-0.013034410845,10,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.75961048078,1.25,1.25,1.25,0.75,0.75,1,1.16770891458,0.95,1,1,1.23816502367,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001975,goal_projection_mode_ablation,28,28,0,0,0,20,-0.005899062016,-0.000950269245,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.1533502933,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.530025439949,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001964,edge_cost_clamp_sweep,28,28,0,0,0,20,-0.005899062016,-0.000950269245,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.40107929785,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.480656038688,10.0321839356,1,0,0,False,False,False,False,False
repair5g549_theta_549001974,edge_cost_clamp_sweep,28,28,0,0,0,20,-0.005899062016,-0.000950269245,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.81538546923,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.413261923476,8.73439453121,1,0,0,False,False,False,False,False
repair5g549_theta_549001945,goal_projection_mode_ablation,28,28,0,0,0,20,-0.005688828805,0.00010089681,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.19462421075,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.591936316127,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001954,edge_cost_clamp_sweep,28,28,0,0,0,20,-0.005688828805,0.00010089681,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.5051440897,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.357845284309,10.2709154582,1,0,0,False,False,False,False,False
repair5g549_theta_549001944,edge_cost_clamp_sweep,28,28,0,0,0,20,-0.005688828805,0.00010089681,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.74637860724,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.308607882784,9.56857686285,1,0,0,False,False,False,False,False
repair5g549_theta_549001334,edge_cost_clamp_sweep,28,28,0,0,0,18,-0.00559148373111,-0.00193423597,10,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.49811010379,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.29102491795,10.6554266891,1,0,0,False,False,False,False,False
repair5g549_theta_549001324,edge_cost_clamp_sweep,28,28,0,0,0,18,-0.00559148373111,-0.00193423597,10,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.82045345909,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.451455597089,8.51042297915,1,0,0,False,False,False,False,False
repair5g549_theta_549001703,alpha_flow_wait_progress_sweep,28,28,0,0,0,16,-0.00545823793662,0,6,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.940480119037,1.25,1.25,1.25,0.75,0.75,1,0.171393407213,0.95,1,1,1.2050480899,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002003,alpha_flow_wait_progress_sweep,28,28,0,0,0,20,-0.005354923521,-0.0093614202,14,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.483751032499,1.25,1.25,1.25,0.75,0.75,1,0.279340691319,0.95,1,1,0.390417719165,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000080,negative_control,28,28,0,2,0.0714285714286,20,-0.0053384602608,-0.007364618005,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.18520572959,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.05565888868,0.662320675359,0.35,0.75,1,9.448001104,0,0,1,False,False,False,False,False
repair5g549_theta_549001303,alpha_flow_wait_progress_sweep,28,28,0,0,0,20,-0.005160165535,-0.007394613165,16,4,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.711180577639,1.25,1.25,1.25,0.75,0.75,1,0.154308441383,0.95,1,1,0.881600736799,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000023,alpha_flow_wait_progress_sweep,28,28,0,0,0,22,-0.00507340183145,-0.01668806162,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.5017509965,1.25,1.25,1.25,0.75,0.75,1,0.996578006844,0.95,1,1,1.05673288653,0.35,0.75,1,11,1,0,0,False,False,False,False,False
