dataset_row_id,c0_source,f0_source,wait_pressure_source,f0_nonzero_rate,c0_nonzero_rate,path_found_rate,flow_mass_preservation_ratio,head_on_pressure,vertex_wait_pressure_max,vertex_wait_pressure_mean,c0_and_f0_identical,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g562_real_graph_000232,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.14102564102564102,0.14102564102564102,1.0,1.0,0.0,1.0,0.15712140500545502,False,False,False,False,False,False
g562_real_graph_000233,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.23704013377926422,0.23704013377926422,0.9375,1.0,0.003393665188923478,1.0,0.11297886073589325,False,False,False,False,False,False
g562_real_graph_000234,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.253125,0.253125,1.0,1.0,0.006473214831203222,1.0,0.2014167755842209,False,False,False,False,False,False
g562_real_graph_000235,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2916666666666667,0.2916666666666667,1.0,1.0,0.03333333507180214,1.0,0.18594183027744293,False,False,False,False,False,False
g562_real_graph_000236,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.20955882352941177,0.20955882352941177,0.9791666666666666,1.0,0.0056781042367219925,1.0,0.06209354102611542,False,False,False,False,False,False
g562_real_graph_000237,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.27001633986928103,0.27001633986928103,0.9791666666666666,1.0,0.008033769205212593,1.0,0.15455929934978485,False,False,False,False,False,False
g562_real_graph_000238,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2750809061488673,0.2750809061488673,1.0,1.0,0.008000719361007214,1.0,0.2382236123085022,False,False,False,False,False,False
g562_real_graph_000239,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3572761194029851,0.3572761194029851,1.0,1.0,0.017378387972712517,1.0,0.11665783077478409,False,False,False,False,False,False
g562_real_graph_000240,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.27074688796680496,0.27074688796680496,1.0,1.0,0.003608154598623514,1.0,0.15568020939826965,False,False,False,False,False,False
g562_real_graph_000241,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.22,0.22,1.0,1.0,0.008124999701976776,1.0,0.22548477351665497,False,False,False,False,False,False
g562_real_graph_000242,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.27444556451612906,0.27444556451612906,1.0,1.0,0.018245968967676163,1.0,0.2309027910232544,False,False,False,False,False,False
g562_real_graph_000243,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2740594925634296,0.2740594925634296,1.0,1.0,0.005890930537134409,1.0,0.07885724306106567,False,False,False,False,False,False
g562_real_graph_000244,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.4223856209150327,0.4223856209150327,0.9895833333333334,1.0,0.03366013243794441,1.0,0.20592421293258667,False,False,False,False,False,False
g562_real_graph_000245,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.35774253731343286,0.35774253731343286,1.0,1.0,0.021417910233139992,1.0,0.12986110150814056,False,False,False,False,False,False
g562_real_graph_000246,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.38028169014084506,0.38028169014084506,1.0,1.0,0.01664532721042633,1.0,0.228291317820549,False,False,False,False,False,False
g562_real_graph_000247,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.1590909090909091,0.1590909090909091,1.0,1.0,0.00720279710367322,1.0,0.10790358483791351,False,False,False,False,False,False
g562_real_graph_000248,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.4195261437908497,0.4195261437908497,1.0,1.0,0.04391339793801308,1.0,0.16504286229610443,False,False,False,False,False,False
g562_real_graph_000249,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.36244725738396627,0.36244725738396627,1.0,1.0,0.004265024792402983,1.0,0.14601393043994904,False,False,False,False,False,False
g562_real_graph_000250,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.6619718309859155,0.6619718309859155,1.0,1.0,0.13802817463874817,1.0,0.32277530431747437,False,False,False,False,False,False
g562_real_graph_000251,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2505186721991701,0.2505186721991701,1.0,1.0,0.0029638411942869425,1.0,0.1555585116147995,False,False,False,False,False,False
g562_real_graph_000252,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.21487179487179486,0.21487179487179486,1.0,1.0,0.016410255804657936,1.0,0.15799133479595184,False,False,False,False,False,False
g562_real_graph_000253,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.17894190871369295,0.17894190871369295,1.0,1.0,0.003507212270051241,1.0,0.07407407462596893,False,False,False,False,False,False
g562_real_graph_000254,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.1637781629116118,0.1637781629116118,1.0,1.0,0.011785095557570457,1.0,0.12959183752536774,False,False,False,False,False,False
g562_real_graph_000255,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3240506329113924,0.3240506329113924,1.0,1.0,0.006085686385631561,1.0,0.09465835988521576,False,False,False,False,False,False
g562_real_graph_000256,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.21666666666666667,0.21666666666666667,1.0,1.0,0.0031250000465661287,1.0,0.23739613592624664,False,False,False,False,False,False
g562_real_graph_000257,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.6788052373158756,0.6788052373158756,1.0,1.0,0.08936169743537903,1.0,0.216765895485878,False,False,False,False,False,False
g562_real_graph_000258,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.29844961240310075,0.29844961240310075,0.8671875,1.0,0.002775385044515133,1.0,0.1335182934999466,False,False,False,False,False,False
g562_real_graph_000259,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.39436619718309857,0.39436619718309857,1.0,1.0,0.011599007062613964,1.0,0.3202614486217499,False,False,False,False,False,False
g562_real_graph_000260,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.17906574394463667,0.17906574394463667,1.0,1.0,0.003892733482643962,1.0,0.19932755827903748,False,False,False,False,False,False
g562_real_graph_000261,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.15944055944055943,0.15944055944055943,0.96875,1.0,0.00552447559311986,1.0,0.08213752508163452,False,False,False,False,False,False
g562_real_graph_000262,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.36653543307086617,0.36653543307086617,1.0,1.0,0.0027861902490258217,1.0,0.14147961139678955,False,False,False,False,False,False
g562_real_graph_000263,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2633779264214047,0.2633779264214047,0.953125,1.0,0.005068980157375336,1.0,0.11911402642726898,False,False,False,False,False,False
g562_real_graph_000264,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.434640522875817,0.434640522875817,1.0,1.0,0.04452614486217499,1.0,0.18586550652980804,False,False,False,False,False,False
g562_real_graph_000265,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.30416666666666664,0.30416666666666664,1.0,1.0,0.01875000074505806,1.0,0.34765625,False,False,False,False,False,False
g562_real_graph_000266,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.33115671641791045,0.33115671641791045,1.0,1.0,0.010436100885272026,1.0,0.19957385957241058,False,False,False,False,False,False
g562_real_graph_000267,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.38392857142857145,0.38392857142857145,1.0,1.0,0.0446428582072258,1.0,0.3984375,False,False,False,False,False,False
g562_real_graph_000268,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.16564102564102565,0.16564102564102565,1.0,1.0,0.0006311637116596103,1.0,0.13270962238311768,False,False,False,False,False,False
g562_real_graph_000269,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2282051282051282,0.2282051282051282,1.0,1.0,0.02608058601617813,1.0,0.143768772482872,False,False,False,False,False,False
g562_real_graph_000270,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.5183823529411765,0.5183823529411765,1.0,1.0,0.049690403044223785,1.0,0.20918859541416168,False,False,False,False,False,False
g562_real_graph_000271,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2545454545454545,0.2545454545454545,1.0,1.0,0.0053429026156663895,1.0,0.16765160858631134,False,False,False,False,False,False
g562_real_graph_000272,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.6329113924050633,0.6329113924050633,1.0,1.0,0.04514767974615097,1.0,0.16447827219963074,False,False,False,False,False,False
g562_real_graph_000273,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3244336569579288,0.3244336569579288,1.0,1.0,0.03559870645403862,1.0,0.18575920164585114,False,False,False,False,False,False
g562_real_graph_000274,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.6082089552238806,0.6082089552238806,1.0,1.0,0.0892723873257637,1.0,0.2332589328289032,False,False,False,False,False,False
g562_real_graph_000275,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.14256410256410257,0.14256410256410257,1.0,1.0,0.004717949312180281,1.0,0.11457611620426178,False,False,False,False,False,False
g562_real_graph_000276,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.16820857863751051,0.16820857863751051,1.0,1.0,0.0014233033871278167,1.0,0.1026868149638176,False,False,False,False,False,False
g562_real_graph_000277,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.34375,0.34375,1.0,1.0,0.015625,1.0,0.3776041567325592,False,False,False,False,False,False
g562_real_graph_000278,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3732394366197183,0.3732394366197183,1.0,1.0,0.01739850826561451,1.0,0.2914438545703888,False,False,False,False,False,False
g562_real_graph_000279,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.12608318890814557,0.12608318890814557,1.0,1.0,0.0019806884229183197,1.0,0.08274872601032257,False,False,False,False,False,False
g562_real_graph_000280,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.365,0.365,1.0,1.0,0.04633333161473274,1.0,0.220221608877182,False,False,False,False,False,False
g562_real_graph_000281,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2475,0.2475,1.0,1.0,0.022083332762122154,1.0,0.17649386823177338,False,False,False,False,False,False
g562_real_graph_000282,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.1458041958041958,0.1458041958041958,0.96875,1.0,0.00365190370939672,1.0,0.10809043049812317,False,False,False,False,False,False
g562_real_graph_000283,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.17672790901137359,0.17672790901137359,1.0,1.0,0.0046925959177315235,1.0,0.05855611711740494,False,False,False,False,False,False
g562_real_graph_000284,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.23787625418060201,0.23787625418060201,0.953125,1.0,0.005016722250729799,1.0,0.11473885923624039,False,False,False,False,False,False
g562_real_graph_000285,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.6712598425196851,0.6712598425196851,1.0,1.0,0.06373578310012817,1.0,0.2172684669494629,False,False,False,False,False,False
g562_real_graph_000286,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.19554247266610597,0.19554247266610597,1.0,1.0,0.0039949542842805386,1.0,0.11722534894943237,False,False,False,False,False,False
g562_real_graph_000287,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.40984848484848485,0.40984848484848485,1.0,1.0,0.03691459819674492,1.0,0.17212426662445068,False,False,False,False,False,False
g562_real_graph_000288,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.1753574432296047,0.1753574432296047,1.0,1.0,0.0016173901967704296,1.0,0.10295969992876053,False,False,False,False,False,False
g562_real_graph_000289,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2686491935483871,0.2686491935483871,1.0,1.0,0.012096773833036423,1.0,0.2446831613779068,False,False,False,False,False,False
g562_real_graph_000290,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.36640625,0.36640625,1.0,1.0,0.02252604253590107,1.0,0.14342178404331207,False,False,False,False,False,False
g562_real_graph_000291,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.37396265560165975,0.37396265560165975,1.0,1.0,0.04593953862786293,1.0,0.15434996783733368,False,False,False,False,False,False
g562_real_graph_000292,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.235,0.235,1.0,1.0,0.005166666582226753,1.0,0.20221607387065887,False,False,False,False,False,False
g562_real_graph_000293,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.36160337552742616,0.36160337552742616,1.0,1.0,0.003859215648844838,1.0,0.12645667791366577,False,False,False,False,False,False
g562_real_graph_000294,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.28377016129032256,0.28377016129032256,1.0,1.0,0.01688508130609989,1.0,0.2389323115348816,False,False,False,False,False,False
g562_real_graph_000295,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.253125,0.253125,1.0,1.0,0.006473214831203222,1.0,0.2014167755842209,False,False,False,False,False,False
g562_real_graph_000296,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2916666666666667,0.2916666666666667,1.0,1.0,0.02916666679084301,1.0,0.2828125059604645,False,False,False,False,False,False
g562_real_graph_000297,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.22833333333333333,0.22833333333333333,1.0,1.0,0.013000000268220901,1.0,0.15062326192855835,False,False,False,False,False,False
g562_real_graph_000298,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.371875,0.371875,1.0,1.0,0.04930555820465088,1.0,0.33515623211860657,False,False,False,False,False,False
g562_real_graph_000299,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.14965397923875431,0.14965397923875431,1.0,1.0,0.012975778430700302,1.0,0.11873199045658112,False,False,False,False,False,False
g562_real_graph_000300,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3732394366197183,0.3732394366197183,1.0,1.0,0.01739850826561451,1.0,0.2914438545703888,False,False,False,False,False,False
g562_real_graph_000301,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.1282051282051282,0.1282051282051282,1.0,1.0,0.0,1.0,0.12362362444400787,False,False,False,False,False,False
g562_real_graph_000302,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.14717948717948717,0.14717948717948717,1.0,1.0,0.0016666667070239782,1.0,0.09504503756761551,False,False,False,False,False,False
g562_real_graph_000303,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.25588235294117645,0.25588235294117645,1.0,1.0,0.005090497899800539,1.0,0.17567496001720428,False,False,False,False,False,False
g562_real_graph_000304,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.0779896013864818,0.0779896013864818,1.0,1.0,0.0012998267775401473,1.0,0.057397957891225815,False,False,False,False,False,False
g562_real_graph_000305,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.13743589743589743,0.13743589743589743,1.0,1.0,0.0,1.0,0.14500215649604797,False,False,False,False,False,False
g562_real_graph_000306,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.46210163652024117,0.46210163652024117,0.921875,1.0,0.039836347103118896,1.0,0.19028311967849731,False,False,False,False,False,False
g562_real_graph_000307,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.24757281553398058,0.24757281553398058,1.0,1.0,0.007233962416648865,1.0,0.2058318853378296,False,False,False,False,False,False
g562_real_graph_000308,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.38671875,0.38671875,1.0,1.0,0.025284091010689735,1.0,0.1894736886024475,False,False,False,False,False,False
g562_real_graph_000309,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.54609375,0.54609375,1.0,1.0,0.07999999821186066,1.0,0.2179344743490219,False,False,False,False,False,False
g562_real_graph_000310,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.4440359477124183,0.4440359477124183,0.9791666666666666,1.0,0.05088702216744423,1.0,0.2397260218858719,False,False,False,False,False,False
g562_real_graph_000311,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.20955882352941177,0.20955882352941177,0.96875,1.0,0.005872140638530254,1.0,0.07206309586763382,False,False,False,False,False,False
g562_real_graph_000312,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3732394366197183,0.3732394366197183,1.0,1.0,0.01739850826561451,1.0,0.2914438545703888,False,False,False,False,False,False
g562_real_graph_000313,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.4813915857605178,0.4813915857605178,1.0,1.0,0.06411812454462051,1.0,0.23054808378219604,False,False,False,False,False,False
g562_real_graph_000314,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.11678321678321678,0.11678321678321678,1.0,1.0,0.004265733994543552,1.0,0.054587796330451965,False,False,False,False,False,False
g562_real_graph_000315,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.37341772151898733,0.37341772151898733,1.0,1.0,0.0051671541295945644,1.0,0.1469789743423462,False,False,False,False,False,False
g562_real_graph_000316,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.18853893263342084,0.18853893263342084,1.0,1.0,0.0008748906548134983,1.0,0.05261711776256561,False,False,False,False,False,False
g562_real_graph_000317,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3775933609958506,0.3775933609958506,1.0,1.0,0.04475400596857071,1.0,0.16392962634563446,False,False,False,False,False,False
g562_real_graph_000318,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.19550173010380623,0.19550173010380623,1.0,1.0,0.025951556861400604,1.0,0.128036230802536,False,False,False,False,False,False
g562_real_graph_000319,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.5080882352941176,0.5080882352941176,1.0,1.0,0.04821981489658356,1.0,0.18736587464809418,False,False,False,False,False,False
g562_real_graph_000320,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.14265734265734265,0.14265734265734265,0.96875,1.0,0.003496503457427025,1.0,0.09401025623083115,False,False,False,False,False,False
g562_real_graph_000321,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.29788306451612906,0.29788306451612906,1.0,1.0,0.019153226166963577,1.0,0.18856534361839294,False,False,False,False,False,False
g562_real_graph_000322,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.345615671641791,0.345615671641791,1.0,1.0,0.01815441995859146,1.0,0.11724138259887695,False,False,False,False,False,False
g562_real_graph_000323,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.17913385826771652,0.17913385826771652,1.0,1.0,0.0064679416827857494,1.0,0.07137421518564224,False,False,False,False,False,False
g562_real_graph_000324,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.37734375,0.37734375,1.0,1.0,0.02200520969927311,1.0,0.12890812754631042,False,False,False,False,False,False
g562_real_graph_000325,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.23828125,0.23828125,1.0,1.0,0.0032866380643099546,1.0,0.2127508968114853,False,False,False,False,False,False
g562_real_graph_000326,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.4375,0.4375,1.0,1.0,0.1294642835855484,1.0,0.375,False,False,False,False,False,False
