plan_row_id,replay_phase,context_id,g566_dataset_row_id,g566_instance_uid,g566_evaluation_uid,g566_identity_digest,g566_scenario_sha256,g566_physical_map_sha256,g566_assignment_sha256,split,map,map_family,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,variant_id,actor_training_seed,expected_updateparams_fingerprint,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
g566_development_three_tier_00005150,development_three_tier,g566_valid_004324,g566_valid_004324,aa9b09e8e78ce1658e08d99bd020f41a5b87d0a903f1e329b2eac1a338ca029b,29b93159fe74608421891bd2ed0c2ff1f74026617bbb69c2bafaaf4bf0d0a34f,462523df36be5d61c58206b1ea13c944eee56dd967e8216671d4146c38a7f2cc,9ca5cb2db884154b328593b0ed27a6fda06219e125310ad79e94466c39ab787a,b291145c876551a4b396d3f6695e129783403c712d2a59c28bfb8c89da02c92b,037bd9bd0509d315885fc5a28a8f0fc7085437dff1e765ebd8b8cea1be4543e3,VALIDATION,g566-islands-48x48-a-v0,islands,32,32,566004392,2000,2000,2000,2.0,4,budget2000_ltm4,tierC_g556,g556_c063174,g556_c063174,g556_c063174,7ea1d2bdda5af504ffb4809b571f16c5e7f992cec88b7b89aa6c91a759121cdc,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_development_three_tier_00005151,development_three_tier,g566_valid_004327,g566_valid_004327,2efffa9e3d181092505d58ca9c509db55a46f5e8f48f9b179e7d688d3127632e,2a15b38055fe7e10aa2ce38cc14162a301cbe88660b67b2e7b565c8211416e54,5e6d94f6cfc5a19da3406c7e46836af455257854e7dbd9c66c81bd4544bf14cf,4437f6348cc8c55fe609cf9e95ce55a09cc1ecb0996b7e5f939d450ee409e540,06e44348d33ce5417b94ec0dfaa6291a9c8757bd0ee37d16e9a125ec92e6ad2b,d16e82a0fbead2b7ce2d4e0ec6dc61f8cc5800737c4fbe64cc72793dfbc5379d,CALIBRATION,g566-empty-16x16-v0,empty,80,80,566004396,1500,1500,1500,1.5,3,budget1500_ltm3,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00005152,development_three_tier,g566_valid_004327,g566_valid_004327,2efffa9e3d181092505d58ca9c509db55a46f5e8f48f9b179e7d688d3127632e,2a15b38055fe7e10aa2ce38cc14162a301cbe88660b67b2e7b565c8211416e54,00d8bc5243ef77cb4a515bbcbb2c526496e156b35b1cba90338a727494d84a7d,4437f6348cc8c55fe609cf9e95ce55a09cc1ecb0996b7e5f939d450ee409e540,06e44348d33ce5417b94ec0dfaa6291a9c8757bd0ee37d16e9a125ec92e6ad2b,d16e82a0fbead2b7ce2d4e0ec6dc61f8cc5800737c4fbe64cc72793dfbc5379d,CALIBRATION,g566-empty-16x16-v0,empty,80,80,566004396,1500,1500,1500,1.5,3,budget1500_ltm3,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fe5fa0b106e04dfe4f849b24d6406f66390d442a8e98556081020690c55cdf79,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_development_three_tier_00005153,development_three_tier,g566_valid_004327,g566_valid_004327,2efffa9e3d181092505d58ca9c509db55a46f5e8f48f9b179e7d688d3127632e,2a15b38055fe7e10aa2ce38cc14162a301cbe88660b67b2e7b565c8211416e54,cb416ae49262a802dba879027b9f666ae513548538f1184a318ce5c449813220,4437f6348cc8c55fe609cf9e95ce55a09cc1ecb0996b7e5f939d450ee409e540,06e44348d33ce5417b94ec0dfaa6291a9c8757bd0ee37d16e9a125ec92e6ad2b,d16e82a0fbead2b7ce2d4e0ec6dc61f8cc5800737c4fbe64cc72793dfbc5379d,CALIBRATION,g566-empty-16x16-v0,empty,80,80,566004396,1500,1500,1500,1.5,3,budget1500_ltm3,tierC_g556,g556_c063174,g556_c063174,g556_c063174,b4897dc31f8d0d3427d5328216b96b7473226da030824e79bfbe0d1f3689e689,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_development_three_tier_00005154,development_three_tier,g566_valid_004328,g566_valid_004328,627248a79a4de4ab67bdc090e232a57c21c718dc6419e6b941d812d068f42cc3,84a99bb4de61e640af73257e1204dd0342eead0d574e510b5b2c01ebdaf9ef0b,0e44877863fcf385f04fc489be16815447c3dd7c0d76ce868a0c418aaca8b571,9d6cea1cb006b539263fd43430f1dca8db83c0f9f1f093259cb88ab26970df00,11465ef39f5fe0bee117adba5acac5cabadc5689667e59d9d32f936c95a077ff,7e4b22ec0f32ae333e0d23aa6747e19abf5d084932e604ecbe9d2067f62d0239,CALIBRATION,g566-empty-48x32-v1,empty,8,8,566004397,3000,3000,3000,3.0,4,budget3000_ltm4,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00005155,development_three_tier,g566_valid_004328,g566_valid_004328,627248a79a4de4ab67bdc090e232a57c21c718dc6419e6b941d812d068f42cc3,84a99bb4de61e640af73257e1204dd0342eead0d574e510b5b2c01ebdaf9ef0b,a695b06212c8c5d3871389c62eb020fff634963020a67b5113aeab39385392c0,9d6cea1cb006b539263fd43430f1dca8db83c0f9f1f093259cb88ab26970df00,11465ef39f5fe0bee117adba5acac5cabadc5689667e59d9d32f936c95a077ff,7e4b22ec0f32ae333e0d23aa6747e19abf5d084932e604ecbe9d2067f62d0239,CALIBRATION,g566-empty-48x32-v1,empty,8,8,566004397,3000,3000,3000,3.0,4,budget3000_ltm4,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,81160946dc99b025962a37549a0e06b2bc36990176a05167591d2b00a94fd07b,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_development_three_tier_00005156,development_three_tier,g566_valid_004328,g566_valid_004328,627248a79a4de4ab67bdc090e232a57c21c718dc6419e6b941d812d068f42cc3,84a99bb4de61e640af73257e1204dd0342eead0d574e510b5b2c01ebdaf9ef0b,5fcc447e2b22f8692227dc6fd10f7fd586e6e0feeb8a64c30a8d52d78a2cc5ef,9d6cea1cb006b539263fd43430f1dca8db83c0f9f1f093259cb88ab26970df00,11465ef39f5fe0bee117adba5acac5cabadc5689667e59d9d32f936c95a077ff,7e4b22ec0f32ae333e0d23aa6747e19abf5d084932e604ecbe9d2067f62d0239,CALIBRATION,g566-empty-48x32-v1,empty,8,8,566004397,3000,3000,3000,3.0,4,budget3000_ltm4,tierC_g556,g556_c063174,g556_c063174,g556_c063174,3f4ce48c9a87d2fbe796297e6aae0223be928817bd096cd8fb435f113835af92,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_development_three_tier_00005157,development_three_tier,g566_valid_004336,g566_valid_004336,72d7241c1853b769dd8ee0bd42e3f5652bb2ef37eae750d67c3b635525b7a0ca,c9ec2087747c8de3cd09bf70025d366ecb48a4f3d70ab1a880f5eda490a040f1,0d40d33c36ec772fa504b05a12a35a36d83ded6e904e674b29bd8f74f45e6f27,c042b14ce42b7840b9cbcc62fde471824a7fbaeb39438482c19d3c9678950bcb,bcbaf861f3cab296520618d4834f374d8ca9ad13ca1b3e5d97a462fa142a8598,f0c8c978a8e0d3f85e0d7eff033f3fa62e18a714f6d33d524061bb703f116024,VALIDATION,g566-connector-48x48-a-v1,connector,8,8,566004405,3000,3000,3000,3.0,4,budget3000_ltm4,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00005158,development_three_tier,g566_valid_004336,g566_valid_004336,72d7241c1853b769dd8ee0bd42e3f5652bb2ef37eae750d67c3b635525b7a0ca,c9ec2087747c8de3cd09bf70025d366ecb48a4f3d70ab1a880f5eda490a040f1,00de8b7882774e2024bdae0deae0d0d0a93355a412aeb7d968998e5744476b3b,c042b14ce42b7840b9cbcc62fde471824a7fbaeb39438482c19d3c9678950bcb,bcbaf861f3cab296520618d4834f374d8ca9ad13ca1b3e5d97a462fa142a8598,f0c8c978a8e0d3f85e0d7eff033f3fa62e18a714f6d33d524061bb703f116024,VALIDATION,g566-connector-48x48-a-v1,connector,8,8,566004405,3000,3000,3000,3.0,4,budget3000_ltm4,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,05c2bbe93e285154f415e92df3389af36db1fdc442cb3da04f7b912751e86859,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_development_three_tier_00005159,development_three_tier,g566_valid_004336,g566_valid_004336,72d7241c1853b769dd8ee0bd42e3f5652bb2ef37eae750d67c3b635525b7a0ca,c9ec2087747c8de3cd09bf70025d366ecb48a4f3d70ab1a880f5eda490a040f1,e1e887a41414e834540350b90e926831569657558dc7f90347df768a98920681,c042b14ce42b7840b9cbcc62fde471824a7fbaeb39438482c19d3c9678950bcb,bcbaf861f3cab296520618d4834f374d8ca9ad13ca1b3e5d97a462fa142a8598,f0c8c978a8e0d3f85e0d7eff033f3fa62e18a714f6d33d524061bb703f116024,VALIDATION,g566-connector-48x48-a-v1,connector,8,8,566004405,3000,3000,3000,3.0,4,budget3000_ltm4,tierC_g556,g556_c063174,g556_c063174,g556_c063174,47d95cec35fba761194088e7da06e8409e6ae8e3722cbeb0cbb7b7253e33adb6,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_development_three_tier_00005160,development_three_tier,g566_valid_004343,g566_valid_004343,7b529370c1ba04ab64494b3c2960e958af012bfa2066d33b64bb01545ebb867e,74db775d61e6c2cdedd33c5d632b95fbaadb66c9978387f518f1e505c0f69221,2eca3e1083d48878f63ba69e4261e7e2c169d0ca70d8a08fd65810f98fbd0046,22c7561d8a6370f852d59f55d80390fd2381100c08bedddca967d7401f9dc433,aa25734434829be69c6e8f0030d13959ce2f154cd1fcfa862ae183ee1cea619a,e9c6b95b75486dd59fa0bc69911194a75191ec8761c6c492a17701385326cadd,VALIDATION,g566-lanes-48x32-a-v0,lanes,80,80,566004412,1500,1500,1500,1.5,3,budget1500_ltm3,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00005161,development_three_tier,g566_valid_004343,g566_valid_004343,7b529370c1ba04ab64494b3c2960e958af012bfa2066d33b64bb01545ebb867e,74db775d61e6c2cdedd33c5d632b95fbaadb66c9978387f518f1e505c0f69221,93f3fb3c7bdd3ceae834e121f246216871e672959f23650e8c628ff301d2c7e4,22c7561d8a6370f852d59f55d80390fd2381100c08bedddca967d7401f9dc433,aa25734434829be69c6e8f0030d13959ce2f154cd1fcfa862ae183ee1cea619a,e9c6b95b75486dd59fa0bc69911194a75191ec8761c6c492a17701385326cadd,VALIDATION,g566-lanes-48x32-a-v0,lanes,80,80,566004412,1500,1500,1500,1.5,3,budget1500_ltm3,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,2fffda117b4fbd6a0db6dea4851d36588b0cf813d8f7257c68d1b998a947e301,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_development_three_tier_00005162,development_three_tier,g566_valid_004343,g566_valid_004343,7b529370c1ba04ab64494b3c2960e958af012bfa2066d33b64bb01545ebb867e,74db775d61e6c2cdedd33c5d632b95fbaadb66c9978387f518f1e505c0f69221,a5aaa5f968073d51c37c0ea41ff26332af0041bd7813d0098f5688a7b37ef118,22c7561d8a6370f852d59f55d80390fd2381100c08bedddca967d7401f9dc433,aa25734434829be69c6e8f0030d13959ce2f154cd1fcfa862ae183ee1cea619a,e9c6b95b75486dd59fa0bc69911194a75191ec8761c6c492a17701385326cadd,VALIDATION,g566-lanes-48x32-a-v0,lanes,80,80,566004412,1500,1500,1500,1.5,3,budget1500_ltm3,tierC_g556,g556_c063174,g556_c063174,g556_c063174,2e76b2112091bce37dc80bc1ef97c8de4f4fe1df8395f667f00b4c979b25d816,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_development_three_tier_00005163,development_three_tier,g566_valid_004345,g566_valid_004345,7e07bd94c1e96085ca713cd09ba7fa1ff2ae89cddf55256adadfd30c473a2f27,2d3f158eb83e47139bee0ba94de35445ad639a0c06c12b62e25bc9e74c314e4b,91fa2d49141d01110097f324d2b71c18320482eb6a57f06b621bd55ddb1159d1,22b557a749bab06aa28097ec922cceb0a5162dc284dcfd5ccdef3ccc32158acd,41e8bd801671ad3617c7eb64c8625c98bc8582f5dd8541565af5a8648f79998b,be145a377dac15626cf4145d77ac175d5db8cd3b692b25f6a7dbd7c978526bb9,VALIDATION,g566-islands-48x48-a-v2,islands,12,12,566004414,8000,8000,8000,8.0,8,budget8000_ltm8,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00005164,development_three_tier,g566_valid_004345,g566_valid_004345,7e07bd94c1e96085ca713cd09ba7fa1ff2ae89cddf55256adadfd30c473a2f27,2d3f158eb83e47139bee0ba94de35445ad639a0c06c12b62e25bc9e74c314e4b,7452d8edf2f0cb5106aecd5a9e592f9e9e37c86dcfcedb104c40f42d0a4eb83e,22b557a749bab06aa28097ec922cceb0a5162dc284dcfd5ccdef3ccc32158acd,41e8bd801671ad3617c7eb64c8625c98bc8582f5dd8541565af5a8648f79998b,be145a377dac15626cf4145d77ac175d5db8cd3b692b25f6a7dbd7c978526bb9,VALIDATION,g566-islands-48x48-a-v2,islands,12,12,566004414,8000,8000,8000,8.0,8,budget8000_ltm8,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,325f9eedb1d93a7aeb85a6c9f151e1342bb38c175270e9d22908754c5a97680e,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g566_development_three_tier_00005165,development_three_tier,g566_valid_004345,g566_valid_004345,7e07bd94c1e96085ca713cd09ba7fa1ff2ae89cddf55256adadfd30c473a2f27,2d3f158eb83e47139bee0ba94de35445ad639a0c06c12b62e25bc9e74c314e4b,42edd4cb14aa0830c3db38e61bfbacb6c7c6ea2919d7465c094e365c815fbba9,22b557a749bab06aa28097ec922cceb0a5162dc284dcfd5ccdef3ccc32158acd,41e8bd801671ad3617c7eb64c8625c98bc8582f5dd8541565af5a8648f79998b,be145a377dac15626cf4145d77ac175d5db8cd3b692b25f6a7dbd7c978526bb9,VALIDATION,g566-islands-48x48-a-v2,islands,12,12,566004414,8000,8000,8000,8.0,8,budget8000_ltm8,tierC_g556,g556_c063174,g556_c063174,g556_c063174,59603f6f213e9911407fd30de65a9a8727b48874bfb8f462502552d6df65e254,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g566_development_three_tier_00005166,development_three_tier,g566_valid_004348,g566_valid_004348,bd0174811700e685cf5a2141fa6e7f5f9d947a4f22142b3a67a7d814c2e063b1,a614405239c9d072e0bd945a488f4a4feabadaaf89861256985afd3fdc909099,8b0557876a2ea267e6122ba4f9cf9cdfb4f51d934dc33778e7e174352e64c05b,06b80c0561258d66df29c9dee68c20bbe8dcacc708b7c9db9193cd2d864571b2,2c64f7381ccf18668aa0b2587e461b5557765b700ffad1f8139cebcc22b5854e,b9689a9783d2656154578a99beedc6b77c950107739e59acdab7bf0c3ab69c4b,CALIBRATION,g566-empty-8x8-v1,empty,32,32,566004417,3000,3000,3000,3.0,4,budget3000_ltm4,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00005167,development_three_tier,g566_valid_004348,g566_valid_004348,bd0174811700e685cf5a2141fa6e7f5f9d947a4f22142b3a67a7d814c2e063b1,a614405239c9d072e0bd945a488f4a4feabadaaf89861256985afd3fdc909099,f3fcb2d742b81a5d094493e6458c8ea228e22c484f7fa73836356198fee20239,06b80c0561258d66df29c9dee68c20bbe8dcacc708b7c9db9193cd2d864571b2,2c64f7381ccf18668aa0b2587e461b5557765b700ffad1f8139cebcc22b5854e,b9689a9783d2656154578a99beedc6b77c950107739e59acdab7bf0c3ab69c4b,CALIBRATION,g566-empty-8x8-v1,empty,32,32,566004417,3000,3000,3000,3.0,4,budget3000_ltm4,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,b2501ecc7399b11626eed330ca0400de86b7f20d96dfa52da7411939a9e2b8ef,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
