probe_result_row_id,source_dataset,context_id,candidate_id,method,execution_mode,counts_as_new_g545_solver_row,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,selected_success,selected_ratio,success_regression_vs_static_flow,success_regression_vs_family_static,quality_delta_vs_static_flow,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g545_retrospective_00004574,g540_stage2,00008308bc0faff8,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,True,1.27500574845,False,False,-0.02805242584,False,False,False,False,False
g545_retrospective_00004575,g540_stage2,00008308bc0faff8,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,True,1.33915842722,False,False,0.03610025293,False,False,False,False,False
g545_retrospective_00004576,g540_stage2,00008308bc0faff8,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,prior_solver_evidence_retrospective,False,1.4,1.4,1.25,0.75,0.75,1.25,1.25,1,1,1,1,0.6,0.75,1,11,1,0,0,True,1.30765693263,False,False,0.00459875834,False,False,False,False,False
g545_retrospective_00004577,g540_stage2,00008308bc0faff8,repair5g539_s2_102,repair5g518_grid_c1p00_b1p25_f1p00_w0p25_dc0p95_df0p98_beta0p45_max0p75_c0,prior_solver_evidence_retrospective,False,1,1,1.25,0.25,0.25,1,1,0.95,0.98,1,1,0.45,0.75,1,11,1,0,0,True,1.27385605886,False,False,-0.02920211543,False,False,False,False,False
g545_retrospective_00004578,g540_stage2,00008308bc0faff8,repair5g539_s2_110,repair5g518_grid_c1p1_b1p4_f1p00_w0p35_dc0p95_df0p98_beta0p6_max0p75_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.4,0.35,0.35,1,1,0.95,0.98,1,1,0.6,0.75,1,11,1,0,0,True,1.26741779719,False,False,-0.0356403771,False,False,False,False,False
g545_retrospective_00004579,g540_stage2,00008308bc0faff8,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,prior_solver_evidence_retrospective,False,1.4,1.4,1.6,0.65,0.65,1,1,0.95,0.9,1,1,0.3,0.75,1,11,1,0,0,True,1.33915842722,False,False,0.03610025293,False,False,False,False,False
g545_retrospective_00004580,g540_stage2,00008308bc0faff8,repair5g539_s2_104,repair5g518_grid_c1p00_b1p00_f1p00_w0p35_dc0p95_df0p98_beta0p6_max0p75_c0,prior_solver_evidence_retrospective,False,1,1,1,0.35,0.35,1,1,0.95,0.98,1,1,0.6,0.75,1,11,1,0,0,True,1.26810761095,False,False,-0.03495056334,False,False,False,False,False
g545_retrospective_00004581,g540_stage2,00008308bc0faff8,repair5g539_s2_088,repair5g518_grid_c1p25_b1p4_f1p00_w0p75_dc0p95_df0p98_beta0p35_max0p75_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.4,0.75,0.75,1,1,0.95,0.98,1,1,0.35,0.75,1,11,1,0,0,True,1.32329271097,False,False,0.02023453668,False,False,False,False,False
g545_retrospective_00004582,g540_stage2,00008308bc0faff8,repair5g539_s2_103,repair5g518_grid_c1p4_b1p00_f1p00_w0p35_dc0p95_df0p98_beta0p45_max0p75_c0,prior_solver_evidence_retrospective,False,1.4,1.4,1,0.35,0.35,1,1,0.95,0.98,1,1,0.45,0.75,1,11,1,0,0,True,1.26810761095,False,False,-0.03495056334,False,False,False,False,False
g545_retrospective_00004583,g540_stage2,00008308bc0faff8,repair5g539_s1_061,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p6_max0p75_c0,prior_solver_evidence_retrospective,False,1,1,1.25,0.75,0.75,0.5,0.5,0.98,0.98,1,1,0.6,0.75,1,11,1,0,0,True,1.31386525638,False,False,0.01080708209,False,False,False,False,False
g545_retrospective_00004584,g540_stage2,00008308bc0faff8,repair5g539_s2_087,repair5g518_grid_c1p1_b1p4_f1p00_w0p75_dc0p95_df0p98_beta0p3_max0p75_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.4,0.75,0.75,1,1,0.95,0.98,1,1,0.3,0.75,1,11,1,0,0,True,1.30282823638,False,False,-0.00022993791,False,False,False,False,False
g545_retrospective_00004585,g540_stage2,00008308bc0faff8,repair5g539_s3_117,repair5g518_grid_c1p00_b1p00_f1p00_w0p5_dc0p98_df0p95_beta0p3_max0p75_c0,prior_solver_evidence_retrospective,False,1,1,1,0.5,0.5,1,1,0.98,0.95,1,1,0.3,0.75,1,11,1,0,0,True,1.33180041389,False,False,0.0287422396,False,False,False,False,False
g545_retrospective_00004586,g540_stage2,00008308bc0faff8,repair5g539_s1_043,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p98_df0p9_beta0p15_max1p00_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.35,0.35,1,1,0.98,0.9,1,1,0.15,1,1,11,1,0,0,True,1.33915842722,False,False,0.03610025293,False,False,False,False,False
g545_retrospective_00004587,g540_stage2,00008308bc0faff8,repair5g539_s2_080,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,prior_solver_evidence_retrospective,False,1,1,1.25,0.65,0.65,1,1,0.95,0.98,1,1,0.25,0.75,1,11,1,0,0,True,1.32283283513,False,False,0.01977466084,False,False,False,False,False
g545_retrospective_00004588,g540_stage2,00008308bc0faff8,repair5g539_s2_096,repair5g518_grid_c1p4_b1p6_f1p00_w0p25_dc0p95_df0p98_beta0p45_max0p75_c0,prior_solver_evidence_retrospective,False,1.4,1.4,1.6,0.25,0.25,1,1,0.95,0.98,1,1,0.45,0.75,1,11,1,0,0,True,1.25707059094,False,False,-0.04598758335,False,False,False,False,False
g545_retrospective_00004589,g540_stage2,00008308bc0faff8,repair5g539_s2_101,repair5g518_grid_c1p1_b1p6_f1p25_w0p35_dc0p95_df1p00_beta0p6_max0p75_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.6,0.35,0.35,1.25,1.25,0.95,1,1,1,0.6,0.75,1,11,1,0,0,True,1.2908714647,False,False,-0.01218670959,False,False,False,False,False
g545_retrospective_00004590,g540_stage2,00008308bc0faff8,repair5g539_s1_031,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p98_df0p9_beta0p3_max0p75_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.75,0.75,1,1,0.98,0.9,1,1,0.3,0.75,1,11,1,0,0,True,1.33134053805,False,False,0.02828236376,False,False,False,False,False
g545_retrospective_00004591,g540_stage2,00008308bc0faff8,repair5g539_s1_018,repair5g518_grid_c1p4_b1p25_f1p25_w0p35_dc0p95_df1p00_beta0p2_max1p00_c0,prior_solver_evidence_retrospective,False,1.4,1.4,1.25,0.35,0.35,1.25,1.25,0.95,1,1,1,0.2,1,1,11,1,0,0,True,1.33915842722,False,False,0.03610025293,False,False,False,False,False
g545_retrospective_00004592,g540_stage2,00008308bc0faff8,repair5g539_s1_051,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df0p9_beta0p45_max0p75_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.75,0.75,1,1,0.95,0.9,1,1,0.45,0.75,1,11,1,0,0,True,1.29524028512,False,False,-0.00781788917,False,False,False,False,False
g545_retrospective_00004593,g540_stage2,00008308bc0faff8,repair5g539_s1_075,repair5g518_grid_c1p25_b1p25_f1p00_w0p65_dc0p95_df0p9_beta0p6_max1p25_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.65,0.65,1,1,0.95,0.9,1,1,0.6,1.25,1,11,1,0,0,True,1.32996091055,False,False,0.02690273626,False,False,False,False,False
g545_retrospective_00004594,g540_stage2,00008308bc0faff8,repair5g539_s2_105,repair5g518_grid_c1p1_b1p1_f1p00_w0p25_dc0p95_df0p9_beta0p45_max0p75_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.1,0.25,0.25,1,1,0.95,0.9,1,1,0.45,0.75,1,11,1,0,0,True,1.26649804553,False,False,-0.03656012876,False,False,False,False,False
g545_retrospective_00004595,g540_stage2,00008308bc0faff8,repair5g539_s2_082,repair5g518_grid_c1p25_b1p4_f1p00_w0p5_dc0p95_df0p9_beta0p25_max0p75_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.4,0.5,0.5,1,1,0.95,0.9,1,1,0.25,0.75,1,11,1,0,0,True,1.33915842722,False,False,0.03610025293,False,False,False,False,False
g545_retrospective_00004596,g540_stage2,00008308bc0faff8,repair5g539_s1_021,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p95_df0p98_beta0p25_max0p75_c0,prior_solver_evidence_retrospective,False,1,1,1.25,0.75,0.75,0.5,0.5,0.95,0.98,1,1,0.25,0.75,1,11,1,0,0,True,1.33272016556,False,False,0.02966199127,False,False,False,False,False
g545_retrospective_00004597,g540_stage2,00008308bc0faff8,repair5g539_s2_095,repair5g518_grid_c1p25_b1p6_f1p00_w0p25_dc0p95_df0p98_beta0p35_max0p75_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.6,0.25,0.25,1,1,0.95,0.98,1,1,0.35,0.75,1,11,1,0,0,True,1.28213382387,False,False,-0.02092435042,False,False,False,False,False
g545_retrospective_00004598,g540_stage2,00008308bc0faff8,repair5g539_s1_041,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc1p00_df0p98_beta0p35_max0p75_c0,prior_solver_evidence_retrospective,False,1,1,1.25,0.75,0.75,0.5,0.5,1,0.98,1,1,0.35,0.75,1,11,1,0,0,True,1.29684985054,False,False,-0.00620832375,False,False,False,False,False
g545_retrospective_00004599,g540_stage2,00008308bc0faff8,repair5g539_s1_066,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc0p95_df1p00_beta0p3_max0p75_c0,prior_solver_evidence_retrospective,False,1.4,1.4,1.25,0.75,0.75,1.25,1.25,0.95,1,1,1,0.3,0.75,1,11,1,0,0,True,1.33915842722,False,False,0.03610025293,False,False,False,False,False
g545_retrospective_00004600,g540_stage2,00008308bc0faff8,repair5g539_s1_016,repair5g518_grid_c1p1_b1p25_f0p75_w0p75_dc0p98_df0p95_beta0p45_max0p75_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.25,0.75,0.75,0.75,0.75,0.98,0.95,1,1,0.45,0.75,1,11,1,0,0,True,1.28581283054,False,False,-0.01724534375,False,False,False,False,False
g545_retrospective_00004601,g540_stage2,00008308bc0faff8,repair5g539_s1_056,repair5g518_grid_c1p1_b1p25_f0p75_w0p75_dc1p00_df0p95_beta0p25_max0p75_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.25,0.75,0.75,0.75,0.75,1,0.95,1,1,0.25,0.75,1,11,1,0,0,True,1.33616923431,False,False,0.03311106002,False,False,False,False,False
g545_retrospective_00004602,g540_stage2,00008308bc0faff8,repair5g539_s1_011,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc1p00_df0p9_beta0p2_max0p75_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.75,0.75,1,1,1,0.9,1,1,0.2,0.75,1,11,1,0,0,True,1.33915842722,False,False,0.03610025293,False,False,False,False,False
g545_retrospective_00004603,g540_stage2,00008308bc0faff8,repair5g539_s1_053,repair5g518_grid_c1p00_b1p25_f0p5_w0p35_dc1p00_df0p98_beta0p2_max1p00_c0,prior_solver_evidence_retrospective,False,1,1,1.25,0.35,0.35,0.5,0.5,1,0.98,1,1,0.2,1,1,11,1,0,0,True,1.33915842722,False,False,0.03610025293,False,False,False,False,False
g545_retrospective_00004604,g540_stage2,00008308bc0faff8,repair5g539_s1_015,repair5g518_grid_c1p25_b1p25_f1p00_w0p65_dc0p95_df0p9_beta0p15_max1p25_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.65,0.65,1,1,0.95,0.9,1,1,0.15,1.25,1,11,1,0,0,True,1.33915842722,False,False,0.03610025293,False,False,False,False,False
g545_retrospective_00004605,g540_stage2,00008308bc0faff8,repair5g539_s1_040,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p98_df0p95_beta0p6_max1p25_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.25,0.65,0.65,0.75,0.75,0.98,0.95,1,1,0.6,1.25,1,11,1,0,0,True,1.33915842722,False,False,0.03610025293,False,False,False,False,False
g545_retrospective_00004606,g540_stage2,00008308bc0faff8,repair5g539_s1_025,repair5g518_grid_c1p00_b1p25_f0p5_w0p65_dc0p98_df0p98_beta0p2_max1p25_c0,prior_solver_evidence_retrospective,False,1,1,1.25,0.65,0.65,0.5,0.5,0.98,0.98,1,1,0.2,1.25,1,11,1,0,0,True,1.33915842722,False,False,0.03610025293,False,False,False,False,False
g545_retrospective_00004607,g540_stage2,00008308bc0faff8,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.25,0.65,0.65,0.75,0.75,0.95,0.95,1,1,0.25,1.25,1,11,1,0,0,True,1.33180041389,False,False,0.0287422396,False,False,False,False,False
g545_retrospective_00004608,g540_stage2,0000bb638a6b30cf,repair5g59_additive_fallback,repair5g59_additive_fallback,prior_solver_evidence_retrospective,False,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004609,g540_stage2,0000bb638a6b30cf,repair5g59_static_flow_shield,repair5g59_static_flow_shield,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004610,g540_stage2,0000bb638a6b30cf,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004611,g540_stage2,0000bb638a6b30cf,repair5g59_wait_aggressive,repair5g59_wait_aggressive,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004612,g540_stage2,0000bb638a6b30cf,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,prior_solver_evidence_retrospective,False,1.4,1.4,1.25,0.75,0.75,1.25,1.25,1,1,1,1,0.6,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004613,g540_stage2,0000bb638a6b30cf,repair5g539_s2_102,repair5g518_grid_c1p00_b1p25_f1p00_w0p25_dc0p95_df0p98_beta0p45_max0p75_c0,prior_solver_evidence_retrospective,False,1,1,1.25,0.25,0.25,1,1,0.95,0.98,1,1,0.45,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004614,g540_stage2,0000bb638a6b30cf,repair5g539_s2_110,repair5g518_grid_c1p1_b1p4_f1p00_w0p35_dc0p95_df0p98_beta0p6_max0p75_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.4,0.35,0.35,1,1,0.95,0.98,1,1,0.6,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004615,g540_stage2,0000bb638a6b30cf,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,prior_solver_evidence_retrospective,False,1.4,1.4,1.6,0.65,0.65,1,1,0.95,0.9,1,1,0.3,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004616,g540_stage2,0000bb638a6b30cf,repair5g539_s2_104,repair5g518_grid_c1p00_b1p00_f1p00_w0p35_dc0p95_df0p98_beta0p6_max0p75_c0,prior_solver_evidence_retrospective,False,1,1,1,0.35,0.35,1,1,0.95,0.98,1,1,0.6,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004617,g540_stage2,0000bb638a6b30cf,repair5g539_s2_088,repair5g518_grid_c1p25_b1p4_f1p00_w0p75_dc0p95_df0p98_beta0p35_max0p75_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.4,0.75,0.75,1,1,0.95,0.98,1,1,0.35,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004618,g540_stage2,0000bb638a6b30cf,repair5g539_s2_103,repair5g518_grid_c1p4_b1p00_f1p00_w0p35_dc0p95_df0p98_beta0p45_max0p75_c0,prior_solver_evidence_retrospective,False,1.4,1.4,1,0.35,0.35,1,1,0.95,0.98,1,1,0.45,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004619,g540_stage2,0000bb638a6b30cf,repair5g539_s1_061,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p6_max0p75_c0,prior_solver_evidence_retrospective,False,1,1,1.25,0.75,0.75,0.5,0.5,0.98,0.98,1,1,0.6,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004620,g540_stage2,0000bb638a6b30cf,repair5g539_s2_087,repair5g518_grid_c1p1_b1p4_f1p00_w0p75_dc0p95_df0p98_beta0p3_max0p75_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.4,0.75,0.75,1,1,0.95,0.98,1,1,0.3,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004621,g540_stage2,0000bb638a6b30cf,repair5g539_s3_117,repair5g518_grid_c1p00_b1p00_f1p00_w0p5_dc0p98_df0p95_beta0p3_max0p75_c0,prior_solver_evidence_retrospective,False,1,1,1,0.5,0.5,1,1,0.98,0.95,1,1,0.3,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004622,g540_stage2,0000bb638a6b30cf,repair5g539_s1_043,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p98_df0p9_beta0p15_max1p00_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.35,0.35,1,1,0.98,0.9,1,1,0.15,1,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004623,g540_stage2,0000bb638a6b30cf,repair5g539_s2_080,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,prior_solver_evidence_retrospective,False,1,1,1.25,0.65,0.65,1,1,0.95,0.98,1,1,0.25,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004624,g540_stage2,0000bb638a6b30cf,repair5g539_s2_096,repair5g518_grid_c1p4_b1p6_f1p00_w0p25_dc0p95_df0p98_beta0p45_max0p75_c0,prior_solver_evidence_retrospective,False,1.4,1.4,1.6,0.25,0.25,1,1,0.95,0.98,1,1,0.45,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004625,g540_stage2,0000bb638a6b30cf,repair5g539_s2_101,repair5g518_grid_c1p1_b1p6_f1p25_w0p35_dc0p95_df1p00_beta0p6_max0p75_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.6,0.35,0.35,1.25,1.25,0.95,1,1,1,0.6,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004626,g540_stage2,0000bb638a6b30cf,repair5g539_s1_031,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p98_df0p9_beta0p3_max0p75_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.75,0.75,1,1,0.98,0.9,1,1,0.3,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004627,g540_stage2,0000bb638a6b30cf,repair5g539_s1_018,repair5g518_grid_c1p4_b1p25_f1p25_w0p35_dc0p95_df1p00_beta0p2_max1p00_c0,prior_solver_evidence_retrospective,False,1.4,1.4,1.25,0.35,0.35,1.25,1.25,0.95,1,1,1,0.2,1,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004628,g540_stage2,0000bb638a6b30cf,repair5g539_s1_051,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df0p9_beta0p45_max0p75_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.75,0.75,1,1,0.95,0.9,1,1,0.45,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004629,g540_stage2,0000bb638a6b30cf,repair5g539_s1_075,repair5g518_grid_c1p25_b1p25_f1p00_w0p65_dc0p95_df0p9_beta0p6_max1p25_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.65,0.65,1,1,0.95,0.9,1,1,0.6,1.25,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004630,g540_stage2,0000bb638a6b30cf,repair5g539_s2_105,repair5g518_grid_c1p1_b1p1_f1p00_w0p25_dc0p95_df0p9_beta0p45_max0p75_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.1,0.25,0.25,1,1,0.95,0.9,1,1,0.45,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004631,g540_stage2,0000bb638a6b30cf,repair5g539_s2_082,repair5g518_grid_c1p25_b1p4_f1p00_w0p5_dc0p95_df0p9_beta0p25_max0p75_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.4,0.5,0.5,1,1,0.95,0.9,1,1,0.25,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004632,g540_stage2,0000bb638a6b30cf,repair5g539_s1_021,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p95_df0p98_beta0p25_max0p75_c0,prior_solver_evidence_retrospective,False,1,1,1.25,0.75,0.75,0.5,0.5,0.95,0.98,1,1,0.25,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004633,g540_stage2,0000bb638a6b30cf,repair5g539_s2_095,repair5g518_grid_c1p25_b1p6_f1p00_w0p25_dc0p95_df0p98_beta0p35_max0p75_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.6,0.25,0.25,1,1,0.95,0.98,1,1,0.35,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004634,g540_stage2,0000bb638a6b30cf,repair5g539_s1_041,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc1p00_df0p98_beta0p35_max0p75_c0,prior_solver_evidence_retrospective,False,1,1,1.25,0.75,0.75,0.5,0.5,1,0.98,1,1,0.35,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004635,g540_stage2,0000bb638a6b30cf,repair5g539_s1_066,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc0p95_df1p00_beta0p3_max0p75_c0,prior_solver_evidence_retrospective,False,1.4,1.4,1.25,0.75,0.75,1.25,1.25,0.95,1,1,1,0.3,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004636,g540_stage2,0000bb638a6b30cf,repair5g539_s1_016,repair5g518_grid_c1p1_b1p25_f0p75_w0p75_dc0p98_df0p95_beta0p45_max0p75_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.25,0.75,0.75,0.75,0.75,0.98,0.95,1,1,0.45,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004637,g540_stage2,0000bb638a6b30cf,repair5g539_s1_056,repair5g518_grid_c1p1_b1p25_f0p75_w0p75_dc1p00_df0p95_beta0p25_max0p75_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.25,0.75,0.75,0.75,0.75,1,0.95,1,1,0.25,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004638,g540_stage2,0000bb638a6b30cf,repair5g539_s1_011,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc1p00_df0p9_beta0p2_max0p75_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.75,0.75,1,1,1,0.9,1,1,0.2,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004639,g540_stage2,0000bb638a6b30cf,repair5g539_s1_053,repair5g518_grid_c1p00_b1p25_f0p5_w0p35_dc1p00_df0p98_beta0p2_max1p00_c0,prior_solver_evidence_retrospective,False,1,1,1.25,0.35,0.35,0.5,0.5,1,0.98,1,1,0.2,1,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004640,g540_stage2,0000bb638a6b30cf,repair5g539_s1_015,repair5g518_grid_c1p25_b1p25_f1p00_w0p65_dc0p95_df0p9_beta0p15_max1p25_c0,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.65,0.65,1,1,0.95,0.9,1,1,0.15,1.25,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004641,g540_stage2,0000bb638a6b30cf,repair5g539_s1_040,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p98_df0p95_beta0p6_max1p25_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.25,0.65,0.65,0.75,0.75,0.98,0.95,1,1,0.6,1.25,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004642,g540_stage2,0000bb638a6b30cf,repair5g539_s1_025,repair5g518_grid_c1p00_b1p25_f0p5_w0p65_dc0p98_df0p98_beta0p2_max1p25_c0,prior_solver_evidence_retrospective,False,1,1,1.25,0.65,0.65,0.5,0.5,0.98,0.98,1,1,0.2,1.25,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004643,g540_stage2,0000bb638a6b30cf,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,prior_solver_evidence_retrospective,False,1.1,1.1,1.25,0.65,0.65,0.75,0.75,0.95,0.95,1,1,0.25,1.25,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004644,g540_stage2,0000333f95b9b6f0,repair5g59_additive_fallback,repair5g59_additive_fallback,prior_solver_evidence_retrospective,False,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,True,1.16912402428,False,False,0,False,False,False,False,False
g545_retrospective_00004645,g540_stage2,0000333f95b9b6f0,repair5g59_static_flow_shield,repair5g59_static_flow_shield,prior_solver_evidence_retrospective,False,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,True,1.16912402428,False,False,0,False,False,False,False,False
