replay_phase,map,agents,seed,budget_ms,horizon_id,split,map_family,g566_dataset_row_id,g566_evaluation_uid,g566_identity_digest,theta_id,method,variant_id,actor_training_seed,model_path,actor_success,additive_success,static_flow_success,g556_success,actor_ratio,additive_ratio,static_flow_ratio,g556_ratio,delta_vs_additive,delta_vs_static_flow,delta_vs_g556,relative_improvement_vs_additive,relative_improvement_vs_static_flow,relative_improvement_vs_g556,success_gain_vs_additive,success_regression_vs_additive,success_gain_vs_static_flow,success_regression_vs_static_flow,success_gain_vs_g556,success_regression_vs_g556,candidate_recognized,fingerprint_match,scenario_hash_match,identity_retained,force_additive_false,dual_channel_enabled,actor_runtime_ms,additive_runtime_ms,static_flow_runtime_ms,g556_runtime_ms,actor_expanded_nodes,g556_expanded_nodes,actor_low_level_pibt_calls,g556_low_level_pibt_calls,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
blind_three_tier,g566-chambers-48x32-a-v1,48,566000753,5000,budget5000_ltm6,BLIND,other,g566_valid_000741,268d070516aa9fd65be035ea467f7f4c2b10b5e7b40fd0b82e7f4a7711c8b3d5,8a01b481865cfa45cb465714ca37a91d5203fe2fb141bdb81d410fec15fc3a68,g566_blind_three_tier_a2_s568_e8ded094b28c,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,True,True,True,1.13195639702,1.26047045324,1.22432587493,1.11417096959,-0.12851405622,-0.09236947790999994,0.01778542743,0.10195721437948715,0.07544517338186707,-0.015962924825213137,False,False,False,False,False,False,True,True,True,True,True,True,9.853766,7.45825,11.065319,9.972875,75,78,3832,3973,1.2498750686645508,1.1642577648162842,1.2557529211044312,0.739022433757782,0.7562066912651062,1.0354111194610596,0.6980686187744141,0.9804979562759399,1.0,0.6805874705314636,0.6421273946762085,0.3408567011356354,0.8981399536132812,1.0,10.813404083251953,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566001013,1000,budget1000_ltm3,BLIND,other,g566_valid_000997,c00d21abd905e2cdc3d2fdccbb61bdd402e8b6bcd9b5d325507c4efc991d5918,064dc8f1ddbc74c7a6eb2aa76fca6285007567bceb6f617214cd64c9eb13148b,g566_blind_three_tier_a1_s568_3e40a37a06bd,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,A1,568,artifacts/models/gcst/phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568.pt,True,True,True,True,1.0945368171,1.1809976247,1.10831353919,1.08598574822,-0.08646080759999997,-0.013776722090000026,0.008551068880000123,0.07320997586423,0.012430347192247247,-0.007874015744696348,False,False,False,False,False,False,True,True,True,True,True,True,9.528784,11.105642,9.779563,9.546431,75,74,3552,3498,1.248331904411316,1.163238286972046,1.255865454673767,0.7410151362419128,0.7574041485786438,1.0380560159683228,0.6958839297294617,0.9805129766464233,1.0,0.6811738014221191,0.6450127363204956,0.34023579955101013,0.8906393051147461,1.0,10.808035850524902,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566001013,1000,budget1000_ltm3,BLIND,other,g566_valid_000997,c00d21abd905e2cdc3d2fdccbb61bdd402e8b6bcd9b5d325507c4efc991d5918,1f909152b4e4222593b576db4340e95af6fc06f193e35ed8463f5d8303d362fd,g566_blind_three_tier_a2_s568_6ad009901ee0,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,True,True,True,1.0945368171,1.1809976247,1.10831353919,1.08598574822,-0.08646080759999997,-0.013776722090000026,0.008551068880000123,0.07320997586423,0.012430347192247247,-0.007874015744696348,False,False,False,False,False,False,True,True,True,True,True,True,17.022513,11.105642,9.779563,9.546431,75,74,3552,3498,1.248225212097168,1.16301429271698,1.255873680114746,0.7411505579948425,0.7570304870605469,1.0380477905273438,0.6958005428314209,0.9805164933204651,1.0,0.6813521385192871,0.6451443433761597,0.3400503098964691,0.8907768726348877,1.0,10.808789253234863,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566001273,5000,budget5000_ltm6,BLIND,other,g566_valid_001253,639a2d52adc933802941c48225b1cc76e3e7c29ad966468e3061b5428f828a6d,19e66ccbbeb351db30780c2ca3c2cfd67a3eb069d30cbb8286ccc0379c7cf85a,g566_blind_three_tier_a1_s568_1a9a73b386a6,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,A1,568,artifacts/models/gcst/phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568.pt,True,True,True,True,1.07899159664,1.30196078431,1.17198879552,1.11540616246,-0.22296918766999996,-0.0929971988799998,-0.03641456581999991,0.17125645438558035,0.07934990439796641,0.03264691109442009,False,False,False,False,False,False,True,True,True,True,True,True,9.802133,8.645122,14.748416,9.630446,67,67,3167,3165,1.2499727010726929,1.1646215915679932,1.2558857202529907,0.7388208508491516,0.7566055655479431,1.0355316400527954,0.6981070637702942,0.980505645275116,1.0,0.6804677844047546,0.6421094536781311,0.3411739766597748,0.8981998562812805,1.0,10.812832832336426,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566001273,5000,budget5000_ltm6,BLIND,other,g566_valid_001253,639a2d52adc933802941c48225b1cc76e3e7c29ad966468e3061b5428f828a6d,8da7b445807981a2e9f19ed272c39151f75c19959daa7b22007964fa5662e111,g566_blind_three_tier_a2_s568_574e7c733637,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,True,True,True,1.07899159664,1.30196078431,1.17198879552,1.11540616246,-0.22296918766999996,-0.0929971988799998,-0.03641456581999991,0.17125645438558035,0.07934990439796641,0.03264691109442009,False,False,False,False,False,False,True,True,True,True,True,True,13.816876,8.645122,14.748416,9.630446,67,67,3167,3165,1.2498805522918701,1.1642968654632568,1.2558993101119995,0.7389773726463318,0.756229817867279,1.0354245901107788,0.6981184482574463,0.980501651763916,1.0,0.6805897951126099,0.6420842409133911,0.34090301394462585,0.8984266519546509,1.0,10.81352424621582,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566001533,1000,budget1000_ltm3,BLIND,other,g566_valid_001509,ebd23aa2e01f7f0113ed78708d706e3167db3031394723f0c497dbfd031aaa3a,2c9c22fd7333c28496b9d769509b18ffdabba6cc385262dbe81a903a3778c79c,g566_blind_three_tier_a1_s568_d8ab70228d96,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,A1,568,artifacts/models/gcst/phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568.pt,True,True,True,True,1.0635155096,1.28064992614,1.12604628262,1.08517971443,-0.21713441653999999,-0.06253077301999999,-0.021664204829999978,0.1695501730082191,0.05553126366574212,0.019963702363694928,False,False,False,False,False,False,True,True,True,True,True,True,9.497294,743.74917,10.450256,9.575818,68,68,3215,3213,1.2484135627746582,1.163217544555664,1.2556631565093994,0.7410421371459961,0.7574108839035034,1.0379655361175537,0.695827841758728,0.9805049896240234,1.0,0.6811695098876953,0.6449723839759827,0.3402036428451538,0.8903480172157288,1.0,10.80791187286377,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566001533,1000,budget1000_ltm3,BLIND,other,g566_valid_001509,ebd23aa2e01f7f0113ed78708d706e3167db3031394723f0c497dbfd031aaa3a,9df9c3a406cdda0fb3a2b7d58c32955abc373fc9ab7c875c5038e65a6e943c9e,g566_blind_three_tier_a2_s568_f029e3d76223,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,True,True,True,1.0635155096,1.28064992614,1.12604628262,1.08517971443,-0.21713441653999999,-0.06253077301999999,-0.021664204829999978,0.1695501730082191,0.05553126366574212,0.019963702363694928,False,False,False,False,False,False,True,True,True,True,True,True,9.523022,743.74917,10.450256,9.575818,68,68,3215,3213,1.2482978105545044,1.1630074977874756,1.2556685209274292,0.7411581873893738,0.7570273876190186,1.0379589796066284,0.6957497596740723,0.9805119037628174,1.0,0.6813223361968994,0.6450991034507751,0.3400183320045471,0.8906619548797607,1.0,10.808683395385742,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566001793,5000,budget5000_ltm6,BLIND,other,g566_valid_001765,9aba89a1c93500e5c1b6e2da4067209f990b8a3f750e422215f3eae540f58cf9,bfb9d74e719f1ef6a2a197bbca27853b7b4cd8dd4dd6f29212a037751b1db200,g566_blind_three_tier_a1_s568_48531255313a,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,A1,568,artifacts/models/gcst/phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568.pt,True,True,True,True,1.0701754386,1.22549019608,1.11300309598,1.06811145511,-0.15531475748,-0.04282765737999994,0.002063983490000032,0.1267368421035178,0.03847936949563484,-0.001932367151504308,False,False,False,False,False,False,True,True,True,True,True,True,9.810609,7.456434,9.97678,10.185111,82,84,4444,4679,1.249924659729004,1.164614200592041,1.2559034824371338,0.7388627529144287,0.7566419839859009,1.0355561971664429,0.6980941891670227,0.9805075526237488,1.0,0.6804510951042175,0.6421442627906799,0.34116917848587036,0.8982211947441101,1.0,10.812840461730957,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566001793,5000,budget5000_ltm6,BLIND,other,g566_valid_001765,9aba89a1c93500e5c1b6e2da4067209f990b8a3f750e422215f3eae540f58cf9,fb88c3cb4423080c2511e9d9c02704a960cba66aa478cd27877d46562cd0e5e0,g566_blind_three_tier_a2_s568_16a857f16d86,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,True,True,True,1.0701754386,1.22549019608,1.11300309598,1.06811145511,-0.15531475748,-0.04282765737999994,0.002063983490000032,0.1267368421035178,0.03847936949563484,-0.001932367151504308,False,False,False,False,False,False,True,True,True,True,True,True,9.705119,7.456434,9.97678,10.185111,82,84,4444,4679,1.2498632669448853,1.1643099784851074,1.2559159994125366,0.7389965653419495,0.7562239766120911,1.0354092121124268,0.698168933391571,0.9805014729499817,1.0,0.6806057691574097,0.6420800685882568,0.34089621901512146,0.8984595537185669,1.0,10.813587188720703,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566002053,1000,budget1000_ltm3,BLIND,other,g566_valid_002021,a7ee171f22b05f714a0fa23c7d08724cbd1160d2b743b333f0ad774a977b88cc,1ffa6224080a025c827f6ec2ca609ee5483adf246e3e5a22e10341e64bc5c28b,g566_blind_three_tier_a1_s568_652b3368670f,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,A1,568,artifacts/models/gcst/phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568.pt,True,True,True,True,1.11536471805,1.21210553544,1.13191929643,1.1003621314,-0.09674081739000018,-0.016554578380000073,0.015002586649999872,0.07981220657892862,0.0146252285231042,-0.01363422660766411,False,False,False,False,False,False,True,True,True,True,True,True,9.492212,7.645368,9.640534,9.501775,76,76,3600,3600,1.248392939567566,1.1632272005081177,1.2557669878005981,0.7410475611686707,0.7574432492256165,1.038007140159607,0.6958268880844116,0.9805079698562622,1.0,0.6811584234237671,0.6449772119522095,0.3402215540409088,0.8905305862426758,1.0,10.807948112487793,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566002053,1000,budget1000_ltm3,BLIND,other,g566_valid_002021,a7ee171f22b05f714a0fa23c7d08724cbd1160d2b743b333f0ad774a977b88cc,779cad2a9d03f9a38128b8e966bc4c878abcfccf7e19bfb6bc3f1550bb4ff779,g566_blind_three_tier_a2_s568_8bf21374ec8e,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,True,True,True,1.11536471805,1.21210553544,1.13191929643,1.1003621314,-0.09674081739000018,-0.016554578380000073,0.015002586649999872,0.07981220657892862,0.0146252285231042,-0.01363422660766411,False,False,False,False,False,False,True,True,True,True,True,True,9.792093,7.645368,9.640534,9.501775,76,76,3600,3600,1.2482869625091553,1.1630152463912964,1.2557599544525146,0.7411633729934692,0.7570509910583496,1.0379834175109863,0.6957595944404602,0.9805139303207397,1.0,0.6813276410102844,0.6450910568237305,0.34003129601478577,0.8907992839813232,1.0,10.808727264404297,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566002313,5000,budget5000_ltm6,BLIND,other,g566_valid_002277,ac82b1c5b4ef8b70bf8c78fe3dc31ad19a8a22cab4f7c768fa85c12b7a3772e8,88100e6d049b36594d96b5515df918ef63d08f5b95b21140d756b516674ace01,g566_blind_three_tier_a1_s568_9f7ecd462cc6,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,A1,568,artifacts/models/gcst/phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568.pt,True,False,True,True,1.08024017467,,1.10917030568,1.07423580786,nan,-0.02893013100999986,0.00600436681000005,nan,0.02608267717035901,-0.005589430892237182,True,False,False,False,False,False,True,True,True,True,True,True,11.230686,5318.525104,9.951586,9.548014,84,83,3984,3936,1.2499498128890991,1.1646229028701782,1.2559103965759277,0.7388314604759216,0.7566262483596802,1.035546898841858,0.6981180310249329,0.9805075526237488,1.0,0.6804558634757996,0.642127275466919,0.3411896228790283,0.8982953429222107,1.0,10.81287670135498,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566002313,5000,budget5000_ltm6,BLIND,other,g566_valid_002277,ac82b1c5b4ef8b70bf8c78fe3dc31ad19a8a22cab4f7c768fa85c12b7a3772e8,75026eafa27658b4fba05d335733a961ab24cc22fae757933f02e5c2bd4af9c9,g566_blind_three_tier_a2_s568_7044d2939b88,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,False,True,True,1.08024017467,,1.10917030568,1.07423580786,nan,-0.02893013100999986,0.00600436681000005,nan,0.02608267717035901,-0.005589430892237182,True,False,False,False,False,False,True,True,True,True,True,True,9.534131,5318.525104,9.951586,9.548014,84,83,3984,3936,1.2498729228973389,1.1643010377883911,1.255893588066101,0.7389814257621765,0.756216287612915,1.0354093313217163,0.6981581449508667,0.9805017113685608,1.0,0.6806027293205261,0.6420850157737732,0.3408959209918976,0.8984497785568237,1.0,10.813568115234375,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566002573,1000,budget1000_ltm3,BLIND,other,g566_valid_002533,7d27ef0b6fc6bb2b982e0ef86e73ea506ab8800a6a04bd0a0bbe7a0432ed1697,bc747646809b5a122660ad927188468f158c5ac2114c1628b5e771886a2d936e,g566_blind_three_tier_a1_s568_4ee2e5e04cab,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,A1,568,artifacts/models/gcst/phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568.pt,True,True,True,True,1.06875349357,1.31414197876,1.1481274455,1.07322526551,-0.2453884851899999,-0.07937395192999985,-0.0044717719400000355,0.1867290514694188,0.0691333982486876,0.004166666667016114,False,False,False,False,False,False,True,True,True,True,True,True,9.673249,7.849508,9.850526,9.61629,80,80,3792,3791,1.2484151124954224,1.163217544555664,1.2557625770568848,0.7409982085227966,0.7573949098587036,1.0380001068115234,0.695861279964447,0.9805068969726562,1.0,0.6811617612838745,0.6449748873710632,0.3402281105518341,0.8905960321426392,1.0,10.807968139648438,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566002573,1000,budget1000_ltm3,BLIND,other,g566_valid_002533,7d27ef0b6fc6bb2b982e0ef86e73ea506ab8800a6a04bd0a0bbe7a0432ed1697,a2751d3f6961ee6a817c52678089250f6b741d584e66d26af0c678fc43bcfbee,g566_blind_three_tier_a2_s568_d02df81293da,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,True,True,True,1.06875349357,1.31414197876,1.1481274455,1.07322526551,-0.2453884851899999,-0.07937395192999985,-0.0044717719400000355,0.1867290514694188,0.0691333982486876,0.004166666667016114,False,False,False,False,False,False,True,True,True,True,True,True,9.581919,7.849508,9.850526,9.61629,80,80,3792,3791,1.2482844591140747,1.1629921197891235,1.2557131052017212,0.7411555647850037,0.7570006251335144,1.03797447681427,0.695767879486084,0.9805119633674622,1.0,0.6813327074050903,0.6451034545898438,0.3400106728076935,0.8906125426292419,1.0,10.808698654174805,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566002833,5000,budget5000_ltm6,BLIND,other,g566_valid_002789,d26b96f700af1e41ccdff79c0f3e70060c1553d0d6bb0333c6282afc0fb2d9bb,3b31a947897c82eccb41dd443b2c9e6d4ce638d1eb8a86aa65e2c54a87ea84d8,g566_blind_three_tier_a1_s568_6189703fb0d2,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,A1,568,artifacts/models/gcst/phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568.pt,True,True,True,True,1.11969111969,1.21842250414,1.12906784335,1.07611693326,-0.09873138445000018,-0.009376723660000197,0.043574186429999884,0.08103214124372056,0.008304836343739092,-0.04049205535498432,False,False,False,False,False,False,True,True,True,True,True,True,11.164561,7.40794,9.862269,10.179365,80,70,4444,3312,1.2499560117721558,1.164600133895874,1.2558318376541138,0.7388473749160767,0.7565722465515137,1.035491943359375,0.6981109976768494,0.9805033206939697,1.0,0.6804749369621277,0.6421024799346924,0.3411356806755066,0.8980898261070251,1.0,10.812820434570312,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566002833,5000,budget5000_ltm6,BLIND,other,g566_valid_002789,d26b96f700af1e41ccdff79c0f3e70060c1553d0d6bb0333c6282afc0fb2d9bb,e5aa1f23f126da3750bf96c9e7c8281cca47c6297337e6139e64796906b0a79d,g566_blind_three_tier_a2_s568_6c83bd8ba710,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,True,True,True,1.11969111969,1.21842250414,1.12906784335,1.07611693326,-0.09873138445000018,-0.009376723660000197,0.043574186429999884,0.08103214124372056,0.008304836343739092,-0.04049205535498432,False,False,False,False,False,False,True,True,True,True,True,True,9.907207,7.40794,9.862269,10.179365,80,70,4444,3312,1.2498666048049927,1.16428804397583,1.2558636665344238,0.7389861345291138,0.7561966180801392,1.035409927368164,0.6981495022773743,0.9805001616477966,1.0,0.6805920004844666,0.6420833468437195,0.34088581800460815,0.8983373045921326,1.0,10.813542366027832,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566003093,1000,budget1000_ltm3,BLIND,other,g566_valid_003045,75ee9a6ca3d8ab416c55fe14237c0b9db352f3a1ebe5640182c65e34ebce81a0,f94cc7fdae6d1678b7c514666e9fb1801251ae78362725009d736855198b95e1,g566_blind_three_tier_a1_s568_3e9cc15c1cf1,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,A1,568,artifacts/models/gcst/phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568.pt,True,True,True,True,1.08161044614,1.20402611534,1.11588683351,1.0718171926,-0.12241566920000002,-0.03427638737000005,0.009793253540000046,0.1016719385404955,0.03071672354282051,-0.009137055840878705,False,False,False,False,False,False,True,True,True,True,True,True,12.065738,11.111842,12.727959,16.126161,68,65,3213,3071,1.2484238147735596,1.1632091999053955,1.25568687915802,0.7410323619842529,0.7574004530906677,1.0379793643951416,0.6958257555961609,0.9805060625076294,1.0,0.681158185005188,0.6449888944625854,0.34022167325019836,0.8904163241386414,1.0,10.807921409606934,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566003093,1000,budget1000_ltm3,BLIND,other,g566_valid_003045,75ee9a6ca3d8ab416c55fe14237c0b9db352f3a1ebe5640182c65e34ebce81a0,846d5939e53314f54ee76bd35239c868c2bd7127ef1ba334d0b8fbf607c9164f,g566_blind_three_tier_a2_s568_ddff3fcd743d,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,True,True,True,1.08324265506,1.20402611534,1.11588683351,1.0718171926,-0.12078346027999998,-0.032644178450000005,0.011425462460000091,0.10031631269550365,0.029254022423867466,-0.010659898477915208,False,False,False,False,False,False,True,True,True,True,True,True,10.565015,11.111842,12.727959,16.126161,86,65,5864,3071,1.2483104467391968,1.1629966497421265,1.2556039094924927,0.7411967515945435,0.756965160369873,1.0379235744476318,0.6957700848579407,0.9805108904838562,1.0,0.6813222169876099,0.6450985670089722,0.3399747908115387,0.8905404806137085,1.0,10.808722496032715,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566003353,5000,budget5000_ltm6,BLIND,other,g566_valid_003301,b7c7e78938f204d71644aa54d5a23d8eefd4f641c275ede989485adb50a09dba,693739b744a0a7e5dea7be6c96d9eb303a7424bd8402da127b6de0cabaf30665,g566_blind_three_tier_a1_s568_977fbfe324ec,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,A1,568,artifacts/models/gcst/phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568.pt,True,True,True,True,1.08100399315,1.2983456931,1.1089560753,1.09925841415,-0.21734169994999997,-0.027952082150000113,-0.018254420999999965,0.16739894552356333,0.025205761321464768,0.01660612351474714,False,False,False,False,False,False,True,True,True,True,True,True,13.321479,7.792988,9.903966,9.614529,71,71,3360,3360,1.2499645948410034,1.1646054983139038,1.2558698654174805,0.7388370633125305,0.7565818428993225,1.0355151891708374,0.6981074213981628,0.9805052876472473,1.0,0.6804708242416382,0.6421235203742981,0.34115999937057495,0.8981772065162659,1.0,10.812806129455566,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566003353,5000,budget5000_ltm6,BLIND,other,g566_valid_003301,b7c7e78938f204d71644aa54d5a23d8eefd4f641c275ede989485adb50a09dba,d2b0ba0368ffbb653a10065f84f022be1ae91748e689abc77a77157d81893f39,g566_blind_three_tier_a2_s568_15789ea1bf7e,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,True,True,True,1.08100399315,1.2983456931,1.1089560753,1.09925841415,-0.21734169994999997,-0.027952082150000113,-0.018254420999999965,0.16739894552356333,0.025205761321464768,0.01660612351474714,False,False,False,False,False,False,True,True,True,True,True,True,10.900392,7.792988,9.903966,9.614529,71,71,3360,3360,1.2498714923858643,1.164289116859436,1.2558777332305908,0.7389937043190002,0.7561949491500854,1.0354033708572388,0.6981436610221863,0.9805011749267578,1.0,0.6805905103683472,0.6420953273773193,0.34088701009750366,0.898353636264801,1.0,10.813567161560059,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566003613,1000,budget1000_ltm3,BLIND,other,g566_valid_003557,6797c3edf49725f7d4b0e898bb3a5d4354b087bd0eca514a16bf83b5558285d2,183c17401c8426b60287bbd3f2bf0bbcdc54061d14be2fc3e8861019365fb823,g566_blind_three_tier_a1_s568_ba1c901d0895,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,A1,568,artifacts/models/gcst/phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568.pt,True,True,True,True,1.07228195938,1.2449223417,1.13261648746,1.07347670251,-0.17264038232,-0.06033452808000006,-0.0011947431300001199,0.13867562380176376,0.05327004219698935,0.001112966054322907,False,False,False,False,False,False,True,True,True,True,True,True,15.136606,7.604762,9.836158,9.720559,73,73,3455,3548,1.2482881546020508,1.1632494926452637,1.255964756011963,0.7410215139389038,0.7575173377990723,1.0381478071212769,0.6958997845649719,0.9805183410644531,1.0,0.6811530590057373,0.6450954079627991,0.34028133749961853,0.8905580043792725,1.0,10.808117866516113,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566003613,1000,budget1000_ltm3,BLIND,other,g566_valid_003557,6797c3edf49725f7d4b0e898bb3a5d4354b087bd0eca514a16bf83b5558285d2,15b6cd1cabe013422affae18cd55787c153ae1a3c7b0bc3e36203fe9a2b073c6,g566_blind_three_tier_a2_s568_bd035b201c36,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,True,True,True,1.07228195938,1.2449223417,1.13261648746,1.07347670251,-0.17264038232,-0.06033452808000006,-0.0011947431300001199,0.13867562380176376,0.05327004219698935,0.001112966054322907,False,False,False,False,False,False,True,True,True,True,True,True,9.440409,7.604762,9.836158,9.720559,73,73,3455,3548,1.2482136487960815,1.1630094051361084,1.2558400630950928,0.7412022352218628,0.757087230682373,1.0380303859710693,0.695791482925415,0.9805182814598083,1.0,0.6813527345657349,0.6451461911201477,0.340019553899765,0.890640139579773,1.0,10.80877685546875,False,False,False,False,False
blind_three_tier,g566-chambers-48x32-a-v1,48,566003873,5000,budget5000_ltm6,BLIND,other,g566_valid_003813,5f70eb5e780079cbbf3be3226f634170d7d41ef574aa9509afb47d23bc6c2409,6937e5ce07b2f7e9e8fcb801526d33851b91d45768ffee257192f5ac2425ebe0,g566_blind_three_tier_a1_s568_e606e00f4627,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,A1,568,artifacts/models/gcst/phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568.pt,True,True,True,True,1.08345323741,1.21438848921,1.11942446043,1.08153477218,-0.13093525179999999,-0.03597122302,0.0019184652300001659,0.1078199052143336,0.0321336760911786,-0.0017738359221989726,False,False,False,False,False,False,True,True,True,True,True,True,9.551849,7.623405,9.849835,9.647806,73,73,3454,3455,1.2499330043792725,1.1646138429641724,1.2558629512786865,0.7388659119606018,0.7566239237785339,1.0355267524719238,0.6981077790260315,0.9805063009262085,1.0,0.6804555654525757,0.6421318650245667,0.34115171432495117,0.8981785774230957,1.0,10.812853813171387,False,False,False,False,False
