context_key,map_family,agents,seed,nominal_budget_ms,horizon_id,candidate_theta_rows,best_delta_vs_static_flow,mean_delta_vs_static_flow,has_safe_useful_candidate,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-32-32-20|50|2046|2000|0|14650fb0739d0383,random,50,2046,2000,iter_cf_short2000_t050_i2,16,-0.0134228188,0.0737730704669,True,False,False,False,False,False
random-32-32-20|50|2048|2000|0|14650fb0739d0383,random,50,2048,2000,iter_cf_short2000_t050_i2,16,-0.04682926829,0.0246951219512,True,False,False,False,False,False
random-32-32-20|50|2052|2000|0|14650fb0739d0383,random,50,2052,2000,iter_cf_short2000_t050_i2,16,-0.06595218467,0.0278751030481,True,False,False,False,False,False
random-32-32-20|50|2054|2000|0|14650fb0739d0383,random,50,2054,2000,iter_cf_short2000_t050_i2,16,-0.02899824253,0.0824362917419,True,False,False,False,False,False
random-32-32-20|50|2058|2000|0|14650fb0739d0383,random,50,2058,2000,iter_cf_short2000_t050_i2,16,-0.01661129568,0.176235465117,True,False,False,False,False,False
random-32-32-20|50|2060|2000|0|14650fb0739d0383,random,50,2060,2000,iter_cf_short2000_t050_i2,16,-0.05070422535,0.0386737089213,True,False,False,False,False,False
random-32-32-20|50|2064|2000|0|14650fb0739d0383,random,50,2064,2000,iter_cf_short2000_t050_i2,16,-0.022572178477,0.0558727034123,True,False,False,False,False,False
random-32-32-20|50|2066|2000|0|14650fb0739d0383,random,50,2066,2000,iter_cf_short2000_t050_i2,16,-0.03544061302,0.152358716479,True,False,False,False,False,False
random-32-32-20|50|2070|2000|0|14650fb0739d0383,random,50,2070,2000,iter_cf_short2000_t050_i2,16,-0.03092783506,0.177952202431,True,False,False,False,False,False
random-32-32-20|50|2072|2000|0|14650fb0739d0383,random,50,2072,2000,iter_cf_short2000_t050_i2,16,-0.02907915994,0.144184168011,True,False,False,False,False,False
random-32-32-20|50|2076|2000|0|14650fb0739d0383,random,50,2076,2000,iter_cf_short2000_t050_i2,16,-0.05042816365,0.413950999052,True,False,False,False,False,False
random-32-32-20|50|2078|2000|0|14650fb0739d0383,random,50,2078,2000,iter_cf_short2000_t050_i2,16,-0.04678362573,0.0561821219744,True,False,False,False,False,False
random-32-32-20|50|2082|2000|0|14650fb0739d0383,random,50,2082,2000,iter_cf_short2000_t050_i2,16,-0.09329710145,0.0947690217381,True,False,False,False,False,False
