context_id,map,split,map_family,topology_id,start_goal_regime,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,model_version,input_mode,predicted_theta_id,theta_hash,fallback_to_g556,materialization_precheck,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_ctx_00002789,den520d,train,irregular,g557_topology_029_irregular,high_conflict_adversarial,150,150,102789,1000,1000,1000,1.0,4,b1000_short1000_t100_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002790,lak303d,train,irregular,g557_topology_030_irregular,uniform_random,150,150,102790,2000,2000,1000,1.0,4,b2000_short1000_t100_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002791,orz900d,train,irregular,g557_topology_031_irregular,uniform_random,150,150,102791,2000,2000,1000,1.0,4,b2000_short1000_t100_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002792,ost003d,train,irregular,g557_topology_032_irregular,uniform_random,150,150,102792,2000,2000,1000,1.0,4,b2000_short1000_t100_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002793,w_woundedcoast,train,irregular,g557_topology_033_irregular,opposite_side_cross_flow,150,150,102793,2000,2000,2000,1.0,4,b2000_short2000_t100_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002794,empty-32-32,validation,qd_empty,g557_topology_034_qd_empty,opposite_side_cross_flow,300,300,102794,2000,2000,2000,2.0,4,b2000_short2000_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002795,empty-48-48,train,qd_empty,g557_topology_035_qd_empty,opposite_side_cross_flow,75,75,102795,5000,5000,2000,2.0,8,b5000_short2000_t200_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002796,empty-16-16,train,qd_empty,g557_topology_036_qd_empty,same_room_local_flow,75,75,102796,5000,5000,2000,2.0,8,b5000_short2000_t200_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002797,random-32-32-20,train,qd_random,g557_topology_037_qd_random,same_room_local_flow,300,300,102797,5000,5000,2000,2.0,8,b5000_short2000_t200_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002798,random-64-64-20,train,qd_random,g557_topology_038_qd_random,same_room_local_flow,1000,1000,102798,5000,5000,2000,2.0,8,b5000_short2000_t200_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002799,random-32-32-10,train,qd_random,g557_topology_039_qd_random,room_to_room_door_bottleneck,300,300,102799,5000,5000,2000,2.0,8,b5000_short2000_t200_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002800,random-64-64-10,train,qd_random,g557_topology_040_qd_random,room_to_room_door_bottleneck,400,400,102800,500,500,250,2.0,8,b500_short250_t200_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002801,maze-32-32-4,train,qd_maze,g557_topology_041_qd_maze,room_to_room_door_bottleneck,300,300,102801,500,500,250,2.0,8,b500_short250_t200_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002802,maze-32-32-2,train,qd_maze,g557_topology_042_qd_maze,warehouse_aisle_to_aisle,300,300,102802,500,500,250,2.0,8,b500_short250_t200_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002803,maze-128-128-2,train,qd_maze,g557_topology_043_qd_maze,warehouse_aisle_to_aisle,150,150,102803,500,500,250,2.0,8,b500_short250_t200_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002804,maze-128-128-10,train,qd_maze,g557_topology_044_qd_maze,warehouse_aisle_to_aisle,150,150,102804,500,500,250,2.0,8,b500_short250_t200_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002805,room-32-32-4,validation,qd_room,g557_topology_045_qd_room,many_to_one_goal_clustered,300,300,102805,1000,1000,250,0.5,8,b1000_short250_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002806,room-64-64-8,train,qd_room,g557_topology_046_qd_room,many_to_one_goal_clustered,1000,1000,102806,1000,1000,250,0.5,8,b1000_short250_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002807,room-64-64-16,train,qd_room,g557_topology_047_qd_room,many_to_one_goal_clustered,1000,1000,102807,1000,1000,500,0.5,8,b1000_short500_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002808,warehouse-10-20-10-2-1,train,qd_warehouse,g557_topology_048_qd_warehouse,start_clustered_goal_dispersed,150,150,102808,1000,1000,500,0.5,2,b1000_short500_t050_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002809,warehouse-10-20-10-2-2,train,qd_warehouse,g557_topology_049_qd_warehouse,start_clustered_goal_dispersed,150,150,102809,1000,1000,500,0.5,2,b1000_short500_t050_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002810,warehouse-20-40-10-2-1,train,qd_warehouse,g557_topology_050_qd_warehouse,start_clustered_goal_dispersed,150,150,102810,2000,2000,500,0.5,2,b2000_short500_t050_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002811,warehouse-20-40-10-2-2,train,qd_warehouse,g557_topology_051_qd_warehouse,central_choke_point,150,150,102811,2000,2000,500,0.5,2,b2000_short500_t050_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002812,connector,train,qd_bottleneck,g557_topology_052_qd_bottleneck,central_choke_point,75,75,102812,2000,2000,500,0.5,2,b2000_short500_t050_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002813,corners,train,qd_bottleneck,g557_topology_053_qd_bottleneck,central_choke_point,75,75,102813,2000,2000,500,0.5,2,b2000_short500_t050_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002814,tunnel,train,qd_bottleneck,g557_topology_054_qd_bottleneck,low_conflict_easy,75,75,102814,2000,2000,1000,0.5,2,b2000_short1000_t050_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002815,loop-chain,train,qd_bottleneck,g557_topology_055_qd_bottleneck,low_conflict_easy,1000,1000,102815,5000,5000,1000,0.5,2,b5000_short1000_t050_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002816,string,validation,qd_bottleneck,g557_topology_056_qd_bottleneck,low_conflict_easy,1000,1000,102816,5000,5000,1000,1.0,2,b5000_short1000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002817,tree,train,qd_bottleneck,g557_topology_057_qd_bottleneck,high_conflict_adversarial,1000,1000,102817,5000,5000,1000,1.0,2,b5000_short1000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002818,Berlin_1_256,train,qd_irregular,g557_topology_058_qd_irregular,high_conflict_adversarial,150,150,102818,5000,5000,1000,1.0,2,b5000_short1000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002819,Boston_0_256,train,qd_irregular,g557_topology_059_qd_irregular,high_conflict_adversarial,150,150,102819,5000,5000,1000,1.0,2,b5000_short1000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002820,empty-32-32,heldout_topology,empty,g557_topology_000_empty,uniform_random,400,400,102820,500,500,1000,1.0,2,b500_short1000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002821,empty-48-48,heldout_topology,empty,g557_topology_001_empty,uniform_random,100,100,102821,500,500,2000,1.0,4,b500_short2000_t100_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002822,empty-16-16,heldout_topology,empty,g557_topology_002_empty,uniform_random,100,100,102822,500,500,2000,1.0,4,b500_short2000_t100_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002823,random-32-32-20,heldout_topology,random,g557_topology_003_random,opposite_side_cross_flow,400,400,102823,500,500,2000,1.0,4,b500_short2000_t100_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002824,random-64-64-20,heldout_topology,random,g557_topology_004_random,opposite_side_cross_flow,1500,1500,102824,500,500,2000,1.0,4,b500_short2000_t100_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002825,random-32-32-10,heldout_topology,random,g557_topology_005_random,opposite_side_cross_flow,400,400,102825,1000,1000,2000,1.0,4,b1000_short2000_t100_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002826,random-64-64-10,heldout_topology,random,g557_topology_006_random,same_room_local_flow,600,600,102826,1000,1000,2000,1.0,4,b1000_short2000_t100_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002827,maze-32-32-4,heldout_topology,maze,g557_topology_007_maze,same_room_local_flow,400,400,102827,1000,1000,2000,2.0,4,b1000_short2000_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002828,maze-32-32-2,heldout_topology,maze,g557_topology_008_maze,same_room_local_flow,400,400,102828,1000,1000,250,2.0,4,b1000_short250_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002829,maze-128-128-2,heldout_topology,maze,g557_topology_009_maze,room_to_room_door_bottleneck,200,200,102829,1000,1000,250,2.0,4,b1000_short250_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002830,maze-128-128-10,heldout_topology,maze,g557_topology_010_maze,room_to_room_door_bottleneck,200,200,102830,2000,2000,250,2.0,4,b2000_short250_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002831,room-32-32-4,heldout_topology,room,g557_topology_011_room,room_to_room_door_bottleneck,400,400,102831,2000,2000,250,2.0,4,b2000_short250_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002832,room-64-64-8,heldout_topology,room,g557_topology_012_room,warehouse_aisle_to_aisle,1500,1500,102832,2000,2000,250,2.0,4,b2000_short250_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002833,room-64-64-16,heldout_topology,room,g557_topology_013_room,warehouse_aisle_to_aisle,1500,1500,102833,2000,2000,250,2.0,4,b2000_short250_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002834,warehouse-10-20-10-2-1,heldout_topology,warehouse,g557_topology_014_warehouse,warehouse_aisle_to_aisle,200,200,102834,2000,2000,250,2.0,8,b2000_short250_t200_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002835,warehouse-10-20-10-2-2,train,warehouse,g557_topology_015_warehouse,many_to_one_goal_clustered,200,200,102835,5000,5000,500,2.0,8,b5000_short500_t200_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002836,warehouse-20-40-10-2-1,train,warehouse,g557_topology_016_warehouse,many_to_one_goal_clustered,200,200,102836,5000,5000,500,2.0,8,b5000_short500_t200_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002837,warehouse-20-40-10-2-2,train,warehouse,g557_topology_017_warehouse,many_to_one_goal_clustered,200,200,102837,5000,5000,500,2.0,8,b5000_short500_t200_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002838,connector,validation,bottleneck,g557_topology_018_bottleneck,start_clustered_goal_dispersed,100,100,102838,5000,5000,500,0.5,8,b5000_short500_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002839,corners,train,bottleneck,g557_topology_019_bottleneck,start_clustered_goal_dispersed,100,100,102839,5000,5000,500,0.5,8,b5000_short500_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002840,tunnel,train,bottleneck,g557_topology_020_bottleneck,start_clustered_goal_dispersed,100,100,102840,500,500,500,0.5,8,b500_short500_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002841,loop-chain,train,bottleneck,g557_topology_021_bottleneck,central_choke_point,1500,1500,102841,500,500,500,0.5,8,b500_short500_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002842,string,train,bottleneck,g557_topology_022_bottleneck,central_choke_point,1500,1500,102842,500,500,1000,0.5,8,b500_short1000_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002843,tree,train,bottleneck,g557_topology_023_bottleneck,central_choke_point,1500,1500,102843,500,500,1000,0.5,8,b500_short1000_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002844,Berlin_1_256,train,irregular,g557_topology_024_irregular,low_conflict_easy,200,200,102844,500,500,1000,0.5,8,b500_short1000_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002845,Boston_0_256,train,irregular,g557_topology_025_irregular,low_conflict_easy,200,200,102845,1000,1000,1000,0.5,8,b1000_short1000_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002846,Paris_1_256,train,irregular,g557_topology_026_irregular,low_conflict_easy,200,200,102846,1000,1000,1000,0.5,8,b1000_short1000_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002847,brc202d,train,irregular,g557_topology_027_irregular,high_conflict_adversarial,200,200,102847,1000,1000,1000,0.5,2,b1000_short1000_t050_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002848,den312d,train,irregular,g557_topology_028_irregular,high_conflict_adversarial,200,200,102848,1000,1000,1000,0.5,2,b1000_short1000_t050_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
