context_key,map,map_family,agents,seed,budget_ms,nominal_budget_ms,horizon_id,selected_candidate,baseline_role,baseline_candidate,sampling_policy,seed_block,selected_success,baseline_success,success_regression,success_gain,both_success,both_fail,selected_ratio,baseline_ratio,quality_delta_ratio,better,worse,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c068920,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.08949771689,1.2803652968,-0.19086757991,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c078415,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.10778985507,1.21557971014,-0.10778985507,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c002575,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.10688405797,1.21557971014,-0.10869565217,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c003589,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.12862318841,1.21557971014,-0.08695652173,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c062983,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.11684782609,1.21557971014,-0.09873188405,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c078391,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.1259057971,1.21557971014,-0.08967391304,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c075835,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.10960144928,1.21557971014,-0.10597826086,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c044742,additive_ltm,repair5g59_additive_fallback,retrieval_neighbor_interpolation,70120_70139,True,True,False,False,True,False,1.11503623188,1.21557971014,-0.10054347826,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c000919,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.1240942029,1.21557971014,-0.09148550724,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c047827,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.10054347826,1.21557971014,-0.11503623188,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c001603,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.10507246377,1.21557971014,-0.11050724637,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c045280,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.10507246377,1.21557971014,-0.11050724637,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c063001,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.11684782609,1.21557971014,-0.09873188405,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c038779,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.10688405797,1.21557971014,-0.10869565217,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c071992,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.10416666667,1.21557971014,-0.11141304347,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c022165,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.10416666667,1.21557971014,-0.11141304347,True,False,False,False,False,False,False
