split,run_id,checkpoint_id,map_name,agents,seed,iteration,target_rule_original,target_rule_executable,predicted_rule,top1_correct,top3_correct,raw_original_top1_correct,target_family,predicted_family,family_top1_correct,harmful_update,harmful_update_probability,harmful_prediction,selected_rule_harmful,predicted_rule_delta_ratio_vs_additive,target_delta_ratio_vs_additive,neutral,top3_rules,predicted_score
train,random-32-32-10__a100__i9__phase4_phase4-full-repair1,random-32-32-10__a100__i9__phase4_phase4-full-repair1__iter1,random-32-32-10,100,9,1,decay_095,decay_095,block_heavy,0,1,0,decay,block,0,1,0.2753790616989136,1,0,0.021227503461,0.0304568527919,0,"[""block_heavy"", ""decay_095"", ""additive_ltm""]",0.5887566804885864
train,random-32-32-10__a100__i9__phase4_phase4-full-repair1,random-32-32-10__a100__i9__phase4_phase4-full-repair1__iter2,random-32-32-10,100,9,2,wait_heavy,wait_heavy,commit_heavy,0,0,0,wait,commit,0,1,0.12847580015659332,1,0,0.0175357637287,0.0184586986617,0,"[""commit_heavy"", ""block_heavy"", ""decay_090""]",0.9848546385765076
train,random-32-32-10__a100__i9__phase4_phase4-full-repair1,random-32-32-10__a100__i9__phase4_phase4-full-repair1__iter3,random-32-32-10,100,9,3,block_light,block_light,wait_light,0,0,0,block,wait,0,0,0.14874529838562012,1,0,0.0276880479926,0.0401476695893,0,"[""wait_light"", ""additive_ltm"", ""wait_heavy""]",0.48812705278396606
train,random-32-32-10__a200__i9__phase4_phase4-full-repair1,random-32-32-10__a200__i9__phase4_phase4-full-repair1__iter0,random-32-32-10,200,9,0,block_light,block_light,additive_ltm,0,0,0,block,additive,0,0,0.4168455898761749,1,0,0.0,0.0536761389265,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.40890103578567505
train,random-32-32-10__a200__i9__phase4_phase4-full-repair1,random-32-32-10__a200__i9__phase4_phase4-full-repair1__iter1,random-32-32-10,200,9,1,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.32985401153564453,1,0,0.0,0.0,1,"[""additive_ltm""]",0.5928789377212524
train,random-32-32-10__a200__i9__phase4_phase4-full-repair1,random-32-32-10__a200__i9__phase4_phase4-full-repair1__iter2,random-32-32-10,200,9,2,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,1,0.4150276184082031,1,0,0.0,0.0166892196662,0,"[""additive_ltm"", ""block_light""]",0.4879719614982605
train,random-32-32-10__a200__i9__phase4_phase4-full-repair1,random-32-32-10__a200__i9__phase4_phase4-full-repair1__iter3,random-32-32-10,200,9,3,block_light,block_light,block_light,1,1,1,block,block,1,1,0.34150058031082153,1,0,0.00744248985115,0.00744248985115,0,"[""block_light"", ""additive_ltm""]",0.3717254400253296
train,random-32-32-10__a400__i9__phase4_phase4-full-repair1,random-32-32-10__a400__i9__phase4_phase4-full-repair1__iter0,random-32-32-10,400,9,0,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,1,0.43671879172325134,1,0,0.0,0.0541871921182,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.4384559392929077
train,random-32-32-10__a400__i9__phase4_phase4-full-repair1,random-32-32-10__a400__i9__phase4_phase4-full-repair1__iter1,random-32-32-10,400,9,1,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.5353633165359497,1,0,0.0,0.0,1,"[""additive_ltm""]",0.4855809211730957
train,random-32-32-10__a400__i9__phase4_phase4-full-repair1,random-32-32-10__a400__i9__phase4_phase4-full-repair1__iter2,random-32-32-10,400,9,2,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,1,0.6236070990562439,1,0,0.0,0.0129017124091,0,"[""additive_ltm""]",0.09847399592399597
train,random-32-32-10__a400__i9__phase4_phase4-full-repair1,random-32-32-10__a400__i9__phase4_phase4-full-repair1__iter3,random-32-32-10,400,9,3,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,1,0.536640465259552,1,0,0.0,0.0452732817265,0,"[""additive_ltm""]",0.057007282972335815
train,random-32-32-10__a50__i10__phase4_phase4-full-repair1,random-32-32-10__a50__i10__phase4_phase4-full-repair1__iter0,random-32-32-10,50,10,0,block_heavy,block_heavy,wait_heavy,0,1,0,block,wait,0,0,0.239764004945755,1,0,0.0311640696609,0.0329972502291,0,"[""wait_heavy"", ""block_heavy"", ""additive_ltm""]",1.4835561513900757
train,random-32-32-10__a50__i10__phase4_phase4-full-repair1,random-32-32-10__a50__i10__phase4_phase4-full-repair1__iter1,random-32-32-10,50,10,1,neutral_additive,additive_ltm,decay_095,0,1,0,additive,decay,0,1,0.40347540378570557,1,1,-0.0467461044913,0.0,1,"[""decay_095"", ""additive_ltm""]",0.2870347499847412
train,random-32-32-10__a50__i10__phase4_phase4-full-repair1,random-32-32-10__a50__i10__phase4_phase4-full-repair1__iter2,random-32-32-10,50,10,2,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,1,0.10086033493280411,1,0,0.0,0.0109990834097,0,"[""additive_ltm"", ""decay_095"", ""block_light""]",0.5959621071815491
train,random-32-32-10__a50__i10__phase4_phase4-full-repair1,random-32-32-10__a50__i10__phase4_phase4-full-repair1__iter3,random-32-32-10,50,10,3,commit_heavy,commit_heavy,additive_ltm,0,0,0,commit,additive,0,0,0.07822664827108383,0,0,0.0,0.0394133822181,0,"[""additive_ltm"", ""decay_095"", ""block_light""]",0.9357205629348755
train,random-32-32-10__a100__i10__phase4_phase4-full-repair1,random-32-32-10__a100__i10__phase4_phase4-full-repair1__iter0,random-32-32-10,100,10,0,block_heavy,block_heavy,block_heavy,1,1,1,block,block,1,1,0.2647843062877655,1,0,0.0446750902527,0.0446750902527,0,"[""block_heavy"", ""additive_ltm"", ""wait_light""]",2.0413854122161865
train,random-32-32-10__a100__i10__phase4_phase4-full-repair1,random-32-32-10__a100__i10__phase4_phase4-full-repair1__iter1,random-32-32-10,100,10,1,decay_090,decay_090,additive_ltm,0,0,0,decay,additive,0,0,0.2845867872238159,1,0,0.0,0.0230144404332,0,"[""additive_ltm""]",-0.09923037886619568
train,random-32-32-10__a100__i10__phase4_phase4-full-repair1,random-32-32-10__a100__i10__phase4_phase4-full-repair1__iter2,random-32-32-10,100,10,2,wait_light,wait_light,wait_light,1,1,1,wait,wait,1,0,0.2614375054836273,1,0,0.0185018050542,0.0185018050542,0,"[""wait_light"", ""block_light"", ""additive_ltm""]",0.638399600982666
train,random-32-32-10__a100__i10__phase4_phase4-full-repair1,random-32-32-10__a100__i10__phase4_phase4-full-repair1__iter3,random-32-32-10,100,10,3,block_light,block_light,additive_ltm,0,1,0,block,additive,0,0,0.21305418014526367,1,0,0.0,0.0333935018051,0,"[""additive_ltm"", ""block_light"", ""block_heavy""]",0.4502265453338623
train,random-32-32-10__a200__i10__phase4_phase4-full-repair1,random-32-32-10__a200__i10__phase4_phase4-full-repair1__iter0,random-32-32-10,200,10,0,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,1,0.4220253527164459,1,0,0.0,0.0410523928328,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.8234929442405701
train,random-32-32-10__a200__i10__phase4_phase4-full-repair1,random-32-32-10__a200__i10__phase4_phase4-full-repair1__iter1,random-32-32-10,200,10,1,block_light,block_light,wait_light,0,0,0,block,wait,0,0,0.437607079744339,1,0,0.063733272851,0.0784758448628,0,"[""wait_light"", ""additive_ltm""]",1.3740440607070923
train,random-32-32-10__a200__i10__phase4_phase4-full-repair1,random-32-32-10__a200__i10__phase4_phase4-full-repair1__iter2,random-32-32-10,200,10,2,block_light,block_light,wait_light,0,0,0,block,wait,0,0,0.2932989001274109,1,0,0.0,1.0,0,"[""wait_light"", ""additive_ltm"", ""block_heavy""]",1.5569804906845093
train,random-32-32-10__a200__i10__phase4_phase4-full-repair1,random-32-32-10__a200__i10__phase4_phase4-full-repair1__iter3,random-32-32-10,200,10,3,block_heavy,block_heavy,block_heavy,1,1,1,block,block,1,0,0.1688997596502304,1,0,0.0421864368337,0.0421864368337,0,"[""block_heavy"", ""additive_ltm"", ""wait_heavy""]",0.9001809358596802
train,random-32-32-10__a400__i10__phase4_phase4-full-repair1,random-32-32-10__a400__i10__phase4_phase4-full-repair1__iter0,random-32-32-10,400,10,0,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,0,0.40304189920425415,1,0,0.0,0.133013369901,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.4935150742530823
train,random-32-32-10__a400__i10__phase4_phase4-full-repair1,random-32-32-10__a400__i10__phase4_phase4-full-repair1__iter1,random-32-32-10,400,10,1,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,0,0.5702974796295166,1,0,0.0,0.0,1,"[""additive_ltm""]",0.38151031732559204
train,random-32-32-10__a400__i10__phase4_phase4-full-repair1,random-32-32-10__a400__i10__phase4_phase4-full-repair1__iter2,random-32-32-10,400,10,2,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,0,0.32008838653564453,1,0,0.0,0.116672380299,0,"[""additive_ltm""]",-0.2480390965938568
train,random-32-32-10__a400__i10__phase4_phase4-full-repair1,random-32-32-10__a400__i10__phase4_phase4-full-repair1__iter3,random-32-32-10,400,10,3,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.36019963026046753,1,0,0.0,0.0,1,"[""additive_ltm""]",0.4798583388328552
train,random-32-32-10__a50__i11__phase4_phase4-full-repair1,random-32-32-10__a50__i11__phase4_phase4-full-repair1__iter0,random-32-32-10,50,11,0,wait_heavy,wait_heavy,wait_heavy,1,1,1,wait,wait,1,0,0.18589764833450317,1,0,0.0366748166259,0.0366748166259,0,"[""wait_heavy"", ""additive_ltm"", ""block_heavy""]",1.1814225912094116
train,random-32-32-10__a50__i11__phase4_phase4-full-repair1,random-32-32-10__a50__i11__phase4_phase4-full-repair1__iter1,random-32-32-10,50,11,1,wait_heavy,wait_heavy,block_heavy,0,1,0,wait,block,0,0,0.19963039457798004,1,0,0.0171149144254,0.0277098614507,0,"[""block_heavy"", ""wait_heavy"", ""additive_ltm""]",0.9298649430274963
train,random-32-32-10__a50__i11__phase4_phase4-full-repair1,random-32-32-10__a50__i11__phase4_phase4-full-repair1__iter2,random-32-32-10,50,11,2,block_heavy,block_heavy,block_heavy,1,1,1,block,block,1,0,0.14280688762664795,1,0,0.0448247758761,0.0448247758761,0,"[""block_heavy"", ""wait_heavy"", ""additive_ltm""]",0.8254568576812744
train,random-32-32-10__a50__i11__phase4_phase4-full-repair1,random-32-32-10__a50__i11__phase4_phase4-full-repair1__iter3,random-32-32-10,50,11,3,wait_heavy,wait_heavy,block_heavy,0,1,0,wait,block,0,0,0.23237842321395874,1,0,0.0195599022005,0.0252648736756,0,"[""block_heavy"", ""wait_heavy"", ""additive_ltm""]",0.48132357001304626
train,random-32-32-10__a100__i11__phase4_phase4-full-repair1,random-32-32-10__a100__i11__phase4_phase4-full-repair1__iter0,random-32-32-10,100,11,0,block_light,block_light,block_heavy,0,0,0,block,block,1,1,0.24020430445671082,1,0,-0.00839964633068,0.0119363395225,0,"[""block_heavy"", ""additive_ltm"", ""wait_light""]",1.9256823062896729
train,random-32-32-10__a100__i11__phase4_phase4-full-repair1,random-32-32-10__a100__i11__phase4_phase4-full-repair1__iter1,random-32-32-10,100,11,1,decay_090,decay_090,additive_ltm,0,0,0,decay,additive,0,0,0.35744941234588623,1,0,0.0,0.0318302387268,0,"[""additive_ltm""]",0.002135336399078369
train,random-32-32-10__a100__i11__phase4_phase4-full-repair1,random-32-32-10__a100__i11__phase4_phase4-full-repair1__iter2,random-32-32-10,100,11,2,decay_090,decay_090,additive_ltm,0,0,0,decay,additive,0,1,0.25407668948173523,1,0,0.0,0.025198938992,0,"[""additive_ltm"", ""wait_light"", ""block_light""]",0.5145853161811829
train,random-32-32-10__a100__i11__phase4_phase4-full-repair1,random-32-32-10__a100__i11__phase4_phase4-full-repair1__iter3,random-32-32-10,100,11,3,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,0,0.19903945922851562,1,0,0.0,0.0,1,"[""additive_ltm"", ""block_light"", ""block_heavy""]",0.609515905380249
train,random-32-32-10__a200__i11__phase4_phase4-full-repair1,random-32-32-10__a200__i11__phase4_phase4-full-repair1__iter0,random-32-32-10,200,11,0,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,1,0.42693740129470825,1,0,0.0,0.0439387111311,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.6801979541778564
train,random-32-32-10__a200__i11__phase4_phase4-full-repair1,random-32-32-10__a200__i11__phase4_phase4-full-repair1__iter1,random-32-32-10,200,11,1,commit_heavy,commit_heavy,additive_ltm,0,0,0,commit,additive,0,0,0.39910653233528137,1,0,0.0,0.0482199188824,0,"[""additive_ltm""]",0.2596522569656372
train,random-32-32-10__a200__i11__phase4_phase4-full-repair1,random-32-32-10__a200__i11__phase4_phase4-full-repair1__iter2,random-32-32-10,200,11,2,wait_light,wait_light,wait_light,1,1,1,wait,wait,1,1,0.31669774651527405,1,0,0.00946372239748,0.00946372239748,0,"[""wait_light"", ""additive_ltm""]",1.2048022747039795
train,random-32-32-10__a200__i11__phase4_phase4-full-repair1,random-32-32-10__a200__i11__phase4_phase4-full-repair1__iter3,random-32-32-10,200,11,3,block_heavy,block_heavy,wait_light,0,0,0,block,wait,0,1,0.24227210879325867,1,0,-0.00360522757999,0.00923839567373,0,"[""wait_light"", ""block_light"", ""additive_ltm""]",0.5010223388671875
train,random-32-32-10__a400__i11__phase4_phase4-full-repair1,random-32-32-10__a400__i11__phase4_phase4-full-repair1__iter0,random-32-32-10,400,11,0,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,1,0.4893905520439148,1,0,0.0,0.061802766622,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.17385250329971313
train,random-32-32-10__a400__i11__phase4_phase4-full-repair1,random-32-32-10__a400__i11__phase4_phase4-full-repair1__iter1,random-32-32-10,400,11,1,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.5070905089378357,1,0,0.0,0.0,1,"[""additive_ltm""]",0.16504797339439392
train,random-32-32-10__a400__i11__phase4_phase4-full-repair1,random-32-32-10__a400__i11__phase4_phase4-full-repair1__iter2,random-32-32-10,400,11,2,commit_heavy,commit_heavy,additive_ltm,0,0,0,commit,additive,0,0,0.4838927686214447,1,0,0.0,0.0483043284248,0,"[""additive_ltm""]",-0.029992759227752686
train,random-32-32-10__a400__i11__phase4_phase4-full-repair1,random-32-32-10__a400__i11__phase4_phase4-full-repair1__iter3,random-32-32-10,400,11,3,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,1,0.25288140773773193,1,0,0.0,0.0280008924587,0,"[""additive_ltm"", ""block_heavy""]",0.29863670468330383
train,random-32-32-10__a50__i12__phase4_phase4-full-repair1,random-32-32-10__a50__i12__phase4_phase4-full-repair1__iter0,random-32-32-10,50,12,0,block_heavy,block_heavy,wait_heavy,0,1,0,block,wait,0,1,0.22152802348136902,1,0,0.0185365853659,0.0234146341463,0,"[""wait_heavy"", ""block_heavy"", ""additive_ltm""]",1.5203758478164673
train,random-32-32-10__a50__i12__phase4_phase4-full-repair1,random-32-32-10__a50__i12__phase4_phase4-full-repair1__iter1,random-32-32-10,50,12,1,wait_heavy,wait_heavy,commit_heavy,0,1,0,wait,commit,0,0,0.27051153779029846,1,0,0.0156097560976,0.04,0,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]",1.378618836402893
train,random-32-32-10__a50__i12__phase4_phase4-full-repair1,random-32-32-10__a50__i12__phase4_phase4-full-repair1__iter2,random-32-32-10,50,12,2,block_heavy,block_heavy,block_heavy,1,1,1,block,block,1,0,0.2758272886276245,1,0,0.0409756097561,0.0409756097561,0,"[""block_heavy"", ""wait_heavy"", ""additive_ltm""]",1.3188148736953735
train,random-32-32-10__a50__i12__phase4_phase4-full-repair1,random-32-32-10__a50__i12__phase4_phase4-full-repair1__iter3,random-32-32-10,50,12,3,wait_heavy,wait_heavy,additive_ltm,0,1,0,wait,additive,0,1,0.11671460419893265,1,0,0.0,0.00878048780488,0,"[""additive_ltm"", ""block_heavy"", ""wait_heavy""]",0.18581116199493408
train,random-32-32-10__a100__i12__phase4_phase4-full-repair1,random-32-32-10__a100__i12__phase4_phase4-full-repair1__iter0,random-32-32-10,100,12,0,block_heavy,block_heavy,block_heavy,1,1,1,block,block,1,1,0.19066788256168365,1,0,0.00541338582677,0.00541338582677,0,"[""block_heavy"", ""wait_heavy"", ""additive_ltm""]",1.4873310327529907
train,random-32-32-10__a100__i12__phase4_phase4-full-repair1,random-32-32-10__a100__i12__phase4_phase4-full-repair1__iter1,random-32-32-10,100,12,1,wait_heavy,wait_heavy,commit_heavy,0,1,0,wait,commit,0,1,0.2113947719335556,1,0,0.0295275590551,0.0349409448819,0,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",1.0923480987548828
train,random-32-32-10__a100__i12__phase4_phase4-full-repair1,random-32-32-10__a100__i12__phase4_phase4-full-repair1__iter2,random-32-32-10,100,12,2,commit_heavy,commit_heavy,block_heavy,0,0,0,commit,block,0,0,0.19593669474124908,1,0,0.000492125984252,0.0871062992126,0,"[""block_heavy"", ""additive_ltm"", ""wait_light""]",0.339496374130249
train,random-32-32-10__a100__i12__phase4_phase4-full-repair1,random-32-32-10__a100__i12__phase4_phase4-full-repair1__iter3,random-32-32-10,100,12,3,decay_095,decay_095,decay_095,1,1,1,decay,decay,1,0,0.15839408338069916,1,0,0.0172244094488,0.0172244094488,0,"[""decay_095"", ""additive_ltm"", ""block_heavy""]",0.5905104279518127
train,random-32-32-10__a200__i12__phase4_phase4-full-repair1,random-32-32-10__a200__i12__phase4_phase4-full-repair1__iter0,random-32-32-10,200,12,0,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,0,0.41893041133880615,1,0,0.0,0.0457547169811,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.3832237720489502
train,random-32-32-10__a200__i12__phase4_phase4-full-repair1,random-32-32-10__a200__i12__phase4_phase4-full-repair1__iter1,random-32-32-10,200,12,1,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,0,0.22307097911834717,1,0,0.0,0.0155660377358,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",-0.24535799026489258
train,random-32-32-10__a200__i12__phase4_phase4-full-repair1,random-32-32-10__a200__i12__phase4_phase4-full-repair1__iter2,random-32-32-10,200,12,2,block_heavy,block_heavy,wait_light,0,1,0,block,wait,0,0,0.22732509672641754,1,0,-0.00424528301887,0.0344339622642,0,"[""wait_light"", ""block_heavy"", ""additive_ltm""]",0.9571233987808228
train,random-32-32-10__a200__i12__phase4_phase4-full-repair1,random-32-32-10__a200__i12__phase4_phase4-full-repair1__iter3,random-32-32-10,200,12,3,block_heavy,block_heavy,wait_light,0,1,0,block,wait,0,1,0.1517345905303955,1,0,-0.013679245283,0.013679245283,0,"[""wait_light"", ""block_heavy"", ""additive_ltm""]",0.631486177444458
train,random-32-32-10__a400__i12__phase4_phase4-full-repair1,random-32-32-10__a400__i12__phase4_phase4-full-repair1__iter0,random-32-32-10,400,12,0,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.4685119390487671,1,0,0.0,0.0,1,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.7441158294677734
train,random-32-32-10__a400__i12__phase4_phase4-full-repair1,random-32-32-10__a400__i12__phase4_phase4-full-repair1__iter1,random-32-32-10,400,12,1,decay_090,decay_090,additive_ltm,0,0,0,decay,additive,0,1,0.521837055683136,1,0,0.0,0.0597623904956,0,"[""additive_ltm""]",0.22317200899124146
train,random-32-32-10__a400__i12__phase4_phase4-full-repair1,random-32-32-10__a400__i12__phase4_phase4-full-repair1__iter2,random-32-32-10,400,12,2,decay_090,decay_090,additive_ltm,0,0,0,decay,additive,0,1,0.4225384593009949,1,0,0.0,0.0588023520941,0,"[""additive_ltm""]",-0.2017195224761963
train,random-32-32-10__a400__i12__phase4_phase4-full-repair1,random-32-32-10__a400__i12__phase4_phase4-full-repair1__iter3,random-32-32-10,400,12,3,neutral_additive,additive_ltm,additive_ltm,1,1,1,additive,additive,1,1,0.38272997736930847,1,0,0.0,0.0,1,"[""additive_ltm""]",0.09678861498832703
train,random-32-32-10__a50__i13__phase4_phase4-full-repair1,random-32-32-10__a50__i13__phase4_phase4-full-repair1__iter0,random-32-32-10,50,13,0,wait_heavy,wait_heavy,wait_heavy,1,1,1,wait,wait,1,1,0.1704472005367279,1,0,0.0420512820513,0.0420512820513,0,"[""wait_heavy"", ""block_heavy"", ""additive_ltm""]",1.4558104276657104
train,random-32-32-10__a50__i13__phase4_phase4-full-repair1,random-32-32-10__a50__i13__phase4_phase4-full-repair1__iter1,random-32-32-10,50,13,1,commit_heavy,commit_heavy,block_heavy,0,0,0,commit,block,0,0,0.36634746193885803,1,0,0.0205128205128,0.0338461538462,0,"[""block_heavy"", ""decay_090"", ""additive_ltm""]",0.565555214881897
train,random-32-32-10__a50__i13__phase4_phase4-full-repair1,random-32-32-10__a50__i13__phase4_phase4-full-repair1__iter2,random-32-32-10,50,13,2,commit_heavy,commit_heavy,wait_light,0,0,0,commit,wait,0,0,0.12856949865818024,1,0,0.00512820512821,0.0923076923077,0,"[""wait_light"", ""additive_ltm"", ""block_heavy""]",0.6809567809104919
train,random-32-32-10__a50__i13__phase4_phase4-full-repair1,random-32-32-10__a50__i13__phase4_phase4-full-repair1__iter3,random-32-32-10,50,13,3,decay_095,decay_095,additive_ltm,0,1,0,decay,additive,0,0,0.10875579714775085,1,0,0.0,0.0410256410256,0,"[""additive_ltm"", ""decay_095"", ""wait_light""]",0.6574053764343262
train,random-32-32-10__a100__i13__phase4_phase4-full-repair1,random-32-32-10__a100__i13__phase4_phase4-full-repair1__iter0,random-32-32-10,100,13,0,block_heavy,block_heavy,block_heavy,1,1,1,block,block,1,0,0.3037855327129364,1,0,0.0468146718147,0.0468146718147,0,"[""block_heavy"", ""additive_ltm"", ""decay_095""]",2.311748504638672
train,random-32-32-10__a100__i13__phase4_phase4-full-repair1,random-32-32-10__a100__i13__phase4_phase4-full-repair1__iter1,random-32-32-10,100,13,1,neutral_additive,additive_ltm,block_heavy,0,1,0,additive,block,0,1,0.2993360757827759,1,1,-0.023166023166,0.0,1,"[""block_heavy"", ""additive_ltm"", ""decay_095""]",0.4510120153427124
train,random-32-32-10__a100__i13__phase4_phase4-full-repair1,random-32-32-10__a100__i13__phase4_phase4-full-repair1__iter2,random-32-32-10,100,13,2,block_light,block_light,additive_ltm,0,0,0,block,additive,0,1,0.24425609409809113,1,0,0.0,0.0101351351351,0,"[""additive_ltm"", ""wait_light"", ""block_heavy""]",0.46702122688293457
train,random-32-32-10__a100__i13__phase4_phase4-full-repair1,random-32-32-10__a100__i13__phase4_phase4-full-repair1__iter3,random-32-32-10,100,13,3,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,0,0.176055908203125,1,0,0.0,0.0371621621622,0,"[""additive_ltm"", ""block_light"", ""wait_light""]",0.35378497838974
train,random-32-32-10__a200__i13__phase4_phase4-full-repair1,random-32-32-10__a200__i13__phase4_phase4-full-repair1__iter0,random-32-32-10,200,13,0,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,0,0.4462709128856659,1,0,0.0,0.0990969581749,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.26613596081733704
train,random-32-32-10__a200__i13__phase4_phase4-full-repair1,random-32-32-10__a200__i13__phase4_phase4-full-repair1__iter1,random-32-32-10,200,13,1,decay_090,decay_090,wait_light,0,0,0,decay,wait,0,1,0.3498867154121399,1,0,-0.0147338403042,0.011644486692,0,"[""wait_light"", ""additive_ltm""]",0.49810805916786194
train,random-32-32-10__a200__i13__phase4_phase4-full-repair1,random-32-32-10__a200__i13__phase4_phase4-full-repair1__iter2,random-32-32-10,200,13,2,block_light,block_light,wait_light,0,0,0,block,wait,0,1,0.2880237400531769,1,0,-0.00380228136882,0.0097433460076,0,"[""wait_light"", ""additive_ltm""]",0.8992524147033691
train,random-32-32-10__a200__i13__phase4_phase4-full-repair1,random-32-32-10__a200__i13__phase4_phase4-full-repair1__iter3,random-32-32-10,200,13,3,neutral_additive,additive_ltm,block_light,0,1,0,additive,block,0,1,0.1767600029706955,1,0,-0.00190114068441,0.0,1,"[""block_light"", ""block_heavy"", ""additive_ltm""]",0.25326186418533325
train,random-32-32-10__a400__i13__phase4_phase4-full-repair1,random-32-32-10__a400__i13__phase4_phase4-full-repair1__iter0,random-32-32-10,400,13,0,block_heavy,block_heavy,additive_ltm,0,0,0,block,additive,0,1,0.44829562306404114,1,0,0.0,0.113650102769,0,"[""additive_ltm"", ""decay_090"", ""decay_095""]",0.20305567979812622
train,random-32-32-10__a400__i13__phase4_phase4-full-repair1,random-32-32-10__a400__i13__phase4_phase4-full-repair1__iter1,random-32-32-10,400,13,1,wait_light,wait_light,additive_ltm,0,0,0,wait,additive,0,1,0.4183441996574402,1,0,0.0,0.0522306855277,0,"[""additive_ltm""]",0.4076175391674042
train,random-32-32-10__a400__i13__phase4_phase4-full-repair1,random-32-32-10__a400__i13__phase4_phase4-full-repair1__iter2,random-32-32-10,400,13,2,block_light,block_light,additive_ltm,0,0,0,block,additive,0,1,0.38567909598350525,1,0,0.0,0.0810059243139,0,"[""additive_ltm""]",-0.01260828971862793
train,random-32-32-10__a400__i13__phase4_phase4-full-repair1,random-32-32-10__a400__i13__phase4_phase4-full-repair1__iter3,random-32-32-10,400,13,3,decay_095,decay_095,additive_ltm,0,0,0,decay,additive,0,1,0.22412581741809845,1,0,0.0,0.0124531495587,0,"[""additive_ltm""]",-0.11546799540519714
train,random-32-32-10__a50__i14__phase4_phase4-full-repair1,random-32-32-10__a50__i14__phase4_phase4-full-repair1__iter0,random-32-32-10,50,14,0,neutral_additive,additive_ltm,wait_heavy,0,1,0,additive,wait,0,1,0.255088746547699,1,1,-0.0207972270364,0.0,1,"[""wait_heavy"", ""block_heavy"", ""additive_ltm""]",1.4497398138046265
train,random-32-32-10__a50__i14__phase4_phase4-full-repair1,random-32-32-10__a50__i14__phase4_phase4-full-repair1__iter1,random-32-32-10,50,14,1,block_heavy,block_heavy,block_heavy,1,1,1,block,block,1,1,0.19058652222156525,1,0,0.00953206239168,0.00953206239168,0,"[""block_heavy"", ""additive_ltm"", ""decay_090""]",1.2395142316818237
train,random-32-32-10__a50__i14__phase4_phase4-full-repair1,random-32-32-10__a50__i14__phase4_phase4-full-repair1__iter2,random-32-32-10,50,14,2,block_heavy,block_heavy,additive_ltm,0,1,0,block,additive,0,0,0.1101621612906456,1,0,0.0,0.0415944540728,0,"[""additive_ltm"", ""block_heavy"", ""wait_light""]",1.1037026643753052
train,random-32-32-10__a50__i14__phase4_phase4-full-repair1,random-32-32-10__a50__i14__phase4_phase4-full-repair1__iter3,random-32-32-10,50,14,3,wait_light,wait_light,additive_ltm,0,1,0,wait,additive,0,1,0.09785359352827072,0,0,0.0,0.0207972270364,0,"[""additive_ltm"", ""block_heavy"", ""wait_light""]",0.5821757912635803
train,random-32-32-10__a100__i14__phase4_phase4-full-repair1,random-32-32-10__a100__i14__phase4_phase4-full-repair1__iter0,random-32-32-10,100,14,0,neutral_additive,additive_ltm,block_heavy,0,1,0,additive,block,0,1,0.2952820956707001,1,0,-0.0195058517555,0.0,1,"[""block_heavy"", ""additive_ltm"", ""decay_090""]",2.155691623687744
