panel_row_id,g560_evaluation_uid,split,map,map_family,agent_count,seed,budget_ms,alpha_to_raw_actor_residual,raw_actor_theta_id,raw_actor_method,raw_actor_variant_id,raw_actor_training_seed,raw_actor_model_path,raw_actor_quality_delta_vs_g556,raw_actor_success_regression,fresh_transfer_tail_context,requires_exact_materialization_before_claim,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g565_alpha_00010033,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.125,g562_g565_fresh_solver_panel_e1_s565_52ef250b1f32,g565_E1_phase5p5_repair5g565_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold0_all_seed565.pt,0.030514096189999895,False,True,True,1.2489396333694458,1.1597851514816284,1.2540723085403442,0.7493960857391357,0.7506487965583801,1.0387845039367676,0.6947316527366638,0.9800435900688171,1.0,0.6838877201080322,0.6502110362052917,0.3363737463951111,0.8644770979881287,1.0,10.797050476074219,1,0,0,False,False,False,False,False
g565_alpha_00010034,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.25,g562_g565_fresh_solver_panel_e1_s565_52ef250b1f32,g565_E1_phase5p5_repair5g565_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold0_all_seed565.pt,0.030514096189999895,False,True,True,1.2478792667388916,1.1615660190582275,1.2581446170806885,0.7487921714782715,0.7512975931167603,1.0372291803359985,0.696197509765625,0.9801512360572815,1.0,0.6836200952529907,0.6504220962524414,0.3372361958026886,0.869948148727417,1.0,10.800838470458984,1,0,0,False,False,False,False,False
g565_alpha_00010035,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.5,g562_g565_fresh_solver_panel_e1_s565_52ef250b1f32,g565_E1_phase5p5_repair5g565_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold0_all_seed565.pt,0.030514096189999895,False,True,True,1.2457584142684937,1.1651279926300049,1.2662891149520874,0.747584342956543,0.7525951266288757,1.03411865234375,0.6991291642189026,0.9803667068481445,1.0,0.6830848455429077,0.6508442163467407,0.338961124420166,0.8808901309967041,1.0,10.808412551879883,1,0,0,False,False,False,False,False
g565_alpha_00010036,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.75,g562_g565_fresh_solver_panel_e1_s565_52ef250b1f32,g565_E1_phase5p5_repair5g565_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold0_all_seed565.pt,0.030514096189999895,False,True,True,1.2436375617980957,1.1686899662017822,1.2744336128234863,0.7463765144348145,0.7538926601409912,1.031008005142212,0.7020608186721802,0.9805821776390076,1.0,0.6825495958328247,0.65126633644104,0.34068602323532104,0.8918321132659912,1.0,10.815987586975098,1,0,0,False,False,False,False,False
g565_alpha_00010037,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,1.0,g562_g565_fresh_solver_panel_e1_s565_52ef250b1f32,g565_E1_phase5p5_repair5g565_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold0_all_seed565.pt,0.030514096189999895,False,True,True,1.2415168285369873,1.1722519397735596,1.2825782299041748,0.7451686859130859,0.7551902532577515,1.0278974771499634,0.7049924731254578,0.9807975888252258,1.0,0.6820144057273865,0.6516883969306946,0.34241095185279846,0.9027742147445679,1.0,10.823562622070312,1,0,0,False,False,False,False,False
g565_alpha_00010038,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.0,g562_g565_fresh_solver_panel_e1_s565_793fcfa68a6e,g565_E1_phase5p5_repair5g565_scaling_e1_fold2_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold2_all_seed565.pt,0.038474295189999896,False,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00010039,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.125,g562_g565_fresh_solver_panel_e1_s565_793fcfa68a6e,g565_E1_phase5p5_repair5g565_scaling_e1_fold2_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold2_all_seed565.pt,0.038474295189999896,False,True,True,1.2480051517486572,1.1590229272842407,1.2535021305084229,0.7499006986618042,0.7481568455696106,1.035487174987793,0.696557343006134,0.9800721406936646,1.0,0.6846874952316284,0.6512038707733154,0.3372097909450531,0.8533189296722412,0.9989522695541382,10.792119026184082,1,0,0,False,False,False,False,False
g565_alpha_00010040,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.25,g562_g565_fresh_solver_panel_e1_s565_793fcfa68a6e,g565_E1_phase5p5_repair5g565_scaling_e1_fold2_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold2_all_seed565.pt,0.038474295189999896,False,True,True,1.2460103034973145,1.1600415706634521,1.2570042610168457,0.7498014569282532,0.746313750743866,1.0306346416473389,0.6998488903045654,0.9802084565162659,1.0,0.6852196455001831,0.6524078845977783,0.338908314704895,0.8476318120956421,0.9979045391082764,10.790975570678711,1,0,0,False,False,False,False,False
g565_alpha_00010041,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.5,g562_g565_fresh_solver_panel_e1_s565_793fcfa68a6e,g565_E1_phase5p5_repair5g565_scaling_e1_fold2_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold2_all_seed565.pt,0.038474295189999896,False,True,True,1.2420204877853394,1.162079095840454,1.264008641242981,0.7496029138565063,0.7426275014877319,1.0209294557571411,0.7064319252967834,0.9804810881614685,1.0,0.686284065246582,0.6548157334327698,0.3423053026199341,0.8362575173377991,0.995809018611908,10.788686752319336,1,0,0,False,False,False,False,False
g565_alpha_00010042,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.75,g562_g565_fresh_solver_panel_e1_s565_793fcfa68a6e,g565_E1_phase5p5_repair5g565_scaling_e1_fold2_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold2_all_seed565.pt,0.038474295189999896,False,True,True,1.2380306720733643,1.164116621017456,1.2710130214691162,0.7494043111801147,0.7389411926269531,1.0112242698669434,0.7130149602890015,0.9807537198066711,1.0,0.687348484992981,0.6572235822677612,0.3457023501396179,0.824883222579956,0.9937134981155396,10.786397933959961,1,0,0,False,False,False,False,False
g565_alpha_00010043,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,1.0,g562_g565_fresh_solver_panel_e1_s565_793fcfa68a6e,g565_E1_phase5p5_repair5g565_scaling_e1_fold2_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold2_all_seed565.pt,0.038474295189999896,False,True,True,1.2340409755706787,1.1661540269851685,1.278017282485962,0.7492057681083679,0.7352549433708191,1.0015192031860352,0.7195979952812195,0.9810263514518738,1.0,0.6884127855300903,0.6596314907073975,0.34909936785697937,0.8135089874267578,0.9916180372238159,10.784110069274902,1,0,0,False,False,False,False,False
g565_alpha_00010044,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.0,g562_g565_fresh_solver_panel_e1_s565_92cab0d09014,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,0.0464344941999999,False,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00010045,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.125,g562_g565_fresh_solver_panel_e1_s565_92cab0d09014,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,0.0464344941999999,False,True,True,1.2482895851135254,1.1609723567962646,1.2592463493347168,0.7507878541946411,0.7480406761169434,1.0373163223266602,0.693702220916748,0.9801145195960999,1.0,0.6845133900642395,0.6520553827285767,0.3360493779182434,0.8558948040008545,0.9995808601379395,10.792045593261719,1,0,0,False,False,False,False,False
g565_alpha_00010046,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.25,g562_g565_fresh_solver_panel_e1_s565_92cab0d09014,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,0.0464344941999999,False,True,True,1.2465791702270508,1.1639404296875,1.268492579460144,0.7515756487846375,0.7460813522338867,1.0342928171157837,0.6941386461257935,0.9802931547164917,1.0,0.6848714351654053,0.6541107892990112,0.33658748865127563,0.8527836203575134,0.9991617202758789,10.790827751159668,1,0,0,False,False,False,False,False
g565_alpha_00010047,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.5,g562_g565_fresh_solver_panel_e1_s565_92cab0d09014,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,0.0464344941999999,False,True,True,1.2431583404541016,1.1698766946792603,1.286985158920288,0.7531512975692749,0.7421627044677734,1.0282459259033203,0.6950114965438843,0.9806505441665649,1.0,0.6855876445770264,0.6582216024398804,0.3376636505126953,0.846561074256897,0.998323380947113,10.78839111328125,1,0,0,False,False,False,False,False
g565_alpha_00010048,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.75,g562_g565_fresh_solver_panel_e1_s565_92cab0d09014,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,0.0464344941999999,False,True,True,1.2397373914718628,1.1758129596710205,1.3054778575897217,0.7547269463539124,0.7382439970970154,1.022199034690857,0.6958842873573303,0.981007993221283,1.0,0.6863038539886475,0.6623324155807495,0.338739812374115,0.8403385877609253,0.9974850416183472,10.785955429077148,1,0,0,False,False,False,False,False
g565_alpha_00010049,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,1.0,g562_g565_fresh_solver_panel_e1_s565_92cab0d09014,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,0.0464344941999999,False,True,True,1.2363165616989136,1.1817492246627808,1.3239704370498657,0.7563025951385498,0.7343253493309021,1.0161521434783936,0.6967570781707764,0.9813653230667114,1.0,0.687019944190979,0.6664431691169739,0.33981603384017944,0.8341161608695984,0.9966467618942261,10.783519744873047,1,0,0,False,False,False,False,False
g565_alpha_00010050,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.0,g562_g565_fresh_solver_panel_e1_s565_cbb1973c7ac9,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,0.05306799337000001,False,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00010051,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.125,g562_g565_fresh_solver_panel_e1_s565_cbb1973c7ac9,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,0.05306799337000001,False,True,True,1.2488938570022583,1.1601758003234863,1.251098871231079,0.7492330074310303,0.75030916929245,1.039772629737854,0.6940239071846008,0.9800097942352295,1.0,0.6834916472434998,0.6506926417350769,0.335981547832489,0.861113429069519,1.0,10.796281814575195,1,0,0,False,False,False,False,False
g565_alpha_00010052,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.25,g562_g565_fresh_solver_panel_e1_s565_cbb1973c7ac9,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,0.05306799337000001,False,True,True,1.2477877140045166,1.1623473167419434,1.2521977424621582,0.7484660744667053,0.7506183385848999,1.039205551147461,0.694782018661499,0.980083703994751,1.0,0.6828279495239258,0.6513853669166565,0.33645182847976685,0.863220751285553,1.0,10.799301147460938,1,0,0,False,False,False,False,False
g565_alpha_00010053,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.5,g562_g565_fresh_solver_panel_e1_s565_cbb1973c7ac9,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,0.05306799337000001,False,True,True,1.2455754280090332,1.166690468788147,1.2543954849243164,0.7469321489334106,0.7512367367744446,1.0380713939666748,0.6962981224060059,0.980231523513794,1.0,0.6815006732940674,0.6527707576751709,0.3373923897743225,0.8674353957176208,1.0,10.805337905883789,1,0,0,False,False,False,False,False
g565_alpha_00010054,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.75,g562_g565_fresh_solver_panel_e1_s565_cbb1973c7ac9,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,0.05306799337000001,False,True,True,1.2433630228042603,1.1710336208343506,1.256593108177185,0.745398223400116,0.7518551349639893,1.0369372367858887,0.6978143453598022,0.9803794026374817,1.0,0.6801732778549194,0.6541562080383301,0.3383329510688782,0.8716500997543335,1.0,10.811375617980957,1,0,0,False,False,False,False,False
g565_alpha_00010055,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,1.0,g562_g565_fresh_solver_panel_e1_s565_cbb1973c7ac9,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,0.05306799337000001,False,True,True,1.2411507368087769,1.1753767728805542,1.2587908506393433,0.7438642978668213,0.7524734735488892,1.035802960395813,0.6993304491043091,0.9805272817611694,1.0,0.6788459420204163,0.6555415987968445,0.33927348256111145,0.8758647441864014,1.0,10.817413330078125,1,0,0,False,False,False,False,False
g565_alpha_00010056,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.0,g562_g565_fresh_solver_panel_e2_s565_28ce85950f70,g565_E2_phase5p5_repair5g565_scaling_e2_fold3_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold3_all_seed565.pt,0.027529021559999922,False,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00010057,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.125,g562_g565_fresh_solver_panel_e2_s565_28ce85950f70,g565_E2_phase5p5_repair5g565_scaling_e2_fold3_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold3_all_seed565.pt,0.027529021559999922,False,True,True,1.2492921352386475,1.1594699621200562,1.251499891281128,0.751236081123352,0.749333381652832,1.0392735004425049,0.6947341561317444,0.9800603985786438,1.0,0.6848233938217163,0.6506625413894653,0.33593228459358215,0.8594012260437012,1.0,10.7935152053833,1,0,0,False,False,False,False,False
g565_alpha_00010058,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.25,g562_g565_fresh_solver_panel_e2_s565_28ce85950f70,g565_E2_phase5p5_repair5g565_scaling_e2_fold3_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold3_all_seed565.pt,0.027529021559999922,False,True,True,1.2485841512680054,1.160935640335083,1.2529999017715454,0.7524721026420593,0.7486667633056641,1.0382072925567627,0.6962025165557861,0.9801848530769348,1.0,0.6854914426803589,0.6513251066207886,0.3363533020019531,0.8597963452339172,1.0,10.793767929077148,1,0,0,False,False,False,False,False
g565_alpha_00010059,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.5,g562_g565_fresh_solver_panel_e2_s565_28ce85950f70,g565_E2_phase5p5_repair5g565_scaling_e2_fold3_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold3_all_seed565.pt,0.027529021559999922,False,True,True,1.2471683025360107,1.1638672351837158,1.2559998035430908,0.7549442052841187,0.7473335266113281,1.0360748767852783,0.6991391777992249,0.9804339408874512,1.0,0.6868276596069336,0.6526501774787903,0.3371953070163727,0.8605865836143494,1.0,10.794271469116211,1,0,0,False,False,False,False,False
g565_alpha_00010060,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.75,g562_g565_fresh_solver_panel_e2_s565_28ce85950f70,g565_E2_phase5p5_repair5g565_scaling_e2_fold3_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold3_all_seed565.pt,0.027529021559999922,False,True,True,1.2457524538040161,1.1667988300323486,1.2589995861053467,0.757416307926178,0.746000349521637,1.033942461013794,0.7020758390426636,0.9806830286979675,1.0,0.6881638765335083,0.653975248336792,0.33803731203079224,0.8613768815994263,1.0,10.79477596282959,1,0,0,False,False,False,False,False
g565_alpha_00010061,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,1.0,g562_g565_fresh_solver_panel_e2_s565_28ce85950f70,g565_E2_phase5p5_repair5g565_scaling_e2_fold3_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold3_all_seed565.pt,0.027529021559999922,False,True,True,1.2443366050720215,1.1697304248809814,1.261999487876892,0.7598884105682373,0.744667112827301,1.0318101644515991,0.7050125002861023,0.9809320569038391,1.0,0.6894999742507935,0.6553003787994385,0.3388793468475342,0.8621671199798584,1.0,10.795280456542969,1,0,0,False,False,False,False,False
g565_alpha_00010062,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.0,g562_g565_fresh_solver_panel_e2_s565_5493009e026b,g565_E2_phase5p5_repair5g565_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold0_all_seed565.pt,0.017578772799999864,False,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00010063,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.125,g562_g565_fresh_solver_panel_e2_s565_5493009e026b,g565_E2_phase5p5_repair5g565_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold0_all_seed565.pt,0.017578772799999864,False,True,True,1.247713327407837,1.1598687171936035,1.2546977996826172,0.7502673268318176,0.7489955425262451,1.0369820594787598,0.6951057314872742,0.9800304174423218,1.0,0.6841908097267151,0.6515771746635437,0.3364209532737732,0.8571245670318604,1.0,10.796150207519531,1,0,0,False,False,False,False,False
g565_alpha_00010064,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.25,g562_g565_fresh_solver_panel_e2_s565_5493009e026b,g565_E2_phase5p5_repair5g565_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold0_all_seed565.pt,0.017578772799999864,False,True,True,1.2454267740249634,1.1617332696914673,1.259395718574524,0.7505346536636353,0.747991144657135,1.033624291419983,0.6969456076622009,0.9801249504089355,1.0,0.6842262744903564,0.6531543731689453,0.3373306393623352,0.8552431464195251,1.0,10.79903793334961,1,0,0,False,False,False,False,False
g565_alpha_00010065,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.5,g562_g565_fresh_solver_panel_e2_s565_5493009e026b,g565_E2_phase5p5_repair5g565_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold0_all_seed565.pt,0.017578772799999864,False,True,True,1.2408535480499268,1.1654623746871948,1.2687914371490479,0.7510693073272705,0.74598228931427,1.0269088745117188,0.7006254196166992,0.9803141355514526,1.0,0.6842972636222839,0.6563087701797485,0.33915001153945923,0.8514801859855652,1.0,10.804811477661133,1,0,0,False,False,False,False,False
g565_alpha_00010066,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.75,g562_g565_fresh_solver_panel_e2_s565_5493009e026b,g565_E2_phase5p5_repair5g565_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold0_all_seed565.pt,0.017578772799999864,False,True,True,1.2362802028656006,1.1691914796829224,1.2781870365142822,0.7516039609909058,0.743973433971405,1.0201935768127441,0.7043052315711975,0.9805033802986145,1.0,0.6843682527542114,0.6594631671905518,0.34096938371658325,0.84771728515625,1.0,10.810585021972656,1,0,0,False,False,False,False,False
g565_alpha_00010067,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,1.0,g562_g565_fresh_solver_panel_e2_s565_5493009e026b,g565_E2_phase5p5_repair5g565_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold0_all_seed565.pt,0.017578772799999864,False,True,True,1.231706976890564,1.17292058467865,1.2875827550888062,0.752138614654541,0.74196457862854,1.01347815990448,0.707984983921051,0.9806925058364868,1.0,0.6844391822814941,0.6626175045967102,0.3427887558937073,0.84395432472229,1.0,10.816359519958496,1,0,0,False,False,False,False,False
g565_alpha_00010068,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.0,g562_g565_fresh_solver_panel_e2_s565_afc53d26b69a,g565_E2_phase5p5_repair5g565_scaling_e2_fold1_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold1_all_seed565.pt,0.01923714759999995,False,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00010069,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.125,g562_g565_fresh_solver_panel_e2_s565_afc53d26b69a,g565_E2_phase5p5_repair5g565_scaling_e2_fold1_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold1_all_seed565.pt,0.01923714759999995,False,True,True,1.2487740516662598,1.1596511602401733,1.2536240816116333,0.7502919435501099,0.7493581771850586,1.0382192134857178,0.6945874094963074,0.9801013469696045,1.0,0.684429407119751,0.651002049446106,0.335892915725708,0.8579468131065369,1.0,10.795564651489258,1,0,0,False,False,False,False,False
g565_alpha_00010070,92c13f10e40e0fbbb02011d378baaec760146f89d415ecb1629e081beb5b5ff0,validation,g559-synth-warehouse-a-32,other,128,8330,2000,0.25,g562_g565_fresh_solver_panel_e2_s565_afc53d26b69a,g565_E2_phase5p5_repair5g565_scaling_e2_fold1_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold1_all_seed565.pt,0.01923714759999995,False,True,True,1.2475481033325195,1.1612979173660278,1.2572481632232666,0.7505838871002197,0.7487163543701172,1.0360984802246094,0.6959089040756226,0.980266809463501,1.0,0.6847034692764282,0.6520041227340698,0.33627453446388245,0.8568875789642334,1.0,10.797867774963379,1,0,0,False,False,False,False,False
