model,bootstrap_sample,top3_safe_oracle_capture_rate,safe_policy_sim_utility,candidate_induced_no_solution_count,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
context_budget_region_pairwise_ranker,193,0.09166666666666666,0.016736190819583333,3,False,False,False,False,False
context_budget_region_pairwise_ranker,194,0.16666666666666666,0.006898693442416666,6,False,False,False,False,False
context_budget_region_pairwise_ranker,195,0.13333333333333333,0.009207122684916661,8,False,False,False,False,False
context_budget_region_pairwise_ranker,196,0.125,0.01029360979683333,4,False,False,False,False,False
context_budget_region_pairwise_ranker,197,0.15,0.0071635981695,3,False,False,False,False,False
context_budget_region_pairwise_ranker,198,0.09166666666666666,0.00967631070733333,4,False,False,False,False,False
context_budget_region_pairwise_ranker,199,0.15,0.009322156766,7,False,False,False,False,False
context_budget_region_pairwise_ranker,200,0.125,0.007694799135583329,8,False,False,False,False,False
context_budget_region_pairwise_ranker,201,0.18333333333333332,0.007664389764416667,5,False,False,False,False,False
context_budget_region_pairwise_ranker,202,0.15,0.002505350242666667,4,False,False,False,False,False
context_budget_region_pairwise_ranker,203,0.175,0.0095588497,8,False,False,False,False,False
context_budget_region_pairwise_ranker,204,0.06666666666666667,0.009802108689916662,6,False,False,False,False,False
context_budget_region_pairwise_ranker,205,0.075,0.010099781650166664,9,False,False,False,False,False
context_budget_region_pairwise_ranker,206,0.175,0.010193619373666666,7,False,False,False,False,False
context_budget_region_pairwise_ranker,207,0.14166666666666666,0.0058024118214999995,2,False,False,False,False,False
context_budget_region_pairwise_ranker,208,0.16666666666666666,0.009710775087083335,4,False,False,False,False,False
context_budget_region_pairwise_ranker,209,0.13333333333333333,0.007075207072749999,5,False,False,False,False,False
context_budget_region_pairwise_ranker,210,0.14166666666666666,0.0037045834854166665,4,False,False,False,False,False
context_budget_region_pairwise_ranker,211,0.1,0.008673063851749993,4,False,False,False,False,False
context_budget_region_pairwise_ranker,212,0.18333333333333332,0.00562881641375,4,False,False,False,False,False
context_budget_region_pairwise_ranker,213,0.14166666666666666,0.009955155083833331,8,False,False,False,False,False
context_budget_region_pairwise_ranker,214,0.175,0.00875485322333333,4,False,False,False,False,False
context_budget_region_pairwise_ranker,215,0.19166666666666668,0.007445422598333331,3,False,False,False,False,False
context_budget_region_pairwise_ranker,216,0.14166666666666666,0.010169224820666662,7,False,False,False,False,False
context_budget_region_pairwise_ranker,217,0.18333333333333332,0.011830330440749996,7,False,False,False,False,False
context_budget_region_pairwise_ranker,218,0.125,0.007431213661666667,5,False,False,False,False,False
context_budget_region_pairwise_ranker,219,0.1,0.010675538029666663,2,False,False,False,False,False
context_budget_region_pairwise_ranker,220,0.10833333333333334,0.0057824685498333315,3,False,False,False,False,False
context_budget_region_pairwise_ranker,221,0.11666666666666667,0.011339859445166663,7,False,False,False,False,False
context_budget_region_pairwise_ranker,222,0.15833333333333333,0.009383518361333332,4,False,False,False,False,False
context_budget_region_pairwise_ranker,223,0.11666666666666667,0.011197962682166662,7,False,False,False,False,False
context_budget_region_pairwise_ranker,224,0.14166666666666666,0.00779878124533333,4,False,False,False,False,False
context_budget_region_pairwise_ranker,225,0.15,0.008176555025833329,4,False,False,False,False,False
context_budget_region_pairwise_ranker,226,0.14166666666666666,0.008001014973999998,9,False,False,False,False,False
context_budget_region_pairwise_ranker,227,0.10833333333333334,0.013016765031333331,8,False,False,False,False,False
context_budget_region_pairwise_ranker,228,0.16666666666666666,0.006995913213083334,7,False,False,False,False,False
context_budget_region_pairwise_ranker,229,0.14166666666666666,0.0070444000037500005,9,False,False,False,False,False
context_budget_region_pairwise_ranker,230,0.13333333333333333,0.007398361344999999,5,False,False,False,False,False
context_budget_region_pairwise_ranker,231,0.1,0.006981576894916666,4,False,False,False,False,False
context_budget_region_pairwise_ranker,232,0.13333333333333333,0.006572985928499997,4,False,False,False,False,False
context_budget_region_pairwise_ranker,233,0.125,0.00630810532825,5,False,False,False,False,False
context_budget_region_pairwise_ranker,234,0.11666666666666667,0.007212157410083335,5,False,False,False,False,False
context_budget_region_pairwise_ranker,235,0.16666666666666666,0.006997497373416666,6,False,False,False,False,False
context_budget_region_pairwise_ranker,236,0.16666666666666666,0.011862655681833329,7,False,False,False,False,False
context_budget_region_pairwise_ranker,237,0.11666666666666667,0.011043381155666665,5,False,False,False,False,False
context_budget_region_pairwise_ranker,238,0.15,0.01253717631183333,4,False,False,False,False,False
context_budget_region_pairwise_ranker,239,0.125,0.012268767267249996,2,False,False,False,False,False
context_budget_region_pairwise_ranker,240,0.125,0.006572823644666664,5,False,False,False,False,False
context_budget_region_pairwise_ranker,241,0.1,0.009072981256499997,7,False,False,False,False,False
context_budget_region_pairwise_ranker,242,0.175,0.008162728890249996,3,False,False,False,False,False
context_budget_region_pairwise_ranker,243,0.15,0.007172000694833333,6,False,False,False,False,False
context_budget_region_pairwise_ranker,244,0.15833333333333333,0.008664112331083329,3,False,False,False,False,False
context_budget_region_pairwise_ranker,245,0.18333333333333332,0.005770968217916667,6,False,False,False,False,False
context_budget_region_pairwise_ranker,246,0.13333333333333333,0.00932993033583333,6,False,False,False,False,False
context_budget_region_pairwise_ranker,247,0.18333333333333332,0.01048193443875,6,False,False,False,False,False
context_budget_region_pairwise_ranker,248,0.15,0.007381267547333331,1,False,False,False,False,False
context_budget_region_pairwise_ranker,249,0.15,0.009262279603499997,7,False,False,False,False,False
context_budget_region_pairwise_ranker,250,0.10833333333333334,0.013771473580333333,3,False,False,False,False,False
context_budget_region_pairwise_ranker,251,0.14166666666666666,0.00909997132758333,4,False,False,False,False,False
context_budget_region_pairwise_ranker,252,0.1,0.009850510321583331,8,False,False,False,False,False
context_budget_region_pairwise_ranker,253,0.13333333333333333,0.0090777617545,13,False,False,False,False,False
context_budget_region_pairwise_ranker,254,0.10833333333333334,0.0077741038539166675,4,False,False,False,False,False
context_budget_region_pairwise_ranker,255,0.11666666666666667,0.008121950298499997,3,False,False,False,False,False
context_budget_region_pairwise_ranker,256,0.175,0.011978789248499998,4,False,False,False,False,False
context_budget_region_pairwise_ranker,257,0.11666666666666667,0.011244250926916662,9,False,False,False,False,False
context_budget_region_pairwise_ranker,258,0.13333333333333333,0.012003352991916664,4,False,False,False,False,False
context_budget_region_pairwise_ranker,259,0.10833333333333334,0.01010767099149999,6,False,False,False,False,False
context_budget_region_pairwise_ranker,260,0.15833333333333333,0.008381351431666666,5,False,False,False,False,False
context_budget_region_pairwise_ranker,261,0.23333333333333334,0.004927264653249999,6,False,False,False,False,False
context_budget_region_pairwise_ranker,262,0.15,0.005247380031583332,5,False,False,False,False,False
context_budget_region_pairwise_ranker,263,0.15833333333333333,0.007962609460333331,2,False,False,False,False,False
context_budget_region_pairwise_ranker,264,0.13333333333333333,0.004748251812166667,2,False,False,False,False,False
context_budget_region_pairwise_ranker,265,0.10833333333333334,0.007788431276166665,6,False,False,False,False,False
context_budget_region_pairwise_ranker,266,0.11666666666666667,0.010958189837333333,5,False,False,False,False,False
context_budget_region_pairwise_ranker,267,0.13333333333333333,0.006869148048083331,9,False,False,False,False,False
context_budget_region_pairwise_ranker,268,0.13333333333333333,0.005874842291749999,5,False,False,False,False,False
context_budget_region_pairwise_ranker,269,0.11666666666666667,0.005340284572583331,8,False,False,False,False,False
context_budget_region_pairwise_ranker,270,0.11666666666666667,0.006015912338250001,4,False,False,False,False,False
context_budget_region_pairwise_ranker,271,0.15833333333333333,0.008799575771416664,5,False,False,False,False,False
context_budget_region_pairwise_ranker,272,0.10833333333333334,0.008011839932000001,4,False,False,False,False,False
context_budget_region_pairwise_ranker,273,0.2,0.013260679234416666,3,False,False,False,False,False
context_budget_region_pairwise_ranker,274,0.06666666666666667,0.008385309239499995,8,False,False,False,False,False
context_budget_region_pairwise_ranker,275,0.175,0.011736371516916661,2,False,False,False,False,False
context_budget_region_pairwise_ranker,276,0.125,0.0060526871085,4,False,False,False,False,False
context_budget_region_pairwise_ranker,277,0.13333333333333333,0.013061016684916668,4,False,False,False,False,False
context_budget_region_pairwise_ranker,278,0.10833333333333334,0.008530685714916667,5,False,False,False,False,False
context_budget_region_pairwise_ranker,279,0.125,0.009640360538333333,3,False,False,False,False,False
context_budget_region_pairwise_ranker,280,0.14166666666666666,0.007149452778833331,6,False,False,False,False,False
context_budget_region_pairwise_ranker,281,0.10833333333333334,0.00730711014658333,2,False,False,False,False,False
context_budget_region_pairwise_ranker,282,0.175,0.009365579915999999,6,False,False,False,False,False
context_budget_region_pairwise_ranker,283,0.125,0.007039841671083332,5,False,False,False,False,False
context_budget_region_pairwise_ranker,284,0.18333333333333332,0.009179746712666664,1,False,False,False,False,False
context_budget_region_pairwise_ranker,285,0.125,0.009126276344,0,False,False,False,False,False
context_budget_region_pairwise_ranker,286,0.15,0.007876261721666661,6,False,False,False,False,False
context_budget_region_pairwise_ranker,287,0.15,0.009788583272166666,0,False,False,False,False,False
context_budget_region_pairwise_ranker,288,0.14166666666666666,0.010295558496166668,4,False,False,False,False,False
context_budget_region_pairwise_ranker,289,0.15,0.006688491592666669,8,False,False,False,False,False
context_budget_region_pairwise_ranker,290,0.13333333333333333,0.009204058483916668,3,False,False,False,False,False
context_budget_region_pairwise_ranker,291,0.1,0.0075912640741666645,5,False,False,False,False,False
context_budget_region_pairwise_ranker,292,0.1,0.004905725040833332,9,False,False,False,False,False
context_budget_region_pairwise_ranker,293,0.05,0.01514907618633333,1,False,False,False,False,False
context_budget_region_pairwise_ranker,294,0.14166666666666666,0.008730204215583327,1,False,False,False,False,False
context_budget_region_pairwise_ranker,295,0.13333333333333333,0.005880913941583331,5,False,False,False,False,False
context_budget_region_pairwise_ranker,296,0.13333333333333333,0.009564657327333331,3,False,False,False,False,False
context_budget_region_pairwise_ranker,297,0.15,0.008616102340499998,3,False,False,False,False,False
context_budget_region_pairwise_ranker,298,0.15833333333333333,0.003754391877166668,5,False,False,False,False,False
context_budget_region_pairwise_ranker,299,0.13333333333333333,0.007096475998249996,7,False,False,False,False,False
map_family_specialist_mixture,0,0.15833333333333333,0.011859199678250002,4,False,False,False,False,False
map_family_specialist_mixture,1,0.125,0.009116772913916665,5,False,False,False,False,False
map_family_specialist_mixture,2,0.1,0.008220716511916668,7,False,False,False,False,False
map_family_specialist_mixture,3,0.11666666666666667,0.008775491714249998,8,False,False,False,False,False
map_family_specialist_mixture,4,0.175,0.009629029046416665,9,False,False,False,False,False
map_family_specialist_mixture,5,0.13333333333333333,0.005060888801666667,4,False,False,False,False,False
map_family_specialist_mixture,6,0.175,0.008995478781999995,3,False,False,False,False,False
map_family_specialist_mixture,7,0.10833333333333334,0.006931239153249998,2,False,False,False,False,False
map_family_specialist_mixture,8,0.225,0.0057460462591666685,4,False,False,False,False,False
map_family_specialist_mixture,9,0.06666666666666667,0.0128522322205,5,False,False,False,False,False
map_family_specialist_mixture,10,0.16666666666666666,0.007524607186583334,1,False,False,False,False,False
map_family_specialist_mixture,11,0.13333333333333333,0.009406318023666661,5,False,False,False,False,False
map_family_specialist_mixture,12,0.1,0.006698894328166669,4,False,False,False,False,False
map_family_specialist_mixture,13,0.14166666666666666,0.008342880615999996,5,False,False,False,False,False
map_family_specialist_mixture,14,0.10833333333333334,0.008366219378499998,2,False,False,False,False,False
map_family_specialist_mixture,15,0.14166666666666666,0.009612177019916663,5,False,False,False,False,False
map_family_specialist_mixture,16,0.2,0.007838155761833332,3,False,False,False,False,False
map_family_specialist_mixture,17,0.09166666666666666,0.008607025481999995,2,False,False,False,False,False
map_family_specialist_mixture,18,0.16666666666666666,0.006392913861249999,7,False,False,False,False,False
map_family_specialist_mixture,19,0.09166666666666666,0.008799202459166666,7,False,False,False,False,False
map_family_specialist_mixture,20,0.18333333333333332,0.009691101435666665,2,False,False,False,False,False
map_family_specialist_mixture,21,0.15,0.007554447623916666,5,False,False,False,False,False
map_family_specialist_mixture,22,0.14166666666666666,0.008561636616916666,5,False,False,False,False,False
map_family_specialist_mixture,23,0.1,0.010567645095166662,3,False,False,False,False,False
map_family_specialist_mixture,24,0.1,0.010686035407333329,3,False,False,False,False,False
map_family_specialist_mixture,25,0.125,0.008194731746916666,7,False,False,False,False,False
map_family_specialist_mixture,26,0.14166666666666666,0.007616069295333331,8,False,False,False,False,False
map_family_specialist_mixture,27,0.10833333333333334,0.007697084297166662,3,False,False,False,False,False
map_family_specialist_mixture,28,0.125,0.005784731205999999,7,False,False,False,False,False
map_family_specialist_mixture,29,0.10833333333333334,0.007355248334166666,4,False,False,False,False,False
map_family_specialist_mixture,30,0.16666666666666666,0.005529806493916664,4,False,False,False,False,False
map_family_specialist_mixture,31,0.2,0.006485920819499999,6,False,False,False,False,False
map_family_specialist_mixture,32,0.10833333333333334,0.009126927738166663,5,False,False,False,False,False
map_family_specialist_mixture,33,0.14166666666666666,0.009179884962999995,2,False,False,False,False,False
map_family_specialist_mixture,34,0.125,0.00996430008525,2,False,False,False,False,False
map_family_specialist_mixture,35,0.06666666666666667,0.010280966442666661,7,False,False,False,False,False
map_family_specialist_mixture,36,0.16666666666666666,0.0070051860146666655,4,False,False,False,False,False
map_family_specialist_mixture,37,0.14166666666666666,0.005772690277249997,6,False,False,False,False,False
map_family_specialist_mixture,38,0.15,0.010159144662249996,4,False,False,False,False,False
map_family_specialist_mixture,39,0.175,0.004688681566999999,5,False,False,False,False,False
map_family_specialist_mixture,40,0.11666666666666667,0.014278869785666665,5,False,False,False,False,False
map_family_specialist_mixture,41,0.10833333333333334,0.009728953333249997,5,False,False,False,False,False
map_family_specialist_mixture,42,0.15833333333333333,0.012260256834749997,4,False,False,False,False,False
map_family_specialist_mixture,43,0.1,0.008689632291749998,6,False,False,False,False,False
map_family_specialist_mixture,44,0.125,0.008138505898416663,7,False,False,False,False,False
map_family_specialist_mixture,45,0.125,0.013332844033416663,4,False,False,False,False,False
map_family_specialist_mixture,46,0.16666666666666666,0.006359532410499998,6,False,False,False,False,False
map_family_specialist_mixture,47,0.16666666666666666,0.009782399267166668,11,False,False,False,False,False
map_family_specialist_mixture,48,0.125,0.008838953142416667,7,False,False,False,False,False
map_family_specialist_mixture,49,0.13333333333333333,0.010758005442333329,2,False,False,False,False,False
map_family_specialist_mixture,50,0.14166666666666666,0.005840045819416667,4,False,False,False,False,False
map_family_specialist_mixture,51,0.1,0.008169315094416664,8,False,False,False,False,False
map_family_specialist_mixture,52,0.15833333333333333,0.009020278510083333,7,False,False,False,False,False
map_family_specialist_mixture,53,0.10833333333333334,0.00841825616508333,4,False,False,False,False,False
map_family_specialist_mixture,54,0.15833333333333333,0.010145190837416666,4,False,False,False,False,False
map_family_specialist_mixture,55,0.125,0.006353037087166665,6,False,False,False,False,False
map_family_specialist_mixture,56,0.15,0.0069969976004166665,7,False,False,False,False,False
map_family_specialist_mixture,57,0.15833333333333333,0.005722195098,2,False,False,False,False,False
map_family_specialist_mixture,58,0.13333333333333333,0.008129207166,6,False,False,False,False,False
map_family_specialist_mixture,59,0.16666666666666666,0.008033070824500001,5,False,False,False,False,False
map_family_specialist_mixture,60,0.13333333333333333,0.00962318126983333,3,False,False,False,False,False
map_family_specialist_mixture,61,0.14166666666666666,0.007714032000999997,3,False,False,False,False,False
map_family_specialist_mixture,62,0.075,0.010117182459,11,False,False,False,False,False
map_family_specialist_mixture,63,0.16666666666666666,0.009685874270999996,3,False,False,False,False,False
map_family_specialist_mixture,64,0.13333333333333333,0.00555432934091667,6,False,False,False,False,False
map_family_specialist_mixture,65,0.15,0.012100237588249997,2,False,False,False,False,False
map_family_specialist_mixture,66,0.10833333333333334,0.010144869203250003,8,False,False,False,False,False
map_family_specialist_mixture,67,0.19166666666666668,0.005839596565083334,1,False,False,False,False,False
map_family_specialist_mixture,68,0.13333333333333333,0.009150938789166667,6,False,False,False,False,False
map_family_specialist_mixture,69,0.1,0.008734038905249998,7,False,False,False,False,False
map_family_specialist_mixture,70,0.13333333333333333,0.011328642375083332,7,False,False,False,False,False
map_family_specialist_mixture,71,0.125,0.00844487239383333,4,False,False,False,False,False
map_family_specialist_mixture,72,0.10833333333333334,0.01154610626716667,4,False,False,False,False,False
map_family_specialist_mixture,73,0.15,0.007911427396999996,1,False,False,False,False,False
map_family_specialist_mixture,74,0.15833333333333333,0.010095453681416667,6,False,False,False,False,False
map_family_specialist_mixture,75,0.09166666666666666,0.01023500754075,3,False,False,False,False,False
map_family_specialist_mixture,76,0.125,0.011285845238750002,5,False,False,False,False,False
map_family_specialist_mixture,77,0.21666666666666667,0.006682883820416666,2,False,False,False,False,False
map_family_specialist_mixture,78,0.1,0.007921422371166668,6,False,False,False,False,False
map_family_specialist_mixture,79,0.10833333333333334,0.007268914460916664,7,False,False,False,False,False
map_family_specialist_mixture,80,0.225,0.010809860769249996,5,False,False,False,False,False
map_family_specialist_mixture,81,0.13333333333333333,0.009977854391000001,6,False,False,False,False,False
map_family_specialist_mixture,82,0.125,0.005798865843749998,3,False,False,False,False,False
map_family_specialist_mixture,83,0.125,0.007347941818833334,9,False,False,False,False,False
map_family_specialist_mixture,84,0.18333333333333332,0.011598991614166667,5,False,False,False,False,False
map_family_specialist_mixture,85,0.1,0.009262444947,9,False,False,False,False,False
map_family_specialist_mixture,86,0.175,0.007007242072416666,5,False,False,False,False,False
map_family_specialist_mixture,87,0.15833333333333333,0.006650912747916663,6,False,False,False,False,False
map_family_specialist_mixture,88,0.16666666666666666,0.008254447644749995,5,False,False,False,False,False
map_family_specialist_mixture,89,0.175,0.0034298933894166663,3,False,False,False,False,False
map_family_specialist_mixture,90,0.08333333333333333,0.007935177755416668,5,False,False,False,False,False
map_family_specialist_mixture,91,0.11666666666666667,0.005713472147916665,3,False,False,False,False,False
map_family_specialist_mixture,92,0.18333333333333332,0.005243180099000001,6,False,False,False,False,False
map_family_specialist_mixture,93,0.06666666666666667,0.00833006300075,9,False,False,False,False,False
map_family_specialist_mixture,94,0.125,0.009150749298249996,7,False,False,False,False,False
map_family_specialist_mixture,95,0.11666666666666667,0.010033411264250003,6,False,False,False,False,False
map_family_specialist_mixture,96,0.1,0.009550606923999996,3,False,False,False,False,False
map_family_specialist_mixture,97,0.10833333333333334,0.006168412428999999,8,False,False,False,False,False
map_family_specialist_mixture,98,0.15833333333333333,0.011561951629833329,2,False,False,False,False,False
map_family_specialist_mixture,99,0.1,0.009941631584999997,5,False,False,False,False,False
map_family_specialist_mixture,100,0.1,0.009999838191749998,6,False,False,False,False,False
map_family_specialist_mixture,101,0.075,0.011833101314499994,4,False,False,False,False,False
map_family_specialist_mixture,102,0.2,0.009212634702083332,9,False,False,False,False,False
map_family_specialist_mixture,103,0.1,0.009170580954749995,5,False,False,False,False,False
map_family_specialist_mixture,104,0.15,0.010322510587166664,4,False,False,False,False,False
map_family_specialist_mixture,105,0.175,0.007990593292999996,2,False,False,False,False,False
map_family_specialist_mixture,106,0.14166666666666666,0.009829342382416666,6,False,False,False,False,False
map_family_specialist_mixture,107,0.13333333333333333,0.008812211013249995,3,False,False,False,False,False
map_family_specialist_mixture,108,0.125,0.009905968316416667,5,False,False,False,False,False
map_family_specialist_mixture,109,0.11666666666666667,0.00939097070258333,6,False,False,False,False,False
map_family_specialist_mixture,110,0.15833333333333333,0.010380119165083333,8,False,False,False,False,False
map_family_specialist_mixture,111,0.16666666666666666,0.009353970632333333,4,False,False,False,False,False
map_family_specialist_mixture,112,0.075,0.006701206333666666,8,False,False,False,False,False
map_family_specialist_mixture,113,0.08333333333333333,0.0037923597376666664,6,False,False,False,False,False
map_family_specialist_mixture,114,0.10833333333333334,0.006586233876416667,5,False,False,False,False,False
map_family_specialist_mixture,115,0.2,0.009039852636916668,2,False,False,False,False,False
map_family_specialist_mixture,116,0.075,0.007346311013499999,6,False,False,False,False,False
map_family_specialist_mixture,117,0.15,0.005415357022166667,4,False,False,False,False,False
map_family_specialist_mixture,118,0.125,0.008012251616750002,8,False,False,False,False,False
map_family_specialist_mixture,119,0.10833333333333334,0.006419019885083329,3,False,False,False,False,False
map_family_specialist_mixture,120,0.10833333333333334,0.01211704491166666,7,False,False,False,False,False
map_family_specialist_mixture,121,0.16666666666666666,0.006888950645333331,2,False,False,False,False,False
map_family_specialist_mixture,122,0.15833333333333333,0.0073850901865833325,11,False,False,False,False,False
map_family_specialist_mixture,123,0.13333333333333333,0.008720982476916666,7,False,False,False,False,False
map_family_specialist_mixture,124,0.125,0.006053473070333331,9,False,False,False,False,False
map_family_specialist_mixture,125,0.175,0.00802426146325,4,False,False,False,False,False
map_family_specialist_mixture,126,0.125,0.011129393589249997,2,False,False,False,False,False
map_family_specialist_mixture,127,0.11666666666666667,0.005546949405000004,2,False,False,False,False,False
map_family_specialist_mixture,128,0.09166666666666666,0.011355765631916665,4,False,False,False,False,False
map_family_specialist_mixture,129,0.125,0.009251035749999999,7,False,False,False,False,False
map_family_specialist_mixture,130,0.11666666666666667,0.008186464572500001,5,False,False,False,False,False
map_family_specialist_mixture,131,0.16666666666666666,0.007109511651083333,2,False,False,False,False,False
map_family_specialist_mixture,132,0.11666666666666667,0.010843064275499997,6,False,False,False,False,False
map_family_specialist_mixture,133,0.15,0.005785170621666663,5,False,False,False,False,False
map_family_specialist_mixture,134,0.08333333333333333,0.008938989667083333,3,False,False,False,False,False
map_family_specialist_mixture,135,0.14166666666666666,0.006941145540833331,5,False,False,False,False,False
map_family_specialist_mixture,136,0.13333333333333333,0.010313018985666663,5,False,False,False,False,False
map_family_specialist_mixture,137,0.13333333333333333,0.010234851183750001,6,False,False,False,False,False
map_family_specialist_mixture,138,0.15833333333333333,0.008556928988333332,4,False,False,False,False,False
map_family_specialist_mixture,139,0.13333333333333333,0.002788723298250002,7,False,False,False,False,False
map_family_specialist_mixture,140,0.16666666666666666,0.008616585139916666,5,False,False,False,False,False
map_family_specialist_mixture,141,0.2,0.011380942931333331,4,False,False,False,False,False
map_family_specialist_mixture,142,0.175,0.006425200984916665,8,False,False,False,False,False
map_family_specialist_mixture,143,0.10833333333333334,0.01057765258508333,4,False,False,False,False,False
map_family_specialist_mixture,144,0.21666666666666667,0.00837727155425,3,False,False,False,False,False
map_family_specialist_mixture,145,0.13333333333333333,0.0052992090639166645,2,False,False,False,False,False
map_family_specialist_mixture,146,0.06666666666666667,0.00944602546658333,4,False,False,False,False,False
map_family_specialist_mixture,147,0.10833333333333334,0.009072789705666662,6,False,False,False,False,False
map_family_specialist_mixture,148,0.15,0.01109793467333333,1,False,False,False,False,False
map_family_specialist_mixture,149,0.11666666666666667,0.006308439570249998,9,False,False,False,False,False
map_family_specialist_mixture,150,0.15,0.009244509041249996,2,False,False,False,False,False
map_family_specialist_mixture,151,0.10833333333333334,0.010000485265166665,4,False,False,False,False,False
map_family_specialist_mixture,152,0.10833333333333334,0.005630089818166666,6,False,False,False,False,False
map_family_specialist_mixture,153,0.14166666666666666,0.011359188704250003,6,False,False,False,False,False
map_family_specialist_mixture,154,0.125,0.00466651558775,7,False,False,False,False,False
map_family_specialist_mixture,155,0.11666666666666667,0.008014267186249997,4,False,False,False,False,False
map_family_specialist_mixture,156,0.16666666666666666,0.007255295887166666,3,False,False,False,False,False
map_family_specialist_mixture,157,0.08333333333333333,0.009587063301583328,3,False,False,False,False,False
map_family_specialist_mixture,158,0.125,0.007760030736166664,6,False,False,False,False,False
map_family_specialist_mixture,159,0.125,0.01104030104575,4,False,False,False,False,False
map_family_specialist_mixture,160,0.1,0.008005829528166664,6,False,False,False,False,False
map_family_specialist_mixture,161,0.14166666666666666,0.007862484692333332,7,False,False,False,False,False
map_family_specialist_mixture,162,0.15833333333333333,0.009205217636666662,4,False,False,False,False,False
map_family_specialist_mixture,163,0.14166666666666666,0.009617365008999996,5,False,False,False,False,False
map_family_specialist_mixture,164,0.175,0.005499600005416661,2,False,False,False,False,False
map_family_specialist_mixture,165,0.09166666666666666,0.01238108943458333,5,False,False,False,False,False
map_family_specialist_mixture,166,0.09166666666666666,0.008309641207749997,3,False,False,False,False,False
map_family_specialist_mixture,167,0.075,0.007148668775999997,3,False,False,False,False,False
map_family_specialist_mixture,168,0.14166666666666666,0.0033226218058333328,7,False,False,False,False,False
map_family_specialist_mixture,169,0.125,0.005455815201583331,7,False,False,False,False,False
map_family_specialist_mixture,170,0.10833333333333334,0.009425641230833334,2,False,False,False,False,False
map_family_specialist_mixture,171,0.11666666666666667,0.008407707098166666,7,False,False,False,False,False
map_family_specialist_mixture,172,0.11666666666666667,0.009612357566416667,4,False,False,False,False,False
map_family_specialist_mixture,173,0.10833333333333334,0.005810427383749999,4,False,False,False,False,False
map_family_specialist_mixture,174,0.13333333333333333,0.009350936844583333,5,False,False,False,False,False
map_family_specialist_mixture,175,0.125,0.01165554467275,10,False,False,False,False,False
map_family_specialist_mixture,176,0.10833333333333334,0.009750215504333332,6,False,False,False,False,False
map_family_specialist_mixture,177,0.14166666666666666,0.0043717103754166665,4,False,False,False,False,False
map_family_specialist_mixture,178,0.08333333333333333,0.010520873992416663,5,False,False,False,False,False
map_family_specialist_mixture,179,0.15,0.0041103437189166665,5,False,False,False,False,False
map_family_specialist_mixture,180,0.13333333333333333,0.006134805339666665,6,False,False,False,False,False
map_family_specialist_mixture,181,0.19166666666666668,0.009841763336666665,3,False,False,False,False,False
map_family_specialist_mixture,182,0.15,0.0058642637473333295,5,False,False,False,False,False
map_family_specialist_mixture,183,0.13333333333333333,0.008703784973749995,4,False,False,False,False,False
map_family_specialist_mixture,184,0.075,0.00961682870558333,2,False,False,False,False,False
map_family_specialist_mixture,185,0.125,0.010087711652999997,3,False,False,False,False,False
map_family_specialist_mixture,186,0.16666666666666666,0.007574561369166663,5,False,False,False,False,False
map_family_specialist_mixture,187,0.13333333333333333,0.008904300354249996,3,False,False,False,False,False
map_family_specialist_mixture,188,0.175,0.010930366135916664,5,False,False,False,False,False
map_family_specialist_mixture,189,0.13333333333333333,0.00848329097408333,1,False,False,False,False,False
map_family_specialist_mixture,190,0.10833333333333334,0.007812488667499998,7,False,False,False,False,False
map_family_specialist_mixture,191,0.13333333333333333,0.007656315096666667,2,False,False,False,False,False
map_family_specialist_mixture,192,0.11666666666666667,0.007513008741999999,4,False,False,False,False,False
map_family_specialist_mixture,193,0.15,0.007895803629416666,5,False,False,False,False,False
map_family_specialist_mixture,194,0.16666666666666666,0.009693295246583333,4,False,False,False,False,False
map_family_specialist_mixture,195,0.14166666666666666,0.010369722934583329,9,False,False,False,False,False
map_family_specialist_mixture,196,0.13333333333333333,0.0077937935775,3,False,False,False,False,False
map_family_specialist_mixture,197,0.11666666666666667,0.009779651231416667,2,False,False,False,False,False
map_family_specialist_mixture,198,0.11666666666666667,0.0038687376516666687,5,False,False,False,False,False
map_family_specialist_mixture,199,0.13333333333333333,0.010166643080083327,8,False,False,False,False,False
map_family_specialist_mixture,200,0.175,0.0064484122728333294,6,False,False,False,False,False
map_family_specialist_mixture,201,0.09166666666666666,0.008048418205499999,4,False,False,False,False,False
map_family_specialist_mixture,202,0.075,0.011036352074999999,2,False,False,False,False,False
map_family_specialist_mixture,203,0.15833333333333333,0.008129167697416664,6,False,False,False,False,False
map_family_specialist_mixture,204,0.15,0.008554904566999998,8,False,False,False,False,False
map_family_specialist_mixture,205,0.13333333333333333,0.009271026944249998,2,False,False,False,False,False
map_family_specialist_mixture,206,0.1,0.007406972467916664,5,False,False,False,False,False
map_family_specialist_mixture,207,0.075,0.009602270218833335,9,False,False,False,False,False
map_family_specialist_mixture,208,0.14166666666666666,0.008550861830166663,7,False,False,False,False,False
map_family_specialist_mixture,209,0.13333333333333333,0.008302216929166663,6,False,False,False,False,False
map_family_specialist_mixture,210,0.1,0.010783712564999996,3,False,False,False,False,False
map_family_specialist_mixture,211,0.10833333333333334,0.008460207005916664,6,False,False,False,False,False
map_family_specialist_mixture,212,0.13333333333333333,0.008944304706666666,6,False,False,False,False,False
