g550_active_probe_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields,counts_as_new_g550_solver_row,g550_stage
g550_active_probe_00000000,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,random-32-32-20,random,100,1740,2000,0,True,True,1.38250114521,3018,2183,614.7316,50,4899,1518,0,0.0884104443426,False,-0.0939074667888,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,0,1,0,100,2000,0,1518,15.18,0,50,0,4899,0.5,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,additive_ltm,,,,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000056,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|5000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550000374,repair5g550_theta_550000374,repair5g550_theta_550000374,negative_random_or_sobol_control,random-32-32-20,random,100,1740,2000,0,True,True,1.32203389831,2886,2183,846.2484,50,4900,2608,-0.0627576729272,0.0650480989464,False,-0.0613834173156,True,eec06d8d7b1a37d5,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.2450000000000001|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.375|lambda_flow=0.82699999999999996|min_edge_cost=0.95099999999999996|max_edge_cost=10.483000000000001|goal_projection_mode=agent_progress|flow_shield_beta=0.53200000000000003|max_flow_shield=0.42799999999999999,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1.245,0.95,1,1.375,0.827,0.532,0.428,0.951,10.483,0,1,0,0,1,0,100,5000,0,2608,26.08,0,50,0,4900,0.5,50,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short5000_t050_i2,2000,5000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00373,negative_random_or_sobol_control,g550_registry_000374,,,random-32-32-20|100|1740|2000|c0_short5000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000057,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|5000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550000375,repair5g550_theta_550000375,repair5g550_theta_550000375,negative_random_or_sobol_control,random-32-32-20,random,100,1740,2000,0,True,True,1.26981218507,2772,2183,703.2879,46,4500,2608,-0.114979386166,0.0128263857077,False,-0.0613834173156,True,add96361f8da7961,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.2210000000000001|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.58999999999999997|lambda_flow=0.46100000000000002|min_edge_cost=0.84099999999999997|max_edge_cost=10.15|goal_projection_mode=none|flow_shield_beta=0.32500000000000001|max_flow_shield=1.3779999999999999,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1.221,0.95,1,0.59,0.461,0.325,1.378,0.841,10.15,0,0,1,0,1,0,100,5000,0,2608,26.08,0,46,0,4500,0.46,50,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short5000_t050_i2,2000,5000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00374,negative_random_or_sobol_control,g550_registry_000375,,,random-32-32-20|100|1740|2000|c0_short5000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000058,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|5000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550000376,repair5g550_theta_550000376,repair5g550_theta_550000376,negative_random_or_sobol_control,random-32-32-20,random,100,1740,2000,0,True,True,1.28309665598,2801,2183,1010.8935,51,5093,2608,-0.101694915254,0.0261108566193,False,-0.0613834173156,True,6e3b8e376b57dbc5,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.044|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.72499999999999998|lambda_flow=0.96499999999999997|min_edge_cost=0.34100000000000003|max_edge_cost=8.5619999999999994|goal_projection_mode=flow_shield|flow_shield_beta=0.092999999999999999|max_flow_shield=0.70299999999999996,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1.044,0.95,1,0.725,0.965,0.093,0.703,0.341,8.562,1,0,0,0,1,0,100,5000,0,2608,26.08,0,51,0,5093,0.51,50,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short5000_t050_i2,2000,5000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00375,negative_random_or_sobol_control,g550_registry_000376,,,random-32-32-20|100|1740|2000|c0_short5000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000059,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|5000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550000377,repair5g550_theta_550000377,repair5g550_theta_550000377,negative_random_or_sobol_control,random-32-32-20,random,100,1740,2000,0,True,True,1.28034814475,2795,2183,823.8275,47,4600,2608,-0.104443426477,0.0233623453962,False,-0.0613834173156,True,2bba16e34bbf22ec,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.48399999999999999|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.94799999999999995|lambda_flow=1.0349999999999999|min_edge_cost=0.76200000000000001|max_edge_cost=11.534000000000001|goal_projection_mode=agent_progress|flow_shield_beta=0.71099999999999997|max_flow_shield=1.1439999999999999,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.484,0.95,1,0.948,1.035,0.711,1.144,0.762,11.534,0,1,0,0,1,0,100,5000,0,2608,26.08,0,47,0,4600,0.47,50,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short5000_t050_i2,2000,5000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00376,negative_random_or_sobol_control,g550_registry_000377,,,random-32-32-20|100|1740|2000|c0_short5000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000060,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|5000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550000378,repair5g550_theta_550000378,repair5g550_theta_550000378,negative_random_or_sobol_control,random-32-32-20,random,100,1740,2000,0,True,True,1.57214841961,3432,2183,896.5372,107,10698,2608,0.187356848374,0.315162620247,False,-0.0613834173156,True,dbecf6e71f2ea2b3,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.17799999999999999|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.79300000000000004|lambda_flow=0.82199999999999995|min_edge_cost=0.53100000000000003|max_edge_cost=9.6150000000000002|goal_projection_mode=none|flow_shield_beta=0.41599999999999998|max_flow_shield=0.78000000000000003,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.178,0.95,1,0.793,0.822,0.416,0.78,0.531,9.615,0,0,1,0,1,0,100,5000,0,2608,26.08,0,107,0,10698,1.07,50,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short5000_t050_i2,2000,5000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00377,negative_random_or_sobol_control,g550_registry_000378,,,random-32-32-20|100|1740|2000|c0_short5000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000061,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|5000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550000379,repair5g550_theta_550000379,repair5g550_theta_550000379,negative_random_or_sobol_control,random-32-32-20,random,100,1740,2000,0,True,True,1.285387082,2806,2183,861.5933,49,4800,2608,-0.099404489235,0.0284012826386,False,-0.0613834173156,True,4a5deecd97956153,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.93899999999999995|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.65400000000000003|lambda_flow=1.3660000000000001|min_edge_cost=0.26900000000000002|max_edge_cost=8.2300000000000004|goal_projection_mode=flow_shield|flow_shield_beta=0.71299999999999997|max_flow_shield=0.29599999999999999,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.939,0.95,1,0.654,1.366,0.713,0.296,0.269,8.23,1,0,0,0,1,0,100,5000,0,2608,26.08,0,49,0,4800,0.49,50,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short5000_t050_i2,2000,5000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00378,negative_random_or_sobol_control,g550_registry_000379,,,random-32-32-20|100|1740|2000|c0_short5000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000062,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|5000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550000380,repair5g550_theta_550000380,repair5g550_theta_550000380,negative_random_or_sobol_control,random-32-32-20,random,100,1740,2000,0,True,True,1.35043518094,2948,2183,839.2578,48,4699,2608,-0.0343563902886,0.093449381585,False,-0.0613834173156,True,2a633fa1950367bb,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.76600000000000001|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.413|lambda_flow=0.68500000000000005|min_edge_cost=0.33400000000000002|max_edge_cost=9.6829999999999998|goal_projection_mode=agent_progress|flow_shield_beta=0.19|max_flow_shield=1.3149999999999999,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.766,0.95,1,1.413,0.685,0.19,1.315,0.334,9.683,0,1,0,0,1,0,100,5000,0,2608,26.08,0,48,0,4699,0.48,50,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short5000_t050_i2,2000,5000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00379,negative_random_or_sobol_control,g550_registry_000380,,,random-32-32-20|100|1740|2000|c0_short5000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000063,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|5000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550000381,repair5g550_theta_550000381,repair5g550_theta_550000381,negative_random_or_sobol_control,random-32-32-20,random,100,1740,2000,0,True,True,1.30050389372,2839,2183,847.3803,52,5098,2608,-0.084287677508,0.0435180943656,False,-0.0613834173156,True,b91921d844cbdc05,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.095000000000000001|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.0840000000000001|lambda_flow=0.48399999999999999|min_edge_cost=0.56200000000000006|max_edge_cost=9.5879999999999992|goal_projection_mode=none|flow_shield_beta=0.68500000000000005|max_flow_shield=0.98699999999999999,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.095,0.95,1,1.084,0.484,0.685,0.987,0.562,9.588,0,0,1,0,1,0,100,5000,0,2608,26.08,0,52,0,5098,0.52,50,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short5000_t050_i2,2000,5000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00380,negative_random_or_sobol_control,g550_registry_000381,,,random-32-32-20|100|1740|2000|c0_short5000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000064,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|5000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550000382,repair5g550_theta_550000382,repair5g550_theta_550000382,negative_random_or_sobol_control,random-32-32-20,random,100,1740,2000,0,True,True,1.30004580852,2838,2183,853.1444,49,4799,2608,-0.0847457627119,0.0430600091617,False,-0.0613834173156,True,ad7fa96e5ece338,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.206|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.624|lambda_flow=1.4830000000000001|min_edge_cost=0.85599999999999998|max_edge_cost=8.1180000000000003|goal_projection_mode=flow_shield|flow_shield_beta=0.748|max_flow_shield=0.441,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1.206,0.95,1,0.624,1.483,0.748,0.441,0.856,8.118,1,0,0,0,1,0,100,5000,0,2608,26.08,0,49,0,4799,0.49,50,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short5000_t050_i2,2000,5000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00381,negative_random_or_sobol_control,g550_registry_000382,,,random-32-32-20|100|1740|2000|c0_short5000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000065,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|5000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550000383,repair5g550_theta_550000383,repair5g550_theta_550000383,negative_random_or_sobol_control,random-32-32-20,random,100,1740,2000,0,True,True,1.37975263399,3012,2183,834.9072,58,5700,2608,-0.00503893724233,0.122766834631,False,-0.0613834173156,True,f87097e96ec773ac,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.91400000000000003|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.0600000000000001|lambda_flow=0.014|min_edge_cost=0.75|max_edge_cost=11.157999999999999|goal_projection_mode=agent_progress|flow_shield_beta=0.14499999999999999|max_flow_shield=0.55800000000000005,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.914,0.95,1,1.06,0.014,0.145,0.558,0.75,11.158,0,1,0,0,1,0,100,5000,0,2608,26.08,0,58,0,5700,0.58,50,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short5000_t050_i2,2000,5000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00382,negative_random_or_sobol_control,g550_registry_000383,,,random-32-32-20|100|1740|2000|c0_short5000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000066,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|5000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550000384,repair5g550_theta_550000384,repair5g550_theta_550000384,negative_random_or_sobol_control,random-32-32-20,random,100,1740,2000,0,True,True,1.39945029776,3055,2183,714.3974,55,5400,2608,0.0146587265231,0.142464498397,False,-0.0613834173156,True,4b9821a68958ebc4,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.218|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.95399999999999996|lambda_flow=0.073999999999999996|min_edge_cost=0.32500000000000001|max_edge_cost=9.8059999999999992|goal_projection_mode=none|flow_shield_beta=0.38400000000000001|max_flow_shield=0.44700000000000001,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.218,0.95,1,0.954,0.074,0.384,0.447,0.325,9.806,0,0,1,0,1,0,100,5000,0,2608,26.08,0,55,0,5400,0.55,50,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short5000_t050_i2,2000,5000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00383,negative_random_or_sobol_control,g550_registry_000384,,,random-32-32-20|100|1740|2000|c0_short5000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000067,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|5000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550000385,repair5g550_theta_550000385,repair5g550_theta_550000385,negative_random_or_sobol_control,random-32-32-20,random,100,1740,2000,0,True,True,1.21759047183,2658,2183,869.2508,50,4900,2608,-0.167201099404,-0.0393953275309,False,-0.0613834173156,True,acc89e2073c65bf4,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.038|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.67900000000000005|lambda_flow=1.335|min_edge_cost=0.378|max_edge_cost=11.379|goal_projection_mode=flow_shield|flow_shield_beta=0.27700000000000002|max_flow_shield=1.036,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1.038,0.95,1,0.679,1.335,0.277,1.036,0.378,11.379,1,0,0,0,1,0,100,5000,0,2608,26.08,0,50,0,4900,0.5,50,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short5000_t050_i2,2000,5000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00384,negative_random_or_sobol_control,g550_registry_000385,,,random-32-32-20|100|1740|2000|c0_short5000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000068,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|5000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550000386,repair5g550_theta_550000386,repair5g550_theta_550000386,negative_random_or_sobol_control,random-32-32-20,random,100,1740,2000,0,True,True,1.39212093449,3039,2183,854.9775,55,5400,2608,0.00732936326157,0.135135135135,False,-0.0613834173156,True,a8cc24c1d312b137,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.65000000000000002|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.365|lambda_flow=0.17899999999999999|min_edge_cost=0.32900000000000001|max_edge_cost=9.4589999999999996|goal_projection_mode=agent_progress|flow_shield_beta=0.76200000000000001|max_flow_shield=0.27600000000000002,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.65,0.95,1,1.365,0.179,0.762,0.276,0.329,9.459,0,1,0,0,1,0,100,5000,0,2608,26.08,0,55,0,5400,0.55,50,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short5000_t050_i2,2000,5000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00385,negative_random_or_sobol_control,g550_registry_000386,,,random-32-32-20|100|1740|2000|c0_short5000_t050_i2,True,,True,g550_active_theta_search
