candidate_id,materialized_method,tier,canonical_report_id,solver_alias,registry_alias,underlying_method,role,required_force_additive,required_enable_dual_channel,expected_updateparams_fingerprint,source,source_sha256,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,generated_theta_uid,registry_role,replay_phase,method,variant_id,actor_training_seed,acquisition_family,candidate_source_family,multi_fidelity_stage,multi_fidelity_screening_backend,screened_from_full_response_surface,response_screening_score,response_surface_selected_rank,response_context_selected_rank,response_context_candidate_pool_rows,response_surface_candidate_pool_rows,response_surface_selected_rows,coverage_first_candidate,response_candidate_pass,primary_30s_exploratory_full_lattice_skipped,large_agent_30s_exploratory_full_lattice_skipped,selected_for_30s_exact_acquisition,primary_exact_solver_internal_time_limit_sec,primary_exact_process_hard_timeout_sec,selected_for_primary_exact_acquisition,raw_actor_variant_id
g567_g568_ltm30_existingrow_a5_s568_ea1f06a2c244,,,,,,,,,,,,,False,False,False,False,False,1.2499991655349731,1.1580034494400024,1.2499990463256836,0.7500001788139343,0.7500002384185791,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3427049219608307,0.8702461123466492,1.0,10.829231262207031,1,0,0,5afd55cc664231c7cf04ed3f42f433a98522002c7d48668f09c1102ffc39f196,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_7e99c7ce49a4,,,,,,,,,,,,,False,False,False,False,False,1.249998688697815,1.1580030918121338,1.2499984502792358,0.7500005960464478,0.7500008940696716,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.684154748916626,0.6499990820884705,0.34337952733039856,0.871300220489502,1.0,10.83260440826416,1,0,0,9c568dc8ae967ea3b3b562091e84f2b7e5c1412157437489f8f2b09258e3864a,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_4c7a776f09e4,,,,,,,,,,,,,False,False,False,False,False,1.2499991655349731,1.1580034494400024,1.2499990463256836,0.7500001788139343,0.7500002384185791,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3427049219608307,0.8702461123466492,1.0,10.829231262207031,1,0,0,37d5f7293fb9b7e18fcdc4cdb9b04179ab2a7db1c8e77d84c4977a69e0c76216,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_cd2c6ffb9b46,,,,,,,,,,,,,False,False,False,False,False,1.2499984502792358,1.1580028533935547,1.2499982118606567,0.750000536441803,0.7500007152557373,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.684154748916626,0.6499990820884705,0.3434048891067505,0.8713397979736328,1.0,10.832731246948242,1,0,0,7dcefda8101d03cb1d3ce8f8681c831d1db6f23d84b1a7290e1641bb3fa70703,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_3ab6456c45d6,,,,,,,,,,,,,False,False,False,False,False,1.2499980926513672,1.1580026149749756,1.2499977350234985,0.7500005960464478,0.7500008940696716,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841543316841125,0.6499984860420227,0.34350964426994324,0.8715035319328308,1.0,10.833255767822266,1,0,0,8b050872a9cd03f8efaa56ae47064c86ebaa3ee92c5d1fb382250e1e0d75e44f,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_064a5d34e570,,,,,,,,,,,,,False,False,False,False,False,1.2499980926513672,1.1580026149749756,1.2499977350234985,0.7500004172325134,0.7500005960464478,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841552257537842,0.649999737739563,0.34307318925857544,0.8708215355873108,1.0,10.831072807312012,1,0,0,7f6e948828bbfc0b9798fc332f4810dfa139d7193eed9368462129e0dfd7f15f,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_b2285c94a41d,,,,,,,,,,,,,False,False,False,False,False,1.2499984502792358,1.1580028533935547,1.2499980926513672,0.7500003576278687,0.7500004768371582,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841552257537842,0.6499997973442078,0.34311801195144653,0.8708915710449219,1.0,10.831296920776367,1,0,0,8d8b1ad033b0168cf4e69d8a25124a28b5864879fa7d2e0d1efeeb0b85a235ca,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_e8309e499a63,,,,,,,,,,,,,False,False,False,False,False,1.2524335384368896,1.1600321531295776,1.2528390884399414,0.749622642993927,0.7494717240333557,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841649413108826,0.6500144004821777,0.3430591821670532,0.8707996606826782,1.0,10.831003189086914,1,0,0,6ed36a2b1bcbeea0dd359c2a6f06f7d8b4aaf028d2e55294428f1d8006ea8f1c,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_f71572cb1ea0,,,,,,,,,,,,,False,False,False,False,False,1.2507647275924683,1.1586414575576782,1.250892162322998,0.7498858571052551,0.7498401999473572,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841623187065125,0.6500104069709778,0.3431253135204315,0.8709030151367188,1.0,10.831334114074707,1,0,0,dcf8a8824d91cdcfa9a6ebc7ac751ed4ca775d0a7c0d55efe75a59b2b1230ef8,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_b9c4bbfd1b7d,,,,,,,,,,,,,False,False,False,False,False,1.2532775402069092,1.1607353687286377,1.2538237571716309,0.7494790554046631,0.7492706775665283,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841726303100586,0.6500259041786194,0.34318503737449646,0.870996356010437,1.0,10.831632614135742,1,0,0,b7d13ddd1aeec028c203ddc7b694f76d739c8491ed4cf164b86b9b649beb8d7f,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_f594d1c7b78f,,,,,,,,,,,,,False,False,False,False,False,1.2505027055740356,1.1584230661392212,1.2505865097045898,0.7499262094497681,0.7498967051506042,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841599345207214,0.6500068306922913,0.3430943191051483,0.8708545565605164,1.0,10.831178665161133,1,0,0,a576c55b6fdf01eddd9ef00659b6da5e204b7e4a819ba66e8f009d8e313e4449,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_fc6c9175a605,,,,,,,,,,,,,False,False,False,False,False,1.2517917156219482,1.1594972610473633,1.2520902156829834,0.7497175335884094,0.7496045827865601,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841639876365662,0.6500129699707031,0.34305378794670105,0.8707912564277649,1.0,10.830976486206055,1,0,0,64393c6cabfc90c71f5c2a3713a9a26d5456ef15024c0293c9ea0f9212bd2d6d,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_90085a802e8d,,,,,,,,,,,,,False,False,False,False,False,1.2531741857528687,1.160649299621582,1.2537031173706055,0.7495093941688538,0.7493131756782532,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841632723808289,0.6500118970870972,0.3430931568145752,0.8708527684211731,1.0,10.831172943115234,1,0,0,feecf8c1d07462867e8391783451584936c7149e4d85f00ee52d1e16f6edb187,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_662965315779,,,,,,,,,,,,,False,False,False,False,False,1.2524724006652832,1.1600645780563354,1.2528845071792603,0.7496241927146912,0.7494738101959229,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841594576835632,0.6500061750411987,0.34306982159614563,0.8708162903785706,1.0,10.831056594848633,1,0,0,b419e6b41ed2bfedefb7252a0f8bb4b96457f7b94538271d1d8f04935723af98,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_aaa98aa851b7,,,,,,,,,,,,,False,False,False,False,False,1.250065803527832,1.158059000968933,1.2500767707824707,0.749994695186615,0.7499925494194031,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.684155285358429,0.6499998569488525,0.3427862226963043,0.8703731298446655,1.0,10.829638481140137,1,0,0,ee79a5a26207ffe94fb7bf15cffb943de5f54474e5ab930f49028707e264ffc9,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_676860bc06bb,,,,,,,,,,,,,False,False,False,False,False,1.250065803527832,1.158059000968933,1.2500767707824707,0.749994695186615,0.7499925494194031,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.684155285358429,0.6499998569488525,0.3427862226963043,0.8703731298446655,1.0,10.829638481140137,1,0,0,91b83ad886c258608086b766f647552535dea61dbb900f6e5bb60e181130afc7,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_8144d0e7d138,,,,,,,,,,,,,False,False,False,False,False,1.250065803527832,1.158059000968933,1.2500767707824707,0.749994695186615,0.7499925494194031,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.684155285358429,0.6499998569488525,0.3427862226963043,0.8703731298446655,1.0,10.829638481140137,1,0,0,24ae9698fa8184f1cf6a1afe5d17dbcd9c60e8b204ede4f1c051053cc1b0f10e,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_1afd48f8d29d,,,,,,,,,,,,,False,False,False,False,False,1.250065803527832,1.158059000968933,1.2500767707824707,0.749994695186615,0.7499925494194031,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.684155285358429,0.6499998569488525,0.3427862226963043,0.8703731298446655,1.0,10.829638481140137,1,0,0,2f95eee45c487711e6eb31022065ef186c365896b1860bb0214a8c40b7ffb83c,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_6dacee990c86,,,,,,,,,,,,,False,False,False,False,False,1.250065803527832,1.158059000968933,1.2500767707824707,0.749994695186615,0.7499925494194031,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.684155285358429,0.6499998569488525,0.3427862226963043,0.8703731298446655,1.0,10.829638481140137,1,0,0,2e004aaf33e694cf1a98f981add64ae42b451389e74a5abf71aeafb2ca9d481e,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_5da5e48c152b,,,,,,,,,,,,,False,False,False,False,False,1.250065803527832,1.158059000968933,1.2500767707824707,0.749994695186615,0.7499925494194031,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.684155285358429,0.6499998569488525,0.3427862226963043,0.8703731298446655,1.0,10.829638481140137,1,0,0,7448eccff1d5e03b0781693d8d54d271071f2dadfc1680d0fee3ebb72534b230,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_765e9676e683,,,,,,,,,,,,,False,False,False,False,False,1.250065803527832,1.158059000968933,1.2500767707824707,0.749994695186615,0.7499925494194031,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.684155285358429,0.6499998569488525,0.3427862226963043,0.8703731298446655,1.0,10.829638481140137,1,0,0,cc040221913cfb3ab1d22377df0bed4a62fc0a52ef12050e9bd655e724bfd0c9,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_6bdcda1e10a0,,,,,,,,,,,,,False,False,False,False,False,1.250065803527832,1.158059000968933,1.2500767707824707,0.749994695186615,0.7499925494194031,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.684155285358429,0.6499998569488525,0.3427862226963043,0.8703731298446655,1.0,10.829638481140137,1,0,0,15f8b43df829785ff18716ef52be04b6127874cf7bb6fb6a241e0dd6e2fea283,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_271f632a0b19,,,,,,,,,,,,,False,False,False,False,False,1.250065803527832,1.158059000968933,1.2500767707824707,0.749994695186615,0.7499925494194031,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.684155285358429,0.6499998569488525,0.3427862226963043,0.8703731298446655,1.0,10.829638481140137,1,0,0,6d868bd38772bbc5d1dd747706874a11ae8d4f5836ccb648ed8b3750bde9a995,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_bf60b22fb244,,,,,,,,,,,,,False,False,False,False,False,1.250065803527832,1.158059000968933,1.2500767707824707,0.749994695186615,0.7499925494194031,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.684155285358429,0.6499998569488525,0.3427862226963043,0.8703731298446655,1.0,10.829638481140137,1,0,0,85034d3686d6ed9c1b2a4240620eb75d89c9f7d5aa2d65365231c799f45b7090,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_f9df67b04e9b,,,,,,,,,,,,,False,False,False,False,False,1.2500280141830444,1.1580275297164917,1.250032663345337,0.7499987483024597,0.7499982118606567,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.34289810061454773,0.8705479502677917,1.0,10.83019733428955,1,0,0,4410a88743a0a6c750a9145fc147c641b9a76039226fbe2e2ecd53d076e7aeb3,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_ea06ed8a5e50,,,,,,,,,,,,,False,False,False,False,False,1.2500280141830444,1.1580275297164917,1.250032663345337,0.7499987483024597,0.7499982118606567,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.34289810061454773,0.8705479502677917,1.0,10.83019733428955,1,0,0,cde6f5f85cf6c3e40ea6b627883de432913b4f2816ab8696272d1f9e789b0f14,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_ce29ed9b92a4,,,,,,,,,,,,,False,False,False,False,False,1.2500280141830444,1.1580275297164917,1.250032663345337,0.7499987483024597,0.7499982118606567,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.34289810061454773,0.8705479502677917,1.0,10.83019733428955,1,0,0,6af58cb6b32468c2a323a9a1e14058e6f920812d5f3deece3ed2f42eb4e9a3d1,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_f5d86879a3a1,,,,,,,,,,,,,False,False,False,False,False,1.2500280141830444,1.1580275297164917,1.250032663345337,0.7499987483024597,0.7499982118606567,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.34289810061454773,0.8705479502677917,1.0,10.83019733428955,1,0,0,7f6055d5f229eac118908986a472312f524c76056c228ff939c792749b153477,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_8f9664c30eb4,,,,,,,,,,,,,False,False,False,False,False,1.2500280141830444,1.1580275297164917,1.250032663345337,0.7499987483024597,0.7499982118606567,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.34289810061454773,0.8705479502677917,1.0,10.83019733428955,1,0,0,0500265c10e762458a6d44042065ceec122aee59f0e62ef6caccc35d684b298c,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_512714e828cf,,,,,,,,,,,,,False,False,False,False,False,1.2500280141830444,1.1580275297164917,1.250032663345337,0.7499987483024597,0.7499982118606567,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.34289810061454773,0.8705479502677917,1.0,10.83019733428955,1,0,0,8c756d71575669781e2dbc696f3087de3a0c4e787af81b12ff5bd8aff3b8e72c,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_4f87c9dc37b3,,,,,,,,,,,,,False,False,False,False,False,1.2500280141830444,1.1580275297164917,1.250032663345337,0.7499987483024597,0.7499982118606567,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.34289810061454773,0.8705479502677917,1.0,10.83019733428955,1,0,0,ca80f55638e48066f1fe99ef8bead90df8649df23daba98ea46439bc24efc20b,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_aedf233f48b7,,,,,,,,,,,,,False,False,False,False,False,1.2500280141830444,1.1580275297164917,1.250032663345337,0.7499987483024597,0.7499982118606567,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.34289810061454773,0.8705479502677917,1.0,10.83019733428955,1,0,0,cf4449eafcce48409350881793c698bb39c6e00c20c69e2fab422e1786dc50bb,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_c4582f80cfd7,,,,,,,,,,,,,False,False,False,False,False,1.2500280141830444,1.1580275297164917,1.250032663345337,0.7499987483024597,0.7499982118606567,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.34289810061454773,0.8705479502677917,1.0,10.83019733428955,1,0,0,a9dd9c24db967cc7c9b67cd898660c8c8d960eb99399e53280b20a1af19a73f2,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_4f086dbaaf57,,,,,,,,,,,,,False,False,False,False,False,1.250054955482483,1.1580499410629272,1.2500641345977783,0.7499963641166687,0.7499949336051941,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841551065444946,0.6499996185302734,0.3429364264011383,0.870607852935791,1.0,10.830389022827148,1,0,0,c1d1ac6cddc0393ed6bfdc2518b0a120b44004d9c6de7a09d8b3416410c901ea,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_93982920fbf9,,,,,,,,,,,,,False,False,False,False,False,1.250054955482483,1.1580499410629272,1.2500641345977783,0.7499963641166687,0.7499949336051941,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841551065444946,0.6499996185302734,0.3429364264011383,0.870607852935791,1.0,10.830389022827148,1,0,0,7c3c01b4339f5abba2eb141105dcad1bc581003f7a04bcdea01cb1de7828ec05,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_2dfb6b39f21d,,,,,,,,,,,,,False,False,False,False,False,1.250054955482483,1.1580499410629272,1.2500641345977783,0.7499963641166687,0.7499949336051941,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841551065444946,0.6499996185302734,0.3429364264011383,0.870607852935791,1.0,10.830389022827148,1,0,0,3d03310229e5199a3311728b573cb53c55fb6acf30f6d0fca890fa2d2912517a,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_ed4b6f4d759c,,,,,,,,,,,,,False,False,False,False,False,1.250054955482483,1.1580499410629272,1.2500641345977783,0.7499963641166687,0.7499949336051941,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841551065444946,0.6499996185302734,0.3429364264011383,0.870607852935791,1.0,10.830389022827148,1,0,0,753009e184219f84c08466c6ad6e9674b7b7b45ceefb5799b0a745d0776895ee,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_feb36d751d9c,,,,,,,,,,,,,False,False,False,False,False,1.250054955482483,1.1580499410629272,1.2500641345977783,0.7499963641166687,0.7499949336051941,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841551065444946,0.6499996185302734,0.3429364264011383,0.870607852935791,1.0,10.830389022827148,1,0,0,dd22cc067a3cbe071838e7a4187a6c847d4afbb2f79d7ab1fa4e434cfacaae4f,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_9779a7893a1b,,,,,,,,,,,,,False,False,False,False,False,1.2499991655349731,1.1580034494400024,1.2499990463256836,0.7500001788139343,0.7500002384185791,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3429564833641052,0.8706392049789429,1.0,10.830489158630371,1,0,0,24e32f7ce3b1ff5df53d7f81d645e09434cb6babff3292abf37a7235d953ce1a,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_b0ab311b15dd,,,,,,,,,,,,,False,False,False,False,False,1.2499984502792358,1.1580028533935547,1.2499982118606567,0.7500002980232239,0.7500004172325134,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.684155285358429,0.6499998569488525,0.3429955244064331,0.8707001805305481,1.0,10.830684661865234,1,0,0,e0bd40e3c5c8dcf0a24b7f64701380cb6ff713936c13242223cc14d2f95e63f2,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_5609bbcff715,,,,,,,,,,,,,False,False,False,False,False,1.2499984502792358,1.1580028533935547,1.2499982118606567,0.7500002980232239,0.7500004172325134,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.684155285358429,0.6499998569488525,0.3429955244064331,0.8707001805305481,1.0,10.830684661865234,1,0,0,fbf7cdf38c878247a0858951949593deb9e6a248b32506619bc089ca8a56f3ba,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_cb1e5571869a,,,,,,,,,,,,,False,False,False,False,False,1.2499991655349731,1.1580034494400024,1.2499990463256836,0.7500001788139343,0.7500002384185791,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3429564833641052,0.8706392049789429,1.0,10.830489158630371,1,0,0,a5ce75f626ad6eff505c1b57e68fa997911fa438c26a97784df6af67a48ba452,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
