row_type,model,policy,fold_id,avoidability_ece,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
calibration_fold,level5_param_residual_regressor,level5_param_residual_regressor,leave_map_agent_group_204,0.05,False,False,False,False,False
calibration_fold,level5_param_residual_regressor,level5_param_residual_regressor,leave_map_agent_group_434,0.05,False,False,False,False,False
calibration_fold,level5_param_residual_regressor,level5_param_residual_regressor,leave_map_agent_group_644,0.05,False,False,False,False,False
calibration_fold,level5_param_residual_regressor,level5_param_residual_regressor,leave_map_agent_group_40,0.05,False,False,False,False,False
calibration_fold,level5_param_residual_regressor,level5_param_residual_regressor,leave_map_agent_group_380,0.2,False,False,False,False,False
calibration_fold,level5_param_residual_regressor,level5_param_residual_regressor,budget_holdout_1000,0.033333333333,False,False,False,False,False
calibration_fold,level5_param_residual_regressor,level5_param_residual_regressor,budget_holdout_2000,0.05,False,False,False,False,False
calibration_fold,level5_param_residual_regressor,level5_param_residual_regressor,warehouse_holdout,0.075,False,False,False,False,False
calibration_fold,level5_param_residual_regressor,level5_param_residual_regressor,map_family_balanced_bootstrap_0,0.026923076923,False,False,False,False,False
calibration_fold,level5_param_residual_regressor,level5_param_residual_regressor,map_family_balanced_bootstrap_1,0.011538461538,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,seed_oof,0.008333333333,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,fixed_train_dev,0.055263157895,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,leave_map_family_maze,0.025,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,leave_map_family_random,0.025,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,leave_map_family_warehouse,0.075,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,leave_map_agent_group_34,0.0,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,leave_map_agent_group_204,0.05,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,leave_map_agent_group_434,0.0,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,leave_map_agent_group_644,0.05,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,leave_map_agent_group_40,0.05,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,leave_map_agent_group_380,0.2,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,budget_holdout_1000,0.016666666667,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,budget_holdout_2000,0.033333333333,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,warehouse_holdout,0.075,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,map_family_balanced_bootstrap_0,0.011538461538,False,False,False,False,False
calibration_fold,pairwise_teacher_preference_ranker_topology,pairwise_teacher_preference_ranker_topology,map_family_balanced_bootstrap_1,0.011538461538,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,seed_oof,0.008333333333,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,fixed_train_dev,0.055263157895,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,leave_map_family_maze,0.025,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,leave_map_family_random,0.025,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,leave_map_family_warehouse,0.075,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,leave_map_agent_group_34,0.0,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,leave_map_agent_group_204,0.05,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,leave_map_agent_group_434,0.0,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,leave_map_agent_group_644,0.05,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,leave_map_agent_group_40,0.05,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,leave_map_agent_group_380,0.2,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,budget_holdout_1000,0.016666666667,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,budget_holdout_2000,0.033333333333,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,warehouse_holdout,0.075,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,map_family_balanced_bootstrap_0,0.011538461538,False,False,False,False,False
calibration_fold,listwise_region_then_candidate_ranker,listwise_region_then_candidate_ranker,map_family_balanced_bootstrap_1,0.011538461538,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,seed_oof,0.008333333333,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,fixed_train_dev,0.055263157895,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,leave_map_family_maze,0.025,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,leave_map_family_random,0.025,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,leave_map_family_warehouse,0.075,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,leave_map_agent_group_34,0.0,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,leave_map_agent_group_204,0.05,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,leave_map_agent_group_434,0.0,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,leave_map_agent_group_644,0.05,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,leave_map_agent_group_40,0.05,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,leave_map_agent_group_380,0.2,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,budget_holdout_1000,0.016666666667,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,budget_holdout_2000,0.033333333333,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,warehouse_holdout,0.075,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,map_family_balanced_bootstrap_0,0.011538461538,False,False,False,False,False
calibration_fold,softmax_candidate_ranker_with_group_weights,softmax_candidate_ranker_with_group_weights,map_family_balanced_bootstrap_1,0.011538461538,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,seed_oof,0.008333333333,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,fixed_train_dev,0.055263157895,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,leave_map_family_maze,0.05,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,leave_map_family_random,0.05,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,leave_map_family_warehouse,0.1,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,leave_map_agent_group_34,0.05,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,leave_map_agent_group_204,0.05,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,leave_map_agent_group_434,0.05,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,leave_map_agent_group_644,0.05,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,leave_map_agent_group_40,0.05,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,leave_map_agent_group_380,0.25,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,budget_holdout_1000,0.05,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,budget_holdout_2000,0.066666666667,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,warehouse_holdout,0.1,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,map_family_balanced_bootstrap_0,0.011538461538,False,False,False,False,False
calibration_fold,candidate_induced_failure_classifier,candidate_induced_failure_classifier,map_family_balanced_bootstrap_1,0.05,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,seed_oof,0.008333333333,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,fixed_train_dev,0.055263157895,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,leave_map_family_maze,0.05,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,leave_map_family_random,0.05,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,leave_map_family_warehouse,0.1,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,leave_map_agent_group_34,0.05,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,leave_map_agent_group_204,0.05,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,leave_map_agent_group_434,0.05,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,leave_map_agent_group_644,0.05,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,leave_map_agent_group_40,0.05,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,leave_map_agent_group_380,0.25,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,budget_holdout_1000,0.05,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,budget_holdout_2000,0.033333333333,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,warehouse_holdout,0.1,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,map_family_balanced_bootstrap_0,0.011538461538,False,False,False,False,False
calibration_fold,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,map_family_balanced_bootstrap_1,0.05,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,seed_oof,0.008333333333,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,fixed_train_dev,0.055263157895,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,leave_map_family_maze,0.05,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,leave_map_family_random,0.05,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,leave_map_family_warehouse,0.1,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,leave_map_agent_group_34,0.05,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,leave_map_agent_group_204,0.05,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,leave_map_agent_group_434,0.05,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,leave_map_agent_group_644,0.05,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,leave_map_agent_group_40,0.05,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,leave_map_agent_group_380,0.25,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,budget_holdout_1000,0.05,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,budget_holdout_2000,0.066666666667,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,warehouse_holdout,0.1,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,map_family_balanced_bootstrap_0,0.011538461538,False,False,False,False,False
calibration_fold,warehouse_safety_classifier,warehouse_safety_classifier,map_family_balanced_bootstrap_1,0.05,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,seed_oof,0.008333333333,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,fixed_train_dev,0.055263157895,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,leave_map_family_maze,0.025,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,leave_map_family_random,0.025,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,leave_map_family_warehouse,0.075,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,leave_map_agent_group_34,0.0,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,leave_map_agent_group_204,0.05,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,leave_map_agent_group_434,0.0,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,leave_map_agent_group_644,0.05,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,leave_map_agent_group_40,0.05,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,leave_map_agent_group_380,0.2,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,budget_holdout_1000,0.016666666667,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,budget_holdout_2000,0.033333333333,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,warehouse_holdout,0.075,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,map_family_balanced_bootstrap_0,0.011538461538,False,False,False,False,False
calibration_fold,static_recovery_classifier,static_recovery_classifier,map_family_balanced_bootstrap_1,0.011538461538,False,False,False,False,False
calibration_fold,conformal_risk_abstention_model,conformal_risk_abstention_model,seed_oof,0.008333333333,False,False,False,False,False
calibration_fold,conformal_risk_abstention_model,conformal_risk_abstention_model,fixed_train_dev,0.055263157895,False,False,False,False,False
