evaluation_uid,instance_uid,split,physical_map_sha256,map,map_family,agent_count,budget_ms,label_state,original_row_count,positive_rows,safe_nonimproving_rows,safe_rows,harmful_rows,censored_rows,noise_margin,candidate_rows,min_verified_coverage,verified_no_positive_requires_coverage,verified_no_positive_supported,candidate_rows_count_as_independent_contexts,g563_split,g563_physical_group,g563_split_seed
211e8ac7b9d86b8109e1712daab8cfa79bd1fb557e37028372e4e66144352faf,8d70a0642a3ac61aa4bb361b67fff390a037e5319103328251b1910b83b1b69c,train,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,64,2000,MIXED_FRONTIER,65,16,1,17,48,0,0.0,65,4,True,False,False,heldout,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,563
21259bcb335ba957010e02d00c241308a390b884890919686d3effb6bbb01aa2,123e2f9be7c478a975bd03413755d1df4f5a09ae758b72fc1a1d72b11693fca6,train,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,96,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,563
21335be0f14b4c201191ba624b38781cd7abf751f0e12307daa2d67ea457608e,1ae5d10c159f47cd84732b1e204784f473550fe18f80938d18512f53812f115e,train,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,64,500,MIXED_FRONTIER,65,16,1,17,48,0,0.0,65,4,True,False,False,train,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,563
213b196c603552403629b16a47707afcd8491d26945e5abfc5dddc90af43bd67,5ac3d52f831a5d378ace715180407875b3799ea664a3700dae60c54d8968f914,train,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,32,1000,MIXED_FRONTIER,65,27,1,28,37,0,0.0,65,4,True,False,False,train,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,563
218342a4a2b0ac2e3b834ce08708d2b3d0c0ef788cd74001c37a7692c9bac547,2805abb7e3ba0309a49f3722a0f0334c3ffeb6252b597353fb782b3d23552bc4,train,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,256,5000,MIXED_FRONTIER,65,21,1,22,43,0,0.0,65,4,True,False,False,train,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,563
21bfcecf55da3d7ded56aa9e2886f148916b5eb591a8231e81cced282541ae93,25efed6c31998c0679fdf0722c8e55fcbdf46e78fb7f132ec0585877ce28642b,train,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,64,2000,MIXED_FRONTIER,65,34,2,36,29,0,0.0,65,4,True,False,False,heldout,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,563
21c1e0ec79aa4ab09728acfaea9c61e96d5c896ab08e727290409e5ea2c4686f,ef809d20a19bdccee1a43d83e6691de9e1231a1dfc88e1f76ff9e39e85f507a3,train,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,96,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,563
21d752f6bfae9de060f38c38cfb31d236748424d5806a13a4333813519366402,f7a00fbca224da48e3ff7e852d46e2728819cf2af3a035e6807028fbef5f64bd,validation,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,empty-16-16,empty,32,1000,MIXED_FRONTIER,65,13,2,15,50,0,0.0,65,4,True,False,False,train,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,563
220a34e42e32ad2a1bcc4300ab130939dd9ab3ea24b9a00caf21389ab95be946,e538118417eca5d5f067c6aec67ce2eeb894a15120c1380402b4039a226cf282,train,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,32,1000,MIXED_FRONTIER,65,53,1,54,11,0,0.0,65,4,True,False,False,train,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,563
220e1a00a5b0f3efc8ae7da9dcfc635be16666d295c421574d3ae81eea426a83,f5d5e226a4e0e8af57f845b625396c09568b8be76dd1a1631d94e67b53de472b,validation,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,empty-16-16,empty,32,1000,MIXED_FRONTIER,65,4,1,5,60,0,0.0,65,4,True,False,False,train,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,563
22209c5955b8e9bb432aa91a9b93c5dde1f3de7969892c72fb94f48752102098,531b48318cb8b6c89a6522ccd540705f8817434d1efaef919bfbf73b2eeca9c4,train,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,16,500,MIXED_FRONTIER,65,28,7,35,30,0,0.0,65,4,True,False,False,train,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,563
224be37bf0e8c2e96f4f81effe61f2ce394dd7b6b6e11864d9aee33208f02094,9c3a1d4f960a321682172e15050378cba07762efbdfa26b76d143ed7a01b68bf,train,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,random-8-8-20,random,32,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,563
2257d52b4d57cdd96ed9ab8034230ba2e91811241c38a8a90e050facc108d34a,f8b65d2d4811912675aebf88e10cceda7daf7bbb8338f4169c487eb8300e3803,validation,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,16,2000,MIXED_FRONTIER,65,40,1,41,24,0,0.0,65,4,True,False,False,train,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,563
22778298524d28a4c67c07dc508cd4a0e5406e8bfcc35962e5821d3284c77e90,689f0eff921eaab667c1c1d1773c4b524431622b6ee03e615e9e9e6241ec1c52,validation,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,16,2000,MIXED_FRONTIER,65,5,1,6,59,0,0.0,65,4,True,False,False,train,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,563
228c8a3c78701524d38b5fe7de4fdb02514699d2ddd7b8faa8b00684e6ce4982,958d19be7bd74b2d0f2afba5cd1bd4edda3294bf84050c16662bff4c9ba71326,train,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,g559-synth-tree-42,irregular_bottleneck,256,1000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,563
229a6944f40e2e84dcdf2b1614fdd146cff63b43ab3d6dc715ff1a67689893c6,f6f73ac2d2326a5f3d15bec84a64794ddef2c3aad7b99ded5023232ff448a46f,validation,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,16,2000,MIXED_FRONTIER,65,8,3,11,54,0,0.0,65,4,True,False,False,train,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,563
22d1624ca26957ff9f79986d7aae4d3d410e7a1b75d0d2f2fa0d29019b73d7e9,72dbd14627452168e3e864a34ca0103088ffc60052a2ab80ed777b11a92cf403,validation,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,16,2000,MIXED_FRONTIER,65,32,1,33,32,0,0.0,65,4,True,False,False,train,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,563
22e8292cc4f32be036cff1cfe320122dfb24908f0b7324f50285931ca3699c01,f85cc943a8e3f2a6a81fa58b3f8e3b71e66963c867e69b64baa72f195f53adef,train,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,128,2000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,563
22ff9db2cf87bd6d1bd637c8fca094ae46936a58887607a1f4c0a3cc7474fcdf,cfe0c00ddd360ff2fae3b9239b4e1a10c25a780124a29a01df2095621ae22e60,train,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,64,2000,POSITIVE_SUPPORTED,65,10,1,11,0,54,0.0,65,4,True,False,False,train,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,563
2305c36508712a8612c6cde2749706e5ae9d18121fa771093e7774b9b45ac162,d231b43aa0d8a357660baf7783dc87874c9000b6f89fd66e6bc099c65d8a4d20,train,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,96,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,563
2344c3fb7efea163679f6527a421168b0bd17ae23f0df43e4c1d76726492f986,0e31526a31de4c94484a212a8745b195eaefbf40c1ffbab89be0c0dbdd30677c,train,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,96,5000,MIXED_FRONTIER,65,13,1,14,51,0,0.0,65,4,True,False,False,validation,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,563
2372cf781f3a493cdb19e833f1a7379dc38c3c86935912177e64911bf40abc22,a1a32192b4db333ff10968ec20ad455eef63381bd9a11512e31d37a05f80261b,train,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,96,1000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,563
23ce16533899a47805b043c3e5c930c88abc2c26ab91b08f97c00769fd1352e4,16f6f0a15e441be0b4de5ee26e8e48ee173f5d011a7ff1d92925b5bc120a36bc,train,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,96,1000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,563
23fff63ed9e89a0a961a91528a4d070a08150a1e3678a2974c7e88cb85284b3f,9c3a1d4f960a321682172e15050378cba07762efbdfa26b76d143ed7a01b68bf,train,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,random-8-8-20,random,32,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,563
249ac7a3915e44af10cc200753d63ad9296434046198496f18a8046cadd48cb5,0c39282d25ae60de7960227379cb05724f532533bec9d1cda09b34944e27a724,train,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,64,2000,MIXED_FRONTIER,65,24,1,25,40,0,0.0,65,4,True,False,False,train,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,563
24ca1fe3821a979f1017c5263d0d80f51d840a47e9c2c01c0e0f977a80740662,8625323877aff61328992f95ca716350611ce91adf2ef26471585a5ddb82c26d,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,32,5000,MIXED_FRONTIER,65,47,3,50,15,0,0.0,65,4,True,False,False,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,563
250bfe469671327f2d2bae31983ae1f7bfb896c6fa67335ccfbd7ec5daf10e52,aae5c3f4ca339d0be8603e217e81d5eeade3edb8d95c0393d1d99d21d465c567,train,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,256,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,563
25240bf8d5626de196e92246476f3c1973c0c79aa8bfded94eb18930bcff91a7,77ab38f097392a81d75bcb2caae63243d0412b69af01fcd86ad5df52f92c3368,train,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,96,1000,MIXED_FRONTIER,65,9,1,10,55,0,0.0,65,4,True,False,False,blind,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,563
2572401a74b8ab7bb60fb91f6fdcb4013ce5f906240bad5f648a4657410fbdaf,5dd0be79790291f7f96f78a37cace9b9df50501b4e8c8dce1417a3e5b47db4e6,train,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,64,500,MIXED_FRONTIER,65,9,1,10,55,0,0.0,65,4,True,False,False,train,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,563
2578c55866529c290278643cdcd5addb9dc22f967221f5221512efbcaf31cdf2,08d422f961b6149218785357cfd801ebcb5055ee51b005e04744a684b18cb898,train,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,16,500,MIXED_FRONTIER,65,10,2,12,53,0,0.0,65,4,True,False,False,train,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,563
25935e42973fb8e282d37e45bc9c1fcd7b95fd9a1c63e2239fcd9e7286f4797b,3c60933142620f081485a93516189db8d1db173e03c0e77cba6282d2a53b594f,train,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,g559-synth-tree-42,irregular_bottleneck,256,1000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,563
25aaf3b91764f464e6758e2909376409414a3f6b5cd8def3bed5406cfeafd763,ec81c6f7fd019a5c7913c98a9c012a8efbf13dce9a2050b45e74bff2c6b1799f,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,32,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,563
262415f08e1452a419ce443c6e0ead531407fd87f1c142568bf0c919b9ed0024,abd7b4fc7a2faff392e2c9f5eab13554451694043130decaee0b274755729c66,train,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,64,2000,MIXED_FRONTIER,65,10,1,11,54,0,0.0,65,4,True,False,False,heldout,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,563
26564b448c2f9855d3cf3433e6d8c7b63b080189fb7a85be9df1d6faa7b721ce,a1c0d94bceae0124346832428596b2f3919ba188718190349c29abd7a7310fa1,validation,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,128,2000,MIXED_FRONTIER,65,3,1,4,61,0,0.0,65,4,True,False,False,heldout,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,563
26b8dfd9467be9d8177025c552e8cb91c66777ac10475a1c567d3584efc12a20,a67a493f664e37b769d453922fad029e62c6e4bf9bb1306ddff75789fbae7158,train,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,96,1000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,blind,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,563
26c500433576353ea1897895b6c0efa9ddd80fff0c0a23a27283ed430d2fcf77,70d6d075e1dc14118999a0b034e30cfc52994d6e1d1f21f5778c720236e374ca,train,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,96,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,563
26cc6a15bc6f8ebdfebbf1f2eb9a97f5b10758856ce225ae6af4500c832d0d62,d788624bba64f079184ee23173c27ac477c40521d7f7bf8a2a0eb171f974a76f,train,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,96,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,563
2718c5f7280097d48ee418039c78e4fe1b22d95b107f46a51b2069fc6c794f8f,60077f6285080f900f5efc19dccb5eeaf93e1ca3f49bc4b23e82e3a6b9f4426a,train,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,16,500,MIXED_FRONTIER,65,47,2,49,16,0,0.0,65,4,True,False,False,train,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,563
272b109295354401c20527af9c3b723f9dfb7a1d60e065646995bc6a89fe7ba3,9943600d9e46abd7ca0e64ef83a46b73b54a4d95c397f9ef2d1f74af9d97bcb8,train,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,16,500,MIXED_FRONTIER,65,11,8,19,46,0,0.0,65,4,True,False,False,train,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,563
273223c60fe54e54a8148001d3072dd3e1cf27fa7e6efad8a0bc3718ea40bfc0,34f1f7461b0d8a90efb023898e8505b13e721fb2afc9528d681a5fc0f0ebce52,train,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,96,1000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,563
275018efa3a04710192f99af9b9b1042b07781c5be89da891db155609e38658d,ea573e417ce9a0759fa4b3140fd624aacdadca72478b4468ae92f061ab97ecbb,train,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,16,500,MIXED_FRONTIER,65,21,3,24,41,0,0.0,65,4,True,False,False,train,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,563
2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,327f9812d11b458c8d4033a3d91789be7d810f1ee329c0f0626e468e94477ba0,validation,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,256,1000,MIXED_FRONTIER,65,21,1,22,43,0,0.0,65,4,True,False,False,train,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,563
2764371bb6d219a80b21bcde5eb8dd59a62129702028015285569949cd6d91c3,bd44ee2d705aecbd734338ca026271c0a535ce008686425f058a80c528872936,validation,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,empty-16-16,empty,32,1000,MIXED_FRONTIER,65,14,6,20,45,0,0.0,65,4,True,False,False,train,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,563
2773892813798b5ad8732c27632406aff5b27151c7f9f9118ee67c1e222209eb,4ec85353c5f1bd059c6b58da9798925377783da2e12f1b1ecbf136e5a64b5ad4,train,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,96,1000,MIXED_FRONTIER,65,21,2,23,42,0,0.0,65,4,True,False,False,blind,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,563
27b2ef91e15f652fb5904c27d99bd51511c431b6855d1d21aed39bf5a8c404e3,02aadff368073de183775ff396b97600e2a5dad71da9c301aebfb8b03ea9b492,validation,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,16,2000,MIXED_FRONTIER,65,34,3,37,28,0,0.0,65,4,True,False,False,train,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,563
27b472d41e733d01ddc90cf85c980f430241f6f9e7867ab11b17a28361be94dc,199c328dacb96e19284ce7ef0c331e8108cdd0e6db672c36d7423dd93fca28ed,train,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,16,500,MIXED_FRONTIER,65,27,3,30,35,0,0.0,65,4,True,False,False,train,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,563
27cb317ad2a02b26d8003e34153ae6817a1b212adcd2171bf64051d1e1ad400a,47fe8b4cc636bae298d8977d10c5de23d36135d902e77bd50c6493633be7c543,train,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,random-8-8-20,random,32,5000,MIXED_FRONTIER,65,7,1,8,57,0,0.0,65,4,True,False,False,train,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,563
27dea93e8e6d38765a24f631cbc979485ada17f74a9c948718fb0ce75416f3a4,59c93dc6f1936d17809b5c47ed9cf7173b9fcfa680cf04415ba3320d36111ba1,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,32,5000,MIXED_FRONTIER,65,12,2,14,51,0,0.0,65,4,True,False,False,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,563
27f2d3688ee3255f32f299220060fddd45bcc7012cdcfa8d5b0dcfe42ba24d75,799eff42a3d6e35ad2ca6a2bbb7b35a1caa29eb55c83395c30966c0d4ad557db,train,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,128,2000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,563
2830f2b33524a1258665140faf35c39010fa1b92bcae7dd3ecf29b820d9d5732,24b626b08ab2a1cc73ff254443bcc7aeaaa23cf429232e69e443399109873f18,train,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,16,500,MIXED_FRONTIER,65,4,2,6,59,0,0.0,65,4,True,False,False,train,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,563
28619c48965d9e98df05ed2d98bfa849b110ae47703ba38c8f594b9693742a26,de0a9db60e1b25de9f7bcfa5e957952d7862d58ba9f1b96889b142f3e377db5c,validation,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,128,2000,MIXED_FRONTIER,65,16,1,17,48,0,0.0,65,4,True,False,False,heldout,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,563
2875740e0453dd6568c813948528ca6b765afdb2350449df7d4e5846c002d041,95d9562381d49be258aa8fc7b2efc30a798c65ac1a8a406f18b76d8666b2418f,train,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,32,5000,MIXED_FRONTIER,65,13,3,16,49,0,0.0,65,4,True,False,False,train,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,563
289a65e9a156a0877f47f5e6541025ed021b7d9ac03fcfab7bb09fda213b5ea4,b17e9a41ad12e3272326311e0d4d031f1fc597a9f5e908d3dddb6ff595173583,train,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,64,2000,MIXED_FRONTIER,65,8,1,9,56,0,0.0,65,4,True,False,False,train,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,563
28c504c737e5de77e8478a681e06eae32e9433d4945963f323db8195ff8398af,d4760487ede01397253c414a937e97b73775ef58f78d1a678a0f629516514abc,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,32,5000,MIXED_FRONTIER,65,33,3,36,29,0,0.0,65,4,True,False,False,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,563
2923e247f63ac092e6711b049dabfbd3526f16293c4a98a85caef13f512cdd8b,ef809d20a19bdccee1a43d83e6691de9e1231a1dfc88e1f76ff9e39e85f507a3,train,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,96,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,563
29467f87f0d01af5ac69a46829b84f0a40dddfa0093f1126fa60af318a342216,bb4cebab8cbdf7f93c76a83ab3803c97178ba25d95d2bd6bd162f60d020e857e,train,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,random-32-32-10,random,128,500,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,blind,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,563
294f0062464bbdb09a7ac1adba5e4fb36256f8f09352dc805fcf476159307f22,5c64b3bc4c4a352104c8640a1528b9cb35d6c325e6e70a1f490b4271d5cf0ce4,train,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,96,5000,MIXED_FRONTIER,65,7,1,8,57,0,0.0,65,4,True,False,False,validation,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,563
2989004e4a3e989d1f2b2169e5f2d08e1edc9feff089046f4fec36299d4b6a5e,76c41f51357dc58fcb6e569e294679bc7d4b09f2eaa50f2768a8717c2d0d0aea,train,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,96,1000,MIXED_FRONTIER,65,26,1,27,38,0,0.0,65,4,True,False,False,blind,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,563
