map,agents,method,runs,successes,success_rate,sum_of_loss_ratio_mean,expanded_nodes_mean,time_to_first_solution_ms_mean,returned_solutions_count_mean,low_level_pibt_calls_mean,laur_overhead_ms_mean,laur_inference_count_mean,laur_additive_fallback_count_mean,laur_safety_disabled_count_mean,fallback_defer_rate,non_additive_update_rate,selected_harmful_update_rate,selected_rules,ratio_delta_vs_ltm,expanded_delta_vs_ltm,ttfs_delta_vs_ltm
random-32-32-20,100,oracle_teacher_forced_best_safe_update_static_proxy,3,3,1.0,1.2429697170766667,271.3333333333333,322.6666666666667,1.0,36495.0,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 3, ""block_light"": 3, ""wait_light"": 3}",-0.034764745910000006,47.66666666666666,3.3333333333333712
random-32-32-20,100,repair3_safe_runtime,3,3,1.0,1.26817218132,310.0,316.0,1.0,47631.666666666664,0.3127,3.0,1.0,0.0,0.25,0.75,,"{""block_light"": 9}",-0.009562281666666728,86.33333333333334,-3.3333333333333144
random-32-32-20,100,repair5d_composite_diagnostic_distilled,3,3,1.0,1.2791087185966665,238.33333333333334,319.3333333333333,1.0,25228.0,0.3154,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 9}",0.0013742556099998193,14.666666666666686,0.0
random-32-32-20,100,repair5d_force_additive_defer_parity,3,3,1.0,1.2777344629866667,223.66666666666666,315.3333333333333,1.0,22157.666666666668,0.0013,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 9}",0.0,0.0,-4.0
warehouse-10-20-10-2-1,50,always_additive_defer,3,3,1.0,1.0774394449566667,407.6666666666667,1295.3333333333333,1.0,20228.666666666668,0.0011666666666666668,2.0,1.0,0.0,0.3333333333333333,0.0,,"{""additive_ltm"": 6}",0.0,0.0,7.666666666666515
warehouse-10-20-10-2-1,50,lacam_star,3,3,1.0,1.0596392266699999,7427.0,3091.108566666667,1.0,,0.0,0.0,0.0,0.0,,,,{},-0.01780021828666678,7019.333333333333,1803.4419
warehouse-10-20-10-2-1,50,lacam_star_ltm,3,3,1.0,1.0774394449566667,407.6666666666667,1287.6666666666667,1.0,20228.666666666668,0.0,0.0,0.0,0.0,,,,{},,,
warehouse-10-20-10-2-1,50,oracle_teacher_forced_best_safe_update_static_proxy,3,3,1.0,1.0774394449566667,407.6666666666667,1273.0,1.0,20228.666666666668,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,,"{""decay_090"": 2, ""wait_light"": 4}",0.0,0.0,-14.666666666666742
warehouse-10-20-10-2-1,50,repair3_safe_runtime,3,3,1.0,1.0774394449566667,407.6666666666667,1294.3333333333333,1.0,20228.666666666668,0.2544666666666667,2.0,1.0,0.0,0.3333333333333333,0.6666666666666666,,"{""block_light"": 6}",0.0,0.0,6.666666666666515
warehouse-10-20-10-2-1,50,repair5d_composite_diagnostic_distilled,3,3,1.0,1.0774394449566667,407.6666666666667,1290.6666666666667,1.0,20228.666666666668,0.25273333333333337,2.0,1.0,0.0,0.3333333333333333,0.6666666666666666,,"{""commit_heavy"": 6}",0.0,0.0,3.0
warehouse-10-20-10-2-1,50,repair5d_force_additive_defer_parity,3,3,1.0,1.0774394449566667,407.6666666666667,1307.3333333333333,1.0,20228.666666666668,0.0012666666666666666,2.0,1.0,0.0,0.3333333333333333,0.0,,"{""additive_ltm"": 6}",0.0,0.0,19.666666666666515
warehouse-10-20-10-2-1,100,always_additive_defer,3,3,1.0,1.13971749334,198.66666666666666,2559.0,1.0,19662.333333333332,0.0005666666666666667,1.0,1.0,0.0,0.5,0.0,,"{""additive_ltm"": 3}",0.0,0.0,21.333333333333485
warehouse-10-20-10-2-1,100,lacam_star,3,3,1.0,1.1424659003833333,3827.3333333333335,3050.6655,1.0,,0.0,0.0,0.0,0.0,,,,{},0.002748407043333234,3628.666666666667,512.9988333333336
warehouse-10-20-10-2-1,100,lacam_star_ltm,3,3,1.0,1.13971749334,198.66666666666666,2537.6666666666665,1.0,19662.333333333332,0.0,0.0,0.0,0.0,,,,{},,,
warehouse-10-20-10-2-1,100,oracle_teacher_forced_best_safe_update_static_proxy,3,3,1.0,1.13971749334,198.66666666666666,2484.3333333333335,1.0,19662.333333333332,0.0,0.0,1.0,0.0,0.5,0.5,,"{""block_heavy"": 1, ""commit_heavy"": 1, ""wait_heavy"": 1}",0.0,0.0,-53.33333333333303
warehouse-10-20-10-2-1,100,repair3_safe_runtime,3,3,1.0,1.13971749334,198.66666666666666,2543.6666666666665,1.0,19662.333333333332,0.14426666666666665,1.0,1.0,0.0,0.5,0.5,,"{""block_light"": 3}",0.0,0.0,6.0
warehouse-10-20-10-2-1,100,repair5d_composite_diagnostic_distilled,3,3,1.0,1.13971749334,198.66666666666666,2553.0,1.0,19662.333333333332,0.12393333333333334,1.0,1.0,0.0,0.5,0.5,,"{""commit_heavy"": 1, ""wait_light"": 2}",0.0,0.0,15.333333333333485
warehouse-10-20-10-2-1,100,repair5d_force_additive_defer_parity,3,3,1.0,1.13971749334,198.66666666666666,2539.6666666666665,1.0,19662.333333333332,0.0004,1.0,1.0,0.0,0.5,0.0,,"{""additive_ltm"": 3}",0.0,0.0,2.0
