g566_evaluation_uid,g566_dataset_row_id,split,map,map_family,agents,budget_ms,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
d4b3bb48e456cf985b8222ba7dc9d8fa7d401ea2196d667a13bb08a3d42279d5,g566_valid_002237,CALIBRATION,g566-empty-32x32-v1,other,48,5000,False,False,False,False,False
4a5a4ba0f704c736b641d0ae985f99d3e3d6032551990d1f3cb6315b004528e3,g566_valid_002493,CALIBRATION,g566-empty-32x32-v1,other,48,1000,False,False,False,False,False
2a5c5c535df93512c03e450903294a2e764990afbf728d0b527f71621c6296d4,g566_valid_002749,CALIBRATION,g566-empty-32x32-v1,other,48,5000,False,False,False,False,False
d0226e04a98097eeef61a3bb91268955d225eeff51b6fe8424197b10b3a8ec05,g566_valid_003005,CALIBRATION,g566-empty-32x32-v1,other,48,1000,False,False,False,False,False
d6b50a1e97e2550320eb6ed53df6fdd148a59d547b2a556341b5cea1789ce8ee,g566_valid_003261,CALIBRATION,g566-empty-32x32-v1,other,48,5000,False,False,False,False,False
b38e7196a7bfe66321bda1ebde300ec610a0cfc78b58fc15b4e7c16975ad5190,g566_valid_003517,CALIBRATION,g566-empty-32x32-v1,other,48,1000,False,False,False,False,False
ea4bbce2772e179cc1a7af2c6960dd57dc22d1f98077328c97b69dda618c5d0f,g566_valid_000253,CALIBRATION,g566-empty-32x32-v2,other,48,8000,False,False,False,False,False
133383d09002ce0e35d929bee6ac0342684a41b70f3075652420b8192d0a3f39,g566_valid_000509,CALIBRATION,g566-empty-32x32-v2,other,48,1500,False,False,False,False,False
391b2776e3f10de3e90f207d64ba2ae276556b924513272fdc3b5651c60a6193,g566_valid_000765,CALIBRATION,g566-empty-32x32-v2,other,48,8000,False,False,False,False,False
8cafcf3c5dcc91edb6a9c5f771fe695d34f8d91f3efc4a2f55e025999ed8d81d,g566_valid_001021,CALIBRATION,g566-empty-32x32-v2,other,48,1500,False,False,False,False,False
11fe7a506db6dbc07ecc0ad3812b4168ee8da3bc1d6c6fd2c615e62edbb34b15,g566_valid_001277,CALIBRATION,g566-empty-32x32-v2,other,48,8000,False,False,False,False,False
36137f90b6f60ccc614fce416b80751d79fbe702b74d98a79dbc7cec90cb6170,g566_valid_001533,CALIBRATION,g566-empty-32x32-v2,other,48,1500,False,False,False,False,False
5fa8e5bf7795d99d0fdd51cbe11aa8ce32269159364c3d155935bc87a5135f08,g566_valid_001789,CALIBRATION,g566-empty-32x32-v2,other,48,8000,False,False,False,False,False
2504e3eb19d5582696344a0f25348145981590b5ad29660c69e172ca0774ec23,g566_valid_002045,CALIBRATION,g566-empty-32x32-v2,other,48,1500,False,False,False,False,False
f2633c2701615776d598ce8721982295d6cac1c22ff7dff7481121bfd86a0720,g566_valid_002301,CALIBRATION,g566-empty-32x32-v2,other,48,8000,False,False,False,False,False
6e9ebc6a26c33d57dcfc76cb3c4d256969fb7acdcc9e6212a84897f1843a3f7a,g566_valid_002557,CALIBRATION,g566-empty-32x32-v2,other,48,1500,False,False,False,False,False
7e888c553fd727608634bd9a0ea1444abae379c4707ac8ad9ee65bac80037229,g566_valid_002813,CALIBRATION,g566-empty-32x32-v2,other,48,8000,False,False,False,False,False
89b5049aa156914379ae9deb05949b28b92fefb589f41a2db6e0f7b39ac4b3d2,g566_valid_003069,CALIBRATION,g566-empty-32x32-v2,other,48,1500,False,False,False,False,False
8ff1ad95501b5c7b37ff31153d905187b970a95ab9b4bd97e20875981935e703,g566_valid_003325,CALIBRATION,g566-empty-32x32-v2,other,48,8000,False,False,False,False,False
5feb7b044f97190224690ae2c895bc21ef553a386c795af5c835659e9a95429a,g566_valid_003581,CALIBRATION,g566-empty-32x32-v2,other,48,1500,False,False,False,False,False
b0ae9bb7e202f2f9c13bb9f8852e38d7238b2f3aa81f0efb66bb11d6fc3631b1,g566_valid_000061,CALIBRATION,g566-empty-32x32-v3,other,48,2000,False,False,False,False,False
23e7c68373bab4f3675dbb1c3725b3c039982148f703117f87fae43b55e03bd8,g566_valid_000317,CALIBRATION,g566-empty-32x32-v3,other,48,500,False,False,False,False,False
b6d735c31373938e6ae93cbc933d4904bc40a52797dd3ad600183713e88b2c84,g566_valid_000573,CALIBRATION,g566-empty-32x32-v3,other,48,2000,False,False,False,False,False
f5a2b32c104f75c81cb4abe0f7f657f044a528c142636cff4b7ce1f6390b94ef,g566_valid_000829,CALIBRATION,g566-empty-32x32-v3,other,48,500,False,False,False,False,False
787da4583198ba03dc9f5d7036077e5fb6580e2ae34686a8cbbab47cba96cb46,g566_valid_001085,CALIBRATION,g566-empty-32x32-v3,other,48,2000,False,False,False,False,False
8a4b23d8b5b1395270806b56173b4395b8fc444ea655b0c66f83efcdd0a85f1d,g566_valid_001341,CALIBRATION,g566-empty-32x32-v3,other,48,500,False,False,False,False,False
67941ae46ed239967f974f0b1b691558006b9834bfede1e56d66184200c74320,g566_valid_001597,CALIBRATION,g566-empty-32x32-v3,other,48,2000,False,False,False,False,False
c6eec889a2c104d9ace445c66fd1252a27b6a4c9b9b517288bcab3bc685d949f,g566_valid_001853,CALIBRATION,g566-empty-32x32-v3,other,48,500,False,False,False,False,False
ccc48b7ca4169ea3d8640b1f2d8d5c222c32db78e43f54f8d7400bc9eb6af54a,g566_valid_002109,CALIBRATION,g566-empty-32x32-v3,other,48,2000,False,False,False,False,False
31fee0a00f6bb3c41d0e1abd6fb06f6492ba1236d0742b1e0c3037d3195a3ea2,g566_valid_002365,CALIBRATION,g566-empty-32x32-v3,other,48,500,False,False,False,False,False
38d04bc976910b52c59b17c42152f304ac5775e3eb446da1d41a5033d097729e,g566_valid_002621,CALIBRATION,g566-empty-32x32-v3,other,48,2000,False,False,False,False,False
0d4fd67956902302a2cbdaf7d73692f62abcd57e81e8d491c6388830afba8ca5,g566_valid_002877,CALIBRATION,g566-empty-32x32-v3,other,48,500,False,False,False,False,False
e423436f4e29a530260a1bacb90f9b04d9e8ac5c4500732133168a16ab9bb0a1,g566_valid_003133,CALIBRATION,g566-empty-32x32-v3,other,48,2000,False,False,False,False,False
1d0fa9ddb55d6fe26042087e5f74e70671e015745c9bfcf3e7f38b978cf70fd6,g566_valid_003389,CALIBRATION,g566-empty-32x32-v3,other,48,500,False,False,False,False,False
ca1d6167d11c11421c13dcffd818a05a0e3eb505f56a34a9e18283a996f7bc4f,g566_valid_000019,CALIBRATION,g566-empty-48x32-v0,other,24,8000,False,False,False,False,False
3d4f330a29352de6ac9526f5d823234d966e5d6bc9ecbe2d6476ebe96b36fee5,g566_valid_000275,CALIBRATION,g566-empty-48x32-v0,other,24,1500,False,False,False,False,False
e3d16d5195afea1662bce062745ddf77cb26f890118f7c37df479e7b4a4ee301,g566_valid_000531,CALIBRATION,g566-empty-48x32-v0,other,24,8000,False,False,False,False,False
d8a99db9656c2ae02c11470bf8fbca9fa11d0e565d6432d3572fc04f5aa28a0a,g566_valid_000787,CALIBRATION,g566-empty-48x32-v0,other,24,1500,False,False,False,False,False
2ae875ed37e183e2929cbd265188092c53f91dc4da08a7330753f30862b941e9,g566_valid_001043,CALIBRATION,g566-empty-48x32-v0,other,24,8000,False,False,False,False,False
03a3730aa71be03df35f9eebc968306a3c9ef91f06968013928a3ed095fad792,g566_valid_001299,CALIBRATION,g566-empty-48x32-v0,other,24,1500,False,False,False,False,False
d63c6c0a65b2c56f14e8eda5b9995d9b28f8d0bada71542d196a7b23a920e882,g566_valid_001555,CALIBRATION,g566-empty-48x32-v0,other,24,8000,False,False,False,False,False
deefa1cc99e83af1c11c40aa22d63263bea4b04ee41e1d8191508b0225866033,g566_valid_001811,CALIBRATION,g566-empty-48x32-v0,other,24,1500,False,False,False,False,False
4fe42a2dacca2a03f3307ac24ade61e98927dde18110a52014aacb36956349ef,g566_valid_002067,CALIBRATION,g566-empty-48x32-v0,other,24,8000,False,False,False,False,False
b6b90195cab25dacd15759450a28640409a961d81ffd1592286b4aba45e43a8c,g566_valid_002323,CALIBRATION,g566-empty-48x32-v0,other,24,1500,False,False,False,False,False
024c100a0284199a4edefda2004f6da72ae882a307d1ac6dd795147a5fff568e,g566_valid_002579,CALIBRATION,g566-empty-48x32-v0,other,24,8000,False,False,False,False,False
f85e3fa8fd8c60b369d50dbf1d2fd92b4cfcacdfac5c06366284a4b6f9eead99,g566_valid_002835,CALIBRATION,g566-empty-48x32-v0,other,24,1500,False,False,False,False,False
56f426d80dcf8ea1a8f3145e3fa63a71cd9dfcdee9e71b3f25cf3c36643698da,g566_valid_003091,CALIBRATION,g566-empty-48x32-v0,other,24,8000,False,False,False,False,False
3e0591c610c136fcc3f7c86e49c0a1ef9543731cb5496ff00f78f19ed65826e9,g566_valid_003347,CALIBRATION,g566-empty-48x32-v0,other,24,1500,False,False,False,False,False
0f6efd11e12a7259cfcbee8d4764147f94571e744e1dcc666fd6e78a2e5cf1f6,g566_valid_003603,CALIBRATION,g566-empty-48x32-v0,other,24,8000,False,False,False,False,False
7a9eb4bed7775a3ad751d1607a5ffdeb0a4e9f63dc4e05fb28251715477c003e,g566_valid_000168,CALIBRATION,g566-empty-48x32-v0,other,8,2000,False,False,False,False,False
35dfb198c1c07f89c0b33645db1d6b4bd0483f417e0fb350c46bc0789fe66cbc,g566_valid_000424,CALIBRATION,g566-empty-48x32-v0,other,8,500,False,False,False,False,False
5531eed110451c43f943066bbc45c0b4b7c3893a834481bf3a6f206f458b6618,g566_valid_000680,CALIBRATION,g566-empty-48x32-v0,other,8,2000,False,False,False,False,False
58369697fca11ec8972e948705c688162a43f21e05c27c381990f622404118c3,g566_valid_000936,CALIBRATION,g566-empty-48x32-v0,other,8,500,False,False,False,False,False
8ca84e32c9764b1030565dc659718547ab8cad18bf065fb426e64fff94ac792f,g566_valid_001192,CALIBRATION,g566-empty-48x32-v0,other,8,2000,False,False,False,False,False
0d3bfbf86f56a5d5b429e193336cac12f72eb198dc5ab02e057f48d14c31a4f3,g566_valid_001448,CALIBRATION,g566-empty-48x32-v0,other,8,500,False,False,False,False,False
4a4618dd7bbec11daf7b19cdb5716a68fd76a1ae8c30ec7f4494e6b0ad5c424a,g566_valid_001704,CALIBRATION,g566-empty-48x32-v0,other,8,2000,False,False,False,False,False
784b4ecb06552de806c19fe22a5637b65e86fb3193163e367e364456d63128e0,g566_valid_001960,CALIBRATION,g566-empty-48x32-v0,other,8,500,False,False,False,False,False
4971f3b4fa2971f3e471effb730ccc538665f52205978e4376cbd5c9d00a892f,g566_valid_002216,CALIBRATION,g566-empty-48x32-v0,other,8,2000,False,False,False,False,False
28b9cc74a47caf3f9dde4f03aa2878364d64cad4435f67d976be50631c4ad281,g566_valid_002472,CALIBRATION,g566-empty-48x32-v0,other,8,500,False,False,False,False,False
4eba54e122d2b54d4118ed79ef9ec70ad2c6e54e11775d51f6cadaa7df559e59,g566_valid_002728,CALIBRATION,g566-empty-48x32-v0,other,8,2000,False,False,False,False,False
0dde8213f5160eb6cc74feb8316dbb153dba995969622e27d9cecc431b6ebbf3,g566_valid_002984,CALIBRATION,g566-empty-48x32-v0,other,8,500,False,False,False,False,False
917cfa333d2ba81b3c4ec4552eb781f7f51fb64efadd6208ad1ca37fd5e33482,g566_valid_003240,CALIBRATION,g566-empty-48x32-v0,other,8,2000,False,False,False,False,False
96ad386f0fd22c8f83bfde50dab4625886665b52d53b787bf0e480d768597ef0,g566_valid_003496,CALIBRATION,g566-empty-48x32-v0,other,8,500,False,False,False,False,False
9f425cad07c2c6126f5d3533629f7be86294b6316a0d6e21261fc55cd957930b,g566_valid_000083,CALIBRATION,g566-empty-48x32-v1,other,24,500,False,False,False,False,False
93582c5bdd02cfdc9f1bf146634076cb93a316974419efb901b22da485f1d89c,g566_valid_000339,CALIBRATION,g566-empty-48x32-v1,other,24,2000,False,False,False,False,False
80d85bd0817fab0af1f45c996e41264dc642e174c491b243060326fb470a1849,g566_valid_000595,CALIBRATION,g566-empty-48x32-v1,other,24,500,False,False,False,False,False
0e97fcd065985f0b62c16e73cd3d5ae5835eecba1bad856ecd05fff6578e9a00,g566_valid_000851,CALIBRATION,g566-empty-48x32-v1,other,24,2000,False,False,False,False,False
70db4719d4e67b844f7fc75346c8de72169de40b8af6ae718f4cbc303ed811ae,g566_valid_001107,CALIBRATION,g566-empty-48x32-v1,other,24,500,False,False,False,False,False
513f917c2d68882a5a941b5d8f1f266900006ebc844976e9d812b99587ab22a7,g566_valid_001363,CALIBRATION,g566-empty-48x32-v1,other,24,2000,False,False,False,False,False
09690db581486b91b8f75babbdbe678b351df99afe9e377493250a6ebf4d02f4,g566_valid_001619,CALIBRATION,g566-empty-48x32-v1,other,24,500,False,False,False,False,False
ce2b0609103be31ef5086e73d920af3a7adf6f21762658871d5e1a15721e6bac,g566_valid_001875,CALIBRATION,g566-empty-48x32-v1,other,24,2000,False,False,False,False,False
d69c84ac0120a04a7b3889db2567feb5db183fac2308aa0815055d591f367a8a,g566_valid_002131,CALIBRATION,g566-empty-48x32-v1,other,24,500,False,False,False,False,False
27594ab8012f816d72b0bfdf78e76487c2251e71f4bc752a90526de00e7b93d0,g566_valid_002387,CALIBRATION,g566-empty-48x32-v1,other,24,2000,False,False,False,False,False
995357f5debcfc8f56caedf2b38e1674d5d1d8f7ca7d60a6e1e1485dc36f6004,g566_valid_002643,CALIBRATION,g566-empty-48x32-v1,other,24,500,False,False,False,False,False
76858983b26c5d263171fece7828471d06e2e827d832b73397ae9af46f06c9e6,g566_valid_002899,CALIBRATION,g566-empty-48x32-v1,other,24,2000,False,False,False,False,False
e3937bb36f3d2505ab0791ebc9d70065a031c4a68049d5bdb16dce7e142cd6b0,g566_valid_003155,CALIBRATION,g566-empty-48x32-v1,other,24,500,False,False,False,False,False
433cf3e2f6597c700c1aa88fb14bbc8bbe71c656bcc8a2c5e022a8453ffac64b,g566_valid_003411,CALIBRATION,g566-empty-48x32-v1,other,24,2000,False,False,False,False,False
c399e1145e56809ca4b3f2d84ebd3a1e49a4166b543711eb20eef155fb4c4258,g566_valid_000232,CALIBRATION,g566-empty-48x32-v1,other,8,3000,False,False,False,False,False
49b7fb67027c5ac47e3cadcecad2cfd7d90c98da31e3697183ff6920e1c3faec,g566_valid_000488,CALIBRATION,g566-empty-48x32-v1,other,8,750,False,False,False,False,False
d172e160dd6916e853c19d113907e4ea108b709b347477b26473abd9f94d13cc,g566_valid_000744,CALIBRATION,g566-empty-48x32-v1,other,8,3000,False,False,False,False,False
9742c4798b8c62619689e1daeb057faedf56b3463bd76ef0a2b1a992d6499354,g566_valid_001000,CALIBRATION,g566-empty-48x32-v1,other,8,750,False,False,False,False,False
db4fa3fe9e297592227bdc5e9eba9a7b47389a5b46eab14ced7cac258672c794,g566_valid_001256,CALIBRATION,g566-empty-48x32-v1,other,8,3000,False,False,False,False,False
8c1b603104c5d8a286ebd1fed012b0f9e61ebd31584c11a9ca9a5130792a629c,g566_valid_001512,CALIBRATION,g566-empty-48x32-v1,other,8,750,False,False,False,False,False
408878656ee2f366d4056bf1de47673bbec030ab1c1338c3a9f4fee70599d917,g566_valid_001768,CALIBRATION,g566-empty-48x32-v1,other,8,3000,False,False,False,False,False
d5b6140319d0ef770c8992383b835f798aefbdf58209dadf040c0a6c07de1a13,g566_valid_002024,CALIBRATION,g566-empty-48x32-v1,other,8,750,False,False,False,False,False
ce2e52e55c1c696b215ef67c4eee9e67d19f4158e590a8d7b519e71e28a01bae,g566_valid_002280,CALIBRATION,g566-empty-48x32-v1,other,8,3000,False,False,False,False,False
2d708542e9b7576da322533a023cabcd5b2966bd26b224c0dcd3e9cdedbc089a,g566_valid_002536,CALIBRATION,g566-empty-48x32-v1,other,8,750,False,False,False,False,False
71ca23887be36a43e50686bd2589b345e1ef43ea3cc459257358592607829f13,g566_valid_002792,CALIBRATION,g566-empty-48x32-v1,other,8,3000,False,False,False,False,False
368a7aa51dabf73e5fd942bb3d012382f0dccaa8d5f1b08f5447095089dccdaa,g566_valid_003048,CALIBRATION,g566-empty-48x32-v1,other,8,750,False,False,False,False,False
b58d7347e3c70716d1aa7f8749fb97ce7d57275f0cfc8709d7667faf93190a6d,g566_valid_003304,CALIBRATION,g566-empty-48x32-v1,other,8,3000,False,False,False,False,False
549145784d384a7d32a9da8ce0202278f6b8bcda152727e9f718c5814530e5a9,g566_valid_003560,CALIBRATION,g566-empty-48x32-v1,other,8,750,False,False,False,False,False
24ba91441d768dc6dc8ef5bc19304e65c1d6e7916197f95ee3028bb4e667e85d,g566_valid_000147,CALIBRATION,g566-empty-48x32-v2,other,24,750,False,False,False,False,False
a341f8103a0f4f23e8fc60e352abcc231747a6066095071020f272c940bcda7a,g566_valid_000403,CALIBRATION,g566-empty-48x32-v2,other,24,3000,False,False,False,False,False
4ed5440244b20c1463b35dcea7dd9098c4c8d29a33cdd92d40c03ed47b3a7ee4,g566_valid_000659,CALIBRATION,g566-empty-48x32-v2,other,24,750,False,False,False,False,False
8914807de41d2b77e12ce4d1ecb48aa37601f21ab5851e5d1efdeb7df7dce41f,g566_valid_000915,CALIBRATION,g566-empty-48x32-v2,other,24,3000,False,False,False,False,False
1781cd1bb7b49affaf6ab9cecd9d385d407f8874d866aef037283342c583981b,g566_valid_001171,CALIBRATION,g566-empty-48x32-v2,other,24,750,False,False,False,False,False
f9bebced2f898878bec0ca555bad614083a92c5dc3cb6a7ed2ce9872ed4e10b5,g566_valid_001427,CALIBRATION,g566-empty-48x32-v2,other,24,3000,False,False,False,False,False
ed664f2e2d1cd20e70ee4b30d282d1665be54a07aa9bcbf5067467a2e6c54f1f,g566_valid_001683,CALIBRATION,g566-empty-48x32-v2,other,24,750,False,False,False,False,False
62db26a209b45af38c31973cad13271ff4e2b2e49af88ac141fa18836069413c,g566_valid_001939,CALIBRATION,g566-empty-48x32-v2,other,24,3000,False,False,False,False,False
352bf3786b76ce01809572d4b68139cf5e0a2d26632edce3609f13adc5da3016,g566_valid_002195,CALIBRATION,g566-empty-48x32-v2,other,24,750,False,False,False,False,False
ea47caa37f8d49f2d31c4654f0fe35dff1123cdd2ec919a0ebfb3a0c0ea25f3b,g566_valid_002451,CALIBRATION,g566-empty-48x32-v2,other,24,3000,False,False,False,False,False
25200d9ea1d31d95d5dceca5a2a24987d3e5f3bafad9163ad5df2983b6976169,g566_valid_002707,CALIBRATION,g566-empty-48x32-v2,other,24,750,False,False,False,False,False
b694465c9b3145939a89472032e66365e1dd0ed47dc188768ab67ba827db2303,g566_valid_002963,CALIBRATION,g566-empty-48x32-v2,other,24,3000,False,False,False,False,False
ecc7732fb8c7a5cf514eda8c211692caaa7b81e5e52acda69405d177ce0c7017,g566_valid_003219,CALIBRATION,g566-empty-48x32-v2,other,24,750,False,False,False,False,False
ba30f53140efa80ccdb5cc4875218bf16a3ac9706b6defdd9bf5a1c5510f44e2,g566_valid_003475,CALIBRATION,g566-empty-48x32-v2,other,24,3000,False,False,False,False,False
96c4706e1b754d5322fa389461379785bc6b508a1e910f0344769589183e637f,g566_valid_000040,CALIBRATION,g566-empty-48x32-v2,other,8,1000,False,False,False,False,False
ded324db7127701176b486622eb0d70b617d280596555445c73ecf9224ce5add,g566_valid_000296,CALIBRATION,g566-empty-48x32-v2,other,8,5000,False,False,False,False,False
607381ee1af287a0e606b6c8e3d83108d8f6dd005ce45899ee6317754c2ff596,g566_valid_000552,CALIBRATION,g566-empty-48x32-v2,other,8,1000,False,False,False,False,False
e8f569f6db8e2a583e248a20f5f7ed4fdb586749154fd9337d7455cc49aef045,g566_valid_000808,CALIBRATION,g566-empty-48x32-v2,other,8,5000,False,False,False,False,False
ab874fd8bf94d71ad9523f67d424b038f1001115de4722ee8a44ff6e7fc6d108,g566_valid_001064,CALIBRATION,g566-empty-48x32-v2,other,8,1000,False,False,False,False,False
8635a5ce790619d8ace4af1d9a716b68a15c0d7bd1ef9f0c3367afb7fafc029b,g566_valid_001320,CALIBRATION,g566-empty-48x32-v2,other,8,5000,False,False,False,False,False
c5394173539c63e73816597c352324f59bf39260462b61e703603e037bae825a,g566_valid_001576,CALIBRATION,g566-empty-48x32-v2,other,8,1000,False,False,False,False,False
a018144e79cfefad9eb03f18bf661af85b715a1d4d0d1418f0b464edce9560b0,g566_valid_001832,CALIBRATION,g566-empty-48x32-v2,other,8,5000,False,False,False,False,False
24d6134ba4d80ad945530b7de2d7fdc97f56c6631dbbc43cc28198cbe1a19d0a,g566_valid_002088,CALIBRATION,g566-empty-48x32-v2,other,8,1000,False,False,False,False,False
bdd65986cddaa54958bdc4ee282d5debdfb2898b2e59ae91284ef259e697f81e,g566_valid_002344,CALIBRATION,g566-empty-48x32-v2,other,8,5000,False,False,False,False,False
986526800d34c0617d506017d8230d80f91951ecc3ead1878322294e43cee331,g566_valid_002600,CALIBRATION,g566-empty-48x32-v2,other,8,1000,False,False,False,False,False
8a987f76bd7ecd2d3484edc59cee7b8619a2b487f063d59575851337344b6d8c,g566_valid_002856,CALIBRATION,g566-empty-48x32-v2,other,8,5000,False,False,False,False,False
1e22269f389b0bf7b8a6b12f96d4c7e6575eb23da7b581047cea32af95c3104f,g566_valid_003112,CALIBRATION,g566-empty-48x32-v2,other,8,1000,False,False,False,False,False
89c1f72a7346e16f4417c20ff907830d2b689339be6ed32814066c2500031905,g566_valid_003368,CALIBRATION,g566-empty-48x32-v2,other,8,5000,False,False,False,False,False
77d4b710326f98e17241f3b28ee03257884052a79c5dcfcbc3db693786e25057,g566_valid_003624,CALIBRATION,g566-empty-48x32-v2,other,8,1000,False,False,False,False,False
d6cb7878ad04d0ac62595f6f02b5684ac87788d4cc1a6170d17272ff56d3e285,g566_valid_000211,CALIBRATION,g566-empty-48x32-v3,other,24,1000,False,False,False,False,False
2c7b8803675038323a6b80f98d2f6a7190c50b7c91805eca9180053bcffec1f1,g566_valid_000467,CALIBRATION,g566-empty-48x32-v3,other,24,5000,False,False,False,False,False
5521287a254f1838ced018efca9eb873e4e44a47073bad1774f5979ce5440483,g566_valid_000723,CALIBRATION,g566-empty-48x32-v3,other,24,1000,False,False,False,False,False
f830a63a169868fe63f0047fcd6f0623f08517db4a30831424376e6be690dec4,g566_valid_000979,CALIBRATION,g566-empty-48x32-v3,other,24,5000,False,False,False,False,False
43cd5cd48265a52fa1ac2a3fd53148b918bd62f0007edd66398a624bf8d82a91,g566_valid_001235,CALIBRATION,g566-empty-48x32-v3,other,24,1000,False,False,False,False,False
7505716de09fff31698e5e855c91300bdaf542dd17479944926d42199afd8620,g566_valid_001491,CALIBRATION,g566-empty-48x32-v3,other,24,5000,False,False,False,False,False
c55c42bec986ab5ff205c6b63108d7f0a19d2557a53ed8f5a8eda971488ffe95,g566_valid_001747,CALIBRATION,g566-empty-48x32-v3,other,24,1000,False,False,False,False,False
91869ec2e40eb1765620296421f735d0eabff0bb11f951000b23b255825fa50d,g566_valid_002003,CALIBRATION,g566-empty-48x32-v3,other,24,5000,False,False,False,False,False
8f165ef3a6cd24f2d1cca108d465c3458cd1f1ae8a5162a1c25b47b26a28904e,g566_valid_002259,CALIBRATION,g566-empty-48x32-v3,other,24,1000,False,False,False,False,False
9bb781c51e526d1fd03e6716fda469093563d924b32a0119c41cddaef7a28ff6,g566_valid_002515,CALIBRATION,g566-empty-48x32-v3,other,24,5000,False,False,False,False,False
dbd1926515de1eefdd44d0c2088648c8d8544c4c9888400c6fc580b80b8ca72d,g566_valid_002771,CALIBRATION,g566-empty-48x32-v3,other,24,1000,False,False,False,False,False
c03f5d96f27f06665223a3d446b50edbb1ca5cd9880056fbc38b14c59065a37e,g566_valid_003027,CALIBRATION,g566-empty-48x32-v3,other,24,5000,False,False,False,False,False
a39751a6a0c705622ca94d7f7a1059dfcb9365e5a0bee29ad78f3c90ca85877d,g566_valid_003283,CALIBRATION,g566-empty-48x32-v3,other,24,1000,False,False,False,False,False
2fdc34f5125df456e43a0f5a4032e9d9f0930df310789c84e6f9a1189813bfc5,g566_valid_003539,CALIBRATION,g566-empty-48x32-v3,other,24,5000,False,False,False,False,False
f508758b5650bda12e30651972bd0ce26715d84342e2d37912c630f5f9160ccf,g566_valid_000104,CALIBRATION,g566-empty-48x32-v3,other,8,1500,False,False,False,False,False
51fcae113b5c09c4a70967001e076524c8c095fcfeb0d86d37560ce32758ea06,g566_valid_000360,CALIBRATION,g566-empty-48x32-v3,other,8,8000,False,False,False,False,False
3a594d7b03f031fe1efe90c2394796c5bb4fd5acadfb68fb4608774308e233d8,g566_valid_000616,CALIBRATION,g566-empty-48x32-v3,other,8,1500,False,False,False,False,False
c48e23d3f1b85dc9f9aa5f8d4042b437c4cbb9cb976ac25ea85b3598629a616e,g566_valid_000872,CALIBRATION,g566-empty-48x32-v3,other,8,8000,False,False,False,False,False
9ba166efb08e12ea94b245ce1e33b2d1234bf602bdabd94091043ddd934692e5,g566_valid_001128,CALIBRATION,g566-empty-48x32-v3,other,8,1500,False,False,False,False,False
b6d2123f7b65f07c227c3ef70f2990e9450fda187ce815fafc177d0d229511cd,g566_valid_001384,CALIBRATION,g566-empty-48x32-v3,other,8,8000,False,False,False,False,False
b461c2c9405733dcc72aa1b8e9f8604150ddfb9a3b2210ffbeda8355ff323db5,g566_valid_001640,CALIBRATION,g566-empty-48x32-v3,other,8,1500,False,False,False,False,False
ad7c4a381c0a09cc22b69ccd007e74f2b7751ebdb96956b2c4a32e90cde581f6,g566_valid_001896,CALIBRATION,g566-empty-48x32-v3,other,8,8000,False,False,False,False,False
9d280ff62857fa9594066b15da892623669734a0c010e6c8fa2359213a94234a,g566_valid_002152,CALIBRATION,g566-empty-48x32-v3,other,8,1500,False,False,False,False,False
0647c1d4a344a1989ae926c9f5fe9e2e8f61aad5d6dc501ccabe4db7fad69792,g566_valid_002408,CALIBRATION,g566-empty-48x32-v3,other,8,8000,False,False,False,False,False
95644ab96d2e28c1e9d3c0f3227f862b11b5ecad35de86e256d4187eb95e1cbb,g566_valid_002664,CALIBRATION,g566-empty-48x32-v3,other,8,1500,False,False,False,False,False
f763df8e6be2b1cb6930001b553c6781c5551a110f4410952e41f4ca1f97d86f,g566_valid_002920,CALIBRATION,g566-empty-48x32-v3,other,8,8000,False,False,False,False,False
f31063beadc01981e3dc5274af847e45c9e5e576d9357b2b6a8edd797709a06b,g566_valid_003176,CALIBRATION,g566-empty-48x32-v3,other,8,1500,False,False,False,False,False
2849c7e26c0bcdecf8ee03d0ac5f63b3840ac015fa09fa090b45d451236b9f0e,g566_valid_003432,CALIBRATION,g566-empty-48x32-v3,other,8,8000,False,False,False,False,False
969dce4811cb94c6c5e0663c0fdacf7db3eec5e8209f4e950ff11d949899f464,g566_valid_000188,CALIBRATION,g566-empty-8x8-v0,other,32,2000,False,False,False,False,False
c4837b80a734fae1a037ce0983c411787e5aa177a5c04044ebf2947afacc0e85,g566_valid_000444,CALIBRATION,g566-empty-8x8-v0,other,32,500,False,False,False,False,False
93a2de09bb46a85f3927e658153b8cbac12dcd43b0d1dd5c995ff41893097cef,g566_valid_000700,CALIBRATION,g566-empty-8x8-v0,other,32,2000,False,False,False,False,False
464a17eda264f82ee1d04510628aa11143cdd538ca4644bfc46ae20a96899595,g566_valid_000956,CALIBRATION,g566-empty-8x8-v0,other,32,500,False,False,False,False,False
4a46851661469319916303f4fea1f1c8d16680056d448298d48348e5c5eb60ac,g566_valid_001212,CALIBRATION,g566-empty-8x8-v0,other,32,2000,False,False,False,False,False
d1429d9118a099441a00198e7ffb68a062784ba18a2759d6e0895013bb7fb740,g566_valid_001468,CALIBRATION,g566-empty-8x8-v0,other,32,500,False,False,False,False,False
4addeb423281e991f34135660491b28e635a1097facc44f88f91f7ba7eb2b40b,g566_valid_001724,CALIBRATION,g566-empty-8x8-v0,other,32,2000,False,False,False,False,False
