region_id,sampling_policy,materialized_method,region_status,support,seed_block_support,vs_static_flow_pairs,vs_static_flow_success_regression_count,vs_static_flow_success_gain_count,vs_static_flow_better_count,vs_static_flow_worse_count,vs_static_flow_safe_high_margin_count,vs_static_flow_quality_only_mean_delta,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
local_static_flow_perturb|repair5g518_grid_c1p29_b1p05_f0p97_w0p78_dc0p96_df0p99_beta0p35_max0p78_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p05_f0p97_w0p78_dc0p96_df0p99_beta0p35_max0p78_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p29_b1p06_f1p06_w0p91_dc0p95_df1p00_beta0p39_max0p65_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p06_f1p06_w0p91_dc0p95_df1p00_beta0p39_max0p65_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p29_b1p07_f0p83_w0p84_dc0p95_df1p00_beta0p32_max0p62_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p07_f0p83_w0p84_dc0p95_df1p00_beta0p32_max0p62_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p29_b1p07_f0p97_w0p58_dc0p95_df1p00_beta0p34_max0p7_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p07_f0p97_w0p58_dc0p95_df1p00_beta0p34_max0p7_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p29_b1p11_f0p96_w0p59_dc0p95_df1p00_beta0p35_max0p64_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p11_f0p96_w0p59_dc0p95_df1p00_beta0p35_max0p64_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p29_b1p13_f0p86_w0p57_dc0p95_df0p99_beta0p43_max0p74_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p13_f0p86_w0p57_dc0p95_df0p99_beta0p43_max0p74_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p29_b1p17_f0p95_w0p91_dc0p96_df1p00_beta0p27_max0p72_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p17_f0p95_w0p91_dc0p96_df1p00_beta0p27_max0p72_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p29_b1p19_f1p1_w0p61_dc0p94_df1p00_beta0p4_max0p68_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p19_f1p1_w0p61_dc0p94_df1p00_beta0p4_max0p68_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p29_b1p21_f1p11_w0p91_dc0p96_df1p00_beta0p32_max0p77_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p21_f1p11_w0p91_dc0p96_df1p00_beta0p32_max0p77_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p29_b1p25_f1p18_w0p57_dc0p95_df1p00_beta0p31_max0p7_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p25_f1p18_w0p57_dc0p95_df1p00_beta0p31_max0p7_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p29_b1p26_f1p03_w0p69_dc0p94_df1p00_beta0p29_max0p9_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p26_f1p03_w0p69_dc0p94_df1p00_beta0p29_max0p9_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p29_b1p33_f0p99_w0p63_dc0p95_df1p00_beta0p29_max0p71_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p33_f0p99_w0p63_dc0p95_df1p00_beta0p29_max0p71_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p29_b1p38_f1p03_w0p73_dc0p94_df1p00_beta0p34_max0p87_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p38_f1p03_w0p73_dc0p94_df1p00_beta0p34_max0p87_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p29_b1p39_f0p98_w0p71_dc0p96_df0p99_beta0p31_max0p7_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p39_f0p98_w0p71_dc0p96_df0p99_beta0p31_max0p7_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p29_b1p39_f1p17_w0p8_dc0p94_df1p00_beta0p36_max0p67_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p39_f1p17_w0p8_dc0p94_df1p00_beta0p36_max0p67_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p29_b1p41_f1p07_w0p85_dc0p95_df0p99_beta0p31_max0p63_c0,local_static_flow_perturb,repair5g518_grid_c1p29_b1p41_f1p07_w0p85_dc0p95_df0p99_beta0p31_max0p63_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p2_b1p04_f1p11_w0p76_dc0p96_df1p00_beta0p3_max0p77_c0,local_static_flow_perturb,repair5g518_grid_c1p2_b1p04_f1p11_w0p76_dc0p96_df1p00_beta0p3_max0p77_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p2_b1p04_f1p16_w0p91_dc0p96_df1p00_beta0p32_max0p87_c0,local_static_flow_perturb,repair5g518_grid_c1p2_b1p04_f1p16_w0p91_dc0p96_df1p00_beta0p32_max0p87_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p2_b1p08_f0p97_w0p94_dc0p95_df1p00_beta0p42_max0p76_c0,local_static_flow_perturb,repair5g518_grid_c1p2_b1p08_f0p97_w0p94_dc0p95_df1p00_beta0p42_max0p76_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p2_b1p09_f0p93_w0p78_dc0p95_df1p00_beta0p28_max0p63_c0,local_static_flow_perturb,repair5g518_grid_c1p2_b1p09_f0p93_w0p78_dc0p95_df1p00_beta0p28_max0p63_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p2_b1p1_f1p16_w0p62_dc0p94_df1p00_beta0p38_max0p62_c0,local_static_flow_perturb,repair5g518_grid_c1p2_b1p1_f1p16_w0p62_dc0p94_df1p00_beta0p38_max0p62_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p2_b1p21_f0p89_w0p59_dc0p95_df0p99_beta0p27_max0p72_c0,local_static_flow_perturb,repair5g518_grid_c1p2_b1p21_f0p89_w0p59_dc0p95_df0p99_beta0p27_max0p72_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p2_b1p22_f0p94_w0p95_dc0p96_df0p99_beta0p31_max0p83_c0,local_static_flow_perturb,repair5g518_grid_c1p2_b1p22_f0p94_w0p95_dc0p96_df0p99_beta0p31_max0p83_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p2_b1p26_f0p96_w0p86_dc0p95_df1p00_beta0p37_max0p76_c0,local_static_flow_perturb,repair5g518_grid_c1p2_b1p26_f0p96_w0p86_dc0p95_df1p00_beta0p37_max0p76_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p2_b1p32_f0p97_w0p82_dc0p96_df1p00_beta0p35_max0p7_c0,local_static_flow_perturb,repair5g518_grid_c1p2_b1p32_f0p97_w0p82_dc0p96_df1p00_beta0p35_max0p7_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p2_b1p33_f1p15_w0p82_dc0p95_df1p00_beta0p3_max0p69_c0,local_static_flow_perturb,repair5g518_grid_c1p2_b1p33_f1p15_w0p82_dc0p95_df1p00_beta0p3_max0p69_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p31_b1p08_f0p88_w0p75_dc0p95_df1p00_beta0p41_max0p88_c0,local_static_flow_perturb,repair5g518_grid_c1p31_b1p08_f0p88_w0p75_dc0p95_df1p00_beta0p41_max0p88_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p31_b1p12_f1p14_w0p71_dc0p95_df1p00_beta0p38_max0p86_c0,local_static_flow_perturb,repair5g518_grid_c1p31_b1p12_f1p14_w0p71_dc0p95_df1p00_beta0p38_max0p86_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p31_b1p13_f1p15_w0p74_dc0p94_df1p00_beta0p33_max0p75_c0,local_static_flow_perturb,repair5g518_grid_c1p31_b1p13_f1p15_w0p74_dc0p94_df1p00_beta0p33_max0p75_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p31_b1p14_f0p86_w0p72_dc0p95_df1p00_beta0p38_max0p67_c0,local_static_flow_perturb,repair5g518_grid_c1p31_b1p14_f0p86_w0p72_dc0p95_df1p00_beta0p38_max0p67_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p31_b1p14_f1p16_w0p59_dc0p96_df1p00_beta0p32_max0p78_c0,local_static_flow_perturb,repair5g518_grid_c1p31_b1p14_f1p16_w0p59_dc0p96_df1p00_beta0p32_max0p78_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p31_b1p15_f0p91_w0p56_dc0p95_df1p00_beta0p42_max0p77_c0,local_static_flow_perturb,repair5g518_grid_c1p31_b1p15_f0p91_w0p56_dc0p95_df1p00_beta0p42_max0p77_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p31_b1p18_f0p93_w0p89_dc0p94_df1p00_beta0p36_max0p67_c0,local_static_flow_perturb,repair5g518_grid_c1p31_b1p18_f0p93_w0p89_dc0p94_df1p00_beta0p36_max0p67_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p31_b1p19_f1p06_w0p78_dc0p95_df0p99_beta0p4_max0p71_c0,local_static_flow_perturb,repair5g518_grid_c1p31_b1p19_f1p06_w0p78_dc0p95_df0p99_beta0p4_max0p71_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p31_b1p1_f0p94_w0p71_dc0p96_df1p00_beta0p36_max0p82_c0,local_static_flow_perturb,repair5g518_grid_c1p31_b1p1_f0p94_w0p71_dc0p96_df1p00_beta0p36_max0p82_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p31_b1p23_f0p92_w0p81_dc0p95_df0p99_beta0p27_max0p79_c0,local_static_flow_perturb,repair5g518_grid_c1p31_b1p23_f0p92_w0p81_dc0p95_df0p99_beta0p27_max0p79_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p31_b1p25_f1p16_w0p91_dc0p95_df1p00_beta0p29_max0p65_c0,local_static_flow_perturb,repair5g518_grid_c1p31_b1p25_f1p16_w0p91_dc0p95_df1p00_beta0p29_max0p65_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p31_b1p39_f1p01_w0p86_dc0p95_df0p99_beta0p3_max0p84_c0,local_static_flow_perturb,repair5g518_grid_c1p31_b1p39_f1p01_w0p86_dc0p95_df0p99_beta0p3_max0p84_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p31_b1p41_f0p82_w0p73_dc0p96_df1p00_beta0p29_max0p75_c0,local_static_flow_perturb,repair5g518_grid_c1p31_b1p41_f0p82_w0p73_dc0p96_df1p00_beta0p29_max0p75_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p31_b1p44_f0p92_w0p74_dc0p96_df1p00_beta0p26_max0p81_c0,local_static_flow_perturb,repair5g518_grid_c1p31_b1p44_f0p92_w0p74_dc0p96_df1p00_beta0p26_max0p81_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p31_b1p4_f1p07_w0p71_dc0p95_df1p00_beta0p4_max0p8_c0,local_static_flow_perturb,repair5g518_grid_c1p31_b1p4_f1p07_w0p71_dc0p95_df1p00_beta0p4_max0p8_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p32_b1p13_f1p18_w0p6_dc0p95_df1p00_beta0p38_max0p85_c0,local_static_flow_perturb,repair5g518_grid_c1p32_b1p13_f1p18_w0p6_dc0p95_df1p00_beta0p38_max0p85_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p32_b1p14_f0p94_w0p88_dc0p96_df0p99_beta0p29_max0p74_c0,local_static_flow_perturb,repair5g518_grid_c1p32_b1p14_f0p94_w0p88_dc0p96_df0p99_beta0p29_max0p74_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p32_b1p14_f1p09_w0p6_dc0p96_df1p00_beta0p3_max0p81_c0,local_static_flow_perturb,repair5g518_grid_c1p32_b1p14_f1p09_w0p6_dc0p96_df1p00_beta0p3_max0p81_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p32_b1p28_f1p11_w0p68_dc0p95_df1p00_beta0p37_max0p82_c0,local_static_flow_perturb,repair5g518_grid_c1p32_b1p28_f1p11_w0p68_dc0p95_df1p00_beta0p37_max0p82_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p32_b1p2_f1p12_w0p59_dc0p95_df0p99_beta0p32_max0p89_c0,local_static_flow_perturb,repair5g518_grid_c1p32_b1p2_f1p12_w0p59_dc0p95_df0p99_beta0p32_max0p89_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p32_b1p34_f1p08_w0p66_dc0p96_df1p00_beta0p31_max0p78_c0,local_static_flow_perturb,repair5g518_grid_c1p32_b1p34_f1p08_w0p66_dc0p96_df1p00_beta0p31_max0p78_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p32_b1p36_f1p04_w0p86_dc0p95_df1p00_beta0p28_max0p6_c0,local_static_flow_perturb,repair5g518_grid_c1p32_b1p36_f1p04_w0p86_dc0p95_df1p00_beta0p28_max0p6_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p32_b1p37_f0p84_w0p7_dc0p94_df1p00_beta0p4_max0p84_c0,local_static_flow_perturb,repair5g518_grid_c1p32_b1p37_f0p84_w0p7_dc0p94_df1p00_beta0p4_max0p84_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p32_b1p37_f1p14_w0p61_dc0p96_df1p00_beta0p33_max0p79_c0,local_static_flow_perturb,repair5g518_grid_c1p32_b1p37_f1p14_w0p61_dc0p96_df1p00_beta0p33_max0p79_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p32_b1p42_f1p08_w0p84_dc0p95_df1p00_beta0p33_max0p83_c0,local_static_flow_perturb,repair5g518_grid_c1p32_b1p42_f1p08_w0p84_dc0p95_df1p00_beta0p33_max0p83_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p32_b1p45_f1p09_w0p75_dc0p94_df0p99_beta0p39_max0p85_c0,local_static_flow_perturb,repair5g518_grid_c1p32_b1p45_f1p09_w0p75_dc0p94_df0p99_beta0p39_max0p85_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p32_b1p4_f0p89_w0p66_dc0p95_df1p00_beta0p29_max0p8_c0,local_static_flow_perturb,repair5g518_grid_c1p32_b1p4_f0p89_w0p66_dc0p95_df1p00_beta0p29_max0p8_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p33_b1p05_f1p15_w0p74_dc0p95_df1p00_beta0p44_max0p78_c0,local_static_flow_perturb,repair5g518_grid_c1p33_b1p05_f1p15_w0p74_dc0p95_df1p00_beta0p44_max0p78_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p33_b1p13_f1p08_w0p82_dc0p95_df1p00_beta0p34_max0p8_c0,local_static_flow_perturb,repair5g518_grid_c1p33_b1p13_f1p08_w0p82_dc0p95_df1p00_beta0p34_max0p8_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p33_b1p18_f1p12_w0p57_dc0p95_df1p00_beta0p31_max0p78_c0,local_static_flow_perturb,repair5g518_grid_c1p33_b1p18_f1p12_w0p57_dc0p95_df1p00_beta0p31_max0p78_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p33_b1p22_f0p85_w0p77_dc0p95_df1p00_beta0p43_max0p86_c0,local_static_flow_perturb,repair5g518_grid_c1p33_b1p22_f0p85_w0p77_dc0p95_df1p00_beta0p43_max0p86_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p33_b1p26_f1p15_w0p94_dc0p96_df1p00_beta0p3_max0p86_c0,local_static_flow_perturb,repair5g518_grid_c1p33_b1p26_f1p15_w0p94_dc0p96_df1p00_beta0p3_max0p86_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p33_b1p27_f0p83_w0p83_dc0p96_df1p00_beta0p43_max0p89_c0,local_static_flow_perturb,repair5g518_grid_c1p33_b1p27_f0p83_w0p83_dc0p96_df1p00_beta0p43_max0p89_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p33_b1p28_f0p99_w0p78_dc0p95_df0p99_beta0p41_max0p65_c0,local_static_flow_perturb,repair5g518_grid_c1p33_b1p28_f0p99_w0p78_dc0p95_df0p99_beta0p41_max0p65_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p33_b1p31_f1p09_w0p66_dc0p95_df1p00_beta0p37_max0p7_c0,local_static_flow_perturb,repair5g518_grid_c1p33_b1p31_f1p09_w0p66_dc0p95_df1p00_beta0p37_max0p7_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p33_b1p31_f1p16_w0p81_dc0p94_df1p00_beta0p42_max0p82_c0,local_static_flow_perturb,repair5g518_grid_c1p33_b1p31_f1p16_w0p81_dc0p94_df1p00_beta0p42_max0p82_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p33_b1p37_f0p94_w0p6_dc0p96_df1p00_beta0p4_max0p84_c0,local_static_flow_perturb,repair5g518_grid_c1p33_b1p37_f0p94_w0p6_dc0p96_df1p00_beta0p4_max0p84_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p33_b1p37_f0p99_w0p91_dc0p96_df1p00_beta0p28_max0p7_c0,local_static_flow_perturb,repair5g518_grid_c1p33_b1p37_f0p99_w0p91_dc0p96_df1p00_beta0p28_max0p7_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p33_b1p41_f1p07_w0p66_dc0p96_df1p00_beta0p3_max0p78_c0,local_static_flow_perturb,repair5g518_grid_c1p33_b1p41_f1p07_w0p66_dc0p96_df1p00_beta0p3_max0p78_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p34_b1p08_f0p98_w0p85_dc0p96_df1p00_beta0p26_max0p81_c0,local_static_flow_perturb,repair5g518_grid_c1p34_b1p08_f0p98_w0p85_dc0p96_df1p00_beta0p26_max0p81_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p34_b1p24_f1p16_w0p65_dc0p96_df1p00_beta0p42_max0p8_c0,local_static_flow_perturb,repair5g518_grid_c1p34_b1p24_f1p16_w0p65_dc0p96_df1p00_beta0p42_max0p8_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p34_b1p32_f1p07_w0p8_dc0p95_df0p99_beta0p37_max0p82_c0,local_static_flow_perturb,repair5g518_grid_c1p34_b1p32_f1p07_w0p8_dc0p95_df0p99_beta0p37_max0p82_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p34_b1p32_f1p09_w0p63_dc0p95_df1p00_beta0p39_max0p61_c0,local_static_flow_perturb,repair5g518_grid_c1p34_b1p32_f1p09_w0p63_dc0p95_df1p00_beta0p39_max0p61_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p34_b1p41_f0p91_w0p86_dc0p95_df0p99_beta0p36_max0p62_c0,local_static_flow_perturb,repair5g518_grid_c1p34_b1p41_f0p91_w0p86_dc0p95_df0p99_beta0p36_max0p62_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p34_b1p42_f1p16_w0p77_dc0p94_df1p00_beta0p43_max0p66_c0,local_static_flow_perturb,repair5g518_grid_c1p34_b1p42_f1p16_w0p77_dc0p94_df1p00_beta0p43_max0p66_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p34_b1p43_f0p86_w0p88_dc0p94_df1p00_beta0p44_max0p76_c0,local_static_flow_perturb,repair5g518_grid_c1p34_b1p43_f0p86_w0p88_dc0p94_df1p00_beta0p44_max0p76_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p34_b1p45_f0p97_w0p74_dc0p96_df1p00_beta0p31_max0p77_c0,local_static_flow_perturb,repair5g518_grid_c1p34_b1p45_f0p97_w0p74_dc0p96_df1p00_beta0p31_max0p77_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p35_b1p05_f0p99_w0p55_dc0p96_df1p00_beta0p37_max0p62_c0,local_static_flow_perturb,repair5g518_grid_c1p35_b1p05_f0p99_w0p55_dc0p96_df1p00_beta0p37_max0p62_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p35_b1p05_f1p00_w0p66_dc0p96_df0p99_beta0p27_max0p71_c0,local_static_flow_perturb,repair5g518_grid_c1p35_b1p05_f1p00_w0p66_dc0p96_df0p99_beta0p27_max0p71_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p35_b1p12_f1p09_w0p82_dc0p94_df1p00_beta0p34_max0p7_c0,local_static_flow_perturb,repair5g518_grid_c1p35_b1p12_f1p09_w0p82_dc0p94_df1p00_beta0p34_max0p7_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p35_b1p18_f1p16_w0p93_dc0p96_df1p00_beta0p36_max0p85_c0,local_static_flow_perturb,repair5g518_grid_c1p35_b1p18_f1p16_w0p93_dc0p96_df1p00_beta0p36_max0p85_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p35_b1p21_f1p18_w0p61_dc0p95_df0p99_beta0p4_max0p88_c0,local_static_flow_perturb,repair5g518_grid_c1p35_b1p21_f1p18_w0p61_dc0p95_df0p99_beta0p4_max0p88_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p35_b1p25_f1p02_w0p83_dc0p95_df0p99_beta0p4_max0p8_c0,local_static_flow_perturb,repair5g518_grid_c1p35_b1p25_f1p02_w0p83_dc0p95_df0p99_beta0p4_max0p8_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p35_b1p31_f0p92_w0p88_dc0p96_df1p00_beta0p27_max0p9_c0,local_static_flow_perturb,repair5g518_grid_c1p35_b1p31_f0p92_w0p88_dc0p96_df1p00_beta0p27_max0p9_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p35_b1p33_f0p91_w0p79_dc0p95_df0p99_beta0p41_max0p68_c0,local_static_flow_perturb,repair5g518_grid_c1p35_b1p33_f0p91_w0p79_dc0p95_df0p99_beta0p41_max0p68_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p35_b1p39_f0p83_w0p86_dc0p94_df0p99_beta0p25_max0p69_c0,local_static_flow_perturb,repair5g518_grid_c1p35_b1p39_f0p83_w0p86_dc0p94_df0p99_beta0p25_max0p69_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p35_b1p42_f1p08_w0p96_dc0p94_df0p99_beta0p39_max0p76_c0,local_static_flow_perturb,repair5g518_grid_c1p35_b1p42_f1p08_w0p96_dc0p94_df0p99_beta0p39_max0p76_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p36_b1p04_f1p03_w0p85_dc0p94_df1p00_beta0p37_max0p78_c0,local_static_flow_perturb,repair5g518_grid_c1p36_b1p04_f1p03_w0p85_dc0p94_df1p00_beta0p37_max0p78_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
local_static_flow_perturb|repair5g518_grid_c1p36_b1p08_f1p04_w0p61_dc0p94_df1p00_beta0p41_max0p87_c0,local_static_flow_perturb,repair5g518_grid_c1p36_b1p08_f1p04_w0p61_dc0p94_df1p00_beta0p41_max0p87_c0,under_supported,1,1,1,0,0,0,0,0,,False,False,False,False,False
