g553_stage0_smoke_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields
g553_stage0_smoke_00000136,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|491|25|0|14650fb0739d0383,random-32-32-20|a50|s491|it0|g553_stage0_smoke_random_32_32_20_a50_s491_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000134,repair5g553_theta_553000134,repair5g553_theta_553000134,medium_local_perturbation_10pct,random-32-32-20,random,50,491,2000,0,False,False,,,1112,321.9984,1,0,2543,,,False,,True,ee110925d829a545,alpha_commit=1.14305636181|alpha_block=1.1681560931599999|alpha_wait_spillover=0.840702503203|rho_decay=0.92421395796399997|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.20761085761|alpha_cong_commit_nonprogress=1.14305636181|alpha_cong_block=1.1681560931599999|alpha_cong_wait_progress=0.69899085524100002|alpha_cong_wait_nonprogress=0.840702503203|alpha_flow_commit_progress=0.93367342117300001|alpha_flow_wait_progress=0|rho_cong_decay=0.92421395796399997|rho_flow_decay=0.97179734679700003|lambda_cong=1.0706349206300001|lambda_flow=0.040320377820400002|min_edge_cost=1|max_edge_cost=11.2962025212|goal_projection_mode=flow_shield|flow_shield_beta=0.328526218526|max_flow_shield=0.78911488286499998,14650fb0739d0383,1.20761085761,1.14305636181,1.16815609316,0.698990855241,0.840702503203,0.933673421173,0,0.924213957964,0.971797346797,1.07063492063,0.0403203778204,0.328526218526,0.789114882865,1,11.2962025212,1,0,0,0,1,0,50,25,0,2543,50.86,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,medium_local_perturbation_10pct,,,g553_registry_000134,,,random-32-32-20|50|491|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000137,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|491|25|0|14650fb0739d0383,random-32-32-20|a50|s491|it0|g553_stage0_smoke_random_32_32_20_a50_s491_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000135,repair5g553_theta_553000135,repair5g553_theta_553000135,lambda_flow_lambda_cong_grid,random-32-32-20,random,50,491,2000,0,False,False,,,1112,342.7608,1,0,2543,,,False,,True,62d772bb56d4196c,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.24558024558|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.61302511302499996|lambda_flow=0.014155514155499999|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.24558024558,0.95,1,0.613025113025,0.0141555141555,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2543,50.86,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,lambda_flow_lambda_cong_grid,,,g553_registry_000135,,,random-32-32-20|50|491|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000138,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|491|25|0|14650fb0739d0383,random-32-32-20|a50|s491|it0|g553_stage0_smoke_random_32_32_20_a50_s491_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000136,repair5g553_theta_553000136,repair5g553_theta_553000136,flow_shield_beta_cap_grid,random-32-32-20,random,50,491,2000,0,False,False,,,1112,340.5593,1,0,2543,,,False,,True,1dfebb514ac9fe7f,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.32047312047299997|max_flow_shield=1.4353724353699999,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.320473120473,1.43537243537,1,11,1,0,0,0,1,0,50,25,0,2543,50.86,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,flow_shield_beta_cap_grid,,,g553_registry_000136,,,random-32-32-20|50|491|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000139,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|491|25|0|14650fb0739d0383,random-32-32-20|a50|s491|it0|g553_stage0_smoke_random_32_32_20_a50_s491_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000137,repair5g553_theta_553000137,repair5g553_theta_553000137,alpha_flow_wait_progress_grid,random-32-32-20,random,50,491,2000,0,False,False,,,1112,299.7652,1,0,2543,,,False,,True,e80d348f224f355,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.874500874501|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0.90504090504099999|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.874500874501,0.95,1,1,0.905040905041,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2543,50.86,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,alpha_flow_wait_progress_grid,,,g553_registry_000137,,,random-32-32-20|50|491|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000140,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|491|25|0|14650fb0739d0383,random-32-32-20|a50|s491|it0|g553_stage0_smoke_random_32_32_20_a50_s491_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000138,repair5g553_theta_553000138,repair5g553_theta_553000138,alpha_cong_commit_nonprogress_grid,random-32-32-20,random,50,491,2000,0,False,False,,,1112,317.0444,1,0,2543,,,False,,True,6175e10b944d01f0,alpha_commit=0.87021037021000003|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.03098403098|alpha_cong_commit_nonprogress=0.87021037021000003|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.03098403098,0.87021037021,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2543,50.86,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,alpha_cong_commit_nonprogress_grid,,,g553_registry_000138,,,random-32-32-20|50|491|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000141,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|491|25|0|14650fb0739d0383,random-32-32-20|a50|s491|it0|g553_stage0_smoke_random_32_32_20_a50_s491_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000139,repair5g553_theta_553000139,repair5g553_theta_553000139,edge_cost_clamp_grid,random-32-32-20,random,50,491,2000,0,False,False,,,1112,326.719,1,0,2543,,,False,,True,2281e14b27390d0f,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.64371589371600002|max_edge_cost=8.5947845947800001|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.643715893716,8.59478459478,1,0,0,0,1,0,50,25,0,2543,50.86,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,edge_cost_clamp_grid,,,g553_registry_000139,,,random-32-32-20|50|491|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000142,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|491|25|0|14650fb0739d0383,random-32-32-20|a50|s491|it0|g553_stage0_smoke_random_32_32_20_a50_s491_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000140,repair5g553_theta_553000140,repair5g553_theta_553000140,rho_decay_grid,random-32-32-20,random,50,491,2000,0,False,False,,,1112,335.0862,1,0,2543,,,False,,True,80d6b2a0e2d43573,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.91094921094900005|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.91094921094900005|rho_flow_decay=0.92236322236299995|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0,0.910949210949,0.922363222363,1,0,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2543,50.86,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,rho_decay_grid,,,g553_registry_000140,,,random-32-32-20|50|491|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000143,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|491|25|0|14650fb0739d0383,random-32-32-20|a50|s491|it0|g553_stage0_smoke_random_32_32_20_a50_s491_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000141,repair5g553_theta_553000141,repair5g553_theta_553000141,sobol_local_global_static,random-32-32-20,random,50,491,2000,0,False,False,,,1112,299.9466,1,0,2543,,,False,,True,986d1f29bf5e309c,alpha_commit=1.3878892003900001|alpha_block=1.46040752291|alpha_wait_spillover=0.333456270956|rho_decay=0.946619171619|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.12652900153|alpha_cong_commit_nonprogress=1.3878892003900001|alpha_cong_block=1.46040752291|alpha_cong_wait_progress=0.57243575993600004|alpha_cong_wait_nonprogress=0.333456270956|alpha_flow_commit_progress=1.0059043808999999|alpha_flow_wait_progress=0.071181946181900005|rho_cong_decay=0.946619171619|rho_flow_decay=0.99899649899599996|lambda_cong=0.82115857115900004|lambda_flow=0.00560138060138|min_edge_cost=0.93934668934700005|max_edge_cost=10.766900766899999|goal_projection_mode=flow_shield|flow_shield_beta=0.17822602822600001|max_flow_shield=0.79643723393700006,14650fb0739d0383,1.12652900153,1.38788920039,1.46040752291,0.572435759936,0.333456270956,1.0059043809,0.0711819461819,0.946619171619,0.998996498996,0.821158571159,0.00560138060138,0.178226028226,0.796437233937,0.939346689347,10.7669007669,1,0,0,0,1,0,50,25,0,2543,50.86,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,sobol_local_global_static,,,g553_registry_000141,,,random-32-32-20|50|491|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000144,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|491|25|0|14650fb0739d0383,random-32-32-20|a50|s491|it0|g553_stage0_smoke_random_32_32_20_a50_s491_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000142,repair5g553_theta_553000142,repair5g553_theta_553000142,cma_es_or_ranked_search_candidates,random-32-32-20,random,50,491,2000,0,False,False,,,1112,313.2838,1,0,2543,,,False,,True,e76218ca99a9cc50,alpha_commit=0.896778246778|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=0.896778246778|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.2180808680799999|lambda_flow=0.79514859514900005|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.42556002556|max_flow_shield=0.75684515684499998,14650fb0739d0383,1.25,0.896778246778,1.25,0.75,0.75,1,0,0.95,1,1.21808086808,0.795148595149,0.42556002556,0.756845156845,1,11,1,0,0,0,1,0,50,25,0,2543,50.86,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,cma_es_or_ranked_search_candidates,,,g553_registry_000142,,,random-32-32-20|50|491|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000145,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|491|25|0|14650fb0739d0383,random-32-32-20|a50|s491|it0|g553_stage0_smoke_random_32_32_20_a50_s491_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000143,repair5g553_theta_553000143,repair5g553_theta_553000143,negative_random_wide_control,random-32-32-20,random,50,491,2000,0,False,False,,,1112,274.2118,1,0,2543,,,False,,True,9d639092b0e1e82,alpha_commit=0.55301630301600002|alpha_block=1.1087206087199999|alpha_wait_spillover=0.69622069622100002|rho_decay=0.90211740211699998|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=0.68376368376399999|alpha_cong_commit_nonprogress=0.55301630301600002|alpha_cong_block=1.1087206087199999|alpha_cong_wait_progress=1.0379972879999999|alpha_cong_wait_nonprogress=0.69622069622100002|alpha_flow_commit_progress=0.61419211419200004|alpha_flow_wait_progress=0.177732677733|rho_cong_decay=0.90211740211699998|rho_flow_decay=0.99763359763399995|lambda_cong=0.86979836979799996|lambda_flow=1.3846513846499999|min_edge_cost=0.68013218013200005|max_edge_cost=11.595395595399999|goal_projection_mode=none|flow_shield_beta=0.46809726809699997|max_flow_shield=0.38395013394999999,14650fb0739d0383,0.683763683764,0.553016303016,1.10872060872,1.037997288,0.696220696221,0.614192114192,0.177732677733,0.902117402117,0.997633597634,0.869798369798,1.38465138465,0.468097268097,0.38395013395,0.680132180132,11.5953955954,0,0,1,0,1,0,50,25,0,2543,50.86,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,negative_random_wide_control,,,g553_registry_000143,,,random-32-32-20|50|491|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000146,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|491|25|0|14650fb0739d0383,random-32-32-20|a50|s491|it0|g553_stage0_smoke_random_32_32_20_a50_s491_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000144,repair5g553_theta_553000144,repair5g553_theta_553000144,tiny_local_perturbation_2pct,random-32-32-20,random,50,491,2000,0,False,False,,,1112,336.4811,1,0,2543,,,False,,True,7fcd47361e85fc6b,alpha_commit=1.2713655713700001|alpha_block=1.2693420693399999|alpha_wait_spillover=0.71668939918899999|rho_decay=0.96899498399499995|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2674270324300001|alpha_cong_commit_nonprogress=1.2713655713700001|alpha_cong_block=1.2693420693399999|alpha_cong_wait_progress=0.72786965287000005|alpha_cong_wait_nonprogress=0.71668939918899999|alpha_flow_commit_progress=1.02911129411|alpha_flow_wait_progress=0.0140192202692|rho_cong_decay=0.96899498399499995|rho_flow_decay=1|lambda_cong=0.98491440991400003|lambda_flow=0|min_edge_cost=1|max_edge_cost=10.9042543643|goal_projection_mode=flow_shield|flow_shield_beta=0.343077505078|max_flow_shield=0.769094981595,14650fb0739d0383,1.26742703243,1.27136557137,1.26934206934,0.72786965287,0.716689399189,1.02911129411,0.0140192202692,0.968994983995,1,0.984914409914,0,0.343077505078,0.769094981595,1,10.9042543643,1,0,0,0,1,0,50,25,0,2543,50.86,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,tiny_local_perturbation_2pct,,,g553_registry_000144,,,random-32-32-20|50|491|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000147,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|491|25|0|14650fb0739d0383,random-32-32-20|a50|s491|it0|g553_stage0_smoke_random_32_32_20_a50_s491_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000145,repair5g553_theta_553000145,repair5g553_theta_553000145,small_local_perturbation_5pct,random-32-32-20,random,50,491,2000,0,False,False,,,1112,323.7531,1,0,2543,,,False,,True,1391d224c3d06564,alpha_commit=1.21938323501|alpha_block=1.18541023541|alpha_wait_spillover=0.79256093943600003|rho_decay=0.99542423604899999|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.3153979466500001|alpha_cong_commit_nonprogress=1.21938323501|alpha_cong_block=1.18541023541|alpha_cong_wait_progress=0.70793025480500005|alpha_cong_wait_nonprogress=0.79256093943600003|alpha_flow_commit_progress=1.02358103608|alpha_flow_wait_progress=0|rho_cong_decay=0.99542423604899999|rho_flow_decay=0.97931419181400003|lambda_cong=0.95843968343999997|lambda_flow=0|min_edge_cost=0.96068964819000002|max_edge_cost=10.643366993400001|goal_projection_mode=flow_shield|flow_shield_beta=0.38561513561499999|max_flow_shield=0.69270598958100005,14650fb0739d0383,1.31539794665,1.21938323501,1.18541023541,0.707930254805,0.792560939436,1.02358103608,0,0.995424236049,0.979314191814,0.95843968344,0,0.385615135615,0.692705989581,0.96068964819,10.6433669934,1,0,0,0,1,0,50,25,0,2543,50.86,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,small_local_perturbation_5pct,,,g553_registry_000145,,,random-32-32-20|50|491|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000148,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|491|25|0|14650fb0739d0383,random-32-32-20|a50|s491|it0|g553_stage0_smoke_random_32_32_20_a50_s491_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000146,repair5g553_theta_553000146,repair5g553_theta_553000146,medium_local_perturbation_10pct,random-32-32-20,random,50,491,2000,0,False,False,,,1112,321.2841,1,0,2543,,,False,,True,577012361e55d159,alpha_commit=1.3666864291900001|alpha_block=1.14272257397|alpha_wait_spillover=0.87709829584800003|rho_decay=0.92333637083599995|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.38484128484|alpha_cong_commit_nonprogress=1.3666864291900001|alpha_cong_block=1.14272257397|alpha_cong_wait_progress=0.85074928824899998|alpha_cong_wait_nonprogress=0.87709829584800003|alpha_flow_commit_progress=0.93565319815299997|alpha_flow_wait_progress=0.058319214569200001|rho_cong_decay=0.92333637083599995|rho_flow_decay=1|lambda_cong=0.97320922320900005|lambda_flow=0|min_edge_cost=1|max_edge_cost=10.071982972000001|goal_projection_mode=flow_shield|flow_shield_beta=0.38554793554799999|max_flow_shield=0.82579020078999998,14650fb0739d0383,1.38484128484,1.36668642919,1.14272257397,0.850749288249,0.877098295848,0.935653198153,0.0583192145692,0.923336370836,1,0.973209223209,0,0.385547935548,0.82579020079,1,10.071982972,1,0,0,0,1,0,50,25,0,2543,50.86,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,medium_local_perturbation_10pct,,,g553_registry_000146,,,random-32-32-20|50|491|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000149,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|491|25|0|14650fb0739d0383,random-32-32-20|a50|s491|it0|g553_stage0_smoke_random_32_32_20_a50_s491_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000147,repair5g553_theta_553000147,repair5g553_theta_553000147,coordinate_sweep_each_field,random-32-32-20,random,50,491,2000,0,False,False,,,1112,332.3659,1,0,2543,,,False,,True,cae34c5ad20d92b,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=1.5,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,1.5,1,11,1,0,0,0,1,0,50,25,0,2543,50.86,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,coordinate_sweep_each_field,,,g553_registry_000147,,,random-32-32-20|50|491|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000150,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|491|25|0|14650fb0739d0383,random-32-32-20|a50|s491|it0|g553_stage0_smoke_random_32_32_20_a50_s491_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000148,repair5g553_theta_553000148,repair5g553_theta_553000148,lambda_flow_lambda_cong_grid,random-32-32-20,random,50,491,2000,0,False,False,,,1112,336.6029,1,0,2543,,,False,,True,6433f16567ea9483,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.38387538387499998|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.65158615158599997|lambda_flow=0.61662811662799999|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.383875383875,0.95,1,0.651586151586,0.616628116628,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2543,50.86,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,lambda_flow_lambda_cong_grid,,,g553_registry_000148,,,random-32-32-20|50|491|2000|stage0_short25_t050_i2,True,
