split,run_id,checkpoint_id,map_name,agents,seed,iteration,decision_target,selected_decision,target_rule,predicted_rule,fallback_reason,defer_reason,selection_stage,attention_top1,attention_top3,decision_correct,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,selected_rule_harmful,target_delta,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,best_safe_nonadditive_advantage,opportunity_margin,rule_scores,harmful_probs,opportunity_prob,defer_prob,safety_threshold_by_rule,safety_mask,best_safe_nonadditive_rule,best_safe_nonadditive_score,margin_vs_additive,margin_vs_defer,top3_rules,harmful_labels
train,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,200,1,2,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.459832429768,True,True,0.1,0.01,"[0.46122137099329846, 0.805333936214447, 0.6903674387931824, 0.7219910848140717, 0.7551595056056977, -0.15960201859474182, 0.34850033044815065, 0.31427671551704406]","[1.6197649529203773e-05, 0.7126230001449585, 0.6957929134368896, 0.7248241305351257, 0.7181282639503479, 0.7294045090675354, 0.7082452774047852, 0.7039030194282532]",0.4961095452308655,0.3482414186000824,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,0.14786812663078308,"[""commit_heavy"", ""wait_light"", ""block_light""]","[0, 0, 0, 0, 0, 0, 1, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,200,1,3,defer_ltm,defer_ltm,,additive_ltm,unsafe,unsafe,defer_unsafe,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,False,0.0,0.01,"[0.8508132697068505, 0.2570358455181122, -0.8320621764659881, -0.4777288269996643, 0.10194661259651183, -1.4897892773151398, -1.1118614852428437, -1.179600636959076]","[2.9797738534398377e-05, 0.8937153220176697, 0.9166802763938904, 0.918244481086731, 0.9075482487678528, 0.9330049157142639, 0.9096094965934753, 0.9094198942184448]",0.5657938122749329,0.285381555557251,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,0.2804122567176819,"[""additive_ltm"", ""commit_heavy"", ""wait_light""]","[0, 1, 1, 1, 1, 1, 1, 1]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,50,2,0,defer_ltm,defer_ltm,block_light,additive_ltm,low_confidence,low_confidence,defer_insufficient_margin,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,False,0.0,0.01,"[0.05219471746480849, 0.32250239968299865, 0.8421290248632431, 0.41698551177978516, 0.7268138873577118, -0.40360555768013, -0.15797664741287007, -0.12438738166354596]","[2.9656392143806443e-05, 0.8367287516593933, 0.4742874205112457, 0.6518647074699402, 0.5849493145942688, 0.7393408417701721, 0.0015030401991680264, 0.0009804065339267254]",0.6968848705291748,0.2691088318824768,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, false, false, false, false, false, true, true]",decay_090,-0.12438738166354596,-0.17658209912835446,0.427776038646698,"[""block_heavy"", ""wait_light"", ""block_light""]","[0, 0, 1, 0, 0, 1, 0, 0]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,50,2,1,use_nonadditive,use_nonadditive,commit_heavy,wait_light,selected,,select_safe_nonadditive,False,True,True,0.174369747899,0.0,0.174369747899,0.1,0.0,0.1,False,0.134453781513,True,True,0.1,0.01,"[0.16094921930258352, 0.8878794717788696, 0.8701008307933807, 0.12864989995956422, 0.9154296278953552, -0.5981562912464142, -0.21022652149200438, -0.28586570024490354]","[1.2465504369174596e-05, 0.49893951416015625, 0.5117339491844177, 0.6932641267776489, 0.2982717752456665, 0.7791557908058167, 0.7753335237503052, 0.7727581262588501]",0.830482542514801,0.10313446074724197,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, false, false, false, true, false, false, false]",wait_light,0.9154296278953552,0.7544804085927717,0.727348081767559,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,50,2,2,use_nonadditive,use_nonadditive,block_heavy,block_heavy,selected,,select_safe_nonadditive,True,True,True,0.0357142857143,0.0,0.0357142857143,0.0357142857143,0.0,0.0357142857143,False,0.0357142857143,True,True,0.0357142857143,0.01,"[0.7150378599378746, 0.8585977637767792, 0.8662860757112503, 0.5274749863147735, 0.804277195930481, 0.8304462230205536, 0.8321271574497223, 0.8370789790153503]","[0.00034682644763961434, 0.5208190083503723, 0.35999831557273865, 0.6604648232460022, 0.5747460126876831, 0.5697677731513977, 0.5525110363960266, 0.5571221113204956]",0.6894842982292175,0.18149502575397491,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, false, true, false, false, false, false, false]",block_heavy,0.8662860757112503,0.15124821577337566,0.5079892724752426,"[""block_heavy"", ""commit_heavy"", ""decay_090""]","[0, 0, 0, 0, 1, 0, 0, 1]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,50,2,3,use_nonadditive,defer_ltm,block_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0126050420168,True,False,0.0126050420168,0.01,"[0.6236789104621857, 0.8593859565258026, 0.8510096496343613, 0.8197353911399842, 0.8533493208885193, 0.8660997462272644, 0.8514917927980423, 0.8563386362791061]","[0.0005102292634546757, 0.4422491192817688, 0.3782638609409332, 0.4724630117416382, 0.38992202281951904, 0.4075183868408203, 0.42209407687187195, 0.4227510988712311]",0.4852351248264313,0.3457239270210266,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, false, true, false, true, true, false, false]",wait_heavy,0.8660997462272644,0.24242083576507867,0.13951119780540466,"[""wait_heavy"", ""commit_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 1, 1]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,100,2,0,use_nonadditive,use_nonadditive,wait_light,wait_light,selected,,select_safe_nonadditive,True,True,True,0.157345971564,0.0,0.157345971564,0.1,0.0,0.1,False,0.157345971564,True,True,0.1,0.01,"[-0.924911839098204, 0.8108134973049164, 0.8593436110019684, 0.08054323673248291, 0.9005569070577621, -1.3648162579536438, -0.9683285173840704, -0.9593466845471994]","[0.0001481339568272233, 0.5743200182914734, 0.4053611159324646, 0.502597451210022, 0.26719048619270325, 0.6519352197647095, 0.00019280645938124508, 0.00018640021153260022]",0.9186105132102966,0.041716188192367554,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, false, false, false, true, false, true, true]",wait_light,0.9005569070577621,1.8254687461559662,0.8768943250179291,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,100,2,1,use_nonadditive,defer_ltm,wait_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0142180094787,True,False,0.0142180094787,0.01,"[0.8266624503528146, 0.6414915764331818, 0.8040802276134491, 0.4217921245098114, 0.7377097046375275, -1.4745278549194336, -0.4932570481300354, -0.6506861579418183]","[4.9207632400793955e-05, 0.8125372529029846, 0.6720374226570129, 0.8156893253326416, 0.7764009833335876, 0.8719215393066406, 0.8519769906997681, 0.8526927828788757]",0.4098724126815796,0.3187703490257263,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,0.09110206365585327,"[""additive_ltm"", ""block_heavy"", ""wait_light""]","[0, 0, 1, 1, 0, 1, 1, 1]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,100,2,2,use_nonadditive,defer_ltm,decay_090,additive_ltm,unsafe,unsafe,defer_unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.042654028436,True,True,0.042654028436,0.01,"[0.32992484588641674, 0.8358757519721984, 0.8325619864463806, 0.8029921853542328, 0.8305676889419555, 0.6226224017143249, 0.8228376615047455, 0.8210531795024871]","[0.00017463206313550472, 0.5863516330718994, 0.5397788286209106, 0.5921592116355896, 0.5281373262405396, 0.5747183561325073, 0.5066538453102112, 0.5094631314277649]",0.955411970615387,0.028671592473983765,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,0.9267403781414032,"[""commit_heavy"", ""block_heavy"", ""wait_light""]","[0, 1, 1, 0, 0, 1, 0, 0]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,100,2,3,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0341232227488,True,True,0.0341232227488,0.01,"[0.8845634651707951, 0.5992437732219696, -0.26992799043655397, -1.0835367846488952, -0.8281687200069427, -2.081045157909393, -0.718847188949585, -0.6925654184818267]","[0.00024938321439549327, 0.7938706278800964, 0.8287942409515381, 0.9151538610458374, 0.9184941649436951, 0.9335283041000366, 0.8498506546020508, 0.8404958844184875]",0.21888259053230286,0.5637529492378235,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,-0.34487035870552063,"[""additive_ltm"", ""commit_heavy"", ""block_heavy""]","[0, 0, 1, 0, 1, 1, 1, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,200,2,0,use_nonadditive,use_nonadditive,commit_heavy,wait_light,selected,,select_safe_nonadditive,False,True,True,-0.359615384615,0.0,-0.359615384615,-0.1,0.0,-0.1,True,0.334134615385,True,True,0.1,0.01,"[-1.2141242480825167, 0.8995700746774673, 0.3700185739994049, 0.20852201759815217, 0.9034033054113388, -1.6707014453411102, -1.2689350146520884, -1.2701402687560768]","[0.0008367327391169965, 0.3728584945201874, 0.4672749638557434, 0.4892708957195282, 0.24610641598701477, 0.6424159407615662, 0.0021959268487989902, 0.0020076013170182705]",0.9779863953590393,0.013143382035195827,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, true, false, false, true, false, true, true]",wait_light,0.9034033054113388,2.1175275534938556,0.9648430133238435,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 1, 1, 1, 1, 0, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,200,2,1,defer_ltm,defer_ltm,decay_090,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.0120192307692,False,False,-0.0120192307692,0.01,"[0.8322059147211257, 0.4613057029247284, 0.34229209780693054, -0.09281471014022827, 0.24338478684425355, -1.5435720121860503, -0.4567801916599274, -0.4586301863193512]","[0.00021938158897683024, 0.8478628993034363, 0.8128048181533813, 0.8837534189224243, 0.8744295239448547, 0.9188326001167297, 0.8587120175361633, 0.8553019165992737]",0.15810206532478333,0.5864728689193726,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,-0.42837080359458923,"[""additive_ltm"", ""commit_heavy"", ""block_heavy""]","[0, 1, 1, 1, 1, 1, 1, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,200,2,2,use_nonadditive,defer_ltm,block_light,additive_ltm,unsafe,unsafe,defer_unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.166826923077,True,True,0.1,0.01,"[0.5757218455776456, 0.8358647656440735, 0.7340263462066651, 0.7964981389045716, 0.7284512329101562, 0.4450096046924591, 0.47249300479888917, 0.4936645555496216]","[1.5618876204825938e-05, 0.7348724603652954, 0.7615132331848145, 0.7494797706604004, 0.8024463653564453, 0.7623485922813416, 0.7994198799133301, 0.7907721996307373]",0.7705664038658142,0.14369241893291473,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,0.6268739849328995,"[""commit_heavy"", ""block_light"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,200,2,3,use_nonadditive,defer_ltm,wait_heavy,additive_ltm,unsafe,unsafe,defer_unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.120673076923,True,True,0.1,0.01,"[0.8252272009384615, 0.24585110187530518, 0.6941717839241028, 0.7830094492435455, 0.5532811510562897, 0.7205146014690399, -0.17990968346595765, -0.25136624693870546]","[5.6626737205078825e-05, 0.9056522250175476, 0.8178384304046631, 0.8001933693885803, 0.8738297820091248, 0.8051422238349915, 0.8858848214149475, 0.8876258730888367]",0.9067067503929138,0.06693659722805023,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,0.8397701531648636,"[""additive_ltm"", ""block_light"", ""wait_heavy""]","[0, 1, 1, 1, 0, 0, 1, 1]"
train,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,50,3,0,use_nonadditive,defer_ltm,block_heavy,additive_ltm,low_confidence,low_confidence,defer_insufficient_margin,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0685714285714,True,True,0.0685714285714,0.01,"[-0.14879845794806898, 0.6322634243965148, 0.8501890510320663, 0.5702829182147979, 0.7218169856071472, 0.3696164894104004, -0.26180263456190006, -0.22780549768358468]","[4.133421680307947e-05, 0.761949896812439, 0.4681338369846344, 0.5717971920967102, 0.5453214645385742, 0.6154040098190308, 0.0016133469762280583, 0.0010193604975938797]",0.7173340320587158,0.22274857759475708,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, false, false, false, false, false, true, true]",decay_090,-0.22780549768358468,-0.0790070397355157,0.49458545446395874,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 1, 0, 1, 1, 0, 0, 0]"
train,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,50,3,1,use_nonadditive,defer_ltm,decay_090,additive_ltm,unsafe,unsafe,defer_unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0742857142857,True,True,0.0742857142857,0.01,"[0.732717207656824, 0.876876391172409, 0.8613057190179825, -0.02306138873100281, 0.5803196477890015, 0.11063332200050353, 0.31313318133354184, 0.39110557675361635]","[1.5319063095375896e-05, 0.5552332997322083, 0.4541275203227997, 0.6864246726036072, 0.6961849927902222, 0.6425257325172424, 0.6533353924751282, 0.6536551117897034]",0.7837569117546082,0.1373566836118698,"[1.01, 0.4, 0.4, 0.4, 0.4, 0.5, 0.4, 0.4]","[true, false, false, false, false, false, false, false]",,,,0.6464002281427383,"[""commit_heavy"", ""block_heavy"", ""additive_ltm""]","[0, 0, 0, 0, 0, 0, 0, 0]"
