checkpoint_id,split,map_name,agents,seed,iteration,selected_rule,selected_decision,selected_rule_harmful,selected_vs_additive_delta
random-64-64-10__a400__i7__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,400,7,2,commit_heavy,use_nonadditive,False,0.00380963544719
random-64-64-10__a400__i7__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,400,7,3,block_light,use_nonadditive,False,0.0140077364904
random-64-64-10__a400__i8__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,400,8,0,wait_heavy,use_nonadditive,False,0.00558523555124
random-64-64-10__a400__i8__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,400,8,1,wait_light,use_nonadditive,False,0.00619232637203
random-64-64-10__a400__i8__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,400,8,2,commit_heavy,use_nonadditive,False,0.0181520155415
random-64-64-10__a400__i8__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,400,8,3,wait_light,use_nonadditive,False,0.00261049052938
random-64-64-10__a400__i9__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,400,9,0,decay_095,use_nonadditive,False,0.0
random-64-64-10__a400__i9__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,400,9,1,block_heavy,use_nonadditive,False,0.021866572869
random-64-64-10__a400__i9__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,400,9,2,block_heavy,use_nonadditive,False,0.0204596083949
random-64-64-10__a400__i9__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,400,9,3,wait_light,use_nonadditive,False,0.011783327471
random-64-64-10__a50__i10__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,10,0,block_heavy,use_nonadditive,False,0.0
random-64-64-10__a50__i10__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,10,1,commit_heavy,use_nonadditive,False,0.0126008064516
random-64-64-10__a50__i10__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,10,2,decay_095,use_nonadditive,False,0.0120967741935
random-64-64-10__a50__i10__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,10,3,commit_heavy,use_nonadditive,False,0.0514112903226
random-64-64-10__a50__i11__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,11,0,block_heavy,use_nonadditive,False,0.00271739130435
random-64-64-10__a50__i11__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,11,1,wait_heavy,use_nonadditive,False,0.023097826087
random-64-64-10__a50__i11__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,11,2,wait_heavy,use_nonadditive,False,0.0163043478261
random-64-64-10__a50__i11__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,11,3,commit_heavy,use_nonadditive,False,0.0389492753623
random-64-64-10__a50__i12__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,12,0,decay_095,use_nonadditive,False,0.0
random-64-64-10__a50__i12__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,12,1,commit_heavy,use_nonadditive,False,0.0091066782307
random-64-64-10__a50__i12__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,12,2,decay_095,use_nonadditive,False,0.0286209887251
random-64-64-10__a50__i12__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,12,3,wait_heavy,use_nonadditive,False,0.00173460537728
random-64-64-10__a50__i13__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,13,0,decay_095,use_nonadditive,False,0.0
random-64-64-10__a50__i13__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,13,1,block_heavy,use_nonadditive,False,0.00282618935469
random-64-64-10__a50__i13__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,13,2,commit_heavy,use_nonadditive,False,0.0532265661799
random-64-64-10__a50__i13__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,13,3,commit_heavy,use_nonadditive,False,0.0635892604805
random-64-64-10__a50__i14__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,14,0,block_heavy,use_nonadditive,False,0.00411311053985
random-64-64-10__a50__i14__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,14,1,wait_heavy,use_nonadditive,False,0.0236503856041
random-64-64-10__a50__i14__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,14,2,block_heavy,use_nonadditive,False,0.0
random-64-64-10__a50__i14__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,14,3,wait_heavy,use_nonadditive,False,0.0
random-64-64-10__a50__i15__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,15,0,wait_heavy,use_nonadditive,False,0.0185625892432
random-64-64-10__a50__i15__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,15,1,wait_heavy,use_nonadditive,False,0.00523560209424
random-64-64-10__a50__i15__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,15,2,decay_095,use_nonadditive,False,0.00761542122799
random-64-64-10__a50__i15__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,15,3,wait_heavy,use_nonadditive,False,0.00380771061399
random-64-64-10__a50__i16__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,16,0,block_heavy,use_nonadditive,False,0.011075219197
random-64-64-10__a50__i16__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,16,1,commit_heavy,use_nonadditive,False,0.0350715274573
random-64-64-10__a50__i16__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,16,2,wait_heavy,use_nonadditive,False,0.0470696815874
random-64-64-10__a50__i16__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,16,3,commit_heavy,use_nonadditive,False,0.0655283802492
random-64-64-10__a50__i17__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,17,0,wait_heavy,use_nonadditive,False,0.00767841011743
random-64-64-10__a50__i17__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,17,1,block_heavy,use_nonadditive,False,0.0140018066847
random-64-64-10__a50__i17__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,17,2,wait_heavy,use_nonadditive,False,0.0149051490515
random-64-64-10__a50__i17__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,17,3,wait_light,use_nonadditive,False,0.0185185185185
random-64-64-10__a50__i18__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,18,0,decay_095,use_nonadditive,False,0.0
random-64-64-10__a50__i18__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,18,1,wait_heavy,use_nonadditive,False,-0.00483792936623
random-64-64-10__a50__i18__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,18,2,wait_heavy,use_nonadditive,False,0.011611030479
random-64-64-10__a50__i18__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,18,3,wait_heavy,use_nonadditive,False,0.0
random-64-64-10__a50__i19__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,19,0,wait_heavy,use_nonadditive,False,0.00151209677419
random-64-64-10__a50__i19__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,19,1,block_heavy,use_nonadditive,False,-0.00252016129032
random-64-64-10__a50__i19__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,19,2,commit_heavy,use_nonadditive,False,0.0151209677419
random-64-64-10__a50__i19__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,19,3,commit_heavy,use_nonadditive,False,0.023185483871
random-64-64-10__a50__i1__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,1,0,block_heavy,use_nonadditive,False,0.00878048780488
random-64-64-10__a50__i1__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,1,1,commit_heavy,use_nonadditive,False,0.039512195122
random-64-64-10__a50__i1__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,1,2,block_heavy,use_nonadditive,False,0.0263414634146
random-64-64-10__a50__i1__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,1,3,commit_heavy,use_nonadditive,False,0.0356097560976
random-64-64-10__a50__i20__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,20,0,block_heavy,use_nonadditive,False,0.0010593220339
random-64-64-10__a50__i20__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,20,1,block_heavy,use_nonadditive,False,0.0
random-64-64-10__a50__i20__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,20,2,commit_heavy,use_nonadditive,False,0.0153601694915
random-64-64-10__a50__i20__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,20,3,commit_heavy,use_nonadditive,False,0.0534957627119
random-64-64-10__a50__i21__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,21,0,block_heavy,use_nonadditive,False,0.00991033506371
random-64-64-10__a50__i21__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,21,1,commit_heavy,use_nonadditive,False,0.000943841434639
random-64-64-10__a50__i21__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,21,2,commit_heavy,use_nonadditive,False,0.069372345446
random-64-64-10__a50__i21__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,21,3,commit_heavy,use_nonadditive,False,0.0599339310996
random-64-64-10__a50__i22__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,22,0,block_heavy,use_nonadditive,False,0.0115740740741
random-64-64-10__a50__i22__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,22,1,block_heavy,use_nonadditive,False,0.00462962962963
random-64-64-10__a50__i22__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,22,2,block_heavy,use_nonadditive,False,0.0134259259259
random-64-64-10__a50__i22__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,22,3,commit_heavy,use_nonadditive,False,0.000462962962963
random-64-64-10__a50__i23__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,23,0,block_heavy,use_nonadditive,False,0.0155155155155
random-64-64-10__a50__i23__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,23,1,commit_heavy,use_nonadditive,False,0.021021021021
random-64-64-10__a50__i23__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,23,2,block_heavy,use_nonadditive,False,0.0115115115115
random-64-64-10__a50__i23__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,23,3,decay_095,use_nonadditive,False,0.00600600600601
random-64-64-10__a50__i24__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,24,0,block_heavy,use_nonadditive,False,0.015777262181
random-64-64-10__a50__i24__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,24,1,decay_090,use_nonadditive,False,0.0092807424594
random-64-64-10__a50__i24__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,24,2,block_heavy,use_nonadditive,False,0.0
random-64-64-10__a50__i24__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,24,3,block_heavy,use_nonadditive,False,0.00742459396752
random-64-64-10__a50__i25__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,25,0,wait_heavy,use_nonadditive,False,0.00292540224281
random-64-64-10__a50__i25__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,25,1,commit_heavy,use_nonadditive,False,0.0102389078498
random-64-64-10__a50__i25__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,25,2,block_heavy,use_nonadditive,False,0.0121891760117
random-64-64-10__a50__i25__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,25,3,block_heavy,use_nonadditive,False,0.0
random-64-64-10__a50__i2__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,2,0,wait_heavy,use_nonadditive,False,0.0189445196211
random-64-64-10__a50__i2__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,2,1,block_heavy,use_nonadditive,False,0.0315741993685
random-64-64-10__a50__i2__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,2,2,commit_heavy,use_nonadditive,False,0.0329273793415
random-64-64-10__a50__i2__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,2,3,commit_heavy,use_nonadditive,False,0.0536761389265
random-64-64-10__a50__i3__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,3,0,block_heavy,use_nonadditive,False,0.0164179104478
random-64-64-10__a50__i3__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,3,1,commit_heavy,use_nonadditive,False,0.0119402985075
random-64-64-10__a50__i3__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,3,2,commit_heavy,use_nonadditive,False,0.018407960199
random-64-64-10__a50__i3__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,3,3,commit_heavy,use_nonadditive,False,0.0537313432836
random-64-64-10__a50__i4__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,4,0,wait_heavy,use_nonadditive,False,0.0051140833989
random-64-64-10__a50__i4__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,4,1,block_heavy,use_nonadditive,False,0.0157356412274
random-64-64-10__a50__i4__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,4,2,commit_heavy,use_nonadditive,False,0.0688434303698
random-64-64-10__a50__i4__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,4,3,commit_heavy,use_nonadditive,False,0.0452399685287
random-64-64-10__a50__i5__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,5,0,decay_095,use_nonadditive,False,0.0
random-64-64-10__a50__i5__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,5,1,commit_heavy,use_nonadditive,False,0.028684470821
random-64-64-10__a50__i5__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,5,2,wait_heavy,use_nonadditive,False,0.0385756676558
random-64-64-10__a50__i5__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,5,3,commit_heavy,use_nonadditive,False,0.00791295746785
random-64-64-10__a50__i6__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,6,0,block_heavy,use_nonadditive,False,0.00746640119462
random-64-64-10__a50__i6__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,6,1,decay_095,use_nonadditive,False,0.000497760079642
random-64-64-10__a50__i6__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,6,2,commit_heavy,use_nonadditive,False,0.00696864111498
random-64-64-10__a50__i6__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,6,3,block_heavy,use_nonadditive,False,0.0
random-64-64-10__a50__i7__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,7,0,block_heavy,use_nonadditive,False,0.0075723830735
random-64-64-10__a50__i7__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,7,1,commit_heavy,use_nonadditive,False,0.0316258351893
random-64-64-10__a50__i7__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,7,2,commit_heavy,use_nonadditive,False,0.0155902004454
random-64-64-10__a50__i7__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,7,3,commit_heavy,use_nonadditive,False,0.00400890868597
random-64-64-10__a50__i8__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,8,0,wait_heavy,use_nonadditive,False,0.00696171059175
random-64-64-10__a50__i8__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,8,1,wait_heavy,use_nonadditive,False,0.0159124813526
random-64-64-10__a50__i8__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,8,2,wait_heavy,use_nonadditive,False,0.0323222277474
random-64-64-10__a50__i8__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,8,3,block_heavy,use_nonadditive,False,0.0169070114371
random-64-64-10__a50__i9__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-10,50,9,0,block_heavy,use_nonadditive,False,0.0034398034398
random-64-64-10__a50__i9__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-10,50,9,1,block_heavy,use_nonadditive,False,0.0
random-64-64-10__a50__i9__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-10,50,9,2,block_heavy,use_nonadditive,False,0.0
random-64-64-10__a50__i9__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-10,50,9,3,commit_heavy,use_nonadditive,False,0.0530712530713
random-64-64-20__a100__i10__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,10,0,block_heavy,use_nonadditive,False,0.0185225539333
random-64-64-20__a100__i10__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,10,1,wait_heavy,use_nonadditive,False,0.0224449771192
random-64-64-20__a100__i10__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,10,2,block_heavy,use_nonadditive,False,0.0108956199608
random-64-64-20__a100__i10__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,10,3,wait_heavy,use_nonadditive,False,0.0117672695576
random-64-64-20__a100__i11__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,11,0,wait_heavy,use_nonadditive,False,0.0104673807205
random-64-64-20__a100__i11__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,11,1,wait_heavy,use_nonadditive,False,0.0233690360273
random-64-64-20__a100__i11__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,11,2,commit_heavy,use_nonadditive,False,0.0304284323272
random-64-64-20__a100__i11__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,11,3,block_heavy,use_nonadditive,False,0.0189873417722
random-64-64-20__a100__i12__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,12,0,block_heavy,use_nonadditive,False,0.00825708547199
random-64-64-20__a100__i12__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,12,1,decay_095,use_nonadditive,False,0.00357063155546
random-64-64-20__a100__i12__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,12,2,block_light,use_nonadditive,False,0.00736442758313
random-64-64-20__a100__i12__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,12,3,block_heavy,use_nonadditive,False,0.00803392099978
random-64-64-20__a100__i13__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,13,0,wait_heavy,use_nonadditive,False,0.0133548238545
random-64-64-20__a100__i13__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,13,1,commit_heavy,use_nonadditive,False,0.0278609256274
random-64-64-20__a100__i13__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,13,2,decay_090,use_nonadditive,False,0.00437485609026
random-64-64-20__a100__i13__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,13,3,decay_090,use_nonadditive,False,0.00598664517615
random-64-64-20__a100__i14__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,14,0,block_heavy,use_nonadditive,False,0.00491978609626
random-64-64-20__a100__i14__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,14,1,commit_heavy,use_nonadditive,False,0.0327272727273
random-64-64-20__a100__i14__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,14,2,commit_heavy,use_nonadditive,False,0.0201069518717
random-64-64-20__a100__i14__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,14,3,commit_heavy,use_nonadditive,False,0.0119786096257
random-64-64-20__a100__i15__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,15,0,block_heavy,use_nonadditive,False,0.0213523131673
random-64-64-20__a100__i15__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,15,1,wait_heavy,use_nonadditive,False,0.0244365361803
random-64-64-20__a100__i15__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,15,2,block_heavy,use_nonadditive,False,0.0125741399763
random-64-64-20__a100__i15__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,15,3,wait_heavy,use_nonadditive,False,0.00664294187426
random-64-64-20__a100__i16__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,16,0,block_heavy,use_nonadditive,False,0.00508435405593
random-64-64-20__a100__i16__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,16,1,commit_heavy,use_nonadditive,False,0.0298128033279
random-64-64-20__a100__i16__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,16,2,wait_heavy,use_nonadditive,False,-0.00901317309914
random-64-64-20__a100__i16__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,16,3,wait_light,use_nonadditive,False,0.0291194823203
random-64-64-20__a100__i17__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,17,0,wait_heavy,use_nonadditive,False,0.0166536559979
random-64-64-20__a100__i17__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,17,1,commit_heavy,use_nonadditive,False,0.0218579234973
random-64-64-20__a100__i17__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,17,2,block_light,use_nonadditive,False,-0.00624512099922
random-64-64-20__a100__i17__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,17,3,wait_light,use_nonadditive,False,-0.00130106687484
random-64-64-20__a100__i18__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,18,0,block_heavy,use_nonadditive,False,0.0
random-64-64-20__a100__i18__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,18,1,block_heavy,use_nonadditive,False,-0.00255813953488
random-64-64-20__a100__i18__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,18,2,block_heavy,use_nonadditive,False,0.00627906976744
random-64-64-20__a100__i18__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,18,3,decay_095,use_nonadditive,False,0.0102325581395
random-64-64-20__a100__i19__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,19,0,wait_heavy,use_nonadditive,False,0.011132940406
random-64-64-20__a100__i19__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,19,1,commit_heavy,use_nonadditive,False,0.0229207596595
random-64-64-20__a100__i19__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,19,2,wait_heavy,use_nonadditive,False,0.0117878192534
random-64-64-20__a100__i19__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,19,3,block_heavy,use_nonadditive,False,0.00938659681292
random-64-64-20__a100__i1__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,1,0,wait_heavy,use_nonadditive,False,0.0267857142857
random-64-64-20__a100__i1__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,1,1,decay_090,use_nonadditive,False,0.0131578947368
random-64-64-20__a100__i1__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,1,2,wait_heavy,use_nonadditive,False,0.00751879699248
random-64-64-20__a100__i1__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,1,3,decay_090,use_nonadditive,False,0.0171522556391
random-64-64-20__a100__i20__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,20,0,block_heavy,use_nonadditive,False,0.0179694519317
random-64-64-20__a100__i20__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,20,1,commit_heavy,use_nonadditive,False,0.0455974842767
random-64-64-20__a100__i20__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,20,2,commit_heavy,use_nonadditive,False,0.00853548966757
random-64-64-20__a100__i20__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,20,3,block_heavy,use_nonadditive,False,-0.00202156334232
random-64-64-20__a100__i21__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,21,0,block_heavy,use_nonadditive,False,0.0355658198614
random-64-64-20__a100__i21__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,21,1,decay_090,use_nonadditive,False,0.0157043879908
random-64-64-20__a100__i21__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,21,2,wait_heavy,use_nonadditive,False,0.00969976905312
random-64-64-20__a100__i21__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,21,3,block_light,use_nonadditive,False,-0.000461893764434
random-64-64-20__a100__i22__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,22,0,block_heavy,use_nonadditive,False,0.0187374525987
random-64-64-20__a100__i22__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,22,1,commit_heavy,use_nonadditive,False,0.0265447245148
random-64-64-20__a100__i22__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,22,2,wait_heavy,use_nonadditive,False,0.0153914789204
random-64-64-20__a100__i22__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,22,3,block_heavy,use_nonadditive,False,0.0142761543609
random-64-64-20__a100__i23__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,23,0,block_heavy,use_nonadditive,False,0.0159675881792
random-64-64-20__a100__i23__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,23,1,commit_heavy,use_nonadditive,False,0.0409914204004
random-64-64-20__a100__i23__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,23,2,commit_heavy,use_nonadditive,False,0.00762631077216
random-64-64-20__a100__i23__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,23,3,wait_heavy,use_nonadditive,False,0.0185891325071
random-64-64-20__a100__i24__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,24,0,wait_heavy,use_nonadditive,False,0.00253378378378
random-64-64-20__a100__i24__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,24,1,commit_heavy,use_nonadditive,False,0.0278716216216
random-64-64-20__a100__i24__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,24,2,block_heavy,use_nonadditive,False,0.011402027027
random-64-64-20__a100__i24__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,24,3,wait_heavy,use_nonadditive,False,-0.0133023648649
random-64-64-20__a100__i25__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,25,0,wait_heavy,use_nonadditive,False,0.00716100716101
random-64-64-20__a100__i25__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,25,1,wait_heavy,use_nonadditive,False,0.032571032571
random-64-64-20__a100__i25__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,25,2,block_heavy,use_nonadditive,False,0.016401016401
random-64-64-20__a100__i25__phase4_phase4-full-repair5-expand5000__iter3,train,random-64-64-20,100,25,3,block_heavy,use_nonadditive,False,0.000693000693001
random-64-64-20__a100__i2__phase4_phase4-full-repair5-expand5000__iter0,train,random-64-64-20,100,2,0,wait_heavy,use_nonadditive,False,0.0288640595903
random-64-64-20__a100__i2__phase4_phase4-full-repair5-expand5000__iter1,train,random-64-64-20,100,2,1,commit_heavy,use_nonadditive,False,0.0321229050279
random-64-64-20__a100__i2__phase4_phase4-full-repair5-expand5000__iter2,train,random-64-64-20,100,2,2,wait_heavy,use_nonadditive,False,0.0307262569832
