direct_row_id,direct_group_key,source_round,source_path,materialization_source,real_solver_execution,context_budget_iteration_key,context_key,candidate_id,materialized_candidate_id,role,map,map_family,agents,seed,budget_ms,iteration,solution_found,sum_of_loss_ratio,expanded_nodes,trace_event_count,trace_backend,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g538_direct_00000010,G5.34_broad_probe|maze-32-32-4|50|146|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|146|500|0,maze-32-32-4|50|146|500,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,candidate,maze-32-32-4,maze,50,146,500,0,True,1.16480162767,86,4594,real_solver_trace,False,False,False,False,False
g538_direct_00000011,G5.34_broad_probe|maze-32-32-4|50|147|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|147|500|0,maze-32-32-4|50|147|500,repair5g59_additive_fallback,repair5g59_additive_fallback,additive_ltm,maze-32-32-4,maze,50,147,500,0,True,1.15077910174,94,4999,real_solver_trace,False,False,False,False,False
g538_direct_00000012,G5.34_broad_probe|maze-32-32-4|50|147|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|147|500|0,maze-32-32-4|50|147|500,repair5g59_static_flow_shield,repair5g59_static_flow_shield,static_flow_shield,maze-32-32-4,maze,50,147,500,0,True,1.15077910174,94,4999,real_solver_trace,False,False,False,False,False
g538_direct_00000013,G5.34_broad_probe|maze-32-32-4|50|147|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|147|500|0,maze-32-32-4|50|147|500,repair5g59_c_only_f_disabled,repair5g59_c_only_f_disabled,candidate,maze-32-32-4,maze,50,147,500,0,True,1.15077910174,94,4999,real_solver_trace,False,False,False,False,False
g538_direct_00000014,G5.34_broad_probe|maze-32-32-4|50|147|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|147|500|0,maze-32-32-4|50|147|500,repair5g59_light_cong_light_flow,repair5g59_light_cong_light_flow,candidate,maze-32-32-4,maze,50,147,500,0,True,1.15077910174,94,4999,real_solver_trace,False,False,False,False,False
g538_direct_00000015,G5.34_broad_probe|maze-32-32-4|50|147|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|147|500|0,maze-32-32-4|50|147|500,repair5g59_block_heavy_flow_guard,repair5g59_block_heavy_flow_guard,candidate,maze-32-32-4,maze,50,147,500,0,True,1.15077910174,94,4999,real_solver_trace,False,False,False,False,False
g538_direct_00000016,G5.34_broad_probe|maze-32-32-4|50|147|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|147|500|0,maze-32-32-4|50|147|500,repair5g59_commit_heavy_flow_guard,repair5g59_commit_heavy_flow_guard,candidate,maze-32-32-4,maze,50,147,500,0,True,1.15077910174,94,4999,real_solver_trace,False,False,False,False,False
g538_direct_00000017,G5.34_broad_probe|maze-32-32-4|50|147|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|147|500|0,maze-32-32-4|50|147|500,repair5g59_wait_conservative,repair5g59_wait_conservative,candidate,maze-32-32-4,maze,50,147,500,0,True,1.15077910174,94,4999,real_solver_trace,False,False,False,False,False
g538_direct_00000018,G5.34_broad_probe|maze-32-32-4|50|147|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|147|500|0,maze-32-32-4|50|147|500,repair5g59_wait_aggressive,repair5g59_wait_aggressive,candidate,maze-32-32-4,maze,50,147,500,0,True,1.15077910174,94,4999,real_solver_trace,False,False,False,False,False
g538_direct_00000019,G5.34_broad_probe|maze-32-32-4|50|147|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|147|500|0,maze-32-32-4|50|147|500,repair5g59_flow_decay,repair5g59_flow_decay,candidate,maze-32-32-4,maze,50,147,500,0,True,1.15077910174,94,4999,real_solver_trace,False,False,False,False,False
g538_direct_00000020,G5.34_broad_probe|maze-32-32-4|50|147|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|147|500|0,maze-32-32-4|50|147|500,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,best_fixed_static_goal_aware,maze-32-32-4,maze,50,147,500,0,True,1.15077910174,94,4999,real_solver_trace,False,False,False,False,False
g538_direct_00000021,G5.34_broad_probe|maze-32-32-4|50|147|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|147|500|0,maze-32-32-4|50|147|500,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,candidate,maze-32-32-4,maze,50,147,500,0,True,1.15077910174,94,4999,real_solver_trace,False,False,False,False,False
g538_direct_00000022,G5.34_broad_probe|maze-32-32-4|50|148|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|148|500|0,maze-32-32-4|50|148|500,repair5g59_additive_fallback,repair5g59_additive_fallback,additive_ltm,maze-32-32-4,maze,50,148,500,0,True,1.22870418172,94,5128,real_solver_trace,False,False,False,False,False
g538_direct_00000023,G5.34_broad_probe|maze-32-32-4|50|148|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|148|500|0,maze-32-32-4|50|148|500,repair5g59_static_flow_shield,repair5g59_static_flow_shield,static_flow_shield,maze-32-32-4,maze,50,148,500,0,True,1.22870418172,94,5128,real_solver_trace,False,False,False,False,False
g538_direct_00000024,G5.34_broad_probe|maze-32-32-4|50|148|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|148|500|0,maze-32-32-4|50|148|500,repair5g59_c_only_f_disabled,repair5g59_c_only_f_disabled,candidate,maze-32-32-4,maze,50,148,500,0,True,1.22870418172,94,5128,real_solver_trace,False,False,False,False,False
g538_direct_00000025,G5.34_broad_probe|maze-32-32-4|50|148|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|148|500|0,maze-32-32-4|50|148|500,repair5g59_light_cong_light_flow,repair5g59_light_cong_light_flow,candidate,maze-32-32-4,maze,50,148,500,0,True,1.22870418172,94,5128,real_solver_trace,False,False,False,False,False
g538_direct_00000026,G5.34_broad_probe|maze-32-32-4|50|148|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|148|500|0,maze-32-32-4|50|148|500,repair5g59_block_heavy_flow_guard,repair5g59_block_heavy_flow_guard,candidate,maze-32-32-4,maze,50,148,500,0,True,1.22870418172,94,5128,real_solver_trace,False,False,False,False,False
g538_direct_00000027,G5.34_broad_probe|maze-32-32-4|50|148|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|148|500|0,maze-32-32-4|50|148|500,repair5g59_commit_heavy_flow_guard,repair5g59_commit_heavy_flow_guard,candidate,maze-32-32-4,maze,50,148,500,0,True,1.22870418172,94,5128,real_solver_trace,False,False,False,False,False
g538_direct_00000028,G5.34_broad_probe|maze-32-32-4|50|148|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|148|500|0,maze-32-32-4|50|148|500,repair5g59_wait_conservative,repair5g59_wait_conservative,candidate,maze-32-32-4,maze,50,148,500,0,True,1.22870418172,94,5128,real_solver_trace,False,False,False,False,False
g538_direct_00000029,G5.34_broad_probe|maze-32-32-4|50|148|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|148|500|0,maze-32-32-4|50|148|500,repair5g59_wait_aggressive,repair5g59_wait_aggressive,candidate,maze-32-32-4,maze,50,148,500,0,True,1.22870418172,94,5128,real_solver_trace,False,False,False,False,False
g538_direct_00000030,G5.34_broad_probe|maze-32-32-4|50|148|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|148|500|0,maze-32-32-4|50|148|500,repair5g59_flow_decay,repair5g59_flow_decay,candidate,maze-32-32-4,maze,50,148,500,0,True,1.22870418172,94,5128,real_solver_trace,False,False,False,False,False
g538_direct_00000031,G5.34_broad_probe|maze-32-32-4|50|148|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|148|500|0,maze-32-32-4|50|148|500,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,best_fixed_static_goal_aware,maze-32-32-4,maze,50,148,500,0,True,1.22870418172,94,5128,real_solver_trace,False,False,False,False,False
g538_direct_00000032,G5.34_broad_probe|maze-32-32-4|50|148|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|148|500|0,maze-32-32-4|50|148|500,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,candidate,maze-32-32-4,maze,50,148,500,0,True,1.22870418172,94,5128,real_solver_trace,False,False,False,False,False
g538_direct_00000033,G5.34_broad_probe|maze-32-32-4|50|149|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|149|500|0,maze-32-32-4|50|149|500,repair5g59_additive_fallback,repair5g59_additive_fallback,additive_ltm,maze-32-32-4,maze,50,149,500,0,True,1.16271721959,106,5592,real_solver_trace,False,False,False,False,False
g538_direct_00000034,G5.34_broad_probe|maze-32-32-4|50|149|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|149|500|0,maze-32-32-4|50|149|500,repair5g59_static_flow_shield,repair5g59_static_flow_shield,static_flow_shield,maze-32-32-4,maze,50,149,500,0,True,1.16271721959,106,5592,real_solver_trace,False,False,False,False,False
g538_direct_00000035,G5.34_broad_probe|maze-32-32-4|50|149|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|149|500|0,maze-32-32-4|50|149|500,repair5g59_c_only_f_disabled,repair5g59_c_only_f_disabled,candidate,maze-32-32-4,maze,50,149,500,0,True,1.16271721959,106,5592,real_solver_trace,False,False,False,False,False
g538_direct_00000036,G5.34_broad_probe|maze-32-32-4|50|149|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|149|500|0,maze-32-32-4|50|149|500,repair5g59_light_cong_light_flow,repair5g59_light_cong_light_flow,candidate,maze-32-32-4,maze,50,149,500,0,True,1.16271721959,106,5592,real_solver_trace,False,False,False,False,False
g538_direct_00000037,G5.34_broad_probe|maze-32-32-4|50|149|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|149|500|0,maze-32-32-4|50|149|500,repair5g59_block_heavy_flow_guard,repair5g59_block_heavy_flow_guard,candidate,maze-32-32-4,maze,50,149,500,0,True,1.16271721959,106,5592,real_solver_trace,False,False,False,False,False
g538_direct_00000038,G5.34_broad_probe|maze-32-32-4|50|149|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|149|500|0,maze-32-32-4|50|149|500,repair5g59_commit_heavy_flow_guard,repair5g59_commit_heavy_flow_guard,candidate,maze-32-32-4,maze,50,149,500,0,True,1.16271721959,106,5592,real_solver_trace,False,False,False,False,False
g538_direct_00000039,G5.34_broad_probe|maze-32-32-4|50|149|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|149|500|0,maze-32-32-4|50|149|500,repair5g59_wait_conservative,repair5g59_wait_conservative,candidate,maze-32-32-4,maze,50,149,500,0,True,1.16271721959,106,5592,real_solver_trace,False,False,False,False,False
g538_direct_00000040,G5.34_broad_probe|maze-32-32-4|50|149|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|149|500|0,maze-32-32-4|50|149|500,repair5g59_wait_aggressive,repair5g59_wait_aggressive,candidate,maze-32-32-4,maze,50,149,500,0,True,1.16271721959,106,5592,real_solver_trace,False,False,False,False,False
g538_direct_00000041,G5.34_broad_probe|maze-32-32-4|50|149|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|149|500|0,maze-32-32-4|50|149|500,repair5g59_flow_decay,repair5g59_flow_decay,candidate,maze-32-32-4,maze,50,149,500,0,True,1.16271721959,106,5592,real_solver_trace,False,False,False,False,False
g538_direct_00000042,G5.34_broad_probe|maze-32-32-4|50|149|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|149|500|0,maze-32-32-4|50|149|500,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,best_fixed_static_goal_aware,maze-32-32-4,maze,50,149,500,0,True,1.16271721959,106,5592,real_solver_trace,False,False,False,False,False
g538_direct_00000043,G5.34_broad_probe|maze-32-32-4|50|149|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|149|500|0,maze-32-32-4|50|149|500,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,candidate,maze-32-32-4,maze,50,149,500,0,True,1.16271721959,106,5592,real_solver_trace,False,False,False,False,False
g538_direct_00000044,G5.34_broad_probe|maze-32-32-4|50|150|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|150|500|0,maze-32-32-4|50|150|500,repair5g59_additive_fallback,repair5g59_additive_fallback,additive_ltm,maze-32-32-4,maze,50,150,500,0,True,1.20628571429,103,5449,real_solver_trace,False,False,False,False,False
g538_direct_00000045,G5.34_broad_probe|maze-32-32-4|50|150|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|150|500|0,maze-32-32-4|50|150|500,repair5g59_static_flow_shield,repair5g59_static_flow_shield,static_flow_shield,maze-32-32-4,maze,50,150,500,0,True,1.20628571429,103,5449,real_solver_trace,False,False,False,False,False
g538_direct_00000046,G5.34_broad_probe|maze-32-32-4|50|150|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|150|500|0,maze-32-32-4|50|150|500,repair5g59_c_only_f_disabled,repair5g59_c_only_f_disabled,candidate,maze-32-32-4,maze,50,150,500,0,True,1.20628571429,103,5449,real_solver_trace,False,False,False,False,False
g538_direct_00000047,G5.34_broad_probe|maze-32-32-4|50|150|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|150|500|0,maze-32-32-4|50|150|500,repair5g59_light_cong_light_flow,repair5g59_light_cong_light_flow,candidate,maze-32-32-4,maze,50,150,500,0,True,1.20628571429,103,5449,real_solver_trace,False,False,False,False,False
g538_direct_00000048,G5.34_broad_probe|maze-32-32-4|50|150|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|150|500|0,maze-32-32-4|50|150|500,repair5g59_block_heavy_flow_guard,repair5g59_block_heavy_flow_guard,candidate,maze-32-32-4,maze,50,150,500,0,True,1.20628571429,103,5449,real_solver_trace,False,False,False,False,False
g538_direct_00000049,G5.34_broad_probe|maze-32-32-4|50|150|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|150|500|0,maze-32-32-4|50|150|500,repair5g59_commit_heavy_flow_guard,repair5g59_commit_heavy_flow_guard,candidate,maze-32-32-4,maze,50,150,500,0,True,1.20628571429,103,5449,real_solver_trace,False,False,False,False,False
g538_direct_00000050,G5.34_broad_probe|maze-32-32-4|50|150|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|150|500|0,maze-32-32-4|50|150|500,repair5g59_wait_conservative,repair5g59_wait_conservative,candidate,maze-32-32-4,maze,50,150,500,0,True,1.20628571429,103,5449,real_solver_trace,False,False,False,False,False
g538_direct_00000051,G5.34_broad_probe|maze-32-32-4|50|150|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|150|500|0,maze-32-32-4|50|150|500,repair5g59_wait_aggressive,repair5g59_wait_aggressive,candidate,maze-32-32-4,maze,50,150,500,0,True,1.20628571429,103,5449,real_solver_trace,False,False,False,False,False
g538_direct_00000052,G5.34_broad_probe|maze-32-32-4|50|150|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|150|500|0,maze-32-32-4|50|150|500,repair5g59_flow_decay,repair5g59_flow_decay,candidate,maze-32-32-4,maze,50,150,500,0,True,1.20628571429,103,5449,real_solver_trace,False,False,False,False,False
g538_direct_00000053,G5.34_broad_probe|maze-32-32-4|50|150|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|150|500|0,maze-32-32-4|50|150|500,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,best_fixed_static_goal_aware,maze-32-32-4,maze,50,150,500,0,True,1.20628571429,103,5449,real_solver_trace,False,False,False,False,False
g538_direct_00000054,G5.34_broad_probe|maze-32-32-4|50|150|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|150|500|0,maze-32-32-4|50|150|500,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,candidate,maze-32-32-4,maze,50,150,500,0,True,1.20628571429,103,5449,real_solver_trace,False,False,False,False,False
g538_direct_00000055,G5.34_broad_probe|maze-32-32-4|50|151|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|151|500|0,maze-32-32-4|50|151|500,repair5g59_additive_fallback,repair5g59_additive_fallback,additive_ltm,maze-32-32-4,maze,50,151,500,0,True,1.19425935418,95,5073,real_solver_trace,False,False,False,False,False
g538_direct_00000056,G5.34_broad_probe|maze-32-32-4|50|151|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|151|500|0,maze-32-32-4|50|151|500,repair5g59_static_flow_shield,repair5g59_static_flow_shield,static_flow_shield,maze-32-32-4,maze,50,151,500,0,True,1.19425935418,95,5073,real_solver_trace,False,False,False,False,False
g538_direct_00000057,G5.34_broad_probe|maze-32-32-4|50|151|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|151|500|0,maze-32-32-4|50|151|500,repair5g59_c_only_f_disabled,repair5g59_c_only_f_disabled,candidate,maze-32-32-4,maze,50,151,500,0,True,1.19425935418,95,5073,real_solver_trace,False,False,False,False,False
g538_direct_00000058,G5.34_broad_probe|maze-32-32-4|50|151|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|151|500|0,maze-32-32-4|50|151|500,repair5g59_light_cong_light_flow,repair5g59_light_cong_light_flow,candidate,maze-32-32-4,maze,50,151,500,0,True,1.19425935418,95,5073,real_solver_trace,False,False,False,False,False
g538_direct_00000059,G5.34_broad_probe|maze-32-32-4|50|151|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|151|500|0,maze-32-32-4|50|151|500,repair5g59_block_heavy_flow_guard,repair5g59_block_heavy_flow_guard,candidate,maze-32-32-4,maze,50,151,500,0,True,1.19425935418,95,5073,real_solver_trace,False,False,False,False,False
g538_direct_00000060,G5.34_broad_probe|maze-32-32-4|50|151|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|151|500|0,maze-32-32-4|50|151|500,repair5g59_commit_heavy_flow_guard,repair5g59_commit_heavy_flow_guard,candidate,maze-32-32-4,maze,50,151,500,0,True,1.19425935418,95,5073,real_solver_trace,False,False,False,False,False
g538_direct_00000061,G5.34_broad_probe|maze-32-32-4|50|151|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|151|500|0,maze-32-32-4|50|151|500,repair5g59_wait_conservative,repair5g59_wait_conservative,candidate,maze-32-32-4,maze,50,151,500,0,True,1.19425935418,95,5073,real_solver_trace,False,False,False,False,False
g538_direct_00000062,G5.34_broad_probe|maze-32-32-4|50|151|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|151|500|0,maze-32-32-4|50|151|500,repair5g59_wait_aggressive,repair5g59_wait_aggressive,candidate,maze-32-32-4,maze,50,151,500,0,True,1.19425935418,95,5073,real_solver_trace,False,False,False,False,False
g538_direct_00000063,G5.34_broad_probe|maze-32-32-4|50|151|500|0,G5.34_broad_probe,outputs/tables/phase5p5_repair5g534_broad_probe_results.csv,g533_inherited_real_solver,True,maze-32-32-4|50|151|500|0,maze-32-32-4|50|151|500,repair5g59_flow_decay,repair5g59_flow_decay,candidate,maze-32-32-4,maze,50,151,500,0,True,1.19425935418,95,5073,real_solver_trace,False,False,False,False,False
