candidate_id,generated_theta_uid,registry_role,contract_vector_id,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g561_contract_063_random_valid_interior_47e02ccad9,03cfda4364631f1acef47a76bf238bd070f881996963ce5b60f6ec59ef09bb82,g561_materialization_contract_solver_key,g561_contract_063,1.2317315493428715,0.7299814409908479,1.3114891059863267,0.295721926366319,0.9791911578561806,0.3610468288708235,0.6028029894619581,0.9323820505844744,0.9575560472542727,0.7610175441265987,1.1914650670929519,0.3405329366469715,1.0298849944237074,0.6389073506986722,9.923469281592954,1,0,0,False,False,False,False,False
g561_contract_064_random_valid_interior_854efe73fe,7db4a0fe9b5c0d60ed0b3c337aa19f45c7801edfa87d346ceed23f675c36e389,g561_materialization_contract_solver_key,g561_contract_064,0.6942383271410587,1.4962394757903033,0.6820385766645023,0.8507300923613214,1.2504752180999301,0.6592691452903023,0.2823346585730234,0.9132295646826405,0.9292396511583328,1.223043106307004,0.5538104353992094,0.14446394773383953,0.8466460557718937,0.32440682869204385,10.671530412799239,0,1,0,False,False,False,False,False
g561_contract_065_random_valid_interior_890f57dc87,9bd4438de9e00d99034fcda7a7e5a09891d897d46abcd375063692aa865fd067,g561_materialization_contract_solver_key,g561_contract_065,1.2190612586851306,1.2536693901903861,2.0381618290137915,0.30602809234765427,1.2364221536242588,0.9786464617439354,0.963060687098839,0.9872541477350958,0.9845229177160323,1.2313695283118404,0.6364071240500447,0.11223868591088411,0.5753495585815824,0.533152851991749,10.723194172323241,0,0,1,False,False,False,False,False
g561_contract_066_random_valid_interior_acd44b7a14,738fe68baa437afdf11821ecfc427ef2b4c8e3d4131dbfb85b4c60189ab22dd4,g561_materialization_contract_solver_key,g561_contract_066,0.3362773005625877,0.701752734190537,1.4737267543698065,0.7879223203151632,1.6039054085302082,0.31167828034900147,0.397926261209244,0.9734553571030611,0.9530709757968676,0.7808448927128147,0.5425309974908221,0.4810498462717076,0.5985991368441793,0.4062950507262475,11.270788447347302,0,0,1,False,False,False,False,False
g561_contract_067_random_valid_interior_3acbf44f32,5ee5543ef0ce8ddbc1172c178fff7ab01b9d03e5e023e163b53ca997b691af57,g561_materialization_contract_solver_key,g561_contract_067,1.0675194216459245,1.2512852017027827,1.065863976764569,0.6243902401918776,0.9916402832897653,1.2315009660540825,0.9937375077884258,0.9868887420681174,0.9912944700625959,1.008642789571492,0.6359629910533163,0.4881339225463852,1.162599700171397,0.5203400048792044,10.614995456443669,0,0,1,False,False,False,False,False
g561_contract_068_random_valid_interior_69183a15d0,a467a8cab4b6f361ed9e770a74f0c5413bc10cc254842f80c20da09ec9920c91,g561_materialization_contract_solver_key,g561_contract_068,0.7090632539865005,1.3334458120348593,1.1121672244514913,0.414125648117724,0.7252344123904441,1.269945575074308,0.9832590752804964,0.9565657262960268,0.9703256107825982,0.6158165715090128,0.9934195481149217,0.17464649208961353,0.6189932604035026,0.5145502255904679,10.044566759871344,0,0,1,False,False,False,False,False
g561_contract_069_random_valid_interior_e757864b56,56a5dc5d37835f1489a6e0705fc13a65fcb6929ce05d6292be83dfa9baffa4d8,g561_materialization_contract_solver_key,g561_contract_069,1.073649500500945,0.8531457060923652,1.4282065700873003,0.5378135281989828,0.28083008462200804,0.2757336535941645,0.9890663112545448,0.9868061445744725,0.9337165005017907,1.0039598085381687,0.40624504922322247,0.7142113920375047,1.181079687832772,0.5433764178611514,8.422721291471563,0,1,0,False,False,False,False,False
g561_contract_000_actor_produced_point_fe6761b9a7,e5ad8f00673bb467189cc555b0bf4fadbdf57fb0391f6da42797fca9706f3fc2,g561_materialization_contract_solver_key,g561_contract_070,1.2499014139175415,1.1579872369766235,1.3314787149429321,0.7500628232955933,0.7500072717666626,0.8011919260025024,1.032251000404358,0.9500418305397034,1.0,0.9302449822425842,0.650006115436554,0.5741031765937805,1.2315003871917725,1.0,10.793159484863281,1,0,0,False,False,False,False,False
g561_contract_001_actor_produced_point_bdb665c1b3,bb70704323d1c0cddbd5e556eb602d5b62f42826ab0e5573990fe1cda69f65e1,g561_materialization_contract_solver_key,g561_contract_071,1.249930739402771,1.1580240726470947,1.3231170177459717,0.7500448822975159,0.7500286102294922,0.8012466430664062,1.03288996219635,0.9500415921211243,1.0,0.9303573369979858,0.6500235795974731,0.574108898639679,1.2314867973327637,1.0,10.793135643005371,1,0,0,False,False,False,False,False
g561_contract_002_actor_produced_point_b0c8a07a75,9c4ba2bc53e311eef93420275de08d600bd176b8d21714ec8316725e8b95fa16,g561_materialization_contract_solver_key,g561_contract_072,1.2499371767044067,1.1580207347869873,1.3287968635559082,0.7500358819961548,0.7500185966491699,0.8013673424720764,1.0326457023620605,0.9500429630279541,1.0,0.9304165840148926,0.6500208973884583,0.5740947723388672,1.2314691543579102,1.0,10.793149948120117,1,0,0,False,False,False,False,False
g561_contract_003_actor_produced_point_d582be1f21,91efb05ef620d4394af1c9b04d006cfb5579709a4071e21ae6da87dd339f5a7f,g561_materialization_contract_solver_key,g561_contract_073,1.250207781791687,1.1581995487213135,1.439040184020996,0.7500725388526917,0.7499373555183411,0.8010218739509583,1.0172206163406372,0.9502478241920471,1.0,0.9328644871711731,0.6501755118370056,0.5731425285339355,1.227499008178711,1.0,10.794181823730469,1,0,0,False,False,False,False,False
g561_contract_004_actor_produced_point_80cf230472,4392d1c5a662b0b107f0472b5f077d346360cd395cb4d8d75985d5d799407bb0,g561_materialization_contract_solver_key,g561_contract_074,1.2502135038375854,1.1582934856414795,1.3039976358413696,0.7499199509620667,0.7499099969863892,0.7982761859893799,1.0325021743774414,0.9501423239707947,1.0,0.9182236194610596,0.6501575708389282,0.5736534595489502,1.2300138473510742,1.0,10.792012214660645,1,0,0,False,False,False,False,False
g561_contract_005_actor_produced_point_e250588f0a,828e8ec41f9cbfc75f1c8c0e3dff66718476b7a82c55f640aab489082719f3cd,g561_materialization_contract_solver_key,g561_contract_075,1.2502577304840088,1.1582143306732178,1.4123731851577759,0.7501794099807739,0.7498838305473328,0.7986863255500793,1.023716926574707,0.9501869678497314,1.0,0.9310700297355652,0.6500864028930664,0.5734735727310181,1.2287765741348267,1.0,10.792963027954102,1,0,0,False,False,False,False,False
g561_contract_006_actor_produced_point_db246f9f21,2b7c70ae66b5e0d6187e958221e7b42f0380c32e4fc6d7c7cc57494ff3639a26,g561_materialization_contract_solver_key,g561_contract_076,1.2501702308654785,1.1586084365844727,1.4264967441558838,0.7500324845314026,0.7501019239425659,0.7994076609611511,1.0092546939849854,0.9501914381980896,1.0,0.9377502202987671,0.6502518057823181,0.5735276937484741,1.228676438331604,1.0,10.794024467468262,1,0,0,False,False,False,False,False
g561_contract_007_actor_produced_point_29cb1f0579,a342beaea430a95e9101408dba36e483cf2bef2f95f2ddbb85746b1ec29bb159,g561_materialization_contract_solver_key,g561_contract_077,1.2500534057617188,1.1578257083892822,1.381811261177063,0.7499433755874634,0.7503542304039001,0.7969829440116882,1.027282953262329,0.9500855803489685,1.0,0.9306902885437012,0.6501005291938782,0.5742161870002747,1.2307684421539307,1.0,10.793286323547363,1,0,0,False,False,False,False,False
g561_contract_008_actor_produced_point_fa08c7053a,5e0ab82af98cb76986c341a4df4a68ddd4d3da6a224a627d26ee0a255b1d0346,g561_materialization_contract_solver_key,g561_contract_078,1.2500624656677246,1.1580947637557983,1.3895657062530518,0.7498143315315247,0.7501298785209656,0.7896031141281128,1.0252124071121216,0.9500877261161804,1.0,0.9240295886993408,0.6500742435455322,0.57411789894104,1.2304617166519165,1.0,10.793455123901367,1,0,0,False,False,False,False,False
g561_contract_009_actor_produced_point_71e6ec2145,683b1384d7da10acc671c7f98ecebf75f158260c52ae3f38f7368789799344b6,g561_materialization_contract_solver_key,g561_contract_079,1.2504279613494873,1.1582480669021606,1.456497311592102,0.7502121329307556,0.7498235702514648,0.8004962205886841,0.9074005484580994,0.9505264759063721,1.0,0.9621350765228271,0.6495330333709717,0.571950376033783,1.2275359630584717,1.0,10.793581008911133,1,0,0,False,False,False,False,False
g561_contract_010_actor_produced_point_cfdd30c3a9,464946c61642d90bf4cf708dd67270ce9f5bc3aa86b54358549cfd63c9185338,g561_materialization_contract_solver_key,g561_contract_080,1.2499144077301025,1.1580655574798584,1.3906346559524536,0.7499910593032837,0.750001847743988,0.8002021908760071,0.9933017492294312,0.9501321911811829,1.0,0.9560661911964417,0.6500733494758606,0.5744495987892151,1.231457233428955,1.0,10.793325424194336,1,0,0,False,False,False,False,False
g561_contract_011_actor_produced_point_82d6393ee2,2db778b4f079f1e49da384187f6caaa02bc5f6325fcf3f59dec49886a202fa10,g561_materialization_contract_solver_key,g561_contract_081,1.2499357461929321,1.1580239534378052,1.1986333131790161,0.750139594078064,0.7505009174346924,0.8006464242935181,1.0379343032836914,0.9501031041145325,1.0,0.7981929779052734,0.6500189900398254,0.5745446681976318,1.2308917045593262,1.0,10.793084144592285,1,0,0,False,False,False,False,False
g561_contract_012_actor_produced_point_7fe4cdbb78,411c265fed47b439f272ed84949894dedbac64f9593dad68b138b279ab7c0ba1,g561_materialization_contract_solver_key,g561_contract_082,1.250294804573059,1.1578410863876343,1.5234394073486328,0.749947726726532,0.7497193217277527,0.8009505271911621,0.8251441717147827,0.9451778531074524,1.0,1.0046974420547485,0.6496408581733704,0.6130075454711914,1.2897579669952393,1.0,10.79316520690918,1,0,0,False,False,False,False,False
g561_contract_013_actor_produced_point_21b868b676,c19698aaaa1ba5f8a5bae36695e36a5109e0f77910c6f5bc2eb7f02c5f622bf5,g561_materialization_contract_solver_key,g561_contract_083,1.249947428703308,1.1580026149749756,1.3988922834396362,0.7499449849128723,0.7499340176582336,0.8012838959693909,0.9957908391952515,0.945070743560791,1.0,0.9865680932998657,0.6500160694122314,0.6141266822814941,1.2908684015274048,1.0,10.793294906616211,1,0,0,False,False,False,False,False
g561_contract_014_actor_produced_point_1197a1ad57,e0ae4a1f3ba3d66e468da817bc7848289805873679f5cfbfe047d42f9e8ecc2b,g561_materialization_contract_solver_key,g561_contract_084,1.2499297857284546,1.1576790809631348,1.146116018295288,0.7499468326568604,0.7504264116287231,0.8152521252632141,1.1014240980148315,0.9452611804008484,1.0,0.6473167538642883,0.6504408717155457,0.6129012703895569,1.2767423391342163,1.0,10.793063163757324,1,0,0,False,False,False,False,False
