registry_row_id,candidate_id,registry_label,candidate_family,theta_cluster,materialization_family,bounded_updateparams,global_fixed_candidate,context_dependent,dynamic_policy,distance_from_current_static_flow,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g553_registry_000614,repair5g553_theta_553000614,alpha_flow_wait_progress_grid_00618,alpha_flow_wait_progress_grid,alpha_flow_wait_progress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.981492981491,1.25,1.25,1.25,0.75,0.75,1,0.10778010778,0.95,1,1,1.3429033429,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000615,repair5g553_theta_553000615,alpha_cong_commit_nonprogress_grid_00619,alpha_cong_commit_nonprogress_grid,alpha_cong_commit_nonprogress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.32705422705,0.0955395955396,0.553232553233,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000616,repair5g553_theta_553000616,edge_cost_clamp_grid_00620,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.506086756085,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.73288048288,10.4002904003,1,0,0,False,False,False,False,False
g553_registry_000617,repair5g553_theta_553000617,rho_decay_grid_00621,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.93875843876,1.25,1.25,1.25,0.75,0.75,1,0,0.940442040442,0.915682115682,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000618,repair5g553_theta_553000618,sobol_local_global_static_00622,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.83308033308,1.26763476763,1.50536119286,1.02956846707,0.613403925904,0.934514497014,0.665071790072,0.00983813483813,0.931128306128,0.994870769871,1.24417199417,0.145878520879,0.345043395043,0.863202925703,0.883265008265,11.8454638455,1,0,0,False,False,False,False,False
g553_registry_000619,repair5g553_theta_553000619,cma_es_or_ranked_search_candidates_00623,cma_es_or_ranked_search_candidates,cma_es_or_ranked_search_candidates,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.01854627521,1.25,0.875695625696,1.25,0.75,0.75,1,0,0.95,1,1.04312009312,0.621005521006,0.496408546409,0.65128960129,1,11,1,0,0,False,False,False,False,False
g553_registry_000620,repair5g553_theta_553000620,negative_random_wide_control_00624,negative_random_wide_control,negative_random_wide_control,repair5g553_fixed_global_staticflow_registry,True,True,False,False,6.72686343936,0.912875412875,0.512583762584,0.602151102151,0.267599017599,0.541744541745,0.1455001455,1.21656496656,0.960022460022,0.911723711724,1.25891875892,1.19017469017,0.211874611875,0.439345189345,0.346966096966,10.3324383324,1,0,0,False,False,False,False,False
g553_registry_000621,repair5g553_theta_553000621,tiny_local_perturbation_2pct_00625,tiny_local_perturbation_2pct,tiny_local_perturbation_2pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.441804033069,1.26305757306,1.26637649138,1.27780100905,0.73287035787,0.783462063462,1.02621596872,0,0.95890980716,0.980133245133,1.01957281457,0,0.343285309285,0.761374398874,0.991704511705,10.9283306933,1,0,0,False,False,False,False,False
g553_registry_000622,repair5g553_theta_553000622,small_local_perturbation_5pct_00626,small_local_perturbation_5pct,small_local_perturbation_5pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.10129493254,1.31359276984,1.29780640718,1.2930951931,0.711983118233,0.699187233562,1.03370103995,0.034190049815,0.974886794887,0.950866963367,0.978768453768,0.0395263520264,0.326116916117,0.791083541084,1,10.85496568,1,0,0,False,False,False,False,False
g553_registry_000623,repair5g553_theta_553000623,medium_local_perturbation_10pct_00627,medium_local_perturbation_10pct,medium_local_perturbation_10pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,2.03740328742,1.12428213678,1.21223089973,1.3351457664,0.648139116889,0.676960745711,1.10758655759,0,1,0.934361809362,1.04165609166,0.109573759574,0.424885414885,0.637207012207,1,10.1006270006,1,0,0,False,False,False,False,False
g553_registry_000624,repair5g553_theta_553000624,coordinate_sweep_each_field_00628,coordinate_sweep_each_field,coordinate_sweep_each_field,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.75,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.4375,11,1,0,0,False,False,False,False,False
g553_registry_000625,repair5g553_theta_553000625,lambda_flow_lambda_cong_grid_00629,lambda_flow_lambda_cong_grid,lambda_flow_lambda_cong_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.977349477349,1.25,1.25,1.25,0.75,0.75,1,0.499255499255,0.95,1,0.801802301802,0.569621069621,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000626,repair5g553_theta_553000626,flow_shield_beta_cap_grid_00630,flow_shield_beta_cap_grid,flow_shield_beta_cap_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.422967460468,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.687087887088,0.74799049799,1,11,1,0,0,False,False,False,False,False
g553_registry_000627,repair5g553_theta_553000627,alpha_flow_wait_progress_grid_00631,alpha_flow_wait_progress_grid,alpha_flow_wait_progress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.20607720608,1.25,1.25,1.25,0.75,0.75,1,0.730526980527,0.95,1,1,0.932483432483,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000628,repair5g553_theta_553000628,alpha_cong_commit_nonprogress_grid_00632,alpha_cong_commit_nonprogress_grid,alpha_cong_commit_nonprogress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.63949073949,0.876557376557,1.73816123816,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000629,repair5g553_theta_553000629,edge_cost_clamp_grid_00633,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.905721155722,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.540569040569,9.82741382741,1,0,0,False,False,False,False,False
g553_registry_000630,repair5g553_theta_553000630,rho_decay_grid_00634,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.47266697266,1.25,1.25,1.25,0.75,0.75,1,0,0.941701541702,0.961031761032,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000631,repair5g553_theta_553000631,sobol_local_global_static_00635,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.6878787712,1.06485768986,1.08665139915,1.61943193193,0.799280986781,1.17790736541,1.01030913531,0.0359687859688,0.944106869107,0.99162996663,0.784383034383,0.0787778287778,0.19192964193,0.732421544922,0.93665999916,10.2151782152,1,0,0,False,False,False,False,False
g553_registry_000632,repair5g553_theta_553000632,cma_es_or_ranked_search_candidates_00636,cma_es_or_ranked_search_candidates,cma_es_or_ranked_search_candidates,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.90498178665,1.25,1.05456470456,1.25,0.75,0.75,1,0,0.95,1,1.18407163407,0.41038041038,0.580386730387,0.753739453739,1,11,1,0,0,False,False,False,False,False
g553_registry_000633,repair5g553_theta_553000633,negative_random_wide_control_00637,negative_random_wide_control,negative_random_wide_control,repair5g553_fixed_global_staticflow_registry,True,True,False,False,6.04853426105,1.311995812,1.636997387,0.849356349356,0.136018886019,0.833529333529,1.48025548026,0.863642113642,0.970572670573,0.920541420541,0.507617007617,0.752231252231,0.245841845842,0.768633018633,0.311518811519,9.55438155438,0,1,0,False,False,False,False,False
g553_registry_000634,repair5g553_theta_553000634,tiny_local_perturbation_2pct_00638,tiny_local_perturbation_2pct,tiny_local_perturbation_2pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.285890599631,1.27147987148,1.26754313629,1.22352314727,0.728912491412,0.734633812134,0.987978035478,0.00970377220377,0.938085178335,1,0.982995187995,0.0278504828505,0.365354999355,0.764190726691,1,10.9371525922,1,0,0,False,False,False,False,False
g553_registry_000635,repair5g553_theta_553000635,small_local_perturbation_5pct_00639,small_local_perturbation_5pct,small_local_perturbation_5pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.543767025001,1.18604863605,1.20846252096,1.28847020097,0.703395515896,0.779142976018,1.07081454581,0,0.965982352857,1,0.98022008022,0,0.387163077163,0.714179823555,1,10.6397600898,1,0,0,False,False,False,False,False
g553_registry_000636,repair5g553_theta_553000636,medium_local_perturbation_10pct_00640,medium_local_perturbation_10pct,medium_local_perturbation_10pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.23128789379,1.18014305514,1.16431138306,1.31082524833,0.833354145854,0.607345151095,0.903162265662,0.0449036699037,0.9,1,1.04147264147,0,0.270767220767,0.679668960919,1,11.5437926938,1,0,0,False,False,False,False,False
g553_registry_000637,repair5g553_theta_553000637,coordinate_sweep_each_field_00641,coordinate_sweep_each_field,coordinate_sweep_each_field,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.0625,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.4,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000638,repair5g553_theta_553000638,lambda_flow_lambda_cong_grid_00642,lambda_flow_lambda_cong_grid,lambda_flow_lambda_cong_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.22278772278,1.25,1.25,1.25,0.75,0.75,1,0.644313144313,0.95,1,1.11239461239,0.892413892414,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000639,repair5g553_theta_553000639,flow_shield_beta_cap_grid_00643,flow_shield_beta_cap_grid,flow_shield_beta_cap_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.375397212897,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.606948606949,0.817764317764,1,11,1,0,0,False,False,False,False,False
g553_registry_000640,repair5g553_theta_553000640,alpha_flow_wait_progress_grid_00644,alpha_flow_wait_progress_grid,alpha_flow_wait_progress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.340781340782,1.25,1.25,1.25,0.75,0.75,1,0.319311569312,0.95,1,1,0.127998127998,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000641,repair5g553_theta_553000641,alpha_cong_commit_nonprogress_grid_00645,alpha_cong_commit_nonprogress_grid,alpha_cong_commit_nonprogress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.640954540955,0.484431484431,1.08678058678,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000642,repair5g553_theta_553000642,edge_cost_clamp_grid_00646,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.27729152729,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.512845262845,8.48899248899,1,0,0,False,False,False,False,False
g553_registry_000643,repair5g553_theta_553000643,rho_decay_grid_00647,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.66473116473,1.25,1.25,1.25,0.75,0.75,1,0,0.906453806454,0.977073077073,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000644,repair5g553_theta_553000644,sobol_local_global_static_00648,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.61097294432,1.18711906212,1.1627033502,1.4271049896,0.728693416193,0.654207966708,1.14278101778,0.00757813257813,0.971281096281,0.978894128894,1.15426690427,0.285517785518,0.516995166995,0.594454531955,0.955298267798,11.2548572549,1,0,0,False,False,False,False,False
g553_registry_000645,repair5g553_theta_553000645,cma_es_or_ranked_search_candidates_00649,cma_es_or_ranked_search_candidates,cma_es_or_ranked_search_candidates,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.20471652388,1.25,1.28632373632,1.25,0.75,0.75,1,0,0.95,1,1.20618405618,0.739725989726,0.533618633619,1.0584994085,1,11,1,0,0,False,False,False,False,False
g553_registry_000646,repair5g553_theta_553000646,negative_random_wide_control_00650,negative_random_wide_control,negative_random_wide_control,repair5g553_fixed_global_staticflow_registry,True,True,False,False,6.89611130861,0.217545217545,1.72218872219,1.17903567904,0.350467850468,1.39488089488,0.251242751243,0.507530507531,0.927018227018,0.920797820798,1.36751186751,1.0967980968,0.213525013525,0.408638908639,0.64388989389,8.37146037146,0,0,1,False,False,False,False,False
g553_registry_000647,repair5g553_theta_553000647,tiny_local_perturbation_2pct_00651,tiny_local_perturbation_2pct,tiny_local_perturbation_2pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.263236913223,1.27927444177,1.24020830896,1.2378523541,0.732399263649,0.781374503875,1.01647627148,0,0.960006459756,1,0.982027672028,0.0249219249219,0.355219201219,0.727663533914,1,11.1076319176,1,0,0,False,False,False,False,False
g553_registry_000648,repair5g553_theta_553000648,small_local_perturbation_5pct_00652,small_local_perturbation_5pct,small_local_perturbation_5pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.71694764508,1.32322446697,1.21220272783,1.18703301203,0.708262692638,0.798480976606,0.928237921988,0,0.962401929902,0.982504432504,1.02904794155,0,0.380759090759,0.7286749943,1,11.4377838003,1,0,0,False,False,False,False,False
g553_registry_000649,repair5g553_theta_553000649,medium_local_perturbation_10pct_00653,medium_local_perturbation_10pct,medium_local_perturbation_10pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.2861372299,1.3320012195,1.17278667279,1.38774780025,0.644321425571,0.624073636574,0.915985590986,0.122122059622,0.983225760726,1,1.05781103281,0,0.406206496206,0.716953748204,0.900531000531,11.6455557206,1,0,0,False,False,False,False,False
g553_registry_000650,repair5g553_theta_553000650,coordinate_sweep_each_field_00654,coordinate_sweep_each_field,coordinate_sweep_each_field,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.25,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.25,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000651,repair5g553_theta_553000651,lambda_flow_lambda_cong_grid_00655,lambda_flow_lambda_cong_grid,lambda_flow_lambda_cong_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.88947038948,1.25,1.25,1.25,0.75,0.75,1,1.09188609189,0.95,1,0.881736381736,1.34654684655,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000652,repair5g553_theta_553000652,flow_shield_beta_cap_grid_00656,flow_shield_beta_cap_grid,flow_shield_beta_cap_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.547092584593,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.645914245914,0.5285002785,1,11,1,0,0,False,False,False,False,False
g553_registry_000653,repair5g553_theta_553000653,alpha_flow_wait_progress_grid_00657,alpha_flow_wait_progress_grid,alpha_flow_wait_progress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.45889645889,1.25,1.25,1.25,0.75,0.75,1,1.15216490216,0.95,1,1,0.805746805747,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000654,repair5g553_theta_553000654,alpha_cong_commit_nonprogress_grid_00658,alpha_cong_commit_nonprogress_grid,alpha_cong_commit_nonprogress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.873676773677,0.577535077535,0.718291468291,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000655,repair5g553_theta_553000655,edge_cost_clamp_grid_00659,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.861370611382,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.485906735907,11.7036517037,1,0,0,False,False,False,False,False
g553_registry_000656,repair5g553_theta_553000656,rho_decay_grid_00660,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.48352498353,1.25,1.25,1.25,0.75,0.75,1,0,0.92942022942,0.972227272227,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000657,repair5g553_theta_553000657,sobol_local_global_static_00661,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.6872331039,0.989175739176,1.18495774746,0.86028029778,0.790312852813,0.782116469616,1.04478666979,0.244677432177,0.966394191394,0.99656044656,1.11733486733,0.107354732355,0.435939485939,0.481308168808,0.872503060003,11.3312053312,1,0,0,False,False,False,False,False
g553_registry_000658,repair5g553_theta_553000658,cma_es_or_ranked_search_candidates_00662,cma_es_or_ranked_search_candidates,cma_es_or_ranked_search_candidates,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.436697663362,1.25,1.15603890604,1.25,0.75,0.75,1,0,0.95,1,1.06057231057,0.311034861035,0.327058977059,0.668845468845,1,11,1,0,0,False,False,False,False,False
g553_registry_000659,repair5g553_theta_553000659,negative_random_wide_control_00663,negative_random_wide_control,negative_random_wide_control,repair5g553_fixed_global_staticflow_registry,True,True,False,False,3.96735335485,1.3558003558,0.704146454146,1.50505575506,0.571449321449,1.26160601161,0.11557961558,0.783218283218,0.963092263092,0.991911191911,0.924522424522,0.356637356637,0.715697515698,1.26268226268,0.864288114288,10.640990641,1,0,0,False,False,False,False,False
g553_registry_000660,repair5g553_theta_553000660,tiny_local_perturbation_2pct_00664,tiny_local_perturbation_2pct,tiny_local_perturbation_2pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.289646783391,1.23228228978,1.25754950755,1.26369453369,0.74287030537,0.78015999391,0.984371484371,0.0143568331068,0.964214674215,1,0.984668154668,0,0.341047235047,0.768028986779,1,10.8558613009,1,0,0,False,False,False,False,False
g553_registry_000661,repair5g553_theta_553000661,small_local_perturbation_5pct_00665,small_local_perturbation_5pct,small_local_perturbation_5pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.855964727836,1.29507463257,1.19617061805,1.27729149604,0.725016162516,0.782602007602,0.944006387756,0.04096499409,0.934330506206,0.967937130437,0.961750636751,0.0504125941626,0.327150987151,0.778034653035,1,11.233472346,1,0,0,False,False,False,False,False
g553_registry_000662,repair5g553_theta_553000662,medium_local_perturbation_10pct_00666,medium_local_perturbation_10pct,medium_local_perturbation_10pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.14796341046,1.30227778978,1.30004155004,1.16058401058,0.826557264057,0.596014589765,1.10188988939,0.0821928634429,0.9,1,0.973068448068,0,0.283329133329,0.795677670678,1,11.369011319,1,0,0,False,False,False,False,False
g553_registry_000663,repair5g553_theta_553000663,coordinate_sweep_each_field_00667,coordinate_sweep_each_field,coordinate_sweep_each_field,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.5,1.25,1.25,1.25,0.75,0.75,1,0,1,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000664,repair5g553_theta_553000664,lambda_flow_lambda_cong_grid_00668,lambda_flow_lambda_cong_grid,lambda_flow_lambda_cong_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.5011030011,1.25,1.25,1.25,0.75,0.75,1,1.24966374966,0.95,1,1.17942867943,0.482914982915,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000665,repair5g553_theta_553000665,flow_shield_beta_cap_grid_00669,flow_shield_beta_cap_grid,flow_shield_beta_cap_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.652691615192,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.126092926093,1.21600971601,1,11,1,0,0,False,False,False,False,False
g553_registry_000666,repair5g553_theta_553000666,alpha_flow_wait_progress_grid_00670,alpha_flow_wait_progress_grid,alpha_flow_wait_progress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.837958837959,1.25,1.25,1.25,0.75,0.75,1,0.736015736016,0.95,1,1,0.373719373719,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000667,repair5g553_theta_553000667,alpha_cong_commit_nonprogress_grid_00671,alpha_cong_commit_nonprogress_grid,alpha_cong_commit_nonprogress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.56253246253,1.44502344502,0.709353959354,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000668,repair5g553_theta_553000668,edge_cost_clamp_grid_00672,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.679332929327,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.591341841342,10.4621784622,1,0,0,False,False,False,False,False
g553_registry_000669,repair5g553_theta_553000669,rho_decay_grid_00673,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.00775550776,1.25,1.25,1.25,0.75,0.75,1,0,0.998225598226,0.94745004745,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000670,repair5g553_theta_553000670,sobol_local_global_static_00674,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.52318602319,1.13189213189,1.16574335324,1.5808023933,0.931216118716,0.413246725747,1.08643946144,0.0772266397266,0.94627022127,0.995462970463,0.998648748649,0.315606690607,0.187164437164,0.569263256763,0.96458965209,10.8342808343,1,0,0,False,False,False,False,False
g553_registry_000671,repair5g553_theta_553000671,cma_es_or_ranked_search_candidates_00675,cma_es_or_ranked_search_candidates,cma_es_or_ranked_search_candidates,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.44926235343,1.25,0.930399280399,1.25,0.75,0.75,1,0,0.95,1,1.15136920137,0.837414037414,0.586143586144,0.514053664054,1,11,1,0,0,False,False,False,False,False
g553_registry_000672,repair5g553_theta_553000672,negative_random_wide_control_00676,negative_random_wide_control,negative_random_wide_control,repair5g553_fixed_global_staticflow_registry,True,True,False,False,5.48645747395,0.255471255471,1.35545585546,1.30679105679,0.76336951337,1.37315112315,0.802134802135,0.560984310984,0.949994049994,0.939427639428,0.64647014647,1.13598263598,0.656952656953,0.575197825198,0.259603759604,11.1271191271,0,1,0,False,False,False,False,False
g553_registry_000673,repair5g553_theta_553000673,tiny_local_perturbation_2pct_00677,tiny_local_perturbation_2pct,tiny_local_perturbation_2pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.261243143757,1.23456905707,1.22673102048,1.2217047817,0.774076186576,0.726212724963,0.97340990091,0,0.941828129828,1,1.01283812284,0.0230477630478,0.358602820603,0.763769245019,0.989755754756,10.919033429,1,0,0,False,False,False,False,False
g553_registry_000674,repair5g553_theta_553000674,small_local_perturbation_5pct_00678,small_local_perturbation_5pct,small_local_perturbation_5pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.452621140122,1.20781099531,1.27905891968,1.21115842678,0.705699283824,0.678027153027,0.980566055566,0.0354567073317,0.937585565711,1,0.961668174168,0,0.360118380118,0.695755820756,1,10.8294236544,1,0,0,False,False,False,False,False
g553_registry_000675,repair5g553_theta_553000675,medium_local_perturbation_10pct_00679,medium_local_perturbation_10pct,medium_local_perturbation_10pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.11481356481,1.12077652078,1.20189082689,1.29532237657,0.840786934537,0.597234165984,0.941655754156,0,0.913635958636,1,0.94241966742,0,0.316404646405,0.815304159054,1,12,1,0,0,False,False,False,False,False
g553_registry_000676,repair5g553_theta_553000676,coordinate_sweep_each_field_00680,coordinate_sweep_each_field,coordinate_sweep_each_field,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.666666666667,1.25,1.25,1.25,0.75,0.75,0,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000677,repair5g553_theta_553000677,lambda_flow_lambda_cong_grid_00681,lambda_flow_lambda_cong_grid,lambda_flow_lambda_cong_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.52896302896,1.25,1.25,1.25,0.75,0.75,1,0.812540812541,0.95,1,0.717625217625,0.894833394833,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000678,repair5g553_theta_553000678,flow_shield_beta_cap_grid_00682,flow_shield_beta_cap_grid,flow_shield_beta_cap_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.369076406576,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.633687833688,0.731916731917,1,11,1,0,0,False,False,False,False,False
g553_registry_000679,repair5g553_theta_553000679,alpha_flow_wait_progress_grid_00683,alpha_flow_wait_progress_grid,alpha_flow_wait_progress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.718893718894,1.25,1.25,1.25,0.75,0.75,1,0.719293219293,0.95,1,1,0.215188715189,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000680,repair5g553_theta_553000680,alpha_cong_commit_nonprogress_grid_00684,alpha_cong_commit_nonprogress_grid,alpha_cong_commit_nonprogress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.560951460952,0.774854274854,0.944765444765,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000681,repair5g553_theta_553000681,edge_cost_clamp_grid_00685,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.758860008852,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.618155118155,10.0010660011,1,0,0,False,False,False,False,False
g553_registry_000682,repair5g553_theta_553000682,rho_decay_grid_00686,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.76184026184,1.25,1.25,1.25,0.75,0.75,1,0,0.907265707266,0.96655026655,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000683,repair5g553_theta_553000683,sobol_local_global_static_00687,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,2.52708036044,1.47832622833,1.17304961055,0.882581445081,0.869163556664,0.472351284851,1.36569249069,0.222220847221,0.936623461623,0.976131226131,0.754864004864,0.296160671161,0.379945829946,1.03911810162,0.832585020085,11.4832554833,1,0,0,False,False,False,False,False
g553_registry_000684,repair5g553_theta_553000684,cma_es_or_ranked_search_candidates_00688,cma_es_or_ranked_search_candidates,cma_es_or_ranked_search_candidates,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.657195587195,1.25,1.19685804686,1.25,0.75,0.75,1,0,0.95,1,0.803759453759,0.160680760681,0.508583758584,0.608635908636,1,11,1,0,0,False,False,False,False,False
g553_registry_000685,repair5g553_theta_553000685,negative_random_wide_control_00689,negative_random_wide_control,negative_random_wide_control,repair5g553_fixed_global_staticflow_registry,True,True,False,False,4.61618452869,0.716058716059,0.775276525277,1.60697585698,0.952985952986,1.62695387695,1.06054156054,0.04166004166,0.938068438068,0.904492104492,0.724808224808,0.357682857683,0.279961879962,0.743687993688,0.562447312447,11.7008877009,0,0,1,False,False,False,False,False
