map,agents,seed,scen,baseline_method,contender_method,baseline_ratio,contender_ratio,delta_ratio,relative_improvement,contender_better
empty-48-48,800,5,phase1a-generated-random/empty-48-48-random-5.scen,lacam_star,lacam_star_ltm,1.54327379071,1.34891716725,-0.19435662346000004,0.12593787611113655,True
empty-48-48,800,6,phase1a-generated-random/empty-48-48-random-6.scen,lacam_star,lacam_star_ltm,1.56751030471,1.35698601641,-0.21052428830000003,0.13430488314330313,True
empty-48-48,800,7,phase1a-generated-random/empty-48-48-random-7.scen,lacam_star,lacam_star_ltm,1.49058090959,1.34361945298,-0.14696145660999993,0.09859341124288465,True
empty-48-48,800,8,phase1a-generated-random/empty-48-48-random-8.scen,lacam_star,lacam_star_ltm,1.54836354788,1.36087115221,-0.18749239566999987,0.12109068049729801,True
empty-48-48,800,9,phase1a-generated-random/empty-48-48-random-9.scen,lacam_star,lacam_star_ltm,1.50255122702,1.35466105127,-0.14789017575000019,0.09842604570847797,True
empty-48-48,800,10,phase1a-generated-random/empty-48-48-random-10.scen,lacam_star,lacam_star_ltm,1.53981846882,1.35718232044,-0.18263614838000009,0.11860888285094967,True
empty-48-48,800,11,phase1a-generated-random/empty-48-48-random-11.scen,lacam_star,lacam_star_ltm,1.57104174502,1.35494546822,-0.2160962768000001,0.13754967204722438,True
empty-48-48,800,12,phase1a-generated-random/empty-48-48-random-12.scen,lacam_star,lacam_star_ltm,1.56972558734,1.34706041723,-0.22266517010999998,0.14184974234083825,True
empty-48-48,800,13,phase1a-generated-random/empty-48-48-random-13.scen,lacam_star,lacam_star_ltm,1.53311965812,1.35066476733,-0.18245489078999988,0.11900890437588976,True
empty-48-48,800,14,phase1a-generated-random/empty-48-48-random-14.scen,lacam_star,lacam_star_ltm,1.53255841537,1.34930613213,-0.1832522832400001,0.11957278848373173,True
empty-48-48,800,15,phase1a-generated-random/empty-48-48-random-15.scen,lacam_star,lacam_star_ltm,1.56452889945,1.35863024545,-0.20589865399999985,0.1316042510128015,True
empty-48-48,800,16,phase1a-generated-random/empty-48-48-random-16.scen,lacam_star,lacam_star_ltm,1.54446208045,1.35190275251,-0.19255932793999997,0.12467727785449753,True
empty-48-48,800,17,phase1a-generated-random/empty-48-48-random-17.scen,lacam_star,lacam_star_ltm,1.52903828925,1.35309469092,-0.17594359833000017,0.1150681441838198,True
empty-48-48,800,18,phase1a-generated-random/empty-48-48-random-18.scen,lacam_star,lacam_star_ltm,1.55444475547,1.35634022474,-0.19810453073,0.12744391850072623,True
empty-48-48,800,19,phase1a-generated-random/empty-48-48-random-19.scen,lacam_star,lacam_star_ltm,1.5227852012,1.35490847301,-0.16787672819,0.11024320965143879,True
empty-48-48,800,20,phase1a-generated-random/empty-48-48-random-20.scen,lacam_star,lacam_star_ltm,1.51096828818,1.34994612069,-0.16102216748999987,0.10656885968398132,True
empty-48-48,800,21,phase1a-generated-random/empty-48-48-random-21.scen,lacam_star,lacam_star_ltm,1.53509923546,1.36164954823,-0.17344968722999998,0.11298923432661664,True
empty-48-48,800,22,phase1a-generated-random/empty-48-48-random-22.scen,lacam_star,lacam_star_ltm,1.53826540467,1.35607494688,-0.18219045778999998,0.11843889697895457,True
empty-48-48,800,23,phase1a-generated-random/empty-48-48-random-23.scen,lacam_star,lacam_star_ltm,1.54380082476,1.34635988746,-0.1974409372999999,0.12789275283014193,True
empty-48-48,800,24,phase1a-generated-random/empty-48-48-random-24.scen,lacam_star,lacam_star_ltm,1.536079719,1.34991600489,-0.18616371410999988,0.1211940446887704,True
empty-48-48,800,25,phase1a-generated-random/empty-48-48-random-25.scen,lacam_star,lacam_star_ltm,1.51810385898,1.34933301572,-0.16877084325999991,0.1111721324345987,True
empty-48-48,1000,1,phase1a-generated-random/empty-48-48-random-1.scen,lacam_star,lacam_star_ltm,1.75932234886,1.48562933598,-0.27369301288000014,0.15556729160937838,True
empty-48-48,1000,2,phase1a-generated-random/empty-48-48-random-2.scen,lacam_star,lacam_star_ltm,1.7440055093,1.46465911225,-0.2793463970500001,0.16017518038811857,True
empty-48-48,1000,3,phase1a-generated-random/empty-48-48-random-3.scen,lacam_star,lacam_star_ltm,1.77910866172,1.47469019783,-0.30441846389000005,0.17110729121834273,True
empty-48-48,1000,4,phase1a-generated-random/empty-48-48-random-4.scen,lacam_star,lacam_star_ltm,1.74456303171,1.46617169374,-0.27839133797000004,0.15957654318578798,True
empty-48-48,1000,5,phase1a-generated-random/empty-48-48-random-5.scen,lacam_star,lacam_star_ltm,1.75354161396,1.46701871996,-0.286522894,0.16339668914554534,True
empty-48-48,1000,6,phase1a-generated-random/empty-48-48-random-6.scen,lacam_star,lacam_star_ltm,1.7648005945,1.48235075551,-0.2824498389900001,0.16004631904038044,True
empty-48-48,1000,7,phase1a-generated-random/empty-48-48-random-7.scen,lacam_star,lacam_star_ltm,1.74764742785,1.4637076537,-0.28393977415000005,0.16246971192542534,True
empty-48-48,1000,8,phase1a-generated-random/empty-48-48-random-8.scen,lacam_star,lacam_star_ltm,1.74858573379,1.48257363938,-0.26601209440999996,0.1521298551563885,True
empty-48-48,1000,9,phase1a-generated-random/empty-48-48-random-9.scen,lacam_star,lacam_star_ltm,1.75840505431,1.47368081746,-0.28472423685000003,0.16192187127312718,True
empty-48-48,1000,10,phase1a-generated-random/empty-48-48-random-10.scen,lacam_star,lacam_star_ltm,1.73482398015,1.47275696385,-0.26206701630000007,0.15106259730012533,True
empty-48-48,1000,11,phase1a-generated-random/empty-48-48-random-11.scen,lacam_star,lacam_star_ltm,1.75144861238,1.46730710582,-0.2841415065599999,0.16223228278098728,True
empty-48-48,1000,12,phase1a-generated-random/empty-48-48-random-12.scen,lacam_star,lacam_star_ltm,1.79152880954,1.47690242837,-0.31462638116999986,0.17561893478608617,True
empty-48-48,1000,13,phase1a-generated-random/empty-48-48-random-13.scen,lacam_star,lacam_star_ltm,1.76777084333,1.48033285326,-0.2874379900699999,0.16259912372383337,True
empty-48-48,1000,14,phase1a-generated-random/empty-48-48-random-14.scen,lacam_star,lacam_star_ltm,1.72640231804,1.4771188309,-0.24928348714000004,0.1443947824531502,True
empty-48-48,1000,15,phase1a-generated-random/empty-48-48-random-15.scen,lacam_star,lacam_star_ltm,1.80075247904,1.48346778051,-0.31728469852999996,0.17619561945523338,True
empty-48-48,1000,16,phase1a-generated-random/empty-48-48-random-16.scen,lacam_star,lacam_star_ltm,1.78041010732,1.46769554325,-0.31271456407,0.1756418719396736,True
empty-48-48,1000,17,phase1a-generated-random/empty-48-48-random-17.scen,lacam_star,lacam_star_ltm,1.76251476898,1.47024438779,-0.29227038119000004,0.16582577708505802,True
empty-48-48,1000,18,phase1a-generated-random/empty-48-48-random-18.scen,lacam_star,lacam_star_ltm,1.7881123942,1.48075894402,-0.30735345017999993,0.17188709791227058,True
empty-48-48,1000,19,phase1a-generated-random/empty-48-48-random-19.scen,lacam_star,lacam_star_ltm,1.74596330275,1.46874617737,-0.27721712538,0.1587760320869092,True
empty-48-48,1000,20,phase1a-generated-random/empty-48-48-random-20.scen,lacam_star,lacam_star_ltm,1.73837750605,1.46825150518,-0.27012600086999994,0.1553897239983215,True
empty-48-48,1000,21,phase1a-generated-random/empty-48-48-random-21.scen,lacam_star,lacam_star_ltm,1.7718374427,1.48627803246,-0.2855594102400001,0.1611656935101522,True
empty-48-48,1000,22,phase1a-generated-random/empty-48-48-random-22.scen,lacam_star,lacam_star_ltm,1.75226736241,1.47217045596,-0.28009690645000007,0.15984826999503418,True
empty-48-48,1000,23,phase1a-generated-random/empty-48-48-random-23.scen,lacam_star,lacam_star_ltm,1.78116153918,1.47456994432,-0.30659159486,0.1721301454786334,True
empty-48-48,1000,24,phase1a-generated-random/empty-48-48-random-24.scen,lacam_star,lacam_star_ltm,1.77185058594,1.46423339844,-0.3076171875,0.1736135032722318,True
empty-48-48,1000,25,phase1a-generated-random/empty-48-48-random-25.scen,lacam_star,lacam_star_ltm,1.72190641359,1.46266499663,-0.2592414169599999,0.15055488202724554,True
empty-48-48,1200,1,phase1a-generated-random/empty-48-48-random-1.scen,lacam_star,lacam_star_ltm,2.04547693744,1.6136275247,-0.4318494127400001,0.21112406834587816,True
empty-48-48,1200,2,phase1a-generated-random/empty-48-48-random-2.scen,lacam_star,lacam_star_ltm,1.98625375257,1.61536840996,-0.37088534260999984,0.1867260626343003,True
empty-48-48,1200,3,phase1a-generated-random/empty-48-48-random-3.scen,lacam_star,lacam_star_ltm,2.02834716661,1.60982206783,-0.4185250987800002,0.20633800055021448,True
empty-48-48,1200,4,phase1a-generated-random/empty-48-48-random-4.scen,lacam_star,lacam_star_ltm,2.06318864347,1.61582022242,-0.4473684210500002,0.21683350306619945,True
empty-48-48,1200,5,phase1a-generated-random/empty-48-48-random-5.scen,lacam_star,lacam_star_ltm,2.04190824134,1.60842400657,-0.43348423476999987,0.21229368979162666,True
empty-48-48,1200,6,phase1a-generated-random/empty-48-48-random-6.scen,lacam_star,lacam_star_ltm,1.98240939545,1.61461054919,-0.3677988462599999,0.1855312263471748,True
empty-48-48,1200,7,phase1a-generated-random/empty-48-48-random-7.scen,lacam_star,lacam_star_ltm,2.04494027259,1.61471872862,-0.4302215439699999,0.21038342769058327,True
empty-48-48,1200,8,phase1a-generated-random/empty-48-48-random-8.scen,lacam_star,lacam_star_ltm,2.0300082616,1.63374463662,-0.39626362498,0.1952029617198086,True
empty-48-48,1200,9,phase1a-generated-random/empty-48-48-random-9.scen,lacam_star,lacam_star_ltm,2.03985825807,1.61500546186,-0.42485279621000016,0.20827564588334296,True
empty-48-48,1200,10,phase1a-generated-random/empty-48-48-random-10.scen,lacam_star,lacam_star_ltm,2.01886148107,1.61701736412,-0.40184411695,0.19904491750321668,True
empty-48-48,1200,11,phase1a-generated-random/empty-48-48-random-11.scen,lacam_star,lacam_star_ltm,2.05368102131,1.61760364606,-0.43607737525,0.2123393899661377,True
empty-48-48,1200,12,phase1a-generated-random/empty-48-48-random-12.scen,lacam_star,lacam_star_ltm,2.07553019645,1.62029076129,-0.45523943516,0.2193364548194213,True
empty-48-48,1200,13,phase1a-generated-random/empty-48-48-random-13.scen,lacam_star,lacam_star_ltm,2.0402327868,1.61648640748,-0.4237463793199998,0.2076951130584585,True
empty-48-48,1200,14,phase1a-generated-random/empty-48-48-random-14.scen,lacam_star,lacam_star_ltm,2.00130575577,1.61822312755,-0.3830826282199997,0.19141634261308021,True
empty-48-48,1200,15,phase1a-generated-random/empty-48-48-random-15.scen,lacam_star,lacam_star_ltm,2.0788707029,1.61878277451,-0.4600879283900001,0.22131627895288672,True
empty-48-48,1200,16,phase1a-generated-random/empty-48-48-random-16.scen,lacam_star,lacam_star_ltm,2.03845762021,1.59807966585,-0.44037795435999993,0.21603488343045985,True
empty-48-48,1200,17,phase1a-generated-random/empty-48-48-random-17.scen,lacam_star,lacam_star_ltm,2.03981459782,1.60482253991,-0.43499205790999995,0.2132507818969855,True
empty-48-48,1200,18,phase1a-generated-random/empty-48-48-random-18.scen,lacam_star,lacam_star_ltm,2.07196433255,1.61904012589,-0.4529242066599999,0.2185965267570889,True
empty-48-48,1200,19,phase1a-generated-random/empty-48-48-random-19.scen,lacam_star,lacam_star_ltm,2.02407052511,1.60587709212,-0.4181934329899999,0.20661010957969106,True
empty-48-48,1200,20,phase1a-generated-random/empty-48-48-random-20.scen,lacam_star,lacam_star_ltm,2.01720629524,1.60932952116,-0.4078767740799998,0.2021988405660176,True
empty-48-48,1200,21,phase1a-generated-random/empty-48-48-random-21.scen,lacam_star,lacam_star_ltm,2.01833568406,1.61589947429,-0.4024362097700003,0.19939012769197853,True
empty-48-48,1200,22,phase1a-generated-random/empty-48-48-random-22.scen,lacam_star,lacam_star_ltm,2.02522354887,1.61066315191,-0.41456039696,0.2046985860851309,True
empty-48-48,1200,23,phase1a-generated-random/empty-48-48-random-23.scen,lacam_star,lacam_star_ltm,2.10856671308,1.6166898757,-0.4918768373800002,0.2332754445608751,True
empty-48-48,1200,24,phase1a-generated-random/empty-48-48-random-24.scen,lacam_star,lacam_star_ltm,2.00549984652,1.60472730994,-0.4007725365799999,0.19983673261079116,True
empty-48-48,1200,25,phase1a-generated-random/empty-48-48-random-25.scen,lacam_star,lacam_star_ltm,1.9946670933,1.6037383676,-0.3909287256999998,0.19598695291716217,True
empty-48-48,1400,1,phase1a-generated-random/empty-48-48-random-1.scen,lacam_star,lacam_star_ltm,2.39063337502,1.79087010899,-0.5997632660300001,0.25088048727880846,True
empty-48-48,1400,2,phase1a-generated-random/empty-48-48-random-2.scen,lacam_star,lacam_star_ltm,2.34362440218,1.78117071199,-0.5624536901900001,0.2399931019948483,True
empty-48-48,1400,3,phase1a-generated-random/empty-48-48-random-3.scen,lacam_star,lacam_star_ltm,2.36587617954,1.77388915163,-0.5919870279099999,0.25021893919448507,True
empty-48-48,1400,4,phase1a-generated-random/empty-48-48-random-4.scen,lacam_star,lacam_star_ltm,2.3576372052,1.79111747851,-0.5665197266900002,0.24029130751774927,True
empty-48-48,1400,5,phase1a-generated-random/empty-48-48-random-5.scen,lacam_star,lacam_star_ltm,2.42468017661,1.7892222348,-0.6354579418099999,0.2620790766304066,True
empty-48-48,1400,6,phase1a-generated-random/empty-48-48-random-6.scen,lacam_star,lacam_star_ltm,2.34187597244,1.79177595021,-0.5501000222300001,0.23489716308795425,True
empty-48-48,1400,7,phase1a-generated-random/empty-48-48-random-7.scen,lacam_star,lacam_star_ltm,2.33574748432,1.7790939037,-0.5566535806200001,0.2383192465610456,True
empty-48-48,1400,8,phase1a-generated-random/empty-48-48-random-8.scen,lacam_star,lacam_star_ltm,2.38727079036,1.81796958227,-0.5693012080900002,0.23847366222084493,True
empty-48-48,1400,9,phase1a-generated-random/empty-48-48-random-9.scen,lacam_star,lacam_star_ltm,2.36040780501,1.77973578196,-0.58067202305,0.2460049580489927,True
empty-48-48,1400,10,phase1a-generated-random/empty-48-48-random-10.scen,lacam_star,lacam_star_ltm,2.37874322226,1.78401241929,-0.5947308029699998,0.25001891646167557,True
empty-48-48,1400,11,phase1a-generated-random/empty-48-48-random-11.scen,lacam_star,lacam_star_ltm,2.39098366152,1.78576696989,-0.6052166916299999,0.2531245618153871,True
empty-48-48,1400,12,phase1a-generated-random/empty-48-48-random-12.scen,lacam_star,lacam_star_ltm,2.4519265233,1.80217293907,-0.64975358423,0.2649971677599495,True
empty-48-48,1400,13,phase1a-generated-random/empty-48-48-random-13.scen,lacam_star,lacam_star_ltm,2.3684856474,1.79581354122,-0.57267210618,0.24178829490001325,True
empty-48-48,1400,14,phase1a-generated-random/empty-48-48-random-14.scen,lacam_star,lacam_star_ltm,2.32578669766,1.77988110138,-0.5459055962799999,0.23471868543630492,True
empty-48-48,1400,15,phase1a-generated-random/empty-48-48-random-15.scen,lacam_star,lacam_star_ltm,2.45335744969,1.79210942799,-0.6612480216999999,0.2695277941596132,True
empty-48-48,1400,16,phase1a-generated-random/empty-48-48-random-16.scen,lacam_star,lacam_star_ltm,2.4225389054,1.77485137262,-0.6476875327800002,0.2673589808346366,True
empty-48-48,1400,17,phase1a-generated-random/empty-48-48-random-17.scen,lacam_star,lacam_star_ltm,2.38484030087,1.78517063589,-0.5996696649800002,0.2514506588811159,True
empty-48-48,1400,18,phase1a-generated-random/empty-48-48-random-18.scen,lacam_star,lacam_star_ltm,2.43375158543,1.80714350426,-0.6266080811700001,0.25746591596335405,True
empty-48-48,1400,19,phase1a-generated-random/empty-48-48-random-19.scen,lacam_star,lacam_star_ltm,2.3512269263,1.76840389444,-0.5828230318599998,0.24788038336102133,True
empty-48-48,1400,20,phase1a-generated-random/empty-48-48-random-20.scen,lacam_star,lacam_star_ltm,2.32091520506,1.77168227175,-0.5492329333099999,0.23664498044244628,True
empty-48-48,1400,21,phase1a-generated-random/empty-48-48-random-21.scen,lacam_star,lacam_star_ltm,2.34500682789,1.79128672746,-0.5537201004299999,0.2361272870698754,True
empty-48-48,1400,22,phase1a-generated-random/empty-48-48-random-22.scen,lacam_star,lacam_star_ltm,2.33087504692,1.77371988783,-0.5571551590900001,0.2390326155948259,True
empty-48-48,1400,23,phase1a-generated-random/empty-48-48-random-23.scen,lacam_star,lacam_star_ltm,2.44861453681,1.78354776348,-0.66506677333,0.27160941966653274,True
empty-48-48,1400,24,phase1a-generated-random/empty-48-48-random-24.scen,lacam_star,lacam_star_ltm,2.33980411964,1.77368351706,-0.5661206025800001,0.2419521351501436,True
empty-48-48,1400,25,phase1a-generated-random/empty-48-48-random-25.scen,lacam_star,lacam_star_ltm,2.3097559859,1.76688183858,-0.5428741473199998,0.2350352810573919,True
empty-48-48,1600,1,phase1a-generated-random/empty-48-48-random-1.scen,lacam_star,lacam_star_ltm,2.85519471664,2.0272934484,-0.8279012682399998,0.2899631550223223,True
empty-48-48,1600,2,phase1a-generated-random/empty-48-48-random-2.scen,lacam_star,lacam_star_ltm,2.81250123005,2.01068666234,-0.8018145677100001,0.2850894993904574,True
empty-48-48,1600,3,phase1a-generated-random/empty-48-48-random-3.scen,lacam_star,lacam_star_ltm,2.84367034834,2.00814052281,-0.8355298255299997,0.2938209156408521,True
empty-48-48,1600,4,phase1a-generated-random/empty-48-48-random-4.scen,lacam_star,lacam_star_ltm,2.76120215392,2.04022083552,-0.7209813183999998,0.2611113849003932,True
empty-48-48,1600,5,phase1a-generated-random/empty-48-48-random-5.scen,lacam_star,lacam_star_ltm,2.85572502516,2.00207178232,-0.8536532428400001,0.2989269748729298,True
empty-48-48,1600,6,phase1a-generated-random/empty-48-48-random-6.scen,lacam_star,lacam_star_ltm,2.7332298438,2.0246434462,-0.7085863976,0.2592487416333984,True
empty-48-48,1600,7,phase1a-generated-random/empty-48-48-random-7.scen,lacam_star,lacam_star_ltm,2.79928801825,2.00147510031,-0.79781291794,0.28500565598775357,True
empty-48-48,1600,8,phase1a-generated-random/empty-48-48-random-8.scen,lacam_star,lacam_star_ltm,2.83758815933,2.04001192014,-0.7975762391900001,0.2810754043244671,True
empty-48-48,1600,9,phase1a-generated-random/empty-48-48-random-9.scen,lacam_star,lacam_star_ltm,2.81853908419,2.00934579439,-0.8091932898,0.28709670706324386,True
empty-48-48,1600,10,phase1a-generated-random/empty-48-48-random-10.scen,lacam_star,lacam_star_ltm,2.76679638885,2.01945832757,-0.7473380612799998,0.27010952605393046,True
empty-48-48,1600,11,phase1a-generated-random/empty-48-48-random-11.scen,lacam_star,lacam_star_ltm,2.82699515852,2.01960018741,-0.8073949711099999,0.2856018230794179,True
empty-48-48,1600,12,phase1a-generated-random/empty-48-48-random-12.scen,lacam_star,lacam_star_ltm,2.83900649389,2.03449020031,-0.8045162935799999,0.28337951861379984,True
empty-48-48,1600,13,phase1a-generated-random/empty-48-48-random-13.scen,lacam_star,lacam_star_ltm,2.80733889976,2.02624745316,-0.7810914466000001,0.2782319750090649,True
empty-48-48,1600,14,phase1a-generated-random/empty-48-48-random-14.scen,lacam_star,lacam_star_ltm,2.7485449344,2.0147775476,-0.7337673867999999,0.266965759815813,True
empty-48-48,1600,15,phase1a-generated-random/empty-48-48-random-15.scen,lacam_star,lacam_star_ltm,2.79954070817,2.01766507027,-0.7818756378999998,0.27928711149590507,True
empty-48-48,1600,16,phase1a-generated-random/empty-48-48-random-16.scen,lacam_star,lacam_star_ltm,2.84534112837,2.00500563612,-0.8403354922499999,0.2953373442190392,True
empty-48-48,1600,17,phase1a-generated-random/empty-48-48-random-17.scen,lacam_star,lacam_star_ltm,2.77826596368,2.02604959969,-0.7522163639900001,0.2707503075024678,True
empty-48-48,1600,18,phase1a-generated-random/empty-48-48-random-18.scen,lacam_star,lacam_star_ltm,2.83370670685,2.0157213378,-0.8179853690500001,0.28866267884134256,True
empty-48-48,1600,19,phase1a-generated-random/empty-48-48-random-19.scen,lacam_star,lacam_star_ltm,2.78766196094,1.98727518855,-0.80038677239,0.28711758584965213,True
empty-48-48,1600,20,phase1a-generated-random/empty-48-48-random-20.scen,lacam_star,lacam_star_ltm,2.75334515868,1.99136235684,-0.7619828018400001,0.276748013026201,True
empty-48-48,1600,21,phase1a-generated-random/empty-48-48-random-21.scen,lacam_star,lacam_star_ltm,2.75967944385,2.01245534421,-0.7472240996399999,0.27076481701713706,True
empty-48-48,1600,22,phase1a-generated-random/empty-48-48-random-22.scen,lacam_star,lacam_star_ltm,2.71824493732,1.99232401157,-0.7259209257500001,0.26705500883437955,True
empty-48-48,1600,23,phase1a-generated-random/empty-48-48-random-23.scen,lacam_star,lacam_star_ltm,2.9269026858,2.02905249257,-0.89785019323,0.30675778787793684,True
empty-48-48,1600,24,phase1a-generated-random/empty-48-48-random-24.scen,lacam_star,lacam_star_ltm,2.81442199558,2.01768332881,-0.79673866677,0.28309140136811894,True
empty-48-48,1600,25,phase1a-generated-random/empty-48-48-random-25.scen,lacam_star,lacam_star_ltm,2.69693839032,1.98213895456,-0.71479943576,0.26504106965349955,True
empty-48-48,1800,1,phase1a-generated-random/empty-48-48-random-1.scen,lacam_star,lacam_star_ltm,3.41886897222,2.41746342987,-1.0014055423499997,0.2929055048575756,True
empty-48-48,1800,2,phase1a-generated-random/empty-48-48-random-2.scen,lacam_star,lacam_star_ltm,3.45216265398,2.41666083427,-1.0355018197099999,0.2999574248091032,True
empty-48-48,1800,3,phase1a-generated-random/empty-48-48-random-3.scen,lacam_star,lacam_star_ltm,3.37780276938,2.37525479722,-1.00254797216,0.29680476943419015,True
empty-48-48,1800,4,phase1a-generated-random/empty-48-48-random-4.scen,lacam_star,lacam_star_ltm,3.39277695588,2.42859629275,-0.9641806631300001,0.2841862803444785,True
empty-48-48,1800,5,phase1a-generated-random/empty-48-48-random-5.scen,lacam_star,lacam_star_ltm,3.43129671249,2.37652223906,-1.0547744734300002,0.30739821175784554,True
empty-48-48,1800,6,phase1a-generated-random/empty-48-48-random-6.scen,lacam_star,lacam_star_ltm,3.30745395375,2.39028527905,-0.9171686747000001,0.2773035354460829,True
empty-48-48,1800,7,phase1a-generated-random/empty-48-48-random-7.scen,lacam_star,lacam_star_ltm,3.3787949881,2.37269520185,-1.00609978625,0.29776881692835727,True
empty-48-48,1800,8,phase1a-generated-random/empty-48-48-random-8.scen,lacam_star,lacam_star_ltm,3.39397933361,2.42221987909,-0.9717594545199999,0.2863186127554848,True
empty-48-48,1800,9,phase1a-generated-random/empty-48-48-random-9.scen,lacam_star,lacam_star_ltm,3.43248304923,2.40090519708,-1.0315778521499999,0.30053399750405496,True
empty-48-48,1800,10,phase1a-generated-random/empty-48-48-random-10.scen,lacam_star,lacam_star_ltm,3.30859592861,2.38709564975,-0.92150027886,0.2785170201328086,True
empty-48-48,1800,11,phase1a-generated-random/empty-48-48-random-11.scen,lacam_star,lacam_star_ltm,3.41782555922,2.39828333622,-1.0195422230000002,0.29830142157187073,True
empty-48-48,1800,12,phase1a-generated-random/empty-48-48-random-12.scen,lacam_star,lacam_star_ltm,3.39611212358,2.40466892302,-0.99144320056,0.2919347667222699,True
empty-48-48,1800,13,phase1a-generated-random/empty-48-48-random-13.scen,lacam_star,lacam_star_ltm,3.38719603855,2.39644530905,-0.9907507294999998,0.29249878608269836,True
empty-48-48,1800,14,phase1a-generated-random/empty-48-48-random-14.scen,lacam_star,lacam_star_ltm,3.37606154808,2.37640888488,-0.9996526632,0.2961002484591883,True
empty-48-48,1800,15,phase1a-generated-random/empty-48-48-random-15.scen,lacam_star,lacam_star_ltm,3.40213963375,2.39025665151,-1.01188298224,0.2974254707837063,True
empty-48-48,1800,16,phase1a-generated-random/empty-48-48-random-16.scen,lacam_star,lacam_star_ltm,3.41368701716,2.38312709373,-1.0305599234299998,0.301890571177017,True
empty-48-48,1800,17,phase1a-generated-random/empty-48-48-random-17.scen,lacam_star,lacam_star_ltm,3.33835597304,2.41846212941,-0.9198938436300002,0.2755529521294037,True
empty-48-48,1800,18,phase1a-generated-random/empty-48-48-random-18.scen,lacam_star,lacam_star_ltm,3.35796413502,2.40627637131,-0.9516877637099999,0.2834121287314856,True
empty-48-48,1800,19,phase1a-generated-random/empty-48-48-random-19.scen,lacam_star,lacam_star_ltm,3.29080778983,2.37400169044,-0.91680609939,0.27859606453568087,True
empty-48-48,1800,20,phase1a-generated-random/empty-48-48-random-20.scen,lacam_star,lacam_star_ltm,3.33098798006,2.36832393468,-0.9626640453800004,0.28900255754230014,True
empty-48-48,1800,21,phase1a-generated-random/empty-48-48-random-21.scen,lacam_star,lacam_star_ltm,3.32136215515,2.36781942572,-0.9535427294300001,0.28709387440676004,True
empty-48-48,1800,22,phase1a-generated-random/empty-48-48-random-22.scen,lacam_star,lacam_star_ltm,3.25497392975,2.37951083974,-0.8754630900100002,0.26896162885004754,True
empty-48-48,1800,23,phase1a-generated-random/empty-48-48-random-23.scen,lacam_star,lacam_star_ltm,3.4872903993,2.42876591931,-1.05852447999,0.30353780694675625,True
empty-48-48,1800,24,phase1a-generated-random/empty-48-48-random-24.scen,lacam_star,lacam_star_ltm,3.35184610611,2.39342227738,-0.95842382873,0.2859390909931432,True
empty-48-48,1800,25,phase1a-generated-random/empty-48-48-random-25.scen,lacam_star,lacam_star_ltm,3.24201944626,2.33217455752,-0.9098448887399999,0.2806414038600536,True
empty-48-48,2000,1,phase1a-generated-random/empty-48-48-random-1.scen,lacam_star,lacam_star_ltm,4.33676601181,3.15771106299,-1.1790549488200002,0.27187423661068305,True
empty-48-48,2000,2,phase1a-generated-random/empty-48-48-random-2.scen,lacam_star,lacam_star_ltm,4.380931438,3.0735568994,-1.3073745386,0.29842387563062334,True
empty-48-48,2000,3,phase1a-generated-random/empty-48-48-random-3.scen,lacam_star,lacam_star_ltm,4.15123588071,3.02938072058,-1.12185516013,0.2702460646341603,True
empty-48-48,2000,4,phase1a-generated-random/empty-48-48-random-4.scen,lacam_star,lacam_star_ltm,4.19706645535,3.07981789649,-1.11724855886,0.26619749073447324,True
empty-48-48,2000,5,phase1a-generated-random/empty-48-48-random-5.scen,lacam_star,lacam_star_ltm,4.28851337505,3.05753558537,-1.2309777896799998,0.2870406786747279,True
empty-48-48,2000,6,phase1a-generated-random/empty-48-48-random-6.scen,lacam_star,lacam_star_ltm,4.20374645163,3.09157126369,-1.1121751879399997,0.2645676186081001,True
empty-48-48,2000,7,phase1a-generated-random/empty-48-48-random-7.scen,lacam_star,lacam_star_ltm,4.24307095774,3.09340054285,-1.1496704148899997,0.27095243665270974,True
empty-48-48,2000,8,phase1a-generated-random/empty-48-48-random-8.scen,lacam_star,lacam_star_ltm,4.30962290127,3.07617932366,-1.2334435776100001,0.2862068459044334,True
empty-48-48,2000,9,phase1a-generated-random/empty-48-48-random-9.scen,lacam_star,lacam_star_ltm,4.29036505274,3.07120801266,-1.2191570400800003,0.2841616098148565,True
empty-48-48,2000,10,phase1a-generated-random/empty-48-48-random-10.scen,lacam_star,lacam_star_ltm,4.17182602186,3.05494128472,-1.1168847371400004,0.2677208328649428,True
empty-48-48,2000,11,phase1a-generated-random/empty-48-48-random-11.scen,lacam_star,lacam_star_ltm,4.13520915166,3.105350464,-1.02985868766,0.24904633596261586,True
empty-48-48,2000,12,phase1a-generated-random/empty-48-48-random-12.scen,lacam_star,lacam_star_ltm,4.25564852245,3.10361630786,-1.1520322145899997,0.2707066169850814,True
empty-48-48,2000,13,phase1a-generated-random/empty-48-48-random-13.scen,lacam_star,lacam_star_ltm,4.20131861149,3.0624672333,-1.1388513781899996,0.2710699862360844,True
empty-48-48,2000,14,phase1a-generated-random/empty-48-48-random-14.scen,lacam_star,lacam_star_ltm,4.27060390068,3.08484373776,-1.1857601629200003,0.2776563199249628,True
empty-48-48,2000,15,phase1a-generated-random/empty-48-48-random-15.scen,lacam_star,lacam_star_ltm,4.22007655652,3.07940004687,-1.1406765096499996,0.27029758687378774,True
