agents,hook_mode,map,method,repair5g53_alias_resolve_ms,repair5g53_alias_resolve_per_update_ms,repair5g53_candidate_select_ms,repair5g53_candidate_select_per_update_ms,repair5g53_cost_audit_ms,repair5g53_cost_audit_per_update_ms,repair5g53_feature_build_ms,repair5g53_feature_build_per_update_ms,repair5g53_json_write_ms,repair5g53_json_write_per_update_ms,repair5g53_params_hash_ms,repair5g53_params_hash_per_update_ms,repair5g53_traffic_hash_ms,repair5g53_traffic_hash_per_update_ms,repair5g53_update_apply_ms,repair5g53_update_apply_per_update_ms,repair5g53_update_policy_total_ms,repair5g53_update_policy_total_per_update_ms,runtime_audit_mode,seed,update_policy_calls
100,shadow_static_full_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_full_log,0.0015,0.0015,0.0135,0.0135,0.0,0.0,2214.4496,2214.4496,1.7656,1.7656,0.0,0.0,0.0,0.0,138.6836,138.6836,2216.2469,2216.2469,audit,152,1
100,runtime_always_map_agent_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3392,16.6696,0.0037,0.00185,perf,153,2
100,runtime_always_static_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.9807,83.49035,0.0037,0.00185,perf,153,2
100,runtime_static_shadow_noop_minimal,warehouse-10-20-10-2-1,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.6024,75.3012,0.0047,0.00235,perf,153,2
100,static_hook_minimal,warehouse-10-20-10-2-1,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.6265,78.31325,0.0038,0.0019,perf,153,2
100,static_hook_memory_counter,warehouse-10-20-10-2-1,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.6812,94.8406,0.0134,0.0067,perf,153,2
100,static_hook_jsonl_log_only,warehouse-10-20-10-2-1,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8693,1.93465,0.0,0.0,0.0,0.0,154.0975,77.04875,3.8825,1.94125,perf,153,2
100,static_hook_params_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4997,0.24985,0.0,0.0,153.2519,76.62595,0.5062,0.2531,perf,153,2
100,static_hook_traffic_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.2769,189.13845,163.6187,81.80935,378.285,189.1425,perf,153,2
100,static_hook_features_no_cost_audit,warehouse-10-20-10-2-1,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.2197,0.10985,0.0,0.0,0.0,0.0,0.0,0.0,143.1193,71.55965,0.2252,0.1126,audit,153,2
100,static_hook_full_features_no_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,2191.3781,2191.3781,0.0,0.0,0.0,0.0,0.0,0.0,161.3455,161.3455,2191.3855,2191.3855,audit,153,1
100,static_hook_full_features_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,1994.875,1994.875,2.6019,2.6019,0.0,0.0,0.0,0.0,129.8233,129.8233,1997.4848,1997.4848,audit,153,1
100,static_hook_cost_audit_only,warehouse-10-20-10-2-1,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,5867.5081,2933.75405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.3549,75.67745,5867.5167,2933.75835,audit,153,2
100,shadow_static_full_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_full_log,0.0012,0.0012,0.0107,0.0107,0.0,0.0,2248.7605,2248.7605,1.5993,1.5993,0.0,0.0,0.0,0.0,145.461,145.461,2250.3863,2250.3863,audit,153,1
100,shadow_static_deferred_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_deferred_log,0.0021,0.0021,0.0161,0.0161,0.0,0.0,2322.3436,2322.3436,0.0,0.0,0.0,0.0,0.0,0.0,175.3911,175.3911,2322.3778,2322.3778,perf,153,1
100,runtime_always_static_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.7387,87.86935,0.0045,0.00225,perf,154,2
100,runtime_always_map_agent_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3192,20.6596,0.0051,0.00255,perf,154,2
100,runtime_static_shadow_noop_minimal,warehouse-10-20-10-2-1,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.089,87.0445,0.006,0.003,perf,154,2
100,static_hook_minimal,warehouse-10-20-10-2-1,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.8627,101.93135,0.0044,0.0022,perf,154,2
100,static_hook_memory_counter,warehouse-10-20-10-2-1,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.8954,83.4477,0.0124,0.0062,perf,154,2
100,static_hook_jsonl_log_only,warehouse-10-20-10-2-1,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.064,2.532,0.0,0.0,0.0,0.0,174.3269,87.16345,5.077,2.5385,perf,154,2
100,static_hook_params_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5513,0.27565,0.0,0.0,172.1662,86.0831,0.558,0.279,perf,154,2
100,static_hook_traffic_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.21,194.105,176.2888,88.1444,388.2173,194.10865,perf,154,2
100,static_hook_cost_audit_only,warehouse-10-20-10-2-1,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,2381.0598,2381.0598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.8662,162.8662,2381.0645,2381.0645,audit,154,1
100,static_hook_features_no_cost_audit,warehouse-10-20-10-2-1,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.3477,0.17385,0.0,0.0,0.0,0.0,0.0,0.0,210.6725,105.33625,0.356,0.178,audit,154,2
100,static_hook_full_features_no_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,2231.3359,2231.3359,0.0,0.0,0.0,0.0,0.0,0.0,178.3253,178.3253,2231.3449,2231.3449,audit,154,1
100,static_hook_full_features_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,1948.183,1948.183,2.2421,2.2421,0.0,0.0,0.0,0.0,170.9809,170.9809,1950.4337,1950.4337,audit,154,1
100,shadow_static_deferred_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_deferred_log,0.0018,0.0018,0.0175,0.0175,0.0,0.0,2179.4978,2179.4978,0.0,0.0,0.0,0.0,0.0,0.0,141.605,141.605,2179.5343,2179.5343,perf,154,1
100,shadow_static_full_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_full_log,0.0023,0.0023,0.0225,0.0225,0.0,0.0,2001.8995,2001.8995,2.9679,2.9679,0.0,0.0,0.0,0.0,193.7549,193.7549,2004.9146,2004.9146,audit,154,1
100,runtime_always_map_agent_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_map_agent_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7625,18.88125,0.0045,0.00225,perf,155,2
100,runtime_always_static_minimal_hook,warehouse-10-20-10-2-1,repair5g53_runtime_always_static_minimal_hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.3905,92.69525,0.0044,0.0022,perf,155,2
100,runtime_static_shadow_noop_minimal,warehouse-10-20-10-2-1,repair5g53_runtime_static_shadow_noop_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.2529,104.62645,0.0046,0.0023,perf,155,2
100,static_hook_minimal,warehouse-10-20-10-2-1,repair5g53_static_hook_minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.5467,108.27335,0.0062,0.0031,perf,155,2
100,static_hook_memory_counter,warehouse-10-20-10-2-1,repair5g53_static_hook_memory_counter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.1587,107.07935,0.0143,0.00715,perf,155,2
100,static_hook_jsonl_log_only,warehouse-10-20-10-2-1,repair5g53_static_hook_jsonl_log_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3198,2.1599,0.0,0.0,0.0,0.0,189.851,94.9255,4.3334,2.1667,perf,155,2
100,static_hook_params_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_params_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5611,0.28055,0.0,0.0,192.0566,96.0283,0.568,0.284,perf,155,2
100,static_hook_traffic_hash_only,warehouse-10-20-10-2-1,repair5g53_static_hook_traffic_hash_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.2061,180.60305,186.9606,93.4803,361.2151,180.60755,perf,155,2
100,static_hook_features_no_cost_audit,warehouse-10-20-10-2-1,repair5g53_static_hook_features_no_cost_audit,0.0,0.0,0.0,0.0,0.0,0.0,0.2177,0.10885,0.0,0.0,0.0,0.0,0.0,0.0,151.4123,75.70615,0.2231,0.11155,audit,155,2
100,static_hook_cost_audit_only,warehouse-10-20-10-2-1,repair5g53_static_hook_cost_audit_only,0.0,0.0,0.0,0.0,5523.5601,2761.78005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.2229,102.61145,5523.5681,2761.78405,audit,155,2
100,static_hook_full_features_no_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_no_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,5204.194,2602.097,0.0,0.0,0.0,0.0,0.0,0.0,202.8268,101.4134,5204.2086,2602.1043,audit,155,2
100,static_hook_full_features_jsonl,warehouse-10-20-10-2-1,repair5g53_static_hook_full_features_jsonl,0.0,0.0,0.0,0.0,0.0,0.0,5386.0038,2693.0019,3.6149,1.80745,0.0,0.0,0.0,0.0,151.2115,75.60575,5389.633,2694.8165,audit,155,2
100,shadow_static_full_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_full_log,0.0015,0.0015,0.0136,0.0136,0.0,0.0,2132.7471,2132.7471,1.6601,1.6601,0.0,0.0,0.0,0.0,160.0635,160.0635,2134.4369,2134.4369,audit,155,1
100,shadow_static_deferred_log,warehouse-10-20-10-2-1,repair5g53_shadow_static_deferred_log,0.0035,0.00175,0.027,0.0135,0.0,0.0,4858.2949,2429.14745,0.0,0.0,0.0,0.0,0.0,0.0,193.9711,96.98555,4858.3569,2429.17845,perf,155,2
