candidate_id,stage,candidate_family,candidate_rows,raw_generated_rows,success_regression_count_vs_g554_c00051,success_gain_count_vs_g554_c00051,success_rate_delta_vs_g554_c00051,both_success_quality_pairs_vs_g554_c00051,quality_delta_mean_vs_g554_c00051,bootstrap_ci_upper,better_count_vs_g554_c00051,worse_count_vs_g554_c00051,support_strata,support_seed_blocks,fingerprint_match_rate,candidate_recognized_all,cost_finite_all,theta_in_bounds_all,materialization_gate_passed,support_gate_passed,quality_gate_passed,ci_gate_passed,better_worse_gate_passed,success_rate_gate_passed,validation_ready,not_ready_reason,distance_from_g554_c00051,goal_projection_mode,active_field_deltas,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g556_c032329,stage1,,100,100,0,0,0,100,-0.0006652443611,0.00408570698965,38,40,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.0997092038707,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.15480904374,1.25,0.75,0.75,1.06323296175,0.675123241503,0.984381204356,1,0.683531689405,0.65,0.297411536707,0.801721586502,1,10.7756915971,1,0,0,False,False,False,False,False
g556_c044539,stage1,,100,100,0,0,0,100,-0.0006641959589,0.00400430040624,42,35,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.098316235052,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.11259407476,1.25,0.75,0.75,1.0705523803,0.666025745045,0.983070907537,1,0.683122058134,0.65,0.323677874708,0.792454783677,1,10.6874852577,1,0,0,False,False,False,False,False
g556_c052102,stage1,,100,100,0,0,0,100,-0.0006606221393,0.00337200902948,42,37,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.119109077672,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.10929042405,1.25,0.75,0.75,1.01540127325,0.691839663854,0.983231499206,1,0.664341283976,0.65,0.326046374002,0.835238472201,1,10.6588197597,1,0,0,False,False,False,False,False
g556_c020914,stage1,,100,100,0,0,0,100,-0.0006538166869,0.00412424476397,41,42,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.125498538504,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.15465468608,1.25,0.75,0.75,1.08375118945,0.670829930633,0.983590433229,1,0.657169648491,0.65,0.302266922941,0.843827188935,1,10.66004794,1,0,0,False,False,False,False,False
g556_c049411,stage1,,100,100,0,0,0,100,-0.0006536478321,0.00542126825964,44,39,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.0982134473632,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.14881465673,1.25,0.75,0.75,1.08147321603,0.662079243135,0.984672233783,1,0.665854440437,0.65,0.307985590585,0.822024205594,0.996824071528,10.6995360695,1,0,0,False,False,False,False,False
g556_c011350,stage1,,100,100,0,0,0,100,-0.0006516849565,0.00355867359277,32,43,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.110756517736,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.15656376848,1.25,0.75,0.75,1.07106604325,0.66658424712,0.980183035851,1,0.694802670592,0.65,0.30413045575,0.822030280576,1,10.7517924568,1,0,0,False,False,False,False,False
g556_c097243,stage1,,100,100,0,0,0,100,-0.0006507224126,0.0030085478813,36,31,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.102367280391,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.10462431742,1.25,0.75,0.75,1.04557178899,0.6571407467,0.981048121106,1,0.695371583885,0.65,0.306490178271,0.819570686704,1,10.694719616,1,0,0,False,False,False,False,False
g556_c008785,stage1,,100,100,0,0,0,100,-0.0006472004144,0.00490647195716,46,41,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.101195210424,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.12569597983,1.25,0.75,0.75,1.04164580202,0.679063879681,0.983962430213,1,0.668160395519,0.65,0.30643706963,0.839716240018,0.979358924173,10.7411543807,1,0,0,False,False,False,False,False
g556_c046771,stage1,,100,100,0,0,0,100,-0.0006457570043,0.0056345161063,33,41,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.114181364953,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.16368638399,1.25,0.75,0.75,1.02637859282,0.659390289952,0.984912610262,1,0.671894909315,0.65,0.302225667065,0.80473201247,1,10.7373457281,1,0,0,False,False,False,False,False
g556_c050902,stage1,,100,100,0,0,0,100,-0.000645421711,0.00658743289824,43,40,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.0973950203092,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.13064565811,1.25,0.75,0.75,1.0799177072,0.700495891635,0.983115059155,1,0.691421068237,0.65,0.323571279028,0.806265832869,1,10.8020682239,1,0,0,False,False,False,False,False
g556_c074464,stage1,,100,100,0,0,0,100,-0.0006427578903,0.00345856778654,35,30,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.10366023902,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.16426561663,1.25,0.75,0.75,1.06417135444,0.71354908685,0.983142133324,1,0.669576358771,0.65,0.321925183966,0.817601914486,1,10.6290907329,1,0,0,False,False,False,False,False
g556_c068941,stage1,,100,100,0,0,0,100,-0.0006417934944,0.00357712207426,43,40,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.142275911169,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.17081088324,1.25,0.75,0.75,1.04037422733,0.700532962774,0.979519229342,1,0.657091076727,0.65,0.307967792238,0.796245125431,0.986595401964,10.7496035193,1,0,0,False,False,False,False,False
g556_c074626,stage1,,100,100,0,0,0,100,-0.0006407495259,0.00421838859362,40,38,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.101037151888,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.15059502326,1.25,0.75,0.75,1.03790914448,0.679062093436,0.984824898775,1,0.678378577364,0.65,0.293498357246,0.826313803975,1,10.6641035078,1,0,0,False,False,False,False,False
g556_c000838,stage1,,100,100,0,0,0,100,-0.0006373203753,0.00333684283894,36,39,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.130409866775,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.10392284015,1.25,0.75,0.75,1.06595341959,0.678086550113,0.979914030258,1,0.647620531138,0.65,0.296996213153,0.796041276043,1,10.7484191949,1,0,0,False,False,False,False,False
g556_c074797,stage1,,100,100,0,0,0,100,-0.0006372778063,0.00418629533214,36,34,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.119993840015,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.12187082506,1.25,0.75,0.75,1.07601422766,0.656385648966,0.984691750925,1,0.670818130046,0.65,0.303125574365,0.791973650745,1,10.6404529288,1,0,0,False,False,False,False,False
g556_c089200,stage1,,100,100,0,0,0,100,-0.0006347126355,0.00550630047318,35,38,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.160448368649,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.10873574446,1.25,0.75,0.75,1.085983809,0.655104792808,0.984015690253,1,0.698186084442,0.65,0.301225761264,0.836932413369,0.984749660501,10.7415654274,1,0,0,False,False,False,False,False
g556_c065773,stage1,,100,100,0,0,0,100,-0.0006314461271,0.00352338515767,42,37,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.139254824233,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.12845331281,1.25,0.75,0.75,1.0932829806,0.648803045463,0.981050486549,1,0.650904099288,0.65,0.300517542589,0.82643558736,1,10.7906491202,1,0,0,False,False,False,False,False
g556_c074842,stage1,,100,100,0,0,0,100,-0.0006309387374,0.00422274419648,40,36,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.112670246997,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.15349301457,1.25,0.75,0.75,1.09082267073,0.696603600187,0.982932715202,1,0.660847307458,0.65,0.323071528527,0.78378032845,1,10.7406229783,1,0,0,False,False,False,False,False
g556_c007804,stage1,,100,100,0,0,0,100,-0.0006290682613,0.0037637499743,44,41,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.141376840884,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.14276880112,1.25,0.75,0.75,1.09580073655,0.704576403143,0.985412760562,1,0.701911155267,0.65,0.306789882972,0.824499929417,0.993086276991,10.7699907262,1,0,0,False,False,False,False,False
g556_c003373,stage1,,100,100,0,0,0,100,-0.0006281475027,0.00364673915301,40,40,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.105557680829,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.16337976616,1.25,0.75,0.75,1.04374787696,0.667023982676,0.980533765899,1,0.671297941106,0.65,0.292832125245,0.810328223807,1,10.6735739994,1,0,0,False,False,False,False,False
g556_c030585,stage1,,100,100,0,0,0,100,-0.0006250722721,0.00438945179123,48,40,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.136816277544,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.08917558065,1.25,0.75,0.75,1.09768121941,0.696209808243,0.983988712334,1,0.668202592392,0.65,0.320781306598,0.836636409257,1,10.6702876893,1,0,0,False,False,False,False,False
g556_c010744,stage1,,100,100,0,0,0,100,-0.0006241239918,0.00342035689078,33,40,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.107781236654,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.15211936556,1.25,0.75,0.75,1.0280337216,0.708896916432,0.980033779149,1,0.680823735029,0.65,0.320828015257,0.802504603528,1,10.7355853334,1,0,0,False,False,False,False,False
g556_c052165,stage1,,100,100,0,0,0,100,-0.0006239359786,0.00352440587558,39,38,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.139757358739,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.10553760406,1.25,0.75,0.75,1.07028184411,0.674651620418,0.983559810121,1,0.656661130017,0.65,0.305382582394,0.847714966022,0.983211090367,10.7686873861,1,0,0,False,False,False,False,False
g556_c034887,stage1,,100,100,0,0,0,100,-0.0006206392768,0.00292327046834,39,33,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.130541820369,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.15637751904,1.25,0.75,0.75,1.0206167066,0.733900615171,0.981762983411,1,0.67932349503,0.65,0.316979430003,0.799248006422,1,10.6373574361,1,0,0,False,False,False,False,False
g556_c052408,stage1,,100,100,0,0,0,100,-0.0006159176677,0.00376736058808,40,42,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.106063958818,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.11175156792,1.25,0.75,0.75,1.08504190333,0.69704092825,0.98032668622,1,0.681575356274,0.65,0.319884949287,0.827369042059,1,10.682367037,1,0,0,False,False,False,False,False
g556_c042559,stage1,,100,100,0,0,0,100,-0.000615719473,0.00390658395984,43,38,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.0935361019064,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.11470479343,1.25,0.75,0.75,1.08342698792,0.671882027476,0.983183060701,1,0.682008828974,0.65,0.317831690246,0.821363256327,1,10.7947611459,1,0,0,False,False,False,False,False
g556_c008188,stage1,,100,100,0,0,0,100,-0.0006147126135,0.0034850643658,35,43,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.138190210438,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.10736840919,1.25,0.75,0.75,1.02863008231,0.674670640986,0.98499014503,1,0.69195004165,0.65,0.321817580289,0.796474565368,1,10.6330778109,1,0,0,False,False,False,False,False
g556_c049453,stage1,,100,100,0,0,0,100,-0.0006137677172,0.00509367143818,45,36,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.0871146536656,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.14276833737,1.25,0.75,0.75,1.07826720215,0.698927561965,0.980702600892,1,0.670031914904,0.65,0.305098800445,0.831544335158,0.99609671546,10.7352207445,1,0,0,False,False,False,False,False
g556_c045241,stage1,,100,100,0,0,0,100,-0.0006111312313,0.00498948582038,40,45,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.129147722559,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.15644869008,1.25,0.75,0.75,1.04207486073,0.713233722171,0.98413679459,1,0.693452362143,0.65,0.296981076798,0.818666639416,0.99112670537,10.6638506086,1,0,0,False,False,False,False,False
g556_c011944,stage1,,100,100,0,0,0,100,-0.0006079605269,0.00360922182629,30,42,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.14041676576,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.11492007591,1.25,0.75,0.75,1.06924597871,0.650336134614,0.979588500334,1,0.678585250244,0.65,0.294293499661,0.80746538052,1,10.6033037142,1,0,0,False,False,False,False,False
g556_c095848,stage1,,100,100,0,0,0,100,-0.0006063325117,0.00327064452009,37,30,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.116851409433,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.12482717557,1.25,0.75,0.75,1.07344667036,0.709747723254,0.984773637179,1,0.696274146178,0.65,0.304913059002,0.826327444559,1,10.6499564503,1,0,0,False,False,False,False,False
g556_c008179,stage1,,100,100,0,0,0,100,-0.000603779718,0.00399111415623,37,37,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.0906060131801,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.10318446237,1.25,0.75,0.75,1.07980292379,0.697543647367,0.983965684853,1,0.679367021899,0.65,0.306804601328,0.824299328768,0.997803785339,10.7366488602,1,0,0,False,False,False,False,False
g556_c004195,stage1,,100,100,0,0,0,100,-0.0005997320336,0.00387382912,45,37,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.143325344025,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.12622565075,1.25,0.75,0.75,1.05938207131,0.691246340634,0.983901874794,1,0.648037922886,0.65,0.324476231513,0.777960881534,0.986715929602,10.8164201109,1,0,0,False,False,False,False,False
g556_c095212,stage1,,100,100,0,0,0,100,-0.0005992155187,0.003351339383,37,31,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.101972538087,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.11908842466,1.25,0.75,0.75,1.08185569689,0.679324935148,0.983390547628,1,0.665947752157,0.65,0.308063631151,0.817928317881,0.984389454582,10.6306335722,1,0,0,False,False,False,False,False
g556_c080602,stage1,,100,100,0,0,0,100,-0.0005972523474,0.00352967909276,42,32,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.126854744436,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.15805881337,1.25,0.75,0.75,1.07940450624,0.661476202444,0.98353650089,1,0.665728667814,0.65,0.299276519912,0.843584892787,1,10.6616403952,1,0,0,False,False,False,False,False
g556_c094021,stage1,,100,100,0,0,0,100,-0.0005915541989,0.0037491196543,41,26,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.107665474513,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.15601115076,1.25,0.75,0.75,1.07603552385,0.666746642883,0.981933522699,1,0.69306999829,0.65,0.304697725648,0.804157504819,1,10.801386386,1,0,0,False,False,False,False,False
g556_c064834,stage1,,100,100,0,0,0,100,-0.0005901557315,0.00388650211835,40,41,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.0986726564713,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.1549817226,1.25,0.75,0.75,1.08738733604,0.695139979578,0.982178668464,1,0.656060491819,0.65,0.308590735969,0.821691249093,1,10.8031339107,1,0,0,False,False,False,False,False
g556_c066661,stage1,,100,100,0,0,0,100,-0.0005863487086,0.00449989981652,40,32,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.109480891568,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.14466266293,1.25,0.75,0.75,1.06254801806,0.682127877989,0.983539045633,1,0.693822103534,0.65,0.296382056595,0.838606163973,0.992371064137,10.7797943708,1,0,0,False,False,False,False,False
g556_c092820,stage1,,100,100,0,0,0,100,-0.0005770686516,0.00577861189114,44,40,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.151694384911,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.12776930986,1.25,0.75,0.75,1.07411282811,0.654040439751,0.981135692493,1,0.636957494128,0.65,0.28870051004,0.826976198238,1,10.7929053214,1,0,0,False,False,False,False,False
g556_c008202,stage1,,100,100,0,0,0,100,-0.0005764261616,0.00391568587468,38,40,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.132864461407,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.14746066079,1.25,0.75,0.75,1.01037450333,0.709191729297,0.980339601681,1,0.668941778175,0.65,0.318196341553,0.803733997964,1,10.8311788226,1,0,0,False,False,False,False,False
g556_c001159,stage1,,100,100,0,0,0,100,-0.0005748248868,0.00368668332663,38,39,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.112335627976,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.13947575349,1.25,0.75,0.75,1.01720516784,0.674334716993,0.984640928077,1,0.65615987402,0.65,0.30573398254,0.799399528468,1,10.7792012725,1,0,0,False,False,False,False,False
g556_c015391,stage1,,100,100,0,0,0,100,-0.0005720734552,0.00360415498828,42,35,24,75,1,True,True,True,True,True,False,False,True,True,True,,0.141498394514,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.16818449987,1.25,0.75,0.75,1.03592786717,0.690227059941,0.980501602495,1,0.691192403423,0.65,0.294078213107,0.844633701515,0.990895861312,10.7355218736,1,0,0,False,False,False,False,False
g556_c033172,stage1,,100,100,0,0,0,100,-0.0005717293445,0.00355727896673,38,39,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.139299884615,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.11315432308,1.25,0.75,0.75,1.09126307316,0.670929577209,0.984339779981,1,0.655037307388,0.65,0.292360724659,0.837417745663,1,10.6915003256,1,0,0,False,False,False,False,False
g556_c013192,stage1,,100,100,0,0,0,100,-0.0005644366985,0.00366707588195,37,44,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.133639879077,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.15989489224,1.25,0.75,0.75,1.06096619405,0.708855038432,0.982161255766,1,0.698212065364,0.65,0.318650021791,0.78434892987,0.99331820442,10.8002403294,1,0,0,False,False,False,False,False
g556_c044938,stage1,,100,100,0,0,0,100,-0.0005594954338,0.00286754253574,38,42,24,75,1,True,True,True,True,True,False,False,False,True,True,,0.127601752206,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.14755993674,1.25,0.75,0.75,1.08022521228,0.707728069938,0.983932384703,1,0.686209514371,0.65,0.298543308512,0.840419149159,0.991399517801,10.682700108,1,0,0,False,False,False,False,False
