replay_phase,map,agents,seed,budget_ms,horizon_id,split,map_family,g566_dataset_row_id,g566_evaluation_uid,g566_identity_digest,theta_id,method,variant_id,actor_training_seed,model_path,actor_success,additive_success,static_flow_success,g556_success,actor_ratio,additive_ratio,static_flow_ratio,g556_ratio,delta_vs_additive,delta_vs_static_flow,delta_vs_g556,relative_improvement_vs_additive,relative_improvement_vs_static_flow,relative_improvement_vs_g556,success_gain_vs_additive,success_regression_vs_additive,success_gain_vs_static_flow,success_regression_vs_static_flow,success_gain_vs_g556,success_regression_vs_g556,candidate_recognized,fingerprint_match,scenario_hash_match,identity_retained,force_additive_false,dual_channel_enabled,actor_runtime_ms,additive_runtime_ms,static_flow_runtime_ms,g556_runtime_ms,actor_expanded_nodes,g556_expanded_nodes,actor_low_level_pibt_calls,g556_low_level_pibt_calls,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
development_three_tier,g566-connector-48x48-a-v0,24,566000548,8000,budget8000_ltm8,VALIDATION,other,g566_valid_000539,6e9efc4e9fbf20b313baf83b55a6e98be53f593705775b1f25bd55ada44dfdf6,c41b47515ba4f6e589754918c25c9b2ea4816b70b772ed1833bd0855ad66c9e0,g566_development_three_tier_a2_s568_d730348d2c35,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,True,True,True,1.28525641026,1.32799145299,1.31944444444,1.28311965812,-0.04273504273000017,-0.03418803418000005,0.0021367521399999756,0.03218020916759769,0.025910931168087317,-0.0016652789367522433,False,False,False,False,False,False,True,True,True,True,True,True,2.6964,2.143466,2.77016,2.514191,87,85,2029,1980,1.2502726316452026,1.164523720741272,1.255616545677185,0.738590657711029,0.7558379173278809,1.0344544649124146,0.6989341378211975,0.9804841876029968,1.0,0.6803767085075378,0.6411008238792419,0.3409726619720459,0.8992050290107727,1.0,10.81470012664795,False,False,False,False,False
development_three_tier,g566-connector-48x48-a-v0,24,566000548,8000,budget8000_ltm8,VALIDATION,other,g566_valid_000539,6e9efc4e9fbf20b313baf83b55a6e98be53f593705775b1f25bd55ada44dfdf6,d3f94b5831383584d58a454cf4872df485e0291e860be296d6c50b2303675066,g566_development_three_tier_c0_s568_aab42a828ff3,g566_C0_phase5p5_repair5g566_c0_scalar_context_control_seed568,C0,568,artifacts/models/gcst/phase5p5_repair5g566_c0_scalar_context_control_seed568.pt,True,True,True,True,1.33547008547,1.32799145299,1.31944444444,1.28311965812,0.007478632479999803,0.016025641029999926,0.05235042734999995,-0.005631536606023712,-0.012145748991198751,-0.04079933388808235,False,False,False,False,False,False,True,True,True,True,True,True,2.61771,2.143466,2.77016,2.514191,87,85,2019,1980,1.2491015195846558,1.1643093824386597,1.2567185163497925,0.7385525703430176,0.7559227347373962,1.0356377363204956,0.6990934610366821,0.9804916977882385,1.0,0.6804925799369812,0.6421642899513245,0.3412579596042633,0.89582359790802,1.0,10.811844825744629,False,False,False,False,False
development_three_tier,g566-connector-48x48-a-v0,24,566000808,1500,budget1500_ltm3,VALIDATION,other,g566_valid_000795,7f6d240caff3071836cace1338e14959bca684c8a724eb9277212e37d9ae09cf,16c9c92da3f0147e565d12c8e54a170cf31dcb46a58743c059760f7d71ceadb0,g566_development_three_tier_a0_s568_286dd228d0d3,g566_A0_phase5p5_repair5g566_a0_f6_lite_goal_aware_graph_actor_seed568,A0,568,artifacts/models/gcst/phase5p5_repair5g566_a0_f6_lite_goal_aware_graph_actor_seed568.pt,True,True,True,True,1.18937644342,1.19399538106,1.18822170901,1.16281755196,-0.004618937639999876,0.0011547344100000245,0.026558891460000122,0.0038684719499495015,-0.0009718172974319107,-0.022840119170228802,False,False,False,False,False,False,True,True,True,True,True,True,2.442709,1.997696,2.466366,2.398633,68,61,1594,1434,1.2495993375778198,1.1645355224609375,1.2553188800811768,0.7388107776641846,0.7562101483345032,1.0351085662841797,0.6981785893440247,0.9804799556732178,1.0,0.680636465549469,0.6418694257736206,0.3409697413444519,0.8975920677185059,1.0,10.812798500061035,False,False,False,False,False
development_three_tier,g566-connector-48x48-a-v0,24,566000808,1500,budget1500_ltm3,VALIDATION,other,g566_valid_000795,7f6d240caff3071836cace1338e14959bca684c8a724eb9277212e37d9ae09cf,eb6f353a53027ea0a500138877b725f47a0f4b8c60eb9c62be6d229950d9c888,g566_development_three_tier_a1_s568_f3ab902477f6,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,A1,568,artifacts/models/gcst/phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568.pt,True,True,True,True,1.18937644342,1.19399538106,1.18822170901,1.16281755196,-0.004618937639999876,0.0011547344100000245,0.026558891460000122,0.0038684719499495015,-0.0009718172974319107,-0.022840119170228802,False,False,False,False,False,False,True,True,True,True,True,True,2.478791,1.997696,2.466366,2.398633,68,61,1594,1434,1.2500439882278442,1.1646323204040527,1.255436658859253,0.738728404045105,0.7565982341766357,1.0352113246917725,0.6982206106185913,0.9804892539978027,1.0,0.680374801158905,0.6419941186904907,0.3411133587360382,0.8974737524986267,1.0,10.812605857849121,False,False,False,False,False
development_three_tier,g566-connector-48x48-a-v0,24,566000808,1500,budget1500_ltm3,VALIDATION,other,g566_valid_000795,7f6d240caff3071836cace1338e14959bca684c8a724eb9277212e37d9ae09cf,5b424c18a4e3264c6cca26c5f70d30d5881e158d2275b5631e9371eb6f4076e1,g566_development_three_tier_a2_s568_42cdb809fcfa,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,True,True,True,1.18937644342,1.19399538106,1.18822170901,1.16281755196,-0.004618937639999876,0.0011547344100000245,0.026558891460000122,0.0038684719499495015,-0.0009718172974319107,-0.022840119170228802,False,False,False,False,False,False,True,True,True,True,True,True,2.458586,1.997696,2.466366,2.398633,68,61,1594,1434,1.249975323677063,1.1643235683441162,1.2555654048919678,0.738833487033844,0.7561081647872925,1.0350604057312012,0.698323667049408,0.9804903864860535,1.0,0.6805177330970764,0.6417213678359985,0.34087979793548584,0.8981977105140686,1.0,10.81360912322998,False,False,False,False,False
development_three_tier,g566-connector-48x48-a-v0,24,566000808,1500,budget1500_ltm3,VALIDATION,other,g566_valid_000795,7f6d240caff3071836cace1338e14959bca684c8a724eb9277212e37d9ae09cf,47b30cad4b73293112ee3337a78a6b47919c2ba8b47128f0c345ed71b1c5ef7f,g566_development_three_tier_c0_s568_a1fa37072903,g566_C0_phase5p5_repair5g566_c0_scalar_context_control_seed568,C0,568,artifacts/models/gcst/phase5p5_repair5g566_c0_scalar_context_control_seed568.pt,True,True,True,True,1.18129330254,1.19399538106,1.18822170901,1.16281755196,-0.012702078519999827,-0.006928406469999926,0.018475750580000172,0.010638297870736512,0.0058309037930072164,-0.01588877855245491,False,False,False,False,False,False,True,True,True,True,True,True,2.408312,1.997696,2.466366,2.398633,68,61,1595,1434,1.2482630014419556,1.164086937904358,1.256577968597412,0.7390405535697937,0.7563568949699402,1.0366100072860718,0.6986880302429199,0.9805049300193787,1.0,0.6806660890579224,0.6433515548706055,0.34116503596305847,0.8908666968345642,1.0,10.810842514038086,False,False,False,False,False
development_three_tier,g566-connector-48x48-a-v0,24,566001068,8000,budget8000_ltm8,VALIDATION,other,g566_valid_001051,0a24ad6bf9606d4ccb577e1d833c1892307df1a9bfbbd83b72b622a1664d11f3,27cd038792be421b4490a10718b26910578849bc1c611ec3fa7c474260721638,g566_development_three_tier_a0_s568_60e2ade315a7,g566_A0_phase5p5_repair5g566_a0_f6_lite_goal_aware_graph_actor_seed568,A0,568,artifacts/models/gcst/phase5p5_repair5g566_a0_f6_lite_goal_aware_graph_actor_seed568.pt,True,True,True,True,1.38313767343,1.21344717182,1.20064034152,1.35859124867,0.1696905016100001,0.18249733191000006,0.02454642476000002,-0.13984168866246416,-0.15199999999913386,-0.018067556952122185,False,False,False,False,False,False,True,True,True,True,True,True,73.843543,1.955457,2.430982,177.534861,2255,3956,287393,437222,1.249954104423523,1.1647984981536865,1.255515694618225,0.7384105324745178,0.7559559345245361,1.0342961549758911,0.6989747881889343,0.9804751873016357,1.0,0.6804569363594055,0.6409907341003418,0.341117262840271,0.8992621898651123,1.0,10.814484596252441,False,False,False,False,False
development_three_tier,g566-connector-48x48-a-v0,24,566001068,8000,budget8000_ltm8,VALIDATION,other,g566_valid_001051,0a24ad6bf9606d4ccb577e1d833c1892307df1a9bfbbd83b72b622a1664d11f3,3d1822da066ea3b56885e818055640d95deb275372dff5ba8440026e5ec8762d,g566_development_three_tier_a1_s568_92ef37ba26f5,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,A1,568,artifacts/models/gcst/phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568.pt,True,True,True,True,1.38313767343,1.21344717182,1.20064034152,1.35859124867,0.1696905016100001,0.18249733191000006,0.02454642476000002,-0.13984168866246416,-0.15199999999913386,-0.018067556952122185,False,False,False,False,False,False,True,True,True,True,True,True,78.178614,1.955457,2.430982,177.534861,2255,3956,287393,437222,1.2503721714019775,1.1649318933486938,1.255534291267395,0.7383504509925842,0.7562795877456665,1.034461498260498,0.6989726424217224,0.9804876446723938,1.0,0.6802021861076355,0.6411871910095215,0.3412635624408722,0.898973286151886,1.0,10.81420612335205,False,False,False,False,False
development_three_tier,g566-connector-48x48-a-v0,24,566001068,8000,budget8000_ltm8,VALIDATION,other,g566_valid_001051,0a24ad6bf9606d4ccb577e1d833c1892307df1a9bfbbd83b72b622a1664d11f3,899a0ef50b38437fc428e6eb881482b58d1966c75dd44dbc90c5bbbc62e45f9c,g566_development_three_tier_a2_s568_6e8448ca5629,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,True,True,True,1.38313767343,1.21344717182,1.20064034152,1.35859124867,0.1696905016100001,0.18249733191000006,0.02454642476000002,-0.13984168866246416,-0.15199999999913386,-0.018067556952122185,False,False,False,False,False,False,True,True,True,True,True,True,77.085262,1.955457,2.430982,177.534861,2255,3956,287393,437222,1.2502809762954712,1.1645331382751465,1.255645990371704,0.7385660409927368,0.7558338642120361,1.0344501733779907,0.6989551782608032,0.9804849624633789,1.0,0.6803751587867737,0.6410810947418213,0.34098461270332336,0.8992904424667358,1.0,10.814752578735352,False,False,False,False,False
development_three_tier,g566-connector-48x48-a-v0,24,566001068,8000,budget8000_ltm8,VALIDATION,other,g566_valid_001051,0a24ad6bf9606d4ccb577e1d833c1892307df1a9bfbbd83b72b622a1664d11f3,37f53ce1c3275c780681cb1131af3077f4067d1d936a04e672be3e0677d2fb62,g566_development_three_tier_c0_s568_79168a623e86,g566_C0_phase5p5_repair5g566_c0_scalar_context_control_seed568,C0,568,artifacts/models/gcst/phase5p5_repair5g566_c0_scalar_context_control_seed568.pt,True,True,True,True,1.25293489861,1.21344717182,1.20064034152,1.35859124867,0.03948772679000001,0.05229455708999997,-0.10565635006000007,-0.03254177660719583,-0.043555555549462485,0.07776904949404974,False,False,False,False,False,False,True,True,True,True,True,True,35.929866,1.955457,2.430982,177.534861,975,3956,121797,437222,1.2491015195846558,1.1643093824386597,1.2567185163497925,0.7385525703430176,0.7559227347373962,1.0356377363204956,0.6990934610366821,0.9804916977882385,1.0,0.6804925799369812,0.6421642899513245,0.3412579596042633,0.89582359790802,1.0,10.811844825744629,False,False,False,False,False
development_three_tier,g566-connector-48x48-a-v0,24,566001328,1500,budget1500_ltm3,VALIDATION,other,g566_valid_001307,fb92aa9b6b84b79ba16bfc958bd233cbf7ab9469c3f171429bbf91a2f0ddeaa1,fa40ca56483a3e2f28e4d0c06b82428b65175b5f7073500aa4aac8b8eb4ae64d,g566_development_three_tier_a0_s568_47894f3ee709,g566_A0_phase5p5_repair5g566_a0_f6_lite_goal_aware_graph_actor_seed568,A0,568,artifacts/models/gcst/phase5p5_repair5g566_a0_f6_lite_goal_aware_graph_actor_seed568.pt,True,True,True,True,1.13027295285,1.22208436725,1.13027295285,1.16873449132,-0.09181141439999996,0.0,-0.03846153847,0.07512690355952997,0.0,0.03290870489033015,False,False,False,False,False,False,True,True,True,True,True,True,2.326035,1.783565,2.392321,2.301852,53,51,1244,1195,1.2495695352554321,1.1645177602767944,1.2552441358566284,0.7388436794281006,0.7562308311462402,1.0351333618164062,0.6981570720672607,0.9804792404174805,1.0,0.6806445121765137,0.6419215798377991,0.3409388065338135,0.8973566889762878,1.0,10.812668800354004,False,False,False,False,False
development_three_tier,g566-connector-48x48-a-v0,24,566001328,1500,budget1500_ltm3,VALIDATION,other,g566_valid_001307,fb92aa9b6b84b79ba16bfc958bd233cbf7ab9469c3f171429bbf91a2f0ddeaa1,7dc7ab54ab0237cf055399bbde201cf989ae657b5594361baf8464d29e6fd740,g566_development_three_tier_a1_s568_ab161cb31851,g566_A1_phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568,A1,568,artifacts/models/gcst/phase5p5_repair5g566_a1_dual_stream_c0_f0_graph_actor_seed568.pt,True,True,True,True,1.13027295285,1.22208436725,1.13027295285,1.16873449132,-0.09181141439999996,0.0,-0.03846153847,0.07512690355952997,0.0,0.03290870489033015,False,False,False,False,False,False,True,True,True,True,True,True,2.337911,1.783565,2.392321,2.301852,53,51,1244,1195,1.2500230073928833,1.1646159887313843,1.2553783655166626,0.7387588024139404,0.7566166520118713,1.0352425575256348,0.6981843113899231,0.9804881811141968,1.0,0.6803807020187378,0.6420459151268005,0.34109312295913696,0.8972412347793579,1.0,10.812487602233887,False,False,False,False,False
development_three_tier,g566-connector-48x48-a-v0,24,566001328,1500,budget1500_ltm3,VALIDATION,other,g566_valid_001307,fb92aa9b6b84b79ba16bfc958bd233cbf7ab9469c3f171429bbf91a2f0ddeaa1,f682dcb2b2ca37079b482f7d48723ffdfb045a9175112d2617b5adfe105d98c6,g566_development_three_tier_a2_s568_5bb8487ad87d,g566_A2_phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568,A2,568,artifacts/models/gcst/phase5p5_repair5g566_a2_od_graph_cross_attention_actor_seed568.pt,True,True,True,True,1.13027295285,1.22208436725,1.13027295285,1.16873449132,-0.09181141439999996,0.0,-0.03846153847,0.07512690355952997,0.0,0.03290870489033015,False,False,False,False,False,False,True,True,True,True,True,True,2.382353,1.783565,2.392321,2.301852,53,51,1244,1195,1.249963641166687,1.1643096208572388,1.2555205821990967,0.7388591170310974,0.7561224102973938,1.0350804328918457,0.6982894539833069,0.9804894328117371,1.0,0.6805220246315002,0.6417542099952698,0.3408632278442383,0.8980460166931152,1.0,10.81352424621582,False,False,False,False,False
