g539_probe_row_id,context_budget_iteration_key,context_key,role,planned_candidate_id,planned_method,materialized_candidate_id,materialization_source,raw_solver_result_id,source_round,commit,branch,dirty_state,binary_path,method,method_alias,candidate_id,update_params_fingerprint,map,map_family,agents,seed,budget_ms,ltm_max_iterations,iteration,solution_found,sum_of_loss_ratio,time_to_first_solution,expanded_nodes,high_level_expansions,low_level_pibt_calls,trace_event_count,pibt_failure_audit_count,traffic_before_hash,traffic_after_hash,raw_checkpoint_source,trace_backend,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g539_probe_00000104,warehouse-10-20-10-2-1|50|486|2000|final,warehouse-10-20-10-2-1|50|486|2000,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,repair5g539_s1_000,new_g539_probe_real_solver_execution,g539_probe_raw_00000193,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,repair5g539_s1_000__b2000__i2,repair5g539_s1_000,,warehouse-10-20-10-2-1,warehouse,50,486,2000,2,final,True,1.07877136487,1734,188,188,9345,9648,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000105,warehouse-10-20-10-2-1|50|486|2000|0,warehouse-10-20-10-2-1|50|486|2000,param::repair5g539_s1_001,repair5g539_s1_001,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p15_max0p75_c0,repair5g539_s1_001,new_g539_probe_real_solver_execution,g539_probe_raw_00000100,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p15_max0p75_c0,repair5g539_s1_001__b2000__i2,repair5g539_s1_001,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97999999999999998|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=0.5|alpha_flow_wait_progress=0|rho_cong_decay=0.97999999999999998|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.14999999999999999|max_flow_shield=0.75,warehouse-10-20-10-2-1,warehouse,50,486,2000,2,0,True,1.07877136487,,188,188,9345,9648,1,14650fb0739d0383,a335ced3396c3900,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000106,warehouse-10-20-10-2-1|50|486|2000|final,warehouse-10-20-10-2-1|50|486|2000,param::repair5g539_s1_001,repair5g539_s1_001,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p15_max0p75_c0,repair5g539_s1_001,new_g539_probe_real_solver_execution,g539_probe_raw_00000194,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p15_max0p75_c0,repair5g539_s1_001__b2000__i2,repair5g539_s1_001,,warehouse-10-20-10-2-1,warehouse,50,486,2000,2,final,True,1.07877136487,1732,188,188,9345,9648,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000107,warehouse-10-20-10-2-1|50|486|2000|0,warehouse-10-20-10-2-1|50|486|2000,param::repair5g539_s1_002,repair5g539_s1_002,repair5g518_grid_c1p4_b1p25_f1p25_w0p25_dc1p00_df1p00_beta0p45_max0p4_c0,repair5g539_s1_002,new_g539_probe_real_solver_execution,g539_probe_raw_00000101,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p4_b1p25_f1p25_w0p25_dc1p00_df1p00_beta0p45_max0p4_c0,repair5g539_s1_002__b2000__i2,repair5g539_s1_002,alpha_commit=1.3999999999999999|alpha_block=1.25|alpha_wait_spillover=0.25|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.3999999999999999|alpha_cong_commit_nonprogress=1.3999999999999999|alpha_cong_block=1.25|alpha_cong_wait_progress=0.25|alpha_cong_wait_nonprogress=0.25|alpha_flow_commit_progress=1.25|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.45000000000000001|max_flow_shield=0.40000000000000002,warehouse-10-20-10-2-1,warehouse,50,486,2000,2,0,True,1.07877136487,,188,188,9345,9648,1,14650fb0739d0383,1c2d17fda22ddcdb,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000108,warehouse-10-20-10-2-1|50|486|2000|final,warehouse-10-20-10-2-1|50|486|2000,param::repair5g539_s1_002,repair5g539_s1_002,repair5g518_grid_c1p4_b1p25_f1p25_w0p25_dc1p00_df1p00_beta0p45_max0p4_c0,repair5g539_s1_002,new_g539_probe_real_solver_execution,g539_probe_raw_00000195,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p4_b1p25_f1p25_w0p25_dc1p00_df1p00_beta0p45_max0p4_c0,repair5g539_s1_002__b2000__i2,repair5g539_s1_002,,warehouse-10-20-10-2-1,warehouse,50,486,2000,2,final,True,1.07877136487,1709,188,188,9345,9648,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000109,warehouse-10-20-10-2-1|50|486|2000|0,warehouse-10-20-10-2-1|50|486|2000,param::repair5g539_s1_003,repair5g539_s1_003,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df0p9_beta0p3_max1p00_c0,repair5g539_s1_003,new_g539_probe_real_solver_execution,g539_probe_raw_00000102,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df0p9_beta0p3_max1p00_c0,repair5g539_s1_003__b2000__i2,repair5g539_s1_003,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.34999999999999998|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.34999999999999998|alpha_cong_wait_nonprogress=0.34999999999999998|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.90000000000000002|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.29999999999999999|max_flow_shield=1,warehouse-10-20-10-2-1,warehouse,50,486,2000,2,0,True,1.07877136487,,188,188,9345,9648,1,14650fb0739d0383,b459bc9106510909,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000110,warehouse-10-20-10-2-1|50|486|2000|final,warehouse-10-20-10-2-1|50|486|2000,param::repair5g539_s1_003,repair5g539_s1_003,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df0p9_beta0p3_max1p00_c0,repair5g539_s1_003,new_g539_probe_real_solver_execution,g539_probe_raw_00000196,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df0p9_beta0p3_max1p00_c0,repair5g539_s1_003__b2000__i2,repair5g539_s1_003,,warehouse-10-20-10-2-1,warehouse,50,486,2000,2,final,True,1.07877136487,1869,188,188,9345,9648,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000111,warehouse-10-20-10-2-1|50|486|2000|0,warehouse-10-20-10-2-1|50|486|2000,param::repair5g539_s2_080,repair5g539_s2_080,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,repair5g539_s2_080,new_g539_probe_real_solver_execution,g539_probe_raw_00000103,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,repair5g539_s2_080__b2000__i2,repair5g539_s2_080,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.65000000000000002|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.65000000000000002|alpha_cong_wait_nonprogress=0.65000000000000002|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.25|max_flow_shield=0.75,warehouse-10-20-10-2-1,warehouse,50,486,2000,2,0,True,1.07877136487,,188,188,9345,9648,1,14650fb0739d0383,4ca3df372eae87a9,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000112,warehouse-10-20-10-2-1|50|486|2000|final,warehouse-10-20-10-2-1|50|486|2000,param::repair5g539_s2_080,repair5g539_s2_080,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,repair5g539_s2_080,new_g539_probe_real_solver_execution,g539_probe_raw_00000197,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,repair5g539_s2_080__b2000__i2,repair5g539_s2_080,,warehouse-10-20-10-2-1,warehouse,50,486,2000,2,final,True,1.07877136487,1787,188,188,9345,9648,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000113,warehouse-10-20-10-2-1|50|486|2000|0,warehouse-10-20-10-2-1|50|486|2000,param::repair5g539_s2_081,repair5g539_s2_081,repair5g518_grid_c1p1_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g539_s2_081,new_g539_probe_real_solver_execution,g539_probe_raw_00000104,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p1_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g539_s2_081__b2000__i2,repair5g539_s2_081,alpha_commit=1.1000000000000001|alpha_block=1.25|alpha_wait_spillover=0.65000000000000002|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.1000000000000001|alpha_cong_commit_nonprogress=1.1000000000000001|alpha_cong_block=1.25|alpha_cong_wait_progress=0.65000000000000002|alpha_cong_wait_nonprogress=0.65000000000000002|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.29999999999999999|max_flow_shield=0.75,warehouse-10-20-10-2-1,warehouse,50,486,2000,2,0,True,1.07877136487,,188,188,9345,9648,1,14650fb0739d0383,c7663f2dd47914c9,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000114,warehouse-10-20-10-2-1|50|486|2000|final,warehouse-10-20-10-2-1|50|486|2000,param::repair5g539_s2_081,repair5g539_s2_081,repair5g518_grid_c1p1_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g539_s2_081,new_g539_probe_real_solver_execution,g539_probe_raw_00000198,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p1_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g539_s2_081__b2000__i2,repair5g539_s2_081,,warehouse-10-20-10-2-1,warehouse,50,486,2000,2,final,True,1.07877136487,1740,188,188,9345,9648,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000115,warehouse-10-20-10-2-1|50|486|2000|0,warehouse-10-20-10-2-1|50|486|2000,param::repair5g539_s3_112,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112,new_g539_probe_real_solver_execution,g539_probe_raw_00000105,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112__b2000__i2,repair5g539_s3_112,alpha_commit=1.3999999999999999|alpha_block=1.6000000000000001|alpha_wait_spillover=0.75|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.3999999999999999|alpha_cong_commit_nonprogress=1.3999999999999999|alpha_cong_block=1.6000000000000001|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.25|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=1.25,warehouse-10-20-10-2-1,warehouse,50,486,2000,2,0,True,1.07877136487,,188,188,9345,9648,1,14650fb0739d0383,a3b43baf3b24c998,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000116,warehouse-10-20-10-2-1|50|486|2000|final,warehouse-10-20-10-2-1|50|486|2000,param::repair5g539_s3_112,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112,new_g539_probe_real_solver_execution,g539_probe_raw_00000199,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112__b2000__i2,repair5g539_s3_112,,warehouse-10-20-10-2-1,warehouse,50,486,2000,2,final,True,1.07877136487,1717,188,188,9345,9648,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000117,warehouse-10-20-10-2-1|50|486|2000|0,warehouse-10-20-10-2-1|50|486|2000,param::repair5g539_s3_113,repair5g539_s3_113,repair5g518_grid_c1p00_b1p00_f0p5_w0p25_dc0p98_df0p9_beta0p15_max0p4_c0,repair5g539_s3_113,new_g539_probe_real_solver_execution,g539_probe_raw_00000106,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p00_b1p00_f0p5_w0p25_dc0p98_df0p9_beta0p15_max0p4_c0,repair5g539_s3_113__b2000__i2,repair5g539_s3_113,alpha_commit=1|alpha_block=1|alpha_wait_spillover=0.25|rho_decay=0.97999999999999998|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=0.25|alpha_cong_wait_nonprogress=0.25|alpha_flow_commit_progress=0.5|alpha_flow_wait_progress=0|rho_cong_decay=0.97999999999999998|rho_flow_decay=0.90000000000000002|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.14999999999999999|max_flow_shield=0.40000000000000002,warehouse-10-20-10-2-1,warehouse,50,486,2000,2,0,True,1.07877136487,,188,188,9345,9648,1,14650fb0739d0383,485bcb3e7b2fa609,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000118,warehouse-10-20-10-2-1|50|486|2000|final,warehouse-10-20-10-2-1|50|486|2000,param::repair5g539_s3_113,repair5g539_s3_113,repair5g518_grid_c1p00_b1p00_f0p5_w0p25_dc0p98_df0p9_beta0p15_max0p4_c0,repair5g539_s3_113,new_g539_probe_real_solver_execution,g539_probe_raw_00000200,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p00_b1p00_f0p5_w0p25_dc0p98_df0p9_beta0p15_max0p4_c0,repair5g539_s3_113__b2000__i2,repair5g539_s3_113,,warehouse-10-20-10-2-1,warehouse,50,486,2000,2,final,True,1.07877136487,1712,188,188,9345,9648,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000119,warehouse-10-20-10-2-1|100|486|2000|0,warehouse-10-20-10-2-1|100|486|2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g539_probe_real_solver_execution,g539_probe_raw_00000107,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,0,False,,,1,0,0,0,0,14650fb0739d0383,14650fb0739d0383,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000120,warehouse-10-20-10-2-1|100|486|2000|final,warehouse-10-20-10-2-1|100|486|2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g539_probe_real_solver_execution,g539_probe_raw_00000201,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,final,False,,,1,0,0,0,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000121,warehouse-10-20-10-2-1|100|486|2000|0,warehouse-10-20-10-2-1|100|486|2000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g539_probe_real_solver_execution,g539_probe_raw_00000108,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,0,False,,,1,0,0,0,0,14650fb0739d0383,14650fb0739d0383,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000122,warehouse-10-20-10-2-1|100|486|2000|final,warehouse-10-20-10-2-1|100|486|2000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g539_probe_real_solver_execution,g539_probe_raw_00000202,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,final,False,,,1,0,0,0,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000123,warehouse-10-20-10-2-1|100|486|2000|0,warehouse-10-20-10-2-1|100|486|2000,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g539_probe_real_solver_execution,g539_probe_raw_00000109,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b2000__i2,repair5g59_high_beta_cap_safe,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,0,False,,,1,0,0,0,0,14650fb0739d0383,14650fb0739d0383,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000124,warehouse-10-20-10-2-1|100|486|2000|final,warehouse-10-20-10-2-1|100|486|2000,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g539_probe_real_solver_execution,g539_probe_raw_00000203,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b2000__i2,repair5g59_high_beta_cap_safe,,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,final,False,,,1,0,0,0,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000125,warehouse-10-20-10-2-1|100|486|2000|0,warehouse-10-20-10-2-1|100|486|2000,frozen_family_static_goal_aware,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g539_probe_real_solver_execution,g539_probe_raw_00000107,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,0,False,,,1,0,0,0,0,14650fb0739d0383,14650fb0739d0383,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000126,warehouse-10-20-10-2-1|100|486|2000|final,warehouse-10-20-10-2-1|100|486|2000,frozen_family_static_goal_aware,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g539_probe_real_solver_execution,g539_probe_raw_00000201,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,final,False,,,1,0,0,0,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000127,warehouse-10-20-10-2-1|100|486|2000|0,warehouse-10-20-10-2-1|100|486|2000,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,repair5g539_s1_000,new_g539_probe_real_solver_execution,g539_probe_raw_00000110,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,repair5g539_s1_000__b2000__i2,repair5g539_s1_000,alpha_commit=1.1000000000000001|alpha_block=1.25|alpha_wait_spillover=0.65000000000000002|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.1000000000000001|alpha_cong_commit_nonprogress=1.1000000000000001|alpha_cong_block=1.25|alpha_cong_wait_progress=0.65000000000000002|alpha_cong_wait_nonprogress=0.65000000000000002|alpha_flow_commit_progress=0.75|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.94999999999999996|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.25|max_flow_shield=1.25,warehouse-10-20-10-2-1,warehouse,100,486,2000,2,0,False,,,1,0,0,0,0,14650fb0739d0383,14650fb0739d0383,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_warehouse_10_20_10_2_1_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
