context_id,g567_evaluation_uid,split,map,map_family,ltm_target_map,ltm_target_match_type,selection_stage,ltm_style_primary_subset,agent_count,official_scenario,map_source_type,scenario_source_type,complete_triple,ltm_30s_present,ltm_30s_success,ltm_30s_ratio,ltm_30s_solver_wall_ms,ltm_30s_actor_inference_ms,ltm_30s_total_method_ms,ltm_30s_hard_timeout,ltm_30s_infrastructure_failure,static_flow_30s_present,static_flow_30s_success,static_flow_30s_ratio,static_flow_30s_solver_wall_ms,static_flow_30s_actor_inference_ms,static_flow_30s_total_method_ms,static_flow_30s_hard_timeout,static_flow_30s_infrastructure_failure,gate3b_actor_30s_present,gate3b_actor_30s_success,gate3b_actor_30s_ratio,gate3b_actor_30s_solver_wall_ms,gate3b_actor_30s_actor_inference_ms,gate3b_actor_30s_total_method_ms,gate3b_actor_30s_hard_timeout,gate3b_actor_30s_infrastructure_failure,actor_vs_ltm_both_success,actor_vs_ltm_success_gain,actor_vs_ltm_success_regression,actor_vs_ltm_relative_quality_improvement,actor_vs_ltm_harmful_quality_delta,actor_vs_ltm_runtime_change_ms,actor_vs_static_flow_both_success,actor_vs_static_flow_success_gain,actor_vs_static_flow_success_regression,actor_vs_static_flow_relative_quality_improvement,actor_vs_static_flow_harmful_quality_delta,actor_vs_static_flow_runtime_change_ms,static_flow_vs_ltm_both_success,static_flow_vs_ltm_success_gain,static_flow_vs_ltm_success_regression,static_flow_vs_ltm_relative_quality_improvement,static_flow_vs_ltm_harmful_quality_delta,static_flow_vs_ltm_runtime_change_ms
g567_gate3b_development_00231,85a410cede2b1b30ef8e3882b5afeeba13ca31cdf1bb1e31efbe071e5acd504d,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,16,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.03587443946,36.906976252794266,0.0,36.906976252794266,False,False,True,True,1.01943198804,52.18759458512068,0.0,52.18759458512068,False,False,True,True,1.02242152466,47.333105467259884,20.09000121522695,67.42310668248683,False,False,True,False,False,0.012987012988768197,0.0,30.516130429692566,True,False,False,-0.002932551317864471,0.002932551317864471,15.235512097366154,True,False,False,0.01587301587301577,0.0,15.280618332326412
g567_gate3b_development_00232,2b840d886b4581afb0ed85bbf97974583c93e292404b2db02bd3485918145dd8,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,16,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.01777777778,34.02866516262293,0.0,34.02866516262293,False,False,True,True,1.01555555556,45.67813407629728,0.0,45.67813407629728,False,False,True,True,1.00666666667,59.424832463264465,20.09000121522695,79.51483367849141,False,False,True,False,False,0.010917030566570013,0.0,45.486168515868485,True,False,False,0.008752735230815142,0.0,33.83669960219413,True,False,False,0.0021834061113488496,0.0,11.649468913674355
g567_gate3b_development_00233,b7907d7167aa89fd6088c44b484f5d30335b7fce9d19a6c0bb4b88bd098d010a,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,16,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.03538461538,39.323726668953896,0.0,39.323726668953896,False,False,True,True,1.02153846154,46.211796812713146,0.0,46.211796812713146,False,False,True,True,1.01076923077,43.910663574934006,20.09000121522695,64.00066479016095,False,False,True,False,False,0.02377414561154719,0.0,24.67693812120706,True,False,False,0.010542168675435956,0.0,17.788867977447808,True,False,False,0.013372956903477026,0.0,6.888070143759251
g567_gate3b_development_00234,04117118e8cb67c18e12420ae1b5ed0683875105e262f401bc2a8f9b4fbe8d51,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,16,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.04229607251,39.347633719444275,0.0,39.347633719444275,False,False,True,True,1.03474320242,48.35835658013821,0.0,48.35835658013821,False,False,True,True,1.02265861027,44.8336536064744,20.09000121522695,64.92365482170135,False,False,True,False,False,0.01884057971427457,0.0,25.576021102257073,True,False,False,0.011678832121571182,0.0,16.56529824156314,True,False,False,0.007246376810968332,0.0,9.010722860693932
g567_gate3b_development_00235,b7c376bd75042a0bc7e5716da82a44ec23d18d1d674569cab7c0aad8601d4047,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,16,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.06441717791,42.42682736366987,0.0,42.42682736366987,False,False,True,True,1.04447852761,45.679799281060696,0.0,45.679799281060696,False,False,True,True,1.04294478528,45.5228490754962,20.09000121522695,65.61285029072315,False,False,True,False,False,0.020172910655351678,0.0,23.186022927053273,True,False,False,0.0014684287799668469,0.0,19.93305100966245,True,False,False,0.018731988466354835,0.0,3.2529719173908234
g567_gate3b_development_00236,c6602b8c7798d591a69728827f340f97263684506962bd6c9f50b5be3afc7ff5,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,16,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.08983799705,53.25226113200188,0.0,53.25226113200188,False,False,True,True,1.0765832106,45.35231553018093,0.0,45.35231553018093,False,False,True,True,1.08100147275,43.40057633817196,20.09000121522695,63.49057755339891,False,False,True,False,False,0.008108108107736257,0.0,10.23831642139703,True,False,False,-0.004103967168072018,0.004103967168072018,18.138262023217976,True,False,False,0.012162162161604283,0.0,-7.899945601820946
g567_gate3b_development_00237,9113da9243a615fe30260742165659a5dc467dc3f2996f7c749a3f839db87210,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,16,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.15384615385,41.29710793495178,0.0,41.29710793495178,False,False,True,True,1.14128728414,45.64783442765474,0.0,45.64783442765474,False,False,True,True,1.13657770801,52.25401557981968,20.09000121522695,72.34401679504663,False,False,True,False,False,0.014965986394616859,0.0,31.046908860094845,True,False,False,0.0041265474481728195,0.0,26.696182367391884,True,False,False,0.01088435374863046,0.0,4.350726492702961
g567_gate3b_development_00238,de29999116d5296b129f19d22c681805ade7eca50c0574546f61afb89542fa1a,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,16,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.08931698774,35.7695696875453,0.0,35.7695696875453,False,False,True,True,1.08406304729,44.70691550523043,0.0,44.70691550523043,False,False,True,True,1.07705779335,44.7903061285615,20.09000121522695,64.88030734378844,False,False,True,False,False,0.011254019287291184,0.0,29.110737656243145,True,False,False,0.0064620355407482635,0.0,20.173391838558018,True,False,False,0.004823151120502005,0.0,8.937345817685127
g567_gate3b_development_00239,4c1fd983b074add8e87b7e95fee0ecaa842caa30fd57af5030af5ded084c746c,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.07400722022,50.00979173928499,0.0,50.00979173928499,False,False,True,True,1.06227436823,76.91915333271027,0.0,76.91915333271027,False,False,True,True,1.05054151625,58.071525767445564,20.09000121522695,78.16152698267251,False,False,True,False,False,0.021848739494687193,0.0,28.15173524338752,True,False,False,0.011045029731395723,0.0,1.2423736499622464,True,False,False,0.010924369751999058,0.0,26.909361593425274
g567_gate3b_development_00240,9e7a6e9d9852701c1ce5359972db565ae562009b8de40ca8d755b83554c0040e,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.05182926829,58.886535465717316,0.0,58.886535465717316,False,False,True,True,1.03760162602,84.34227388352156,0.0,84.34227388352156,False,False,True,True,1.04268292683,59.26475394517183,20.09000121522695,79.35475516039878,False,False,True,False,False,0.00869565217068878,0.0,20.468219694681466,True,False,False,-0.004897159644487651,0.004897159644487651,-4.9875187231227756,True,False,False,0.01352657004223725,0.0,25.45573841780424
g567_gate3b_development_00241,3cb77bdf41f4bbde784c5d569ca99b53d81e0a06e23187c4d2e63085019161e9,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.10917431193,59.74152963608503,0.0,59.74152963608503,False,False,True,True,1.10550458716,61.67951226234436,0.0,61.67951226234436,False,False,True,True,1.12293577982,58.29437728971243,20.09000121522695,78.38437850493938,False,False,True,False,False,-0.012406947890863593,0.012406947890863593,18.642848868854344,True,False,False,-0.015767634854216218,0.015767634854216218,16.704866242595017,True,False,False,0.0033085194369625237,0.0,1.937982626259327
g567_gate3b_development_00242,8658e72545001f81a9cb33f8e24eb0590625118f5acd3b6dc2c081351764a0d8,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.1028277635,57.52161052078009,0.0,57.52161052078009,False,False,True,True,1.09682947729,89.09450564533472,0.0,89.09450564533472,False,False,True,True,1.088260497,60.989790596067905,20.09000121522695,81.07979181129485,False,False,True,False,False,0.013209013213240386,0.0,23.558181290514767,True,False,False,0.007812499998789098,0.0,-8.014713834039867,True,False,False,0.0054390054444797,0.0,31.572895124554634
g567_gate3b_development_00243,4f876b9f989c3ce07dd34f290b71eadc91fdfb320236aa77d98e8ba8368de98c,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.06628787879,59.717535972595215,0.0,59.717535972595215,False,False,True,True,1.03314393939,75.6500381976366,0.0,75.6500381976366,False,False,True,True,1.04734848485,84.6923990175128,20.09000121522695,104.78240023273975,False,False,True,False,False,0.017761989343339436,0.0,45.06486426014453,True,False,False,-0.013748854267476964,0.013748854267476964,29.132362035103142,True,False,False,0.031083481355533335,0.0,15.93250222504139
g567_gate3b_development_00244,a7a1b7cad8dbb1d4c94299d5879477fc357cc88463bb5dd3633969960e54d6af,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.06117647059,53.833143785595894,0.0,53.833143785595894,False,False,True,True,1.04705882353,69.17514931410551,0.0,69.17514931410551,False,False,True,True,1.05529411765,59.00748912245035,20.09000121522695,79.0974903376773,False,False,True,False,False,0.005543237249436513,0.0,25.264346552081406,True,False,False,-0.007865168541568523,0.007865168541568523,9.92234102357179,True,False,False,0.013303769402416864,0.0,15.342005528509617
g567_gate3b_development_00245,9a16c3ba28415c075bbe4a8aae8b0038b22160f1977a279aa6759c15a80377e1,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.0618556701,62.45084200054407,0.0,62.45084200054407,False,False,True,True,1.04810996564,73.98032117635012,0.0,73.98032117635012,False,False,True,True,1.04381443299,59.1259254142642,20.09000121522695,79.21592662949115,False,False,True,False,False,0.016990291258981365,0.0,16.76508462894708,True,False,False,0.004098360659491366,0.0,5.235605453141034,True,False,False,0.012944983811882372,0.0,11.529479175806046
g567_gate3b_development_00246,4b979813c9c7e85092294fe1a9fc301b39b7ed8138abdcb362ae1efa96cd6697,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.11263467189,60.99743116647005,0.0,60.99743116647005,False,False,True,True,1.0763956905,79.73598781973124,0.0,79.73598781973124,False,False,True,True,1.08619000979,56.772856041789055,20.09000121522695,76.862857257016,False,False,True,False,False,0.02376760563741852,0.0,15.865426090545952,True,False,False,-0.009099181069231393,0.009099181069231393,-2.8731305627152324,True,False,False,0.03257042253450706,0.0,18.738556653261185
g567_gate3b_development_00247,eedbb80601ee9bf687fab546a3c74e4cbb87881a7012887fa52bac454a29614f,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.06997084548,61.86344753950834,0.0,61.86344753950834,False,False,True,True,1.04178814383,76.30553841590881,0.0,76.30553841590881,False,False,True,True,1.02526724976,72.57930655032396,20.09000121522695,92.66930776555091,False,False,True,False,False,0.04178019981464603,0.0,30.80586022604257,True,False,False,0.015858208953370485,0.0,16.363769349642098,True,False,False,0.026339691187900523,0.0,14.44209087640047
g567_gate3b_development_00248,d21c7737be3b870184bd777506135953c96e8d18cc1d7e20143eead7db03e1df,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.13847780127,71.0957944393158,0.0,71.0957944393158,False,False,True,True,1.12156448203,90.13930428773165,0.0,90.13930428773165,False,False,True,True,1.13319238901,60.565236024558544,20.09000121522695,80.65523723978549,False,False,True,False,False,0.004642525531990272,0.0,9.559442800469697,True,False,False,-0.010367577759732427,0.010367577759732427,-9.484067047946155,True,False,False,0.014856081709395601,0.0,19.04350984841585
g567_gate3b_development_00249,9946ee0fbf2de91c6f8ee18e3ec8dba66d90818bf032f9235691f3aa28ad89e0,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.06581532417,51.69905815273523,0.0,51.69905815273523,False,False,True,True,1.03241650295,63.58633656054735,0.0,63.58633656054735,False,False,True,True,1.04813359528,63.934095203876495,20.09000121522695,84.02409641910344,False,False,True,False,False,0.0165898617603097,0.0,32.32503826636821,True,False,False,-0.015223596566976833,0.015223596566976833,20.437759858556092,True,False,False,0.03133640553161406,0.0,11.887278407812119
g567_gate3b_development_00250,40c8a007f728cd72395fcf217419ad5660e802a034f6c06be19edfac68855b55,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.05443548387,55.444223806262016,0.0,55.444223806262016,False,False,True,True,1.02721774194,64.03620075434446,0.0,64.03620075434446,False,False,True,True,1.06955645161,61.09108589589596,20.09000121522695,81.1810871111229,False,False,True,False,False,-0.014340344166437573,0.014340344166437573,25.73686330486089,True,False,False,-0.04121687928602104,0.04121687928602104,17.144886356778443,True,False,False,0.025812619497691133,0.0,8.591976948082447
g567_gate3b_development_00251,5ca76814302e254e1b88e58e9f2669a76957b0d6178a33f57707b2bdd3b8c5c5,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.15431348724,48.126114532351494,0.0,48.126114532351494,False,False,True,True,1.15431348724,56.604381650686264,0.0,56.604381650686264,False,False,True,True,1.13001215067,58.89391619712114,20.09000121522695,78.98391741234809,False,False,True,False,False,0.02105263157593806,0.0,30.857802879996598,True,False,False,0.02105263157593806,0.0,22.379535761661828,True,False,False,0.0,0.0,8.47826711833477
g567_gate3b_development_00252,ef581b6ec44ccfe6d396e384737e26d5811b1dc34b533a351af2555b1ad05f48,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.10262008734,64.17764071375132,0.0,64.17764071375132,False,False,True,True,1.06659388646,85.31999494880438,0.0,85.31999494880438,False,False,True,True,1.06986899563,59.426059015095234,20.09000121522695,79.51606023032218,False,False,True,False,False,0.029702970303225575,0.0,15.338419516570866,True,False,False,-0.003070624360008361,0.003070624360008361,-5.803934718482196,True,False,False,0.03267326733264126,0.0,21.142354235053062
g567_gate3b_development_00253,abfda05d8f58a3eaf00f5b0d32c542c4995e7fdf156199842db22bbd962acb73,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.07767784137,58.19913558661938,0.0,58.19913558661938,False,False,True,True,1.06459525756,75.70539880543947,0.0,75.70539880543947,False,False,True,True,1.06950122649,57.465823367238045,20.09000121522695,77.555824582465,False,False,True,False,False,0.007587253412954517,0.0,19.356688995845616,True,False,False,-0.004608294931957699,0.004608294931957699,1.8504257770255208,True,False,False,0.012139605462583029,0.0,17.506263218820095
g567_gate3b_development_00254,fdaf35aea83810e376a05a3b9729cf08ceb8f87d2d8f7ce38c29e25b333e04f0,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,24,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.07986111111,44.57855597138405,0.0,44.57855597138405,False,False,True,True,1.05642361111,56.54029827564955,0.0,56.54029827564955,False,False,True,True,1.05381944444,78.2870389521122,20.09000121522695,98.37704016733915,False,False,True,False,False,0.024115755630121343,0.0,53.7984841959551,True,False,False,0.0024650780639632218,0.0,41.8367418916896,True,False,False,0.021704180064331013,0.0,11.9617423042655
g567_gate3b_development_00255,fadb20adf62649a51bb8c69d1cf38f260541cf6bca79b4ee88ccf83e19c59247,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,32,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.1837037037,61.21035013347864,0.0,61.21035013347864,False,False,True,True,1.16074074074,98.37843012064695,0.0,98.37843012064695,False,False,True,True,1.15481481481,74.53057263046503,20.09000121522695,94.62057384569198,False,False,True,False,False,0.024405506884619604,0.0,33.41022371221334,True,False,False,0.005105296748886635,0.0,-3.7578562749549747,True,False,False,0.019399249058884134,0.0,37.16807998716831
g567_gate3b_development_00256,b9e3391b1a86e0fee8a3466d3a74607700e0301f5e6990d38b99f8adab2c3768,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,32,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.0725,70.18043752759695,0.0,70.18043752759695,False,False,True,True,1.065,77.47483346611261,0.0,77.47483346611261,False,False,True,True,1.0675,69.98395174741745,20.09000121522695,90.0739529626444,False,False,True,False,False,0.0046620046620047696,0.0,19.893515435047448,True,False,False,-0.002347417840375537,0.002347417840375537,12.599119496531785,True,False,False,0.006993006993007051,0.0,7.294395938515663
g567_gate3b_development_00257,296713622f9a149ae64d1906651788281cae8697bcef4da7f0fb3c9404651c59,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,32,False,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,True,True,True,1.09031044214,58.550162240862846,0.0,58.550162240862846,False,False,True,True,1.08936970837,71.28925994038582,0.0,71.28925994038582,False,False,True,True,1.08090310442,72.59647082537413,20.09000121522695,92.68647204060107,False,False,True,False,False,0.008628127693187949,0.0,34.13630979973823,True,False,False,0.007772020724413652,0.0,21.397212100215256,True,False,False,0.0008628127674844751,0.0,12.739097699522972
g567_gate3b_development_00258,33feef83c45d2220223597c8688ed263d0bd4252f7534f64a7c137ba15e607d0,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.12986111111,64.9496978148818,0.0,64.9496978148818,False,False,True,True,1.08888888889,73.47623351961374,0.0,73.47623351961374,False,False,True,True,1.10069444444,76.48999989032745,20.09000121522695,96.5800011055544,False,False,True,False,False,0.025814382301684986,0.0,31.6303032906726,True,False,False,-0.010841836729580837,0.010841836729580837,23.10376758594066,True,False,False,0.036263060846255864,0.0,8.526535704731941
g567_gate3b_development_00259,a516998ea8400cbe746b3ed964683654a8c35d3af1d8ee4146a81c9761b1e57b,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.11468288445,62.593087553977966,0.0,62.593087553977966,False,False,True,True,1.08948740226,77.67138816416264,0.0,77.67138816416264,False,False,True,True,1.08948740226,70.68516034632921,20.09000121522695,90.77516156155616,False,False,True,False,False,0.022603273578056065,0.0,28.182074007578194,True,False,False,0.0,0.0,13.103773397393525,True,False,False,0.022603273578056065,0.0,15.07830061018467
g567_gate3b_development_00260,7746b90bb191b4dda166db51d9046a43f6a2219e2305a713abf73e0dac6f3fb2,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.05226700252,57.824600487947464,0.0,57.824600487947464,False,False,True,True,1.05541561713,74.6410945430398,0.0,74.6410945430398,False,False,True,True,1.04785894207,71.40550017356873,20.09000121522695,91.49550138879567,False,False,True,False,False,0.004189108315136302,0.0,33.67090090084821,True,False,False,0.007159904531779569,0.0,16.854406845755875,True,False,False,-0.002992220227812464,0.002992220227812464,16.816494055092335
g567_gate3b_development_00261,684a08315b2354e06fb749cf9630a030eefdd9b941ca7d73b137c0eafb9d6d73,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.0732459522,58.397493325173855,0.0,58.397493325173855,False,False,True,True,1.06784888204,72.1847778186202,0.0,72.1847778186202,False,False,True,True,1.07093292213,71.53096608817577,20.09000121522695,91.62096730340272,False,False,True,False,False,0.0021551724143554192,0.0,33.22347397822887,True,False,False,-0.002888086640225866,0.002888086640225866,19.436189484782517,True,False,False,0.005028735630389929,0.0,13.78728449344635
g567_gate3b_development_00262,7c5d8da3375634a34a8272abf6d124d22e56d17d7335193a4e9154ad80bc8928,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.09669811321,61.690928414464,0.0,61.690928414464,False,False,True,True,1.09433962264,89.89795669913292,0.0,89.89795669913292,False,False,True,True,1.10849056604,74.78363532572985,20.09000121522695,94.8736365409568,False,False,True,False,False,-0.010752688171846889,0.010752688171846889,33.1827081264928,True,False,False,-0.012931034486224737,0.012931034486224737,4.975679841823876,True,False,False,0.0021505376380167303,0.0,28.207028284668922
g567_gate3b_development_00263,e6f45ef1b085f09598f030a3c935671c8f4bbb8824284647f17fe460cd4dc5f8,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.09864253394,54.55978214740753,0.0,54.55978214740753,False,False,True,True,1.08778280543,67.7327336743474,0.0,67.7327336743474,False,False,True,True,1.09773755656,76.26936491578817,20.09000121522695,96.35936613101512,False,False,True,False,False,0.000823723233028846,0.0,41.79958398360759,True,False,False,-0.009151414308359918,0.009151414308359918,28.62663245666772,True,False,False,0.009884678750834833,0.0,13.172951526939869
g567_gate3b_development_00264,66b1b960c05c6808e027b08da38508e80372845b2b4c74fe78690990640f1dd3,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.0562248996,73.99812899529934,0.0,73.99812899529934,False,False,True,True,1.03547523427,102.10637748241425,0.0,102.10637748241425,False,False,True,True,1.03815261044,69.37025766819715,20.09000121522695,89.4602588834241,False,False,True,False,False,0.01711026616286374,0.0,15.462129888124764,True,False,False,-0.002585649643168533,0.002585649643168533,-12.646118598990142,True,False,False,0.01964512040746072,0.0,28.108248487114906
g567_gate3b_development_00265,3466a9adf3cc41d266a58a074e437cfb8f3fc181824317476f3485b196098bd0,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.11777301927,61.03486381471157,0.0,61.03486381471157,False,False,True,True,1.10492505353,83.2763696089387,0.0,83.2763696089387,False,False,True,True,1.12062812277,69.66282427310944,20.09000121522695,89.75282548833638,False,False,True,False,False,-0.002554278418586789,0.002554278418586789,28.717961673624814,True,False,False,-0.014211886308335593,0.014211886308335593,6.47645587939769,True,False,False,0.011494252874694388,0.0,22.241505794227123
g567_gate3b_development_00266,e1417fbd60f528b692bed52caa499e0effaf7e0607e49a8d275d37e9ed243021,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,32,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.11979823455,66.28415081650019,0.0,66.28415081650019,False,False,True,True,1.08511979823,69.23096254467964,0.0,69.23096254467964,False,False,True,True,1.08701134931,68.75129975378513,20.09000121522695,88.84130096901208,False,False,True,False,False,0.029279279274069966,0.0,22.557150152511895,True,False,False,-0.0017431725815761153,0.0017431725815761153,19.61033842433244,True,False,False,0.030968468470514876,0.0,2.946811728179455
g567_gate3b_development_00267,4da7fae1463421e610601666a2953726b029b2ffc9d9a4187a51079c224f7cdf,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,32,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.07924203273,58.03549475967884,0.0,58.03549475967884,False,False,True,True,1.06976744186,77.87275314331055,0.0,77.87275314331055,False,False,True,True,1.06632213609,68.7428442761302,20.09000121522695,88.83284549135715,False,False,True,False,False,0.011971268953747645,0.0,30.797350731678307,True,False,False,0.003220611915436303,0.0,10.9600923480466,True,False,False,0.008778930566699242,0.0,19.837258383631706
g567_gate3b_development_00268,76aa6773455d304c004364191fc13594c3a4de53db5dc163bd08087dc5eb4fc8,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,48,True,canonical_public_benchmark_map,movingai_official_even,True,True,True,1.12142498746,93.76151580363512,0.0,93.76151580363512,False,False,True,True,1.10085298545,138.11514526605606,0.0,138.11514526605606,False,False,True,True,1.11239337682,107.02705010771751,20.09000121522695,127.11705132294446,False,False,True,False,False,0.008053691277609468,0.0,33.35553551930934,True,False,False,-0.010483135825155308,0.010483135825155308,-10.998093943111598,True,False,False,0.018344519018249322,0.0,44.35362946242094
g567_gate3b_development_00269,6be90f20a731c658bdf43483e440f2e2aa2ab12d10f94b7fe7b1f048978c9d63,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,48,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.13469156763,74.23252519220114,0.0,74.23252519220114,False,False,True,True,1.09451046972,93.81044935435057,0.0,93.81044935435057,False,False,True,True,1.10356536503,98.65019097924232,20.09000121522695,118.74019219446927,False,False,True,False,False,0.02743142144346112,0.0,44.507667002268136,True,False,False,-0.008273009313758553,0.008273009313758553,24.929742840118706,True,False,False,0.035411471325132955,0.0,19.57792416214943
g567_gate3b_development_00270,8cad45a1c1f81b911733e10db0af711d08c8056d6c465a54371387d4d5a79bc3,DEVELOPMENT,maze_32_32_4,maze,maze-32-32-4,normalized,primary_ltm_target_tier,True,48,True,canonical_public_benchmark_map,movingai_official_random,True,True,True,1.11032448378,116.92800093442202,0.0,116.92800093442202,False,False,True,True,1.07787610619,137.73616962134838,0.0,137.73616962134838,False,False,True,True,1.09262536873,97.26081416010857,20.09000121522695,117.35081537533551,False,False,True,False,False,0.015940488846778227,0.0,0.4228144409134984,True,False,False,-0.013683634376250099,0.013683634376250099,-20.385354246012866,True,False,False,0.02922422955092585,0.0,20.808168686926365
