split,context_id,map,map_family,agents,seed,nominal_budget_ms,budget_ms,horizon_id,short_budget_ms,base_time_limit_sec,ltm_max_iterations,scenario_hash,fresh_seed_block,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
stage1_search,stage1_search|maze|a100|s1313|b1000,maze-32-32-4,maze,100,1313,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,44599845541564,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1313|b2000,maze-32-32-4,maze,100,1313,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,276428761829929,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1314|b1000,random-32-32-20,random,50,1314,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,18171270522594,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1314|b2000,random-32-32-20,random,50,1314,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,40893539631272,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1314|b1000,random-32-32-20,random,100,1314,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,175730475707960,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1314|b2000,random-32-32-20,random,100,1314,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,258480008895548,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1314|b1000,maze-32-32-4,maze,50,1314,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,277790742540291,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1314|b2000,maze-32-32-4,maze,50,1314,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,19432381205563,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1314|b1000,maze-32-32-4,maze,100,1314,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,62110482144657,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1314|b2000,maze-32-32-4,maze,100,1314,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,115399463755917,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1315|b1000,random-32-32-20,random,50,1315,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,192060982387063,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1315|b2000,random-32-32-20,random,50,1315,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,243000944009939,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1315|b1000,random-32-32-20,random,100,1315,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,206521689581518,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1315|b2000,random-32-32-20,random,100,1315,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,8641488780982,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1315|b1000,maze-32-32-4,maze,50,1315,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,50560880133150,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1315|b2000,maze-32-32-4,maze,50,1315,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,115001601344938,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1315|b1000,maze-32-32-4,maze,100,1315,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,98180992585175,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1315|b2000,maze-32-32-4,maze,100,1315,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,106936270237447,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1316|b1000,random-32-32-20,random,50,1316,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,59209570709847,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1316|b2000,random-32-32-20,random,50,1316,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,77205905222545,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1316|b1000,random-32-32-20,random,100,1316,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,209563179349264,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1316|b2000,random-32-32-20,random,100,1316,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,6828597338014,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1316|b1000,maze-32-32-4,maze,50,1316,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,146728359355104,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1316|b2000,maze-32-32-4,maze,50,1316,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,81512720035872,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1316|b1000,maze-32-32-4,maze,100,1316,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,203462205672724,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1316|b2000,maze-32-32-4,maze,100,1316,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,89653949993044,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1317|b1000,random-32-32-20,random,50,1317,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,128769043655951,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1317|b2000,random-32-32-20,random,50,1317,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,115775971747110,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1317|b1000,random-32-32-20,random,100,1317,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,69090001223237,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1317|b2000,random-32-32-20,random,100,1317,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,72321034398576,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1317|b1000,maze-32-32-4,maze,50,1317,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,210962594032926,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1317|b2000,maze-32-32-4,maze,50,1317,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,38747361156949,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1317|b1000,maze-32-32-4,maze,100,1317,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,102231583089419,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1317|b2000,maze-32-32-4,maze,100,1317,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,275898450643895,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1318|b1000,random-32-32-20,random,50,1318,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,35997446392935,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1318|b2000,random-32-32-20,random,50,1318,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,132439150168341,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1318|b1000,random-32-32-20,random,100,1318,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,149329112555847,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1318|b2000,random-32-32-20,random,100,1318,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,88139788561910,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1318|b1000,maze-32-32-4,maze,50,1318,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,26391789548366,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1318|b2000,maze-32-32-4,maze,50,1318,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,50564647318423,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1318|b1000,maze-32-32-4,maze,100,1318,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,95636977436651,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1318|b2000,maze-32-32-4,maze,100,1318,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,67202131301430,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1319|b1000,random-32-32-20,random,50,1319,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,143364065726670,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a50|s1319|b2000,random-32-32-20,random,50,1319,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,166053914724035,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1319|b1000,random-32-32-20,random,100,1319,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,38549896990941,1300_1319,False,False,False,False,False
stage1_search,stage1_search|random|a100|s1319|b2000,random-32-32-20,random,100,1319,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,15288221756582,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1319|b1000,maze-32-32-4,maze,50,1319,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,239205443952319,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a50|s1319|b2000,maze-32-32-4,maze,50,1319,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,132950398143120,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1319|b1000,maze-32-32-4,maze,100,1319,1000,1000,stage1_search_short1000_t050_i2,1000,0.5,2,85666394834317,1300_1319,False,False,False,False,False
stage1_search,stage1_search|maze|a100|s1319|b2000,maze-32-32-4,maze,100,1319,2000,2000,stage1_search_short1000_t050_i2,1000,0.5,2,175311494409711,1300_1319,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2200|b1000,random-32-32-20,random,50,2200,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,170308022526336,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2200|b2000,random-32-32-20,random,50,2200,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,182715158860823,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2200|b1000,random-32-32-20,random,100,2200,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,39841681359154,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2200|b2000,random-32-32-20,random,100,2200,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,272691759120642,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2200|b1000,maze-32-32-4,maze,50,2200,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,121849702707110,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2200|b2000,maze-32-32-4,maze,50,2200,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,94589032298332,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2200|b1000,maze-32-32-4,maze,100,2200,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,254452369652495,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2200|b2000,maze-32-32-4,maze,100,2200,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,67410065662117,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2201|b1000,random-32-32-20,random,50,2201,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,66962935687141,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2201|b2000,random-32-32-20,random,50,2201,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,211241431513885,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2201|b1000,random-32-32-20,random,100,2201,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,74003121744494,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2201|b2000,random-32-32-20,random,100,2201,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,64740940402099,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2201|b1000,maze-32-32-4,maze,50,2201,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,15567108532842,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2201|b2000,maze-32-32-4,maze,50,2201,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,159126058082081,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2201|b1000,maze-32-32-4,maze,100,2201,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,118447570470691,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2201|b2000,maze-32-32-4,maze,100,2201,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,180944420423022,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2202|b1000,random-32-32-20,random,50,2202,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,187027866943664,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2202|b2000,random-32-32-20,random,50,2202,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,91254823989468,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2202|b1000,random-32-32-20,random,100,2202,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,70310162619309,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2202|b2000,random-32-32-20,random,100,2202,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,28206197875643,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2202|b1000,maze-32-32-4,maze,50,2202,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,62033333006516,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2202|b2000,maze-32-32-4,maze,50,2202,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,176445863798650,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2202|b1000,maze-32-32-4,maze,100,2202,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,15540941040127,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2202|b2000,maze-32-32-4,maze,100,2202,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,21182017124610,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2203|b1000,random-32-32-20,random,50,2203,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,165385098759642,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2203|b2000,random-32-32-20,random,50,2203,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,116601300707111,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2203|b1000,random-32-32-20,random,100,2203,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,165957280842951,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2203|b2000,random-32-32-20,random,100,2203,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,139397906740335,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2203|b1000,maze-32-32-4,maze,50,2203,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,93197966301207,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2203|b2000,maze-32-32-4,maze,50,2203,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,59065065853940,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2203|b1000,maze-32-32-4,maze,100,2203,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,137140997819252,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2203|b2000,maze-32-32-4,maze,100,2203,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,253996395309837,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2204|b1000,random-32-32-20,random,50,2204,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,75718628416330,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2204|b2000,random-32-32-20,random,50,2204,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,90992966203743,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2204|b1000,random-32-32-20,random,100,2204,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,237777990271366,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2204|b2000,random-32-32-20,random,100,2204,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,280114280584799,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2204|b1000,maze-32-32-4,maze,50,2204,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,32989171816842,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2204|b2000,maze-32-32-4,maze,50,2204,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,85543457989967,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2204|b1000,maze-32-32-4,maze,100,2204,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,148844534731222,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2204|b2000,maze-32-32-4,maze,100,2204,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,212897997570283,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2205|b1000,random-32-32-20,random,50,2205,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,164005898430292,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2205|b2000,random-32-32-20,random,50,2205,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,37033855730141,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2205|b1000,random-32-32-20,random,100,2205,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,279396530352901,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2205|b2000,random-32-32-20,random,100,2205,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,207046148674868,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2205|b1000,maze-32-32-4,maze,50,2205,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,118650596536990,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2205|b2000,maze-32-32-4,maze,50,2205,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,248422080797194,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2205|b1000,maze-32-32-4,maze,100,2205,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,217737981240110,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2205|b2000,maze-32-32-4,maze,100,2205,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,109979904516245,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2206|b1000,random-32-32-20,random,50,2206,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,256382245082282,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2206|b2000,random-32-32-20,random,50,2206,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,245310858350821,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2206|b1000,random-32-32-20,random,100,2206,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,53046017090353,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2206|b2000,random-32-32-20,random,100,2206,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,45931134422771,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2206|b1000,maze-32-32-4,maze,50,2206,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,72294477360149,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2206|b2000,maze-32-32-4,maze,50,2206,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,260000345451674,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2206|b1000,maze-32-32-4,maze,100,2206,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,226594567331359,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2206|b2000,maze-32-32-4,maze,100,2206,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,242270605194717,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2207|b1000,random-32-32-20,random,50,2207,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,128842021829592,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2207|b2000,random-32-32-20,random,50,2207,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,2562562852632,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2207|b1000,random-32-32-20,random,100,2207,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,145609620389752,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2207|b2000,random-32-32-20,random,100,2207,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,149367688209752,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2207|b1000,maze-32-32-4,maze,50,2207,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,264065550983017,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2207|b2000,maze-32-32-4,maze,50,2207,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,67264632031231,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2207|b1000,maze-32-32-4,maze,100,2207,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,105009762286927,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2207|b2000,maze-32-32-4,maze,100,2207,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,172322878175994,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2208|b1000,random-32-32-20,random,50,2208,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,247217028961396,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2208|b2000,random-32-32-20,random,50,2208,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,85594885750848,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2208|b1000,random-32-32-20,random,100,2208,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,101125519619249,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2208|b2000,random-32-32-20,random,100,2208,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,180109991429104,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2208|b1000,maze-32-32-4,maze,50,2208,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,131593401118003,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2208|b2000,maze-32-32-4,maze,50,2208,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,214920766267978,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2208|b1000,maze-32-32-4,maze,100,2208,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,47020930309134,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2208|b2000,maze-32-32-4,maze,100,2208,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,215190247414303,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2209|b1000,random-32-32-20,random,50,2209,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,179507921338470,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2209|b2000,random-32-32-20,random,50,2209,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,164309406275573,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2209|b1000,random-32-32-20,random,100,2209,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,272537773323851,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2209|b2000,random-32-32-20,random,100,2209,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,184730814502843,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2209|b1000,maze-32-32-4,maze,50,2209,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,112245705718280,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2209|b2000,maze-32-32-4,maze,50,2209,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,272505889926578,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2209|b1000,maze-32-32-4,maze,100,2209,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,59629726527901,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2209|b2000,maze-32-32-4,maze,100,2209,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,273254185594843,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2210|b1000,random-32-32-20,random,50,2210,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,274566803885528,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2210|b2000,random-32-32-20,random,50,2210,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,15904780421171,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2210|b1000,random-32-32-20,random,100,2210,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,24029834248642,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2210|b2000,random-32-32-20,random,100,2210,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,34454104629763,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2210|b1000,maze-32-32-4,maze,50,2210,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,144118357099497,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2210|b2000,maze-32-32-4,maze,50,2210,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,165027182485709,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2210|b1000,maze-32-32-4,maze,100,2210,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,28844810932325,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a100|s2210|b2000,maze-32-32-4,maze,100,2210,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,35426482895009,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2211|b1000,random-32-32-20,random,50,2211,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,225223237392272,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a50|s2211|b2000,random-32-32-20,random,50,2211,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,40529247673924,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2211|b1000,random-32-32-20,random,100,2211,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,277614036784427,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|random|a100|s2211|b2000,random-32-32-20,random,100,2211,2000,2000,stage2_validation_short1000_t050_i2,1000,0.5,2,231881512973146,2200_2219,False,False,False,False,False
stage2_validation,stage2_validation|maze|a50|s2211|b1000,maze-32-32-4,maze,50,2211,1000,1000,stage2_validation_short1000_t050_i2,1000,0.5,2,229087311121473,2200_2219,False,False,False,False,False
