mode,split,checkpoint_id,run_id,map_name,agents,seed,iteration,decision_target,target_rule,selected_decision,selected_rule,fallback_reason,rule_top1,rule_top3,safe_utility_top1,safe_utility_top3,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,oracle_best_safe_rule,oracle_best_safe_utility,utility_regret_to_oracle,selected_rule_harmful,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,opportunity_margin,top_candidate_rules,harmful_labels,harmful_predictions,safety_mode
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i12__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i12__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,12,1,use_nonadditive,decay_090,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,decay_090,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 1, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i13__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i13__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,13,0,defer_ltm,,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,-0.1,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i13__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i13__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,13,1,use_nonadditive,block_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i14__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i14__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,14,0,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.1,0.1,False,True,True,0.01,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i14__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i14__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,14,1,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i14__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a400__i14__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,14,2,use_nonadditive,block_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0548328198106,0.0548328198106,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 1, 0, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i15__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i15__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,15,0,defer_ltm,,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,-0.1,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i15__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i15__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,15,1,defer_ltm,,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,-0.1,0.0,False,False,False,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i16__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i16__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,16,0,use_nonadditive,block_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,block_heavy,0.1,0.2,False,True,True,0.01,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i16__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i16__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,16,1,defer_ltm,,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,False,False,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i17__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i17__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,17,0,defer_ltm,decay_095,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,decay_095,0.0,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 1, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i17__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i17__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,17,1,use_nonadditive,wait_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 1, 1, 0, 1, 0, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i18__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i18__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,18,0,defer_ltm,,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,-0.1,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i18__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i18__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,18,1,use_nonadditive,block_light,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 1, 1, 0, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i19__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i19__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,19,0,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.1,0.1,False,True,True,0.01,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 0, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i19__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i19__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,19,1,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 0, 1, 0, 0, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i1__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i1__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,1,0,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,0.1,0.2,False,True,True,0.01,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i1__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i1__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,1,1,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i20__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i20__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,20,0,use_nonadditive,block_light,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,block_light,0.1,0.2,False,True,True,0.01,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i20__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i20__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,20,1,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 0, 1, 1, 1, 0, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i21__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i21__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,21,0,use_nonadditive,wait_light,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,wait_light,0.1,0.2,False,True,True,0.01,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i21__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i21__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,21,1,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i21__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a400__i21__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,21,2,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i22__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i22__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,22,0,defer_ltm,,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,-0.1,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i22__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i22__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,22,1,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 0, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i23__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i23__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,23,0,use_nonadditive,block_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,block_heavy,0.1,0.2,False,True,True,0.01,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i23__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i23__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,23,1,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,0.1,0.2,False,True,True,0.01,"[""commit_heavy"", ""block_heavy"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i23__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a400__i23__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,23,2,defer_ltm,,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,False,False,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i24__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i24__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,24,0,defer_ltm,,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,-0.1,0.0,False,False,False,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i24__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i24__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,24,1,use_nonadditive,decay_090,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,decay_090,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 1, 0, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i25__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i25__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,25,0,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.1,0.1,False,True,True,0.01,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 0, 1, 0, 0, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i25__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i25__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,25,1,use_nonadditive,block_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.1,0.1,False,True,True,0.01,"[""commit_heavy"", ""decay_095"", ""decay_090""]","[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i25__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a400__i25__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,25,2,use_nonadditive,decay_090,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,decay_090,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 1, 0, 1, 1, 0, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i25__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a400__i25__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,25,3,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 0, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i2__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i2__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,2,0,defer_ltm,,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,-0.1,0.0,False,False,False,0.01,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i2__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i2__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,2,1,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,0.1,0.2,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i3__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i3__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,3,0,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.1,0.1,False,True,True,0.01,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 0, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i3__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i3__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,3,1,defer_ltm,,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,False,False,0.01,"[""commit_heavy"", ""decay_095"", ""decay_090""]","[0, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i3__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a400__i3__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,3,2,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.1,0.1,False,True,True,0.01,"[""commit_heavy"", ""decay_095"", ""decay_090""]","[0, 0, 1, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i3__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a400__i3__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,3,3,use_nonadditive,decay_090,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,decay_090,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i4__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i4__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,4,0,defer_ltm,,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,-0.1,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i4__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i4__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,4,1,use_nonadditive,block_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,block_heavy,0.1,0.2,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i5__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i5__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,5,0,defer_ltm,,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,-0.1,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i5__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i5__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,5,1,defer_ltm,,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,-0.1,0.0,False,False,False,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i6__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i6__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,6,0,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,0.1,0.2,False,True,True,0.01,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i6__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i6__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,6,1,use_nonadditive,block_light,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,block_light,0.1,0.2,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i6__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a400__i6__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,6,2,use_nonadditive,block_light,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 0, 1, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i7__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i7__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,7,0,use_nonadditive,wait_light,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.08997031907,0.08997031907,False,True,True,0.01,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 1, 0, 1, 0, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
