candidate_id,materialized_method,tier,canonical_report_id,solver_alias,registry_alias,underlying_method,role,required_force_additive,required_enable_dual_channel,expected_updateparams_fingerprint,source,source_sha256,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,generated_theta_uid,registry_role,replay_phase,method,variant_id,actor_training_seed
g566_three_tier_smoke_e1_s565_09c44bb237c3,,,,,,,,,,,,,False,False,False,False,False,1.2516189813613892,1.1687320470809937,1.264693021774292,0.7181436419487,0.7597892880439758,1.0368566513061523,0.7030880451202393,0.9813434481620789,1.0,0.6687926054000854,0.6358882188796997,0.35577666759490967,0.9519716501235962,1.0,10.851919174194336,1,0,0,cfd1a606872e8a3e84681a3318972069a0cb83723b054f976624d474e637e2a0,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_e91075565834,,,,,,,,,,,,,False,False,False,False,False,1.2521800994873047,1.1659952402114868,1.2551589012145996,0.7220368981361389,0.761815071105957,1.0364842414855957,0.7019346356391907,0.9811188578605652,1.0,0.6710562705993652,0.635647714138031,0.3523128926753998,0.9406815767288208,1.0,10.856427192687988,1,0,0,80eb3ca7de72f54270beed76da14a1f93fcb6505fbedea6d9afd0267e7bf3faa,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_a4370362abac,,,,,,,,,,,,,False,False,False,False,False,1.2515655755996704,1.166635513305664,1.255933403968811,0.7233981490135193,0.7631367444992065,1.037036657333374,0.701784074306488,0.9811795353889465,1.0,0.6725387573242188,0.6392368078231812,0.350594162940979,0.9357549548149109,1.0,10.849379539489746,1,0,0,d6cd5e3f6209d72fd01803b0e35077911d429d846050db6c877befd07e86cbaa,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_a8d594dba654,,,,,,,,,,,,,False,False,False,False,False,1.2502562999725342,1.1680991649627686,1.2601819038391113,0.7213590145111084,0.7606633305549622,1.038285255432129,0.7017022371292114,0.9812396168708801,1.0,0.6716669797897339,0.6379419565200806,0.3541414439678192,0.9418075084686279,1.0,10.85888957977295,1,0,0,de3624a24ed7b4d794f9bd1e35858f50730feaf95fdd4887287b703ed161a640,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_225c54fd31fb,,,,,,,,,,,,,False,False,False,False,False,1.2506065368652344,1.1701074838638306,1.2609626054763794,0.7197707295417786,0.7604382634162903,1.0360877513885498,0.7033756971359253,0.9812319278717041,1.0,0.6724377870559692,0.6384966373443604,0.3534191846847534,0.9472255706787109,1.0,10.859871864318848,1,0,0,58d050741502928f3fb8dd262bd893fc345d821cfb7a4a5f5e5cfb197ab304df,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_742ab89da8ba,,,,,,,,,,,,,False,False,False,False,False,1.2362140417099,1.167497992515564,1.2734776735305786,0.742572546005249,0.7584289908409119,1.0442938804626465,0.7040086984634399,0.9811169505119324,1.0,0.6798015832901001,0.6523016095161438,0.34262439608573914,0.8639196753501892,1.0,10.826537132263184,1,0,0,91e96bf72be358d2ea79e15250bba22340c3ec894144ef58f08192c58eb313fe,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_5f5fafa68c21,,,,,,,,,,,,,False,False,False,False,False,1.2539129257202148,1.1705678701400757,1.2493129968643188,0.7230148315429688,0.7671685218811035,1.0209163427352905,0.7084911465644836,0.9810361266136169,1.0,0.674193799495697,0.6359955072402954,0.3430916368961334,0.9309480786323547,1.0,10.844610214233398,1,0,0,89cd4c1b53432a982f9502aae2f4800452c268a921a3cdfbb2f82502647cced5,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_49be21b20287,,,,,,,,,,,,,False,False,False,False,False,1.253831386566162,1.1725080013275146,1.2535195350646973,0.727383017539978,0.7661206126213074,1.0214916467666626,0.7080377340316772,0.9810249209403992,1.0,0.6776964664459229,0.640864372253418,0.3400978744029999,0.9093138575553894,1.0,10.833221435546875,1,0,0,82102995d1f211a84bd5431c73d35f10acf151c5006c3a9f10fea60014e25932,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_d131e06acae3,,,,,,,,,,,,,False,False,False,False,False,1.2519367933273315,1.171937108039856,1.2647919654846191,0.7247603535652161,0.7640990614891052,1.0320671796798706,0.7048519849777222,0.9812556505203247,1.0,0.6750077605247498,0.6418376564979553,0.3438519835472107,0.9230895638465881,1.0,10.83508014678955,1,0,0,3eec576440401b1118d2e898aa730d6bf4855495e7dc2027bd510fb134f622a7,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_6cac7410d5e3,,,,,,,,,,,,,False,False,False,False,False,1.2529363632202148,1.170839786529541,1.2451097965240479,0.7297765612602234,0.7728525996208191,1.0206414461135864,0.7090654969215393,0.9809903502464294,1.0,0.6778835654258728,0.6411174535751343,0.3395595848560333,0.9168086647987366,1.0,10.829449653625488,1,0,0,9dd59328704f3d669be28b3e0be65122d06edf3f9ee08c5bbbc3aa7d6e7a1b03,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
