comparator,target_rule,map_name,agents,opportunity_bucket,decision_target,sample_count,use_nonadditive_target_count,matched_oracle_count,rule_top1,rule_top3,safe_utility_top1,safe_utility_top3,utility_regret_to_oracle,selected_delta,additive_delta,selected_vs_additive_delta,selected_vs_additive_utility,high_margin_nonadditive_capture,avoidable_additive_or_defer,harmful_false_negative_selected_count,harmful_false_negative_selected_rate,harmful_false_positive_proxy_count,harmful_false_positive_proxy_rate,decision_accuracy
phase4f_repair5_rawtrace_edge_sf_hpw1_lh8,,,,nonadditive_opportunity,use_nonadditive,108,108,0,0.2037037037037037,0.6481481481481481,,,,0.0026675261600450834,0.0,0.0026675261600450834,0.0017416002341191575,0.0,0.0,2,0.018518518518518517,0,0.0,0.5833333333333334
phase4f_repair5_rawtrace_edge_sf_hpw2_lh8,,,,high_margin_nonadditive_opportunity,use_nonadditive,185,185,0,0.20540540540540542,0.6378378378378379,,,,0.05764449994726012,0.0,0.05764449994726012,0.016252901930486622,0.5081081081081081,0.22702702702702704,19,0.10270270270270271,3,0.016216216216216217,0.772972972972973
phase4f_repair5_rawtrace_edge_sf_hpw2_lh8,,,,no_nonadditive_opportunity,defer_ltm,166,0,0,0.0,0.0,,,,-0.030159007114160273,0.0,-0.030159007114160273,-0.011885251524974124,0.0,0.0,19,0.1144578313253012,0,0.0,0.45180722891566266
phase4f_repair5_rawtrace_edge_sf_hpw2_lh8,,,,nonadditive_opportunity,use_nonadditive,108,108,0,0.16666666666666666,0.6574074074074074,,,,-0.007016918612575723,0.0,-0.007016918612575723,0.0008534517577946476,0.0,0.0,2,0.018518518518518517,0,0.0,0.46296296296296297
phase4f_repair5_rawtrace_edge_sf_pair_focal_m035_lh4,,,,high_margin_nonadditive_opportunity,use_nonadditive,185,185,0,0.15675675675675677,0.6378378378378379,,,,0.013605305297136973,0.0,0.013605305297136973,0.00901071070254238,0.2756756756756757,0.43243243243243246,1,0.005405405405405406,55,0.2972972972972973,0.5675675675675675
phase4f_repair5_rawtrace_edge_sf_pair_focal_m035_lh4,,,,no_nonadditive_opportunity,defer_ltm,166,0,0,0.0,0.0,,,,-0.001893317012053127,0.0,-0.001893317012053127,-0.0032054471402308375,0.0,0.0,5,0.030120481927710843,0,0.0,0.5301204819277109
phase4f_repair5_rawtrace_edge_sf_pair_focal_m035_lh4,,,,nonadditive_opportunity,use_nonadditive,108,108,0,0.2222222222222222,0.7037037037037037,,,,0.003830881012188619,0.0,0.003830881012188619,0.002904955086262693,0.0,0.0,2,0.018518518518518517,5,0.046296296296296294,0.5555555555555556
phase4f_repair5_rawtrace_edge_sf_pair_m035_lh4_neg1,,,,high_margin_nonadditive_opportunity,use_nonadditive,185,185,0,0.1837837837837838,0.6054054054054054,,,,0.02606562933678379,0.0,0.02606562933678379,0.010764183670645406,0.33513513513513515,0.3567567567567568,7,0.03783783783783784,35,0.1891891891891892,0.6432432432432432
phase4f_repair5_rawtrace_edge_sf_pair_m035_lh4_neg1,,,,no_nonadditive_opportunity,defer_ltm,166,0,0,0.0,0.0,,,,-0.001996158829581096,0.0,-0.001996158829581096,-0.002816421455014831,0.0,0.0,4,0.024096385542168676,0,0.0,0.5
phase4f_repair5_rawtrace_edge_sf_pair_m035_lh4_neg1,,,,nonadditive_opportunity,use_nonadditive,108,108,0,0.25,0.7037037037037037,,,,-0.005047875054227214,0.0,-0.005047875054227214,0.002822495316143156,0.0,0.0,2,0.018518518518518517,3,0.027777777777777776,0.6574074074074074
phase4f_repair5_rawtrace_edge_sf_pair_m050_lh3_neg2,,,,high_margin_nonadditive_opportunity,use_nonadditive,185,185,0,0.14594594594594595,0.6648648648648648,,,,0.05391317348717691,0.0,0.05391317348717691,0.012566922644379083,0.3027027027027027,0.4594594594594595,5,0.02702702702702703,25,0.13513513513513514,0.5405405405405406
phase4f_repair5_rawtrace_edge_sf_pair_m050_lh3_neg2,,,,no_nonadditive_opportunity,defer_ltm,166,0,0,0.0,0.0,,,,-0.016412433544326865,0.0,-0.016412433544326865,-0.004537786913185903,0.0,0.0,7,0.04216867469879518,0,0.0,0.5783132530120482
phase4f_repair5_rawtrace_edge_sf_pair_m050_lh3_neg2,,,,nonadditive_opportunity,use_nonadditive,108,108,0,0.16666666666666666,0.7129629629629629,,,,-0.006249787476236751,0.0,-0.006249787476236751,0.0020835458570965825,0.0,0.0,1,0.009259259259259259,1,0.009259259259259259,0.48148148148148145
phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4,,,,high_margin_nonadditive_opportunity,use_nonadditive,185,185,0,0.16216216216216217,0.6972972972972973,,,,0.0176580091723517,0.0,0.0176580091723517,0.010149631628083054,0.2810810810810811,0.5945945945945946,4,0.021621621621621623,37,0.2,0.40540540540540543
phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4,,,,no_nonadditive_opportunity,defer_ltm,166,0,0,0.0,0.0,,,,-0.009683815292039391,0.0,-0.009683815292039391,-0.005145468390221922,0.0,0.0,8,0.04819277108433735,0,0.0,0.608433734939759
phase4f_repair5_rawtrace_edge_sf_target_ce1_margin1_hm4,,,,nonadditive_opportunity,use_nonadditive,108,108,0,0.24074074074074073,0.7314814814814815,,,,0.003583309443423619,0.0,0.003583309443423619,0.003120346480460656,0.0,0.0,1,0.009259259259259259,2,0.018518518518518517,0.5
phase4f_repair5_rawtrace_edge_sf_target_ce2_margin1_hm3,,,,high_margin_nonadditive_opportunity,use_nonadditive,185,185,0,0.12432432432432433,0.6864864864864865,,,,0.01286844014976351,0.0,0.01286844014976351,0.008273845555168918,0.25405405405405407,0.5567567567567567,1,0.005405405405405406,67,0.3621621621621622,0.44324324324324327
phase4f_repair5_rawtrace_edge_sf_target_ce2_margin1_hm3,,,,no_nonadditive_opportunity,defer_ltm,166,0,0,0.0,0.0,,,,-0.0023745488416819214,0.0,-0.0023745488416819214,-0.004382768768384331,0.0,0.0,7,0.04216867469879518,0,0.0,0.6024096385542169
phase4f_repair5_rawtrace_edge_sf_target_ce2_margin1_hm3,,,,nonadditive_opportunity,use_nonadditive,108,108,0,0.17592592592592593,0.7407407407407407,,,,-0.006701080276238401,0.0,-0.006701080276238401,0.0011692900941319719,0.0,0.0,2,0.018518518518518517,4,0.037037037037037035,0.4537037037037037
phase4f_repair5_rawtrace_edge_sf_target_margin2_rank3_safe5,,,,high_margin_nonadditive_opportunity,use_nonadditive,185,185,0,0.21621621621621623,0.6702702702702703,,,,0.021757873932999525,0.0,0.021757873932999525,0.01218688295814222,0.3567567567567568,0.43783783783783786,2,0.010810810810810811,47,0.25405405405405407,0.5621621621621622
phase4f_repair5_rawtrace_edge_sf_target_margin2_rank3_safe5,,,,no_nonadditive_opportunity,defer_ltm,166,0,0,0.0,0.0,,,,-0.010191844114216477,0.0,-0.010191844114216477,-0.005690144995306838,0.0,0.0,9,0.05421686746987952,0,0.0,0.4759036144578313
phase4f_repair5_rawtrace_edge_sf_target_margin2_rank3_safe5,,,,nonadditive_opportunity,use_nonadditive,108,108,0,0.23148148148148148,0.7222222222222222,,,,-0.004890472640567195,0.0,-0.004890472640567195,0.002979897729803175,0.0,0.0,2,0.018518518518518517,2,0.018518518518518517,0.6203703703703703
