region_id,candidate_id,map_family,agents,budget_ms,iteration_bucket,seed_block_support,support_pairs,region_status,seed_block_underpowered,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g539_s2_101|warehouse|50|2000|final,repair5g539_s2_101,warehouse,50,2000,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s2_102|warehouse|50|2000|final,repair5g539_s2_102,warehouse,50,2000,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s2_104|warehouse|50|2000|final,repair5g539_s2_104,warehouse,50,2000,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s3_117|random|100|500|final,repair5g539_s3_117,random,100,500,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s2_088|random|100|500|final,repair5g539_s2_088,random,100,500,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s2_105|random|100|500|final,repair5g539_s2_105,random,100,500,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s1_061|random|100|500|final,repair5g539_s1_061,random,100,500,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s1_075|random|100|500|final,repair5g539_s1_075,random,100,500,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s2_082|random|100|500|final,repair5g539_s2_082,random,100,500,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s2_101|random|100|500|final,repair5g539_s2_101,random,100,500,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s2_103|random|100|500|final,repair5g539_s2_103,random,100,500,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s1_011|warehouse|50|2000|final,repair5g539_s1_011,warehouse,50,2000,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s1_015|warehouse|50|2000|final,repair5g539_s1_015,warehouse,50,2000,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s1_025|warehouse|50|2000|final,repair5g539_s1_025,warehouse,50,2000,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s1_040|warehouse|50|2000|final,repair5g539_s1_040,warehouse,50,2000,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s1_053|warehouse|50|2000|final,repair5g539_s1_053,warehouse,50,2000,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s2_087|random|100|500|final,repair5g539_s2_087,random,100,500,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s2_087|warehouse|50|2000|final,repair5g539_s2_087,warehouse,50,2000,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s2_103|warehouse|50|2000|final,repair5g539_s2_103,warehouse,50,2000,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s3_117|warehouse|50|2000|final,repair5g539_s3_117,warehouse,50,2000,final,1,10,unsafe_success_regression,True,False,False,False,False,False
repair5g539_s1_061|warehouse|50|2000|final,repair5g539_s1_061,warehouse,50,2000,final,1,10,unsafe_success_regression,True,False,False,False,False,False
