candidate_id,registry_row_id,candidate_family,theta_cluster,source_model,distance_from_g554_c00051,theta_in_bounds,goal_projection_mode,predicted_regression_risk_vs_g554_c00051,predicted_success_gain_rate_vs_g554_c00051,predicted_quality_delta_vs_g554_c00051,support_coverage,pareto_score,selected_for_solver,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g556_c000557,g556_c000557,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.703730726302,True,flow_shield,0.161147657306,0.00317601576821,-0.00378157764278,0.851592795222,-0.0342126112491,False,1.25,1.26428627594,1.25,0.75,0.75,1.21824662096,0.724469113465,0.986190365179,1,0.559792983121,0.65,0.253504011229,0.958436382607,0.95822011909,10.4594545818,1,0,0,False,False,False,False,False
g556_c000558,g556_c000558,wide_negative_control,g556_surrogate_candidate,negative_control,2.4740340779,True,flow_shield,0.489615321155,0.00591291431125,-0.00343852268441,0.839645831063,-0.19938684634,False,1.07421941234,0.799262605384,1.44922829232,0.859878682864,0.973675841472,0.847381452308,0.75280426596,0.996741092277,0.973158963523,0.821582410253,0.324458961623,0.151907850018,0.495640852244,0.820624328127,11.1212778163,1,0,0,False,False,False,False,False
g556_c000559,g556_c000559,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.164968629084,True,flow_shield,0.0640047203041,0.0018106360065,-0.00377171881287,0.712804961585,0.00740960674009,False,1.25,1.15091359668,1.25,0.75,0.75,1.01166228397,0.722819370914,0.984262960911,1,0.651575749273,0.65,0.328712583604,0.800270442105,1,10.6434188979,1,0,0,False,False,False,False,False
g556_c000560,g556_c000560,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.295677165966,True,flow_shield,0.122668371534,0.0049273675202,-0.00226446654761,0.945798262605,-0.0117798060893,False,1.25,1.18531103911,1.25,0.75,0.75,0.973430302662,0.655446256159,0.977787988136,1,0.663196441411,0.65,0.326271352527,0.823321620452,0.968095076965,10.9091479527,1,0,0,False,False,False,False,False
g556_c000561,g556_c000561,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.165197800418,True,flow_shield,0.105256947511,0.00173453447999,-0.00762026975116,0.77435677693,-0.00629036515798,False,1.25,1.15763814526,1.25,0.75,0.75,1.03087446183,0.720269571064,0.984862649312,1,0.689921719235,0.65,0.339359238064,0.824497650673,1,10.7981273218,1,0,0,False,False,False,False,False
g556_c000562,g556_c000562,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.291452920634,True,flow_shield,0.0941711505852,0.00914733139251,-0.00236939900683,0.793795968612,-0.00502637785517,False,1.25,1.04857794494,1.25,0.75,0.75,1.01563063756,0.668621621633,0.979881268106,1,0.642608234675,0.65,0.336020849679,0.831368748185,0.959852650442,10.8219018144,1,0,0,False,False,False,False,False
g556_c000563,g556_c000563,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.521533828406,True,flow_shield,0.11497371582,0.00236606859809,-0.00875197506505,0.7954334637,-0.00896320966004,False,1.25,1.20615566346,1.25,0.75,0.75,0.937792859074,0.779476469693,0.990990762628,1,0.664717692847,0.65,0.381436856631,0.878799867767,1,11.0198136207,1,0,0,False,False,False,False,False
g556_c000564,g556_c000564,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.495631970095,True,flow_shield,0.122512274722,0.00405935061066,-0.00949152865444,0.837012588962,-0.00991397925826,False,1.25,1.18272760749,1.25,0.75,0.75,0.992001326948,0.731219906963,0.977093582219,1,0.590311353066,0.65,0.344684602088,0.937893385486,1,11.1105633324,1,0,0,False,False,False,False,False
g556_c000565,g556_c000565,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.138366124899,True,flow_shield,0.0906070453784,0.00366811840965,-0.00682343740969,0.940818527544,0.0085608410977,False,1.25,1.15177548222,1.25,0.75,0.75,1.01823993973,0.711239525029,0.980967341848,1,0.682386872839,0.65,0.307403063532,0.833969743507,0.987810929692,10.6353178142,1,0,0,False,False,False,False,False
g556_c000566,g556_c000566,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.577317780552,True,flow_shield,0.130996659261,0.00740151853419,-0.000817436510174,0.85488678534,-0.0219365538534,False,1.25,1.05102054074,1.25,0.75,0.75,0.969948803356,0.811142087821,0.987348661704,1,0.632583752249,0.65,0.293416011493,0.761464817272,0.918630644108,10.352367503,1,0,0,False,False,False,False,False
g556_c000567,g556_c000567,wide_negative_control,g556_surrogate_candidate,negative_control,1.78095305714,True,flow_shield,0.335627075118,0.00866057960827,0.000935554893321,0.831861854414,-0.127155999732,False,0.988762238713,0.969118420817,0.908323780029,0.571792622122,0.64544341367,0.63356072377,0.836748701626,0.990523577929,0.989471423586,0.844467811597,0.53189326432,0.234689817672,0.724733477466,1,11.0203132392,1,0,0,False,False,False,False,False
g556_c000568,g556_c000568,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.116862711402,True,flow_shield,0.0955931543788,0.0023087018681,-0.011713353174,0.742185123445,0.00102603215679,False,1.25,1.12548770921,1.25,0.75,0.75,1.00993860914,0.70502402805,0.980859262322,1,0.662058062826,0.65,0.299706961821,0.836645201731,1,10.7332360604,1,0,0,False,False,False,False,False
g556_c000569,g556_c000569,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.306410218766,True,flow_shield,0.108962157953,0.00476725927403,-0.00390451237247,0.862395262814,-0.00745680346329,False,1.25,1.09916558818,1.25,0.75,0.75,1.1169356604,0.742581332879,0.984358454325,1,0.655243547769,0.65,0.35103731623,0.835012433504,0.97516844487,10.5048220997,1,0,0,False,False,False,False,False
g556_c000570,g556_c000570,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.193735830787,True,flow_shield,0.0807502119083,0.00666919372162,-0.0108069458432,0.800528948413,0.0104582873097,False,1.25,1.1250226081,1.25,0.75,0.75,1.07103024736,0.733037157761,0.983873933878,1,0.694369793891,0.65,0.319719741782,0.832850390615,0.970749679751,10.5589542793,1,0,0,False,False,False,False,False
g556_c000571,g556_c000571,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.360009734966,True,flow_shield,0.0994464383598,0.00912794493267,-0.00933047706358,0.703111490666,-0.00523716758303,False,1.25,1.11000478566,1.25,0.75,0.75,0.948125237577,0.702654672659,0.989723851578,1,0.620076262271,0.65,0.327632838843,0.886587463779,1,10.5159452423,1,0,0,False,False,False,False,False
g556_c000572,g556_c000572,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.408480802552,True,flow_shield,0.0845362914301,0.00739202109874,-0.0110001884155,0.89879665361,0.0136718753809,False,1.25,1.03311528633,1.25,0.75,0.75,1.07769396537,0.763060552691,0.987214683556,1,0.649143869568,0.65,0.252274262519,0.786728062732,0.970114586156,10.8882748753,1,0,0,False,False,False,False,False
g556_c000573,g556_c000573,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.424222692336,True,flow_shield,0.116671183687,0.00563954141287,-0.00482317113548,0.875081224756,-0.00975835947026,False,1.25,1.11666128319,1.25,0.75,0.75,0.907644818518,0.630418546867,0.976027177218,1,0.735815660553,0.65,0.331111188408,0.930034541563,1,10.6188461076,1,0,0,False,False,False,False,False
g556_c000574,g556_c000574,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.108100645686,True,flow_shield,0.048567638895,0.0076051042617,-0.00368125354627,0.737021888934,0.0162485285455,False,1.25,1.14376975311,1.25,0.75,0.75,1.0202673974,0.670933205323,0.984994053268,1,0.681019416942,0.65,0.313669418733,0.792410233811,1,10.6636275893,1,0,0,False,False,False,False,False
g556_c000575,g556_c000575,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.628231077813,True,flow_shield,0.181373849129,0.010466922633,-0.00720823698777,0.78080325759,-0.0444385246975,False,1.25,1.09852183573,1.25,0.75,0.75,1.13272910252,0.811509258595,0.976903766789,1,0.596327586017,0.65,0.385191066168,0.91696717889,0.906826279521,10.6649743652,1,0,0,False,False,False,False,False
g556_c000576,g556_c000576,wide_negative_control,g556_surrogate_candidate,negative_control,2.47053837505,True,flow_shield,0.509180124059,0.00397876580571,0.00222212319362,0.8755334734,-0.213035511553,False,1.5,0.989290060302,1.03925786223,0.922506007482,0.549187892436,0.965302923544,0.321403310163,0.959737085289,1,0.931317641047,0.300061834814,0.087056852571,1.01540815544,0.960455423634,11.7315181056,1,0,0,False,False,False,False,False
g556_c000577,g556_c000577,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.149322485043,True,flow_shield,0.106659437964,0.0103285462247,-0.00670947857253,0.881123956628,-0.00256404257785,False,1.25,1.12675420791,1.25,0.75,0.75,1.02542053819,0.66850100512,0.983768424995,1,0.656384974845,0.65,0.323524797567,0.779864645822,0.981735841792,10.671703581,1,0,0,False,False,False,False,False
g556_c000578,g556_c000578,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.249066202794,True,flow_shield,0.0800978507051,0.0105959737571,-0.00582831916507,0.863834508496,0.00897111923734,False,1.25,1.17609107302,1.25,0.75,0.75,1.10967551718,0.619940260177,0.981294696216,1,0.682326940519,0.65,0.339064925747,0.87211368595,1,10.8158050927,1,0,0,False,False,False,False,False
g556_c000579,g556_c000579,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.217762050703,True,flow_shield,0.104712112582,0.0112399301466,-0.00507849415255,0.907326378021,-0.00191124323727,False,1.25,1.08854616753,1.25,0.75,0.75,1.08229013158,0.712499714373,0.98111004617,1,0.71478349665,0.65,0.28986368095,0.846438369851,0.992737252788,10.8227307999,1,0,0,False,False,False,False,False
g556_c000580,g556_c000580,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.29112230662,True,flow_shield,0.131803726986,0.00260224758127,-0.00904377082873,0.943011520965,-0.00970751661625,False,1.25,1.06381399923,1.25,0.75,0.75,0.965972015286,0.658375658621,0.977878704364,1,0.694029167912,0.65,0.339524575168,0.804774681092,0.985637100589,10.6120949239,1,0,0,False,False,False,False,False
g556_c000581,g556_c000581,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.402793935612,True,flow_shield,0.133311205985,0.0110470848292,-0.00890728534616,0.748644104068,-0.0203161124431,False,1.25,1.04795697305,1.25,0.75,0.75,1.0337507197,0.585876531743,0.977310366269,1,0.744204689386,0.65,0.290062009955,0.900754345653,1,10.6206880021,1,0,0,False,False,False,False,False
g556_c000582,g556_c000582,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.422034897889,True,flow_shield,0.139350011469,0.00830284894386,-0.00834562397115,0.74014662956,-0.0243220502853,False,1.25,1.01546254928,1.25,0.75,0.75,0.983923248183,0.638078772636,0.984846030062,1,0.630795598613,0.65,0.3814138087,0.737031911821,1,10.8149989271,1,0,0,False,False,False,False,False
g556_c000583,g556_c000583,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.098393329822,True,flow_shield,0.0808419699745,0.0103252639617,-0.00442811334065,0.939130532608,0.0109636549838,False,1.25,1.1273738023,1.25,0.75,0.75,1.04760576039,0.708808351073,0.981653902538,1,0.682452640142,0.65,0.29955389908,0.842557348994,0.995611493166,10.6701762396,1,0,0,False,False,False,False,False
g556_c000584,g556_c000584,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.556015919458,True,flow_shield,0.155370139641,0.00519663738133,-0.00698738377533,0.915363603909,-0.0249295058495,False,1.25,1.23730548188,1.25,0.75,0.75,0.869629085565,0.789079357134,0.979260623468,1,0.604061150317,0.65,0.346146303303,0.783087814903,1,11.0968204697,1,0,0,False,False,False,False,False
g556_c000585,g556_c000585,wide_negative_control,g556_surrogate_candidate,negative_control,1.98559609323,True,flow_shield,0.424215066358,0.00220157770025,-0.00317424182722,0.763367309898,-0.170764925857,False,1.34441349676,1.254225378,0.919764388207,0.508677611467,1.02508132476,0.948722678284,0.600732659675,0.963880600858,0.974869408392,0.616852854441,0.564796985609,0.262341622717,0.561393079987,0.865224009328,11.3331289008,1,0,0,False,False,False,False,False
g556_c000586,g556_c000586,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.107497303511,True,flow_shield,0.0516527077224,0.00843254638896,-0.00284022610131,0.794939215182,0.0167608329993,False,1.25,1.15746759077,1.25,0.75,0.75,1.08228078361,0.66912740324,0.981801073497,1,0.657787053639,0.65,0.307521019178,0.839054404503,1,10.6829078994,1,0,0,False,False,False,False,False
g556_c000587,g556_c000587,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.169467642099,True,flow_shield,0.0707659947924,0.0112501312142,-0.010233512348,0.75858007426,0.0127795186648,False,1.25,1.14581727322,1.25,0.75,0.75,0.999356245884,0.663099490074,0.978328714614,1,0.690469567091,0.65,0.30143732103,0.80055367563,0.990822636782,10.7694185839,1,0,0,False,False,False,False,False
g556_c000588,g556_c000588,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.179041070881,True,flow_shield,0.0445866656808,0.00534499596781,-0.00837534754994,0.703714238857,0.0212677266524,False,1.25,1.12593480037,1.25,0.75,0.75,1.07052426888,0.668009747843,0.985093894618,1,0.636828146516,0.65,0.328709634813,0.836614089324,0.988319418042,10.6064006969,1,0,0,False,False,False,False,False
g556_c000589,g556_c000589,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.267856108923,True,flow_shield,0.0738996525494,0.00498852166319,-0.00617773822931,0.701607245178,0.0043082742135,False,1.25,1.10240945532,1.25,0.75,0.75,1.15190259249,0.63837403425,0.984920930487,1,0.653413129761,0.65,0.34771062661,0.799009776512,1,10.574383867,1,0,0,False,False,False,False,False
g556_c000590,g556_c000590,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.432507598483,True,flow_shield,0.148481195838,0.0102388070772,-0.0109364480026,0.837100838697,-0.0214491079812,False,1.25,1.1175919579,1.25,0.75,0.75,1.14653529435,0.762431589578,0.977584356047,1,0.717570430289,0.65,0.27624040582,0.770039480298,0.962754806486,11.0254226919,1,0,0,False,False,False,False,False
g556_c000591,g556_c000591,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.406946254158,True,flow_shield,0.114760101219,0.00281237533538,-0.00616735657294,0.817061148817,-0.0103596365958,False,1.25,1.11045214557,1.25,0.75,0.75,1.0097854851,0.613382059226,0.97707337638,1,0.718024225927,0.65,0.22472049318,0.744800047266,1,10.8782189495,1,0,0,False,False,False,False,False
g556_c000592,g556_c000592,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.124065550292,True,flow_shield,0.0463341370456,0.00585586705216,-0.00494049491105,0.816107651677,0.0225788089721,False,1.25,1.11283707404,1.25,0.75,0.75,1.07902505613,0.654827809889,0.981274018178,1,0.696794614616,0.65,0.314385348585,0.821139269499,0.985452469893,10.7069905392,1,0,0,False,False,False,False,False
g556_c000593,g556_c000593,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.452274180684,True,flow_shield,0.0921773202192,0.0108762853874,-0.00460906706028,0.928764813706,0.00495864763594,False,1.25,1.11613422039,1.25,0.75,0.75,0.986612815864,0.63895588563,0.988532394403,1,0.731077531767,0.65,0.274646477802,0.867887935503,0.928182962326,10.9379812962,1,0,0,False,False,False,False,False
g556_c000594,g556_c000594,wide_negative_control,g556_surrogate_candidate,negative_control,2.54047979856,True,flow_shield,0.516676185571,0.00522821163737,-0.00344907489279,0.726215171354,-0.218578259325,False,1.03201327396,1.01735377611,1.61189490682,0.414517756447,0.361731167306,1.37555409279,1.0199239146,0.962074603276,0.978677098969,0.620571553285,0.907357062929,0.465666324743,1.00729602978,0.923659056523,10.8378348266,1,0,0,False,False,False,False,False
g556_c000595,g556_c000595,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.157054208837,True,flow_shield,0.101237788686,0.0109603626569,-0.010343682429,0.714204707386,-0.00456497654499,False,1.25,1.16505311676,1.25,0.75,0.75,1.03535309289,0.705233918671,0.981424089828,1,0.69862318613,0.65,0.303484574488,0.829077124435,0.979867663397,10.803383038,1,0,0,False,False,False,False,False
g556_c000596,g556_c000596,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.22400672697,True,flow_shield,0.0710528386597,0.00882323427121,-0.00251875774676,0.813381409856,0.00766140890969,False,1.25,1.10571163416,1.25,0.75,0.75,0.983939838883,0.661467046846,0.983237267838,1,0.625514431957,0.65,0.319476092113,0.867726761611,0.991020846562,10.6675261316,1,0,0,False,False,False,False,False
g556_c000597,g556_c000597,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.146243713263,True,flow_shield,0.0365250477838,0.00681458976944,-0.00831966008504,0.780037009889,0.0290589866876,True,1.25,1.10603410507,1.25,0.75,0.75,1.11059344467,0.669492718394,0.982917251148,1,0.696483131551,0.65,0.304556878471,0.769906384447,1,10.6980833499,1,0,0,False,False,False,False,False
g556_c000598,g556_c000598,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.281485225547,True,flow_shield,0.0950534074402,0.00631260859917,-0.0100607491077,0.714509706471,-0.00174046928882,False,1.25,1.10206124074,1.25,0.75,0.75,1.06981581875,0.632643638942,0.979550694598,1,0.716375515873,0.65,0.341599734942,0.862026649961,0.968919915115,10.7739918082,1,0,0,False,False,False,False,False
g556_c000599,g556_c000599,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.342805677588,True,flow_shield,0.105877309449,0.00733878584824,-0.0101553969158,0.890814677556,0.00175747606914,False,1.25,1.06858345992,1.25,0.75,0.75,1.10012741507,0.622397094681,0.975974445377,1,0.762474103578,0.65,0.321640892019,0.801291414042,1,10.5859718302,1,0,0,False,False,False,False,False
g556_c000600,g556_c000600,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.647362819908,True,flow_shield,0.17529647127,0.0107720886979,-0.00222148654955,0.937020288939,-0.0385757346385,False,1.25,1.21317100616,1.25,0.75,0.75,1.20232004149,0.78181073519,0.989722933631,1,0.749692547922,0.65,0.381775118016,0.766843197387,0.930062097064,10.8839474683,1,0,0,False,False,False,False,False
g556_c000601,g556_c000601,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.119828555512,True,flow_shield,0.0910544015364,0.00818649806701,-0.00455077710267,0.890499178502,0.00354853525958,False,1.25,1.14349550706,1.25,0.75,0.75,1.09178201161,0.67291747437,0.982146921059,1,0.698423812229,0.65,0.295183134192,0.787223521246,1,10.7532037705,1,0,0,False,False,False,False,False
g556_c000602,g556_c000602,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.476455033123,True,flow_shield,0.104084040996,0.0103139432919,-0.0032159784646,0.892114923655,-0.00422029585049,False,1.25,1.22261654157,1.25,0.75,0.75,0.949172365685,0.568302863214,0.984638961083,1,0.690346016462,0.65,0.333258071967,0.73420558655,1,10.2678244567,1,0,0,False,False,False,False,False
g556_c000603,g556_c000603,wide_negative_control,g556_surrogate_candidate,negative_control,2.47574901776,True,flow_shield,0.501223026432,0.00929655545983,-0.000112177828454,0.911958614124,-0.204901404681,False,1.4760336469,1.33317516615,1.14052186843,0.888974133078,1.13374040628,0.739806890032,0.378716038224,0.969843586969,0.992746486761,0.5,0.455727167818,0.438864693147,0.571998310671,0.84251005747,9.71881034371,1,0,0,False,False,False,False,False
g556_c000604,g556_c000604,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.175489699526,True,flow_shield,0.105892053003,0.003001535142,-0.00659008705175,0.850461298616,-0.00383287451888,False,1.25,1.10633872541,1.25,0.75,0.75,1.07992235419,0.698589204855,0.983642883471,1,0.690068342795,0.65,0.3316471076,0.85140875744,0.987530989657,10.6082815273,1,0,0,False,False,False,False,False
g556_c000605,g556_c000605,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.212689108418,True,flow_shield,0.115173458847,0.010526735398,-0.00225004151042,0.911756114732,-0.00974888217649,False,1.25,1.14681846959,1.25,0.75,0.75,1.10938824479,0.743731709427,0.98429659436,1,0.705351697445,0.65,0.284926586162,0.806897143475,1,10.8489969211,1,0,0,False,False,False,False,False
g556_c000606,g556_c000606,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.176908725266,True,flow_shield,0.0428643774855,0.00389794177578,-0.0102048491175,0.729164412507,0.0252308810001,False,1.25,1.1636913021,1.25,0.75,0.75,1.0643840013,0.677081540628,0.980968523394,1,0.667147903556,0.65,0.285522986773,0.803114304824,0.970339658981,10.8627965197,1,0,0,False,False,False,False,False
g556_c000607,g556_c000607,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.355001587494,True,flow_shield,0.0876638544582,0.00870681929229,-0.0066884694771,0.860313769059,0.00587223070092,False,1.25,1.16490784595,1.25,0.75,0.75,1.15852412013,0.637521596183,0.984923711479,1,0.610941109677,0.65,0.273918179987,0.791599058119,1,10.4381174358,1,0,0,False,False,False,False,False
g556_c000608,g556_c000608,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.409240949283,True,flow_shield,0.142101435557,0.00593237889356,-0.010524999394,0.820644388067,-0.0194934989811,False,1.25,1.06299174295,1.25,0.75,0.75,1.02596344356,0.608570334912,0.989008949673,1,0.745056158832,0.65,0.350030334851,0.899394865982,1,10.6398693925,1,0,0,False,False,False,False,False
g556_c000609,g556_c000609,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.549413998757,True,flow_shield,0.110915833712,0.0106112533339,-0.00757815782453,0.875110224669,-0.00412424779816,False,1.25,1.08637999653,1.25,0.75,0.75,0.991803228543,0.566018002569,0.974731538405,1,0.699719675841,0.65,0.369433260642,0.864368038562,0.951819732041,11.092038508,1,0,0,False,False,False,False,False
g556_c000610,g556_c000610,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.150203496886,True,flow_shield,0.0381784660139,0.0108125406596,-0.0105852539018,0.917439597681,0.0373680007789,True,1.25,1.11709600188,1.25,0.75,0.75,1.08153992983,0.69300099537,0.984885909592,1,0.695717542847,0.65,0.294780709399,0.835469082759,0.991183135201,10.7960763119,1,0,0,False,False,False,False,False
g556_c000611,g556_c000611,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.462517499953,True,flow_shield,0.161475925323,0.00856911824389,-0.00494091601473,0.8863999408,-0.0314770496069,False,1.25,1.07636404283,1.25,0.75,0.75,1.18172079304,0.602779369159,0.978964895605,1,0.737198750904,0.65,0.393618190887,0.797292725413,0.983594642966,10.602043854,1,0,0,False,False,False,False,False
g556_c000612,g556_c000612,wide_negative_control,g556_surrogate_candidate,negative_control,2.09671860985,True,flow_shield,0.402348354956,0.00281597974206,-0.00585642523071,0.742015873952,-0.15821695855,False,1.48463055611,1.04648263872,1.76194722666,0.882374677876,1.08724654576,1.47015289899,0.812963797981,0.997967806597,1,0.505188479435,0.466740704778,0.392741703516,0.691542814538,1,9.70466670614,1,0,0,False,False,False,False,False
g556_c000613,g556_c000613,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.157810329575,True,flow_shield,0.105127349159,0.00235378061595,-0.00561857823525,0.869166242501,-0.00348678421917,False,1.25,1.09886362908,1.25,0.75,0.75,1.08848042401,0.722770568561,0.98032329503,1,0.687398995803,0.65,0.293031977046,0.827862465579,1,10.6759068204,1,0,0,False,False,False,False,False
g556_c000614,g556_c000614,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.317085703254,True,flow_shield,0.133696536722,0.00642602203287,-0.00380614611803,0.828810863567,-0.0216015790648,False,1.25,1.19393731636,1.25,0.75,0.75,1.11082750247,0.751778467162,0.984746156962,1,0.646764767706,0.65,0.294533319342,0.763104934227,0.960623507504,10.6599700782,1,0,0,False,False,False,False,False
g556_c000615,g556_c000615,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.198749159746,True,flow_shield,0.0625577884055,0.00465636215052,-0.00471052410045,0.741621625135,0.0105127111545,False,1.25,1.10308256392,1.25,0.75,0.75,1.08579034708,0.642213755231,0.978671679885,1,0.645318721044,0.65,0.338476232713,0.807743620936,1,10.6746242363,1,0,0,False,False,False,False,False
g556_c000616,g556_c000616,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.383732268793,True,flow_shield,0.132287608735,0.0104651845765,-0.00568697017912,0.813363909908,-0.0197886386931,False,1.25,1.04772221626,1.25,0.75,0.75,1.13288486205,0.60652585792,0.987488136786,1,0.626979331562,0.65,0.341487739278,0.841179843752,1,10.5523289832,1,0,0,False,False,False,False,False
g556_c000617,g556_c000617,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.391688544941,True,flow_shield,0.148367264499,0.0039231656825,-0.00879645195063,0.932970301089,-0.0187386652446,False,1.25,1.1643749763,1.25,0.75,0.75,1.15753307685,0.728622088506,0.977354203337,1,0.617533066401,0.65,0.294913701,0.720906748946,1,10.9611156888,1,0,0,False,False,False,False,False
g556_c000618,g556_c000618,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.570292640119,True,flow_shield,0.116518483624,0.00983775232085,-0.00860670862688,0.755146084562,-0.011895228957,False,1.25,1.02980067627,1.25,0.75,0.75,1.15287830282,0.762655158907,0.987690845927,1,0.599437442688,0.65,0.350169423233,0.681379105029,0.991748069506,10.9812475444,1,0,0,False,False,False,False,False
g556_c000619,g556_c000619,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.127128366102,True,flow_shield,0.0728154661013,0.0102890567101,-0.00661167142252,0.782365502903,0.00932221351703,False,1.25,1.16055571525,1.25,0.75,0.75,1.06997691077,0.705878775486,0.98179676811,1,0.653131428106,0.65,0.293961387857,0.830098939495,1,10.7841400077,1,0,0,False,False,False,False,False
g556_c000620,g556_c000620,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.822101633703,True,flow_shield,0.202233491301,0.00800797148608,-0.00403902308291,0.731259656221,-0.0605147397565,False,1.25,1.269932634,1.25,0.75,0.75,1.07499618821,0.558594423589,0.993148109306,1,0.554505498984,0.65,0.371691826666,0.964074865692,0.928629389112,10.3991700626,1,0,0,False,False,False,False,False
