acquisition_category,rank,reason,replay_phase,map,map_family,agents,seed,budget_ms,horizon_id,theta_id,method,success_regression,quality_delta_vs_g556,quality_delta_vs_additive,theta_l2_distance_to_g556,candidate_runtime_ms,candidate_expanded_nodes,candidate_low_level_pibt_calls,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
actor_outputs_far_from_support,177,largest generated-theta distance from g556 anchor,development_replay,room-32-32-4,room,64,7320,1500,g561_dev_room_a64_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_23bea257b92d,F7_full_goal_aware_actor_training_critic,False,0.08911564626000001,-0.18503401359999994,0.7235065217003513,7.028898,57,3583,False,False,False,False,False
actor_outputs_far_from_support,178,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v1,tree,32,561000621,2000,g561_dev_tree_a32_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_f7ecefc15de8,F7_full_goal_aware_actor_training_critic,False,0.05503731342999996,0.10634328358,0.7234990539595825,3.059705,62,1947,False,False,False,False,False
actor_outputs_far_from_support,179,largest generated-theta distance from g556 anchor,development_replay,g561-loop-56x56-a-v1,loop,64,561001175,5000,g561_dev_loop_a64_b5000_i6,g561_f7_full_goal_aware_actor_training_critic_3d6b3da96315,F7_full_goal_aware_actor_training_critic,False,0.04864667154000002,nan,0.723496798461782,7.810831,94,5903,False,False,False,False,False
actor_outputs_far_from_support,180,largest generated-theta distance from g556 anchor,development_replay,g561-loop-56x56-a-v0,loop,64,561001248,5000,g561_dev_loop_a64_b5000_i6,g561_f7_full_goal_aware_actor_training_critic_8e6a5fa7c93d,F7_full_goal_aware_actor_training_critic,True,nan,nan,0.7233594950785893,5979.760163,88351,14379466,False,False,False,False,False
actor_outputs_far_from_support,181,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v1,tree,80,561000519,8000,g561_dev_tree_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_0b8d56b1539b,F7_full_goal_aware_actor_training_critic,False,0.06011500261999991,-0.023000522740000084,0.7232407401652052,8.537712,51,4000,False,False,False,False,False
actor_outputs_far_from_support,182,largest generated-theta distance from g556 anchor,development_replay,g561-tunnel-64x32-a-v0,tunnel,16,561000692,1000,g561_dev_tunnel_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_68756e8d5023,F7_full_goal_aware_actor_training_critic,False,-0.04656862745000012,-0.08088235294000001,0.7231200858944412,1.788038,44,688,False,False,False,False,False
actor_outputs_far_from_support,183,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v0,tree,32,561000694,2000,g561_dev_tree_a32_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_1ef1d3341dde,F7_full_goal_aware_actor_training_critic,False,0.0038759689900000893,-0.1308139534899999,0.7230040878178948,3.170485,74,2316,False,False,False,False,False
actor_outputs_far_from_support,184,largest generated-theta distance from g556 anchor,development_replay,g561-string-64x32-a-v0,irregular_bottleneck,8,561000374,500,g561_dev_irregular_bottleneck_a8_b500_i2,g561_f7_full_goal_aware_actor_training_critic_8fc5f3b86e80,F7_full_goal_aware_actor_training_critic,False,-0.00561797753000004,-0.056179775279999955,0.7229952224647305,0.766386,40,312,False,False,False,False,False
actor_outputs_far_from_support,185,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v1,tree,32,561000037,2000,g561_dev_tree_a32_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_4d28b6f656d3,F7_full_goal_aware_actor_training_critic,False,0.05627306272999988,0.09686346863000006,0.7229736633592878,72.342884,2110,276518,False,False,False,False,False
actor_outputs_far_from_support,186,largest generated-theta distance from g556 anchor,development_replay,g561-loop-56x56-a-v0,loop,64,561000956,5000,g561_dev_loop_a64_b5000_i6,g561_f7_full_goal_aware_actor_training_critic_c768fd90674a,F7_full_goal_aware_actor_training_critic,False,0.03756574005000002,-0.1641622839900001,0.7229438851976991,7.61313,85,5346,False,False,False,False,False
actor_outputs_far_from_support,187,largest generated-theta distance from g556 anchor,development_replay,g561-string-64x32-a-v1,irregular_bottleneck,48,561000403,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_5c36895c3bed,F7_full_goal_aware_actor_training_critic,False,-0.049311926609999945,-0.24082568806999993,0.7229203717418429,4.708627,50,2338,False,False,False,False,False
actor_outputs_far_from_support,188,largest generated-theta distance from g556 anchor,development_replay,g561-random-24x24-a-v1,random,8,561000115,500,g561_dev_random_a8_b500_i2,g561_f7_full_goal_aware_actor_training_critic_346965651caf,F7_full_goal_aware_actor_training_critic,False,0.08552631579000014,-0.01973684210999993,0.7228581407729349,0.595822,45,352,False,False,False,False,False
actor_outputs_far_from_support,189,largest generated-theta distance from g556 anchor,development_replay,empty-32-32,empty,64,7218,1500,g561_dev_empty_a64_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_3c5c19a242c6,F7_full_goal_aware_actor_training_critic,False,0.02722063037,0.0057306590199999174,0.7227749884755714,10.774703,46,2880,False,False,False,False,False
actor_outputs_far_from_support,190,largest generated-theta distance from g556 anchor,development_replay,g561-loop-56x56-a-v1,loop,12,561000051,750,g561_dev_loop_a12_b750_i2,g561_f7_full_goal_aware_actor_training_critic_9cb3e16598a6,F7_full_goal_aware_actor_training_critic,False,-0.016393442620000087,-0.022540983599999898,0.7227628005907831,1.300774,50,588,False,False,False,False,False
actor_outputs_far_from_support,191,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v0,tree,80,561000008,8000,g561_dev_tree_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_41f373c1611a,F7_full_goal_aware_actor_training_critic,False,0.04155567395000004,-0.28982418753000005,0.7227453137051904,8.58042,47,3680,False,False,False,False,False
actor_outputs_far_from_support,192,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v0,tree,16,561000344,1000,g561_dev_tree_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_1fc61facc07b,F7_full_goal_aware_actor_training_critic,False,-0.07493540052000003,-0.17571059431000013,0.7226540287255699,1.557436,41,640,False,False,False,False,False
actor_outputs_far_from_support,193,largest generated-theta distance from g556 anchor,development_replay,g561-string-64x32-a-v1,irregular_bottleneck,8,561000301,500,g561_dev_irregular_bottleneck_a8_b500_i2,g561_f7_full_goal_aware_actor_training_critic_420e40987153,F7_full_goal_aware_actor_training_critic,False,-0.04242424243000009,-0.06060606061000007,0.7224970396430267,0.759345,42,328,False,False,False,False,False
actor_outputs_far_from_support,194,largest generated-theta distance from g556 anchor,development_replay,g561-empty-8x8-v1,empty,32,561000127,2000,g561_dev_empty_a32_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_d05ff7fe724b,F7_full_goal_aware_actor_training_critic,False,0.06696428572000013,nan,0.7224693392152849,0.976283,65,2279,False,False,False,False,False
actor_outputs_far_from_support,195,largest generated-theta distance from g556 anchor,development_replay,g561-random-24x24-a-v1,random,48,561000217,3000,g561_dev_random_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_15362d2e17f0,F7_full_goal_aware_actor_training_critic,False,0.06877579092999997,0.09353507565999997,0.7224454530119152,3.428614,45,2098,False,False,False,False,False
actor_outputs_far_from_support,196,largest generated-theta distance from g556 anchor,development_replay,g561-tunnel-64x32-a-v0,tunnel,16,561000546,1000,g561_dev_tunnel_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_7452cafbb49c,F7_full_goal_aware_actor_training_critic,False,-0.01960784312999997,-0.11029411763999986,0.7224026693638229,1.523378,38,592,False,False,False,False,False
actor_outputs_far_from_support,197,largest generated-theta distance from g556 anchor,development_replay,g561-loop-56x56-a-v1,loop,24,561001131,1500,g561_dev_loop_a24_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_21e119e37065,F7_full_goal_aware_actor_training_critic,False,0.013371537730000105,0.0019102196700000462,0.7223620792389185,2.715914,70,1650,False,False,False,False,False
actor_outputs_far_from_support,198,largest generated-theta distance from g556 anchor,development_replay,room-32-32-4,room,64,7416,2000,g561_dev_room_a64_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_3c88e42ccdc7,F7_full_goal_aware_actor_training_critic,False,-0.030136986300000057,-0.30684931507,0.7220667527134955,6.858243,46,2879,False,False,False,False,False
actor_outputs_far_from_support,199,largest generated-theta distance from g556 anchor,development_replay,g561-tunnel-64x32-a-v1,tunnel,48,561001393,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_0ce2d3f78e9c,F7_full_goal_aware_actor_training_critic,False,0.04545454545999994,-0.08838383838000019,0.7219363015934096,4.866302,40,1872,False,False,False,False,False
actor_outputs_far_from_support,200,largest generated-theta distance from g556 anchor,development_replay,g561-random-24x24-a-v1,random,8,561000261,500,g561_dev_random_a8_b500_i2,g561_f7_full_goal_aware_actor_training_critic_e6054b972c50,F7_full_goal_aware_actor_training_critic,False,-0.05369127516000005,-0.20805369126999995,0.7217504963196597,0.556143,38,296,False,False,False,False,False
critic_false_safe_proxy,1,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-empty-8x8-v1,empty,32,561000711,2000,g561_dev_empty_a32_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_6321c5be3c50,F7_full_goal_aware_actor_training_critic,False,5.341346153849999,4.264423076929999,0.7212413099855505,1.739421,136,4726,False,False,False,False,False
critic_false_safe_proxy,2,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-empty-8x8-v1,empty,32,561000273,2000,g561_dev_empty_a32_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_c2dbf874e21b,F7_full_goal_aware_actor_training_critic,False,2.45502645503,nan,0.7197421997764216,1.005179,60,2004,False,False,False,False,False
critic_false_safe_proxy,3,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-loop-56x56-a-v0,loop,64,561000664,5000,g561_dev_loop_a64_b5000_i6,g561_f7_full_goal_aware_actor_training_critic_1bb37003378f,F7_full_goal_aware_actor_training_critic,False,0.6246153846100002,0.6853846153800001,0.7197967458270331,289.434491,3330,926871,False,False,False,False,False
critic_false_safe_proxy,4,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tree-56x40-a-v0,tree,32,561000548,2000,g561_dev_tree_a32_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_80e8f4986389,F7_full_goal_aware_actor_training_critic,False,0.5888787602500001,0.7730173199599999,0.7176115778199353,4.621887,188,7463,False,False,False,False,False
critic_false_safe_proxy,5,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-empty-8x8-v1,empty,32,561001003,2000,g561_dev_empty_a32_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_4876fc219baf,F7_full_goal_aware_actor_training_critic,False,0.5350000000000001,-0.5650000000000004,0.7170009466492672,0.778512,51,1624,False,False,False,False,False
critic_false_safe_proxy,6,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-empty-8x8-v1,empty,32,561001295,2000,g561_dev_empty_a32_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_ef1bd74f8a72,F7_full_goal_aware_actor_training_critic,False,0.4666666666700001,-2.4222222222200003,0.7198137248056222,0.947905,58,2206,False,False,False,False,False
critic_false_safe_proxy,7,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-loop-56x56-a-v0,loop,64,561001102,5000,g561_dev_loop_a64_b5000_i6,g561_f7_full_goal_aware_actor_training_critic_af973f12b202,F7_full_goal_aware_actor_training_critic,False,0.4269620728500001,0.24483665039000013,0.7249873762223713,8.838493,176,11346,False,False,False,False,False
critic_false_safe_proxy,8,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7317,750,g561_dev_random_a256_b750_i2,g561_f7_full_goal_aware_actor_training_critic_cc20658ac6e6,F7_full_goal_aware_actor_training_critic,False,0.4148655772300003,-0.12387981022999961,0.7258299730431628,38.958898,102,26341,False,False,False,False,False
critic_false_safe_proxy,9,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7653,750,g561_dev_random_a256_b750_i2,g561_f7_full_goal_aware_actor_training_critic_be96fc953d05,F7_full_goal_aware_actor_training_critic,False,0.37572661617000014,-0.13334507661999995,0.7284969071338782,38.035466,88,22254,False,False,False,False,False
critic_false_safe_proxy,10,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-24x24-a-v1,random,48,561000509,3000,g561_dev_random_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_ffe43e4a7287,F7_full_goal_aware_actor_training_critic,False,0.35326842838000005,-0.009735744089999887,0.6973066292667589,3.576084,55,2590,False,False,False,False,False
critic_false_safe_proxy,11,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-loop-56x56-a-v0,loop,64,561000226,5000,g561_dev_loop_a64_b5000_i6,g561_f7_full_goal_aware_actor_training_critic_79baf24f204d,F7_full_goal_aware_actor_training_critic,False,0.31712875047,0.058108621339999944,0.7256448610429619,1634.786921,13359,4832167,False,False,False,False,False
critic_false_safe_proxy,12,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-24x24-a-v1,random,48,561000363,3000,g561_dev_random_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_25cf46744c64,F7_full_goal_aware_actor_training_critic,False,0.3046272493500002,-0.012853470439999848,0.7030571254249319,3.496356,46,2158,False,False,False,False,False
critic_false_safe_proxy,13,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-empty-8x8-v1,empty,12,561000813,750,g561_dev_empty_a12_b750_i2,g561_f7_full_goal_aware_actor_training_critic_376ecb295e75,F7_full_goal_aware_actor_training_critic,False,0.2752293578,-0.41284403670000014,0.725499238718869,0.1584,20,225,False,False,False,False,False
critic_false_safe_proxy,14,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7245,1500,g561_dev_random_a256_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_7989263905ad,F7_full_goal_aware_actor_training_critic,False,0.2719157293300001,-0.3053026245400001,0.7275097867160869,38.957603,94,23796,False,False,False,False,False
critic_false_safe_proxy,15,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7557,1500,g561_dev_random_a256_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_fd9878de82cc,F7_full_goal_aware_actor_training_critic,False,0.2717831367700001,-0.25805315964999975,0.7258714171488658,38.058746,86,21996,False,False,False,False,False
critic_false_safe_proxy,16,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-32x32-a-v0,random,80,561000276,8000,g561_dev_random_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_7246c4195556,F7_full_goal_aware_actor_training_critic,False,0.25976331361000016,0.11834319527000003,0.7049681010715265,12.060229,84,10036,False,False,False,False,False
critic_false_safe_proxy,17,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7077,8000,g561_dev_random_a256_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_58fe4d8bf4cd,F7_full_goal_aware_actor_training_critic,False,0.24918032787,-0.32303710095000016,0.7244877750200593,38.232723,95,26599,False,False,False,False,False
critic_false_safe_proxy,18,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7005,750,g561_dev_random_a256_b750_i2,g561_f7_full_goal_aware_actor_training_critic_e99525ff184e,F7_full_goal_aware_actor_training_critic,False,0.2417523944700002,nan,0.7088556881910456,38.786424,107,27107,False,False,False,False,False
critic_false_safe_proxy,19,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-24x24-a-v1,random,48,561000071,3000,g561_dev_random_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_716b57a6bb45,F7_full_goal_aware_actor_training_critic,False,0.23207301174000006,0.06779661017000005,0.718139208229438,3.939475,73,3487,False,False,False,False,False
critic_false_safe_proxy,20,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7365,2000,g561_dev_random_a256_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_d496a5fc1d88,F7_full_goal_aware_actor_training_critic,False,0.22374754858,-0.09270814762000001,0.7201340600428147,36.957352,89,22499,False,False,False,False,False
critic_false_safe_proxy,21,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-empty-8x8-v1,empty,12,561000375,750,g561_dev_empty_a12_b750_i2,g561_f7_full_goal_aware_actor_training_critic_b342db9e1036,F7_full_goal_aware_actor_training_critic,False,0.21698113208000014,-1.5754716981099999,0.7253246142564395,0.144303,19,211,False,False,False,False,False
critic_false_safe_proxy,22,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7485,3000,g561_dev_random_a256_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_c643af4f1abd,F7_full_goal_aware_actor_training_critic,False,0.21455593587,-0.10196361015999988,0.6972846306355248,37.058061,96,24310,False,False,False,False,False
critic_false_safe_proxy,23,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-32x32-a-v0,random,80,561000568,8000,g561_dev_random_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_b02f1b91b847,F7_full_goal_aware_actor_training_critic,False,0.20906515580000007,0.012464589229999934,0.6971746470461071,11.110101,58,4539,False,False,False,False,False
critic_false_safe_proxy,24,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7197,500,g561_dev_random_a256_b500_i2,g561_f7_full_goal_aware_actor_training_critic_090d1317a7ce,F7_full_goal_aware_actor_training_critic,False,0.2058720112500001,-0.3496835443099999,0.7276020112609253,36.895265,82,20713,False,False,False,False,False
critic_false_safe_proxy,25,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7053,2000,g561_dev_random_a256_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_7c890e584b38,F7_full_goal_aware_actor_training_critic,False,0.20208473437000007,0.11482851379000003,0.7047240103363208,37.176191,98,24813,False,False,False,False,False
critic_false_safe_proxy,26,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7125,1000,g561_dev_random_a256_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_66b1988315a5,F7_full_goal_aware_actor_training_critic,False,0.19882253994999988,-0.12228763667000009,0.729735096335665,38.382479,97,27359,False,False,False,False,False
critic_false_safe_proxy,27,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7917,5000,g561_dev_random_a256_b5000_i6,g561_f7_full_goal_aware_actor_training_critic_b5e304e0b6c8,F7_full_goal_aware_actor_training_critic,False,0.1915502440700001,-0.12405318969000012,0.7291134773623558,36.448465,84,21225,False,False,False,False,False
critic_false_safe_proxy,28,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7605,5000,g561_dev_random_a256_b5000_i6,g561_f7_full_goal_aware_actor_training_critic_f50f71c69b59,F7_full_goal_aware_actor_training_critic,False,0.19077497033000013,nan,0.7286399623276602,38.412379,99,26601,False,False,False,False,False
critic_false_safe_proxy,29,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-24x24-a-v1,random,48,561001239,3000,g561_dev_random_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_78f9d2322177,F7_full_goal_aware_actor_training_critic,False,0.18972895863000017,-0.2039942938599999,0.7161165181644373,3.455936,42,1962,False,False,False,False,False
critic_false_safe_proxy,30,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-24x24-a-v1,random,48,561000801,3000,g561_dev_random_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_c41818d557d2,F7_full_goal_aware_actor_training_critic,False,0.1823821339899998,-0.14267990075000014,0.7028159110343338,3.59441,50,2352,False,False,False,False,False
critic_false_safe_proxy,31,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-empty-8x8-v1,empty,12,561000959,750,g561_dev_empty_a12_b750_i2,g561_f7_full_goal_aware_actor_training_critic_23b05e10f562,F7_full_goal_aware_actor_training_critic,False,0.18181818180999998,-0.49090909091000023,0.7253354279406753,0.165648,20,225,False,False,False,False,False
critic_false_safe_proxy,32,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7773,1000,g561_dev_random_a256_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_2d79076c1261,F7_full_goal_aware_actor_training_critic,False,0.17969031329000007,-0.14259992797999987,0.7260471121648159,36.72148,84,21235,False,False,False,False,False
critic_false_safe_proxy,33,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-empty-8x8-v1,empty,12,561001105,750,g561_dev_empty_a12_b750_i2,g561_f7_full_goal_aware_actor_training_critic_aff451a8cc39,F7_full_goal_aware_actor_training_critic,False,0.17500000000000004,-0.21666666667000012,0.7255418120185767,0.46298,25,288,False,False,False,False,False
critic_false_safe_proxy,34,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-32x32-a-v0,random,80,561000714,8000,g561_dev_random_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_562773bb2857,F7_full_goal_aware_actor_training_critic,False,0.16931540343000018,0.03056234719000006,0.7005964631651713,11.269175,63,4956,False,False,False,False,False
critic_false_safe_proxy,35,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-empty-8x8-v1,empty,32,561001149,2000,g561_dev_empty_a32_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_f7728bf63a10,F7_full_goal_aware_actor_training_critic,False,0.16577540106999944,nan,0.7180226929351591,0.637564,35,1081,False,False,False,False,False
critic_false_safe_proxy,36,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7725,8000,g561_dev_random_a256_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_d8c386f0a15c,F7_full_goal_aware_actor_training_critic,False,0.1596877217899999,nan,0.7208803668965877,37.326297,90,22764,False,False,False,False,False
critic_false_safe_proxy,37,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tree-56x40-a-v0,tree,80,561000884,8000,g561_dev_tree_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_05138a5e7b9d,F7_full_goal_aware_actor_training_critic,False,0.15401419988999998,-0.006553795739999924,0.7247407443837404,8.594147,60,5508,False,False,False,False,False
critic_false_safe_proxy,38,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-empty-8x8-v1,empty,12,561000521,750,g561_dev_empty_a12_b750_i2,g561_f7_full_goal_aware_actor_training_critic_71b58619a100,F7_full_goal_aware_actor_training_critic,False,0.15384615385,-0.6239316239299999,0.724774912763507,0.150818,20,227,False,False,False,False,False
critic_false_safe_proxy,39,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-32x32-a-v0,random,80,561000130,8000,g561_dev_random_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_be51f7bb0dd7,F7_full_goal_aware_actor_training_critic,False,0.14754098360000012,-0.44375353306999976,0.6998515236785587,10.907199,53,4143,False,False,False,False,False
critic_false_safe_proxy,40,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-24x24-a-v1,random,16,561001341,1000,g561_dev_random_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_c162fb4c32f6,F7_full_goal_aware_actor_training_critic,False,0.1399176954700001,0.14403292181000005,0.7039738662453692,1.177896,34,601,False,False,False,False,False
critic_false_safe_proxy,41,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-string-64x32-a-v1,irregular_bottleneck,48,561000841,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_64fb55470268,F7_full_goal_aware_actor_training_critic,False,0.13966480446999996,-0.13296089385999998,0.7251368362957488,4.773863,48,2252,False,False,False,False,False
critic_false_safe_proxy,42,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561000152,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_e94547cd82d0,F7_full_goal_aware_actor_training_critic,False,0.13905930470999994,0.06441717792000001,0.725728882058982,4.853883,61,2868,False,False,False,False,False
critic_false_safe_proxy,43,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7893,1500,g561_dev_random_a256_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_50beaf8b7f66,F7_full_goal_aware_actor_training_critic,False,0.13579335794000014,-0.28357933579000005,0.7273949560101929,36.689556,79,20465,False,False,False,False,False
critic_false_safe_proxy,44,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7437,1000,g561_dev_random_a256_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_b861cac4975e,F7_full_goal_aware_actor_training_critic,False,0.13566967383000006,nan,0.7058174001521649,36.759948,78,19699,False,False,False,False,False
critic_false_safe_proxy,45,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-string-64x32-a-v1,irregular_bottleneck,48,561001133,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_6e760fd0a1c0,F7_full_goal_aware_actor_training_critic,False,0.13549832026999997,0.06494960806000005,0.7071603421455235,4.829992,49,2298,False,False,False,False,False
critic_false_safe_proxy,46,critic-trained actor selected a materially worse but non-regressing theta,development_replay,room-32-32-4,room,64,7536,500,g561_dev_room_a64_b500_i2,g561_f7_full_goal_aware_actor_training_critic_454ff122524e,F7_full_goal_aware_actor_training_critic,False,0.13521819298999982,-0.15365703749000015,0.7203612391291858,7.501621,69,5538,False,False,False,False,False
critic_false_safe_proxy,47,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7677,2000,g561_dev_random_a256_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_c73f23ac94ce,F7_full_goal_aware_actor_training_critic,False,0.13403819917999993,-0.46862210095000023,0.7279913408765026,36.422726,68,17142,False,False,False,False,False
critic_false_safe_proxy,48,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7797,3000,g561_dev_random_a256_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_9ba1eb0c128a,F7_full_goal_aware_actor_training_critic,False,0.13373008927000019,-0.30316821283999973,0.7258631057594149,36.738685,74,18668,False,False,False,False,False
critic_false_safe_proxy,49,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-24x24-a-v1,random,16,561000611,1000,g561_dev_random_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_569c5e221cd9,F7_full_goal_aware_actor_training_critic,False,0.12773722628000006,-0.3503649634999999,0.6993674031409671,1.190143,38,721,False,False,False,False,False
critic_false_safe_proxy,50,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-tree-56x40-a-v1,tree,80,561001249,8000,g561_dev_tree_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_c6eb5bf242fb,F7_full_goal_aware_actor_training_critic,False,0.12400635931000004,0.08691043986000002,0.7264928730562179,7.876669,47,3680,False,False,False,False,False
critic_false_safe_proxy,51,critic-trained actor selected a materially worse but non-regressing theta,development_replay,g561-random-32x32-a-v0,random,80,561001152,8000,g561_dev_random_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_7534b1b83422,F7_full_goal_aware_actor_training_critic,False,0.12398609502000002,-0.04750869060999996,0.6973192684026225,11.03432,55,4304,False,False,False,False,False
critic_false_safe_proxy,52,critic-trained actor selected a materially worse but non-regressing theta,development_replay,random-32-32-20,random,256,7845,500,g561_dev_random_a256_b500_i2,g561_f7_full_goal_aware_actor_training_critic_92e8034d72b8,F7_full_goal_aware_actor_training_critic,False,0.12115384614999991,-0.20926573427000017,0.7298740017296291,35.391954,74,18673,False,False,False,False,False
