candidate_id,theta_id,candidate_source,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g559_c00539,g559_c00539,sobol_like_trust_region,1.1032164096832275,1.3623334169387817,2.030519485473633,0.29187098145484924,0.513084888458252,0.6123160719871521,0.5598053932189941,1.0,1.0,1.0876855850219727,0.4044170379638672,0.0,0.5232725143432617,0.7332121729850769,10.82335376739502,1,0,0,False,False,False,False,False
g559_c00540,g559_c00540,sobol_like_trust_region,1.1246756315231323,1.75,1.3001303672790527,1.25,0.3347758948802948,1.5,1.0699777603149414,0.9394087195396423,0.9826934337615967,1.150526762008667,1.3792667388916016,0.3096380829811096,1.277602195739746,0.9576529264450073,9.731929779052734,1,0,0,False,False,False,False,False
g559_c00541,g559_c00541,sobol_like_trust_region,0.7856160998344421,1.1522420644760132,0.5,0.6691135764122009,1.7216384410858154,1.5,0.6089338660240173,0.9368349313735962,1.0,0.974233865737915,1.0459668636322021,0.755565881729126,0.6516688466072083,1.0,12.0,1,0,0,False,False,False,False,False
g559_c00542,g559_c00542,sobol_like_trust_region,1.4604228734970093,0.903545081615448,1.2319716215133667,0.870186448097229,1.4953750371932983,1.2015211582183838,0.41501063108444214,1.0,1.0,0.5,0.895127534866333,0.3777258098125458,0.981694221496582,1.0,10.38046646118164,1,0,0,False,False,False,False,False
g559_c00543,g559_c00543,sobol_like_trust_region,1.5,1.2052804231643677,0.581529974937439,0.9039138555526733,1.6536784172058105,0.7454808950424194,0.0,0.962975263595581,0.9847030639648438,0.5,1.2062433958053589,0.5088076591491699,0.25,0.8269580602645874,11.060007095336914,1,0,0,False,False,False,False,False
g559_c00544,g559_c00544,sobol_like_trust_region,1.1621477603912354,1.1888982057571411,1.245318055152893,0.709670901298523,0.8308199644088745,1.0035226345062256,0.7817102670669556,0.9697411060333252,0.9943225979804993,0.67958003282547,0.6171822547912598,0.34451672434806824,0.967933177947998,1.0,11.11298656463623,1,0,0,False,False,False,False,False
g559_c00545,g559_c00545,sobol_like_trust_region,1.339811086654663,1.1136986017227173,1.357396125793457,0.7107701301574707,0.9105901718139648,0.9362252354621887,0.801400363445282,0.9709872007369995,0.9959877729415894,0.6143410205841064,0.6363590955734253,0.30322718620300293,0.7790156602859497,0.9346299171447754,10.555656433105469,1,0,0,False,False,False,False,False
g559_c00546,g559_c00546,sobol_like_trust_region,0.9412391781806946,1.3250478506088257,1.2113348245620728,0.806827962398529,0.8595715165138245,0.8797183036804199,0.7374061942100525,0.9877543449401855,1.0,0.7022359371185303,0.6968292593955994,0.3479209244251251,0.799657940864563,0.9456976056098938,10.68166732788086,1,0,0,False,False,False,False,False
g559_c00547,g559_c00547,sobol_like_trust_region,1.0686017274856567,1.0128825902938843,1.5404812097549438,0.8472541570663452,0.8107414841651917,0.7697533369064331,0.7302528619766235,0.9760305285453796,0.9774385094642639,0.8860071301460266,0.6095142364501953,0.3414851725101471,0.7133090496063232,1.0,10.791194915771484,1,0,0,False,False,False,False,False
g559_c00548,g559_c00548,sobol_like_trust_region,1.4682912826538086,0.9598000049591064,1.0825098752975464,0.6023238897323608,0.9548092484474182,0.7445791959762573,0.5585851073265076,0.9753738045692444,1.0,0.5,0.29986143112182617,0.30326709151268005,0.9108079075813293,0.9648965001106262,11.09481143951416,1,0,0,False,False,False,False,False
g559_c00549,g559_c00549,sobol_like_trust_region,1.3965942859649658,0.7910162210464478,0.9844921231269836,0.46903327107429504,0.876508355140686,1.3683708906173706,1.0477759838104248,0.9518190026283264,0.9946640133857727,0.7354382276535034,0.6391561627388,0.47370100021362305,1.1276507377624512,0.9731488227844238,10.731660842895508,1,0,0,False,False,False,False,False
g559_c00550,g559_c00550,sobol_like_trust_region,1.419823169708252,1.2957496643066406,0.6846372485160828,0.8779546618461609,0.4711494445800781,1.030745506286621,0.666926383972168,0.9657533168792725,1.0,0.959801197052002,0.5441464185714722,0.17261792719364166,0.7970393300056458,1.0,10.903641700744629,1,0,0,False,False,False,False,False
g559_c00551,g559_c00551,sobol_like_trust_region,0.6805622577667236,1.1312860250473022,0.5350377559661865,0.6291346549987793,0.9451378583908081,0.8881492018699646,0.8963287472724915,0.9902046918869019,1.0,0.6263990998268127,0.7744318246841431,0.596714198589325,0.680965006351471,0.9462974071502686,9.303775787353516,1,0,0,False,False,False,False,False
g559_c00552,g559_c00552,sobol_like_trust_region,0.9728667736053467,0.8918837308883667,0.9674282670021057,0.8404548168182373,0.2076759934425354,0.927735447883606,0.5613819360733032,0.9991357922554016,1.0,0.5,0.8647634983062744,0.21623334288597107,1.0647748708724976,0.9147273302078247,10.100829124450684,1,0,0,False,False,False,False,False
g559_c00553,g559_c00553,sobol_like_trust_region,1.5,0.6782227754592896,0.5,0.8906673192977905,1.0306315422058105,0.9931073784828186,0.672370433807373,0.9892898797988892,0.9975936412811279,0.5,0.3848784863948822,0.49222832918167114,0.611652135848999,0.9976866841316223,12.0,1,0,0,False,False,False,False,False
g559_c00554,g559_c00554,sobol_like_trust_region,1.5,1.3293660879135132,0.9962790012359619,0.911017656326294,0.8225265741348267,0.7482964396476746,0.3245728611946106,1.0,0.9639144539833069,0.5,1.0885815620422363,0.09435763955116272,0.25,1.0,10.129554748535156,1,0,0,False,False,False,False,False
g559_c00555,g559_c00555,sobol_like_trust_region,1.09518563747406,1.053154468536377,2.25,0.815803050994873,1.3650879859924316,0.40325093269348145,0.7022777795791626,1.0,1.0,0.5,0.8176608085632324,0.0,0.781338632106781,1.0,11.869965553283691,1,0,0,False,False,False,False,False
g559_c00556,g559_c00556,sobol_like_trust_region,1.1956875324249268,1.4287230968475342,1.4555513858795166,0.5123370289802551,0.9770753383636475,1.1612398624420166,0.8034887313842773,1.0,1.0,0.9512436985969543,0.5629567503929138,0.2914365530014038,0.3580026626586914,1.0,10.750330924987793,1,0,0,False,False,False,False,False
g559_c00557,g559_c00557,sobol_like_trust_region,1.178436040878296,1.0919818878173828,1.5642589330673218,0.36816680431365967,1.75,0.5795978903770447,0.7420710921287537,0.9587616324424744,1.0,0.5,0.10780131816864014,0.200225830078125,1.1752194166183472,0.8678147792816162,9.608080863952637,1,0,0,False,False,False,False,False
g559_c00558,g559_c00558,sobol_like_trust_region,1.1567806005477905,1.6366167068481445,0.5,0.22373205423355103,0.9489784836769104,1.123924970626831,0.6074193716049194,0.9879300594329834,1.0,0.7895001769065857,0.7411676645278931,0.31238752603530884,0.25,1.0,12.0,1,0,0,False,False,False,False,False
g559_c00559,g559_c00559,sobol_like_trust_region,1.3900328874588013,0.5,1.3218576908111572,1.0417691469192505,1.2261936664581299,0.7700275182723999,1.25,0.9310315847396851,0.9664209485054016,0.5478025674819946,1.5,0.30138272047042847,0.7533375024795532,0.8190840482711792,10.396400451660156,1,0,0,False,False,False,False,False
g559_c00560,g559_c00560,sobol_like_trust_region,1.5,1.3917227983474731,2.25,1.25,0.5450777411460876,0.404043972492218,1.25,0.9573521018028259,0.9804419279098511,0.5,0.0,0.19264155626296997,0.9637117385864258,1.0,10.431196212768555,1,0,0,False,False,False,False,False
g559_c00561,g559_c00561,sobol_like_trust_region,1.155198097229004,1.1349889039993286,1.3724437952041626,0.7355098724365234,0.8378368020057678,1.0962228775024414,0.674652099609375,0.9756025075912476,0.9982891082763672,0.6959089636802673,0.7033547759056091,0.3318091034889221,0.744292140007019,0.979767382144928,10.769492149353027,1,0,0,False,False,False,False,False
g559_c00562,g559_c00562,sobol_like_trust_region,1.1844607591629028,1.2438656091690063,1.3930625915527344,0.7815643548965454,0.6332790851593018,0.9140380620956421,0.8069201111793518,0.9819484949111938,0.9967499375343323,0.7773786187171936,0.5737810134887695,0.29019439220428467,0.667675793170929,0.9811330437660217,11.32831859588623,1,0,0,False,False,False,False,False
g559_c00563,g559_c00563,sobol_like_trust_region,1.1988340616226196,1.33384370803833,1.337730884552002,1.0001742839813232,0.7675429582595825,0.946779727935791,0.6625293493270874,0.9705161452293396,1.0,0.7283188700675964,0.7690814733505249,0.4095097482204437,0.857157289981842,1.0,11.18787956237793,1,0,0,False,False,False,False,False
g559_c00564,g559_c00564,sobol_like_trust_region,1.13643479347229,0.943800687789917,0.9397258758544922,0.7891882658004761,1.2954298257827759,0.9171103239059448,0.7094604969024658,0.9787901639938354,1.0,0.7887377142906189,0.35246601700782776,0.19896404445171356,1.0521689653396606,0.9359699487686157,11.148578643798828,1,0,0,False,False,False,False,False
g559_c00565,g559_c00565,sobol_like_trust_region,1.338436484336853,1.3325130939483643,1.7093082666397095,0.6848427057266235,1.2512528896331787,1.5,0.5943561792373657,0.969799280166626,0.997639000415802,1.0402718782424927,0.43291914463043213,0.3558466136455536,0.8262134194374084,1.0,11.516382217407227,1,0,0,False,False,False,False,False
g559_c00566,g559_c00566,sobol_like_trust_region,0.7404178977012634,1.0724701881408691,1.0355305671691895,0.7262150645256042,1.0716818571090698,1.3175688982009888,0.7529963254928589,0.949724018573761,1.0,0.9316067695617676,0.6265904903411865,0.03549906611442566,1.1336534023284912,0.8528218269348145,11.372018814086914,1,0,0,False,False,False,False,False
g559_c00567,g559_c00567,sobol_like_trust_region,1.1464489698410034,0.9017754793167114,0.9263595342636108,0.5925230979919434,0.7808715105056763,0.852320671081543,0.5589920878410339,0.9992423057556152,0.9792732000350952,0.8290551900863647,0.3531744182109833,0.4572743773460388,1.194543719291687,1.0,11.331602096557617,1,0,0,False,False,False,False,False
g559_c00568,g559_c00568,sobol_like_trust_region,1.2551885843276978,0.5778970122337341,1.3165103197097778,0.5903844833374023,1.4688656330108643,1.3352352380752563,0.8642215728759766,0.9749535322189331,1.0,0.5222815871238708,0.6564385294914246,0.0,1.4147545099258423,1.0,11.591936111450195,1,0,0,False,False,False,False,False
g559_c00569,g559_c00569,sobol_like_trust_region,1.0563678741455078,0.8510100245475769,1.178283929824829,0.9440693259239197,0.6924313902854919,1.1299842596054077,0.8630695939064026,0.9434106349945068,1.0,0.9153155088424683,0.6739181280136108,0.4614821970462799,0.8228365778923035,1.0,11.047060012817383,1,0,0,False,False,False,False,False
g559_c00570,g559_c00570,sobol_like_trust_region,1.5,1.5658677816390991,1.0549036264419556,0.30701637268066406,0.0,1.3364191055297852,0.0347173810005188,0.9637822508811951,0.9981212615966797,0.7177077531814575,0.9431701898574829,0.0,1.081173062324524,1.0,12.0,1,0,0,False,False,False,False,False
g559_c00571,g559_c00571,sobol_like_trust_region,1.4956436157226562,1.5371904373168945,0.7586972713470459,0.799015998840332,0.9463070631027222,1.0389230251312256,1.0624910593032837,0.9765176177024841,0.9749167561531067,0.5,0.509591817855835,0.45759841799736023,0.6500921249389648,0.9375684857368469,11.227598190307617,1,0,0,False,False,False,False,False
g559_c00572,g559_c00572,sobol_like_trust_region,1.5,1.4461462497711182,1.5946271419525146,0.5012897253036499,0.9669318795204163,1.5,0.7416172623634338,0.970217227935791,1.0,0.5,0.6123741865158081,0.6360140442848206,1.0733979940414429,1.0,10.769753456115723,1,0,0,False,False,False,False,False
g559_c00573,g559_c00573,sobol_like_trust_region,1.5,1.529171109199524,1.0421644449234009,0.23128736019134521,0.5119742155075073,1.275464653968811,0.323714941740036,0.9968999028205872,0.9923457503318787,0.8808660507202148,0.0,0.6399882435798645,0.3591465950012207,1.0,10.75605297088623,1,0,0,False,False,False,False,False
g559_c00574,g559_c00574,sobol_like_trust_region,0.875447690486908,1.75,1.148668646812439,0.1029660701751709,0.03131556510925293,1.5,0.7294283509254456,1.0,1.0,0.9006655216217041,0.5211806297302246,0.085378497838974,0.5774744749069214,1.0,11.106704711914062,1,0,0,False,False,False,False,False
g559_c00575,g559_c00575,sobol_like_trust_region,1.5,1.0362935066223145,0.7367149591445923,0.7352904677391052,0.7323418855667114,1.058546543121338,0.0,1.0,0.9856386184692383,0.5,0.8185929656028748,0.31969204545021057,1.276845932006836,0.8881080746650696,10.482682228088379,1,0,0,False,False,False,False,False
g559_c00576,g559_c00576,sobol_like_trust_region,0.8221287727355957,1.480750322341919,1.9746918678283691,0.3244009017944336,0.8396175503730774,0.8571785688400269,1.1744964122772217,0.9607588052749634,1.0,0.6035879850387573,0.6573920845985413,0.0,1.1399664878845215,1.0,9.354382514953613,1,0,0,False,False,False,False,False
g559_c00577,g559_c00577,sobol_like_trust_region,1.0070910453796387,0.5,0.7954916954040527,1.1960270404815674,1.75,0.4717283248901367,1.2404890060424805,0.9488666653633118,1.0,0.5,0.27595388889312744,0.6418493986129761,1.5,1.0,8.266237258911133,1,0,0,False,False,False,False,False
g559_c00578,g559_c00578,sobol_like_trust_region,1.4335685968399048,1.2790894508361816,1.2976253032684326,0.7308130264282227,0.7550063133239746,0.9892584681510925,0.5185763835906982,0.9821804165840149,0.9983373284339905,0.6700140237808228,0.5211079716682434,0.3316892087459564,0.8188233375549316,1.0,10.838732719421387,1,0,0,False,False,False,False,False
g559_c00579,g559_c00579,sobol_like_trust_region,1.3121960163116455,1.1360639333724976,1.0713194608688354,0.5039071440696716,0.39234840869903564,1.0912331342697144,0.8079956769943237,0.9782550930976868,0.9938639998435974,0.7219393253326416,0.49393218755722046,0.2784866988658905,0.7757659554481506,0.9857499599456787,9.900334358215332,1,0,0,False,False,False,False,False
g559_c00580,g559_c00580,sobol_like_trust_region,1.2653493881225586,1.2022944688796997,1.1399880647659302,0.6377369165420532,1.0972365140914917,0.8954156637191772,0.6450650095939636,0.9744503498077393,0.9996857643127441,0.8122183680534363,0.8186670541763306,0.34629344940185547,0.6978369951248169,1.0,10.598662376403809,1,0,0,False,False,False,False,False
g559_c00581,g559_c00581,sobol_like_trust_region,1.2930080890655518,1.350400686264038,1.4340004920959473,0.8259264230728149,0.5373961925506592,1.1855345964431763,0.48209282755851746,0.9789361953735352,0.9905597567558289,0.7113474607467651,0.4594334363937378,0.406669944524765,1.0191961526870728,1.0,11.47868537902832,1,0,0,False,False,False,False,False
g559_c00582,g559_c00582,sobol_like_trust_region,1.402379035949707,0.8759459257125854,1.0220682621002197,0.7412464022636414,0.6997928023338318,0.9950458407402039,0.7330504655838013,0.9763267636299133,1.0,0.5379896759986877,0.5194287300109863,0.4099002182483673,0.6808608770370483,1.0,11.206316947937012,1,0,0,False,False,False,False,False
g559_c00583,g559_c00583,sobol_like_trust_region,1.3474912643432617,1.1723370552062988,1.1072883605957031,0.9022265076637268,1.076454520225525,1.2740107774734497,0.6589446663856506,1.0,1.0,0.6712918281555176,0.7130502462387085,0.19315345585346222,0.8426419496536255,0.921393871307373,11.205496788024902,1,0,0,False,False,False,False,False
g559_c00584,g559_c00584,sobol_like_trust_region,0.9172089099884033,1.142913579940796,1.309543251991272,0.4952605068683624,0.6147404909133911,1.0157767534255981,0.4044667184352875,1.0,0.985434889793396,0.5,0.5585572123527527,0.13892483711242676,0.7812926173210144,0.8219032287597656,11.017358779907227,1,0,0,False,False,False,False,False
g559_c00585,g559_c00585,sobol_like_trust_region,1.5,1.183671474456787,0.6770232915878296,0.8203277587890625,0.696412980556488,0.8814136981964111,0.8538830876350403,0.979957640171051,1.0,0.5,1.479471206665039,0.15304352343082428,0.5196408629417419,0.8744961023330688,10.000364303588867,1,0,0,False,False,False,False,False
g559_c00586,g559_c00586,sobol_like_trust_region,1.5,1.3217532634735107,1.2276743650436401,0.6132504343986511,0.37418583035469055,0.032448649406433105,0.7814209461212158,0.9925443530082703,1.0,0.5,0.6142678260803223,0.06363731622695923,1.3463754653930664,1.0,12.0,1,0,0,False,False,False,False,False
g559_c00587,g559_c00587,sobol_like_trust_region,1.5,0.7202295064926147,1.6993498802185059,0.598829448223114,0.021210551261901855,1.2330042123794556,0.7546036243438721,0.954683244228363,1.0,0.5,1.4139699935913086,0.0712844729423523,0.6699018478393555,0.8371334075927734,10.463393211364746,1,0,0,False,False,False,False,False
g559_c00588,g559_c00588,sobol_like_trust_region,1.5,1.237831711769104,0.6035904884338379,1.0748957395553589,0.6084511876106262,0.3357738256454468,0.317651629447937,1.0,0.9840461015701294,1.2221391201019287,0.620330810546875,0.47853773832321167,0.25,1.0,12.0,1,0,0,False,False,False,False,False
g559_c00589,g559_c00589,sobol_like_trust_region,1.5,1.1302412748336792,1.4794209003448486,0.4776904284954071,1.75,0.6765882968902588,0.7626835703849792,0.998441219329834,0.9254013299942017,0.5,1.3586132526397705,0.053292036056518555,1.2070738077163696,0.7930082678794861,10.801794052124023,1,0,0,False,False,False,False,False
g559_c00590,g559_c00590,sobol_like_trust_region,0.37506628036499023,1.1271339654922485,1.073756456375122,0.568573534488678,0.29557567834854126,1.5,0.9993287920951843,0.9823410511016846,0.9617193937301636,0.5,0.4176429808139801,0.7712945938110352,0.6098812818527222,0.7100112438201904,8.465381622314453,1,0,0,False,False,False,False,False
g559_c00591,g559_c00591,sobol_like_trust_region,0.7697139978408813,1.3628644943237305,1.5302128791809082,0.5859761238098145,1.4294090270996094,0.9267332553863525,0.5226544737815857,0.9823008179664612,1.0,0.6140440106391907,0.9931361079216003,0.3853346109390259,0.756134033203125,1.0,10.669148445129395,1,0,0,False,False,False,False,False
g559_c00592,g559_c00592,sobol_like_trust_region,0.8765231370925903,1.322028398513794,1.9460902214050293,0.5923547148704529,0.30049192905426025,1.2393882274627686,0.6517714858055115,0.9957478642463684,0.9852544069290161,0.5424094200134277,0.1611320674419403,0.0,1.375440001487732,0.8232446312904358,12.0,1,0,0,False,False,False,False,False
g559_c00593,g559_c00593,sobol_like_trust_region,1.2489484548568726,1.473979115486145,0.5388359427452087,0.0,0.17723220586776733,0.8615032434463501,0.7321991920471191,0.9744183421134949,1.0,0.5,1.5,0.7351906299591064,0.25,0.8804423809051514,8.0,1,0,0,False,False,False,False,False
g559_c00594,g559_c00594,sobol_like_trust_region,1.4797195196151733,0.9589859843254089,1.1609817743301392,1.0062021017074585,0.5642554759979248,0.0,0.6458204388618469,0.9005910158157349,0.9883023500442505,0.8917869925498962,0.6934373378753662,0.20563004910945892,0.25,0.7902018427848816,9.760271072387695,1,0,0,False,False,False,False,False
g559_c00595,g559_c00595,sobol_like_trust_region,1.2557843923568726,1.067507266998291,1.226120948791504,0.6633453369140625,0.8344564437866211,1.0109496116638184,0.8313823342323303,0.9852304458618164,1.0,0.6147431135177612,0.5623199939727783,0.3374917805194855,0.8645402193069458,1.0,10.643908500671387,1,0,0,False,False,False,False,False
g559_c00596,g559_c00596,sobol_like_trust_region,1.0871624946594238,1.0867016315460205,1.2275887727737427,0.6714674234390259,0.6776214838027954,1.0029170513153076,0.5832554697990417,0.987562358379364,0.9979467988014221,0.6966133117675781,0.6948549747467041,0.34285011887550354,0.7650957107543945,1.0,10.303411483764648,1,0,0,False,False,False,False,False
g559_c00597,g559_c00597,sobol_like_trust_region,1.1477762460708618,1.2788121700286865,1.3066543340682983,0.8330681920051575,0.5111061334609985,0.9748818874359131,0.8115734457969666,0.9752892851829529,0.9878061413764954,0.6659705638885498,0.5527990460395813,0.3514407277107239,1.020920991897583,0.9799216389656067,11.006220817565918,1,0,0,False,False,False,False,False
g559_c00598,g559_c00598,sobol_like_trust_region,0.8550052642822266,1.4013111591339111,1.1895118951797485,1.0116292238235474,0.8445777297019958,1.1631381511688232,0.980448305606842,0.9736721515655518,0.9837897419929504,0.5755133032798767,0.9038334488868713,0.37477028369903564,0.8132569193840027,1.0,11.668227195739746,1,0,0,False,False,False,False,False
g559_c00599,g559_c00599,sobol_like_trust_region,1.0852527618408203,1.0703097581863403,1.287614107131958,0.6432920694351196,0.9416345357894897,1.030027151107788,0.7281290292739868,0.9868869781494141,0.9969009160995483,0.7946239709854126,0.5508334040641785,0.3714595139026642,0.4704807698726654,0.9428643584251404,10.119993209838867,1,0,0,False,False,False,False,False
g559_c00600,g559_c00600,sobol_like_trust_region,1.2403976917266846,1.0342938899993896,1.604017734527588,0.39429378509521484,0.6664718389511108,1.2444522380828857,0.7685735821723938,0.9949327707290649,1.0,1.0964610576629639,1.1319869756698608,0.2940385639667511,1.2789912223815918,1.0,10.219167709350586,1,0,0,False,False,False,False,False
g559_c00601,g559_c00601,sobol_like_trust_region,1.1944220066070557,0.9820466637611389,1.3917465209960938,0.673340916633606,0.0,0.9261149168014526,0.517910361289978,0.9622654914855957,0.9990731477737427,0.5459641218185425,1.4336862564086914,0.28349626064300537,1.0716205835342407,0.9185421466827393,10.962617874145508,1,0,0,False,False,False,False,False
g559_c00602,g559_c00602,sobol_like_trust_region,1.5,1.2098239660263062,1.6432667970657349,0.8860872983932495,1.3519654273986816,1.1229004859924316,0.6773847341537476,1.0,1.0,0.7836725115776062,0.522757887840271,0.4887411892414093,0.4920944571495056,0.8498738408088684,10.870301246643066,1,0,0,False,False,False,False,False
g559_c00603,g559_c00603,sobol_like_trust_region,1.5,1.1627148389816284,1.4483642578125,0.4846932590007782,0.7903401851654053,0.8735723495483398,1.25,0.9699493646621704,0.9929016828536987,0.5,0.34234732389450073,0.6983290910720825,0.7063047289848328,1.0,10.255165100097656,1,0,0,False,False,False,False,False
g559_c00604,g559_c00604,sobol_like_trust_region,1.220168113708496,1.0907392501831055,1.6320111751556396,0.4295799136161804,0.6869598031044006,0.8470628261566162,1.25,0.9347814321517944,1.0,0.5391097664833069,0.47479885816574097,0.2918427288532257,1.5,0.854594886302948,11.681289672851562,1,0,0,False,False,False,False,False
g559_c00605,g559_c00605,sobol_like_trust_region,0.7624651193618774,1.0202865600585938,0.7481152415275574,0.4999712109565735,1.356785535812378,1.4884825944900513,0.9808099269866943,0.9620452523231506,1.0,0.7365188002586365,0.8968579769134521,0.0,0.9717018604278564,0.9489998817443848,10.58315372467041,1,0,0,False,False,False,False,False
g559_c00606,g559_c00606,sobol_like_trust_region,1.1329545974731445,1.75,1.2321192026138306,0.20811820030212402,1.4560095071792603,1.3353649377822876,1.0279372930526733,0.9911396503448486,0.9903992414474487,0.5,0.3217007517814636,0.3689674735069275,1.3776931762695312,0.6228244304656982,12.0,1,0,0,False,False,False,False,False
g559_c00607,g559_c00607,sobol_like_trust_region,0.9180538058280945,1.7348355054855347,1.6221466064453125,0.8534289002418518,0.48715946078300476,1.2118735313415527,0.7256842851638794,0.9906981587409973,1.0,0.8074905276298523,0.7625665068626404,0.0,1.5,0.730919361114502,10.473196029663086,1,0,0,False,False,False,False,False
g559_c00608,g559_c00608,sobol_like_trust_region,0.806273877620697,0.5927602648735046,0.7560775279998779,0.7834438681602478,0.15445435047149658,0.6630241274833679,0.6570097804069519,0.9819430708885193,0.9421096444129944,0.5,0.6326579451560974,0.3295280635356903,1.1734102964401245,1.0,11.66316032409668,1,0,0,False,False,False,False,False
g559_c00609,g559_c00609,sobol_like_trust_region,0.3891516923904419,0.5,2.011650323867798,0.40992555022239685,0.5654689073562622,1.225518822669983,0.6369818449020386,0.9275512099266052,0.957421064376831,0.5,0.47418200969696045,0.08327460289001465,1.2956541776657104,1.0,11.743034362792969,1,0,0,False,False,False,False,False
g559_c00610,g559_c00610,sobol_like_trust_region,0.772268533706665,1.2652031183242798,0.5,0.13538670539855957,0.9211064577102661,0.0,0.19874614477157593,0.9817330837249756,0.9446206092834473,0.6225807666778564,1.1475999355316162,0.0,0.6905696988105774,0.9353940486907959,11.096445083618164,1,0,0,False,False,False,False,False
g559_c00611,g559_c00611,sobol_like_trust_region,1.380393385887146,1.75,1.2030891180038452,1.1612058877944946,0.41423410177230835,0.9043891429901123,0.41114476323127747,0.9136624932289124,0.9489055871963501,0.5,0.0,0.4787079691886902,0.9628945589065552,0.46478474140167236,10.355561256408691,1,0,0,False,False,False,False,False
g559_c00612,g559_c00612,sobol_like_trust_region,1.2325087785720825,1.170061707496643,1.1586978435516357,0.758071780204773,0.7644716501235962,1.071352243423462,0.6937986612319946,0.9804660677909851,1.0,0.6404874920845032,0.6699086427688599,0.39884495735168457,0.9202157258987427,0.9907410144805908,10.990239143371582,1,0,0,False,False,False,False,False
g559_c00613,g559_c00613,sobol_like_trust_region,1.1480987071990967,1.0382572412490845,1.3853180408477783,0.6981127858161926,0.857132077217102,0.985550045967102,0.7766697406768799,0.987338662147522,0.9918366074562073,0.6008948087692261,0.5809403657913208,0.3560319244861603,0.8918766975402832,0.9862709641456604,10.824810028076172,1,0,0,False,False,False,False,False
g559_c00614,g559_c00614,sobol_like_trust_region,1.3719735145568848,0.9399382472038269,1.210078477859497,0.7466655373573303,0.5699974298477173,1.0898038148880005,0.7765051126480103,0.9726930260658264,0.9972487688064575,0.5264667868614197,0.6514145135879517,0.29202866554260254,0.8721143007278442,0.9735709428787231,11.232499122619629,1,0,0,False,False,False,False,False
g559_c00615,g559_c00615,sobol_like_trust_region,1.0505938529968262,1.2612178325653076,1.4629571437835693,0.7153708934783936,0.9056469202041626,0.872873842716217,0.7614974975585938,0.9923354983329773,0.9929388165473938,0.6354979276657104,0.6745216250419617,0.3064822852611542,0.7364205121994019,1.0,10.903396606445312,1,0,0,False,False,False,False,False
g559_c00616,g559_c00616,sobol_like_trust_region,1.3635793924331665,0.9288609623908997,0.9005318284034729,1.0013160705566406,1.078342318534851,0.6205691695213318,0.6606531739234924,0.9946757555007935,0.9771744012832642,0.5779165625572205,0.25523120164871216,0.1417902261018753,0.897042989730835,0.919129490852356,10.139850616455078,1,0,0,False,False,False,False,False
g559_c00617,g559_c00617,sobol_like_trust_region,1.2509700059890747,1.1824716329574585,1.4874290227890015,0.6931041479110718,0.862754225730896,1.145913004875183,0.6836604475975037,0.9698715209960938,0.9879747629165649,1.008359432220459,1.2464364767074585,0.22325675189495087,0.7371407747268677,0.845707356929779,11.03903579711914,1,0,0,False,False,False,False,False
g559_c00618,g559_c00618,sobol_like_trust_region,1.5,1.0440276861190796,1.1054363250732422,0.5996439456939697,0.8133624196052551,1.363787293434143,0.7307599186897278,0.9728118777275085,1.0,0.6754972338676453,0.343951016664505,0.245216965675354,1.3395339250564575,1.0,11.144278526306152,1,0,0,False,False,False,False,False
g559_c00619,g559_c00619,sobol_like_trust_region,1.2731355428695679,1.0465495586395264,0.7739090919494629,0.4876847565174103,0.4940471351146698,1.2420539855957031,0.9641469717025757,0.9595366716384888,1.0,0.5196710824966431,0.9471415281295776,0.10016806423664093,0.8635509014129639,1.0,12.0,1,0,0,False,False,False,False,False
g559_c00620,g559_c00620,sobol_like_trust_region,1.5,1.1025946140289307,0.8374249935150146,0.8339402675628662,0.43359410762786865,0.953742265701294,1.25,1.0,0.9959471821784973,0.5,0.03696376085281372,0.2903006076812744,1.1566846370697021,1.0,10.988736152648926,1,0,0,False,False,False,False,False
g559_c00621,g559_c00621,sobol_like_trust_region,1.5,0.8337152600288391,0.912306547164917,0.28494030237197876,0.40713754296302795,0.4123033285140991,0.8345306515693665,0.9719325304031372,0.9983192682266235,0.5,0.8614228367805481,0.38819849491119385,0.8577878475189209,1.0,11.407236099243164,1,0,0,False,False,False,False,False
g559_c00622,g559_c00622,sobol_like_trust_region,1.5,1.4264779090881348,1.5677071809768677,0.5811355710029602,1.0559790134429932,1.1303181648254395,0.4168594479560852,0.993833065032959,1.0,0.9086781740188599,0.5873837471008301,0.33817601203918457,1.5,1.0,10.413143157958984,1,0,0,False,False,False,False,False
