panel_row_id,g560_evaluation_uid,split,map,map_family,agent_count,seed,budget_ms,alpha_to_real_positive_safe_target,best_observed_positive_quality_delta_vs_g556,source_positive_rows,requires_exact_materialization_before_claim,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g562_alpha_00001738,4746cace515896ee02038d16dfbba199191e0620a3fe5e8886c32a96c76ac0f2,validation,g559-synth-warehouse-a-32,warehouse,128,7442,2000,0.75,-0.05970498711999994,16,True,1.1686605215072632,1.1793973445892334,1.1599071025848389,0.7373689413070679,0.6675877571105957,1.0365636348724365,0.6374872922897339,0.9735570549964905,0.9909008741378784,0.6985952854156494,0.7172296047210693,0.3564596176147461,0.7456872463226318,0.9668213725090027,10.814022064208984,1,0,0,False,False,False,False,False
g562_alpha_00001739,4746cace515896ee02038d16dfbba199191e0620a3fe5e8886c32a96c76ac0f2,validation,g559-synth-warehouse-a-32,warehouse,128,7442,2000,1.0,-0.05970498711999994,16,True,1.1415473222732544,1.1865284442901611,1.1298761367797852,0.7331585884094238,0.6401169896125793,1.0353049039840698,0.6188943982124329,0.971430778503418,0.9878678321838379,0.7034086585044861,0.7396395206451416,0.36344239115715027,0.7079142928123474,0.9557618498802185,10.820941925048828,1,0,0,False,False,False,False,False
g562_alpha_00001740,47a9b77eb1ef305913775eb464c9cf958f3f400f9d5cf16d0eb1d2f847bf90b1,train,random-32-32-10,random,128,8132,500,0.0,-0.0911452184199999,30,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001741,47a9b77eb1ef305913775eb464c9cf958f3f400f9d5cf16d0eb1d2f847bf90b1,train,random-32-32-10,random,128,8132,500,0.25,-0.0911452184199999,30,True,1.2375789880752563,1.1591817140579224,1.263005018234253,0.7338014841079712,0.7464427351951599,1.0453768968582153,0.6897192597389221,0.9809690117835999,0.9980966448783875,0.67436683177948,0.6544302701950073,0.3526977598667145,0.8844774961471558,0.987459659576416,10.837907791137695,1,0,0,False,False,False,False,False
g562_alpha_00001742,47a9b77eb1ef305913775eb464c9cf958f3f400f9d5cf16d0eb1d2f847bf90b1,train,random-32-32-10,random,128,8132,500,0.5,-0.0911452184199999,30,True,1.2251579761505127,1.1603593826293945,1.2760100364685059,0.7176030278205872,0.7428854703903198,1.0504140853881836,0.6861727237701416,0.9820022583007812,0.9961932897567749,0.6645784378051758,0.6588605642318726,0.369884192943573,0.9099488258361816,0.974919319152832,10.882551193237305,1,0,0,False,False,False,False,False
g562_alpha_00001743,47a9b77eb1ef305913775eb464c9cf958f3f400f9d5cf16d0eb1d2f847bf90b1,train,random-32-32-10,random,128,8132,500,0.75,-0.0911452184199999,30,True,1.212736964225769,1.1615370512008667,1.2890151739120483,0.7014045715332031,0.739328145980835,1.0554511547088623,0.6826261878013611,0.9830355048179626,0.9942898750305176,0.6547899842262268,0.6632908582687378,0.3870706558227539,0.9354202747344971,0.9623790383338928,10.92719554901123,1,0,0,False,False,False,False,False
g562_alpha_00001744,47a9b77eb1ef305913775eb464c9cf958f3f400f9d5cf16d0eb1d2f847bf90b1,train,random-32-32-10,random,128,8132,500,1.0,-0.0911452184199999,30,True,1.2003159523010254,1.1627146005630493,1.3020201921463013,0.6852060556411743,0.7357708811759949,1.0604883432388306,0.6790795922279358,0.9840686917304993,0.992386519908905,0.6450015306472778,0.6677210927009583,0.4042571485042572,0.9608916640281677,0.9498386979103088,10.971839904785156,1,0,0,False,False,False,False,False
g562_alpha_00001745,47e89a7c18e17a0de8996a6b93b25dd1e999dac69937e2a0f49d313bcb2b2783,train,room-40-32-8,room,96,8281,1000,0.0,-0.06263102724999992,45,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001746,47e89a7c18e17a0de8996a6b93b25dd1e999dac69937e2a0f49d313bcb2b2783,train,room-40-32-8,room,96,8281,1000,0.25,-0.06263102724999992,45,True,1.233928918838501,1.1643593311309814,1.2684543132781982,0.7483539581298828,0.7767218947410583,1.0473181009292603,0.6902953386306763,0.9793821573257446,0.9980027675628662,0.6974277496337891,0.671305775642395,0.33709242939949036,0.858894944190979,0.9836528897285461,10.781087875366211,1,0,0,False,False,False,False,False
g562_alpha_00001747,47e89a7c18e17a0de8996a6b93b25dd1e999dac69937e2a0f49d313bcb2b2783,train,room-40-32-8,room,96,8281,1000,0.5,-0.06263102724999992,45,True,1.217857837677002,1.1707146167755127,1.286908745765686,0.7467078566551208,0.8034437894821167,1.0542964935302734,0.6873248219490051,0.9788285493850708,0.9960055351257324,0.710700273513794,0.692611575126648,0.33867356181144714,0.8587837219238281,0.9673057794570923,10.768912315368652,1,0,0,False,False,False,False,False
g562_alpha_00001748,47e89a7c18e17a0de8996a6b93b25dd1e999dac69937e2a0f49d313bcb2b2783,train,room-40-32-8,room,96,8281,1000,0.75,-0.06263102724999992,45,True,1.2017866373062134,1.177069902420044,1.3053631782531738,0.7450617551803589,0.8301656246185303,1.061274766921997,0.684354305267334,0.978274941444397,0.9940083026885986,0.7239726781845093,0.7139173746109009,0.3402547240257263,0.8586724996566772,0.9509586095809937,10.756736755371094,1,0,0,False,False,False,False,False
g562_alpha_00001749,47e89a7c18e17a0de8996a6b93b25dd1e999dac69937e2a0f49d313bcb2b2783,train,room-40-32-8,room,96,8281,1000,1.0,-0.06263102724999992,45,True,1.1857155561447144,1.1834251880645752,1.323817491531372,0.7434157133102417,0.8568875193595886,1.0682531595230103,0.6813837885856628,0.9777212738990784,0.9920110702514648,0.7372451424598694,0.735223114490509,0.3418358564376831,0.8585613965988159,0.9346114993095398,10.744561195373535,1,0,0,False,False,False,False,False
g562_alpha_00001750,47f0de414d50e0da1fe7a030aa4b939759ac65896904358ccd3b7e0cd7ff2f2d,train,g559-synth-corners-34,irregular_bottleneck,32,7397,1000,0.0,-0.2709832134300001,47,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001751,47f0de414d50e0da1fe7a030aa4b939759ac65896904358ccd3b7e0cd7ff2f2d,train,g559-synth-corners-34,irregular_bottleneck,32,7397,1000,0.25,-0.2709832134300001,47,True,1.2460262775421143,1.1485437154769897,1.2677910327911377,0.73116135597229,0.7780923247337341,1.0537372827529907,0.697878360748291,0.9788616895675659,0.9980486631393433,0.6927234530448914,0.66302889585495,0.34570789337158203,0.8705363273620605,0.9823064804077148,10.8056001663208,1,0,0,False,False,False,False,False
g562_alpha_00001752,47f0de414d50e0da1fe7a030aa4b939759ac65896904358ccd3b7e0cd7ff2f2d,train,g559-synth-corners-34,irregular_bottleneck,32,7397,1000,0.5,-0.2709832134300001,47,True,1.242052674293518,1.1390833854675293,1.2855820655822754,0.7123227119445801,0.8061846494674683,1.0671348571777344,0.7024908661842346,0.9777876138687134,0.9960972666740417,0.7012916803359985,0.6760578155517578,0.3559045195579529,0.8820666074752808,0.9646129608154297,10.817935943603516,1,0,0,False,False,False,False,False
g562_alpha_00001753,47f0de414d50e0da1fe7a030aa4b939759ac65896904358ccd3b7e0cd7ff2f2d,train,g559-synth-corners-34,irregular_bottleneck,32,7397,1000,0.75,-0.2709832134300001,47,True,1.2380790710449219,1.1296230554580688,1.3033732175827026,0.6934840679168701,0.8342769145965576,1.0805325508117676,0.7071033716201782,0.9767135977745056,0.9941458702087402,0.7098598480224609,0.6890867948532104,0.36610114574432373,0.893596887588501,0.9469194412231445,10.830272674560547,1,0,0,False,False,False,False,False
g562_alpha_00001754,47f0de414d50e0da1fe7a030aa4b939759ac65896904358ccd3b7e0cd7ff2f2d,train,g559-synth-corners-34,irregular_bottleneck,32,7397,1000,1.0,-0.2709832134300001,47,True,1.2341053485870361,1.1201626062393188,1.3211642503738403,0.6746454238891602,0.8623692393302917,1.0939301252365112,0.7117158770561218,0.9756394624710083,0.9921945333480835,0.7184279561042786,0.7021157145500183,0.3762977421283722,0.9051271677017212,0.9292259216308594,10.842609405517578,1,0,0,False,False,False,False,False
g562_alpha_00001755,47fa5dc38a6ca71f634ebb7562697bdd453bec9980aa25c835c8082467e8c59c,train,room-32-32-4,room,64,8040,500,0.0,-0.0651447661500002,36,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001756,47fa5dc38a6ca71f634ebb7562697bdd453bec9980aa25c835c8082467e8c59c,train,room-32-32-4,room,64,8040,500,0.25,-0.0651447661500002,36,True,1.234959363937378,1.148301124572754,1.2190585136413574,0.751804769039154,0.7187860012054443,1.0206565856933594,0.6937641501426697,0.9794667363166809,0.9976142048835754,0.677070140838623,0.6494957804679871,0.330072820186615,0.8567394614219666,0.9844337105751038,10.782599449157715,1,0,0,False,False,False,False,False
g562_alpha_00001757,47fa5dc38a6ca71f634ebb7562697bdd453bec9980aa25c835c8082467e8c59c,train,room-32-32-4,room,64,8040,500,0.5,-0.0651447661500002,36,True,1.2199186086654663,1.138598084449768,1.1881170272827148,0.7536095380783081,0.6875720024108887,1.0009733438491821,0.6942625045776367,0.9789976477622986,0.9952284097671509,0.6699849963188171,0.648991584777832,0.3246343433856964,0.854472815990448,0.9688674211502075,10.771934509277344,1,0,0,False,False,False,False,False
g562_alpha_00001758,47fa5dc38a6ca71f634ebb7562697bdd453bec9980aa25c835c8082467e8c59c,train,room-32-32-4,room,64,8040,500,0.75,-0.0651447661500002,36,True,1.2048778533935547,1.1288950443267822,1.1571756601333618,0.7554142475128174,0.6563579440116882,0.9812901616096497,0.6947608590126038,0.9785285592079163,0.9928426146507263,0.6628998517990112,0.6484874486923218,0.31919586658477783,0.8522062301635742,0.9533010721206665,10.761269569396973,1,0,0,False,False,False,False,False
g562_alpha_00001759,47fa5dc38a6ca71f634ebb7562697bdd453bec9980aa25c835c8082467e8c59c,train,room-32-32-4,room,64,8040,500,1.0,-0.0651447661500002,36,True,1.1898372173309326,1.1191920042037964,1.1262341737747192,0.7572190165519714,0.6251439452171326,0.9616069793701172,0.695259153842926,0.9780594706535339,0.9904568195343018,0.6558146476745605,0.6479832530021667,0.31375741958618164,0.8499395847320557,0.9377347826957703,10.750605583190918,1,0,0,False,False,False,False,False
g562_alpha_00001760,486267af7176eca60555807a73ff9b492ea94ce40adc5bd02e56b8632f24d83a,train,g559-synth-game-brc-32,game,32,8267,5000,0.0,-0.020460358060000017,13,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001761,486267af7176eca60555807a73ff9b492ea94ce40adc5bd02e56b8632f24d83a,train,g559-synth-game-brc-32,game,32,8267,5000,0.25,-0.020460358060000017,13,True,1.2429341077804565,1.138603687286377,1.2437584400177002,0.7389907836914062,0.766273558139801,1.0317082405090332,0.6847444772720337,0.9806122779846191,0.9990142583847046,0.6668821573257446,0.6483931541442871,0.35102421045303345,0.8867486119270325,0.9915729761123657,10.71780014038086,1,0,0,False,False,False,False,False
g562_alpha_00001762,486267af7176eca60555807a73ff9b492ea94ce40adc5bd02e56b8632f24d83a,train,g559-synth-game-brc-32,game,32,8267,5000,0.5,-0.020460358060000017,13,True,1.235868215560913,1.1192033290863037,1.2375168800354004,0.7279815673828125,0.782547116279602,1.0230767726898193,0.6762231588363647,0.9812887907028198,0.9980284571647644,0.6496090292930603,0.6467863917350769,0.36653709411621094,0.9144911170005798,0.9831459522247314,10.642335891723633,1,0,0,False,False,False,False,False
g562_alpha_00001763,486267af7176eca60555807a73ff9b492ea94ce40adc5bd02e56b8632f24d83a,train,g559-synth-game-brc-32,game,32,8267,5000,0.75,-0.020460358060000017,13,True,1.2288024425506592,1.099802851676941,1.2312753200531006,0.716972291469574,0.7988206148147583,1.0144453048706055,0.667701780796051,0.9819653034210205,0.9970426559448242,0.632335901260376,0.6451796293258667,0.3820499777793884,0.942233681678772,0.9747188687324524,10.566871643066406,1,0,0,False,False,False,False,False
g562_alpha_00001764,486267af7176eca60555807a73ff9b492ea94ce40adc5bd02e56b8632f24d83a,train,g559-synth-game-brc-32,game,32,8267,5000,1.0,-0.020460358060000017,13,True,1.2217365503311157,1.0804023742675781,1.2250337600708008,0.7059630751609802,0.8150941729545593,1.0058138370513916,0.6591804027557373,0.9826417565345764,0.9960569143295288,0.6150627136230469,0.6435728073120117,0.3975629210472107,0.9699761867523193,0.9662918448448181,10.491408348083496,1,0,0,False,False,False,False,False
g562_alpha_00001765,489e376b1b32485e68e257ac47fc93f1bff57e5e10b3a5a9cf4f575178fbfc7c,train,g559-synth-corners-34,irregular_bottleneck,32,7085,1000,0.0,-0.03703703703999994,13,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001766,489e376b1b32485e68e257ac47fc93f1bff57e5e10b3a5a9cf4f575178fbfc7c,train,g559-synth-corners-34,irregular_bottleneck,32,7085,1000,0.25,-0.03703703703999994,13,True,1.2621442079544067,1.1555075645446777,1.2589542865753174,0.75966477394104,0.7481558918952942,1.0377272367477417,0.6908014416694641,0.9810120463371277,0.9998324513435364,0.6583971977233887,0.6523035764694214,0.3520958721637726,0.8593729138374329,0.9959172010421753,10.742271423339844,1,0,0,False,False,False,False,False
g562_alpha_00001767,489e376b1b32485e68e257ac47fc93f1bff57e5e10b3a5a9cf4f575178fbfc7c,train,g559-synth-corners-34,irregular_bottleneck,32,7085,1000,0.5,-0.03703703703999994,13,True,1.2742884159088135,1.1530108451843262,1.2679086923599243,0.7693294882774353,0.7463117837905884,1.0351147651672363,0.6883370280265808,0.9820882678031921,0.9996649026870728,0.6326391100883484,0.6546071767807007,0.3686804175376892,0.8597397804260254,0.9918344020843506,10.691280364990234,1,0,0,False,False,False,False,False
g562_alpha_00001768,489e376b1b32485e68e257ac47fc93f1bff57e5e10b3a5a9cf4f575178fbfc7c,train,g559-synth-corners-34,irregular_bottleneck,32,7085,1000,0.75,-0.03703703703999994,13,True,1.2864326238632202,1.1505142450332642,1.2768630981445312,0.7789942026138306,0.7444677352905273,1.032502293586731,0.6858726143836975,0.9831644892692566,0.9994973540306091,0.6068810224533081,0.65691077709198,0.3852649927139282,0.8601065874099731,0.9877516031265259,10.640288352966309,1,0,0,False,False,False,False,False
g562_alpha_00001769,489e376b1b32485e68e257ac47fc93f1bff57e5e10b3a5a9cf4f575178fbfc7c,train,g559-synth-corners-34,irregular_bottleneck,32,7085,1000,1.0,-0.03703703703999994,13,True,1.298576831817627,1.1480176448822021,1.2858173847198486,0.7886589765548706,0.7426236271858215,1.0298898220062256,0.6834082007408142,0.984240710735321,0.9993298053741455,0.581122875213623,0.659214437007904,0.4018495976924896,0.8604734539985657,0.9836688041687012,10.589296340942383,1,0,0,False,False,False,False,False
g562_alpha_00001770,48a199b5dbc60ffea75591e6587690b2e5eab4e2a7c6d534a1b2f6393b534a2d,train,g559-synth-game-brc-32,game,32,8075,5000,0.0,-0.044642857139999936,17,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001771,48a199b5dbc60ffea75591e6587690b2e5eab4e2a7c6d534a1b2f6393b534a2d,train,g559-synth-game-brc-32,game,32,8075,5000,0.25,-0.044642857139999936,17,True,1.259627342224121,1.1532580852508545,1.2188621759414673,0.7505477070808411,0.7323086261749268,1.0442430973052979,0.7070737481117249,0.980050802230835,0.9985698461532593,0.6737818717956543,0.6411314010620117,0.35761311650276184,0.880217432975769,0.9860005378723145,10.73995590209961,1,0,0,False,False,False,False,False
g562_alpha_00001772,48a199b5dbc60ffea75591e6587690b2e5eab4e2a7c6d534a1b2f6393b534a2d,train,g559-synth-game-brc-32,game,32,8075,5000,0.5,-0.044642857139999936,17,True,1.2692548036575317,1.1485120058059692,1.1877243518829346,0.7510954141616821,0.7146171927452087,1.0481466054916382,0.7208817005157471,0.9801657199859619,0.9971396327018738,0.6634085178375244,0.6322627663612366,0.3797149658203125,0.901428759098053,0.9720011353492737,10.686647415161133,1,0,0,False,False,False,False,False
g562_alpha_00001773,48a199b5dbc60ffea75591e6587690b2e5eab4e2a7c6d534a1b2f6393b534a2d,train,g559-synth-game-brc-32,game,32,8075,5000,0.75,-0.044642857139999936,17,True,1.2788822650909424,1.143765926361084,1.1565864086151123,0.7516431212425232,0.6969257593154907,1.0520501136779785,0.7346895933151245,0.9802806973457336,0.9957094192504883,0.653035044670105,0.6233941316604614,0.40181678533554077,0.9226400852203369,0.9580017328262329,10.633339881896973,1,0,0,False,False,False,False,False
g562_alpha_00001774,48a199b5dbc60ffea75591e6587690b2e5eab4e2a7c6d534a1b2f6393b534a2d,train,g559-synth-game-brc-32,game,32,8075,5000,1.0,-0.044642857139999936,17,True,1.2885096073150635,1.1390198469161987,1.1254485845565796,0.7521908283233643,0.6792343854904175,1.0559535026550293,0.748497486114502,0.9803956747055054,0.9942792654037476,0.6426616311073303,0.614525556564331,0.42391863465309143,0.9438514709472656,0.9440022706985474,10.580032348632812,1,0,0,False,False,False,False,False
g562_alpha_00001775,48db46bb4ce79d6183eeee503918f510c238799ab7553e855d951df4137a87ea,validation,g559-synth-warehouse-a-32,warehouse,128,7466,2000,0.0,-0.036288358500000006,12,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001776,48db46bb4ce79d6183eeee503918f510c238799ab7553e855d951df4137a87ea,validation,g559-synth-warehouse-a-32,warehouse,128,7466,2000,0.25,-0.036288358500000006,12,True,1.236543893814087,1.1719861030578613,1.257044792175293,0.7660054564476013,0.7270528078079224,1.0154304504394531,0.6862356662750244,0.9793621301651001,0.9987214803695679,0.6859617233276367,0.6620571613311768,0.3474927246570587,0.8770328760147095,0.9860619306564331,10.719878196716309,1,0,0,False,False,False,False,False
g562_alpha_00001777,48db46bb4ce79d6183eeee503918f510c238799ab7553e855d951df4137a87ea,validation,g559-synth-warehouse-a-32,warehouse,128,7466,2000,0.5,-0.036288358500000006,12,True,1.2230876684188843,1.1859681606292725,1.264089584350586,0.7820109128952026,0.7041056752204895,0.9905210733413696,0.6792054772377014,0.978788435459137,0.997442901134491,0.6877681016921997,0.6741142868995667,0.3594741225242615,0.8950595855712891,0.9721238613128662,10.646492004394531,1,0,0,False,False,False,False,False
g562_alpha_00001778,48db46bb4ce79d6183eeee503918f510c238799ab7553e855d951df4137a87ea,validation,g559-synth-warehouse-a-32,warehouse,128,7466,2000,0.75,-0.036288358500000006,12,True,1.2096314430236816,1.1999502182006836,1.2711342573165894,0.798016369342804,0.6811585426330566,0.9656117558479309,0.6721752882003784,0.9782147407531738,0.9961643218994141,0.6895744800567627,0.6861714124679565,0.3714555501937866,0.9130864143371582,0.9581858515739441,10.573105812072754,1,0,0,False,False,False,False,False
g562_alpha_00001779,48db46bb4ce79d6183eeee503918f510c238799ab7553e855d951df4137a87ea,validation,g559-synth-warehouse-a-32,warehouse,128,7466,2000,1.0,-0.036288358500000006,12,True,1.1961753368377686,1.2139321565628052,1.2781790494918823,0.8140218257904053,0.658211350440979,0.9407024383544922,0.6651450991630554,0.9776410460472107,0.9948858022689819,0.6913808584213257,0.6982285976409912,0.38343700766563416,0.9311131834983826,0.9442477822303772,10.499720573425293,1,0,0,False,False,False,False,False
g562_alpha_00001780,48f313fa6dd25f2c9332e922cb5cc57c4992d9efe8d1e1eb0cf8d13603ccdb8d,validation,g559-synth-warehouse-a-32,warehouse,128,7586,2000,0.0,-0.08381642511999998,18,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001781,48f313fa6dd25f2c9332e922cb5cc57c4992d9efe8d1e1eb0cf8d13603ccdb8d,validation,g559-synth-warehouse-a-32,warehouse,128,7586,2000,0.25,-0.08381642511999998,18,True,1.231974720954895,1.1554784774780273,1.237337589263916,0.7689386606216431,0.7248649597167969,1.0310359001159668,0.6864868402481079,0.9799814224243164,0.9984942078590393,0.682380199432373,0.6629990339279175,0.316981703042984,0.8627732992172241,0.9888226389884949,10.79776668548584,1,0,0,False,False,False,False,False
g562_alpha_00001782,48f313fa6dd25f2c9332e922cb5cc57c4992d9efe8d1e1eb0cf8d13603ccdb8d,validation,g559-synth-warehouse-a-32,warehouse,128,7586,2000,0.5,-0.08381642511999998,18,True,1.21394944190979,1.1529526710510254,1.224675178527832,0.7878773212432861,0.6997299194335938,1.0217320919036865,0.6797077655792236,0.9800269603729248,0.9969884157180786,0.6806050539016724,0.6759980320930481,0.29845207929611206,0.8665404319763184,0.9776452779769897,10.802268981933594,1,0,0,False,False,False,False,False
g562_alpha_00001783,48f313fa6dd25f2c9332e922cb5cc57c4992d9efe8d1e1eb0cf8d13603ccdb8d,validation,g559-synth-warehouse-a-32,warehouse,128,7586,2000,0.75,-0.08381642511999998,18,True,1.195924162864685,1.150426983833313,1.212012767791748,0.806816041469574,0.6745948791503906,1.0124282836914062,0.6729287505149841,0.980072557926178,0.9954825639724731,0.6788299083709717,0.6889970302581787,0.2799224853515625,0.8703076839447021,0.9664679169654846,10.806772232055664,1,0,0,False,False,False,False,False
g562_alpha_00001784,48f313fa6dd25f2c9332e922cb5cc57c4992d9efe8d1e1eb0cf8d13603ccdb8d,validation,g559-synth-warehouse-a-32,warehouse,128,7586,2000,1.0,-0.08381642511999998,18,True,1.17789888381958,1.1479012966156006,1.199350357055664,0.825754702091217,0.6494598388671875,1.0031245946884155,0.6661497354507446,0.9801181554794312,0.9939767718315125,0.6770548224449158,0.7019960880279541,0.2613929212093353,0.8740748763084412,0.9552905559539795,10.811275482177734,1,0,0,False,False,False,False,False
g562_alpha_00001785,49627f21012a8b1baf47d1b98c56d9f92fbd4fa77d496e092e3fab07f7ca5901,train,room-40-32-8,room,96,7417,1000,0.0,-0.049607623320000016,10,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001786,49627f21012a8b1baf47d1b98c56d9f92fbd4fa77d496e092e3fab07f7ca5901,train,room-40-32-8,room,96,7417,1000,0.25,-0.049607623320000016,10,True,1.2350643873214722,1.1448948383331299,1.2433176040649414,0.754957914352417,0.7331852316856384,1.031140923500061,0.6941771507263184,0.9803277254104614,0.9968341588973999,0.6734664440155029,0.6437873840332031,0.3461117744445801,0.9050031900405884,0.9909690022468567,10.817327499389648,1,0,0,False,False,False,False,False
g562_alpha_00001787,49627f21012a8b1baf47d1b98c56d9f92fbd4fa77d496e092e3fab07f7ca5901,train,room-40-32-8,room,96,7417,1000,0.5,-0.049607623320000016,10,True,1.2201287746429443,1.1317856311798096,1.2366353273391724,0.7599157691001892,0.7163704633712769,1.021942138671875,0.6950885057449341,0.9807195663452148,0.9936683177947998,0.6627776622772217,0.6375747919082642,0.3567122220993042,0.9510002732276917,0.9819380044937134,10.841392517089844,1,0,0,False,False,False,False,False
g562_alpha_00001788,49627f21012a8b1baf47d1b98c56d9f92fbd4fa77d496e092e3fab07f7ca5901,train,room-40-32-8,room,96,7417,1000,0.75,-0.049607623320000016,10,True,1.205193281173706,1.1186763048171997,1.2299530506134033,0.7648736238479614,0.6995556950569153,1.0127432346343994,0.6959998607635498,0.981111466884613,0.9905024766921997,0.6520888209342957,0.6313621997833252,0.3673127293586731,0.9969973564147949,0.9729070663452148,10.865456581115723,1,0,0,False,False,False,False,False
g562_alpha_00001789,49627f21012a8b1baf47d1b98c56d9f92fbd4fa77d496e092e3fab07f7ca5901,train,room-40-32-8,room,96,7417,1000,1.0,-0.049607623320000016,10,True,1.1902576684951782,1.1055669784545898,1.2232706546783447,0.7698315382003784,0.6827409267425537,1.0035444498062134,0.6969112157821655,0.9815033674240112,0.9873366355895996,0.6413999795913696,0.625149667263031,0.3779132068157196,1.042994499206543,0.9638760685920715,10.889520645141602,1,0,0,False,False,False,False,False
g562_alpha_00001790,49b258b0b72fd865bb4f873e302bcc54ffcbb8c685853dceb239c5e7c869fee8,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8118,2000,0.0,-3.4004898959,19,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001791,49b258b0b72fd865bb4f873e302bcc54ffcbb8c685853dceb239c5e7c869fee8,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8118,2000,0.25,-3.4004898959,19,True,1.2121297121047974,1.1649837493896484,1.255309820175171,0.7579281330108643,0.7823370695114136,1.0658446550369263,0.7074949741363525,0.9795100092887878,0.9988300800323486,0.6906908750534058,0.6177277565002441,0.3334622383117676,0.8736844658851624,0.9873442649841309,10.641097068786621,1,0,0,False,False,False,False,False
g562_alpha_00001792,49b258b0b72fd865bb4f873e302bcc54ffcbb8c685853dceb239c5e7c869fee8,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8118,2000,0.5,-3.4004898959,19,True,1.1742594242095947,1.1719632148742676,1.2606196403503418,0.7658562660217285,0.8146741390228271,1.0913496017456055,0.7217241525650024,0.9790841937065125,0.9976601600646973,0.6972264051437378,0.5854555368423462,0.3314131498336792,0.8883627653121948,0.9746885299682617,10.488930702209473,1,0,0,False,False,False,False,False
g562_alpha_00001793,49b258b0b72fd865bb4f873e302bcc54ffcbb8c685853dceb239c5e7c869fee8,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8118,2000,0.75,-3.4004898959,19,True,1.136389136314392,1.1789427995681763,1.2659295797348022,0.7737844586372375,0.8470112085342407,1.1168544292449951,0.7359532713890076,0.9786583781242371,0.9964902400970459,0.7037619352340698,0.5531833171844482,0.3293640911579132,0.9030411243438721,0.9620327949523926,10.336764335632324,1,0,0,False,False,False,False,False
