context_key,context_id,topology_id,map_family,agent_count,budget_ms,oracle_theta_id,oracle_topk_theta_ids,no_safe_improvement,safe_candidate_count,safe_improving_candidate_count,oracle_quality_delta_vs_g556,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-32-32-10|100|112219|5000|b5000_short500_t050_i2,random-32-32-10|a100|s112219|it0|g557_label_matrix_random_32_32_10_a100_s112219_hb5000_short500_t050_i2_b5000,,random,100,5000,g557_gcst_00448,g557_gcst_00448;g557_gcst_00124;g557_gcst_00380;g557_gcst_00015;g557_gcst_00286,False,512,369,-0.04882459312,False,False,False,False,False
random-64-64-10|100|109546|1000|b1000_short2000_t050_i8,random-64-64-10|a100|s109546|it0|g557_label_matrix_random_64_64_10_a100_s109546_hb1000_short2000_t050_i8_b1000,,random,100,1000,g557_gcst_00107,g557_gcst_00107;g557_gcst_00315;g557_gcst_00338;g557_gcst_00066;g557_gcst_00116,False,512,33,-0.00673703122,False,False,False,False,False
random-64-64-20|100|110298|5000|b5000_short2000_t050_i2,random-64-64-20|a100|s110298|it0|g557_label_matrix_random_64_64_20_a100_s110298_hb5000_short2000_t050_i2_b5000,,random,100,5000,g557_gcst_00023,g557_gcst_00023;g557_gcst_00184;g557_gcst_00053;g557_gcst_00414;g557_gcst_00115,False,512,375,-0.03796021038,False,False,False,False,False
random-32-32-20|100|112663|500|b500_short500_t200_i8,random-32-32-20|a100|s112663|it0|g557_label_matrix_random_32_32_20_a100_s112663_hb500_short500_t200_i8_b500,,random,100,500,g557_gcst_00206,g557_gcst_00206;g557_gcst_00433;g557_gcst_00462;g557_gcst_00045;g557_gcst_00130,False,512,42,-0.02103849597,False,False,False,False,False
random-64-64-10|100|109580|500|b500_short250_t050_i4,random-64-64-10|a100|s109580|it0|g557_label_matrix_random_64_64_10_a100_s109580_hb500_short250_t050_i4_b500,,random,100,500,g557_gcst_00436,g557_gcst_00436;g557_gcst_00008;g557_gcst_00044;g557_gcst_00430;g557_gcst_00017,False,512,234,-0.01293723047,False,False,False,False,False
random-32-32-10|100|112665|1000|b1000_short500_t200_i8,random-32-32-10|a100|s112665|it0|g557_label_matrix_random_32_32_10_a100_s112665_hb1000_short500_t200_i8_b1000,,random,100,1000,g557_gcst_00435,g557_gcst_00435;g557_gcst_00103;g557_gcst_00079;g557_gcst_00443;g557_gcst_00504,False,512,476,-0.08849557523,False,False,False,False,False
random-32-32-20|100|112697|5000|b5000_short500_t200_i4,random-32-32-20|a100|s112697|it0|g557_label_matrix_random_32_32_20_a100_s112697_hb5000_short500_t200_i4_b5000,,random,100,5000,g557_gcst_00033,g557_gcst_00033;g557_gcst_00363;g557_gcst_00245;g557_gcst_00014;g557_gcst_00394,False,511,176,-0.04380165289,False,False,False,False,False
random-64-64-20|100|110984|500|b500_short500_t200_i4,random-64-64-20|a100|s110984|it0|g557_label_matrix_random_64_64_20_a100_s110984_hb500_short500_t200_i4_b500,,random,100,500,g557_gcst_00483,g557_gcst_00483;g557_gcst_00092;g557_gcst_00382;g557_gcst_00437;g557_gcst_00269,False,512,40,-0.01301667047,False,False,False,False,False
random-32-32-10|100|112699|5000|b5000_short1000_t200_i4,random-32-32-10|a100|s112699|it0|g557_label_matrix_random_32_32_10_a100_s112699_hb5000_short1000_t200_i4_b5000,,random,100,5000,g557_gcst_00374,g557_gcst_00374;g557_gcst_00122;g557_gcst_00460;g557_gcst_00360;g557_gcst_00382,False,512,106,-0.03081105574,False,False,False,False,False
random-32-32-20|100|113143|500|b500_short500_t050_i2,random-32-32-20|a100|s113143|it0|g557_label_matrix_random_32_32_20_a100_s113143_hb500_short500_t050_i2_b500,,random,100,500,g557_gcst_00426,g557_gcst_00426;g557_gcst_00086;g557_gcst_00290;g557_gcst_00275;g557_gcst_00306,False,512,31,-0.02476361999,False,False,False,False,False
random-32-32-20|100|113177|5000|b5000_short1000_t050_i8,random-32-32-20|a100|s113177|it0|g557_label_matrix_random_32_32_20_a100_s113177_hb5000_short1000_t050_i8_b5000,,random,100,5000,g557_gcst_00188,g557_gcst_00188;g557_gcst_00071;g557_gcst_00058;g557_gcst_00418;g557_gcst_00508,False,512,143,-0.03820524211,False,False,False,False,False
random-64-64-20|100|111018|5000|b5000_short1000_t200_i4,random-64-64-20|a100|s111018|it0|g557_label_matrix_random_64_64_20_a100_s111018_hb5000_short1000_t200_i4_b5000,,random,100,5000,g557_gcst_00453,g557_gcst_00453;g557_gcst_00437;g557_gcst_00255;g557_gcst_00493;g557_gcst_00155,False,512,169,-0.02000930666,False,False,False,False,False
random-32-32-10|100|113145|1000|b1000_short500_t100_i2,random-32-32-10|a100|s113145|it0|g557_label_matrix_random_32_32_10_a100_s113145_hb1000_short500_t100_i2_b1000,,random,100,1000,g557_gcst_00064,g557_gcst_00064;g557_gcst_00448;g557_gcst_00190;g557_gcst_00412;g557_gcst_00427,False,512,178,-0.03347088491,False,False,False,False,False
random-32-32-10|100|113179|5000|b5000_short1000_t100_i8,random-32-32-10|a100|s113179|it0|g557_label_matrix_random_32_32_10_a100_s113179_hb5000_short1000_t100_i8_b5000,,random,100,5000,g557_gcst_00178,g557_gcst_00178;g557_gcst_00495;g557_gcst_00225;g557_gcst_00498;g557_gcst_00407,False,512,326,-0.04901079137,False,False,False,False,False
random-64-64-10|100|110326|1000|b1000_short2000_t200_i8,random-64-64-10|a100|s110326|it0|g557_label_matrix_random_64_64_10_a100_s110326_hb1000_short2000_t200_i8_b1000,,random,100,1000,g557_gcst_00368,g557_gcst_00368;g557_gcst_00068;g557_gcst_00235;g557_gcst_00163;g557_gcst_00472,False,512,125,-0.01367890569,False,False,False,False,False
random-64-64-10|100|110360|500|b500_short250_t200_i4,random-64-64-10|a100|s110360|it0|g557_label_matrix_random_64_64_10_a100_s110360_hb500_short250_t200_i4_b500,,random,100,500,g557_gcst_00382,g557_gcst_00382;g557_gcst_00355;g557_gcst_00505;g557_gcst_00453;g557_gcst_00053,False,512,242,-0.01761819804,False,False,False,False,False
random-32-32-20|100|113623|500|b500_short1000_t200_i2,random-32-32-20|a100|s113623|it0|g557_label_matrix_random_32_32_20_a100_s113623_hb500_short1000_t200_i2_b500,,random,100,500,g557_gcst_00355,g557_gcst_00355;g557_gcst_00073;g557_gcst_00024;g557_gcst_00303;g557_gcst_00036,False,512,466,-0.10876548875,False,False,False,False,False
random-32-32-20|100|113657|5000|b5000_short2000_t200_i2,random-32-32-20|a100|s113657|it0|g557_label_matrix_random_32_32_20_a100_s113657_hb5000_short2000_t200_i2_b5000,,random,100,5000,g557_gcst_00213,g557_gcst_00213;g557_gcst_00353;g557_gcst_00277;g557_gcst_00125;g557_gcst_00247,False,512,7,-0.0199829932,False,False,False,False,False
random-32-32-10|100|113625|1000|b1000_short1000_t200_i4,random-32-32-10|a100|s113625|it0|g557_label_matrix_random_32_32_10_a100_s113625_hb1000_short1000_t200_i4_b1000,,random,100,1000,g557_gcst_00275,g557_gcst_00275;g557_gcst_00033;g557_gcst_00164;g557_gcst_00315;g557_gcst_00187,False,512,38,-0.01748734469,False,False,False,False,False
random-64-64-20|100|111704|500|b500_short250_t200_i2,random-64-64-20|a100|s111704|it0|g557_label_matrix_random_64_64_20_a100_s111704_hb500_short250_t200_i2_b500,,random,100,500,g557_gcst_00023,g557_gcst_00023;g557_gcst_00504;g557_gcst_00334;g557_gcst_00339;g557_gcst_00184,False,512,239,-0.0304280557,False,False,False,False,False
random-32-32-10|100|113659|5000|b5000_short2000_t200_i2,random-32-32-10|a100|s113659|it0|g557_label_matrix_random_32_32_10_a100_s113659_hb5000_short2000_t200_i2_b5000,,random,100,5000,g557_gcst_00297,g557_gcst_00297;g557_gcst_00373;g557_gcst_00377;g557_gcst_00225;g557_gcst_00315,False,512,409,-0.05081749889,False,False,False,False,False
random-64-64-10|100|111106|1000|b1000_short1000_t100_i8,random-64-64-10|a100|s111106|it0|g557_label_matrix_random_64_64_10_a100_s111106_hb1000_short1000_t100_i8_b1000,,random,100,1000,g557_gcst_00430,g557_gcst_00430;g557_gcst_00382;g557_gcst_00402;g557_gcst_00475;g557_gcst_00435,False,512,284,-0.0160801678,False,False,False,False,False
random-32-32-20|100|114103|500|b500_short1000_t100_i4,random-32-32-20|a100|s114103|it0|g557_label_matrix_random_32_32_20_a100_s114103_hb500_short1000_t100_i4_b500,,random,100,500,g557_gcst_00338,g557_gcst_00338;g557_gcst_00124;g557_gcst_00387;g557_gcst_00393;g557_gcst_00002,False,512,6,-0.00955848884,False,False,False,False,False
random-64-64-10|100|111140|500|b500_short2000_t100_i4,random-64-64-10|a100|s111140|it0|g557_label_matrix_random_64_64_10_a100_s111140_hb500_short2000_t100_i4_b500,,random,100,500,g557_gcst_00504,g557_gcst_00504;g557_gcst_00152;g557_gcst_00053;g557_gcst_00235;g557_gcst_00435,False,512,252,-0.02073027091,False,False,False,False,False
random-64-64-20|100|111738|5000|b5000_short250_t200_i8,random-64-64-20|a100|s111738|it0|g557_label_matrix_random_64_64_20_a100_s111738_hb5000_short250_t200_i8_b5000,,random,100,5000,g557_gcst_00483,g557_gcst_00483;g557_gcst_00506;g557_gcst_00509;g557_gcst_00457;g557_gcst_00053,False,512,80,-0.01215875201,False,False,False,False,False
random-32-32-20|100|114137|5000|b5000_short2000_t100_i4,random-32-32-20|a100|s114137|it0|g557_label_matrix_random_32_32_20_a100_s114137_hb5000_short2000_t100_i4_b5000,,random,100,5000,g557_gcst_00064,g557_gcst_00064;g557_gcst_00074;g557_gcst_00087;g557_gcst_00283;g557_gcst_00068,False,512,340,-0.06110868616,False,False,False,False,False
random-32-32-10|100|114105|1000|b1000_short2000_t100_i8,random-32-32-10|a100|s114105|it0|g557_label_matrix_random_32_32_10_a100_s114105_hb1000_short2000_t100_i8_b1000,,random,100,1000,g557_gcst_00360,g557_gcst_00360;g557_gcst_00062;g557_gcst_00475;g557_gcst_00255;g557_gcst_00274,False,512,60,-0.02478952292,False,False,False,False,False
random-32-32-10|100|114139|5000|b5000_short2000_t100_i4,random-32-32-10|a100|s114139|it0|g557_label_matrix_random_32_32_10_a100_s114139_hb5000_short2000_t100_i4_b5000,,random,100,5000,g557_gcst_00459,g557_gcst_00459;g557_gcst_00505;g557_gcst_00103;g557_gcst_00043;g557_gcst_00024,False,512,417,-0.05389755012,False,False,False,False,False
random-64-64-20|100|112424|500|b500_short1000_t100_i4,random-64-64-20|a100|s112424|it0|g557_label_matrix_random_64_64_20_a100_s112424_hb500_short1000_t100_i4_b500,,random,100,500,g557_gcst_00203,g557_gcst_00203;g557_gcst_00207;g557_gcst_00198;g557_gcst_00184;g557_gcst_00188,False,512,248,-0.026818072,False,False,False,False,False
random-32-32-20|100|114583|500|b500_short2000_t200_i8,random-32-32-20|a100|s114583|it0|g557_label_matrix_random_32_32_20_a100_s114583_hb500_short2000_t200_i8_b500,,random,100,500,g557_gcst_00340,g557_gcst_00340;g557_gcst_00360;g557_gcst_00448;g557_gcst_00425;g557_gcst_00176,False,512,431,-0.06999533364,False,False,False,False,False
random-64-64-20|100|112458|5000|b5000_short2000_t100_i4,random-64-64-20|a100|s112458|it0|g557_label_matrix_random_64_64_20_a100_s112458_hb5000_short2000_t100_i4_b5000,,random,100,5000,g557_gcst_00483,g557_gcst_00483;g557_gcst_00368;g557_gcst_00244;g557_gcst_00097;g557_gcst_00428,False,512,139,-0.01838491971,False,False,False,False,False
random-32-32-20|100|114617|5000|b5000_short250_t200_i8,random-32-32-20|a100|s114617|it0|g557_label_matrix_random_32_32_20_a100_s114617_hb5000_short250_t200_i8_b5000,,random,100,5000,g557_gcst_00188,g557_gcst_00188;g557_gcst_00023;g557_gcst_00256;g557_gcst_00339;g557_gcst_00391,False,512,219,-0.05993431856,False,False,False,False,False
random-32-32-10|100|114585|1000|b1000_short2000_t200_i8,random-32-32-10|a100|s114585|it0|g557_label_matrix_random_32_32_10_a100_s114585_hb1000_short2000_t200_i8_b1000,,random,100,1000,g557_gcst_00132,g557_gcst_00132;g557_gcst_00448;g557_gcst_00228;g557_gcst_00382;g557_gcst_00407,False,512,342,-0.05367504836,False,False,False,False,False
random-32-32-10|100|114619|5000|b5000_short250_t050_i8,random-32-32-10|a100|s114619|it0|g557_label_matrix_random_32_32_10_a100_s114619_hb5000_short250_t050_i8_b5000,,random,100,5000,g557_gcst_00215,g557_gcst_00215;g557_gcst_00265;g557_gcst_00083;g557_gcst_00288;g557_gcst_00063,False,512,91,-0.02440191387,False,False,False,False,False
random-64-64-10|100|111886|1000|b1000_short1000_t050_i8,random-64-64-10|a100|s111886|it0|g557_label_matrix_random_64_64_10_a100_s111886_hb1000_short1000_t050_i8_b1000,,random,100,1000,g557_gcst_00207,g557_gcst_00207;g557_gcst_00268;g557_gcst_00444;g557_gcst_00023;g557_gcst_00199,False,512,396,-0.01883325678,False,False,False,False,False
random-64-64-10|100|111920|500|b500_short1000_t050_i4,random-64-64-10|a100|s111920|it0|g557_label_matrix_random_64_64_10_a100_s111920_hb500_short1000_t050_i4_b500,,random,100,500,g557_gcst_00460,g557_gcst_00460;g557_gcst_00483;g557_gcst_00349;g557_gcst_00437;g557_gcst_00506,False,512,311,-0.0272614622,False,False,False,False,False
random-32-32-20|150|100243|500|b500_short1000_t100_i2,random-32-32-20|a150|s100243|it0|g557_label_matrix_random_32_32_20_a150_s100243_hb500_short1000_t100_i2_b500,,random,150,500,g557_gcst_00120,g557_gcst_00120;g557_gcst_00015;g557_gcst_00462;g557_gcst_00353;g557_gcst_00330,False,512,24,-0.01448040886,False,False,False,False,False
random-64-64-20|100|113144|500|b500_short500_t050_i2,random-64-64-20|a100|s113144|it0|g557_label_matrix_random_64_64_20_a100_s113144_hb500_short500_t050_i2_b500,,random,100,500,g557_gcst_00346,g557_gcst_00346;g557_gcst_00244;g557_gcst_00114;g557_gcst_00204;g557_gcst_00407,False,512,219,-0.01997307002,False,False,False,False,False
random-64-64-20|100|113178|5000|b5000_short1000_t100_i8,random-64-64-20|a100|s113178|it0|g557_label_matrix_random_64_64_20_a100_s113178_hb5000_short1000_t100_i8_b5000,,random,100,5000,g557_gcst_00499,g557_gcst_00499;g557_gcst_00269;g557_gcst_00115;g557_gcst_00349;g557_gcst_00322,False,512,195,-0.02290562036,False,False,False,False,False
random-64-64-10|100|112666|1000|b1000_short500_t200_i8,random-64-64-10|a100|s112666|it0|g557_label_matrix_random_64_64_10_a100_s112666_hb1000_short500_t200_i8_b1000,,random,100,1000,g557_gcst_00391,g557_gcst_00391;g557_gcst_00414;g557_gcst_00437;g557_gcst_00340;g557_gcst_00053,False,512,420,-0.02880952381,False,False,False,False,False
random-32-32-10|150|100245|1000|b1000_short2000_t100_i2,random-32-32-10|a150|s100245|it0|g557_label_matrix_random_32_32_10_a150_s100245_hb1000_short2000_t100_i2_b1000,,random,150,1000,g557_gcst_00133,g557_gcst_00133;g557_gcst_00266;g557_gcst_00092;g557_gcst_00026;g557_gcst_00226,False,512,204,-0.04862646037,False,False,False,False,False
random-32-32-20|150|100277|5000|b5000_short2000_t100_i2,random-32-32-20|a150|s100277|it0|g557_label_matrix_random_32_32_20_a150_s100277_hb5000_short2000_t100_i2_b5000,,random,150,5000,g557_gcst_00151,g557_gcst_00151;g557_gcst_00491;g557_gcst_00380;g557_gcst_00174;g557_gcst_00180,False,512,321,-0.05856123662,False,False,False,False,False
random-64-64-10|100|112700|500|b500_short1000_t200_i4,random-64-64-10|a100|s112700|it0|g557_label_matrix_random_64_64_10_a100_s112700_hb500_short1000_t200_i4_b500,,random,100,500,g557_gcst_00402,g557_gcst_00402;g557_gcst_00349;g557_gcst_00161;g557_gcst_00428;g557_gcst_00308,False,512,62,-0.00829151211,False,False,False,False,False
random-32-32-20|150|100723|500|b500_short2000_t200_i4,random-32-32-20|a150|s100723|it0|g557_label_matrix_random_32_32_20_a150_s100723_hb500_short2000_t200_i4_b500,,random,150,500,g557_gcst_00468,g557_gcst_00468;g557_gcst_00026;g557_gcst_00472;g557_gcst_00349;g557_gcst_00140,False,512,105,-0.03348073279,False,False,False,False,False
random-64-64-10|100|113446|1000|b1000_short250_t100_i8,random-64-64-10|a100|s113446|it0|g557_label_matrix_random_64_64_10_a100_s113446_hb1000_short250_t100_i8_b1000,,random,100,1000,g557_gcst_00204,g557_gcst_00204;g557_gcst_00140;g557_gcst_00255;g557_gcst_00293;g557_gcst_00142,False,512,7,-0.00627760985,False,False,False,False,False
random-32-32-20|150|100757|5000|b5000_short250_t200_i4,random-32-32-20|a150|s100757|it0|g557_label_matrix_random_32_32_20_a150_s100757_hb5000_short250_t200_i4_b5000,,random,150,5000,g557_gcst_00327,g557_gcst_00327;g557_gcst_00487;g557_gcst_00468;g557_gcst_00320;g557_gcst_00220,False,511,39,-0.0361950344,False,False,False,False,False
random-32-32-10|150|100725|1000|b1000_short2000_t200_i4,random-32-32-10|a150|s100725|it0|g557_label_matrix_random_32_32_10_a150_s100725_hb1000_short2000_t200_i4_b1000,,random,150,1000,g557_gcst_00444,g557_gcst_00444;g557_gcst_00241;g557_gcst_00428;g557_gcst_00204;g557_gcst_00288,False,512,353,-0.0421481985,False,False,False,False,False
random-64-64-20|100|113864|500|b500_short250_t050_i4,random-64-64-20|a100|s113864|it0|g557_label_matrix_random_64_64_20_a100_s113864_hb500_short250_t050_i4_b500,,random,100,500,g557_gcst_00258,g557_gcst_00258;g557_gcst_00414;g557_gcst_00115;g557_gcst_00349;g557_gcst_00509,False,512,188,-0.02906448683,False,False,False,False,False
random-32-32-10|150|100279|5000|b5000_short2000_t100_i2,random-32-32-10|a150|s100279|it0|g557_label_matrix_random_32_32_10_a150_s100279_hb5000_short2000_t100_i2_b5000,,random,150,5000,g557_gcst_00394,g557_gcst_00394;g557_gcst_00073;g557_gcst_00459;g557_gcst_00410;g557_gcst_00315,False,512,24,-0.01614946168,False,False,False,False,False
random-64-64-20|100|113898|5000|b5000_short500_t050_i4,random-64-64-20|a100|s113898|it0|g557_label_matrix_random_64_64_20_a100_s113898_hb5000_short500_t050_i4_b5000,,random,100,5000,g557_gcst_00269,g557_gcst_00269;g557_gcst_00138;g557_gcst_00115;g557_gcst_00129;g557_gcst_00258,False,512,133,-0.0192575406,False,False,False,False,False
random-64-64-10|100|113480|500|b500_short500_t100_i4,random-64-64-10|a100|s113480|it0|g557_label_matrix_random_64_64_10_a100_s113480_hb500_short500_t100_i4_b500,,random,100,500,g557_gcst_00454,g557_gcst_00454;g557_gcst_00465;g557_gcst_00147;g557_gcst_00375;g557_gcst_00184,False,512,190,-0.01462882096,False,False,False,False,False
random-32-32-10|150|100759|5000|b5000_short250_t050_i4,random-32-32-10|a150|s100759|it0|g557_label_matrix_random_32_32_10_a150_s100759_hb5000_short250_t050_i4_b5000,,random,150,5000,g557_gcst_00103,g557_gcst_00103;g557_gcst_00026;g557_gcst_00073;g557_gcst_00075;g557_gcst_00234,False,509,195,-0.04246987952,False,False,False,False,False
random-32-32-20|150|101203|500|b500_short2000_t100_i8,random-32-32-20|a150|s101203|it0|g557_label_matrix_random_32_32_20_a150_s101203_hb500_short2000_t100_i8_b500,,random,150,500,g557_gcst_00350,g557_gcst_00350;g557_gcst_00098;g557_gcst_00356;g557_gcst_00234;g557_gcst_00211,False,512,250,-0.07689932056,False,False,False,False,False
random-64-64-20|100|114584|500|b500_short2000_t200_i8,random-64-64-20|a100|s114584|it0|g557_label_matrix_random_64_64_20_a100_s114584_hb500_short2000_t200_i8_b500,,random,100,500,g557_gcst_00244,g557_gcst_00244;g557_gcst_00391;g557_gcst_00457;g557_gcst_00019;g557_gcst_00135,False,512,15,-0.00716204118,False,False,False,False,False
random-64-64-20|100|114618|5000|b5000_short250_t200_i8,random-64-64-20|a100|s114618|it0|g557_label_matrix_random_64_64_20_a100_s114618_hb5000_short250_t200_i8_b5000,,random,100,5000,g557_gcst_00436,g557_gcst_00436;g557_gcst_00244;g557_gcst_00402;g557_gcst_00297;g557_gcst_00340,False,512,248,-0.02203567681,False,False,False,False,False
random-32-32-20|150|101237|5000|b5000_short250_t100_i8,random-32-32-20|a150|s101237|it0|g557_label_matrix_random_32_32_20_a150_s101237_hb5000_short250_t100_i8_b5000,,random,150,5000,g557_gcst_00074,g557_gcst_00074;g557_gcst_00376;g557_gcst_00146;g557_gcst_00117;g557_gcst_00364,False,512,162,-0.04449581045,False,False,False,False,False
random-32-32-10|150|101205|1000|b1000_short250_t100_i8,random-32-32-10|a150|s101205|it0|g557_label_matrix_random_32_32_10_a150_s101205_hb1000_short250_t100_i8_b1000,,random,150,1000,g557_gcst_00044,g557_gcst_00044;g557_gcst_00360;g557_gcst_00014;g557_gcst_00220;g557_gcst_00164,False,512,215,-0.03676694014,False,False,False,False,False
random-32-32-20|150|101683|500|b500_short250_t050_i2,random-32-32-20|a150|s101683|it0|g557_label_matrix_random_32_32_20_a150_s101683_hb500_short250_t050_i2_b500,,random,150,500,g557_gcst_00270,g557_gcst_00270;g557_gcst_00227;g557_gcst_00314;g557_gcst_00191;g557_gcst_00245,False,512,23,-0.02117024405,False,False,False,False,False
random-64-64-10|100|114226|1000|b1000_short250_t050_i8,random-64-64-10|a100|s114226|it0|g557_label_matrix_random_64_64_10_a100_s114226_hb1000_short250_t050_i8_b1000,,random,100,1000,g557_gcst_00436,g557_gcst_00436;g557_gcst_00142;g557_gcst_00198;g557_gcst_00161;g557_gcst_00190,False,512,149,-0.01996242367,False,False,False,False,False
random-32-32-20|150|101717|5000|b5000_short500_t050_i2,random-32-32-20|a150|s101717|it0|g557_label_matrix_random_32_32_20_a150_s101717_hb5000_short500_t050_i2_b5000,,random,150,5000,g557_gcst_00511,g557_gcst_00511;g557_gcst_00134;g557_gcst_00335;g557_gcst_00234;g557_gcst_00245,False,512,322,-0.06396063961,False,False,False,False,False
random-64-64-10|100|114260|500|b500_short500_t050_i4,random-64-64-10|a100|s114260|it0|g557_label_matrix_random_64_64_10_a100_s114260_hb500_short500_t050_i4_b500,,random,100,500,g557_gcst_00334,g557_gcst_00334;g557_gcst_00235;g557_gcst_00443;g557_gcst_00266;g557_gcst_00161,False,512,41,-0.00570071259,False,False,False,False,False
random-32-32-10|150|101239|5000|b5000_short500_t100_i8,random-32-32-10|a150|s101239|it0|g557_label_matrix_random_32_32_10_a150_s101239_hb5000_short500_t100_i8_b5000,,random,150,5000,g557_gcst_00191,g557_gcst_00191;g557_gcst_00076;g557_gcst_00356;g557_gcst_00444;g557_gcst_00097,False,512,293,-0.03723094823,False,False,False,False,False
random-32-32-10|150|101685|1000|b1000_short250_t050_i2,random-32-32-10|a150|s101685|it0|g557_label_matrix_random_32_32_10_a150_s101685_hb1000_short250_t050_i2_b1000,,random,150,1000,g557_gcst_00201,g557_gcst_00201;g557_gcst_00032;g557_gcst_00318;g557_gcst_00357;g557_gcst_00377,False,512,303,-0.03647944413,False,False,False,False,False
random-32-32-10|150|101719|5000|b5000_short500_t050_i2,random-32-32-10|a150|s101719|it0|g557_label_matrix_random_32_32_10_a150_s101719_hb5000_short500_t050_i2_b5000,,random,150,5000,g557_gcst_00235,g557_gcst_00235;g557_gcst_00070;g557_gcst_00033;g557_gcst_00307;g557_gcst_00451,False,511,422,-0.05381797689,False,False,False,False,False
random-64-64-10|100|115006|1000|b1000_short2000_t200_i8,random-64-64-10|a100|s115006|it0|g557_label_matrix_random_64_64_10_a100_s115006_hb1000_short2000_t200_i8_b1000,,random,100,1000,g557_gcst_00232,g557_gcst_00232;g557_gcst_00368;g557_gcst_00048;g557_gcst_00506;g557_gcst_00308,False,512,122,-0.01072705602,False,False,False,False,False
random-32-32-20|150|102163|500|b500_short500_t100_i4,random-32-32-20|a150|s102163|it0|g557_label_matrix_random_32_32_20_a150_s102163_hb500_short500_t100_i4_b500,,random,150,500,g557_gcst_00327,g557_gcst_00327;g557_gcst_00432;g557_gcst_00183;g557_gcst_00466;g557_gcst_00150,False,512,104,-0.03521126761,False,False,False,False,False
random-32-32-20|150|102197|5000|b5000_short500_t100_i4,random-32-32-20|a150|s102197|it0|g557_label_matrix_random_32_32_20_a150_s102197_hb5000_short500_t100_i4_b5000,,random,150,5000,g557_gcst_00377,g557_gcst_00377;g557_gcst_00205;g557_gcst_00188;g557_gcst_00247;g557_gcst_00252,False,511,90,-0.04562095185,False,False,False,False,False
random-32-32-10|150|102165|1000|b1000_short500_t100_i4,random-32-32-10|a150|s102165|it0|g557_label_matrix_random_32_32_10_a150_s102165_hb1000_short500_t100_i4_b1000,,random,150,1000,g557_gcst_00291,g557_gcst_00291;g557_gcst_00141;g557_gcst_00231;g557_gcst_00421;g557_gcst_00441,False,509,331,-0.04413116764,False,False,False,False,False
random-32-32-10|150|102199|5000|b5000_short1000_t100_i4,random-32-32-10|a150|s102199|it0|g557_label_matrix_random_32_32_10_a150_s102199_hb5000_short1000_t100_i4_b5000,,random,150,5000,g557_gcst_00475,g557_gcst_00475;g557_gcst_00191;g557_gcst_00300;g557_gcst_00074;g557_gcst_00227,False,512,138,-0.03120266586,False,False,False,False,False
random-32-32-20|150|102643|500|b500_short500_t050_i8,random-32-32-20|a150|s102643|it0|g557_label_matrix_random_32_32_20_a150_s102643_hb500_short500_t050_i8_b500,,random,150,500,g557_gcst_00165,g557_gcst_00165;g557_gcst_00077;g557_gcst_00414;g557_gcst_00380;g557_gcst_00032,False,506,293,-0.08415398388,False,False,False,False,False
random-32-32-20|150|102677|5000|b5000_short1000_t050_i4,random-32-32-20|a150|s102677|it0|g557_label_matrix_random_32_32_20_a150_s102677_hb5000_short1000_t050_i4_b5000,,random,150,5000,g557_gcst_00162,g557_gcst_00162;g557_gcst_00452;g557_gcst_00285;g557_gcst_00125;g557_gcst_00305,False,512,419,-0.08720407552,False,False,False,False,False
random-64-64-20|150|100244|500|b500_short1000_t100_i2,random-64-64-20|a150|s100244|it0|g557_label_matrix_random_64_64_20_a150_s100244_hb500_short1000_t100_i2_b500,,random,150,500,g557_gcst_00127,g557_gcst_00127;g557_gcst_00142;g557_gcst_00152;g557_gcst_00488;g557_gcst_00116,False,512,156,-0.01861226921,False,False,False,False,False
random-32-32-10|150|102645|1000|b1000_short500_t050_i8,random-32-32-10|a150|s102645|it0|g557_label_matrix_random_32_32_10_a150_s102645_hb1000_short500_t050_i8_b1000,,random,150,1000,g557_gcst_00122,g557_gcst_00122;g557_gcst_00147;g557_gcst_00475;g557_gcst_00313;g557_gcst_00164,False,512,14,-0.02275485436,False,False,False,False,False
random-32-32-10|150|102679|5000|b5000_short1000_t050_i8,random-32-32-10|a150|s102679|it0|g557_label_matrix_random_32_32_10_a150_s102679_hb5000_short1000_t050_i8_b5000,,random,150,5000,g557_gcst_00158,g557_gcst_00158;g557_gcst_00510;g557_gcst_00174;g557_gcst_00452;g557_gcst_00286,False,512,16,-0.01585327946,False,False,False,False,False
random-64-64-20|150|100278|5000|b5000_short2000_t100_i2,random-64-64-20|a150|s100278|it0|g557_label_matrix_random_64_64_20_a150_s100278_hb5000_short2000_t100_i2_b5000,,random,150,5000,g557_gcst_00204,g557_gcst_00204;g557_gcst_00372;g557_gcst_00140;g557_gcst_00448;g557_gcst_00277,False,512,90,-0.01082029537,False,False,False,False,False
random-32-32-20|150|103123|500|b500_short1000_t100_i2,random-32-32-20|a150|s103123|it0|g557_label_matrix_random_32_32_20_a150_s103123_hb500_short1000_t100_i2_b500,,random,150,500,g557_gcst_00452,g557_gcst_00452;g557_gcst_00178;g557_gcst_00255;g557_gcst_00502;g557_gcst_00028,False,512,79,-0.03564184294,False,False,False,False,False
