candidate_id,stage,candidate_family,candidate_rows,raw_generated_rows,success_regression_count_vs_static_flow,success_gain_count_vs_static_flow,success_rate_delta_vs_static_flow,both_success_quality_pairs_vs_static_flow,both_success_quality_delta_mean_vs_static_flow,bootstrap_ci_upper,better_count_vs_static_flow,worse_count_vs_static_flow,support_strata,support_seed_blocks,fingerprint_match_rate,candidate_recognized_all,cost_finite_all,theta_in_bounds_all,validation_ready,not_ready_reason,distance_from_current_static_flow,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_c01330,stage1,,84,84,0,0,-1,84,-0.0020561850731,0.0031899299889,34,37,34,52,1,True,True,True,False,insufficient_support,0.933073902942,1.25,1.20973582349,1.25,0.75,0.75,0.951888849889,0.183271615771,0.9175,1,1.03627779728,0.121302438895,0.295611788071,0.813071718339,0.949256542256,11.3756979837,1,0,0,False,False,False,False,False
g554_c02187,stage1,,84,84,0,0,-1,84,-0.00203191544583,0.00215098889986,36,29,35,58,1,True,True,True,False,insufficient_support,0.257897118829,1.25,1.22238115207,1.25,0.75,0.75,0.972247403497,0,0.938466109716,1,0.978718147468,0,0.342175722176,0.768882628258,1,10.7768275831,1,0,0,False,False,False,False,False
g554_c01552,stage1,,84,84,0,0,-1,84,-0.00202928330214,0.00280828183897,41,29,36,54,1,True,True,True,False,insufficient_support,1.0449514262,1.25,1.30528171153,1.25,0.75,0.75,0.874194949195,0.117474961225,1,1,1.04775217275,0,0.327250857251,0.788418788419,1,10.1361903112,1,0,0,False,False,False,False,False
g554_c01424,stage1,,84,84,0,0,-1,84,-0.00200620166607,0.00187562584797,34,27,35,56,1,True,True,True,False,insufficient_support,0.0481720231725,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.388537618538,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00295,stage1,,84,84,0,0,-1,84,-0.00200588319036,0.000669700400704,14,9,34,52,1,True,True,True,False,insufficient_support,0.039044289048,1.25,1.29880536131,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02003,stage1,,84,84,0,0,-1,84,-0.00199224566976,0.00217799006097,34,31,36,56,1,True,True,True,False,insufficient_support,0.894710211913,1.25,1.23017428143,1.25,0.75,0.75,0.959107113607,0.166931623182,0.979424991225,1,1.02297127661,0.299620995758,0.366636855037,0.775328234079,1,10.3599390447,1,0,0,False,False,False,False,False
g554_c00667,stage1,,84,84,0,0,-1,84,-0.00195630954821,0.00268631847416,34,28,36,52,1,True,True,True,False,insufficient_support,1.14299714201,1.25,1.20028948154,1.25,0.75,0.75,1.06822923698,0.404174147924,0.972438820564,1,1.03805132555,0.427678319642,0.330241140241,0.779328498078,0.972112984613,11.4060031185,1,0,0,False,False,False,False,False
g554_c00754,stage1,,84,84,0,0,-1,84,-0.00195375553786,0.00213046221297,34,34,35,60,1,True,True,True,False,insufficient_support,1.32974389617,1.25,1.27253612379,1.25,0.75,0.75,1.04920738271,0.390040411605,0.9175,1,1.01351164151,0.805282089437,0.336718552319,0.792997884248,1,10.837954955,1,0,0,False,False,False,False,False
g554_c02097,stage1,,84,84,0,0,-1,84,-0.00193668641393,0.00211141264703,36,28,36,52,1,True,True,True,False,insufficient_support,0.105292174039,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,0.979335791836,0,0.35,0.75,1,10.6614881365,1,0,0,False,False,False,False,False
g554_c00357,stage1,,84,84,0,0,-1,84,-0.00191672160119,0.00255725101918,36,26,34,52,1,True,True,True,False,insufficient_support,0.830994973008,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.35,0.35,0.75,0.865712356075,10.4455542089,1,0,0,False,False,False,False,False
g554_c00148,stage1,,84,84,0,0,-1,84,-0.00191034486893,0.00184533990126,40,24,35,58,1,True,True,True,False,insufficient_support,0.186666666667,1.25,1.25,1.25,0.75,0.75,1.1,0.15,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00015,stage1,,84,84,0,0,-1,84,-0.00190983704369,0.0030003825101,36,33,35,54,1,True,True,True,False,insufficient_support,0.266152660403,1.25,1.2725,1.25,0.75,0.75,1,0.08,0.95,1,1.012,0.111,0.35595,0.762,0.974705343173,10.8104441948,1,0,0,False,False,False,False,False
g554_c01521,stage1,,84,84,0,0,-1,84,-0.00188383549571,0.00220143937554,37,27,35,56,1,True,True,True,False,insufficient_support,0.02478390603,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.02478390603,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01379,stage1,,84,84,0,0,-1,84,-0.00184946125536,0.00292701488057,39,34,33,52,1,True,True,True,False,insufficient_support,1.54677294297,1.25,1.22808919309,1.25,0.75,0.75,0.979131391131,0.171445194253,0.9175,1,1.01465892212,0.65,0.31484995125,0.78878012753,0.674836773786,11.3866833977,1,0,0,False,False,False,False,False
g554_c02938,stage1,,84,84,0,0,-1,84,-0.0018246868169,0.00381641898555,35,30,35,52,1,True,True,True,False,insufficient_support,0.31322515355,1.25,1.25,1.25,0.75,0.75,1,0.175,0.95,1,0.979498091004,0.229084866831,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02248,stage1,,84,84,0,0,-1,84,-0.00182319601976,0.00254403079051,40,34,35,58,1,True,True,True,False,insufficient_support,0.04484858235,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.02183859684,0,0.368407988408,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01382,stage1,,84,84,0,0,-1,84,-0.00181715078155,0.00157285210739,20,17,33,52,1,True,True,True,False,insufficient_support,0.0396226857547,1.25,1.25,1.25,0.75,0.75,1,0.0226237797525,0.95,1,1,0.032285492929,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00409,stage1,,84,84,0,0,-1,84,-0.00181582958607,0.00217736055554,37,26,34,54,1,True,True,True,False,insufficient_support,0.142127849737,1.25,1.2629477041,1.25,0.75,0.75,1,0.1,0.95,1,1.0116480667,0.0601824296351,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01550,stage1,,84,84,0,0,-1,84,-0.00180664425298,-3.40584599939e-05,8,3,36,54,1,True,True,True,False,insufficient_support,0.010566216816,1.25,1.23679222898,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00592,stage1,,84,84,0,0,-1,84,-0.00180323734429,0.0027560947098,39,28,35,54,1,True,True,True,False,insufficient_support,0.13,1.25,1.35,1.25,0.75,0.75,1,0,0.95,1,1.05,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02087,stage1,,84,84,0,0,-1,84,-0.0017949778119,0.00210975603678,31,22,36,56,1,True,True,True,False,insufficient_support,0.011450561451,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,0.988549438549,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02894,stage1,,84,84,0,0,-1,84,-0.00178184270071,0.0034984251321,31,34,35,54,1,True,True,True,False,insufficient_support,0.52846974306,1.25,1.25,1.25,0.75,0.75,1,0.5,0.95,1,0.984683530633,0.16972991054,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02035,stage1,,84,84,0,0,-1,84,-0.0017488596806,0.00208524013527,35,29,35,52,1,True,True,True,False,insufficient_support,0.072693785194,1.25,1.25,1.25,0.75,0.75,0.927816665317,0,0.95,1,0.975428437928,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00527,stage1,,84,84,0,0,-1,84,-0.00174323958952,0.00198697571735,30,32,35,56,1,True,True,True,False,insufficient_support,0.146666666667,1.25,1.25,1.25,0.75,0.75,0.9,0.1,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00472,stage1,,84,84,0,0,-1,84,-0.0017305996475,0.00199764532665,28,17,36,54,1,True,True,True,False,insufficient_support,0.01355900106,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.01355900106,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01809,stage1,,84,84,0,0,-1,84,-0.00172385139429,0.00139695610821,28,24,35,52,1,True,True,True,False,insufficient_support,0.171932644635,1.25,1.25,1.25,0.75,0.75,1,0.1225,0.95,1,1,0.110898966952,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00077,stage1,,84,84,0,0,-1,84,-0.00171892647667,0.0030690470591,41,31,36,54,1,True,True,True,False,insufficient_support,0.320866173991,1.25,1.23504913349,1.25,0.75,0.75,0.990020593146,0.0287688334563,0.970698822574,1,0.993461230961,0,0.358537198537,0.740356279419,1,10.8107039732,1,0,0,False,False,False,False,False
g554_c00591,stage1,,84,84,0,0,-1,84,-0.00171017301286,0.00207540118082,32,34,35,54,1,True,True,True,False,insufficient_support,0.22,1.25,1.25,1.25,0.75,0.75,1.15,0.15,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00615,stage1,,84,84,0,0,-1,84,-0.00170536759893,0.00166028452355,29,30,35,54,1,True,True,True,False,insufficient_support,0.113333333333,1.25,1.25,1.25,0.75,0.75,1.05,0.1,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01504,stage1,,84,84,0,0,-1,84,-0.00170216107929,0.00295025056465,41,32,35,52,1,True,True,True,False,insufficient_support,1.36073115255,1.25,1.29412657538,1.25,0.75,0.75,0.966117947368,0.404177710428,0.937416952417,1,1.20828854732,0.371632581736,0.365224955225,0.792407104907,0.984867609868,9.70203114783,1,0,0,False,False,False,False,False
g554_c00535,stage1,,84,84,0,0,-1,84,-0.00168875316643,0.00203076898435,38,33,35,52,1,True,True,True,False,insufficient_support,0.326461620207,1.25,1.27036948131,1.25,0.75,0.75,0.965441821692,0.0203360593986,0.966064379502,1,0.978770647521,0,0.366743961744,0.732065700816,1,11.2148314523,1,0,0,False,False,False,False,False
g554_c00129,stage1,,84,84,0,0,-1,84,-0.00167966082655,0.00320825352008,33,26,35,52,1,True,True,True,False,insufficient_support,0.345048213795,1.25,1.25,1.25,0.75,0.75,1,0,0.919716689092,1,1,0,0.383772083772,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01912,stage1,,84,84,0,0,-1,84,-0.00167555451143,0.00279526563394,36,33,34,54,1,True,True,True,False,insufficient_support,0.89513750993,1.25,1.21637748138,1.25,0.75,0.75,0.925516204517,0.172176299677,0.9825,1,0.955966420966,0.117902321696,0.441909813526,0.712799425534,1,11.3542389533,1,0,0,False,False,False,False,False
g554_c00268,stage1,,84,84,0,0,-1,84,-0.00166118653357,0.0033898175707,34,38,35,58,1,True,True,True,False,insufficient_support,0.330001879999,1.25,1.18837820449,1.25,0.75,0.75,1,0.175,0.95,1,0.975962223076,0.175,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01265,stage1,,84,84,0,0,-1,84,-0.00165914276155,0.00250718480718,30,23,36,52,1,True,True,True,False,insufficient_support,0.118257070479,1.25,1.25,1.25,0.75,0.75,1,0.07,0.95,1,1,0.07,0.35,0.75,0.999517158466,11.0597864604,1,0,0,False,False,False,False,False
g554_c02847,stage1,,84,84,0,0,-1,84,-0.00161318013893,0.00304949940749,40,26,34,58,1,True,True,True,False,insufficient_support,1.29419874185,1.25,1.27116834367,1.25,0.75,0.75,0.953426523926,0.577717759286,0.933608470808,1,1.02385897812,0.625056819886,0.323063952264,0.79127023127,0.974732537733,11.3167434577,1,0,0,False,False,False,False,False
g554_c02949,stage1,,84,84,0,0,-1,84,-0.0016038000256,0.00261734116195,32,33,35,52,1,True,True,True,False,insufficient_support,0.0319439944438,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.375555195555,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02201,stage1,,84,84,0,0,-1,84,-0.00158805611929,0.0021500118678,29,19,36,58,1,True,True,True,False,insufficient_support,0.113207673585,1.25,1.25,1.25,0.75,0.75,1,0.0646393707213,0.95,1,1,0.0922442655115,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00515,stage1,,84,84,0,0,-1,84,-0.00158141021631,0.00153103719339,22,16,35,60,1,True,True,True,False,insufficient_support,0.12,1.25,1.25,1.25,0.75,0.75,1.15,0.025,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01435,stage1,,84,84,0,0,-1,84,-0.00156734193917,0.00216835317991,30,29,35,52,1,True,True,True,False,insufficient_support,0.0384684384688,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.380774750775,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02073,stage1,,84,84,0,0,-1,84,-0.00155839638655,0.00411760077196,37,27,36,60,1,True,True,True,False,insufficient_support,1.72747099847,1.25,1.21918114543,1.25,0.75,0.75,1.05781145431,0.712698900199,0.9175,1,0.982550076913,0.894198986603,0.327604773605,0.766337457588,0.981324948325,10.6417232947,1,0,0,False,False,False,False,False
g554_c02014,stage1,,84,84,0,0,-1,84,-0.00152695705119,0.0031603206032,36,28,36,60,1,True,True,True,False,insufficient_support,0.29704048592,1.25,1.25,1.25,0.75,0.75,1,0.175,0.95,1,0.94778972942,0.15724532301,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01571,stage1,,84,84,0,0,-1,84,-0.00152607230917,0.00235809196907,37,31,35,52,1,True,True,True,False,insufficient_support,0.19471491346,1.25,1.25,1.25,0.75,0.75,1,0,0.932552531928,1,1.02024023274,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01702,stage1,,84,84,0,0,-1,84,-0.00152323364655,0.0031128995451,39,26,35,56,1,True,True,True,False,insufficient_support,0.26366952266,1.25,1.25,1.25,0.75,0.75,1,0.205030683688,0.95,1,1,0.149467463565,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01617,stage1,,84,84,0,0,-1,84,-0.00152142215929,0.0027948229514,37,29,36,52,1,True,True,True,False,insufficient_support,0.0796597921597,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,0.969408706909,0,0.310745200745,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01651,stage1,,84,84,0,0,-1,84,-0.00151639021071,0.00202875640871,29,27,36,60,1,True,True,True,False,insufficient_support,0.172089659586,1.25,1.25,1.25,0.75,0.75,1,0.0298075610576,0.964824361074,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01310,stage1,,84,84,0,0,-1,84,-0.00145767051738,0.00293065443665,36,32,34,54,1,True,True,True,False,insufficient_support,1.54877630041,1.25,1.20894080769,1.25,0.75,0.75,1.05027173277,0.590377812878,0.9825,1,1.0132041652,0.642814264372,0.327862517062,0.769721588472,0.95648001248,11.5675577006,1,0,0,False,False,False,False,False
g554_c00603,stage1,,84,84,0,0,-1,84,-0.00144890283012,0.00125015149502,21,17,35,52,1,True,True,True,False,insufficient_support,0.0533333333333,1.25,1.25,1.25,0.75,0.75,0.95,0.025,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02961,stage1,,84,84,0,0,-1,84,-0.00144521227833,0.00407702303936,39,33,35,56,1,True,True,True,False,insufficient_support,1.05982398466,1.25,1.30549096174,1.25,0.75,0.75,0.956908800659,0.293790033374,0.919793247293,1,1.0369573811,0.402367595266,0.338423318423,0.776485713986,1,11.43496931,1,0,0,False,False,False,False,False
g554_c00662,stage1,,84,84,0,0,-1,84,-0.00143091866,0.00236649970223,36,31,36,52,1,True,True,True,False,insufficient_support,0.302761586731,1.25,1.25,1.25,0.75,0.75,1,0.1225,0.95,1,0.955122337255,0.182429023892,0.35,0.75,1,10.8469417011,1,0,0,False,False,False,False,False
g554_c02049,stage1,,84,84,0,0,-1,84,-0.00142544233274,0.00229359903292,36,21,35,52,1,True,True,True,False,insufficient_support,0.173353680304,1.25,1.25,1.25,0.75,0.75,1,0.07,0.95,1,1,0.07,0.35,0.75,0.967304325391,10.8916288767,1,0,0,False,False,False,False,False
g554_c00119,stage1,,84,84,0,0,-1,84,-0.00139299154238,0.0031707906801,35,30,35,52,1,True,True,True,False,insufficient_support,0.955427859909,1.25,1.03540740494,1.25,0.75,0.75,0.927187083187,0.250695858196,0.931936921337,1,0.910590976479,0.2275,0.369192699193,0.690495690496,1,10.8345825826,1,0,0,False,False,False,False,False
g554_c00290,stage1,,84,84,0,0,-1,84,-0.00137383876369,0.0011369388661,11,10,35,54,1,True,True,True,False,insufficient_support,0.04,1.25,1.3,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00379,stage1,,84,84,0,0,-1,84,-0.00136491560238,0.00259550557588,32,26,35,56,1,True,True,True,False,insufficient_support,0.193333333333,1.25,1.25,1.25,0.75,0.75,1.2,0.075,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01369,stage1,,84,84,0,0,-1,84,-0.00136233232155,0.00252124815625,38,30,33,54,1,True,True,True,False,insufficient_support,0.978728689665,1.25,1.28437370812,1.25,0.75,0.75,0.955403182403,0.277909207909,0.9825,1,1.03386248586,0.19665481544,0.315514324714,0.769440788191,0.95503946804,11.3623933934,1,0,0,False,False,False,False,False
g554_c00431,stage1,,84,84,0,0,-1,84,-0.00135757229262,0.00199069277316,25,17,35,52,1,True,True,True,False,insufficient_support,0.02,1.25,1.25,1.25,0.75,0.75,1,0.025,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02078,stage1,,84,84,0,0,-1,84,-0.0013498852094,0.00382202551357,31,29,36,58,1,True,True,True,False,insufficient_support,0.0336766836763,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.376941346941,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00507,stage1,,84,84,0,0,-1,84,-0.00133951258714,0.00302628353753,35,31,35,58,1,True,True,True,False,insufficient_support,0.306683269967,1.25,1.25,1.25,0.75,0.75,1,0.2,0.95,1,1,0.102880794238,0.399107541785,0.729110441779,1,11,1,0,0,False,False,False,False,False
g554_c01460,stage1,,84,84,0,0,-1,84,-0.00133597281071,0.00248869407089,34,32,35,56,1,True,True,True,False,insufficient_support,0.0919916446205,1.25,1.21942463165,1.25,0.75,0.75,1,0.07,0.95,1,1.00139658821,0.0152021425957,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01613,stage1,,84,84,0,0,-1,84,-0.00133508495012,0.00325943272319,33,31,36,54,1,True,True,True,False,insufficient_support,1.50725531445,1.25,1.27516579892,1.25,0.75,0.75,1.03474219024,0.594540530791,0.9825,1,0.925242119013,0.526013397973,0.381175507975,0.699055467806,0.981164424164,11.5322247962,1,0,0,False,False,False,False,False
g554_c01917,stage1,,84,84,0,0,-1,84,-0.001334306005,0.00242742467993,28,26,34,52,1,True,True,True,False,insufficient_support,0.0323231573238,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.375858525859,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00598,stage1,,84,84,0,0,-1,84,-0.00130752570202,0.00224520226887,31,23,35,52,1,True,True,True,False,insufficient_support,0.0537411537407,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.01913101913,0,0.35,0.75,0.974042399042,11,1,0,0,False,False,False,False,False
g554_c02879,stage1,,84,84,0,0,-1,84,-0.00129532846119,0.00374167379468,42,32,35,52,1,True,True,True,False,insufficient_support,0.0810627810625,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.41485022485,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00478,stage1,,84,84,0,0,-1,84,-0.00127760090619,0.00380872642546,39,29,35,52,1,True,True,True,False,insufficient_support,0.4,1.25,1.75,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01295,stage1,,84,84,0,0,-1,84,-0.0012452838794,0.00296489426009,36,30,35,60,1,True,True,True,False,insufficient_support,0.765370454253,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.35,0.35,0.75,0.91814478871,10.4284126432,1,0,0,False,False,False,False,False
g554_c01768,stage1,,84,84,0,0,-1,84,-0.00123115274655,0.00293291784494,33,29,35,58,1,True,True,True,False,insufficient_support,0.0572269697295,1.25,1.22766282141,1.25,0.75,0.75,1,0,0.95,1,1,0,0.318514218514,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01337,stage1,,84,84,0,0,-1,84,-0.00121881960643,0.00357519462361,34,29,34,54,1,True,True,True,False,insufficient_support,0.343542887295,1.25,1.22339372339,1.25,0.75,0.75,0.985467404217,0.0226926789427,0.972176353114,1,1.02406525532,0,0.363103788104,0.762467965593,1,10.9110702736,1,0,0,False,False,False,False,False
g554_c00221,stage1,,84,84,0,0,-1,84,-0.00121685934167,0.00298206485522,36,29,35,58,1,True,True,True,False,insufficient_support,0.044903707404,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,0.955096292596,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00479,stage1,,84,84,0,0,-1,84,-0.00120620401583,0.00323897721305,30,32,35,52,1,True,True,True,False,insufficient_support,0.226666666667,1.25,1.25,1.25,0.75,0.75,1.1,0.2,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01981,stage1,,84,84,0,0,-1,84,-0.00119576318131,0.000801274704155,12,6,35,52,1,True,True,True,False,insufficient_support,0.063964732702,1.25,1.23355960856,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,10.7967503218,1,0,0,False,False,False,False,False
g554_c00383,stage1,,84,84,0,0,-1,84,-0.00119175793345,0.00275416679536,35,32,35,56,1,True,True,True,False,insufficient_support,0.205370589259,1.25,1.25,1.25,0.75,0.75,1,0.24741525517,0.95,1,1,0.0111575776848,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01666,stage1,,84,84,0,0,-1,84,-0.00117816555095,0.00318274578704,38,25,36,56,1,True,True,True,False,insufficient_support,0.0653229873573,1.25,1.2455481314,1.25,0.75,0.75,1,0.035,0.95,1,0.989571840856,0.035,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00256,stage1,,84,84,0,0,-1,84,-0.00115822467524,0.00287303869971,34,35,35,54,1,True,True,True,False,insufficient_support,0.334841090317,1.25,1.20191429617,1.25,0.75,0.75,1,0.2,0.95,1,1.00303919392,0.2,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01693,stage1,,84,84,0,0,-1,84,-0.00112871061524,0.00230940890751,26,23,35,54,1,True,True,True,False,insufficient_support,0.0500204999591,1.25,1.25,1.25,0.75,0.75,1,0.0379354241292,0.95,1,1,0.0295082409836,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02192,stage1,,84,84,0,0,-1,84,-0.00111967069619,0.00341616861057,37,29,35,60,1,True,True,True,False,insufficient_support,0.42845428558,1.25,1.25,1.25,0.75,0.75,1,0.175,0.95,1,1,0.175,0.35,0.75,0.914720745559,10.7676722147,1,0,0,False,False,False,False,False
g554_c00398,stage1,,84,84,0,0,-1,84,-0.00110886901631,0.000836237925741,8,6,35,58,1,True,True,True,False,insufficient_support,0.018912993912,1.25,1.27364124239,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01713,stage1,,84,84,0,0,-1,84,-0.00107680727595,0.000845671552855,9,9,35,60,1,True,True,True,False,insufficient_support,0.010315397816,1.25,1.23710575273,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00158,stage1,,84,84,0,0,-1,84,-0.00106808229702,0.00373219979786,38,29,36,58,1,True,True,True,False,insufficient_support,2.47118292512,1.25,1.22359458297,1.25,0.75,0.75,0.97706972082,1.05580544643,0.986831299331,1,0.911646217915,1.49488951022,0.378152418152,0.722380706756,1,10.6816734317,1,0,0,False,False,False,False,False
g554_c01706,stage1,,84,84,0,0,-1,84,-0.00106111500893,0.00250809678235,31,25,35,58,1,True,True,True,False,insufficient_support,0.244814452626,1.25,1.26920487077,1.25,0.75,0.75,1.03474782537,0.017887002262,0.964017436205,1,0.988154488154,0,0.344212829213,0.73870967621,1,10.9052414365,1,0,0,False,False,False,False,False
g554_c02923,stage1,,84,84,0,0,-1,84,-0.00104886016238,0.00407320433014,30,35,35,56,1,True,True,True,False,insufficient_support,0.37957207957,1.25,1.25,1.25,0.75,0.75,1,0,0.985649260649,1,1,0,0.368463578464,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00553,stage1,,84,84,0,0,-1,84,-0.00102304250036,0.00260319355395,29,29,36,54,1,True,True,True,False,insufficient_support,0.16,1.25,1.25,1.25,0.75,0.75,1.15,0.075,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01565,stage1,,84,84,0,0,-1,84,-0.00101162761952,0.0035360830955,37,35,35,52,1,True,True,True,False,insufficient_support,0.792049735887,1.25,1.29519495144,1.25,0.75,0.75,1.0373029718,0.19582041457,0.9825,1,0.983518856519,0.0481963473573,0.375729043329,0.718448822199,0.951782301782,11.3162569712,1,0,0,False,False,False,False,False
g554_c02956,stage1,,84,84,0,0,-1,84,-0.000987438399048,0.00352374822753,34,30,35,54,1,True,True,True,False,insufficient_support,0.172680897642,1.25,1.25,1.25,0.75,0.75,1,0.101246415007,0.95,1,1.01391690317,0.116650293699,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00441,stage1,,84,84,0,0,-1,84,-0.000983917224643,0.00280324626669,28,31,35,56,1,True,True,True,False,insufficient_support,0.146666666667,1.25,1.25,1.25,0.75,0.75,1.1,0.1,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00560,stage1,,84,84,0,0,-1,84,-0.000959942248929,0.00102638325407,12,11,36,56,1,True,True,True,False,insufficient_support,0.062028437032,1.25,1.30300564676,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.985282060282,11,1,0,0,False,False,False,False,False
g554_c00325,stage1,,84,84,0,0,-1,84,-0.000944325902976,0.00420458922026,37,30,35,58,1,True,True,True,False,insufficient_support,0.915238274525,1.25,1.22815315315,1.25,0.75,0.75,0.941242833743,0.170262366373,0.9825,1,0.977057837058,0.2425497774,0.313235692836,0.774132980383,0.97918973519,10.5210853711,1,0,0,False,False,False,False,False
g554_c02219,stage1,,84,84,0,0,-1,84,-0.000942620450952,0.00394257152452,34,31,36,52,1,True,True,True,False,insufficient_support,1.6007492635,1.25,1.25,1.25,0.75,0.75,1,0.65,0.95,1,1,0.65,0.35,0.75,0.821806918886,9.3606993786,1,0,0,False,False,False,False,False
g554_c00631,stage1,,84,84,0,0,-1,84,-0.000889013532619,0.00350735484268,30,30,35,60,1,True,True,True,False,insufficient_support,0.218924282151,1.25,1.25,1.25,0.75,0.75,1,0.2,0.95,1,1,0.0883864232272,0.35,0.75,1,11,1,0,0,False,False,False,False,False
