context_id,topology_id,candidate_id,fallback_to_g556,predicted_score,predicted_regression_rate,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
warehouse-10-20-10-2-1|a50|s105954|it0|g557_label_matrix_warehouse_10_20_10_2_1_a50_s105954_hb2000_short1000_t100_i8_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00006831,g557_topology_051_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a50|s105989|it0|g557_label_matrix_warehouse_10_20_10_2_2_a50_s105989_hb1000_short2000_t100_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s107668|it0|g557_label_matrix_warehouse_10_20_10_2_1_a50_s107668_hb1000_short2000_t100_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00009317,g557_topology_017_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-20-40-10-2-1|a50|s108510|it0|g557_label_matrix_warehouse_20_40_10_2_1_a50_s108510_hb2000_short2000_t200_i2_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a50|s111869|it0|g557_label_matrix_warehouse_10_20_10_2_2_a50_s111869_hb1000_short2000_t200_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s114388|it0|g557_label_matrix_warehouse_10_20_10_2_1_a50_s114388_hb1000_short2000_t050_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-20-40-10-2-2|a50|s100917|it0|g557_label_matrix_warehouse_20_40_10_2_2_a50_s100917_hb5000_short2000_t200_i4_b5000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a50|s114389|it0|g557_label_matrix_warehouse_10_20_10_2_2_a50_s114389_hb1000_short2000_t050_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003531,g557_topology_051_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-20-40-10-2-1|a50|s113550|it0|g557_label_matrix_warehouse_20_40_10_2_1_a50_s113550_hb2000_short2000_t100_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00006017,g557_topology_017_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00006050,g557_topology_050_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a75|s104369|it0|g557_label_matrix_warehouse_10_20_10_2_2_a75_s104369_hb1000_short250_t100_i2_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a75|s108534|it0|g557_label_matrix_warehouse_10_20_10_2_1_a75_s108534_hb2000_short2000_t100_i8_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a75|s110215|it0|g557_label_matrix_warehouse_10_20_10_2_2_a75_s110215_hb5000_short2000_t100_i8_b5000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00012771,g557_topology_051_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a75|s110249|it0|g557_label_matrix_warehouse_10_20_10_2_2_a75_s110249_hb1000_short250_t100_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a75|s114414|it0|g557_label_matrix_warehouse_10_20_10_2_1_a75_s114414_hb2000_short2000_t200_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a75|s112769|it0|g557_label_matrix_warehouse_10_20_10_2_2_a75_s112769_hb1000_short250_t200_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00000231,g557_topology_051_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a75|s114449|it0|g557_label_matrix_warehouse_10_20_10_2_2_a75_s114449_hb1000_short250_t200_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002717,g557_topology_017_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a100|s102715|it0|g557_label_matrix_warehouse_10_20_10_2_2_a100_s102715_hb5000_short2000_t050_i4_b5000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-20-40-10-2-1|a75|s114450|it0|g557_label_matrix_warehouse_20_40_10_2_1_a75_s114450_hb2000_short250_t200_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a100|s103555|it0|g557_label_matrix_warehouse_10_20_10_2_2_a100_s103555_hb5000_short2000_t200_i2_b5000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00009471,g557_topology_051_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a100|s106915|it0|g557_label_matrix_warehouse_10_20_10_2_2_a100_s106915_hb5000_short2000_t100_i2_b5000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a100|s108595|it0|g557_label_matrix_warehouse_10_20_10_2_2_a100_s108595_hb5000_short2000_t100_i4_b5000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s110274|it0|g557_label_matrix_warehouse_10_20_10_2_1_a100_s110274_hb2000_short2000_t100_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00011957,g557_topology_017_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00011990,g557_topology_050_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s111114|it0|g557_label_matrix_warehouse_10_20_10_2_1_a100_s111114_hb2000_short2000_t200_i8_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-20-40-10-2-1|a100|s103590|it0|g557_label_matrix_warehouse_20_40_10_2_1_a100_s103590_hb2000_short250_t200_i2_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s111954|it0|g557_label_matrix_warehouse_10_20_10_2_1_a100_s111954_hb2000_short2000_t050_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-20-40-10-2-1|a100|s106950|it0|g557_label_matrix_warehouse_20_40_10_2_1_a100_s106950_hb2000_short250_t100_i2_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00006171,g557_topology_051_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-20-40-10-2-1|a100|s114510|it0|g557_label_matrix_warehouse_20_40_10_2_1_a100_s114510_hb2000_short250_t200_i2_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00008657,g557_topology_017_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00008690,g557_topology_050_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a150|s107008|it0|g557_label_matrix_warehouse_10_20_10_2_1_a150_s107008_hb1000_short500_t100_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a150|s105329|it0|g557_label_matrix_warehouse_10_20_10_2_2_a150_s105329_hb1000_short500_t100_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a150|s111174|it0|g557_label_matrix_warehouse_10_20_10_2_1_a150_s111174_hb2000_short250_t100_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a150|s111208|it0|g557_label_matrix_warehouse_10_20_10_2_1_a150_s111208_hb1000_short500_t100_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a150|s112854|it0|g557_label_matrix_warehouse_10_20_10_2_1_a150_s112854_hb2000_short250_t100_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00001155,g557_topology_015_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002871,g557_topology_051_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-20-40-10-2-1|a150|s106136|it0|g557_label_matrix_warehouse_20_40_10_2_1_a150_s106136_hb5000_short250_t200_i4_b5000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a200|s100315|it0|g557_label_matrix_warehouse_10_20_10_2_2_a200_s100315_hb5000_short500_t100_i2_b5000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00005390,g557_topology_050_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00005357,g557_topology_017_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a200|s101995|it0|g557_label_matrix_warehouse_10_20_10_2_2_a200_s101995_hb5000_short500_t100_i2_b5000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a200|s107034|it0|g557_label_matrix_warehouse_10_20_10_2_1_a200_s107034_hb2000_short250_t050_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00010395,g557_topology_015_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a200|s104549|it0|g557_label_matrix_warehouse_10_20_10_2_2_a200_s104549_hb1000_short500_t200_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a200|s108714|it0|g557_label_matrix_warehouse_10_20_10_2_1_a200_s108714_hb2000_short250_t050_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a200|s107908|it0|g557_label_matrix_warehouse_10_20_10_2_1_a200_s107908_hb1000_short500_t100_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00012111,g557_topology_051_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00014597,g557_topology_017_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00014630,g557_topology_050_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a200|s111269|it0|g557_label_matrix_warehouse_10_20_10_2_2_a200_s111269_hb1000_short500_t100_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002057,g557_topology_017_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002090,g557_topology_050_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00004576,g557_topology_016_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00007095,g557_topology_015_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00008811,g557_topology_051_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00011297,g557_topology_017_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a300|s107128|it0|g557_label_matrix_warehouse_10_20_10_2_1_a300_s107128_hb1000_short1000_t050_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00011330,g557_topology_050_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a300|s108774|it0|g557_label_matrix_warehouse_10_20_10_2_1_a300_s108774_hb2000_short500_t200_i8_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a300|s104609|it0|g557_label_matrix_warehouse_10_20_10_2_2_a300_s104609_hb1000_short1000_t200_i2_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00013816,g557_topology_016_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-20-40-10-2-1|a200|s112076|it0|g557_label_matrix_warehouse_20_40_10_2_1_a200_s112076_hb5000_short500_t200_i4_b5000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00001276,g557_topology_016_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-2|a300|s108809|it0|g557_label_matrix_warehouse_10_20_10_2_2_a300_s108809_hb1000_short1000_t200_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003795,g557_topology_015_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a300|s114654|it0|g557_label_matrix_warehouse_10_20_10_2_1_a300_s114654_hb2000_short500_t050_i8_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00005511,g557_topology_051_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00007994,g557_topology_014_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00007997,g557_topology_017_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00008030,g557_topology_050_qd_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
warehouse-10-20-10-2-1|a400|s104668|it0|g557_label_matrix_warehouse_10_20_10_2_1_a400_s104668_hb1000_short1000_t100_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00010516,g557_topology_016_warehouse,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
