plan_row_id,split,context_id,map,map_family,agents,seed,nominal_budget_ms,budget_ms,horizon_id,short_budget_ms,base_time_limit_sec,ltm_max_iterations,scenario_hash,fresh_seed_block,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,role,candidate_id,materialized_method,sampling_policy,global_fixed_candidate,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,round,theta_cluster,candidate_family,fulltheta_registry_row_id,counts_as_g554_fresh_solver_row
g554_stage2_000000902,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02580,g554_c02580,g554_c02580,one_factor_small_perturbation,True,1.25,1.25,1.25,0.75,0.75,1.02676816427,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,,small,one_factor_small_perturbation,g554_registry_02580,True
g554_stage2_000000903,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01011,g554_c01011,g554_c01011,two_factor_interaction,True,1.25,1.25,1.25,0.75,0.75,0.937196474696,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,,small,two_factor_interaction,g554_registry_01011,True
g554_stage2_000000904,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02586,g554_c02586,g554_c02586,rho_decay_micro_sweep,True,1.25,1.25,1.25,0.75,0.75,1,0,0.93,0.985,1,0,0.35,0.75,1,11,1,0,0,,tiny,rho_decay_micro_sweep,g554_registry_02586,True
g554_stage2_000000905,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02568,g554_c02568,g554_c02568,rho_decay_micro_sweep,True,1.25,1.25,1.25,0.75,0.75,1,0,0.97,0.975,1,0,0.35,0.75,1,11,1,0,0,,tiny,rho_decay_micro_sweep,g554_registry_02568,True
g554_stage2_000000906,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00942,g554_c00942,g554_c00942,rho_decay_micro_sweep,True,1.25,1.25,1.25,0.75,0.75,1,0,0.9,0.9,1,0,0.35,0.75,1,11,1,0,0,,tiny,rho_decay_micro_sweep,g554_registry_00942,True
g554_stage2_000000907,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02598,g554_c02598,g554_c02598,two_factor_interaction,True,1.25,1.28835658523,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11.5274939775,1,0,0,,small,two_factor_interaction,g554_registry_02598,True
g554_stage2_000000908,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01074,g554_c01074,g554_c01074,one_factor_small_perturbation,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.01539434664,0,0.35,0.75,1,11,1,0,0,,tiny,one_factor_small_perturbation,g554_registry_01074,True
g554_stage2_000000909,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02490,g554_c02490,g554_c02490,shrinkage_to_hand_from_risky,True,1.25,1.25,1.25,0.75,0.75,1,0.0505641608716,0.95,1,1.00385634829,0.0659931660136,0.35,0.75,1,11,1,0,0,,near_miss,shrinkage_to_hand_from_risky,g554_registry_02490,True
g554_stage2_000000910,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00948,g554_c00948,g554_c00948,trust_region_sobol_around_nearmiss,True,1.25,1.23054446492,1.25,0.75,0.75,1.06222392472,0.350839734152,0.970942925318,1,0.916766762661,0.310446579107,0.336497316497,0.701310841936,1,10.4683958684,1,0,0,,near_miss,trust_region_sobol_around_nearmiss,g554_registry_00948,True
g554_stage2_000000911,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02472,g554_c02472,g554_c02472,shrinkage_to_hand_from_risky,True,1.25,1.25,1.25,0.75,0.75,1,0.1225,0.95,1,1,0.1225,0.35,0.75,0.95156773124,10.7648379553,1,0,0,,near_miss,shrinkage_to_hand_from_risky,g554_registry_02472,True
g554_stage2_000000912,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02484,g554_c02484,g554_c02484,two_factor_interaction,True,1.25,1.30816490191,1.25,0.75,0.75,1,0,0.95,1,1,0,0.314074754075,0.75,1,11,1,0,0,,small,two_factor_interaction,g554_registry_02484,True
g554_stage2_000000913,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02460,g554_c02460,g554_c02460,cma_es_style_offline_candidates,True,1.25,1.19877856753,1.25,0.75,0.75,1.01968369018,0.679938687747,0.935020781171,1,1.01234734269,0.669396221208,0.317668499668,0.774481250731,0.960041457041,10.8292814243,1,0,0,,near_miss,cma_es_style_offline_candidates,g554_registry_02460,True
g554_stage2_000000914,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01056,g554_c01056,g554_c01056,cma_es_style_offline_candidates,True,1.25,1.21854276354,1.25,0.75,0.75,0.931323739324,0.633048773592,0.977478641629,1,0.987188938188,0.65,0.32873003393,0.696881605631,0.851151790701,10.4616748177,1,0,0,,near_miss,cma_es_style_offline_candidates,g554_registry_01056,True
g554_stage2_000000915,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01068,g554_c01068,g554_c01068,cross_entropy_elite_refits,True,1.25,0.950234845149,1.25,0.75,0.75,1.07672545923,0.599753666004,0.9175,1,0.980642293978,0.80815423869,0.310026052026,0.698748147498,1,11.4068451308,1,0,0,,near_miss,cross_entropy_elite_refits,g554_registry_01068,True
g554_stage2_000000916,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01012,g554_c01012,g554_c01012,trust_region_sobol_around_hand,True,1.25,1.18851662602,1.25,0.75,0.75,1.08067911818,0,1,1,0.908278958279,0,0.383603813604,0.870975589726,0.905963930964,9.97117364617,1,0,0,,medium,trust_region_sobol_around_hand,g554_registry_01012,True
g554_stage2_000000917,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02558,g554_c02558,g554_c02558,cross_entropy_elite_refits,True,1.25,1.26654264654,1.25,0.75,0.75,1.07229460629,0.694191529194,0.980657794158,1,0.970723723724,0.220060569879,0.513912790566,1.00150625203,0.981846144846,10.6623908194,1,0,0,,near_miss,cross_entropy_elite_refits,g554_registry_02558,True
g554_stage2_000000918,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02512,g554_c02512,g554_c02512,trust_region_sobol_around_hand,True,1.25,1.19806132306,1.25,0.75,0.75,1.08037773038,0.12010990136,0.9,1,1.05144165144,0,0.405233475233,0.856703075453,0.963933963934,10.2738953239,1,0,0,,medium,trust_region_sobol_around_hand,g554_registry_02512,True
g554_stage2_000000919,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02500,g554_c02500,g554_c02500,negative_controls_wide_random,True,0.161397161397,0.705603955604,1.29535654536,0.88420963421,0.707646457646,1.21671121671,1.13042738043,0.9666995667,0.961138661139,0.50306000306,1.2328962329,0.138682538683,0.46546021546,0.432874932875,10.1048621049,1,0,0,,wide_diagnostic,negative_controls_wide_random,g554_registry_02500,True
g554_stage2_000000920,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00918,g554_c00918,g554_c00918,cross_entropy_elite_refits,True,1.25,1.09519708011,1.25,0.75,0.75,1.04895033345,0.695013747513,0.9825,1,0.823090029006,0.682882589233,0.315429023829,0.812076703327,0.949005148005,10.8206087516,1,0,0,,near_miss,cross_entropy_elite_refits,g554_registry_00918,True
g554_stage2_000000921,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00992,g554_c00992,g554_c00992,cma_es_style_offline_candidates,True,1.25,1.27118667368,1.25,0.75,0.75,1.02011255411,0.677184858701,0.923621929722,1,0.877878518052,0.541167597665,0.389514777115,0.802275408526,0.964466596466,11.2568880309,1,0,0,,near_miss,cma_es_style_offline_candidates,g554_registry_00992,True
g554_stage2_000000922,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02537,g554_c02537,g554_c02537,trust_region_sobol_around_hand,True,1.25,1.31563922189,1.25,0.75,0.75,1.07585950086,0.123561498561,1,1,0.939027489027,0,0.310483420483,0.851473038973,1,11.9176071676,1,0,0,,medium,trust_region_sobol_around_hand,g554_registry_02537,True
g554_stage2_000000923,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02436,g554_c02436,g554_c02436,cross_entropy_elite_refits,True,1.25,1.18986622987,1.25,0.75,0.75,0.961544811045,0.59147005772,0.9175,1,0.980343083343,0.426284357431,0.26738465509,1.11369041671,1,10.4669472329,1,0,0,,near_miss,cross_entropy_elite_refits,g554_registry_02436,True
g554_stage2_000000924,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00983,g554_c00983,g554_c00983,cross_entropy_elite_refits,True,1.25,1.27113572989,1.25,0.75,0.75,0.925315549316,0.598971617722,0.968488413089,1,0.949494043892,0.217293915412,0.374182332983,0.812673403924,0.971985491986,10.6911544402,1,0,0,,near_miss,cross_entropy_elite_refits,g554_registry_00983,True
g554_stage2_000000925,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01013,g554_c01013,g554_c01013,trust_region_sobol_around_nearmiss,True,1.25,1.29613920239,1.25,0.75,0.75,0.979824061074,0.388969148344,0.928617782368,1,0.961393937119,0.380080339838,0.388862608863,0.798476954727,1,11.3586233211,1,0,0,,near_miss,trust_region_sobol_around_nearmiss,g554_registry_01013,True
g554_stage2_000000926,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02540,g554_c02540,g554_c02540,cross_entropy_elite_refits,True,1.25,1.21592650227,1.25,0.75,0.75,0.94782999883,0.595192806443,0.9175,1,0.959290450402,0.65,0.376781607581,0.809037527788,1,11.5063788073,1,0,0,,near_miss,cross_entropy_elite_refits,g554_registry_02540,True
g554_stage2_000000927,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01023,g554_c01023,g554_c01023,trust_region_sobol_around_nearmiss,True,1.25,1.21541634042,1.25,0.75,0.75,1.02991096741,0.466145787331,0.934300581176,1,0.86222434103,1,0.320944550945,0.772178459678,0.362527469996,10.5123003498,1,0,0,,near_miss,trust_region_sobol_around_nearmiss,g554_registry_01023,True
g554_stage2_000000928,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01024,g554_c01024,g554_c01024,cma_es_style_offline_candidates,True,1.25,1.21520787021,1.25,0.75,0.75,1.02651801802,0.0609177480499,0.9175,1,0.930088762517,0.2275,0.367939206739,0.784067070317,0.820703018012,10.688964393,1,0,0,,near_miss,cma_es_style_offline_candidates,g554_registry_01024,True
g554_stage2_000000929,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02560,g554_c02560,g554_c02560,shrinkage_to_hand_from_risky,True,1.25,1.25,1.25,0.75,0.75,1,0.1225,0.95,1,1,0.0303113638773,0.369677588895,0.807718791437,1,11,1,0,0,,near_miss,shrinkage_to_hand_from_risky,g554_registry_02560,True
g554_stage2_000000930,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02557,g554_c02557,g554_c02557,cma_es_style_offline_candidates,True,1.25,1.27273916774,1.25,0.75,0.75,1.03548034398,0.258130825631,0.966617571467,1,0.971142623143,0.323806017387,0.383490519091,0.787853242853,0.985992316993,10.5971668812,1,0,0,,near_miss,cma_es_style_offline_candidates,g554_registry_02557,True
g554_stage2_000000931,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01116,g554_c01116,g554_c01116,shrinkage_to_hand_from_risky,True,1.25,1.25,1.25,0.75,0.75,1,0.2,0.95,1,1,0.0682435835128,0.382857274285,0.785412229176,1,11,1,0,0,,near_miss,shrinkage_to_hand_from_risky,g554_registry_01116,True
g554_stage2_000000932,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01035,g554_c01035,g554_c01035,cma_es_style_offline_candidates,True,1.25,1.30881878632,1.25,0.75,0.75,0.92754943255,0.179959072395,0.9175,1,0.981795480688,0.65,0.379146725947,0.783115810616,0.711436743967,11.4212196482,1,0,0,,near_miss,cma_es_style_offline_candidates,g554_registry_01035,True
g554_stage2_000000933,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00980,g554_c00980,g554_c00980,trust_region_sobol_around_hand,True,1.25,1.17330557956,1.25,0.75,0.75,1.12629420129,0,0.903152436902,1,0.969303069303,0,0.376338466338,0.79593970219,0.913724788725,11.3153227403,1,0,0,,medium,trust_region_sobol_around_hand,g554_registry_00980,True
g554_stage2_000000934,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01034,g554_c01034,g554_c01034,trust_region_sobol_around_nearmiss,True,1.25,1.29720753158,1.25,0.75,0.75,0.953525191025,0.288757938758,0.909204453579,1,1.00185600915,0.272302255395,0.381894531895,0.771010567886,0.954524117024,10.7097626473,1,0,0,,near_miss,trust_region_sobol_around_nearmiss,g554_registry_01034,True
g554_stage2_000000935,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02504,g554_c02504,g554_c02504,trust_region_sobol_around_nearmiss,True,1.25,1.27331625769,1.25,0.75,0.75,0.9554001179,0.334836876735,0.982835951586,1,1.02064722065,0.957328085344,0.383855693856,0.80312030312,0.963935388935,10.7929181929,1,0,0,,near_miss,trust_region_sobol_around_nearmiss,g554_registry_02504,True
g554_stage2_000000936,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02515,g554_c02515,g554_c02515,cross_entropy_elite_refits,True,1.25,1.18547235741,1.25,0.75,0.75,1.06524371124,0.276651261651,0.9825,1,0.988128106151,0.287637206975,0.370394212394,0.810876867127,1,11.2848215358,1,0,0,,near_miss,cross_entropy_elite_refits,g554_registry_02515,True
g554_stage2_000000937,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01046,g554_c01046,g554_c01046,cross_entropy_elite_refits,True,1.25,0.770291852797,1.25,0.75,0.75,0.941951152451,0.614405346905,0.921518747319,1,0.983595391683,0.65,0.380056799657,0.787407813657,0.950942435943,10.692044187,1,0,0,,near_miss,cross_entropy_elite_refits,g554_registry_01046,True
g554_stage2_000000938,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02564,g554_c02564,g554_c02564,trust_region_sobol_around_hand,True,1.25,1.3661525224,1.25,0.75,0.75,0.881841919342,0.0630232192732,1,1,0.964842814843,0,0.378542988543,0.782427782428,0.940460890461,10.1826634327,1,0,0,,medium,trust_region_sobol_around_hand,g554_registry_02564,True
g554_stage2_000000939,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00997,g554_c00997,g554_c00997,shrinkage_to_hand_from_risky,True,1.25,1.25,1.25,0.75,0.75,1,0.563741922516,0.95,1,0.917418445163,0.798562792872,0.35,0.75,1,11,1,0,0,,near_miss,shrinkage_to_hand_from_risky,g554_registry_00997,True
g554_stage2_000000940,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01015,g554_c01015,g554_c01015,cross_entropy_elite_refits,True,1.25,1.1945041504,1.25,0.75,0.75,1.07400602551,0.19901963652,0.9175,1,0.997713045823,0.198537283175,0.317276159276,0.806548301548,0.954940485941,11.2294976405,1,0,0,,near_miss,cross_entropy_elite_refits,g554_registry_01015,True
g554_stage2_000000941,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01003,g554_c01003,g554_c01003,cma_es_style_offline_candidates,True,1.25,1.20465733591,1.25,0.75,0.75,1.03281537382,0.0699689006711,0.981717499317,1,1.02177678906,0.2275,0.310738192738,0.807623386373,0.829828431893,11.1465431146,1,0,0,,near_miss,cma_es_style_offline_candidates,g554_registry_01003,True
g554_stage2_000000942,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01005,g554_c01005,g554_c01005,lambda_cong_micro_sweep,True,1.25,1.15,1.25,0.75,0.75,1,0,0.95,1,0.9,0,0.35,0.75,1,11,1,0,0,,tiny,lambda_cong_micro_sweep,g554_registry_01005,True
g554_stage2_000000943,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01004,g554_c01004,g554_c01004,cross_entropy_elite_refits,True,1.25,1.46957347096,1.25,0.75,0.75,1.07068111618,0.681112378616,0.978706479857,1,0.900857527707,0.65,0.377898537499,0.731326098826,0.984044304044,11.4385534106,1,0,0,,near_miss,cross_entropy_elite_refits,g554_registry_01004,True
g554_stage2_000000944,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c01040,g554_c01040,g554_c01040,shrinkage_to_hand_from_risky,True,1.25,1.30686380877,1.25,0.75,0.75,1,0.35,0.95,1,0.940052154896,0.189003926992,0.35,0.75,1,11,1,0,0,,near_miss,shrinkage_to_hand_from_risky,g554_registry_01040,True
g554_stage2_000000945,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02424,g554_c02424,g554_c02424,trust_region_sobol_around_hand,True,1.25,1.25827979734,1.25,0.75,0.75,0.989576302076,0.0231553122178,0.969124659125,1,0.977624758875,0,0.365121740122,0.779126068189,0.990012202512,10.7668549731,1,0,0,,tiny,trust_region_sobol_around_hand,g554_registry_02424,True
g554_stage2_000000946,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02634,g554_c02634,g554_c02634,trust_region_sobol_around_hand,True,1.25,1.27202789703,1.25,0.75,0.75,1.01350212288,0.00883144633145,0.968396519022,1,0.975638513139,0,0.364722979723,0.774795423233,1,11.0796160859,1,0,0,,tiny,trust_region_sobol_around_hand,g554_registry_02634,True
g554_stage2_000000947,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02495,g554_c02495,g554_c02495,trust_region_sobol_around_nearmiss,True,1.25,1.29739803177,1.25,0.75,0.75,1.03758808759,0.169862123252,0.935206490206,1,0.979288340808,0.35,0.380764640765,0.769907410532,0.752545120566,10.7500684751,1,0,0,,near_miss,trust_region_sobol_around_nearmiss,g554_registry_02495,True
g554_stage2_000000948,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02546,g554_c02546,g554_c02546,trust_region_sobol_around_hand,True,1.25,1.23138535639,1.25,0.75,0.75,1.03909350784,0.0449667637168,0.90271535334,1,1.04851331101,0,0.375533025533,0.792501651877,0.955694680695,10.5287648913,1,0,0,,small,trust_region_sobol_around_hand,g554_registry_02546,True
g554_stage2_000000949,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c02521,g554_c02521,g554_c02521,trust_region_sobol_around_nearmiss,True,1.25,1.30093634781,1.25,0.75,0.75,1.0299538862,1.00344213366,0.987532791908,1,0.985528585529,0.984367031266,0.370921930922,0.782818907819,0.955477780478,11.1446428571,1,0,0,,near_miss,trust_region_sobol_around_nearmiss,g554_registry_02521,True
g554_stage2_000000950,stage2,stage2|warehouse|a100|s4005|b2000|i2|t0.5,warehouse-10-20-10-2-1,warehouse,100,4005,2000,2000,stage2_short2000_t050_i2,2000,0.5,2,96150458045231,4000_4019,False,False,False,False,False,generated_theta::g554_c00976,g554_c00976,g554_c00976,shrinkage_to_hand_from_risky,True,1.25,1.25,1.25,0.75,0.75,1,0.1,0.95,1,0.984463331073,0.0526290447419,0.35,0.75,1,11,1,0,0,,near_miss,shrinkage_to_hand_from_risky,g554_registry_00976,True
