split,map_name,agents,seed,iteration,checkpoint_id,target_rule,target_best_rule_id,delta_best_rule_id,second_delta_rule_id,candidate_count,harmful_candidate_count,best_delta_ratio,second_delta_ratio,best_minus_second_margin,best_minus_additive_margin,best_minus_neutral_threshold,label_delta_ratio_best,label_confidence,neutral,within_0_001_count,margin_le_0_001,within_0_0025_count,margin_le_0_0025,within_0_005_count,margin_le_0_005,within_0_01_count,margin_le_0_01,within_0_02_count,margin_le_0_02,within_0_05_count,margin_le_0_05
train,empty-32-32,50,13,3,empty-32-32__a50__i13__phase4_phase4-full__iter3,commit_heavy,commit_heavy,commit_heavy,decay_090,8,0,0.0437062937063,0.0183566433566,0.0253496503497,0.0437062937063,0.0387062937063,0.0437062937063,0.0437062937063,0,1,0,1,0,1,0,1,0,1,0,8,1
train,empty-32-32,100,13,0,empty-32-32__a100__i13__phase4_phase4-full__iter0,block_heavy,block_heavy,block_heavy,wait_light,8,0,0.0396825396825,0.0256769374416,0.014005602240899997,0.0396825396825,0.0346825396825,0.0396825396825,0.0396825396825,0,1,0,1,0,1,0,1,0,2,1,7,1
train,empty-32-32,100,13,1,empty-32-32__a100__i13__phase4_phase4-full__iter1,wait_light,wait_light,wait_light,decay_090,8,1,0.0177404295051,0.0172735760971,0.0004668534079999981,0.0177404295051,0.012740429505099998,0.0177404295051,0.0177404295051,0,2,1,3,1,3,1,3,1,7,1,8,1
train,empty-32-32,100,13,2,empty-32-32__a100__i13__phase4_phase4-full__iter2,neutral_additive,block_light,block_light,additive_ltm,8,2,0.00420168067227,0.0,0.00420168067227,0.00420168067227,-0.0007983193277299998,0.00420168067227,0.00420168067227,1,1,0,1,0,2,1,4,1,6,1,8,1
train,empty-32-32,100,13,3,empty-32-32__a100__i13__phase4_phase4-full__iter3,neutral_additive,wait_heavy,wait_heavy,additive_ltm,8,1,0.00093370681606,0.0,0.00093370681606,0.00093370681606,-0.00406629318394,0.00093370681606,0.00093370681606,1,2,1,3,1,3,1,4,1,7,1,8,1
train,empty-32-32,200,13,0,empty-32-32__a200__i13__phase4_phase4-full__iter0,block_heavy,block_heavy,block_heavy,wait_light,8,2,0.0322728313115,0.00640878919661,0.02586404211489,0.0322728313115,0.0272728313115,0.0322728313115,0.0322728313115,0,1,0,1,0,1,0,1,0,1,0,6,1
train,empty-32-32,200,13,1,empty-32-32__a200__i13__phase4_phase4-full__iter1,neutral_additive,wait_light,wait_light,additive_ltm,8,1,0.00343327992676,0.0,0.00343327992676,0.00343327992676,-0.0015667200732400002,0.00343327992676,0.00343327992676,1,1,0,1,0,2,1,3,1,7,1,8,1
train,empty-32-32,200,13,2,empty-32-32__a200__i13__phase4_phase4-full__iter2,commit_heavy,commit_heavy,commit_heavy,wait_heavy,8,0,0.0423437857633,0.0260929274434,0.016250858319900002,0.0423437857633,0.037343785763300004,0.0423437857633,0.0423437857633,0,1,0,1,0,1,0,1,0,3,1,7,1
train,empty-32-32,200,13,3,empty-32-32__a200__i13__phase4_phase4-full__iter3,decay_090,decay_090,decay_090,additive_ltm,8,1,0.0102998397803,0.0,0.0102998397803,0.0102998397803,0.0052998397803,0.0102998397803,0.0102998397803,0,1,0,1,0,1,0,1,0,7,1,8,1
train,empty-32-32,400,13,0,empty-32-32__a400__i13__phase4_phase4-full__iter0,neutral_additive,block_heavy,block_heavy,decay_095,8,4,0.000673325103804,0.0,0.000673325103804,0.000673325103804,-0.004326674896196,0.000673325103804,0.000673325103804,1,4,1,4,1,4,1,4,1,4,1,5,1
train,empty-32-32,400,13,1,empty-32-32__a400__i13__phase4_phase4-full__iter1,neutral_additive,commit_heavy,commit_heavy,additive_ltm,8,2,0.00145887105824,0.0,0.00145887105824,0.00145887105824,-0.00354112894176,0.00145887105824,0.00145887105824,1,1,0,2,1,2,1,2,1,5,1,7,1
train,empty-32-32,400,13,2,empty-32-32__a400__i13__phase4_phase4-full__iter2,block_light,block_light,block_light,decay_095,8,2,0.0359106722029,0.0140276063293,0.021883065873599998,0.0359106722029,0.0309106722029,0.0359106722029,0.0359106722029,0,1,0,1,0,1,0,1,0,1,0,4,1
train,empty-32-32,400,13,3,empty-32-32__a400__i13__phase4_phase4-full__iter3,commit_heavy,commit_heavy,commit_heavy,wait_light,8,1,0.0190775446078,0.0188531029065,0.00022444170129999955,0.0190775446078,0.014077544607799999,0.0190775446078,0.0190775446078,0,2,1,3,1,3,1,3,1,5,1,7,1
train,empty-32-32,50,14,0,empty-32-32__a50__i14__phase4_phase4-full__iter0,block_heavy,block_heavy,block_heavy,wait_heavy,8,0,0.00585365853659,0.0019512195122,0.00390243902439,0.00585365853659,0.0008536585365900001,0.00585365853659,0.00585365853659,0,1,0,1,0,2,1,5,1,8,1,8,1
train,empty-32-32,50,14,1,empty-32-32__a50__i14__phase4_phase4-full__iter1,wait_heavy,wait_heavy,wait_heavy,decay_090,8,0,0.0380487804878,0.019512195122,0.0185365853658,0.0380487804878,0.0330487804878,0.0380487804878,0.0380487804878,0,1,0,1,0,1,0,1,0,4,1,7,1
train,empty-32-32,50,14,2,empty-32-32__a50__i14__phase4_phase4-full__iter2,neutral_additive,additive_ltm,block_heavy,additive_ltm,8,2,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,1,2,1,2,1,2,1,3,1,6,1,8,1
train,empty-32-32,50,14,3,empty-32-32__a50__i14__phase4_phase4-full__iter3,neutral_additive,wait_light,wait_light,commit_heavy,8,0,0.0019512195122,0.000975609756098,0.000975609756102,0.0019512195122,-0.0030487804878,0.0019512195122,0.0019512195122,1,2,1,4,1,5,1,7,1,8,1,8,1
train,empty-32-32,100,14,0,empty-32-32__a100__i14__phase4_phase4-full__iter0,neutral_additive,additive_ltm,decay_095,decay_090,8,4,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,1,3,1,3,1,4,1,4,1,4,1,7,1
train,empty-32-32,100,14,1,empty-32-32__a100__i14__phase4_phase4-full__iter1,wait_heavy,wait_heavy,wait_heavy,block_heavy,8,0,0.0974889217134,0.0718857705564,0.025603151157,0.0974889217134,0.0924889217134,0.0974889217134,0.0974889217134,0,1,0,1,0,1,0,1,0,1,0,5,1
train,empty-32-32,100,14,2,empty-32-32__a100__i14__phase4_phase4-full__iter2,block_heavy,block_heavy,decay_090,block_heavy,8,0,0.0231413096997,0.0231413096997,0.0,0.0231413096997,0.0181413096997,0.0231413096997,0.0231413096997,0,2,1,2,1,2,1,4,1,7,1,8,1
train,empty-32-32,100,14,3,empty-32-32__a100__i14__phase4_phase4-full__iter3,block_heavy,block_heavy,block_heavy,wait_light,8,0,0.02658788774,0.0241260462826,0.002461841457399999,0.02658788774,0.02158788774,0.02658788774,0.02658788774,0,1,0,2,1,2,1,2,1,6,1,8,1
train,empty-32-32,200,14,0,empty-32-32__a200__i14__phase4_phase4-full__iter0,block_heavy,block_heavy,block_heavy,block_light,8,1,0.0133715377268,0.00787965616046,0.00549188156634,0.0133715377268,0.0083715377268,0.0133715377268,0.0133715377268,0,1,0,1,0,1,0,2,1,5,1,8,1
train,empty-32-32,200,14,1,empty-32-32__a200__i14__phase4_phase4-full__iter1,wait_light,wait_light,wait_light,commit_heavy,8,0,0.0322349570201,0.0291308500478,0.0031041069722999998,0.0322349570201,0.0272349570201,0.0322349570201,0.0322349570201,0,1,0,1,0,2,1,2,1,2,1,8,1
train,empty-32-32,200,14,2,empty-32-32__a200__i14__phase4_phase4-full__iter2,wait_light,wait_light,wait_light,additive_ltm,8,5,0.0090735434575,0.0,0.0090735434575,0.0090735434575,0.0040735434574999995,0.0090735434575,0.0090735434575,0,1,0,1,0,1,0,2,1,3,1,3,1
train,empty-32-32,200,14,3,empty-32-32__a200__i14__phase4_phase4-full__iter3,neutral_additive,block_light,block_light,decay_095,8,2,0.000477554918816,0.0,0.000477554918816,0.000477554918816,-0.004522445081184,0.000477554918816,0.000477554918816,1,3,1,3,1,4,1,4,1,6,1,8,1
train,empty-32-32,400,14,0,empty-32-32__a400__i14__phase4_phase4-full__iter0,wait_light,wait_light,wait_light,block_heavy,8,3,0.0542202984395,0.0148080646999,0.0394122337396,0.0542202984395,0.0492202984395,0.0542202984395,0.0542202984395,0,1,0,1,0,1,0,1,0,1,0,2,1
train,empty-32-32,400,14,1,empty-32-32__a400__i14__phase4_phase4-full__iter1,commit_heavy,commit_heavy,commit_heavy,wait_light,8,4,0.0191365759198,0.00489805216995,0.01423852374985,0.0191365759198,0.014136575919799999,0.0191365759198,0.0191365759198,0,1,0,1,0,1,0,1,0,3,1,7,1
train,empty-32-32,400,14,2,empty-32-32__a400__i14__phase4_phase4-full__iter2,wait_light,wait_light,wait_light,additive_ltm,8,4,0.0202756578198,0.0,0.0202756578198,0.0202756578198,0.0152756578198,0.0202756578198,0.0202756578198,0,1,0,1,0,1,0,1,0,1,0,6,1
train,empty-32-32,400,14,3,empty-32-32__a400__i14__phase4_phase4-full__iter3,block_heavy,block_heavy,block_heavy,additive_ltm,8,5,0.0103656452899,0.0,0.0103656452899,0.0103656452899,0.0053656452898999995,0.0103656452899,0.0103656452899,0,1,0,1,0,1,0,1,0,3,1,8,1
train,empty-32-32,50,15,0,empty-32-32__a50__i15__phase4_phase4-full__iter0,block_heavy,block_heavy,block_heavy,wait_heavy,8,0,0.0362068965517,0.0206896551724,0.015517241379300002,0.0362068965517,0.0312068965517,0.0362068965517,0.0362068965517,0,1,0,1,0,1,0,1,0,2,1,8,1
train,empty-32-32,50,15,1,empty-32-32__a50__i15__phase4_phase4-full__iter1,decay_095,decay_095,decay_095,block_heavy,8,0,0.00603448275862,0.0051724137931,0.0008620689655200004,0.00603448275862,0.00103448275862,0.00603448275862,0.00603448275862,0,2,1,2,1,3,1,6,1,8,1,8,1
train,empty-32-32,50,15,2,empty-32-32__a50__i15__phase4_phase4-full__iter2,decay_095,decay_095,decay_095,commit_heavy,8,0,0.0215517241379,0.00862068965517,0.012931034482730001,0.0215517241379,0.0165517241379,0.0215517241379,0.0215517241379,0,1,0,1,0,1,0,1,0,4,1,8,1
train,empty-32-32,50,15,3,empty-32-32__a50__i15__phase4_phase4-full__iter3,neutral_additive,decay_095,decay_095,additive_ltm,8,0,0.00172413793103,0.0,0.00172413793103,0.00172413793103,-0.00327586206897,0.00172413793103,0.00172413793103,1,1,0,2,1,2,1,6,1,8,1,8,1
train,empty-32-32,100,15,0,empty-32-32__a100__i15__phase4_phase4-full__iter0,neutral_additive,additive_ltm,decay_095,decay_090,8,2,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,1,3,1,3,1,4,1,5,1,6,1,8,1
train,empty-32-32,100,15,1,empty-32-32__a100__i15__phase4_phase4-full__iter1,block_heavy,block_heavy,block_heavy,commit_heavy,8,1,0.0530172413793,0.0478448275862,0.005172413793100003,0.0530172413793,0.0480172413793,0.0530172413793,0.0530172413793,0,1,0,1,0,1,0,2,1,3,1,5,1
train,empty-32-32,100,15,2,empty-32-32__a100__i15__phase4_phase4-full__iter2,neutral_additive,additive_ltm,additive_ltm,block_heavy,8,1,0.0,-0.00775862068966,0.00775862068966,0.0,-0.005,0.0,0.0,1,1,0,1,0,1,0,3,1,7,1,8,1
train,empty-32-32,100,15,3,empty-32-32__a100__i15__phase4_phase4-full__iter3,decay_095,decay_095,decay_095,block_light,8,0,0.0150862068966,0.0137931034483,0.0012931034482999999,0.0150862068966,0.0100862068966,0.0150862068966,0.0150862068966,0,1,0,2,1,3,1,4,1,6,1,8,1
train,empty-32-32,200,15,0,empty-32-32__a200__i15__phase4_phase4-full__iter0,wait_light,wait_light,wait_light,commit_heavy,8,1,0.0180324126912,0.0150650536407,0.002967359050500001,0.0180324126912,0.0130324126912,0.0180324126912,0.0180324126912,0,1,0,1,0,2,1,2,1,7,1,7,1
train,empty-32-32,200,15,1,empty-32-32__a200__i15__phase4_phase4-full__iter1,neutral_additive,block_light,block_light,wait_heavy,8,0,0.00456516776992,0.00365213421593,0.0009130335539900003,0.00456516776992,-0.00043483223007999977,0.00456516776992,0.00456516776992,1,2,1,3,1,5,1,7,1,8,1,8,1
train,empty-32-32,200,15,2,empty-32-32__a200__i15__phase4_phase4-full__iter2,block_light,block_light,block_light,decay_095,8,1,0.0162063455832,0.0125542113673,0.003652134215899999,0.0162063455832,0.011206345583199998,0.0162063455832,0.0162063455832,0,1,0,1,0,3,1,3,1,6,1,8,1
train,empty-32-32,200,15,3,empty-32-32__a200__i15__phase4_phase4-full__iter3,wait_heavy,wait_heavy,wait_heavy,wait_light,8,0,0.0187171878567,0.0118694362018,0.0068477516549,0.0187171878567,0.013717187856699998,0.0187171878567,0.0187171878567,0,1,0,1,0,1,0,2,1,7,1,8,1
train,empty-32-32,400,15,0,empty-32-32__a400__i15__phase4_phase4-full__iter0,neutral_additive,additive_ltm,decay_095,decay_090,8,4,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,1,3,1,3,1,3,1,4,1,4,1,6,1
train,empty-32-32,400,15,1,empty-32-32__a400__i15__phase4_phase4-full__iter1,wait_light,wait_light,wait_light,block_light,8,2,0.0432540147697,0.00761927089439,0.03563474387531,0.0432540147697,0.0382540147697,0.0432540147697,0.0432540147697,0,1,0,1,0,1,0,1,0,1,0,5,1
train,empty-32-32,400,15,2,empty-32-32__a400__i15__phase4_phase4-full__iter2,neutral_additive,additive_ltm,additive_ltm,wait_light,8,6,0.0,-0.0141835658188,0.0141835658188,0.0,-0.005,0.0,0.0,1,1,0,1,0,1,0,1,0,2,1,8,1
train,empty-32-32,400,15,3,empty-32-32__a400__i15__phase4_phase4-full__iter3,wait_light,wait_light,wait_light,decay_095,8,1,0.0112530770132,0.000937756417771,0.010315320595429,0.0112530770132,0.0062530770132,0.0112530770132,0.0112530770132,0,1,0,1,0,1,0,1,0,4,1,8,1
train,random-32-32-20,50,1,0,random-32-32-20__a50__i1__phase4_phase4-full__iter0,wait_heavy,wait_heavy,wait_heavy,block_heavy,8,0,0.0414827890556,0.0238305383936,0.017652250662,0.0414827890556,0.036482789055600005,0.0414827890556,0.0414827890556,0,1,0,1,0,1,0,1,0,2,1,7,1
train,random-32-32-20,50,1,1,random-32-32-20__a50__i1__phase4_phase4-full__iter1,wait_heavy,wait_heavy,wait_heavy,commit_heavy,8,0,0.137687555163,0.129744042365,0.007943512797999985,0.137687555163,0.132687555163,0.137687555163,0.137687555163,0,1,0,1,0,1,0,2,1,2,1,3,1
train,random-32-32-20,50,1,2,random-32-32-20__a50__i1__phase4_phase4-full__iter2,neutral_additive,additive_ltm,additive_ltm,wait_heavy,8,3,0.0,-0.0017652250662,0.0017652250662,0.0,-0.005,0.0,0.0,1,1,0,2,1,3,1,3,1,5,1,8,1
train,random-32-32-20,50,1,3,random-32-32-20__a50__i1__phase4_phase4-full__iter3,neutral_additive,additive_ltm,additive_ltm,wait_light,8,2,0.0,-0.000882612533098,0.000882612533098,0.0,-0.005,0.0,0.0,1,2,1,2,1,2,1,4,1,6,1,8,1
train,random-32-32-20,100,1,0,random-32-32-20__a100__i1__phase4_phase4-full__iter0,wait_light,wait_light,wait_light,decay_095,8,3,0.0259159964254,0.0,0.0259159964254,0.0259159964254,0.0209159964254,0.0259159964254,0.0259159964254,0,1,0,1,0,1,0,1,0,1,0,6,1
train,random-32-32-20,100,1,1,random-32-32-20__a100__i1__phase4_phase4-full__iter1,block_heavy,block_heavy,decay_095,commit_heavy,8,0,1.0,1.0,0.0,1.0,0.995,1.0,1.0,0,3,1,3,1,3,1,3,1,3,1,3,1
train,random-32-32-20,100,1,2,random-32-32-20__a100__i1__phase4_phase4-full__iter2,decay_090,decay_090,decay_090,block_heavy,8,0,0.0571939231457,0.0540661304736,0.003127792672099998,0.0571939231457,0.052193923145700004,0.0571939231457,0.0571939231457,0,1,0,1,0,2,1,3,1,4,1,7,1
train,random-32-32-20,100,1,3,random-32-32-20__a100__i1__phase4_phase4-full__iter3,block_light,block_light,block_light,wait_light,8,1,0.00714924039321,0.00580875781948,0.0013404825737300006,0.00714924039321,0.0021492403932100003,0.00714924039321,0.00714924039321,0,1,0,2,1,3,1,5,1,6,1,8,1
train,random-32-32-20,200,1,0,random-32-32-20__a200__i1__phase4_phase4-full__iter0,wait_light,wait_light,wait_light,decay_095,8,4,0.0385638297872,0.0,0.0385638297872,0.0385638297872,0.0335638297872,0.0385638297872,0.0385638297872,0,1,0,1,0,1,0,1,0,1,0,4,1
train,random-32-32-20,200,1,1,random-32-32-20__a200__i1__phase4_phase4-full__iter1,wait_light,wait_light,wait_light,block_heavy,8,0,1.0,1.0,0.0,1.0,0.995,1.0,1.0,0,2,1,2,1,2,1,2,1,2,1,2,1
train,random-32-32-20,200,1,2,random-32-32-20__a200__i1__phase4_phase4-full__iter2,block_heavy,block_heavy,block_heavy,wait_light,8,1,0.0585106382979,0.0359042553191,0.0226063829788,0.0585106382979,0.0535106382979,0.0585106382979,0.0585106382979,0,1,0,1,0,1,0,1,0,1,0,4,1
train,random-32-32-20,200,1,3,random-32-32-20__a200__i1__phase4_phase4-full__iter3,decay_090,decay_090,decay_090,block_heavy,8,0,0.0480939716312,0.0274822695035,0.020611702127700002,0.0480939716312,0.043093971631200004,0.0480939716312,0.0480939716312,0,1,0,1,0,1,0,1,0,1,0,7,1
train,random-32-32-20,400,1,0,random-32-32-20__a400__i1__phase4_phase4-full__iter0,wait_light,wait_light,wait_light,block_light,8,1,0.205230735978,0.139846536259,0.065384199719,0.205230735978,0.200230735978,0.205230735978,0.205230735978,0,1,0,1,0,1,0,1,0,1,0,1,0
train,random-32-32-20,400,1,1,random-32-32-20__a400__i1__phase4_phase4-full__iter1,block_heavy,block_heavy,decay_095,commit_heavy,8,0,1.0,1.0,0.0,1.0,0.995,1.0,1.0,0,3,1,3,1,3,1,3,1,3,1,3,1
train,random-32-32-20,400,1,2,random-32-32-20__a400__i1__phase4_phase4-full__iter2,neutral_additive,additive_ltm,additive_ltm,wait_heavy,8,7,0.0,-0.0322057711013,0.0322057711013,0.0,-0.005,0.0,0.0,1,1,0,1,0,1,0,1,0,1,0,2,1
train,random-32-32-20,400,1,3,random-32-32-20__a400__i1__phase4_phase4-full__iter3,wait_heavy,wait_heavy,wait_heavy,commit_heavy,8,0,0.0671133686372,0.0633308116287,0.003782557008499998,0.0671133686372,0.062113368637199996,0.0671133686372,0.0671133686372,0,1,0,1,0,2,1,2,1,3,1,4,1
train,random-32-32-20,50,2,0,random-32-32-20__a50__i2__phase4_phase4-full__iter0,wait_heavy,wait_heavy,wait_heavy,block_light,8,0,0.0390334572491,0.0185873605948,0.020446096654299997,0.0390334572491,0.0340334572491,0.0390334572491,0.0390334572491,0,1,0,1,0,1,0,1,0,1,0,7,1
train,random-32-32-20,50,2,1,random-32-32-20__a50__i2__phase4_phase4-full__iter1,wait_light,wait_light,wait_light,block_light,8,0,0.0501858736059,0.0343866171004,0.0157992565055,0.0501858736059,0.045185873605900005,0.0501858736059,0.0501858736059,0,1,0,1,0,1,0,1,0,2,1,4,1
train,random-32-32-20,50,2,2,random-32-32-20__a50__i2__phase4_phase4-full__iter2,wait_light,wait_light,wait_light,block_heavy,8,1,0.0408921933085,0.0334572490706,0.007434944237899997,0.0408921933085,0.0358921933085,0.0408921933085,0.0408921933085,0,1,0,1,0,1,0,2,1,2,1,4,1
train,random-32-32-20,50,2,3,random-32-32-20__a50__i2__phase4_phase4-full__iter3,commit_heavy,commit_heavy,commit_heavy,wait_light,8,2,0.0659851301115,0.0148698884758,0.051115241635700005,0.0659851301115,0.06098513011150001,0.0659851301115,0.0659851301115,0,1,0,1,0,1,0,1,0,1,0,1,0
train,random-32-32-20,100,2,0,random-32-32-20__a100__i2__phase4_phase4-full__iter0,commit_heavy,commit_heavy,commit_heavy,decay_095,8,3,0.0274725274725,0.0,0.0274725274725,0.0274725274725,0.0224725274725,0.0274725274725,0.0274725274725,0,1,0,1,0,1,0,1,0,1,0,5,1
train,random-32-32-20,100,2,1,random-32-32-20__a100__i2__phase4_phase4-full__iter1,commit_heavy,commit_heavy,commit_heavy,block_heavy,8,0,0.0389194139194,0.0302197802198,0.008699633699600001,0.0389194139194,0.0339194139194,0.0389194139194,0.0389194139194,0,1,0,1,0,1,0,2,1,3,1,8,1
train,random-32-32-20,100,2,2,random-32-32-20__a100__i2__phase4_phase4-full__iter2,block_light,block_light,block_light,wait_light,8,0,0.0631868131868,0.0531135531136,0.010073260073200002,0.0631868131868,0.0581868131868,0.0631868131868,0.0631868131868,0,1,0,1,0,1,0,1,0,2,1,7,1
train,random-32-32-20,100,2,3,random-32-32-20__a100__i2__phase4_phase4-full__iter3,block_light,block_light,block_light,wait_light,8,1,0.0297619047619,0.0169413919414,0.0128205128205,0.0297619047619,0.0247619047619,0.0297619047619,0.0297619047619,0,1,0,1,0,1,0,1,0,3,1,7,1
train,random-32-32-20,200,2,0,random-32-32-20__a200__i2__phase4_phase4-full__iter0,neutral_additive,commit_heavy,wait_light,wait_heavy,8,0,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,1,8,1,8,1,8,1,8,1,8,1,8,1
train,random-32-32-20,200,2,1,random-32-32-20__a200__i2__phase4_phase4-full__iter1,wait_light,wait_light,wait_light,block_light,8,0,0.149474155292,0.14455135377,0.004922801522000003,0.149474155292,0.144474155292,0.149474155292,0.149474155292,0,1,0,1,0,2,1,2,1,2,1,4,1
train,random-32-32-20,200,2,2,random-32-32-20__a200__i2__phase4_phase4-full__iter2,neutral_additive,additive_ltm,additive_ltm,commit_heavy,8,5,0.0,-0.0111881852763,0.0111881852763,0.0,-0.005,0.0,0.0,1,1,0,1,0,1,0,1,0,3,1,7,1
train,random-32-32-20,200,2,3,random-32-32-20__a200__i2__phase4_phase4-full__iter3,neutral_additive,additive_ltm,additive_ltm,commit_heavy,8,7,0.0,-0.0221526068472,0.0221526068472,0.0,-0.005,0.0,0.0,1,1,0,1,0,1,0,1,0,1,0,7,1
train,random-32-32-20,400,2,0,random-32-32-20__a400__i2__phase4_phase4-full__iter0,wait_light,wait_light,wait_light,block_heavy,8,1,0.236579414374,0.222826086957,0.013753327417,0.236579414374,0.231579414374,0.236579414374,0.236579414374,0,1,0,1,0,1,0,1,0,2,1,2,1
train,random-32-32-20,400,2,1,random-32-32-20__a400__i2__phase4_phase4-full__iter1,wait_light,wait_light,wait_light,block_heavy,8,1,0.115683229814,0.038487133984,0.07719609583,0.115683229814,0.110683229814,0.115683229814,0.115683229814,0,1,0,1,0,1,0,1,0,1,0,1,0
train,random-32-32-20,400,2,2,random-32-32-20__a400__i2__phase4_phase4-full__iter2,wait_light,wait_light,wait_light,wait_heavy,8,1,0.109250221828,0.0805235137533,0.0287267080747,0.109250221828,0.10425022182799999,0.109250221828,0.109250221828,0,1,0,1,0,1,0,1,0,1,0,2,1
train,random-32-32-20,400,2,3,random-32-32-20__a400__i2__phase4_phase4-full__iter3,block_light,block_light,block_light,additive_ltm,8,3,0.00598935226264,0.0,0.00598935226264,0.00598935226264,0.0009893522626399998,0.00598935226264,0.00598935226264,0,1,0,1,0,1,0,3,1,4,1,7,1
train,random-32-32-20,50,3,0,random-32-32-20__a50__i3__phase4_phase4-full__iter0,block_heavy,block_heavy,block_heavy,wait_heavy,8,1,0.0479921645446,0.026444662096,0.0215475024486,0.0479921645446,0.0429921645446,0.0479921645446,0.0479921645446,0,1,0,1,0,1,0,1,0,1,0,6,1
train,random-32-32-20,50,3,1,random-32-32-20__a50__i3__phase4_phase4-full__iter1,commit_heavy,commit_heavy,commit_heavy,decay_090,8,3,0.0274240940255,0.0146914789422,0.012732615083300002,0.0274240940255,0.0224240940255,0.0274240940255,0.0274240940255,0,1,0,1,0,1,0,1,0,2,1,5,1
train,random-32-32-20,50,3,2,random-32-32-20__a50__i3__phase4_phase4-full__iter2,block_light,block_light,block_light,wait_light,8,0,0.0842311459354,0.0293829578844,0.054848188051,0.0842311459354,0.0792311459354,0.0842311459354,0.0842311459354,0,1,0,1,0,1,0,1,0,1,0,1,0
train,random-32-32-20,50,3,3,random-32-32-20__a50__i3__phase4_phase4-full__iter3,decay_095,decay_095,decay_095,decay_090,8,3,0.0146914789422,0.0048971596474,0.0097943192948,0.0146914789422,0.009691478942199998,0.0146914789422,0.0146914789422,0,1,0,1,0,1,0,2,1,3,1,7,1
train,random-32-32-20,100,3,0,random-32-32-20__a100__i3__phase4_phase4-full__iter0,block_light,block_light,block_light,wait_light,8,1,0.0277264325323,0.0231053604436,0.004621072088700003,0.0277264325323,0.0227264325323,0.0277264325323,0.0277264325323,0,1,0,1,0,2,1,3,1,3,1,7,1
train,random-32-32-20,100,3,1,random-32-32-20__a100__i3__phase4_phase4-full__iter1,decay_090,decay_090,decay_090,commit_heavy,8,2,0.0693160813309,0.0503696857671,0.018946395563800005,0.0693160813309,0.0643160813309,0.0693160813309,0.0693160813309,0,1,0,1,0,1,0,1,0,2,1,3,1
train,random-32-32-20,100,3,2,random-32-32-20__a100__i3__phase4_phase4-full__iter2,block_light,block_light,block_light,block_heavy,8,0,0.0268022181146,0.0166358595194,0.010166358595199997,0.0268022181146,0.021802218114599998,0.0268022181146,0.0268022181146,0,1,0,1,0,1,0,1,0,3,1,8,1
train,random-32-32-20,100,3,3,random-32-32-20__a100__i3__phase4_phase4-full__iter3,block_light,block_light,block_light,additive_ltm,8,2,0.00600739371534,0.0,0.00600739371534,0.00600739371534,0.0010073937153399996,0.00600739371534,0.00600739371534,0,1,0,1,0,1,0,3,1,6,1,8,1
train,random-32-32-20,200,3,0,random-32-32-20__a200__i3__phase4_phase4-full__iter0,block_heavy,block_heavy,block_heavy,wait_light,8,3,0.0418690724034,0.0409437890354,0.0009252833680000044,0.0418690724034,0.036869072403400004,0.0418690724034,0.0418690724034,0,2,1,2,1,2,1,2,1,2,1,5,1
train,random-32-32-20,200,3,1,random-32-32-20__a200__i3__phase4_phase4-full__iter1,block_heavy,block_heavy,block_heavy,wait_light,8,1,0.0677770067083,0.0559796437659,0.011797362942400004,0.0677770067083,0.0627770067083,0.0677770067083,0.0677770067083,0,1,0,1,0,1,0,1,0,3,1,4,1
train,random-32-32-20,200,3,2,random-32-32-20__a200__i3__phase4_phase4-full__iter2,decay_095,decay_095,decay_095,additive_ltm,8,3,0.0115660421004,0.0,0.0115660421004,0.0115660421004,0.006566042100399999,0.0115660421004,0.0115660421004,0,1,0,1,0,1,0,1,0,3,1,5,1
train,random-32-32-20,200,3,3,random-32-32-20__a200__i3__phase4_phase4-full__iter3,decay_095,decay_095,decay_095,wait_heavy,8,0,0.0742539902845,0.0485773768217,0.0256766134628,0.0742539902845,0.0692539902845,0.0742539902845,0.0742539902845,0,1,0,1,0,1,0,1,0,1,0,7,1
train,random-32-32-20,400,3,0,random-32-32-20__a400__i3__phase4_phase4-full__iter0,commit_heavy,commit_heavy,commit_heavy,wait_light,8,0,0.264060049294,0.216446336545,0.047613712749,0.264060049294,0.259060049294,0.264060049294,0.264060049294,0,1,0,1,0,1,0,1,0,1,0,2,1
train,random-32-32-20,400,3,1,random-32-32-20__a400__i3__phase4_phase4-full__iter1,wait_light,wait_light,wait_light,commit_heavy,8,1,0.132534169841,0.117409814026,0.015124355815000004,0.132534169841,0.127534169841,0.132534169841,0.132534169841,0,1,0,1,0,1,0,1,0,2,1,2,1
train,random-32-32-20,400,3,2,random-32-32-20__a400__i3__phase4_phase4-full__iter2,block_heavy,block_heavy,block_heavy,wait_light,8,3,0.07472552095,0.0610575845844,0.0136679363656,0.07472552095,0.06972552095,0.07472552095,0.07472552095,0,1,0,1,0,1,0,1,0,2,1,2,1
train,random-32-32-20,400,3,3,random-32-32-20__a400__i3__phase4_phase4-full__iter3,wait_heavy,wait_heavy,wait_heavy,decay_090,8,0,0.130629621331,0.106206587497,0.024423033834000005,0.130629621331,0.125629621331,0.130629621331,0.130629621331,0,1,0,1,0,1,0,1,0,1,0,3,1
