plan_row_id,replay_phase,context_id,g567_dataset_row_id,g567_instance_uid,g567_evaluation_uid,g567_identity_digest,g567_scenario_sha256,g567_physical_map_sha256,g567_assignment_sha256,split,map,map_family,raw_map_path,replay_scenario_path,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,budget_role,ltm_max_iterations,horizon_id,scientific_horizon_id,solver_execution_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,variant_id,actor_training_seed,expected_updateparams_fingerprint,replicate_id,replicate_group_id,execution_order_index,cpu_affinity,worker_count,OMP_NUM_THREADS,MKL_NUM_THREADS,OPENBLAS_NUM_THREADS,host_load_snapshot,solver_internal_time_limit_sec,process_hard_timeout_sec,method_start_timestamp,method_end_timestamp,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,g568_method,method_label,ltm_paper_style_budget_sec,source_existing_gate3b_row_only,no_training_no_regeneration_no_full,actor_inference_ms,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,acquisition_family,candidate_source_family,multi_fidelity_stage,multi_fidelity_screening_backend,screened_from_full_response_surface,response_screening_score,response_surface_selected_rank,response_context_selected_rank,response_context_candidate_pool_rows,response_surface_candidate_pool_rows,response_surface_selected_rows,coverage_first_candidate,response_candidate_pass,primary_30s_exploratory_full_lattice_skipped,large_agent_30s_exploratory_full_lattice_skipped,selected_for_30s_exact_acquisition,primary_exact_solver_internal_time_limit_sec,primary_exact_process_hard_timeout_sec,selected_for_primary_exact_acquisition,raw_actor_variant_id
g568_ltm30_existingrow_00000173,g568_ltm30_existingrow,g567_gate3b_development_00309,g567_gate3b_development_00309,e2f0851a3f73efc4ad5601ecbd93b40296dceb6a1aa85d31fdc2d44e41c9bc82,e3009482edfb94c84ed0d0c6a28e102283559be9206ca56cd87b2b6fbc8bc300,4f38758a3831a09ea363010ce45f3d36e3e422371f514bd2ed41de4f36d7a972,e92b716f0219df276ff826f61139057da005efa1cf2331016bd6e02333b04855,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,7e0dbcff645d9bde096c944c4f796f674e2e70a8a385c89a98a4a73cb6eeb94b,DEVELOPMENT,random_32_32_20,random,external/benchmarks/movingai_mapf/extracted/mapf-map/random-32-32-20.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_32_32_20-random-4567008520.scen,12,12,4567008520,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,b5f8a871de4550bb8c80e2551f3f18ccbc336b0f8fceb50cd8917b541ae19e2c,historical_static_flow_shield,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,195b967f74901fe326761df44f697407f01cb19329bd80664af3a5209195b55b,173,,4,1,1,1,,30.0,60.0,,,False,False,False,False,False,static_flow_30s,static_flow_30s,30.0,True,True,0.0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,,,,,,,,,,,,,,,,,,,,
g568_ltm30_existingrow_00000174,g568_ltm30_existingrow,g567_gate3b_development_00302,g567_gate3b_development_00302,603799e029b29090344dad2247261fbcf6f92db5099ccb79dd7ab2ef1b493d8f,0e18662390152b9e42179493f6f37586eac7a531bd56b3ce0c0e990c382fe283,582623a471086b45ea537012f7b140778934499d8024ef8e3d0e57607ca7705a,f31051ea2015f751de80f1ce3fd107fe7ff53fd802067102b5a0a20a1f3a6985,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,77ac305723b5b8f2c8bc613fd73df832f53ed5d041b43794e3080f01e9815aab,DEVELOPMENT,random_32_32_20,random,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_32_32_20.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_32_32_20-random-4567004841.scen,12,12,4567004841,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_style_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,d1cb1d04b823f2beae6252192a95070958d27e1a9f1e4c61cc6cac084dd7f730,174,,4,1,1,1,,30.0,60.0,,,False,False,False,False,False,ltm_30s,ltm_30s,30.0,True,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g568_ltm30_existingrow_00000175,g568_ltm30_existingrow,g567_gate3b_development_00302,g567_gate3b_development_00302,603799e029b29090344dad2247261fbcf6f92db5099ccb79dd7ab2ef1b493d8f,0e18662390152b9e42179493f6f37586eac7a531bd56b3ce0c0e990c382fe283,b6e358f800b7bacebd1ee3f38fdb7824a7c101127de02975f5550ff00e1f497b,f31051ea2015f751de80f1ce3fd107fe7ff53fd802067102b5a0a20a1f3a6985,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,77ac305723b5b8f2c8bc613fd73df832f53ed5d041b43794e3080f01e9815aab,DEVELOPMENT,random_32_32_20,random,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_32_32_20.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_32_32_20-random-4567004841.scen,12,12,4567004841,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,c5beb9b1264a0bab0eb998cb898abdec252038e48775d39c1d4a407966f9377e,historical_static_flow_shield,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,0210f7e39e1dee9898074862d0072c72107e5f32d11b1dff9a738c68c2cc8ddc,175,,4,1,1,1,,30.0,60.0,,,False,False,False,False,False,static_flow_30s,static_flow_30s,30.0,True,True,0.0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,,,,,,,,,,,,,,,,,,,,
g568_ltm30_existingrow_00000176,g568_ltm30_existingrow,g567_gate3b_development_00293,g567_gate3b_development_00293,cfcb52f623a4d2970745e35231b32d84cfaa468379830672a911af40427dfae5,fb81ce17be0b2073c7d8ad388378cea0c7ade699231a107ba0f7aa8df3fbda37,aa9f32335453be5449e4211fc54e77e2943d691fc5c675e958c3fe853b1a2bdf,fdf99a2725d42441eb352db888729c6dc361fca2ef41d8384006ac1f3610fc3d,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,a9b84e9861d9497802b9f635fd23aacc3391a4eee8882de4af377a13020a6a3e,DEVELOPMENT,random_32_32_20,random,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_32_32_20.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_32_32_20-random-4567002351.scen,12,12,4567002351,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_style_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,cc660d55bb829544e62e0ca3c980732dc3bcf37b4f57703ac64db17ec3bcd193,176,,4,1,1,1,,30.0,60.0,,,False,False,False,False,False,ltm_30s,ltm_30s,30.0,True,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g568_ltm30_existingrow_00000177,g568_ltm30_existingrow,g567_gate3b_development_00293,g567_gate3b_development_00293,cfcb52f623a4d2970745e35231b32d84cfaa468379830672a911af40427dfae5,fb81ce17be0b2073c7d8ad388378cea0c7ade699231a107ba0f7aa8df3fbda37,1bbec133c8c115a52c2f5b8d90e129e7c3d71c1dbf11d4e2e2eedfef13c6274b,fdf99a2725d42441eb352db888729c6dc361fca2ef41d8384006ac1f3610fc3d,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,a9b84e9861d9497802b9f635fd23aacc3391a4eee8882de4af377a13020a6a3e,DEVELOPMENT,random_32_32_20,random,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_32_32_20.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_32_32_20-random-4567002351.scen,12,12,4567002351,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,7d7a88f3d71efa086030824a25cffe11ccbff91861a8dacd133b99dcb712d4e2,historical_static_flow_shield,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,a33eaf89332c55256993b6622cebd46def71c4118d52760dd881bd82a17d55a8,177,,4,1,1,1,,30.0,60.0,,,False,False,False,False,False,static_flow_30s,static_flow_30s,30.0,True,True,0.0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,,,,,,,,,,,,,,,,,,,,
g568_ltm30_existingrow_00000178,g568_ltm30_existingrow,g567_gate3b_development_00306,g567_gate3b_development_00306,b539bacefee05bebc9dc8f89b390864d3c89e9899231487fc326591859c696fb,c3e617be2d20d32b24bdede1e10ccc5ed2964e5468d5ff42eee7d98c42131cb9,5dc9a800c58d4d744e0c5ca83d3976c1c56bb8e34cc4e691719898b6b5f6fc78,c239c49e4afaac2a4ff7ba9d005f56f2081b64055e524cc49918521c9bd58a40,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,178a9e1619480956d08202ced7f139fdfd36d5cd207ab2171d602f3b1a295a58,DEVELOPMENT,random_32_32_20,random,external/benchmarks/movingai_mapf/extracted/mapf-map/random-32-32-20.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_32_32_20-random-4567005041.scen,12,12,4567005041,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_style_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,619dfebcbe627314d9cbbe7383a3a006768d35c84ed0db21cbe56b472c826a26,178,,4,1,1,1,,30.0,60.0,,,False,False,False,False,False,ltm_30s,ltm_30s,30.0,True,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g568_ltm30_existingrow_00000179,g568_ltm30_existingrow,g567_gate3b_development_00306,g567_gate3b_development_00306,b539bacefee05bebc9dc8f89b390864d3c89e9899231487fc326591859c696fb,c3e617be2d20d32b24bdede1e10ccc5ed2964e5468d5ff42eee7d98c42131cb9,2b905da67986e211fa24e527f6247e3bc0ca39b607bdb05d10d7bfce92de1578,c239c49e4afaac2a4ff7ba9d005f56f2081b64055e524cc49918521c9bd58a40,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,178a9e1619480956d08202ced7f139fdfd36d5cd207ab2171d602f3b1a295a58,DEVELOPMENT,random_32_32_20,random,external/benchmarks/movingai_mapf/extracted/mapf-map/random-32-32-20.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_32_32_20-random-4567005041.scen,12,12,4567005041,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,c222a0bb5038f1aaa9540d922ec97508c309c2f5a66fab77e4b84ab957e60a7e,historical_static_flow_shield,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,6bbd2d3579252e35ff93a0a714260d97aa320fa96335fd59cda0fb33b5cf606a,179,,4,1,1,1,,30.0,60.0,,,False,False,False,False,False,static_flow_30s,static_flow_30s,30.0,True,True,0.0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,,,,,,,,,,,,,,,,,,,,
g568_ltm30_existingrow_00000180,g568_ltm30_existingrow,g567_gate3b_development_00299,g567_gate3b_development_00299,7e67b54424233961635e63f2dbb859f9ffcc43e3560ac5128234d4833297633e,205b802cd99a3ce903aa478f70faee0cd31733c7c998b9b1a30eb21a4d793076,48a381df62c44cb58b6f03e9803be6cd7836fe9e7d5371e0102bf38d1ae09697,b5d89ac50a02e5387898486e826d9c0ef17be3fdd21ac160891759ecdb91aa14,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,c0d56bb963c5d2e7ee347e4fcc4d5451aec122c56b9e668bf03dda6b9bd85f4a,DEVELOPMENT,random_32_32_20,random,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_32_32_20.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_32_32_20-random-4567004361.scen,12,12,4567004361,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_style_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,efc3d873b8585859e78ec79aeb37d944b89007d764ff85a0e8064831e37e3a0c,180,,4,1,1,1,,30.0,60.0,,,False,False,False,False,False,ltm_30s,ltm_30s,30.0,True,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g568_ltm30_existingrow_00000181,g568_ltm30_existingrow,g567_gate3b_development_00299,g567_gate3b_development_00299,7e67b54424233961635e63f2dbb859f9ffcc43e3560ac5128234d4833297633e,205b802cd99a3ce903aa478f70faee0cd31733c7c998b9b1a30eb21a4d793076,a5ac1736af92d7559326f41b826ca476d0e7be55f1b1cdb0be959478d75db4e7,b5d89ac50a02e5387898486e826d9c0ef17be3fdd21ac160891759ecdb91aa14,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,c0d56bb963c5d2e7ee347e4fcc4d5451aec122c56b9e668bf03dda6b9bd85f4a,DEVELOPMENT,random_32_32_20,random,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_32_32_20.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_32_32_20-random-4567004361.scen,12,12,4567004361,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,891ab5395034c9d0d65780ba79eadadbffd252aefecf891edff6d690a98b9296,historical_static_flow_shield,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,c54da431f868199a90d2a923e49cb67bcb90aac6158c55e8c094bea52067ab16,181,,4,1,1,1,,30.0,60.0,,,False,False,False,False,False,static_flow_30s,static_flow_30s,30.0,True,True,0.0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,,,,,,,,,,,,,,,,,,,,
g568_ltm30_existingrow_00000182,g568_ltm30_existingrow,g567_gate3b_development_00294,g567_gate3b_development_00294,fdf0265fa4d7db241894eb7a0823d0a15353e0cd2dd9299e42b1d4429b09a1b9,58fb5b96d7d83ee7aaba6c0d060efe0a93900c66ce18be02af4c904d37729ed1,18a19787b6eb37f4b278a9da6cec6316cc8979b9d95b09ca98d6288ae5ec1fb1,3fda5ecdc54490cd095ff6970ed34d1101428b6a52498e2e1be4e67a6a2270e1,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,43bfaeec523f2d6c2fda6084e02d23b62acc5c7a54df0602954d079ef6e6aae8,DEVELOPMENT,random_32_32_20,random,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_32_32_20.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_32_32_20-random-4567003789.scen,12,12,4567003789,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_style_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,792243f87e4b16745db575da05a28a13151a967defb154bf8882bf66c01769f3,182,,4,1,1,1,,30.0,60.0,,,False,False,False,False,False,ltm_30s,ltm_30s,30.0,True,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g568_ltm30_existingrow_00000183,g568_ltm30_existingrow,g567_gate3b_development_00294,g567_gate3b_development_00294,fdf0265fa4d7db241894eb7a0823d0a15353e0cd2dd9299e42b1d4429b09a1b9,58fb5b96d7d83ee7aaba6c0d060efe0a93900c66ce18be02af4c904d37729ed1,741d5ae9c3e7284e2412415822cb90d4188a168673ab80abb493e050d9a0e3b4,3fda5ecdc54490cd095ff6970ed34d1101428b6a52498e2e1be4e67a6a2270e1,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,43bfaeec523f2d6c2fda6084e02d23b62acc5c7a54df0602954d079ef6e6aae8,DEVELOPMENT,random_32_32_20,random,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_32_32_20.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_32_32_20-random-4567003789.scen,12,12,4567003789,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,e918874a81e322f7c7fd2406dff1a495d3b6a8cd463ebc5f0b4ccd6c9491e8be,historical_static_flow_shield,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,ad9505cef72a5223ed0cd812aa790ad8dab57822a51e4c009afdb69a45e78b7c,183,,4,1,1,1,,30.0,60.0,,,False,False,False,False,False,static_flow_30s,static_flow_30s,30.0,True,True,0.0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,,,,,,,,,,,,,,,,,,,,
g568_ltm30_existingrow_00000184,g568_ltm30_existingrow,g567_gate3b_development_00311,g567_gate3b_development_00311,7a1659721893ef82bc66ed1315493e0be70a245cf56655ce217cd039deee26aa,bfc7be0f32cc891eba17c9cec65f6d6d86eb28d2e7612e88d414f70471d1b269,19c16e0a4849aad9549bfda28fa61e5ba354429fa60451175e78b833833743fd,e92b716f0219df276ff826f61139057da005efa1cf2331016bd6e02333b04855,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,7e0dbcff645d9bde096c944c4f796f674e2e70a8a385c89a98a4a73cb6eeb94b,DEVELOPMENT,random_32_32_20,random,external/benchmarks/movingai_mapf/extracted/mapf-map/random-32-32-20.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_32_32_20-random-4567011636.scen,12,12,4567011636,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_style_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,92b202c13ff75b505af5583fa43538dd4d6a104236cb6baf4b6ae9387fe6e92b,184,,4,1,1,1,,30.0,60.0,,,False,False,False,False,False,ltm_30s,ltm_30s,30.0,True,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g568_ltm30_existingrow_00000185,g568_ltm30_existingrow,g567_gate3b_development_00311,g567_gate3b_development_00311,7a1659721893ef82bc66ed1315493e0be70a245cf56655ce217cd039deee26aa,bfc7be0f32cc891eba17c9cec65f6d6d86eb28d2e7612e88d414f70471d1b269,1270d41c659e5b4b8f9472e6bf8a1054ed858c51b6cc67228f46b0e5e1ff511c,e92b716f0219df276ff826f61139057da005efa1cf2331016bd6e02333b04855,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,7e0dbcff645d9bde096c944c4f796f674e2e70a8a385c89a98a4a73cb6eeb94b,DEVELOPMENT,random_32_32_20,random,external/benchmarks/movingai_mapf/extracted/mapf-map/random-32-32-20.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_32_32_20-random-4567011636.scen,12,12,4567011636,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,7ce333976467a3f780bd48b192706e9c5ad22bdc8483cc603adffe747332fec3,historical_static_flow_shield,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,a3a17eaae67f814b723185ba58cb82d29083f76e681718293b1d6876073ba658,185,,4,1,1,1,,30.0,60.0,,,False,False,False,False,False,static_flow_30s,static_flow_30s,30.0,True,True,0.0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,,,,,,,,,,,,,,,,,,,,
