candidate_id,materialized_method,tier,canonical_report_id,solver_alias,registry_alias,underlying_method,role,required_force_additive,required_enable_dual_channel,expected_updateparams_fingerprint,source,source_sha256,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,generated_theta_uid,registry_role,replay_phase,method,variant_id,actor_training_seed
g566_repeatability_single_worker_e1_s565_d259110f1563,,,,,,,,,,,,,False,False,False,False,False,1.25198233127594,1.169088363647461,1.2606477737426758,0.715067446231842,0.7586039900779724,1.0364279747009277,0.7035364508628845,0.9812119007110596,1.0,0.6682859659194946,0.6331314444541931,0.3581209182739258,0.9557505249977112,1.0,10.87205982208252,1,0,0,ca902d91cf7ad389a7d964c850a14663e5b9fedf1d61e3bcacb83fa7efe05985,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_48271c4c9398,,,,,,,,,,,,,False,False,False,False,False,1.250051498413086,1.1733372211456299,1.2827191352844238,0.7201714515686035,0.7611420154571533,1.0342899560928345,0.7044269442558289,0.9814959764480591,1.0,0.6715320348739624,0.6384038925170898,0.3486601710319519,0.9324040412902832,1.0,10.842144012451172,1,0,0,009e5eb43f57ba3ca4201df0960fa909d8ccf5cc6fc8afb9e3e8d08b0bfc8865,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_cb88b28d90b9,,,,,,,,,,,,,False,False,False,False,False,1.2509340047836304,1.1692644357681274,1.2603771686553955,0.7261022925376892,0.7613174915313721,1.0387630462646484,0.7029098868370056,0.9811066389083862,1.0,0.6736871004104614,0.6421598196029663,0.34936222434043884,0.9246800541877747,1.0,10.840108871459961,1,0,0,674954cd10a420b2aeaba23d8c43e2487929df94c91a13240e9ff3ec17db50bb,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_ba2e72141ac5,,,,,,,,,,,,,False,False,False,False,False,1.252678632736206,1.1668529510498047,1.2555290460586548,0.7192716598510742,0.76092928647995,1.034855604171753,0.7034881114959717,0.9811115264892578,1.0,0.6698656678199768,0.6337631940841675,0.35327550768852234,0.9486925601959229,1.0,10.86142635345459,1,0,0,4f87ef66444f8a33f8ade4b04544a8bbf45fa3d62740c19e738f42a993f79179,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_4372623e4e74,,,,,,,,,,,,,False,False,False,False,False,1.2239190340042114,1.1726402044296265,1.296687126159668,0.7402380704879761,0.757023274898529,1.0433796644210815,0.7117358446121216,0.9813323616981506,1.0,0.6793237328529358,0.6516166925430298,0.34407538175582886,0.8622971773147583,1.0,10.830973625183105,1,0,0,45d5bb1cc4fcafaab646a12720672064f61c4778a0001ceda87fd1f7eb0a976e,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_d494e051400b,,,,,,,,,,,,,False,False,False,False,False,1.2543127536773682,1.1666172742843628,1.25444757938385,0.7140604853630066,0.7605944871902466,1.031936764717102,0.7050010561943054,0.9811283349990845,1.0,0.6671583652496338,0.6294256448745728,0.3548251986503601,0.9519267082214355,1.0,10.869829177856445,1,0,0,9d354bf95a868da66f4557874a0dc067d5f22e9f8e9ccd6fa5bb9b0a54d65e75,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_d35f04791623,,,,,,,,,,,,,False,False,False,False,False,1.2501720190048218,1.1754803657531738,1.2763746976852417,0.7304544448852539,0.7545341849327087,1.038069486618042,0.7017620205879211,0.9808734655380249,1.0,0.677327036857605,0.643917441368103,0.3469827175140381,0.8997248411178589,1.0,10.843809127807617,1,0,0,b040de5f02c9f8f7dab263bccfa2a914d68e40ab7fd4ad4f0d31ad6b24e506c0,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_58fb33c16fec,,,,,,,,,,,,,False,False,False,False,False,1.2479616403579712,1.1661752462387085,1.2567600011825562,0.7325870990753174,0.7606741189956665,1.042547345161438,0.6951040625572205,0.9809961915016174,1.0,0.6737900972366333,0.6425814628601074,0.3500750660896301,0.9158170819282532,1.0,10.844124794006348,1,0,0,ad0d86ca2adfdeaaadc562f285048d4cc2f7f54fccaca4beb77bd2386d337c08,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_48da7d9bd526,,,,,,,,,,,,,False,False,False,False,False,1.24358332157135,1.178673505783081,1.3076838254928589,0.7219430208206177,0.7602968811988831,1.035172462463379,0.7060772180557251,0.9816818237304688,1.0,0.6738596558570862,0.6417356729507446,0.34716546535491943,0.9222836494445801,1.0,10.83864974975586,1,0,0,29e2adab7e235b86904ed69662610368860bc0c84a7fded0074a23812991eeaf,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_repeatability_single_worker_e1_s565_dbaa830b195f,,,,,,,,,,,,,False,False,False,False,False,1.2457901239395142,1.1718649864196777,1.2838362455368042,0.7173812389373779,0.7580200433731079,1.0397127866744995,0.7036499381065369,0.9816647171974182,1.0,0.6667442321777344,0.6367422342300415,0.36046072840690613,0.9515942335128784,1.0,10.850228309631348,1,0,0,8e4a7460747f474831a441604de17ac3e750716c31b1cc49801d6569e6a613f0,g566_actor_generated_theta,repeatability_single_worker,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
