row_type,policy,metric,estimate,ci_low,ci_high,samples
bootstrap_ci,label_shuffled_candidate_ranker,total_risk_rate,0.09301587301587277,0.0,0.23809523809523808,300
bootstrap_ci,label_shuffled_candidate_ranker,new_candidate_opportunity_capture_rate,0.0,0.0,0.0,300
bootstrap_ci,label_shuffled_candidate_ranker,avoidable_risk_adjusted_utility,0.005113701295271087,-0.005007650577142857,0.021470136847214286,300
bootstrap_ci,label_shuffled_context_gate,mean_solution_quality_delta_vs_static,-0.0012881123249077959,-0.005049088359000001,0.001142857142857143,300
bootstrap_ci,label_shuffled_context_gate,avoidable_risk_rate,0.04492063492063482,0.0,0.14285714285714285,300
bootstrap_ci,label_shuffled_context_gate,total_risk_rate,0.0963492063492061,0.0,0.23809523809523808,300
bootstrap_ci,label_shuffled_context_gate,new_candidate_opportunity_capture_rate,0.0,0.0,0.0,300
bootstrap_ci,label_shuffled_context_gate,avoidable_risk_adjusted_utility,0.0032039511671556977,-0.005049088359000001,0.015548872180451128,300
bootstrap_ci,nearest_old_residual_new_selector,mean_solution_quality_delta_vs_static,0.0010358894788214889,0.0,0.0026889242747368423,300
bootstrap_ci,nearest_old_residual_new_selector,avoidable_risk_rate,0.09365079365079343,0.0,0.23809523809523808,300
bootstrap_ci,nearest_old_residual_new_selector,total_risk_rate,0.13952380952380958,0.0,0.2857142857142857,300
bootstrap_ci,nearest_old_residual_new_selector,new_candidate_opportunity_capture_rate,0.0,0.0,0.0,300
bootstrap_ci,nearest_old_residual_new_selector,avoidable_risk_adjusted_utility,0.010400968843900854,0.0,0.02649844808426065,300
bootstrap_ci,new_candidate_only_oracle_diagnostic,mean_solution_quality_delta_vs_static,-0.033035169715251014,-0.04695708308894736,-0.0221378089525,300
bootstrap_ci,new_candidate_only_oracle_diagnostic,avoidable_risk_rate,0.09047619047619025,0.0,0.23809523809523808,300
bootstrap_ci,new_candidate_only_oracle_diagnostic,total_risk_rate,0.13857142857142862,0.0,0.2857142857142857,300
bootstrap_ci,new_candidate_only_oracle_diagnostic,new_candidate_opportunity_capture_rate,0.9827777777777783,0.3333333333333333,1.6666666666666667,300
bootstrap_ci,new_candidate_only_oracle_diagnostic,avoidable_risk_adjusted_utility,-0.023987550667631984,-0.042728515099999996,-0.004935410229749363,300
bootstrap_ci,no_new_candidate_ablation,mean_solution_quality_delta_vs_static,-0.0018879730140697578,-0.0105189340815,0.0039222600675,300
bootstrap_ci,no_new_candidate_ablation,avoidable_risk_rate,0.04253968253968245,0.0,0.14285714285714285,300
bootstrap_ci,no_new_candidate_ablation,total_risk_rate,0.08968253968253945,0.0,0.23809523809523808,300
bootstrap_ci,no_new_candidate_ablation,new_candidate_opportunity_capture_rate,0.0,0.0,0.0,300
bootstrap_ci,no_new_candidate_ablation,avoidable_risk_adjusted_utility,0.002365995239898499,-0.0105189340815,0.019591836734285713,300
bootstrap_ci,no_rich_interaction_ablation,mean_solution_quality_delta_vs_static,0.0,0.0,0.0,300
bootstrap_ci,no_rich_interaction_ablation,avoidable_risk_rate,0.0,0.0,0.0,300
bootstrap_ci,no_rich_interaction_ablation,total_risk_rate,0.0484126984126983,0.0,0.14285714285714285,300
bootstrap_ci,no_rich_interaction_ablation,new_candidate_opportunity_capture_rate,0.0,0.0,0.0,300
bootstrap_ci,no_rich_interaction_ablation,avoidable_risk_adjusted_utility,0.0,0.0,0.0,300
bootstrap_ci,old14_only_ranker_v10,mean_solution_quality_delta_vs_static,-0.0013139696867890032,-0.009117674973157896,0.005306122448571428,300
bootstrap_ci,old14_only_ranker_v10,avoidable_risk_rate,0.05380952380952369,0.0,0.14285714285714285,300
bootstrap_ci,old14_only_ranker_v10,total_risk_rate,0.10396825396825371,0.0,0.23809523809523808,300
bootstrap_ci,old14_only_ranker_v10,new_candidate_opportunity_capture_rate,0.0,0.0,0.0,300
bootstrap_ci,old14_only_ranker_v10,avoidable_risk_adjusted_utility,0.004066982694163377,-0.007381708127368421,0.019857142856714284,300
bootstrap_ci,random_feature_model,mean_solution_quality_delta_vs_static,0.0,0.0,0.0,300
bootstrap_ci,random_feature_model,avoidable_risk_rate,0.0,0.0,0.0,300
bootstrap_ci,random_feature_model,total_risk_rate,0.05126984126984115,0.0,0.19047619047619047,300
bootstrap_ci,random_feature_model,new_candidate_opportunity_capture_rate,0.0,0.0,0.0,300
bootstrap_ci,random_feature_model,avoidable_risk_adjusted_utility,0.0,0.0,0.0,300
bootstrap_ci,small_tree_interpretable_selector,mean_solution_quality_delta_vs_static,-0.001216235876368337,-0.005314829851578948,0.0012000000000000001,300
bootstrap_ci,small_tree_interpretable_selector,avoidable_risk_rate,0.05158730158730147,0.0,0.14285714285714285,300
bootstrap_ci,small_tree_interpretable_selector,total_risk_rate,0.10269841269841244,0.0,0.23809523809523808,300
bootstrap_ci,small_tree_interpretable_selector,new_candidate_opportunity_capture_rate,0.0,0.0,0.0,300
bootstrap_ci,small_tree_interpretable_selector,avoidable_risk_adjusted_utility,0.003942494282361822,-0.0048086555800000005,0.015548872180451128,300
bootstrap_ci,source_blind_ablation,mean_solution_quality_delta_vs_static,-0.0013855201283945197,-0.005165653732222223,0.0008421052631578948,300
bootstrap_ci,source_blind_ablation,avoidable_risk_rate,0.04825396825396814,0.0,0.14285714285714285,300
bootstrap_ci,source_blind_ablation,total_risk_rate,0.09761904761904738,0.0,0.23809523809523808,300
bootstrap_ci,source_blind_ablation,new_candidate_opportunity_capture_rate,0.0,0.0,0.0,300
bootstrap_ci,source_blind_ablation,avoidable_risk_adjusted_utility,0.003439876697002308,-0.004143814421428572,0.015485714285714285,300
bootstrap_ci,static_flow_shield,mean_solution_quality_delta_vs_static,0.0,0.0,0.0,300
bootstrap_ci,static_flow_shield,avoidable_risk_rate,0.0,0.0,0.0,300
bootstrap_ci,static_flow_shield,total_risk_rate,0.04507936507936497,0.0,0.14285714285714285,300
bootstrap_ci,static_flow_shield,new_candidate_opportunity_capture_rate,0.0,0.0,0.0,300
bootstrap_ci,static_flow_shield,avoidable_risk_adjusted_utility,0.0,0.0,0.0,300
bootstrap_ci,static_recovery_selector,mean_solution_quality_delta_vs_static,0.0,0.0,0.0,300
bootstrap_ci,static_recovery_selector,avoidable_risk_rate,0.0,0.0,0.0,300
bootstrap_ci,static_recovery_selector,total_risk_rate,0.04809523809523799,0.0,0.14285714285714285,300
bootstrap_ci,static_recovery_selector,new_candidate_opportunity_capture_rate,0.0,0.0,0.0,300
bootstrap_ci,static_recovery_selector,avoidable_risk_adjusted_utility,0.0,0.0,0.0,300
bootstrap_ci,train_only_family_prior,mean_solution_quality_delta_vs_static,-0.0012773703190052154,-0.01788134352904762,0.011729745055500002,300
bootstrap_ci,train_only_family_prior,avoidable_risk_rate,0.517460317460317,0.3333333333333333,0.7142857142857143,300
bootstrap_ci,train_only_family_prior,total_risk_rate,0.5650793650793648,0.38095238095238093,0.7619047619047619,300
bootstrap_ci,train_only_family_prior,new_candidate_opportunity_capture_rate,0.0,0.0,0.0,300
bootstrap_ci,train_only_family_prior,avoidable_risk_adjusted_utility,0.05046866142702652,0.014643211192428571,0.08134635006066666,300
bootstrap_ci,train_only_map_agent_prior,mean_solution_quality_delta_vs_static,0.0004515630662150732,-0.010824917947368421,0.011049354630999998,300
bootstrap_ci,train_only_map_agent_prior,avoidable_risk_rate,0.4595238095238101,0.23809523809523808,0.6666666666666666,300
bootstrap_ci,train_only_map_agent_prior,total_risk_rate,0.5096825396825394,0.2857142857142857,0.7142857142857143,300
bootstrap_ci,train_only_map_agent_prior,new_candidate_opportunity_capture_rate,0.0,0.0,0.0,300
bootstrap_ci,train_only_map_agent_prior,avoidable_risk_adjusted_utility,0.04640394401859603,0.012134393282023807,0.07559807522614034,300
