candidate_id,stage,candidate_family,candidate_rows,raw_generated_rows,success_regression_count_vs_static_flow,success_gain_count_vs_static_flow,success_rate_delta_vs_static_flow,both_success_quality_pairs_vs_static_flow,both_success_quality_delta_mean_vs_static_flow,bootstrap_ci_upper,better_count_vs_static_flow,worse_count_vs_static_flow,support_strata,support_seed_blocks,fingerprint_match_rate,candidate_recognized_all,cost_finite_all,theta_in_bounds_all,validation_ready,not_ready_reason,distance_from_current_static_flow,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_c02278,stage1,,85,85,0,0,-1,85,-0.0143596265409,-0.00960416535563,56,17,35,53,1,True,True,True,False,insufficient_support,0.845518286977,1.25,1.31844550822,1.25,0.75,0.75,0.927445828946,0.204455608206,0.9175,1,0.968916600133,0.12507968209,0.367505245505,0.802578146328,0.980253032253,11.1963389104,1,0,0,False,False,False,False,False
g554_c02758,stage1,,85,85,0,0,-1,85,-0.0139681593462,-0.00917757077199,60,17,36,53,1,True,True,True,False,insufficient_support,1.13788563394,1.25,1.31146474396,1.25,0.75,0.75,0.923856440856,0.250999229749,0.9825,1,0.927953468239,0.18706980461,0.372492414493,0.779392086892,1,9.94494736102,1,0,0,False,False,False,False,False
g554_c02773,stage1,,85,85,0,0,-1,85,-0.0132099299059,-0.00781096787727,49,19,36,55,1,True,True,True,False,insufficient_support,1.05470218595,1.25,1.28630734881,1.25,0.75,0.75,1.13846502597,0.108315670816,1,1,0.949485499485,0,0.423594873595,0.786507599008,1,11.6999183249,1,0,0,False,False,False,False,False
g554_c00763,stage1,,85,85,0,0,-1,85,-0.0125136700844,-0.00763707777739,52,18,36,57,1,True,True,True,False,insufficient_support,0.456954150709,1.25,1.29876054876,1.25,0.75,0.75,0.977990871741,0,0.966512916513,1,0.971743121743,0,0.384934524935,0.805030789406,0.966908166908,11.3122867373,1,0,0,False,False,False,False,False
g554_c02301,stage1,,85,85,0,0,-1,85,-0.0123109469201,-0.00747940366798,51,19,36,57,1,True,True,True,False,insufficient_support,0.175488878612,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.809078262203,1,11.5129050754,1,0,0,False,False,False,False,False
g554_c01239,stage1,,85,85,0,0,-1,85,-0.0121169068433,-0.00749090384356,54,19,37,59,1,True,True,True,False,insufficient_support,0.459042218412,1.25,1.21567621568,1.25,0.75,0.75,1.04004008379,0,0.935432495432,1,0.976694926695,0,0.321259341259,0.807213104088,0.980833430833,10.4853681979,1,0,0,False,False,False,False,False
g554_c00764,stage1,,85,85,0,0,-1,85,-0.0113684840265,-0.00645115083885,52,19,36,57,1,True,True,True,False,insufficient_support,2.14204082259,1.25,1.50200383358,1.25,0.75,0.75,0.948175866926,1.03570083258,0.930520408645,1,0.911800749661,1,0.370057180057,0.785267754018,0.971375171375,10.8551451176,1,0,0,False,False,False,False,False
g554_c00773,stage1,,85,85,0,0,-1,85,-0.0101506889709,-0.00556948374259,50,21,36,55,1,True,True,True,False,insufficient_support,0.074768924768,1.25,1.28571109821,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.80775005775,1,11,1,0,0,False,False,False,False,False
g554_c01250,stage1,,85,85,0,0,-1,85,-0.0100552836089,-0.0050908434382,50,21,37,55,1,True,True,True,False,insufficient_support,1.08711517032,1.25,1.27635718261,1.25,0.75,0.75,0.927040752041,0.318733211993,0.913157158157,1,0.969863033411,0.284868000264,0.315485265485,0.80588532151,1,11.3442971818,1,0,0,False,False,False,False,False
g554_c02768,stage1,,85,85,0,0,-1,85,-0.00962616785388,-0.00444215124884,48,23,36,53,1,True,True,True,False,insufficient_support,0.896909459467,1.25,1.20140502516,1.25,0.75,0.75,0.925062478063,0.189687024687,0.9175,1,0.975900432901,0.231723642803,0.330613517414,0.803320804571,0.98589072189,11.2681655942,1,0,0,False,False,False,False,False
g554_c01251,stage1,,85,85,0,0,-1,85,-0.00910545989294,-0.00342876817628,50,24,37,55,1,True,True,True,False,insufficient_support,1.53752678432,1.25,1.27677937678,1.25,0.75,0.75,0.971622908623,0.676339943838,0.9825,1,0.953464490465,0.529230891538,0.391433922234,0.79416062166,0.957200811201,11.3502827113,1,0,0,False,False,False,False,False
g554_c00767,stage1,,85,85,0,0,-1,85,-0.00904422209106,-0.00502579547849,50,19,36,57,1,True,True,True,False,insufficient_support,0.1,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,0.9,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02761,stage1,,85,85,0,0,-1,85,-0.00760883362694,-0.00293634844503,46,21,36,53,1,True,True,True,False,insufficient_support,0.274458830039,1.25,1.25,1.25,0.75,0.75,1,0.175,0.95,1,1,0.121538971922,0.372740627018,0.781258831232,1,11,1,0,0,False,False,False,False,False
g554_c00760,stage1,,85,85,0,0,-1,85,-0.00681374040765,0.00101309979106,48,30,36,59,1,True,True,True,False,insufficient_support,5.06482085232,0.715445215445,1.46408471408,1.17704767705,0.957747207747,0.0986738486738,1.13776763777,0.762367012367,0.952117552118,0.916743916744,1.22247772248,1.17082467082,0.481654081654,1.28764853765,0.848577848578,11.4081074081,0,1,0,False,False,False,False,False
g554_c02775,stage1,,85,85,0,0,-1,85,-0.00585334485753,-0.000868150041055,44,25,36,55,1,True,True,True,False,insufficient_support,0.813205135785,1.25,1.22511778012,1.25,0.75,0.75,0.931968409968,0.170348075348,0.927877459927,1,0.992333217037,0.248737992524,0.338918185718,0.795931418432,0.963938223938,11.4730768941,1,0,0,False,False,False,False,False
g554_c02752,stage1,,85,85,0,0,-1,85,-0.00513561985847,-0.000300656542815,48,26,36,55,1,True,True,True,False,insufficient_support,0.36266479467,1.25,1.25,1.25,0.75,0.75,1,0.2,0.95,1,0.900792598415,0.155186089628,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02755,stage1,,85,85,0,0,-1,85,-0.00489077558941,0.00046732231783,45,26,36,53,1,True,True,True,False,insufficient_support,0.0621220746184,1.25,1.21253038441,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.790182977683,1,11,1,0,0,False,False,False,False,False
g554_c00766,stage1,,85,85,0,0,-1,85,-0.00426707143459,0.000281287890561,39,27,36,57,1,True,True,True,False,insufficient_support,1.66047301193,1.25,1.2853960454,1.25,0.75,0.75,1.04287580437,0.611737402987,0.9175,1,1.02424942969,0.920613633771,0.373235692836,0.790671824422,0.959982605983,11.145007722,1,0,0,False,False,False,False,False
g554_c02770,stage1,,85,85,0,0,-1,85,-0.00414486205141,0.000456269819311,45,31,36,53,1,True,True,True,False,insufficient_support,0.154432321969,1.25,1.25,1.25,0.75,0.75,1,0.1,0.95,1,1,0.063465493069,0.369679030642,0.759404006192,1,11,1,0,0,False,False,False,False,False
g554_c01259,stage1,,85,85,0,0,-1,85,-0.00411127727188,0.000807393093835,36,28,37,53,1,True,True,True,False,insufficient_support,0.924346093095,1.25,1.30402611653,1.25,0.75,0.75,0.947063522064,0.0972258784759,1,1,0.959897084897,0,0.418694008694,0.714744620995,1,10.5444848695,1,0,0,False,False,False,False,False
g554_c01258,stage1,,85,85,0,0,-1,85,-0.00384058194894,0.000542188550647,37,28,37,53,1,True,True,True,False,insufficient_support,0.0859910234914,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.379671019671,0.75,0.963323313323,11,1,0,0,False,False,False,False,False
g554_c02293,stage1,,85,85,0,0,-1,85,-0.00320243018576,0.00106671434297,45,27,36,55,1,True,True,True,False,insufficient_support,0.373054423053,1.25,1.25,1.25,0.75,0.75,1,0,0.916572886573,1,0.961216711217,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00794,stage1,,85,85,0,0,-1,85,-0.00312237905424,0.000622486057732,28,21,36,55,1,True,True,True,False,insufficient_support,0.045115995116,1.25,1.25,1.25,0.75,0.75,1,0.056394993895,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00759,stage1,,85,85,0,0,-1,85,-0.00296426159459,0.000948502971975,33,28,36,59,1,True,True,True,False,insufficient_support,0.190151333693,1.25,1.21879743241,1.25,0.75,0.75,1,0.1,0.95,1,0.996215697569,0.122107465785,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00784,stage1,,85,85,0,0,-1,85,-0.00285054729918,0.0010653134981,44,24,36,53,1,True,True,True,False,insufficient_support,0.0735039735034,1.25,1.25,1.25,0.75,0.75,1,0.0557167588418,0.95,1,1,0,0.373144453144,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00772,stage1,,85,85,0,0,-1,85,-0.00272052512082,0.00109049657429,35,25,36,55,1,True,True,True,False,insufficient_support,0.0284089409088,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.372727152727,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02299,stage1,,85,85,0,0,-1,85,-0.00265501242141,0.000386159929597,30,16,36,57,1,True,True,True,False,insufficient_support,0.153066383867,1.25,1.25,1.25,0.75,0.75,1,0.0525233012035,0.95,1,1,0.166571614356,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01247,stage1,,85,85,0,0,-1,85,-0.00260032371965,0.00136725296091,32,27,37,57,1,True,True,True,False,insufficient_support,0.014795077295,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.361836061836,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01232,stage1,,85,85,0,0,-1,85,-0.00237234516047,0.00273842642238,41,28,37,61,1,True,True,True,False,insufficient_support,1.36912508302,1.25,1.22335453961,1.25,0.75,0.75,1.02423359073,0.588841406341,0.934052960103,1,0.864124154331,0.636451427097,0.333441269841,0.698636558636,1,11.3165740026,1,0,0,False,False,False,False,False
g554_c02305,stage1,,85,85,0,0,-1,85,-0.00230574011153,0.00217329530213,39,27,36,59,1,True,True,True,False,insufficient_support,0.763793446158,1.25,1.1973524336,1.25,0.75,0.75,1.05937878788,0.258663371164,0.936451357201,1,0.965484068484,0.135822915854,0.410784435121,0.748873985852,1,10.4490939511,1,0,0,False,False,False,False,False
g554_c00770,stage1,,85,85,0,0,-1,85,-0.00226999358129,0.00148325235988,35,28,36,55,1,True,True,True,False,insufficient_support,0.312064830619,1.25,1.25,1.25,0.75,0.75,1,0.1225,0.95,1,1,0.1225,0.35,0.75,0.965744291011,10.6531044588,1,0,0,False,False,False,False,False
g554_c01256,stage1,,85,85,0,0,-1,85,-0.002033822978,0.00557401764429,44,28,37,53,1,True,True,True,False,insufficient_support,4.47485456235,1.40957690958,0.600931350931,0.590658840659,0.952138452138,0.952842702843,0.917213417213,0.365445365445,0.939838039838,0.949635649636,0.799385299385,0.617373617374,0.524363724364,1.25694100694,0.815550815551,9.95847795848,0,0,1,False,False,False,False,False
g554_c01245,stage1,,85,85,0,0,-1,85,-0.00203085595812,0.00290460643565,39,31,37,57,1,True,True,True,False,insufficient_support,0.182379813291,1.25,1.18807930159,1.25,0.75,0.75,1,0.1225,0.95,1,0.98125000375,0.0241398874702,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01249,stage1,,85,85,0,0,-1,85,-0.00170514457059,0.00281629499928,34,31,37,55,1,True,True,True,False,insufficient_support,0.28266466548,1.25,1.22427598209,1.25,0.75,0.75,1.02678174866,0,0.965016611579,1,1.01966342591,0,0.344587799588,0.767350493913,1,10.7849769412,1,0,0,False,False,False,False,False
g554_c01252,stage1,,85,85,0,0,-1,85,-0.00154893937353,0.00325803334713,37,31,37,55,1,True,True,True,False,insufficient_support,0.971148170925,1.25,1.2996992122,1.25,0.75,0.75,0.922872235872,0.291624839125,0.976583290433,1,0.948763308763,0.185230812038,0.315814313015,0.775527963028,1,11.5718365508,1,0,0,False,False,False,False,False
g554_c01240,stage1,,85,85,0,0,-1,85,-0.00116891321894,0.00366348460293,36,31,37,59,1,True,True,True,False,insufficient_support,2.19367768159,1.25,1.20981585044,1.25,0.75,0.75,0.937983694234,0.967295514171,0.965540459915,1,0.880115568943,1.37569074862,0.389136149136,0.708433036558,0.982689457689,10.8052837178,1,0,0,False,False,False,False,False
g554_c02104,stage1,,84,84,0,0,-1,84,-0.04958291747,-0.0416493868282,76,5,36,52,1,True,True,True,False,insufficient_support,5.7499063374,0.037911037911,1.2797982798,2.11863261863,0.372996622997,0.148603148603,1.12408012408,0.287437787438,0.992603392603,0.942318742319,0.669838169838,0.831150831151,0.734812734813,0.849901849902,0.68386043386,8.62338862339,1,0,0,False,False,False,False,False
g554_c00137,stage1,,84,84,0,0,-1,84,-0.0449194177807,-0.0379827033593,74,7,35,54,1,True,True,True,False,insufficient_support,0.3475,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,0.95,1,11,1,0,0,False,False,False,False,False
g554_c01559,stage1,,84,84,0,0,-1,84,-0.0446870471602,-0.03698080302,72,6,35,52,1,True,True,True,False,insufficient_support,5.00992809743,1.22157272157,1.14966689967,1.77549052549,1.17181117181,1.42141267141,0.240082740083,0.908080908081,0.929824229824,0.991226291226,0.667337167337,0.957654957655,0.367328367328,1.22436972437,0.844303594304,9.85242185242,0,1,0,False,False,False,False,False
g554_c01480,stage1,,84,84,0,0,-1,84,-0.0441291674732,-0.0367798393533,74,8,35,58,1,True,True,True,False,insufficient_support,3.87179378428,0.300523800524,1.3644046144,1.8555041055,0.815025815026,1.68229068229,1.24413424413,0.0408025408025,0.907128107128,0.956617456617,1.14184964185,0.445648945649,0.245517045517,1.21501221501,0.952647952648,10.3844623845,1,0,0,False,False,False,False,False
g554_c01787,stage1,,84,84,0,0,-1,84,-0.0437795055877,-0.0368006195055,76,5,35,56,1,True,True,True,False,insufficient_support,2.80506970177,1.25,1.29464899777,1.25,0.75,0.75,0.977693758944,1.02999074874,0.90968998719,1,0.888679817777,1.08039383921,0.338311388311,0.700464278589,1,11.5662594626,0,0,1,False,False,False,False,False
g554_c01841,stage1,,84,84,0,0,-1,84,-0.041068762029,-0.0335036347174,70,9,35,58,1,True,True,True,False,insufficient_support,2.55485080495,1.25,1.19897454272,1.25,0.75,0.75,1.03169437544,0.962980994231,0.924728668479,1,0.952715190215,1.17806764386,0.312937602938,0.721188346188,0.978923403923,10.8413597664,0,1,0,False,False,False,False,False
g554_c00029,stage1,,84,84,0,0,-1,84,-0.0405735324982,-0.0329681467428,72,8,35,58,1,True,True,True,False,insufficient_support,4.44644423394,0.878693378693,1.54126104126,1.63990913991,0.940135940136,0.0500885500886,0.245758745759,0.162225162225,0.928818828819,0.934017934018,1.31646881647,0.0686025686026,0.537998937999,0.975350725351,0.747415497415,8.70987270987,1,0,0,False,False,False,False,False
g554_c01961,stage1,,84,84,0,0,-1,84,-0.0396300234018,-0.0325964065513,72,7,35,58,1,True,True,True,False,insufficient_support,6.42960664211,0.107275607276,1.72977747978,1.19646919647,0.178807678808,0.25803950804,0.414609414609,0.680275680276,0.984961384961,0.963531363531,0.868034368034,1.45178095178,0.216384216384,1.16945591946,0.966375966376,8.12284812285,0,1,0,False,False,False,False,False
g554_c01592,stage1,,84,84,0,0,-1,84,-0.0393472294605,-0.0300369174367,69,10,35,60,1,True,True,True,False,insufficient_support,2.65306043419,1.25,1.3015485828,1.25,0.75,0.75,1.04237789238,0.979888214263,0.971067470442,1,0.977013789514,1.22193805612,0.368356628357,0.692143160893,0.952263614764,11.473972049,0,0,1,False,False,False,False,False
g554_c00065,stage1,,84,84,0,0,-1,84,-0.039256116873,-0.0325359638517,74,6,35,52,1,True,True,True,False,insufficient_support,2.17819174918,1.25,1.29271654772,1.25,0.75,0.75,0.957561659061,0.707429214927,0.973770710971,1,0.846475430836,0.823422903153,0.388835271636,0.768433270933,1,11.185247698,0,0,1,False,False,False,False,False
g554_c00417,stage1,,84,84,0,0,-1,84,-0.039087910493,-0.031829543781,70,10,34,52,1,True,True,True,False,insufficient_support,0.6,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,1.5,1,11,1,0,0,False,False,False,False,False
g554_c00495,stage1,,84,84,0,0,-1,84,-0.0378824363073,-0.0315720534981,75,3,35,54,1,True,True,True,False,insufficient_support,4.76853535604,0.565776565777,1.47703222703,1.02760977761,0.684484434484,1.40492415492,1.27435777436,0.470926720927,0.906932006932,0.990692490692,0.707578207578,1.30124530125,0.755793555794,0.795954295954,0.800642300642,8.90444090444,1,0,0,False,False,False,False,False
g554_c02921,stage1,,84,84,0,0,-1,84,-0.0378171312176,-0.0311988506565,76,5,35,58,1,True,True,True,False,insufficient_support,3.37636396387,0.413391413391,1.23405323405,1.61169036169,0.863058363058,0.867232617233,0.563874563875,0.0864813364813,0.92788972789,0.999316099316,1.36378986379,0.0975555975556,0.47225967226,0.911908161908,0.453385953386,9.34449334449,1,0,0,False,False,False,False,False
g554_c00131,stage1,,84,84,0,0,-1,84,-0.0370472548962,-0.0309340348377,71,4,35,52,1,True,True,True,False,insufficient_support,3.04058457044,1.25,1.75,1.25,0.75,0.75,1.03085911836,1.05336724087,0.907571686947,1,0.53323009712,1,0.367618867619,0.785484316734,0.95245996496,10.5767976768,1,0,0,False,False,False,False,False
g554_c00123,stage1,,84,84,0,0,-1,84,-0.0370428261299,-0.0310439443915,73,3,35,52,1,True,True,True,False,insufficient_support,0.3075,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.5,0.9,1,11,1,0,0,False,False,False,False,False
g554_c00673,stage1,,84,84,0,0,-1,84,-0.0369560882795,-0.0309132492181,74,5,36,54,1,True,True,True,False,insufficient_support,1.03993632721,1.25,1.25,1.25,0.75,0.75,1,0.65,0.95,1,1,0.396372457255,0.446799561401,0.918360713281,1,11,1,0,0,False,False,False,False,False
g554_c01549,stage1,,84,84,0,0,-1,84,-0.0369440351038,-0.0286152828804,72,8,36,54,1,True,True,True,False,insufficient_support,5.31530170279,1.25451875452,0.668246418246,1.79081179081,0.734355734356,1.49329049329,0.324592824593,0.373759123759,0.974324974325,0.920745820746,0.844281344281,1.23559173559,0.45274045274,1.24946349946,0.944517944518,11.9364359364,0,0,1,False,False,False,False,False
g554_c01952,stage1,,84,84,0,0,-1,84,-0.0366270819379,-0.0287770403995,64,8,34,60,1,True,True,True,False,insufficient_support,5.41136762386,1.27343227343,0.759221509222,1.073997074,1.15961115961,0.0261082761083,0.046401046401,0.0242575242575,0.908000808001,0.958003158003,1.36007486007,1.37257637258,0.22942982943,1.11685461685,0.962797712798,9.41126141126,0,0,1,False,False,False,False,False
g554_c01901,stage1,,84,84,0,0,-1,84,-0.0354258543786,-0.0299068942189,75,5,34,58,1,True,True,True,False,insufficient_support,1.0546611734,1.25,1.13981551482,1.25,0.75,0.75,0.874237361737,0.0331664394164,0.903704909955,1,0.923372423372,0,0.41734016734,0.870746276996,0.965623415623,11.3598100848,1,0,0,False,False,False,False,False
g554_c00388,stage1,,84,84,0,0,-1,84,-0.0346984237287,-0.0278016254685,72,7,35,58,1,True,True,True,False,insufficient_support,2.46704967885,1.25,1.28090349965,1.25,0.75,0.75,1.03469531595,0.968720562471,0.98508987634,1,0.966517641518,0.864416771166,0.373968673969,0.726176554302,1,11.5381666007,0,0,1,False,False,False,False,False
g554_c02811,stage1,,84,84,0,0,-1,84,-0.0344866185195,-0.026326300174,66,12,35,54,1,True,True,True,False,insufficient_support,2.28339071283,1.25,1.28577809953,1.25,0.75,0.75,1.06494506845,0.674351526849,0.9825,1,0.961004641005,0.898285203433,0.332688849889,0.780951113451,0.980688545689,10.452041184,0,1,0,False,False,False,False,False
g554_c02787,stage1,,84,84,0,0,-1,84,-0.0344325321371,-0.0258264625589,63,13,34,58,1,True,True,True,False,insufficient_support,1.07674706984,1.25,1.25,1.25,0.75,0.75,1,0.65,0.95,1,1,0.398829452341,0.40176017648,1.0327006846,1,11,1,0,0,False,False,False,False,False
g554_c01629,stage1,,84,84,0,0,-1,84,-0.0340277569937,-0.025014177467,65,15,36,52,1,True,True,True,False,insufficient_support,2.84509393703,1.25,1.1900521138,1.25,0.75,0.75,0.929147537147,0.620213330213,0.9825,1,0.675,0.929118541761,0.370748831949,0.688295747046,0.957082953083,9.59281817612,0,0,1,False,False,False,False,False
g554_c01624,stage1,,84,84,0,0,-1,84,-0.0334168651221,-0.0252555849968,67,10,36,52,1,True,True,True,False,insufficient_support,4.12753571506,0.488911988912,1.44233469233,2.15091140091,0.472156722157,1.44856744857,0.584778584779,0.445429195429,0.952371652372,0.974524374524,1.35090785091,0.420505920506,0.640224640225,1.14415714416,0.977262227262,10.6851426851,1,0,0,False,False,False,False,False
g554_c00080,stage1,,84,84,0,0,-1,84,-0.0328704412868,-0.0256609730168,65,14,36,56,1,True,True,True,False,insufficient_support,2.03866704452,1.25,1.21626462501,1.25,0.75,0.75,1.06472779923,0.689792129793,0.963375211575,1,0.806304167214,0.714596545806,0.367399727,0.686707762958,0.973491283491,11.0204765003,0,0,1,False,False,False,False,False
g554_c00092,stage1,,84,84,0,0,-1,84,-0.0326255982998,-0.0258734530815,67,10,36,60,1,True,True,True,False,insufficient_support,2.27293245647,1.25,1.19282760033,1.25,0.75,0.75,0.975274131274,0.707916520415,0.9825,1,1.04023797823,0.95322341855,0.334247073047,0.72053976054,0.972535626536,10.7448854569,0,1,0,False,False,False,False,False
g554_c01603,stage1,,84,84,0,0,-1,84,-0.0322938715904,-0.0255206145863,69,7,36,56,1,True,True,True,False,insufficient_support,1.55753962959,1.25,1.31304190554,1.25,0.75,0.75,0.9732997543,0.603561239811,0.9825,1,1.04232015132,0.407562314875,0.431114685343,0.899188220184,0.974581022581,11.4511707422,1,0,0,False,False,False,False,False
g554_c00711,stage1,,84,84,0,0,-1,84,-0.031707786956,-0.0235463864816,69,11,36,54,1,True,True,True,False,insufficient_support,2.67108632366,1.25,1.28701225576,1.25,0.75,0.75,0.939581139581,0.630486525486,0.964691377091,1,0.675,0.929118541761,0.313777574977,0.729108264108,0.953330798331,9.47494038369,0,0,1,False,False,False,False,False
g554_c01984,stage1,,84,84,0,0,-1,84,-0.0312878428727,-0.0235716161115,64,13,35,52,1,True,True,True,False,insufficient_support,1.408121785,1.25,1.27355694981,1.25,0.75,0.75,1.06003761554,0.709322618076,0.9175,1,0.967352287352,0.0950798598406,0.430950606258,1.00372673143,1,11.2263564993,1,0,0,False,False,False,False,False
g554_c02819,stage1,,84,84,0,0,-1,84,-0.0303164540398,-0.02452572364,72,8,35,52,1,True,True,True,False,insufficient_support,1.56260345403,1.25,1.31465309466,1.25,0.75,0.75,1.04415666315,0.707875180376,0.968134733435,1,1.03976046176,0.315556298888,0.566833276496,0.864526002709,0.952212706213,10.7708575719,1,0,0,False,False,False,False,False
g554_c02170,stage1,,84,84,0,0,-1,84,-0.0300995386775,-0.0249676532774,73,5,34,52,1,True,True,True,False,insufficient_support,1.08465537839,1.25,1.21490680866,1.25,0.75,0.75,1.0793965044,0.0737602300102,0.9,1,0.921359196359,0,0.380724650725,0.855322417822,1,10.0266516517,1,0,0,False,False,False,False,False
g554_c01987,stage1,,84,84,0,0,-1,84,-0.0300078684702,-0.0244029302389,70,6,36,52,1,True,True,True,False,insufficient_support,0.544440393204,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.0900431299138,0.435042724915,0.872635292231,1,11,1,0,0,False,False,False,False,False
g554_c01621,stage1,,84,84,0,0,-1,84,-0.0297968462802,-0.023226172701,70,10,36,52,1,True,True,True,False,insufficient_support,0.945039053843,1.25,1.27842230217,1.25,0.75,0.75,1.07712261612,0.192350532351,0.920958328459,1,0.968382200382,0.14051504847,0.432317714892,0.839575276519,1,11.5069485199,1,0,0,False,False,False,False,False
g554_c01583,stage1,,84,84,0,0,-1,84,-0.0297780068277,-0.0231971856042,66,8,35,56,1,True,True,True,False,insufficient_support,1.97807526763,1.25,0.887254026247,1.25,0.75,0.75,1.0308058383,0.623643676144,0.9175,1,0.718830486567,0.65,0.33654071214,0.798104403105,0.975212667213,11.1622642642,1,0,0,False,False,False,False,False
g554_c02876,stage1,,84,84,0,0,-1,84,-0.0297253965429,-0.0240338864794,71,7,35,52,1,True,True,True,False,insufficient_support,0.800258747817,1.25,1.25,1.25,0.75,0.75,1,0.65,0.95,1,1,0.117387295225,0.406025467949,0.91496089508,1,11,1,0,0,False,False,False,False,False
g554_c00067,stage1,,84,84,0,0,-1,84,-0.0292263712681,-0.0217808188241,68,9,36,52,1,True,True,True,False,insufficient_support,0.35,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,1.1875,1,11,1,0,0,False,False,False,False,False
g554_c01357,stage1,,84,84,0,0,-1,84,-0.0290803674668,-0.0225258548436,67,10,34,58,1,True,True,True,False,insufficient_support,2.53907377355,1.25,1.29603903041,1.25,0.75,0.75,1.07011383886,0.943497287247,0.96472543035,1,0.670397972954,0.495225509549,0.368946758947,0.69772546335,1,9.68723035227,0,0,1,False,False,False,False,False
g554_c00051,stage1,,84,84,0,0,-1,84,-0.0290472715789,-0.0226288393677,67,7,35,54,1,True,True,True,False,insufficient_support,1.93232484624,1.25,1.13381402673,1.25,0.75,0.75,1.05448748099,0.685779854533,0.9825,1,0.675,0.65,0.310735509535,0.814166471667,1,10.7172797083,1,0,0,False,False,False,False,False
g554_c02788,stage1,,84,84,0,0,-1,84,-0.0289265723865,-0.0217942806206,66,16,34,58,1,True,True,True,False,insufficient_support,4.82692361443,1.40400890401,1.55398980399,0.538346038346,1.15175865176,1.23202398202,1.19588069588,0.166618916619,0.98173028173,0.945527445527,0.727131227131,0.913247413247,0.642338242338,0.826225576226,0.351482601483,10.2846142846,1,0,0,False,False,False,False,False
g554_c02792,stage1,,84,84,0,0,-1,84,-0.0287540517157,-0.0197187895195,64,18,35,60,1,True,True,True,False,insufficient_support,2.93939261645,1.25,1.19428722554,1.25,0.75,0.75,1.06798550549,0.97939471377,0.914497870748,1,0.647734515346,1.17378965242,0.375622065622,0.726131788632,1,10.8998096308,0,0,1,False,False,False,False,False
g554_c00091,stage1,,84,84,0,0,-1,84,-0.0286119087464,-0.0226602580116,67,8,36,60,1,True,True,True,False,insufficient_support,0.842066845172,1.25,1.26748720499,1.25,0.75,0.75,0.97115986491,0.309043396543,0.922705950206,1,1.0242976618,0.0511968476064,0.371983281179,0.883023338803,1,11.3853937729,1,0,0,False,False,False,False,False
g554_c00397,stage1,,84,84,0,0,-1,84,-0.0285138152326,-0.0197520462103,62,17,35,58,1,True,True,True,False,insufficient_support,5.62050463301,0.433501933502,0.592295092295,1.98633948634,0.0510000510001,0.547701547702,0.469539469539,0.195128945129,0.92416042416,0.950065350065,0.502633002633,0.863403863404,0.281274681275,0.789201789202,0.933840933841,9.36596536597,0,0,1,False,False,False,False,False
g554_c00154,stage1,,84,84,0,0,-1,84,-0.0284589591542,-0.0214587967709,64,14,35,60,1,True,True,True,False,insufficient_support,5.06564245314,0.453453453453,0.543562543563,2.10484085484,0.346345346345,0.97859047859,1.26991476991,0.0789763289763,0.924921024921,0.929067629068,0.58848008848,0.320386820387,0.653828653829,0.986126986127,0.637014637015,10.4143304143,1,0,0,False,False,False,False,False
